Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Clint Capela,27.5,ATL,Big,2041,43,+0.4%,75,-1.5%,21,+1.4%,51,-0.2%,26,+1.3%,31,+0.5%,58,-0.3%,46,+0.2%
Willie Cauley-Stein,28.2,DAL,Big,170,88,-2.7%,77,-1.6%,1,+4.2%,10,+1.6%,1,+5.8%,96,-2.1%,87,-2.1%,97,-4.3%
Marquese Chriss,24.3,DAL,Big,278,58,-0.5%,45,+0.4%,95,-3.3%,29,+0.7%,85,-2.6%,22,+0.9%,24,+1.4%,14,+2.3%
Jordan Clarkson,29.4,UTA,Combo,2109,63,-0.8%,28,+1.5%,62,-0.5%,88,-1.5%,80,-2.1%,36,+0.4%,47,+0.2%,39,+0.6%
Mike Conley,34.1,UTA,Point,2056,61,-0.6%,97,-4.9%,21,+1.3%,4,+2.4%,6,+3.8%,76,-0.8%,17,+1.9%,28,+1.2%
Pat Connaughton,28.8,MIL,Wing,1655,6,+3.5%,38,+0.8%,66,-0.7%,81,-1.3%,79,-2.0%,12,+1.5%,56,-0.3%,28,+1.2%
DeMarcus Cousins,31.2,MIL,Big,286,12,+2.5%,19,+2.3%,68,-0.8%,40,+0.2%,58,-0.6%,47,-0.0%,81,-1.6%,78,-1.7%
DeMarcus Cousins,31.2,DEN,Big,424,40,+0.6%,29,+1.4%,96,-3.6%,62,-0.5%,95,-4.1%,23,+0.8%,16,+2.0%,11,+2.7%
Robert Covington,30.9,POR,Forward,1425,66,-0.9%,100,-6.7%,4,+3.3%,12,+1.5%,3,+4.8%,25,+0.7%,27,+1.2%,19,+1.9%
Robert Covington,30.9,LAC,Forward,478,77,-1.6%,53,-0.2%,14,+1.9%,97,-2.8%,64,-0.9%,13,+1.5%,57,-0.3%,29,+1.1%
Jae Crowder,31.3,PHX,Forward,1884,55,-0.4%,68,-0.9%,70,-0.9%,61,-0.5%,73,-1.4%,22,+0.8%,21,+1.5%,13,+2.4%
Seth Curry,31.2,PHI,Combo,1564,20,+1.7%,66,-0.8%,29,+0.9%,9,+1.7%,11,+2.7%,53,-0.2%,82,-1.7%,81,-1.9%
Seth Curry,31.2,BKN,Wing,568,47,+0.1%,38,+0.8%,32,+0.8%,31,+0.6%,25,+1.4%,61,-0.4%,83,-1.7%,84,-2.1%
Stephen Curry,33.6,GSW,Point,2203,83,-2.2%,67,-0.9%,11,+2.2%,53,-0.2%,17,+1.9%,70,-0.6%,61,-0.4%,70,-1.0%
Anthony Davis,28.6,LAL,Big,1402,64,-0.8%,46,+0.2%,86,-1.9%,17,+1.2%,61,-0.7%,89,-1.4%,17,+1.9%,41,+0.5%
Ed Davis,32.4,CLE,Big,158,99,-6.9%,79,-1.7%,41,+0.4%,54,-0.3%,48,+0.1%,13,+1.4%,46,+0.3%,22,+1.7%
DeMar DeRozan,32.2,CHI,Forward,2737,64,-0.8%,6,+3.8%,88,-2.3%,17,+1.2%,68,-1.1%,51,-0.1%,93,-2.6%,89,-2.7%
Dewayne Dedmon,32.2,MIA,Big,1057,79,-1.7%,53,-0.2%,36,+0.6%,30,+0.6%,26,+1.3%,55,-0.2%,69,-0.9%,70,-1.1%
Gorgui Dieng,31.8,ATL,Big,302,36,+0.7%,91,-3.0%,59,-0.4%,11,+1.6%,27,+1.1%,43,+0.2%,20,+1.6%,19,+1.9%
Spencer Dinwiddie,28.6,WAS,Point,1330,93,-3.9%,61,-0.6%,33,+0.7%,34,+0.5%,27,+1.2%,53,-0.2%,61,-0.4%,62,-0.6%
Spencer Dinwiddie,28.6,DAL,Wing,649,81,-2.0%,47,+0.1%,79,-1.5%,74,-1.0%,84,-2.4%,11,+1.5%,35,+0.8%,14,+2.3%
Goran Dragic,35.5,BKN,Combo,396,26,+1.3%,21,+1.9%,54,-0.3%,14,+1.4%,27,+1.1%,69,-0.6%,91,-2.5%,93,-3.1%
Andre Drummond,28.2,PHI,Big,894,38,+0.7%,19,+2.0%,82,-1.7%,65,-0.6%,83,-2.3%,41,+0.3%,50,+0.0%,44,+0.3%
Andre Drummond,28.2,BKN,Big,534,5,+4.0%,56,-0.4%,49,-0.1%,36,+0.4%,43,+0.3%,34,+0.4%,58,-0.3%,49,+0.1%
Kris Dunn,27.6,POR,Forward,335,93,-3.7%,15,+2.7%,2,+4.0%,54,-0.3%,6,+3.8%,98,-2.6%,97,-3.9%,99,-6.4%
Kevin Durant,33.1,BKN,Forward,2047,88,-2.7%,86,-2.4%,64,-0.6%,27,+0.8%,48,+0.1%,33,+0.5%,18,+1.8%,14,+2.2%
Wayne Ellington,33.9,LAL,Wing,745,55,-0.4%,46,+0.3%,38,+0.5%,56,-0.3%,45,+0.2%,48,-0.0%,62,-0.5%,61,-0.5%
Joel Embiid,27.6,PHI,Big,2295,83,-2.2%,80,-1.8%,19,+1.6%,2,+3.3%,2,+4.9%,66,-0.5%,92,-2.6%,93,-3.1%
Derrick Favors,30.3,OKC,Big,652,87,-2.6%,99,-5.3%,66,-0.7%,2,+2.9%,15,+2.2%,71,-0.6%,3,+3.8%,9,+3.2%
Dorian Finney-Smith,28.5,DAL,Forward,2638,24,+1.5%,78,-1.6%,22,+1.3%,33,+0.5%,18,+1.8%,46,+0.1%,55,-0.3%,56,-0.2%
Bryn Forbes,28.3,SAS,Wing,649,13,+2.2%,48,+0.0%,59,-0.4%,83,-1.3%,76,-1.7%,61,-0.4%,15,+2.1%,20,+1.7%
Bryn Forbes,28.3,DEN,Combo,590,90,-2.9%,7,+3.8%,95,-3.3%,82,-1.3%,96,-4.6%,74,-0.7%,22,+1.5%,35,+0.8%
Evan Fournier,29.0,NYK,Wing,2357,3,+4.5%,8,+3.5%,73,-1.1%,68,-0.7%,78,-1.8%,66,-0.5%,73,-1.2%,79,-1.7%
Tim Frazier,31.0,ORL,Point,199,43,+0.4%,5,+4.1%,87,-2.0%,97,-2.8%,96,-4.8%,65,-0.5%,27,+1.2%,36,+0.7%
Danilo Gallinari,33.2,ATL,Forward,1657,25,+1.3%,45,+0.4%,63,-0.6%,47,-0.0%,59,-0.7%,72,-0.7%,32,+0.9%,44,+0.3%
Rudy Gay,35.2,UTA,Big,1021,72,-1.3%,58,-0.5%,71,-1.0%,66,-0.6%,75,-1.6%,21,+0.9%,25,+1.3%,16,+2.2%
Paul George,31.5,LAC,Forward,1073,69,-1.1%,92,-3.3%,34,+0.7%,29,+0.7%,25,+1.4%,45,+0.1%,18,+1.8%,18,+1.9%
Taj Gibson,36.4,NYK,Big,939,88,-2.7%,89,-2.7%,64,-0.6%,72,-0.9%,74,-1.5%,20,+1.0%,7,+3.2%,4,+4.2%
Rudy Gobert,29.3,UTA,Big,2116,92,-3.4%,100,-7.8%,6,+3.0%,24,+0.9%,5,+3.9%,34,+0.4%,5,+3.5%,5,+4.0%
Aaron Gordon,26.1,DEN,Forward,2373,44,+0.3%,63,-0.7%,11,+2.2%,25,+0.8%,9,+3.0%,60,-0.4%,85,-1.9%,86,-2.3%
Eric Gordon,32.9,HOU,Wing,1669,86,-2.5%,95,-3.8%,26,+1.1%,18,+1.1%,14,+2.2%,19,+1.0%,39,+0.6%,22,+1.6%
Jerami Grant,27.6,DET,Big,1496,85,-2.4%,42,+0.6%,61,-0.5%,5,+2.3%,19,+1.8%,95,-2.0%,56,-0.3%,86,-2.3%
Danny Green,34.4,PHI,Wing,1346,27,+1.2%,90,-3.0%,24,+1.2%,70,-0.8%,41,+0.4%,48,-0.0%,10,+2.6%,11,+2.6%
Draymond Green,31.7,GSW,Big,1328,71,-1.2%,99,-5.4%,4,+3.3%,6,+2.2%,2,+5.5%,36,+0.4%,64,-0.5%,54,-0.1%
JaMychal Green,31.4,DEN,Big,1048,65,-0.9%,20,+2.0%,82,-1.7%,78,-1.1%,87,-2.8%,76,-0.8%,21,+1.5%,35,+0.8%
Jeff Green,35.2,DEN,Big,1834,19,+1.7%,83,-2.0%,34,+0.7%,59,-0.4%,43,+0.3%,15,+1.2%,42,+0.4%,21,+1.7%
Blake Griffin,32.6,BKN,Big,936,10,+2.7%,71,-1.2%,68,-0.8%,18,+1.2%,42,+0.4%,10,+1.6%,68,-0.8%,33,+0.8%
Tim Hardaway Jr.,29.6,DAL,Wing,1234,37,+0.7%,53,-0.2%,74,-1.2%,9,+1.8%,36,+0.6%,38,+0.3%,68,-0.7%,59,-0.4%
James Harden,32.2,BKN,Point,1626,32,+1.0%,28,+1.5%,67,-0.8%,35,+0.4%,54,-0.3%,68,-0.6%,65,-0.6%,71,-1.1%
James Harden,32.2,PHI,Point,787,42,+0.4%,12,+3.2%,65,-0.7%,46,+0.0%,60,-0.7%,0,+3.1%,99,-5.6%,88,-2.5%
Maurice Harkless,28.5,SAC,Forward,863,62,-0.7%,67,-0.9%,26,+1.1%,19,+1.0%,15,+2.1%,72,-0.7%,65,-0.5%,72,-1.2%
Montrezl Harrell,27.8,WAS,Big,1089,74,-1.5%,94,-3.6%,45,+0.1%,13,+1.4%,22,+1.5%,7,+1.8%,45,+0.3%,16,+2.1%
Montrezl Harrell,27.8,CHA,Big,506,71,-1.2%,84,-2.0%,37,+0.6%,19,+1.1%,20,+1.7%,60,-0.4%,36,+0.8%,42,+0.4%
Gary Harris,27.1,ORL,Wing,1729,60,-0.6%,24,+1.7%,14,+1.9%,57,-0.4%,23,+1.5%,65,-0.5%,93,-2.7%,94,-3.3%
Joe Harris,30.2,BKN,Wing,422,80,-1.9%,27,+1.5%,65,-0.7%,6,+2.1%,24,+1.4%,73,-0.7%,89,-2.3%,92,-2.9%
Tobias Harris,29.3,PHI,Forward,2541,18,+1.8%,40,+0.7%,41,+0.3%,21,+1.0%,26,+1.3%,70,-0.6%,76,-1.4%,82,-2.0%
Gordon Hayward,31.6,CHA,Wing,1561,51,-0.1%,51,-0.1%,47,+0.0%,30,+0.6%,35,+0.6%,88,-1.3%,34,+0.8%,61,-0.5%
Juan Hernangomez,26.1,UTA,Big,270,20,+1.7%,31,+1.3%,83,-1.7%,55,-0.3%,80,-2.1%,46,+0.1%,37,+0.7%,35,+0.8%
Willy Hernangomez,27.4,NOP,Big,772,2,+4.9%,11,+3.2%,65,-0.7%,91,-1.7%,84,-2.4%,30,+0.6%,77,-1.4%,66,-0.8%
Buddy Hield,28.9,SAC,Wing,1557,70,-1.2%,76,-1.5%,25,+1.1%,52,-0.2%,30,+1.0%,44,+0.1%,42,+0.4%,40,+0.6%
Buddy Hield,28.9,IND,Wing,924,92,-3.3%,5,+4.5%,41,+0.3%,16,+1.3%,22,+1.6%,12,+1.5%,100,-7.6%,99,-6.1%
George Hill,35.5,MIL,Combo,1235,99,-6.9%,47,+0.1%,22,+1.2%,55,-0.3%,29,+1.0%,61,-0.4%,67,-0.7%,71,-1.1%
Solomon Hill,30.6,ATL,Forward,124,99,-6.6%,90,-2.9%,1,+4.3%,13,+1.4%,2,+5.7%,63,-0.5%,89,-2.3%,90,-2.8%
Jrue Holiday,31.4,MIL,Point,2201,27,+1.2%,96,-4.1%,65,-0.7%,28,+0.7%,48,+0.1%,40,+0.3%,3,+3.8%,5,+4.1%
Justin Holiday,32.6,IND,Wing,1413,33,+0.9%,68,-1.0%,50,-0.1%,51,-0.1%,53,-0.3%,34,+0.4%,35,+0.8%,28,+1.2%
Justin Holiday,32.6,SAC,Wing,637,2,+5.3%,61,-0.6%,67,-0.8%,21,+1.0%,46,+0.2%,93,-1.8%,13,+2.2%,41,+0.4%
Richaun Holmes,28.0,SAC,Big,1071,80,-1.8%,39,+0.7%,30,+0.9%,53,-0.2%,34,+0.7%,63,-0.4%,70,-0.9%,74,-1.4%
Rodney Hood,29.0,MIL,Forward,527,62,-0.7%,32,+1.3%,71,-1.0%,92,-1.9%,88,-2.9%,9,+1.7%,51,+0.0%,21,+1.7%
Al Horford,35.4,BOS,Big,2003,41,+0.5%,97,-4.3%,12,+2.1%,6,+2.1%,5,+4.2%,43,+0.2%,52,-0.1%,50,+0.1%
Danuel House,28.4,HOU,Forward,220,47,+0.2%,41,+0.6%,74,-1.2%,76,-1.0%,82,-2.2%,8,+1.7%,51,-0.0%,21,+1.7%
Danuel House,28.4,UTA,Wing,482,96,-4.3%,92,-3.2%,7,+2.7%,18,+1.2%,6,+3.8%,80,-0.9%,46,+0.2%,63,-0.6%
Dwight Howard,35.9,LAL,Big,950,13,+2.2%,86,-2.4%,17,+1.7%,12,+1.5%,7,+3.2%,19,+1.1%,85,-1.9%,65,-0.8%
Serge Ibaka,32.1,LAC,Big,534,68,-1.0%,94,-3.8%,60,-0.5%,4,+2.6%,16,+2.1%,60,-0.4%,15,+2.1%,20,+1.7%
Serge Ibaka,32.1,MIL,Big,330,52,-0.1%,78,-1.7%,73,-1.1%,4,+2.5%,25,+1.4%,99,-3.0%,7,+3.3%,45,+0.3%
Andre Iguodala,37.8,GSW,Forward,598,93,-3.8%,47,+0.1%,77,-1.4%,67,-0.7%,79,-2.0%,23,+0.8%,28,+1.1%,18,+1.9%
Joe Ingles,34.1,UTA,Forward,1117,77,-1.6%,70,-1.1%,23,+1.2%,64,-0.6%,36,+0.6%,80,-0.9%,24,+1.4%,40,+0.5%
Brandon Ingram,24.2,NOP,Forward,1865,85,-2.5%,49,+0.0%,14,+2.0%,42,+0.2%,15,+2.2%,98,-2.9%,36,+0.7%,84,-2.2%
Kyrie Irving,29.6,BKN,Combo,1083,27,+1.2%,49,-0.0%,16,+1.7%,80,-1.2%,39,+0.5%,77,-0.8%,44,+0.3%,60,-0.5%
Reggie Jackson,31.5,LAC,Combo,2331,26,+1.3%,78,-1.6%,24,+1.2%,13,+1.4%,12,+2.6%,88,-1.3%,43,+0.4%,67,-0.9%
LeBron James,36.8,LAL,Big,2078,34,+0.9%,74,-1.4%,31,+0.8%,34,+0.5%,26,+1.3%,32,+0.5%,60,-0.4%,49,+0.1%
James Johnson,34.7,BKN,Big,1139,85,-2.4%,44,+0.4%,52,-0.2%,77,-1.1%,72,-1.3%,76,-0.8%,19,+1.7%,32,+0.9%
Stanley Johnson,25.4,LAL,Forward,1055,29,+1.1%,26,+1.6%,85,-1.9%,84,-1.3%,90,-3.2%,78,-0.8%,12,+2.5%,22,+1.6%
Nikola Jokic,26.7,DEN,Big,2473,91,-2.9%,95,-3.9%,5,+3.1%,4,+2.6%,2,+5.6%,54,-0.2%,79,-1.5%,79,-1.7%
Damian Jones,26.3,SAC,Big,977,54,-0.3%,54,-0.3%,68,-0.9%,79,-1.2%,79,-2.0%,11,+1.6%,36,+0.8%,13,+2.3%
Tyus Jones,25.5,MEM,Combo,1524,73,-1.4%,31,+1.3%,19,+1.5%,59,-0.4%,28,+1.1%,68,-0.6%,83,-1.8%,87,-2.4%
Derrick Jones Jr.,24.7,CHI,Big,861,71,-1.2%,3,+5.0%,90,-2.4%,54,-0.3%,86,-2.7%,57,-0.3%,85,-2.0%,86,-2.3%
DeAndre Jordan,33.3,LAL,Big,393,78,-1.7%,47,+0.1%,98,-4.2%,40,+0.3%,94,-3.9%,35,+0.4%,6,+3.4%,6,+3.8%
DeAndre Jordan,33.3,PHI,Big,196,2,+4.9%,51,-0.1%,97,-3.7%,98,-3.5%,100,-7.2%,11,+1.5%,1,+5.8%,0,+7.3%
Cory Joseph,30.2,DET,Combo,1590,65,-0.9%,56,-0.4%,27,+1.0%,16,+1.3%,14,+2.3%,95,-2.0%,47,+0.1%,81,-1.9%
Frank Kaminsky,28.6,PHX,Big,167,90,-2.8%,11,+3.2%,16,+1.8%,8,+1.8%,6,+3.6%,98,-2.9%,97,-3.9%,99,-6.8%
Enes Kanter,29.5,BOS,Big,365,40,+0.6%,93,-3.6%,10,+2.3%,1,+3.3%,2,+5.6%,50,-0.1%,84,-1.9%,82,-2.0%
Zach LaVine,26.6,CHI,Wing,2322,41,+0.5%,98,-5.2%,61,-0.5%,25,+0.8%,43,+0.3%,16,+1.2%,4,+3.7%,2,+4.9%
Jeremy Lamb,29.4,IND,Wing,577,64,-0.8%,37,+0.9%,45,+0.1%,91,-1.8%,75,-1.6%,46,+0.1%,37,+0.6%,36,+0.7%
Jeremy Lamb,29.4,SAC,Wing,317,92,-3.2%,3,+5.1%,5,+3.1%,95,-2.4%,33,+0.7%,97,-2.4%,96,-3.4%,98,-5.8%
Jake Layman,27.7,MIN,Forward,118,5,+3.9%,78,-1.6%,6,+3.1%,64,-0.6%,12,+2.5%,91,-1.5%,37,+0.7%,66,-0.8%
Caris LeVert,27.2,IND,Combo,1213,21,+1.6%,55,-0.4%,48,-0.0%,58,-0.4%,56,-0.4%,18,+1.1%,55,-0.3%,34,+0.8%
Caris LeVert,27.2,CLE,Wing,566,43,+0.4%,64,-0.7%,76,-1.3%,74,-0.9%,82,-2.3%,3,+2.4%,38,+0.6%,9,+3.0%
Alex Len,28.4,SAC,Big,616,59,-0.5%,85,-2.2%,26,+1.1%,5,+2.2%,7,+3.3%,79,-0.9%,56,-0.3%,71,-1.1%
Damian Lillard,31.3,POR,Point,1054,26,+1.3%,44,+0.4%,25,+1.1%,8,+1.9%,9,+3.0%,94,-1.9%,79,-1.5%,95,-3.4%
Kevon Looney,25.7,GSW,Big,1729,37,+0.7%,78,-1.7%,10,+2.3%,30,+0.6%,10,+2.9%,32,+0.5%,82,-1.7%,73,-1.2%
Brook Lopez,33.6,MIL,Big,293,21,+1.7%,59,-0.6%,27,+1.0%,7,+2.0%,8,+3.1%,77,-0.8%,82,-1.7%,88,-2.5%
Robin Lopez,33.6,ORL,Big,592,70,-1.2%,34,+1.1%,46,+0.1%,53,-0.2%,52,-0.2%,5,+2.0%,95,-2.9%,67,-0.9%
Kevin Love,33.1,CLE,Big,1662,24,+1.4%,92,-3.4%,57,-0.4%,69,-0.7%,68,-1.1%,5,+2.0%,11,+2.5%,4,+4.5%
Kyle Lowry,35.6,MIA,Point,2136,46,+0.2%,79,-1.7%,15,+1.9%,74,-1.0%,30,+0.9%,29,+0.6%,47,+0.2%,34,+0.8%
Timothe Luwawu-Cabarrot,26.5,ATL,Wing,615,8,+3.1%,56,-0.4%,22,+1.3%,67,-0.7%,36,+0.6%,40,+0.3%,61,-0.5%,55,-0.2%
Trey Lyles,26.0,DET,Big,982,35,+0.8%,17,+2.5%,78,-1.4%,80,-1.2%,86,-2.7%,23,+0.8%,67,-0.7%,47,+0.2%
Trey Lyles,26.0,SAC,Big,542,48,+0.1%,58,-0.5%,50,-0.2%,86,-1.4%,74,-1.6%,71,-0.6%,10,+2.7%,16,+2.1%
Boban Marjanovic,33.2,DAL,Big,104,73,-1.4%,96,-4.2%,41,+0.3%,5,+2.3%,11,+2.6%,92,-1.7%,7,+3.2%,23,+1.6%
Wesley Matthews,35.0,MIL,Wing,986,96,-4.6%,52,-0.1%,12,+2.1%,16,+1.3%,7,+3.4%,61,-0.4%,94,-2.8%,94,-3.2%
CJ McCollum,30.1,POR,Wing,1261,48,+0.1%,62,-0.7%,69,-0.9%,16,+1.3%,41,+0.4%,44,+0.2%,48,+0.1%,44,+0.3%
CJ McCollum,30.1,NOP,Combo,878,57,-0.5%,94,-3.7%,3,+3.7%,68,-0.7%,9,+3.0%,39,+0.3%,41,+0.5%,36,+0.8%
TJ McConnell,29.6,IND,Point,637,50,-0.1%,47,+0.1%,20,+1.4%,46,+0.0%,24,+1.4%,66,-0.5%,71,-1.0%,77,-1.6%
Doug McDermott,29.8,SAS,Forward,1220,16,+2.0%,43,+0.5%,39,+0.5%,9,+1.7%,14,+2.2%,54,-0.2%,92,-2.5%,89,-2.7%
JaVale McGee,33.8,PHX,Big,1152,40,+0.6%,22,+1.9%,39,+0.5%,57,-0.4%,48,+0.1%,75,-0.7%,74,-1.3%,82,-2.0%
Rodney McGruder,30.3,DET,Wing,703,62,-0.7%,55,-0.4%,62,-0.6%,49,-0.1%,60,-0.7%,11,+1.6%,64,-0.5%,30,+1.0%
Ben McLemore,28.7,POR,Wing,1225,57,-0.5%,46,+0.3%,41,+0.3%,69,-0.8%,57,-0.5%,71,-0.6%,35,+0.8%,47,+0.2%
Khris Middleton,30.2,MIL,Forward,2133,63,-0.8%,80,-1.8%,43,+0.2%,17,+1.2%,24,+1.4%,74,-0.7%,29,+1.0%,43,+0.3%
Patty Mills,33.2,BKN,Combo,2310,68,-1.1%,50,-0.1%,33,+0.7%,21,+1.0%,19,+1.7%,67,-0.5%,72,-1.1%,78,-1.7%
Paul Millsap,36.7,BKN,Big,262,97,-5.1%,4,+4.6%,93,-3.0%,53,-0.2%,89,-3.2%,85,-1.2%,54,-0.2%,74,-1.4%
Marcus Morris,32.2,LAC,Big,1563,10,+2.8%,84,-2.2%,29,+1.0%,23,+0.9%,18,+1.9%,70,-0.6%,32,+0.9%,43,+0.3%
Markieff Morris,32.2,MIA,Big,286,18,+1.8%,39,+0.7%,98,-4.0%,73,-0.9%,97,-4.9%,12,+1.5%,10,+2.7%,5,+4.2%
