Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Trevor Booker,26.9,UTA,Big,1546,68,+1.7,57,-0.0,89,+4.3%,44,+0.5%,43,-1.0,37,-1.0,57,+2.2
Carlos Boozer,32.9,LAL,Big,1673,60,+0.8,68,+1.6,52,+0.1%,55,-0.2%,59,+0.6,52,-0.1,67,+4.6
Chris Bosh,30.6,MIA,Big,1542,51,-0.4,81,+3.4,15,-3.5%,29,+1.3%,40,-1.2,53,-0.0,26,-8.5
Avery Bradley,23.9,BOS,Combo,2419,23,-4.7,41,-1.5,8,-4.3%,54,-0.1%,8,-5.7,24,-1.9,7,-19.9
Elton Brand,35.6,ATL,Big,415,40,-1.8,53,-0.5,53,+0.2%,39,+0.8%,13,-4.2,54,+0.1,2,-34.5
Corey Brewer,28.7,MIN,Combo,672,35,-2.5,22,-4.2,88,+3.7%,84,-1.9%,87,+4.1,85,+2.6,68,+5.2
Corey Brewer,28.7,HOU,Wing,1358,61,+0.8,69,+1.7,50,-0.0%,88,-2.3%,55,+0.2,44,-0.6,70,+5.8
Aaron Brooks,29.8,CHI,Point,1845,83,+3.9,91,+5.5,60,+0.8%,27,+1.4%,39,-1.3,57,+0.2,27,-8.0
Jabari Brown,21.9,LAL,Wing,549,58,+0.2,66,+1.4,78,+2.4%,18,+2.0%,20,-3.0,72,+1.3,4,-23.6
Lorenzo Brown,24.2,MIN,Point,530,80,+3.4,89,+4.9,13,-3.8%,79,-1.5%,27,-2.4,11,-3.2,74,+7.6
Markel Brown,22.8,BKN,Wing,670,90,+5.5,72,+2.2,87,+3.7%,90,-2.5%,91,+5.0,90,+3.3,75,+8.0
Kobe Bryant,36.2,LAL,Wing,1203,59,+0.4,70,+1.9,53,+0.2%,34,+1.0%,18,-3.5,35,-1.2,15,-12.6
Chase Budinger,26.4,MIN,Wing,1212,33,-2.9,70,+1.8,3,-6.4%,23,+1.6%,19,-3.5,5,-4.9,83,+12.4
Reggie Bullock,23.6,LAC,Wing,199,4,-11.4,3,-11.5,7,-4.8%,12,+2.7%,2,-7.8,2,-6.3,40,-3.0
Trey Burke,22.0,UTA,Point,2268,70,+1.9,62,+0.7,37,-1.0%,60,-0.5%,65,+1.1,65,+0.8,52,+0.8
Alec Burks,23.3,UTA,Wing,894,62,+0.9,70,+1.9,25,-2.2%,35,+1.0%,44,-0.9,39,-0.9,55,+1.8
Caron Butler,34.6,DET,Wing,1592,56,+0.0,90,+5.2,17,-3.1%,3,+4.1%,16,-3.8,13,-3.1,46,-1.1
Jimmy Butler,25.1,CHI,Wing,2507,84,+4.0,59,+0.3,85,+3.4%,80,-1.6%,83,+3.2,81,+2.2,64,+4.0
Rasual Butler,35.4,WAS,Wing,1423,44,-1.4,39,-1.8,86,+3.6%,18,+2.0%,68,+1.4,77,+1.8,37,-4.1
Dwight Buycks,25.7,LAL,Point,101,73,+2.3,88,+4.9,41,-0.8%,10,+2.8%,92,+5.4,95,+4.5,31,-6.3
Nick Calathes,25.7,MEM,Combo,770,17,-5.5,4,-10.5,93,+5.0%,98,-4.0%,81,+2.9,86,+2.7,49,-0.3
Jose Calderon,33.1,NYK,Combo,1265,47,-0.8,50,-0.7,30,-1.8%,72,-1.0%,59,+0.6,47,-0.4,73,+6.7
Kentavious Caldwell-Pope,21.7,DET,Wing,2572,95,+7.7,88,+4.7,81,+2.7%,94,-3.3%,87,+4.1,86,+2.7,69,+5.6
Isaiah Canaan,23.4,HOU,Combo,308,23,-4.6,55,-0.3,70,+1.6%,13,+2.5%,34,-1.8,14,-2.9,80,+9.8
Isaiah Canaan,23.4,PHI,Combo,563,56,+0.0,65,+1.1,5,-5.4%,39,+0.8%,17,-3.7,18,-2.5,32,-5.4
DeMarre Carroll,28.3,ATL,Wing,2178,66,+1.5,61,+0.6,37,-1.0%,75,-1.3%,66,+1.1,63,+0.6,57,+2.2
Vince Carter,37.8,MEM,Wing,1065,28,-3.7,42,-1.4,31,-1.7%,16,+2.3%,16,-3.9,32,-1.3,11,-15.6
Michael Carter-Williams,23.1,PHI,Point,1374,15,-6.0,15,-5.7,13,-3.6%,49,+0.1%,73,+1.9,45,-0.6,87,+14.9
Michael Carter-Williams,23.1,MIL,Point,756,99,+16.0,100,+14.1,59,+0.7%,43,+0.6%,82,+3.1,55,+0.1,89,+16.0
Omri Casspi,26.4,SAC,Forward,1364,43,-1.4,49,-0.8,64,+1.1%,66,-0.8%,37,-1.5,39,-0.9,45,-1.4
Mario Chalmers,28.5,MIA,Combo,2339,29,-3.6,39,-1.8,57,+0.6%,30,+1.3%,41,-1.1,44,-0.6,39,-3.1
Tyson Chandler,32.1,DAL,Big,2280,56,+0.1,69,+1.6,62,+0.9%,70,-0.9%,54,+0.1,78,+1.9,12,-14.4
Wilson Chandler,27.5,DEN,Forward,2461,69,+1.8,76,+2.8,51,+0.0%,22,+1.7%,47,-0.4,67,+0.9,24,-8.9
Ian Clark,23.7,UTA,Combo,124,17,-5.7,4,-10.4,42,-0.8%,84,-2.0%,98,+8.0,38,-0.9,100,+52.3
Jordan Clarkson,22.4,LAL,Combo,1401,36,-2.3,36,-2.2,40,-0.8%,46,+0.4%,50,-0.2,49,-0.3,52,+0.7
Norris Cole,26.1,MIA,Point,1131,66,+1.6,82,+3.6,19,-3.0%,20,+1.8%,6,-6.2,4,-5.5,60,+2.7
Norris Cole,26.1,NOP,Point,658,12,-7.3,22,-4.2,3,-6.3%,18,+2.0%,10,-5.1,5,-4.7,51,+0.1
Darren Collison,27.2,SAC,Point,1559,90,+5.5,95,+7.3,33,-1.4%,47,+0.3%,41,-1.2,32,-1.3,59,+2.7
Nick Collison,34.0,OKC,Big,1067,38,-2.1,54,-0.3,18,-3.1%,6,+3.5%,15,-3.9,17,-2.7,36,-4.2
Mike Conley,27.1,MEM,Point,2215,88,+5.1,88,+4.6,38,-0.9%,38,+0.8%,54,+0.2,47,-0.5,65,+4.1
Chris Copeland,30.6,IND,Forward,784,42,-1.5,38,-1.9,71,+1.7%,41,+0.7%,74,+1.9,66,+0.8,72,+6.5
Bryce Cotton,22.2,UTA,Combo,129,49,-0.6,15,-5.8,91,+4.6%,98,-4.1%,62,+0.8,72,+1.3,48,-0.5
DeMarcus Cousins,24.2,SAC,Big,2006,75,+2.7,71,+2.0,39,-0.9%,83,-1.9%,80,+2.8,82,+2.4,49,-0.2
Robert Covington,23.9,PHI,Wing,1939,94,+6.9,86,+4.4,79,+2.5%,83,-1.9%,81,+2.9,84,+2.5,53,+1.1
Allen Crabbe,22.6,POR,Wing,610,11,-7.6,22,-4.2,20,-2.8%,36,+1.0%,29,-2.2,35,-1.2,34,-4.7
Jamal Crawford,34.6,LAC,Wing,1641,20,-5.1,21,-4.4,11,-3.9%,12,+2.6%,31,-2.0,10,-3.3,84,+12.5
Jae Crowder,24.3,DAL,Forward,205,20,-5.2,10,-7.2,97,+6.6%,61,-0.5%,74,+2.0,34,-1.2,96,+23.1
Jae Crowder,24.3,BOS,Forward,1362,94,+6.8,78,+3.0,92,+4.8%,83,-1.9%,99,+9.5,96,+4.9,96,+24.0
Dante Cunningham,27.5,NOP,Forward,1614,40,-1.9,39,-1.7,43,-0.7%,61,-0.5%,60,+0.6,49,-0.4,69,+5.7
Stephen Curry,26.6,GSW,Point,2606,99,+12.7,99,+11.0,61,+0.8%,99,-4.5%,83,+3.2,84,+2.5,57,+2.1
Samuel Dalembert,34.5,NYK,Big,538,5,-10.0,12,-6.6,47,-0.4%,72,-1.0%,10,-4.9,50,-0.3,3,-26.4
Troy Daniels,23.3,MIN,Combo,118,14,-6.6,2,-12.7,97,+7.0%,99,-5.6%,59,+0.5,65,+0.8,38,-4.0
Troy Daniels,23.3,CHA,Wing,101,15,-6.1,27,-3.3,42,-0.8%,43,+0.6%,60,+0.7,67,+0.9,44,-1.7
Gigi Datome,26.9,BOS,Forward,169,44,-1.3,47,-1.0,65,+1.2%,31,+1.2%,7,-6.0,2,-6.2,59,+2.5
Brandon Davies,23.3,PHI,Big,368,90,+5.8,92,+5.8,89,+4.1%,56,-0.3%,81,+3.0,27,-1.6,98,+27.8
Anthony Davis,21.6,NOP,Big,2450,95,+7.7,93,+6.2,42,-0.7%,90,-2.5%,84,+3.3,83,+2.4,61,+3.1
Ed Davis,25.4,LAL,Big,1770,60,+0.6,37,-2.1,81,+2.8%,58,-0.4%,82,+3.1,82,+2.3,55,+1.8
Glen Davis,28.8,LAC,Big,781,0,-20.9,1,-15.3,1,-8.4%,4,+4.1%,3,-7.3,3,-5.8,41,-2.8
Austin Daye,26.4,SAS,Forward,241,3,-12.9,2,-13.5,39,-0.9%,59,-0.4%,57,+0.3,61,+0.5,50,+0.0
DeMar DeRozan,25.2,TOR,Wing,2094,27,-3.9,33,-2.6,12,-3.8%,20,+1.8%,22,-2.8,21,-2.1,47,-1.0
Dewayne Dedmon,25.2,ORL,Big,796,45,-1.2,28,-3.1,97,+6.7%,94,-3.1%,80,+2.8,97,+5.5,8,-18.2
Matthew Dellavedova,24.1,CLE,Combo,1259,28,-3.8,20,-4.5,86,+3.6%,15,+2.4%,30,-2.1,47,-0.5,21,-9.6
Luol Deng,29.5,MIA,Forward,2413,97,+9.4,95,+7.6,88,+3.9%,75,-1.3%,89,+4.3,86,+2.7,77,+9.2
Boris Diaw,32.5,SAS,Big,1932,57,+0.1,45,-1.3,72,+1.9%,40,+0.7%,56,+0.3,50,-0.3,66,+4.4
Gorgui Dieng,24.8,MIN,Big,2155,52,-0.3,60,+0.5,64,+1.1%,49,+0.2%,32,-1.9,40,-0.8,34,-4.8
Spencer Dinwiddie,21.6,DET,Combo,430,9,-8.4,7,-8.3,63,+1.0%,35,+1.0%,20,-3.2,21,-2.2,41,-2.8
Joey Dorsey,30.9,HOU,Big,762,57,+0.1,24,-4.0,93,+5.1%,79,-1.5%,87,+4.1,87,+2.8,72,+6.5
Toney Douglas,28.6,NOP,Combo,140,67,+1.7,81,+3.6,4,-5.8%,12,+2.7%,6,-6.2,0,-9.3,98,+28.6
Goran Dragic,28.5,PHX,Wing,1730,45,-1.1,26,-3.6,27,-2.0%,91,-2.5%,51,-0.1,63,+0.6,32,-5.8
Goran Dragic,28.5,MIA,Point,902,68,+1.7,48,-1.0,62,+0.8%,52,+0.0%,91,+5.1,91,+3.5,67,+4.9
Larry Drew,24.7,PHI,Point,198,11,-7.5,26,-3.5,61,+0.8%,19,+1.9%,4,-6.7,29,-1.5,2,-30.3
Andre Drummond,21.2,DET,Big,2487,78,+3.1,52,-0.5,77,+2.2%,95,-3.3%,94,+5.8,98,+5.9,29,-6.7
Jared Dudley,29.3,MIL,Forward,1688,52,-0.3,81,+3.6,31,-1.6%,38,+0.9%,21,-2.9,25,-1.8,32,-5.5
Tim Duncan,38.5,SAS,Big,2221,46,-1.0,64,+0.9,26,-2.0%,55,-0.2%,28,-2.4,36,-1.1,25,-8.9
Mike Dunleavy,34.1,CHI,Wing,1834,68,+1.7,72,+2.3,16,-3.2%,56,-0.2%,33,-1.8,22,-2.0,58,+2.4
Kevin Durant,26.1,OKC,Forward,908,79,+3.3,87,+4.6,56,+0.3%,81,-1.6%,7,-6.0,15,-2.8,10,-16.2
Cleanthony Early,23.5,NYK,Wing,579,8,-8.7,18,-5.0,11,-4.0%,28,+1.4%,3,-7.3,3,-5.6,17,-11.6
Wayne Ellington,26.9,LAL,Wing,1624,42,-1.6,40,-1.6,43,-0.7%,65,-0.6%,74,+2.1,57,+0.2,81,+11.0
Monta Ellis,29.0,DAL,Wing,2694,71,+2.0,76,+2.8,20,-2.8%,77,-1.4%,29,-2.2,27,-1.7,48,-0.6
James Ennis,24.3,MIA,Forward,996,53,-0.2,57,-0.1,73,+1.9%,58,-0.4%,45,-0.9,71,+1.2,10,-15.9
Tyler Ennis,20.2,MIL,Point,336,24,-4.5,32,-2.6,30,-1.8%,59,-0.5%,58,+0.5,69,+1.1,42,-2.5
Jeremy Evans,27.0,UTA,Big,224,74,+2.5,34,-2.5,79,+2.5%,55,-0.2%,79,+2.7,27,-1.6,96,+25.9
Reggie Evans,34.5,SAC,Big,760,59,+0.5,38,-1.9,99,+9.1%,19,+1.9%,60,+0.7,96,+4.8,5,-22.7
Tyreke Evans,25.1,NOP,Wing,2685,95,+7.5,71,+2.0,93,+5.3%,99,-4.5%,90,+4.8,97,+5.6,22,-9.5
Dante Exum,19.3,UTA,Combo,1771,44,-1.3,54,-0.3,68,+1.6%,31,+1.2%,66,+1.2,65,+0.8,53,+0.9
Festus Ezeli,25.0,GSW,Big,431,18,-5.4,16,-5.5,93,+5.2%,45,+0.4%,97,+7.6,95,+4.6,81,+10.6
Kenneth Faried,25.0,DEN,Big,2069,96,+8.3,74,+2.6,94,+5.4%,62,-0.5%,98,+8.4,95,+4.6,93,+19.2
Jordan Farmar,27.9,LAC,Point,444,0,-17.1,3,-12.1,6,-5.2%,2,+4.8%,5,-6.4,5,-4.6,27,-7.9
Derrick Favors,23.3,UTA,Big,2273,82,+3.7,96,+8.3,18,-3.1%,37,+0.9%,5,-6.4,35,-1.2,3,-25.5
Raymond Felton,30.3,DAL,Combo,202,2,-13.1,5,-9.4,38,-0.9%,82,-1.8%,7,-5.9,56,+0.2,1,-40.6
Landry Fields,26.3,TOR,Wing,178,1,-16.0,2,-14.0,3,-6.2%,9,+2.9%,9,-5.3,5,-4.6,63,+3.6
Evan Fournier,22.0,ORL,Wing,1650,79,+3.3,87,+4.6,45,-0.5%,24,+1.6%,42,-1.0,26,-1.7,70,+5.9
Randy Foye,31.1,DEN,Combo,1055,53,-0.2,66,+1.3,28,-1.9%,48,+0.2%,23,-2.7,37,-1.0,27,-8.1
Tim Frazier,24.0,PHI,Point,165,94,+7.4,95,+7.2,6,-5.3%,92,-2.8%,95,+6.3,81,+2.2,97,+26.7
Jimmer Fredette,25.7,NOP,Combo,425,77,+3.1,45,-1.1,83,+2.9%,74,-1.2%,96,+6.7,93,+4.2,78,+9.5
Joel Freeland,27.7,POR,Big,572,34,-2.7,33,-2.5,45,-0.6%,40,+0.8%,76,+2.3,42,-0.7,94,+19.6
Channing Frye,31.5,ORL,Big,1856,48,-0.7,75,+2.6,26,-2.1%,26,+1.5%,49,-0.3,56,+0.2,39,-3.2
Danilo Gallinari,26.2,DEN,Forward,1375,83,+3.8,92,+6.1,22,-2.6%,27,+1.4%,46,-0.7,14,-2.9,87,+14.3
Langston Galloway,22.9,NYK,Combo,1400,71,+1.9,78,+3.1,23,-2.3%,77,-1.5%,52,+0.1,64,+0.7,35,-4.7
Francisco Garcia,32.8,HOU,Wing,195,18,-5.5,40,-1.6,23,-2.4%,1,+5.3%,43,-0.9,4,-5.2,99,+33.5
Kevin Garnett,38.5,BKN,Big,853,69,+1.8,85,+4.2,7,-5.1%,32,+1.1%,42,-1.1,18,-2.5,81,+10.8
Marc Gasol,29.8,MEM,Big,2677,92,+6.3,97,+8.6,12,-3.8%,19,+1.9%,23,-2.7,19,-2.4,47,-1.0
Pau Gasol,34.3,CHI,Big,2673,63,+1.0,69,+1.8,20,-2.9%,74,-1.3%,16,-3.8,40,-0.8,10,-16.0
Rudy Gay,28.2,SAC,Wing,2402,93,+6.4,90,+5.4,62,+0.9%,68,-0.8%,93,+5.6,75,+1.7,93,+19.2
Alonzo Gee,27.4,DEN,Wing,426,39,-1.9,38,-2.1,17,-3.1%,86,-2.1%,18,-3.5,32,-1.3,17,-11.8
Alonzo Gee,27.4,POR,Forward,129,6,-9.6,21,-4.3,2,-7.0%,42,+0.7%,14,-4.1,4,-5.2,95,+20.6
Taj Gibson,29.4,CHI,Big,1659,45,-1.2,31,-2.8,90,+4.4%,55,-0.2%,94,+6.0,94,+4.3,69,+5.6
Manu Ginobili,37.3,SAS,Wing,1575,55,-0.0,59,+0.4,50,-0.0%,59,-0.4%,78,+2.6,66,+0.9,83,+12.3
Rudy Gobert,22.3,UTA,Big,2123,13,-6.9,9,-8.0,57,+0.5%,66,-0.7%,83,+3.2,69,+1.0,78,+9.3
Drew Gooden,33.1,WAS,Big,828,66,+1.5,54,-0.3,87,+3.6%,43,+0.6%,52,-0.0,76,+1.7,18,-11.5
Archie Goodwin,20.2,PHX,Combo,451,3,-11.8,0,-15.5,96,+6.4%,27,+1.4%,97,+7.5,99,+7.3,34,-4.7
Aaron Gordon,19.1,ORL,Forward,780,50,-0.4,21,-4.3,75,+2.1%,89,-2.4%,85,+3.4,85,+2.7,56,+1.9
Ben Gordon,31.6,ORL,Wing,764,32,-3.0,37,-2.1,24,-2.3%,8,+3.1%,52,+0.0,29,-1.5,80,+9.9
Eric Gordon,25.9,NOP,Combo,2014,58,+0.4,65,+1.1,35,-1.2%,73,-1.2%,55,+0.2,70,+1.2,32,-5.6
Marcin Gortat,30.7,WAS,Big,2445,85,+4.1,77,+2.9,9,-4.2%,96,-3.5%,28,-2.2,25,-1.8,44,-1.5
Danny Granger,31.5,MIA,Wing,595,31,-3.3,36,-2.2,77,+2.2%,13,+2.5%,74,+2.0,46,-0.5,94,+19.7
Jerami Grant,20.6,PHI,Forward,1303,80,+3.4,73,+2.4,79,+2.5%,67,-0.8%,86,+3.9,71,+1.2,87,+14.6
Danny Green,27.4,SAS,Wing,2284,83,+4.0,86,+4.4,49,-0.1%,64,-0.6%,36,-1.6,44,-0.6,28,-7.2
Draymond Green,24.7,GSW,Big,2475,91,+6.0,93,+6.5,21,-2.7%,97,-3.8%,51,-0.2,39,-0.9,67,+4.9
Erick Green,23.5,DEN,Combo,301,22,-4.8,6,-9.0,89,+4.0%,93,-2.8%,98,+8.0,98,+5.6,71,+6.4
Gerald Green,28.8,PHX,Wing,1423,88,+5.1,94,+6.7,60,+0.7%,25,+1.6%,78,+2.6,46,-0.5,94,+19.6
JaMychal Green,24.4,MEM,Big,116,44,-1.4,2,-14.0,97,+7.1%,96,-3.8%,100,+23.5,100,+11.4,100,+42.7
Jeff Green,28.2,BOS,Forward,1085,14,-6.7,30,-3.0,17,-3.1%,26,+1.5%,2,-8.0,11,-3.3,6,-21.0
Jeff Green,28.2,MEM,Forward,1341,65,+1.3,97,+9.3,3,-6.5%,7,+3.2%,1,-9.6,7,-3.8,2,-32.3
Willie Green,33.3,ORL,Wing,898,14,-6.5,19,-4.6,49,-0.2%,56,-0.2%,45,-0.8,46,-0.5,47,-1.0
Blake Griffin,25.6,LAC,Big,2347,99,+13.6,98,+9.7,87,+3.7%,89,-2.4%,77,+2.4,78,+1.9,51,+0.4
Jorge Gutierrez,25.8,MIL,Combo,124,10,-7.8,6,-9.2,67,+1.4%,3,+4.2%,14,-4.2,4,-5.2,84,+13.0
PJ Hairston,21.9,CHA,Wing,603,52,-0.2,48,-0.9,88,+3.8%,76,-1.3%,75,+2.1,88,+2.9,29,-6.7
