Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Mike Bibby,32.5,MIA,Point,413,36,+3.9,67,-1.4,28,+2.0%,61,-10.0,90,-2.0,29,+9.3%,87,-52.4,26,+1.0,39,+1.3%,28,+14.4
Steve Blake,30.7,LAL,Point,144,47,+0.3,49,-0.2,64,-0.9%,34,+6.5,84,-1.6,41,+4.5%,88,-55.5,23,+1.2,78,-3.8%,12,+39.6
Keith Bogans,30.5,CHI,Wing,307,71,-5.0,36,+0.4,7,+4.7%,69,-13.8,45,+0.3,13,+22.5%,66,-13.3,42,+0.2,17,+7.6%,62,-12.4
Matt Bonner,30.6,SAS,Big,122,12,+13.2,43,+0.1,42,+0.7%,41,+2.4,73,-0.9,58,-2.6%,31,+21.4,18,+1.7,12,+9.5%,35,+10.6
Carlos Boozer,28.9,CHI,Big,506,32,+4.4,20,+2.8,3,+6.1%,29,+10.8,28,+0.9,8,+27.8%,56,-6.7,17,+1.8,21,+6.3%,26,+16.5
Chris Bosh,26.6,MIA,Big,831,94,-16.7,50,-0.3,62,-0.7%,43,+1.5,76,-1.1,76,-12.0%,84,-45.5,30,+0.9,79,-4.8%,23,+18.3
Elton Brand,31.6,PHI,Big,183,39,+2.5,96,-4.8,73,-1.7%,94,-35.3,98,-3.7,5,+33.3%,95,-75.0,67,-1.1,55,-0.4%,66,-15.9
Ronnie Brewer,25.6,CHI,Forward,247,55,-1.1,90,-4.0,94,-5.0%,78,-21.1,83,-1.6,83,-16.8%,69,-18.8,88,-2.7,89,-7.6%,79,-25.8
Shannon Brown,24.9,LAL,Wing,158,16,+11.2,36,+0.6,60,-0.6%,22,+15.3,72,-0.9,68,-6.4%,76,-26.5,22,+1.2,53,-0.3%,13,+36.3
Kobe Bryant,32.2,LAL,Wing,353,40,+2.3,27,+1.3,65,-0.9%,31,+8.1,50,+0.2,32,+7.1%,36,+14.5,21,+1.3,67,-2.9%,34,+10.8
Andrew Bynum,23.0,LAL,Big,318,61,-2.3,29,+1.1,85,-3.3%,23,+13.9,40,+0.4,60,-3.2%,26,+23.8,29,+0.9,91,-8.0%,39,+4.7
Marcus Camby,36.6,POR,Big,166,93,-15.5,69,-1.6,34,+1.7%,84,-25.4,80,-1.5,20,+13.2%,90,-58.3,45,-0.1,38,+1.3%,40,+3.5
Mario Chalmers,24.5,MIA,Point,502,49,-0.3,23,+1.6,64,-0.9%,26,+12.5,16,+1.6,59,-2.7%,17,+42.4,57,-0.6,51,+0.1%,58,-8.8
Tyson Chandler,28.1,DAL,Big,678,88,-12.0,55,-0.5,38,+1.1%,62,-10.1,56,-0.1,55,-0.4%,52,-2.8,51,-0.4,40,+1.3%,63,-12.6
Wilson Chandler,23.5,DEN,Wing,114,86,-11.8,12,+4.0,92,-3.8%,2,+56.2,60,-0.2,87,-18.8%,24,+26.0,12,+3.3,88,-6.9%,6,+61.0
Jason Collins,31.9,ATL,Big,157,93,-14.6,64,-1.1,81,-2.4%,58,-8.0,74,-1.0,84,-17.2%,62,-10.8,48,-0.3,45,+1.0%,52,-5.1
Darren Collison,23.2,IND,Point,145,37,+3.2,74,-1.9,46,+0.3%,93,-32.2,21,+1.2,4,+33.8%,64,-11.1,75,-1.6,58,-1.1%,84,-33.3
Nick Collison,30.0,OKC,Big,411,46,+0.3,70,-1.8,88,-3.4%,51,-4.0,49,+0.2,81,-14.9%,35,+19.1,69,-1.4,81,-5.1%,64,-14.6
Mike Conley,23.1,MEM,Point,505,51,-0.5,45,+0.1,61,-0.7%,24,+13.2,85,-1.6,23,+11.8%,69,-15.4,16,+1.9,40,+1.2%,17,+32.5
Daequan Cook,23.5,OKC,Wing,187,31,+4.7,44,+0.1,70,-1.4%,32,+6.9,91,-2.4,56,-1.9%,85,-46.5,15,+2.2,54,-0.4%,14,+33.9
Jamal Crawford,30.6,ATL,Combo,356,13,+12.7,40,+0.2,4,+6.0%,47,-2.9,12,+1.9,7,+30.1%,31,+21.4,72,-1.5,22,+5.5%,64,-14.2
Glen Davis,24.8,BOS,Big,187,5,+21.0,62,-1.0,88,-3.4%,45,-2.2,89,-1.9,98,-36.6%,73,-22.8,35,+0.6,74,-3.7%,32,+11.1
Luol Deng,25.5,CHI,Wing,684,79,-7.7,14,+3.7,5,+5.9%,16,+32.4,36,+0.5,6,+31.9%,42,+7.0,8,+3.9,6,+13.5%,0,+127.5
Toney Douglas,24.6,NYK,Combo,108,7,+17.0,68,-1.5,1,+9.7%,82,-23.8,8,+2.2,2,+42.5%,10,+55.6,92,-3.7,4,+13.7%,89,-44.9
Tim Duncan,34.5,SAS,Big,211,30,+4.7,50,-0.3,74,-1.9%,25,+12.8,52,+0.0,14,+21.4%,95,-75.0,61,-0.8,96,-10.5%,22,+19.1
Kevin Durant,22.1,OKC,Forward,721,77,-7.4,21,+2.5,26,+2.2%,27,+12.1,39,+0.4,50,+0.7%,53,-3.7,17,+1.8,28,+3.4%,25,+17.8
Raymond Felton,26.3,DEN,Combo,151,3,+21.4,2,+6.5,55,-0.3%,4,+48.1,31,+0.7,12,+23.0%,30,+21.5,3,+5.1,76,-3.7%,8,+48.0
Derek Fisher,36.2,LAL,Point,324,54,-0.6,54,-0.4,40,+1.0%,65,-12.7,32,+0.7,74,-11.0%,22,+26.5,64,-0.9,33,+2.5%,83,-30.8
Danilo Gallinari,22.2,DEN,Forward,147,70,-4.3,100,-10.9,72,-1.7%,100,-72.7,96,-3.5,83,-16.3%,93,-66.7,100,-6.4,26,+4.2%,98,-65.2
Kevin Garnett,34.5,BOS,Big,327,78,-7.5,58,-0.7,10,+4.0%,81,-22.0,29,+0.9,7,+29.3%,46,+2.3,65,-1.0,7,+10.9%,84,-33.3
Marc Gasol,25.8,MEM,Big,515,88,-13.3,32,+0.8,32,+1.8%,39,+3.4,45,+0.3,71,-9.2%,60,-9.2,40,+0.3,31,+2.7%,43,+1.4
Pau Gasol,30.3,LAL,Big,354,60,-2.3,18,+3.0,6,+5.3%,14,+34.1,2,+3.3,52,0.0%,7,+79.7,46,-0.1,7,+12.6%,36,+9.3
Paul George,20.5,IND,Forward,129,82,-9.7,93,-4.4,33,+1.8%,93,-34.3,93,-2.6,18,+15.7%,59,-7.7,69,-1.4,8,+10.1%,93,-50.0
Taj Gibson,25.4,CHI,Big,272,83,-10.4,80,-2.5,97,-5.3%,59,-8.3,71,-0.8,98,-32.0%,41,+7.9,82,-2.0,80,-4.8%,70,-18.3
Manu Ginobili,33.3,SAS,Wing,173,97,-18.5,12,+4.0,59,-0.6%,12,+35.1,2,+3.2,19,+13.6%,4,+103.8,41,+0.2,72,-3.4%,49,-1.8
Danny Granger,27.5,IND,Wing,183,4,+21.1,60,-0.9,2,+8.5%,99,-63.0,54,-0.0,12,+24.3%,83,-38.6,66,-1.1,1,+15.5%,100,-93.3
Jeff Green,24.2,BOS,Forward,168,29,+5.6,37,+0.3,82,-2.6%,35,+5.8,42,+0.3,79,-14.3%,34,+19.5,49,-0.3,93,-10.1%,67,-16.9
Tyler Hansbrough,25.0,IND,Big,164,27,+6.5,26,+1.4,15,+3.0%,33,+6.8,21,+1.2,27,+10.1%,45,+2.9,31,+0.9,25,+5.1%,26,+16.0
James Harden,21.2,OKC,Wing,534,22,+7.9,21,+1.7,91,-3.8%,20,+20.9,27,+0.9,36,+5.6%,21,+26.9,25,+1.1,83,-5.3%,24,+17.8
Udonis Haslem,30.4,MIA,Big,286,57,-1.6,19,+2.9,45,+0.4%,28,+11.0,3,+3.0,65,-6.1%,12,+54.7,50,-0.3,36,+1.9%,68,-17.5
Brendan Haywood,30.9,DAL,Big,273,17,+11.2,47,-0.0,76,-2.0%,36,+4.6,53,-0.0,34,+5.8%,45,+4.0,43,-0.0,57,-1.0%,40,+4.0
Roy Hibbert,23.9,IND,Big,128,63,-2.9,97,-5.3,8,+4.2%,98,-61.5,97,-3.5,11,+26.2%,99,-93.8,50,-0.3,15,+9.1%,60,-10.9
Nene Hilario,28.1,DEN,Big,161,59,-1.9,82,-2.9,12,+3.7%,88,-28.4,99,-3.9,96,-30.0%,89,-57.5,37,+0.4,3,+13.9%,55,-7.6
George Hill,24.5,SAS,Combo,188,6,+19.1,42,+0.2,27,+2.1%,74,-17.8,55,-0.0,88,-20.4%,50,0.0,36,+0.5,2,+14.5%,73,-20.8
Kirk Hinrich,29.8,ATL,Point,173,91,-14.6,88,-3.8,79,-2.3%,95,-37.6,48,+0.2,44,+2.9%,44,+4.8,96,-4.1,61,-1.8%,95,-51.9
Jrue Holiday,20.4,PHI,Combo,186,43,+1.3,99,-9.8,96,-5.1%,97,-51.6,100,-4.1,91,-21.4%,79,-32.3,99,-5.7,86,-6.3%,97,-62.3
Al Horford,24.4,ATL,Big,466,14,+12.4,11,+4.2,87,-3.4%,11,+36.1,51,+0.0,89,-20.6%,48,+2.0,7,+4.2,70,-3.2%,5,+61.5
Dwight Howard,24.9,ORL,Big,257,28,+6.2,38,+0.3,98,-5.5%,63,-10.3,1,+4.1,94,-24.2%,5,+85.7,93,-3.8,99,-17.6%,88,-41.3
Serge Ibaka,21.1,OKC,Big,490,34,+3.9,30,+1.1,21,+2.4%,46,-2.8,60,-0.2,43,+4.2%,72,-22.4,33,+0.7,26,+4.5%,42,+2.6
Andre Iguodala,26.8,PHI,Wing,181,21,+9.1,77,-2.2,74,-1.9%,74,-17.5,17,+1.5,14,+21.4%,8,+60.0,93,-3.7,79,-4.1%,91,-46.9
Zydrunas Ilgauskas,35.4,MIA,Big,103,1,+25.4,60,-0.9,12,+3.8%,52,-4.2,94,-2.8,40,+5.0%,91,-58.5,14,+2.2,45,+0.7%,20,+24.0
Jarrett Jack,27.0,NOH,Combo,111,58,-1.9,65,-1.2,20,+2.4%,86,-27.5,87,-1.8,64,-5.8%,98,-77.8,32,+0.9,18,+7.2%,76,-22.6
LeBron James,25.8,MIA,Forward,918,2,+22.1,98,-6.8,79,-2.2%,89,-30.3,95,-2.9,73,-10.2%,65,-13.2,83,-2.1,41,+1.2%,80,-27.1
Richard Jefferson,30.4,SAS,Forward,175,90,-13.8,95,-4.8,17,+2.7%,75,-18.4,92,-2.4,17,+18.3%,100,-117.9,84,-2.2,48,+0.4%,37,+9.1
Joe Johnson,29.3,ATL,Wing,494,31,+4.4,7,+5.0,100,-6.8%,5,+47.2,43,+0.3,97,-31.8%,15,+46.0,5,+4.9,93,-9.5%,7,+58.9
James Jones,30.1,MIA,Wing,267,64,-3.7,69,-1.6,22,+2.4%,77,-20.8,69,-0.7,49,+1.3%,55,-5.2,74,-1.5,12,+9.8%,81,-27.7
Jason Kidd,37.6,DAL,Point,742,95,-16.7,89,-4.0,48,+0.3%,88,-29.6,88,-1.9,67,-6.4%,82,-35.6,83,-2.1,37,+1.6%,74,-22.4
Kyle Korver,29.6,CHI,Wing,264,21,+8.2,33,+0.8,84,-3.2%,21,+18.1,50,+0.2,93,-23.8%,38,+10.8,39,+0.4,88,-7.5%,21,+19.1
Carl Landry,27.1,NOH,Big,212,74,-6.3,92,-4.2,80,-2.3%,67,-13.5,30,+0.8,39,+5.1%,20,+30.0,98,-5.3,98,-12.0%,72,-20.0
Ty Lawson,23.0,DEN,Point,166,74,-6.4,79,-2.5,21,+2.4%,92,-32.2,70,-0.8,75,-11.1%,39,+10.0,52,-0.4,10,+9.9%,87,-35.6
Shawn Marion,32.5,DAL,Forward,688,75,-6.5,87,-3.3,25,+2.3%,90,-30.6,38,+0.5,35,+5.8%,63,-11.0,94,-3.8,35,+2.3%,90,-44.9
Kenyon Martin,32.8,DEN,Big,147,53,-0.6,48,-0.1,19,+2.5%,69,-14.3,31,+0.7,45,+2.8%,33,+20.8,71,-1.5,24,+5.1%,83,-33.3
Wesley Matthews,24.0,POR,Wing,202,44,+0.8,73,-1.8,83,-2.7%,79,-21.4,57,-0.1,85,-17.3%,58,-7.7,79,-1.7,94,-10.2%,77,-24.4
Eric Maynor,23.4,OKC,Point,212,26,+6.7,26,+1.3,60,-0.6%,18,+22.7,37,+0.5,26,+10.1%,32,+20.8,24,+1.2,73,-3.5%,18,+28.4
O.J. Mayo,23.0,MEM,Combo,359,18,+10.1,22,+1.6,69,-1.3%,30,+9.6,44,+0.3,24,+11.6%,57,-7.5,21,+1.3,60,-1.4%,30,+13.7
Antonio McDyess,36.2,SAS,Big,144,83,-10.3,63,-1.1,54,-0.2%,56,-7.4,55,-0.1,61,-5.2%,86,-50.0,64,-1.0,84,-5.3%,41,+2.8
Jodie Meeks,23.2,PHI,Wing,122,87,-11.9,53,-0.4,63,-0.8%,48,-3.2,10,+2.1,10,+26.5%,12,+50.8,87,-2.5,97,-11.9%,79,-26.2
Andre Miller,34.6,POR,Point,193,60,-2.2,79,-2.4,77,-2.1%,55,-7.2,74,-0.9,37,+5.5%,60,-8.3,73,-1.5,87,-6.7%,45,-1.4
Mike Miller,30.7,MIA,Wing,210,76,-7.3,45,+0.0,90,-3.5%,42,+2.2,17,+1.6,66,-6.2%,26,+23.8,76,-1.6,92,-9.1%,75,-22.5
Nazr Mohammed,33.2,OKC,Big,139,84,-10.4,66,-1.3,68,-1.1%,50,-3.9,46,+0.3,47,+1.7%,23,+26.1,68,-1.2,77,-3.7%,61,-12.3
Gary Neal,26.1,SAS,Wing,106,2,+22.3,0,+6.7,93,-4.4%,3,+48.4,26,+1.0,92,-21.5%,2,+120.0,1,+6.3,69,-3.0%,10,+43.8
Jameer Nelson,28.7,ORL,Point,216,98,-18.6,91,-4.2,52,-0.2%,83,-24.3,59,-0.2,79,-14.8%,28,+21.8,95,-4.0,64,-2.2%,99,-86.1
Joakim Noah,25.7,CHI,Big,526,33,+4.1,31,+1.0,17,+2.7%,50,-4.0,41,+0.3,17,+20.5%,54,-3.7,31,+0.9,29,+3.2%,48,-1.8
Dirk Nowitzki,32.4,DAL,Big,824,72,-5.8,5,+5.3,40,+1.0%,9,+42.2,11,+1.9,36,+5.5%,16,+42.4,11,+3.4,44,+1.0%,12,+41.8
Jermaine O'Neal,32.1,BOS,Big,196,99,-19.5,39,+0.3,26,+2.1%,45,-2.0,22,+1.2,3,+39.1%,43,+6.0,60,-0.7,23,+5.3%,57,-8.7
Lamar Odom,31.0,LAL,Big,284,41,+2.0,84,-3.1,53,-0.2%,91,-30.7,93,-2.6,33,+6.1%,94,-72.3,63,-0.9,50,+0.2%,60,-10.7
Emeka Okafor,28.1,NOH,Big,187,62,-2.8,51,-0.4,58,-0.6%,31,+9.0,12,+1.8,26,+10.1%,7,+77.8,85,-2.4,83,-5.2%,59,-10.7
Zaza Pachulia,26.7,ATL,Big,193,50,-0.4,72,-1.8,50,+0.0%,57,-7.9,88,-1.9,28,+9.6%,88,-54.8,38,+0.4,60,-1.4%,33,+11.0
Tony Parker,28.5,SAS,Point,220,73,-6.1,98,-5.4,11,+3.8%,98,-52.4,63,-0.2,14,+21.4%,95,-75.0,98,-5.6,32,+2.5%,96,-56.8
Chris Paul,25.5,NOH,Point,249,45,+0.4,17,+3.2,95,-5.1%,10,+41.6,0,+4.5,40,+4.6%,1,+150.0,74,-1.5,90,-7.8%,51,-3.5
Kendrick Perkins,26.0,OKC,Big,478,52,-0.5,31,+1.0,9,+4.1%,44,+1.1,25,+1.0,21,+12.2%,40,+9.0,44,-0.0,17,+7.3%,46,-1.4
Paul Pierce,33.1,BOS,Wing,342,35,+3.9,55,-0.6,31,+1.9%,49,-3.7,58,-0.1,95,-26.6%,51,-1.2,55,-0.6,20,+7.0%,38,+4.9
Zach Randolph,29.3,MEM,Big,515,40,+2.5,8,+4.9,89,-3.4%,8,+43.4,77,-1.2,69,-8.1%,50,+1.2,0,+6.3,63,-2.0%,3,+73.4
JJ Redick,26.4,ORL,Wing,116,15,+11.8,4,+5.4,66,-1.0%,1,+67.8,40,+0.4,45,+2.7%,17,+40.0,4,+5.0,30,+3.0%,2,+81.6
Jason Richardson,29.8,ORL,Wing,153,64,-3.6,10,+4.4,49,+0.2%,12,+35.3,4,+2.8,50,+1.3%,9,+57.1,19,+1.6,64,-2.0%,19,+25.8
Rajon Rondo,24.7,BOS,Point,344,100,-21.5,34,+0.7,2,+7.2%,60,-9.4,20,+1.2,1,+52.5%,92,-60.0,59,-0.7,2,+14.1%,69,-17.6
Derrick Rose,22.1,CHI,Point,648,48,+0.2,3,+6.0,14,+3.5%,2,+54.9,14,+1.7,22,+11.8%,14,+46.2,6,+4.7,16,+8.1%,1,+81.8
Brandon Roy,26.3,POR,Wing,137,17,+10.6,7,+4.9,23,+2.3%,6,+45.3,18,+1.3,31,+8.6%,19,+32.5,10,+3.6,14,+9.4%,10,+43.8
Thabo Sefolosha,26.5,OKC,Wing,344,79,-7.9,83,-2.9,41,+1.0%,87,-28.4,79,-1.5,74,-10.5%,80,-34.9,77,-1.7,47,+0.6%,78,-25.5
Josh Smith,24.9,ATL,Forward,436,98,-18.7,25,+1.5,99,-5.5%,26,+12.7,35,+0.6,77,-12.9%,27,+21.9,27,+1.0,98,-14.5%,36,+10.3
DeShawn Stevenson,29.6,DAL,Wing,326,55,-0.7,9,+4.8,24,+2.3%,15,+32.7,23,+1.0,69,-6.5%,25,+25.4,12,+3.3,50,+0.2%,15,+33.5
Peja Stojakovic,33.4,DAL,Wing,348,26,+6.9,83,-2.9,83,-2.8%,79,-21.2,79,-1.5,57,-2.2%,70,-19.2,70,-1.5,66,-2.9%,71,-19.8
Amar'e Stoudemire,28.0,NYK,Big,133,10,+15.4,15,+3.7,0,+14.0%,21,+16.0,7,+2.7,2,+43.4%,0,+154.5,28,+1.0,0,+20.1%,65,-14.9
Jeff Teague,22.4,ATL,Point,228,36,+3.8,75,-1.9,44,+0.5%,53,-5.2,61,-0.2,30,+8.8%,55,-3.9,80,-1.9,56,-0.8%,55,-8.4
Jason Terry,33.1,DAL,Wing,682,45,+0.5,74,-1.9,57,-0.5%,72,-17.0,68,-0.7,48,+1.4%,75,-26.1,60,-0.7,31,+2.8%,54,-6.6
Hedo Turkoglu,31.6,ORL,Wing,209,92,-14.6,28,+1.2,16,+3.0%,40,+3.2,13,+1.8,79,-14.8%,28,+21.8,56,-0.6,21,+5.6%,82,-28.7
Greivis Vasquez,23.8,MEM,Wing,129,50,-0.4,46,-0.0,35,+1.5%,73,-17.5,15,+1.7,62,-5.5%,36,+15.4,81,-1.9,49,+0.3%,88,-37.5
Dwyane Wade,28.8,MIA,Wing,825,56,-1.3,17,+3.2,67,-1.0%,17,+22.7,75,-1.0,60,-3.1%,74,-24.8,7,+4.3,75,-3.7%,7,+53.2
Gerald Wallace,28.3,POR,Forward,225,96,-18.3,94,-4.5,78,-2.2%,70,-15.0,83,-1.6,64,-6.0%,81,-35.4,89,-3.0,68,-3.0%,44,+0.8
CJ Watson,26.5,CHI,Point,122,42,+1.8,86,-3.3,75,-2.0%,85,-25.8,62,-0.2,70,-8.3%,64,-12.0,91,-3.5,82,-5.1%,93,-48.7
Delonte West,27.3,BOS,Combo,166,11,+14.7,35,+0.6,93,-4.2%,37,+3.8,66,-0.6,100,-43.5%,49,+1.2,20,+1.3,95,-10.5%,29,+14.3
Russell Westbrook,22.0,OKC,Point,637,67,-4.0,56,-0.6,36,+1.3%,71,-16.5,33,+0.7,63,-5.8%,47,+2.2,78,-1.7,27,+3.5%,86,-34.8
Lou Williams,24.0,PHI,Point,126,8,+16.3,6,+5.3,13,+3.7%,13,+34.5,65,-0.5,38,+5.3%,77,-27.3,2,+5.8,5,+13.7%,2,+75.5
Marvin Williams,24.4,ATL,Forward,200,24,+7.2,81,-2.8,7,+4.8%,76,-18.9,64,-0.3,51,+0.6%,61,-10.0,88,-2.7,13,+9.5%,74,-22.2
Metta World Peace,31.0,LAL,Wing,284,65,-3.9,52,-0.4,37,+1.2%,68,-13.6,7,+2.3,21,+11.9%,13,+50.0,86,-2.4,42,+1.1%,92,-48.6
Sam Young,25.4,MEM,Wing,245,85,-10.7,78,-2.3,50,+0.0%,64,-10.5,86,-1.8,88,-19.8%,71,-19.7,53,-0.4,59,-1.3%,50,-2.9
Thaddeus Young,22.4,PHI,Big,123,20,+9.4,24,+1.5,45,+0.4%,19,+22.4,19,+1.3,99,-37.1%,37,+11.1,40,+0.2,46,+0.7%,17,+28.6
