Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Chauncey Billups,28.1,DET,Combo,2860,35,0.2%,21,1.3%,88,2.8%,42,1.8%,26,8.1%,63,1.0%,58,3.6%
Steve Blake,24.7,WAS,Point,607,0,0.0%,9,1.0%,69,3.1%,91,3.1%,69,9.1%,0,0.0%,69,4.7%
Mark Blount,28.9,BOS,Big,2129,44,1.6%,20,0.7%,72,4.5%,34,7.7%,11,11.3%,30,1.5%,26,21.0%
Keith Bogans,24.5,CHA,Wing,1762,19,0.2%,66,1.7%,41,3.8%,68,3.9%,41,9.6%,95,6.7%,20,2.8%
Matt Bonner,24.6,TOR,Big,1506,11,0.6%,59,1.2%,34,6.1%,25,7.1%,13,11.6%,37,2.2%,14,15.9%
Calvin Booth,28.5,DAL,Big,224,84,3.3%,89,1.7%,3,9.4%,14,6.0%,29,13.7%,0,0.0%,73,36.0%
Calvin Booth,28.5,MIL,Big,153,81,3.2%,67,1.3%,66,4.8%,35,7.7%,49,15.4%,0,0.0%,84,40.0%
Carlos Boozer,22.9,UTA,Big,1776,18,0.8%,50,1.1%,84,3.8%,52,8.7%,80,18.7%,83,8.0%,64,33.1%
Curtis Borchardt,24.1,UTA,Big,819,66,2.4%,10,0.6%,10,7.9%,72,10.7%,79,18.6%,76,6.9%,25,20.6%
Chris Bosh,20.6,TOR,Big,2994,59,2.0%,56,1.1%,97,3.1%,25,7.0%,79,18.6%,32,1.7%,5,11.9%
Bruce Bowen,33.4,SAS,Wing,2602,80,0.8%,13,1.0%,68,3.0%,23,2.1%,26,8.5%,64,1.5%,90,22.7%
Ryan Bowen,29.0,HOU,Forward,531,17,0.4%,93,2.1%,17,5.2%,28,3.7%,7,7.8%,0,0.0%,7,5.7%
Earl Boykins,28.4,DEN,Point,2087,65,0.3%,28,1.5%,85,2.4%,43,1.7%,6,5.2%,56,0.7%,61,3.8%
Shawn Bradley,32.6,DAL,Big,848,90,3.8%,68,1.3%,14,7.5%,48,8.5%,55,16.2%,0,0.0%,25,20.3%
Elton Brand,25.6,LAC,Big,2999,80,3.1%,38,0.9%,96,3.1%,80,11.3%,51,15.7%,54,3.9%,47,27.4%
Jamison Brewer,24.0,NYK,Combo,156,56,0.4%,75,2.1%,89,2.7%,95,4.5%,68,10.2%,0,0.0%,96,14.3%
Primoz Brezec,25.1,CHA,Big,2264,35,1.3%,14,0.6%,94,3.3%,66,10.0%,33,14.1%,29,1.3%,27,21.4%
Damone Brown,25.3,WAS,Forward,135,96,2.4%,0,0.3%,28,4.7%,63,6.3%,46,11.8%,0,0.0%,26,14.3%
Devin Brown,25.8,SAS,Wing,1122,54,0.6%,46,1.4%,69,3.0%,39,2.7%,69,11.6%,91,4.7%,73,14.1%
Kwame Brown,22.6,WAS,Big,896,22,0.9%,64,1.2%,57,5.1%,42,8.3%,39,14.5%,41,2.7%,41,25.9%
P.J. Brown,35.0,NOP,Big,2820,27,1.0%,61,1.2%,91,3.5%,60,9.4%,70,17.5%,85,8.2%,53,29.0%
Tierre Brown,25.4,LAL,Combo,1015,16,0.1%,28,1.4%,93,2.4%,47,2.1%,21,7.4%,79,1.6%,0,0.0%
Rick Brunson,32.4,LAC,Point,1906,41,0.2%,61,1.9%,89,2.3%,22,1.4%,63,8.8%,0,0.0%,80,6.4%
Kobe Bryant,26.2,LAL,Wing,2679,93,1.0%,49,1.4%,85,2.4%,61,3.7%,68,11.5%,67,1.7%,14,2.5%
Greg Buckner,28.1,DEN,Wing,1490,15,0.2%,90,2.2%,14,4.9%,77,4.5%,42,9.6%,89,4.0%,44,6.9%
Rodney Buford,27.0,BKN,Wing,1251,10,0.2%,52,1.5%,53,3.4%,35,2.6%,93,13.8%,0,0.0%,14,2.3%
Antonio Burks,24.7,MEM,Point,191,61,0.3%,91,2.6%,6,6.1%,4,0.6%,15,6.3%,0,0.0%,0,0.0%
Caron Butler,24.6,LAL,Wing,2730,40,0.4%,78,1.8%,73,2.9%,86,5.7%,57,10.5%,35,0.6%,85,18.6%
Rasual Butler,25.4,MIA,Wing,1153,96,1.3%,2,0.6%,31,4.1%,8,1.5%,62,10.9%,0,0.0%,56,8.1%
Zarko Cabarkapa,23.4,GSW,Big,448,10,0.6%,44,1.0%,44,5.5%,37,7.8%,34,14.1%,0,0.0%,70,34.8%
Marcus Camby,30.6,DEN,Big,2015,99,5.3%,75,1.4%,86,3.7%,30,7.4%,98,23.9%,39,2.3%,99,55.5%
Elden Campbell,36.3,DET,Big,329,29,1.1%,57,1.2%,42,5.6%,37,7.8%,67,17.3%,96,12.0%,39,25.0%
Brian Cardinal,27.5,MEM,Big,1397,16,0.8%,100,3.0%,47,5.5%,8,4.9%,11,11.3%,26,1.1%,21,20.0%
Matt Carroll,24.2,CHA,Wing,406,23,0.3%,65,1.6%,43,3.7%,44,2.9%,74,11.9%,0,0.0%,0,0.0%
Anthony Carter,29.4,MIN,Point,673,100,1.4%,80,2.3%,7,5.7%,56,1.9%,43,8.3%,0,0.0%,0,0.0%
Vince Carter,27.8,BKN,Wing,2229,83,0.9%,75,1.7%,50,3.5%,65,3.8%,77,12.2%,0,0.0%,76,15.3%
Vince Carter,27.8,TOR,Wing,605,98,1.3%,79,1.8%,50,3.4%,74,4.3%,6,6.8%,76,2.3%,0,0.0%
Sam Cassell,35.0,MIN,Point,1520,80,0.5%,11,1.1%,35,4.3%,54,1.8%,57,8.7%,0,0.0%,28,1.2%
Kelvin Cato,30.2,ORL,Big,1514,75,2.8%,84,1.6%,70,4.6%,31,7.4%,84,19.3%,25,1.0%,51,28.4%
Lionel Chalmers,24.0,LAC,Combo,383,0,0.0%,53,1.6%,68,3.3%,7,0.9%,12,6.9%,0,0.0%,0,0.0%
Tyson Chandler,22.1,CHI,Big,2164,86,3.5%,76,1.4%,64,4.8%,90,12.6%,95,21.8%,40,2.6%,63,32.3%
Calbert Cheaney,33.3,GSW,Wing,926,85,0.9%,5,0.8%,32,4.0%,49,3.1%,49,9.8%,84,2.9%,67,11.1%
Josh Childress,21.4,ATL,Wing,2328,78,0.8%,40,1.4%,59,3.2%,100,8.6%,89,13.4%,57,1.3%,72,13.1%
Doug Christie,34.5,ORL,Wing,527,46,0.5%,100,3.0%,54,3.4%,20,1.9%,21,8.2%,0,0.0%,43,6.8%
Doug Christie,34.5,SAC,Wing,987,57,0.6%,83,1.9%,78,2.7%,50,3.2%,38,9.3%,0,0.0%,10,1.7%
Speedy Claxton,26.5,GSW,Point,1500,48,0.2%,89,2.6%,39,4.2%,67,2.1%,59,8.7%,0,0.0%,81,6.6%
Speedy Claxton,26.5,NOP,Point,365,67,0.3%,96,2.8%,57,3.6%,15,1.1%,52,8.4%,85,3.7%,0,0.0%
Jason Collier,27.1,ATL,Big,927,17,0.8%,22,0.7%,26,6.5%,46,8.4%,9,11.2%,94,10.6%,49,28.3%
Jarron Collins,25.9,UTA,Big,948,2,0.4%,5,0.5%,28,6.5%,18,6.4%,14,11.6%,73,5.6%,29,21.6%
Jason Collins,25.9,BKN,Big,2541,45,1.6%,68,1.3%,49,5.4%,21,6.5%,36,14.2%,36,2.1%,6,12.2%
Nick Collison,24.0,OKC,Big,1362,59,2.0%,53,1.1%,9,7.9%,84,11.7%,45,15.0%,76,7.2%,41,25.9%
Brian Cook,23.9,LAL,Big,1021,37,1.3%,39,0.9%,37,5.9%,11,5.4%,25,13.1%,94,10.7%,49,28.4%
Jamal Crawford,24.6,NYK,Wing,2667,34,0.4%,60,1.5%,98,1.9%,5,1.3%,13,7.3%,38,0.7%,6,0.5%
Austin Croshere,29.5,IND,Forward,1783,30,0.5%,41,1.3%,74,3.5%,59,6.1%,93,16.2%,30,1.4%,46,18.9%
Eddy Curry,21.9,CHI,Big,1789,51,1.7%,7,0.5%,83,3.9%,29,7.2%,16,11.6%,34,2.0%,8,13.6%
Michael Curry,36.2,IND,Wing,242,87,0.9%,15,1.0%,1,7.3%,64,3.8%,14,7.5%,0,0.0%,60,10.0%
Samuel Dalembert,24.5,PHI,Big,1771,87,3.6%,54,1.1%,43,5.6%,76,11.0%,73,17.8%,72,5.4%,89,42.6%
Erick Dampier,29.3,DAL,Big,1598,72,2.7%,3,0.4%,56,5.1%,93,12.9%,81,18.8%,47,3.2%,65,33.3%
Antonio Daniels,29.6,OKC,Combo,1998,18,0.1%,11,1.1%,100,1.7%,11,1.0%,37,8.4%,82,1.7%,19,0.7%
Marquis Daniels,23.8,DAL,Combo,1355,79,0.5%,89,2.6%,58,3.6%,100,6.5%,60,9.9%,65,1.1%,46,3.0%
Antonio Davis,36.0,CHI,Big,1825,33,1.2%,18,0.7%,95,3.1%,47,8.4%,32,13.9%,25,1.1%,52,29.0%
Baron Davis,25.6,GSW,Point,985,91,0.5%,74,2.2%,74,2.9%,24,1.4%,70,9.1%,83,3.0%,54,3.1%
Baron Davis,25.6,NOP,Combo,590,60,0.4%,88,2.4%,51,3.9%,61,2.6%,58,9.9%,96,3.2%,54,3.3%
Dale Davis,35.6,GSW,Big,572,79,3.1%,47,1.0%,41,5.7%,70,10.4%,38,14.4%,0,0.0%,71,35.1%
Dale Davis,35.6,IND,Big,726,70,2.5%,65,1.3%,53,5.2%,96,14.1%,71,17.6%,50,3.4%,43,26.5%
Josh Davis,24.2,PHI,Big,293,16,0.8%,49,1.1%,40,5.9%,56,9.0%,24,12.9%,78,7.7%,76,37.0%
Ricky Davis,25.1,BOS,Wing,2670,50,0.5%,56,1.5%,77,2.7%,38,2.7%,8,6.9%,70,2.0%,38,5.7%
Carlos Delfino,22.2,DET,Wing,438,77,0.8%,84,2.0%,25,4.5%,55,3.5%,39,9.4%,0,0.0%,88,21.7%
Tony Delk,30.8,ATL,Combo,1343,28,0.1%,46,1.6%,47,4.0%,54,2.3%,42,8.9%,0,0.0%,60,3.9%
Luol Deng,19.5,CHI,Forward,1641,54,0.9%,50,1.3%,96,2.4%,52,6.0%,57,12.4%,46,2.8%,89,28.8%
Boris Diaw,22.5,ATL,Wing,1168,84,0.9%,41,1.4%,22,4.5%,80,4.8%,61,10.9%,55,1.2%,40,6.6%
Dan Dickau,26.1,NOP,Point,2023,28,0.1%,48,1.7%,33,4.4%,26,1.5%,37,8.0%,87,3.8%,39,1.6%
DeSagana Diop,22.8,CLE,Big,237,93,4.3%,29,0.8%,7,8.5%,32,7.5%,20,12.6%,0,0.0%,21,20.0%
Vlade Divac,36.7,LAL,Big,127,3,0.4%,73,1.4%,11,7.9%,88,12.1%,15,11.6%,90,10.0%,7,12.5%
Juan Dixon,26.1,WAS,Combo,1018,39,0.2%,60,1.8%,46,4.0%,74,3.1%,49,9.2%,88,2.1%,28,1.5%
Michael Doleac,27.4,MIA,Big,1138,29,1.1%,34,0.9%,34,6.1%,22,6.7%,41,14.7%,50,3.4%,90,42.9%
Keyon Dooling,24.5,MIA,Point,1131,83,0.5%,37,1.6%,15,5.0%,7,1.0%,22,6.8%,0,0.0%,31,1.3%
Predrag Drobnjak,29.0,ATL,Big,1416,24,1.0%,64,1.2%,80,4.1%,9,5.2%,17,12.2%,63,4.5%,11,15.2%
Chris Duhon,22.2,CHI,Point,2134,17,0.1%,41,1.6%,44,4.1%,6,0.9%,65,9.0%,63,0.8%,87,8.1%
Tim Duncan,28.5,SAS,Big,2192,94,4.5%,41,1.0%,98,2.7%,69,10.4%,98,23.1%,74,6.0%,98,51.5%
Mike Dunleavy,24.1,GSW,Forward,2553,28,0.5%,54,1.3%,78,3.2%,30,3.8%,65,13.0%,20,0.6%,37,18.2%
Ronald Dupree,23.8,DET,Wing,402,95,1.1%,4,0.7%,2,6.8%,99,8.4%,80,12.3%,100,10.3%,54,8.0%
Howard Eisley,31.9,UTA,Combo,1356,61,0.4%,44,1.6%,21,4.8%,12,1.1%,4,6.4%,93,2.4%,33,2.6%
Obinna Ekezie,29.2,ATL,Big,719,22,0.9%,75,1.4%,17,7.3%,67,10.0%,30,13.9%,82,7.9%,94,45.7%
Francisco Elson,28.7,DEN,Big,882,66,2.3%,85,1.6%,32,6.2%,27,7.1%,47,15.1%,62,4.4%,61,31.9%
Melvin Ely,26.5,CHA,Big,1621,64,2.3%,36,0.9%,60,4.9%,56,8.9%,2,10.0%,33,1.7%,79,38.6%
Maurice Evans,26.0,SAC,Wing,1150,24,0.3%,39,1.4%,44,3.7%,95,7.6%,44,9.6%,0,0.0%,69,11.8%
Reggie Evans,24.5,OKC,Big,1874,5,0.5%,79,1.4%,76,4.3%,97,14.2%,99,26.4%,78,7.7%,98,54.9%
Michael Finley,31.7,DAL,Wing,2358,36,0.4%,11,0.9%,90,2.3%,23,2.0%,37,9.3%,65,1.6%,17,2.6%
Derek Fisher,30.2,GSW,Combo,2196,25,0.1%,37,1.5%,63,3.4%,32,1.6%,30,8.2%,56,0.7%,74,5.6%
Marcus Fizer,26.2,MIL,Big,833,20,0.9%,70,1.3%,68,4.6%,3,3.5%,75,17.9%,38,2.3%,37,24.4%
Danny Fortson,28.6,OKC,Big,1039,3,0.4%,17,0.7%,4,9.2%,100,16.8%,83,19.2%,57,4.2%,20,19.7%
Jeff Foster,27.8,IND,Big,1593,4,0.4%,76,1.4%,60,5.0%,95,13.8%,94,21.7%,93,10.6%,53,29.3%
Adonal Foyle,29.7,GSW,Big,1687,97,4.9%,21,0.7%,59,5.0%,63,9.6%,34,14.1%,68,5.1%,68,34.3%
Richie Frahm,27.2,POR,Wing,466,44,0.5%,53,1.5%,59,3.2%,57,3.6%,33,9.0%,0,0.0%,33,5.0%
Steve Francis,27.7,ORL,Combo,2963,75,0.5%,51,1.6%,61,3.4%,96,4.7%,72,10.6%,75,1.4%,95,14.0%
Matt Freije,23.1,NOP,Forward,426,0,0.1%,57,1.3%,48,4.1%,22,3.5%,28,10.7%,100,13.3%,39,18.5%
Dan Gadzuric,26.7,MIL,Big,1770,82,3.2%,60,1.2%,53,5.2%,98,15.5%,97,22.8%,60,4.3%,91,43.9%
Alex Garcia,24.7,NOP,Combo,145,72,0.4%,18,1.3%,39,4.2%,98,4.9%,7,6.6%,0,0.0%,91,12.5%
Kevin Garnett,28.5,MIN,Big,3114,56,1.9%,93,1.8%,100,2.5%,49,8.6%,99,26.5%,67,4.9%,89,42.7%
Pat Garrity,28.2,ORL,Big,901,5,0.5%,36,0.9%,72,4.5%,1,1.9%,2,9.6%,44,3.1%,27,21.4%
Pau Gasol,24.3,MEM,Big,1776,76,2.9%,43,1.0%,89,3.6%,40,8.0%,44,14.9%,75,6.5%,70,34.8%
Devean George,27.2,LAL,Wing,302,33,0.4%,28,1.2%,24,4.5%,53,3.4%,95,14.1%,95,6.7%,97,28.6%
Eddie Gill,26.2,IND,Combo,941,49,0.3%,96,3.0%,11,5.1%,33,1.6%,77,10.7%,0,0.0%,67,4.8%
Kendall Gill,36.4,MIL,Wing,271,82,0.9%,91,2.2%,7,5.6%,73,4.3%,63,11.0%,0,0.0%,0,0.0%
Manu Ginobili,27.3,SAS,Wing,2187,63,0.7%,96,2.5%,49,3.5%,67,3.8%,75,12.0%,78,2.4%,51,7.8%
Gordan Giricek,27.4,UTA,Wing,1599,32,0.4%,37,1.3%,29,4.2%,14,1.7%,59,10.5%,46,0.9%,63,10.4%
Anthony Goldwire,33.2,MIL,Point,430,0,0.0%,26,1.4%,76,2.5%,30,1.6%,85,9.8%,93,5.0%,0,0.0%
Drew Gooden,23.1,CLE,Big,2507,49,1.7%,74,1.4%,84,3.8%,52,8.7%,95,21.8%,68,5.1%,87,41.8%
Ben Gordon,21.6,CHI,Wing,1979,23,0.3%,23,1.1%,23,4.5%,46,3.0%,19,8.0%,42,0.8%,19,2.7%
Brian Grant,32.7,LAL,Big,1133,30,1.1%,39,0.9%,28,6.4%,59,9.4%,20,12.6%,34,1.7%,49,28.4%
Willie Green,23.3,PHI,Combo,1015,44,0.2%,26,1.4%,25,4.8%,49,2.1%,84,11.0%,0,0.0%,84,9.6%
Adrian Griffin,30.3,CHI,Wing,619,35,0.4%,99,2.9%,11,5.1%,97,7.9%,87,13.1%,0,0.0%,84,17.9%
Eddie Griffin,22.4,MIN,Big,1456,92,4.2%,24,0.7%,86,3.7%,58,9.3%,90,20.2%,92,10.1%,46,27.1%
Tom Gugliotta,34.9,ATL,Big,746,25,1.0%,95,1.9%,63,4.8%,11,5.5%,57,16.6%,87,9.1%,6,12.3%
Tom Gugliotta,34.9,BOS,Big,189,32,1.2%,89,1.7%,51,5.4%,44,8.3%,14,11.6%,0,0.0%,44,26.7%
Darvin Ham,31.3,DET,Forward,218,80,1.4%,24,1.0%,0,7.3%,96,9.4%,0,4.9%,72,5.0%,13,9.1%
Richard Hamilton,26.7,DET,Wing,2928,20,0.3%,32,1.2%,67,3.1%,37,2.7%,18,7.8%,72,2.0%,36,5.6%
Zendon Hamilton,29.5,MIL,Big,136,19,0.8%,73,1.4%,9,8.2%,86,11.8%,25,13.0%,99,16.7%,100,57.1%
Ben Handlogten,31.0,UTA,Big,266,13,0.7%,66,1.3%,13,7.8%,67,10.1%,68,17.4%,0,0.0%,59,31.3%
Anfernee Hardaway,33.3,NYK,Wing,883,11,0.2%,50,1.5%,36,3.9%,31,2.3%,45,9.6%,66,1.6%,0,0.0%
Matt Harpring,28.4,UTA,Wing,2543,30,0.3%,27,1.2%,32,4.0%,98,8.4%,78,12.2%,90,4.7%,74,14.8%
Al Harrington,24.7,ATL,Forward,2533,13,0.4%,65,1.5%,63,3.8%,54,6.0%,67,13.5%,43,2.7%,59,21.5%
Junior Harrington,24.1,NOP,Combo,520,81,0.6%,79,2.2%,9,5.8%,51,2.2%,75,10.6%,0,0.0%,42,2.9%
Othella Harrington,30.8,CHI,Big,1233,18,0.8%,35,0.9%,48,5.4%,53,8.7%,36,14.2%,29,1.3%,36,24.1%
Devin Harris,21.7,DAL,Combo,1095,96,0.8%,91,2.8%,12,5.0%,65,2.7%,5,6.4%,0,0.0%,25,1.2%
Lucious Harris,33.9,CLE,Wing,1058,26,0.3%,17,1.0%,75,2.8%,60,3.6%,15,7.6%,61,1.5%,15,2.6%
David Harrison,22.2,IND,Big,722,94,4.3%,40,1.0%,16,7.3%,36,7.7%,7,11.0%,41,2.7%,34,23.8%
Jason Hart,26.5,CHA,Combo,1842,63,0.4%,81,2.3%,54,3.7%,9,1.0%,74,10.6%,58,0.8%,89,11.9%
Udonis Haslem,24.4,MIA,Big,2671,20,0.8%,53,1.1%,78,4.3%,73,10.7%,63,17.0%,47,3.2%,83,39.6%
Trenton Hassell,25.7,MIN,Wing,2054,77,0.8%,3,0.7%,26,4.4%,72,4.2%,7,6.8%,50,1.1%,30,4.5%
Jarvis Hayes,23.2,WAS,Forward,1542,7,0.3%,59,1.4%,89,2.7%,7,2.6%,26,10.7%,33,1.6%,96,34.3%
Brendan Haywood,24.9,WAS,Big,1862,82,3.2%,60,1.2%,71,4.5%,79,11.2%,24,12.9%,49,3.4%,47,27.1%
Alan Henderson,31.9,DAL,Big,1127,43,1.5%,55,1.1%,47,5.4%,97,14.2%,43,14.8%,0,0.0%,19,18.9%
Nene Hilario,22.1,DEN,Big,1283,56,1.9%,89,1.7%,55,5.2%,45,8.3%,52,15.7%,48,3.3%,59,31.2%
Grant Hill,32.1,ORL,Wing,2334,55,0.6%,77,1.8%,86,2.3%,59,3.6%,56,10.5%,37,0.6%,32,4.8%
Kirk Hinrich,23.8,CHI,Combo,2789,68,0.4%,68,2.0%,56,3.6%,14,1.1%,65,10.0%,70,1.2%,75,5.6%
Fred Hoiberg,32.0,MIN,Wing,1229,62,0.7%,82,1.9%,35,4.0%,43,2.8%,67,11.3%,85,3.1%,71,12.7%
Robert Horry,34.2,SAS,Big,1359,69,2.5%,99,2.2%,78,4.3%,23,6.8%,22,12.8%,71,5.2%,40,25.4%
Eddie House,26.5,CHA,Combo,290,82,0.6%,100,3.6%,60,3.5%,4,0.7%,9,6.6%,0,0.0%,0,0.0%
Eddie House,26.5,SAC,Combo,501,53,0.3%,32,1.4%,72,3.1%,70,2.9%,53,9.5%,0,0.0%,79,7.7%
Allan Houston,33.5,NYK,Wing,529,14,0.2%,5,0.7%,57,3.3%,2,0.7%,0,4.0%,0,0.0%,28,3.7%
Dwight Howard,18.9,ORL,Big,2650,71,2.6%,66,1.3%,94,3.3%,83,11.5%,82,19.1%,77,7.5%,64,32.4%
Josh Howard,24.5,DAL,Forward,2429,65,1.1%,89,2.1%,70,3.5%,80,7.5%,63,12.6%,48,2.9%,17,11.3%
Juwan Howard,31.7,HOU,Big,1617,1,0.2%,37,0.9%,87,3.6%,51,8.7%,32,13.9%,30,1.4%,14,16.7%
Troy Hudson,28.6,MIN,Point,1731,39,0.2%,0,0.7%,70,3.0%,19,1.2%,4,5.1%,0,0.0%,50,2.5%
Larry Hughes,25.8,WAS,Combo,2348,58,0.4%,98,3.2%,91,2.6%,77,3.2%,100,14.0%,61,1.0%,44,2.9%
Ryan Humphrey,25.3,MEM,Big,298,1,0.2%,83,1.5%,57,5.1%,98,16.3%,29,13.7%,0,0.0%,11,15.4%
Kris Humphries,19.7,UTA,Forward,800,76,1.3%,28,1.1%,22,5.0%,93,8.3%,83,14.7%,59,4.2%,76,25.0%
Brandon Hunter,23.9,ORL,Big,172,33,1.2%,44,1.0%,18,7.1%,84,11.7%,89,19.9%,60,4.3%,30,22.2%
Lindsey Hunter,33.9,DET,Combo,1090,89,0.7%,93,2.8%,16,4.9%,84,3.8%,32,8.2%,77,1.5%,26,1.3%
Steven Hunter,23.0,PHX,Big,1011,95,4.6%,1,0.2%,58,5.0%,64,9.8%,3,10.2%,38,2.3%,29,21.7%
Andre Iguodala,20.8,PHI,Wing,2654,89,1.0%,93,2.3%,60,3.2%,58,3.6%,97,14.3%,0,0.0%,62,10.3%
Zydrunas Ilgauskas,29.4,CLE,Big,2598,85,3.5%,37,0.9%,63,4.8%,89,12.4%,40,14.6%,59,4.2%,30,22.2%
Allen Iverson,29.4,PHI,Point,3171,37,0.2%,87,2.5%,100,1.6%,35,1.6%,46,8.3%,67,1.1%,48,2.4%
Royal Ivey,22.9,ATL,Point,784,74,0.4%,72,2.2%,0,7.1%,81,2.6%,80,9.6%,0,0.0%,43,1.8%
Bobby Jackson,31.6,SAC,Combo,510,40,0.2%,9,1.1%,30,4.6%,86,4.2%,88,11.4%,0,0.0%,39,2.8%
