Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Dalano Banton,23.0,TOR,Combo,229,22,48.5%,87,40%,55,21%,26,6%,35,27%,53,10%,24,23%,24,33%
Dominick Barlow,19.4,SAS,Big,340,26,53.6%,76,69%,61,23%,75,7%,69,30%,0,0%,22,1%,16,1%
Harrison Barnes,30.4,SAC,Forward,2658,62,55.6%,69,36%,77,24%,23,2%,66,27%,46,14%,41,23%,37,37%
Scottie Barnes,21.3,TOR,Forward,2668,20,49.2%,77,38%,91,30%,80,11%,89,42%,16,7%,11,13%,9,20%
RJ Barrett,22.4,NYK,Wing,2474,18,48.7%,83,40%,89,27%,27,3%,68,30%,23,9%,20,20%,16,29%
Will Barton,31.8,WAS,Wing,767,21,49.1%,25,19%,72,22%,83,15%,82,36%,24,9%,64,35%,48,45%
Will Barton,31.8,TOR,Combo,201,8,45.3%,20,18%,27,16%,82,13%,44,29%,62,11%,84,42%,78,53%
Charles Bassey,22.0,SAS,Big,438,81,63.3%,72,65%,73,26%,65,5%,74,31%,30,1%,32,3%,27,4%
Keita Bates-Diop,26.8,SAS,Forward,1410,72,57.1%,86,46%,84,26%,14,2%,69,28%,33,11%,20,15%,23,27%
Nicolas Batum,33.9,LAC,Forward,1699,82,58.1%,11,15%,2,2%,28,3%,1,5%,97,34%,86,46%,96,80%
Darius Bazley,22.4,OKC,Big,530,9,49.0%,64,59%,25,14%,56,4%,29,18%,70,9%,52,14%,53,23%
Bradley Beal,29.3,WAS,Combo,1672,76,55.3%,72,31%,76,26%,98,20%,97,46%,22,6%,12,18%,9,23%
Malik Beasley,25.9,UTA,Wing,1465,40,52.7%,1,7%,42,15%,63,9%,48,24%,57,15%,96,55%,93,69%
Malik Beasley,25.9,LAL,Wing,611,32,51.2%,7,9%,40,15%,53,8%,42,23%,30,11%,98,58%,92,68%
MarJon Beauchamp,21.1,MIL,Wing,588,14,46.9%,49,26%,10,8%,55,8%,25,16%,88,28%,49,30%,75,57%
Davis Bertans,30.0,DAL,Big,457,82,63.6%,1,9%,0,1%,27,1%,1,3%,95,23%,100,66%,100,89%
Patrick Beverley,34.3,LAL,Combo,1210,48,51.9%,18,17%,39,18%,2,2%,17,20%,97,23%,76,40%,92,62%
Patrick Beverley,34.3,CHI,Point,605,41,50.9%,30,20%,7,14%,0,1%,2,15%,100,26%,65,39%,100,65%
Saddiq Bey,23.6,ATL,Forward,626,84,58.6%,56,32%,37,12%,46,5%,33,17%,87,28%,42,23%,63,51%
Saddiq Bey,23.6,DET,Forward,1487,23,49.7%,66,35%,55,17%,65,6%,54,24%,41,13%,53,29%,50,42%
Khem Birch,30.1,TOR,Big,155,68,60.9%,48,48%,95,39%,72,6%,94,45%,55,6%,0,0%,30,6%
Goga Bitadze,23.3,ORL,Big,244,53,58.0%,62,58%,78,27%,0,0%,56,27%,0,0%,53,15%,44,15%
Goga Bitadze,23.3,IND,Big,176,12,50.0%,70,63%,8,8%,59,4%,12,13%,0,0%,71,25%,56,25%
Bismack Biyombo,30.2,PHX,Big,822,55,58.0%,57,56%,99,44%,0,0%,93,44%,0,0%,0,0%,0,0%
Bogdan Bogdanovic,30.2,ATL,Wing,1503,76,56.6%,13,14%,56,18%,77,12%,66,30%,50,14%,81,43%,71,57%
Bojan Bogdanovic,33.5,DET,Forward,1892,70,57.0%,20,21%,90,29%,86,13%,86,41%,34,12%,46,26%,39,38%
Bol Bol,23.0,ORL,Big,1489,54,58.0%,32,40%,82,28%,83,9%,82,37%,52,6%,59,17%,52,23%
Devin Booker,26.0,PHX,Wing,1828,59,54.7%,35,22%,94,29%,96,22%,99,51%,6,4%,29,23%,10,27%
Brandon Boston Jr.,20.9,LAC,Wing,184,7,44.6%,55,30%,93,29%,93,21%,98,49%,7,4%,11,16%,1,21%
Chris Boucher,29.8,TOR,Big,1493,37,55.8%,52,51%,24,14%,51,3%,27,17%,87,17%,55,15%,69,32%
James Bouknight,22.1,CHA,Combo,450,4,44.6%,48,25%,22,16%,24,6%,22,22%,51,10%,87,43%,79,53%
Malaki Branham,19.5,SAS,Combo,1433,34,50.1%,36,22%,72,25%,83,13%,78,38%,45,9%,44,31%,42,40%
Christian Braun,21.5,DEN,Combo,1062,90,58.2%,96,50%,25,16%,8,3%,11,19%,74,14%,13,18%,20,31%
Mikal Bridges,26.2,PHX,Wing,2035,43,52.9%,46,25%,95,30%,81,14%,95,43%,64,16%,9,16%,19,32%
Mikal Bridges,26.2,BKN,Wing,922,54,54.4%,30,20%,97,32%,86,16%,96,48%,50,14%,17,19%,22,33%
Oshae Brissett,24.4,IND,Forward,1034,9,46.3%,85,45%,30,11%,21,2%,21,13%,37,12%,56,30%,49,42%
Malcolm Brogdon,29.9,BOS,Combo,1731,88,57.5%,70,30%,62,23%,57,10%,60,33%,27,6%,40,31%,33,37%
Dillon Brooks,26.8,MEM,Wing,2209,15,46.9%,33,21%,84,26%,67,11%,83,37%,20,8%,59,34%,44,42%
Bruce Brown,26.2,DEN,Wing,2234,61,55.2%,82,40%,77,23%,43,6%,61,29%,45,13%,14,19%,18,32%
Jaylen Brown,26.0,BOS,Wing,2400,60,55.1%,66,34%,63,20%,82,14%,76,33%,8,5%,44,28%,20,33%
Moses Brown,23.1,LAC,Big,212,60,59.4%,97,85%,28,15%,0,0%,17,15%,0,0%,0,0%,0,0%
Troy Brown,23.3,LAL,Forward,1844,57,54.6%,36,24%,31,11%,61,6%,32,16%,86,25%,64,34%,76,59%
Jalen Brunson,26.2,NYK,Point,2375,72,54.8%,41,21%,96,41%,67,13%,91,54%,48,6%,17,19%,17,25%
Thomas Bryant,25.3,DEN,Big,168,10,49.1%,52,51%,72,25%,92,14%,84,39%,0,0%,45,10%,36,10%
Thomas Bryant,25.3,LAL,Big,858,94,69.4%,59,57%,55,21%,80,8%,66,29%,45,4%,46,10%,43,15%
Reggie Bullock,31.6,DAL,Forward,2351,71,57.1%,2,10%,4,3%,29,3%,5,6%,100,43%,78,41%,99,84%
Alec Burks,31.3,DET,Wing,1122,56,54.5%,12,13%,78,23%,85,16%,88,39%,32,11%,69,37%,56,48%
Jimmy Butler,33.1,MIA,Forward,2138,66,56.1%,82,45%,97,37%,72,9%,93,46%,9,5%,0,4%,1,10%
John Butler,19.9,POR,Big,170,0,36.4%,6,18%,12,9%,84,9%,28,18%,68,9%,99,56%,96,64%
Jamal Cain,23.6,MIA,Forward,220,81,57.8%,93,51%,72,23%,13,2%,59,25%,61,17%,3,8%,16,25%
Kentavious Caldwell-Pope,29.7,DEN,Combo,2375,87,57.3%,38,22%,9,10%,97,20%,47,30%,93,21%,31,27%,65,48%
Vlatko Cancar,25.6,DEN,Big,804,39,56.2%,23,35%,45,19%,29,1%,35,21%,87,17%,78,27%,84,44%
Clint Capela,28.5,ATL,Big,1730,87,65.4%,96,85%,29,15%,11,0%,19,15%,0,0%,0,0%,0,0%
Jevon Carter,27.1,MIL,Combo,1753,82,55.9%,9,12%,8,10%,91,19%,42,28%,80,15%,90,45%,89,60%
Wendell Carter,23.5,ORL,Big,1684,58,59.0%,32,41%,33,15%,89,11%,51,26%,62,8%,73,26%,71,33%
Alex Caruso,28.7,CHI,Combo,1572,75,55.3%,79,36%,17,12%,9,4%,8,15%,99,24%,25,24%,69,48%
Julian Champagnie,21.3,SAS,Forward,276,91,59.9%,35,24%,20,10%,40,4%,23,14%,57,16%,87,46%,79,62%
Kennedy Chandler,20.1,MEM,Point,162,20,46.8%,89,37%,80,35%,17,4%,57,39%,0,0%,26,24%,15,24%
Max Christie,19.7,LAL,Wing,459,73,56.3%,32,21%,26,11%,73,12%,40,23%,93,29%,43,27%,73,57%
Josh Christopher,20.9,HOU,Combo,682,17,47.5%,66,29%,99,40%,21,6%,96,46%,21,6%,18,20%,10,26%
Brandon Clarke,26.1,MEM,Big,1066,88,65.4%,60,58%,92,37%,62,4%,88,41%,37,2%,0,0%,18,2%
Jordan Clarkson,30.4,UTA,Combo,1987,52,52.3%,21,19%,94,34%,17,5%,81,39%,17,5%,70,37%,54,43%
Nicolas Claxton,23.5,BKN,Big,2270,95,70.5%,88,78%,55,21%,13,1%,41,22%,20,0%,0,0%,11,0%
Amir Coffey,25.4,LAC,Wing,515,3,43.6%,72,36%,98,32%,48,6%,85,39%,49,14%,5,11%,6,25%
John Collins,25.1,ATL,Big,2129,36,55.7%,27,39%,63,24%,75,7%,73,30%,80,13%,61,18%,68,31%
Zach Collins,25.0,SAS,Big,1434,45,56.9%,30,40%,78,27%,81,8%,78,35%,36,2%,67,23%,56,25%
Mike Conley,35.1,MIN,Point,752,96,58.5%,11,12%,61,27%,20,4%,35,32%,85,11%,80,45%,89,56%
Mike Conley,35.1,UTA,Point,1274,54,51.8%,13,16%,52,25%,26,6%,33,31%,70,8%,83,45%,80,53%
Pat Connaughton,29.8,MIL,Wing,1402,38,52.1%,26,19%,5,5%,9,1%,2,6%,85,26%,90,48%,98,75%
Xavier Cooks,27.2,WAS,Big,109,63,60.0%,65,59%,96,41%,0,0%,87,41%,0,0%,0,0%,0,0%
Robert Covington,31.9,LAC,Big,697,36,55.7%,15,29%,18,12%,38,2%,15,14%,68,9%,96,47%,92,57%
Torrey Craig,31.9,PHX,Forward,1936,63,55.6%,52,31%,52,16%,42,4%,46,20%,84,24%,44,25%,60,49%
Jae Crowder,32.3,MIL,Forward,325,98,62.6%,8,13%,81,25%,44,4%,74,30%,53,15%,79,42%,73,57%
Jarrett Culver,23.7,ATL,Wing,125,6,44.6%,96,52%,6,7%,75,12%,28,19%,17,7%,23,21%,13,29%
Cade Cunningham,21.1,DET,Wing,400,10,45.7%,51,27%,90,27%,95,21%,97,49%,0,2%,27,23%,5,24%
Seth Curry,32.2,BKN,Wing,1181,72,56.2%,6,9%,15,9%,100,31%,91,40%,52,14%,72,37%,61,51%
Stephen Curry,34.6,GSW,Point,1940,100,61.9%,20,18%,20,19%,54,10%,26,29%,50,6%,91,48%,83,53%
Dyson Daniels,19.6,NOP,Wing,943,22,49.2%,69,34%,82,24%,18,2%,53,26%,54,14%,40,26%,36,40%
Anthony Davis,29.6,LAL,Big,1904,49,57.3%,47,47%,85,32%,93,14%,95,46%,32,1%,39,6%,32,7%
Johnny Davis,20.7,WAS,Wing,361,4,44.0%,42,24%,81,24%,70,11%,79,35%,33,11%,48,30%,40,41%
Terence Davis,25.5,SAC,Wing,787,55,54.5%,40,24%,12,8%,33,4%,12,12%,68,17%,87,48%,88,64%
DeMar DeRozan,33.2,CHI,Forward,2673,43,52.5%,24,21%,80,25%,100,44%,100,69%,3,3%,1,6%,0,9%
Dewayne Dedmon,33.2,MIA,Big,349,29,54.3%,44,46%,79,27%,30,1%,67,29%,48,4%,64,21%,58,25%
Matthew Dellavedova,32.1,SAC,Point,158,7,42.6%,4,9%,54,26%,13,3%,24,29%,89,14%,96,49%,96,63%
Donte DiVincenzo,25.7,GSW,Wing,1873,83,57.8%,27,19%,23,11%,24,3%,17,13%,70,17%,93,51%,90,67%
Moussa Diabate,20.8,LAC,Big,141,5,46.8%,75,68%,75,26%,0,0%,53,26%,53,6%,0,0%,30,6%
Mamadi Diakite,25.8,CLE,Big,131,12,50.0%,20,32%,57,22%,68,5%,56,27%,96,24%,58,16%,80,41%
Hamidou Diallo,24.3,DET,Wing,972,80,57.4%,99,58%,88,27%,65,10%,84,37%,1,3%,0,2%,0,5%
Gorgui Dieng,32.8,SAS,Big,259,12,50.0%,7,19%,5,7%,90,11%,30,19%,66,9%,98,54%,96,63%
Ousmane Dieng,19.4,OKC,Forward,515,21,49.3%,62,34%,24,10%,45,4%,24,15%,62,17%,67,35%,65,52%
Spencer Dinwiddie,29.6,DAL,Combo,1792,78,55.5%,54,26%,65,23%,37,8%,54,31%,61,10%,54,33%,55,43%
Spencer Dinwiddie,29.6,BKN,Point,917,24,47.4%,74,28%,65,28%,39,7%,46,35%,41,4%,48,32%,41,36%
Luka Doncic,23.7,DAL,Point,2390,85,56.8%,57,25%,78,34%,48,10%,72,44%,9,2%,43,30%,33,32%
Luguentz Dort,23.5,OKC,Wing,2257,13,46.8%,86,42%,34,13%,28,3%,26,16%,29,11%,55,31%,43,42%
Ayo Dosunmu,22.8,CHI,Combo,2030,71,54.8%,93,48%,21,14%,30,7%,18,20%,82,15%,11,17%,22,32%
Jeff Dowtin,25.5,TOR,Combo,237,33,50.0%,52,25%,87,29%,87,14%,90,43%,84,16%,6,16%,21,31%
Goran Dragic,36.5,CHI,Combo,781,31,49.8%,45,25%,66,23%,72,11%,66,35%,44,9%,51,32%,46,41%
Andre Drummond,29.2,CHI,Big,831,65,60.4%,95,85%,28,15%,0,0%,18,15%,21,0%,17,0%,13,1%
Chris Duarte,25.4,IND,Forward,876,4,44.6%,41,26%,42,14%,85,12%,64,26%,65,19%,55,29%,55,48%
David Duke,23.1,BKN,Combo,178,9,45.5%,100,66%,13,11%,6,3%,3,15%,52,10%,2,10%,2,19%
Kris Dunn,28.6,UTA,Point,555,93,57.7%,78,29%,100,55%,4,1%,96,56%,13,2%,9,13%,9,15%
Kevin Durant,34.1,BKN,Big,1402,67,60.8%,4,15%,90,35%,99,25%,99,60%,36,1%,65,23%,55,24%
Kevin Durant,34.1,PHX,Big,269,90,66.1%,0,8%,87,34%,100,29%,100,63%,48,4%,70,25%,62,29%
Jalen Duren,19.0,DET,Big,1652,85,64.9%,91,78%,48,20%,28,1%,39,22%,19,0%,0,0%,9,0%
Tari Eason,21.5,HOU,Forward,1680,17,48.9%,96,56%,61,18%,16,2%,45,20%,14,7%,27,17%,15,24%
Anthony Edwards,21.2,MIN,Wing,2837,44,53.0%,78,37%,50,17%,74,12%,59,28%,3,4%,52,31%,23,34%
Kessler Edwards,22.2,SAC,Wing,296,64,55.4%,48,25%,21,10%,26,3%,18,13%,83,24%,71,37%,83,61%
Joel Embiid,28.6,PHI,Big,2283,52,57.8%,25,37%,83,29%,99,21%,96,51%,25,1%,48,11%,39,12%
Drew Eubanks,25.7,POR,Big,1566,89,65.8%,65,60%,85,32%,58,4%,81,36%,33,1%,33,3%,28,4%
Bruno Fernando,24.2,HOU,Big,348,22,52.7%,78,69%,81,28%,37,2%,68,30%,32,1%,0,0%,16,1%
Dorian Finney-Smith,29.5,BKN,Big,718,3,44.7%,18,31%,7,8%,12,1%,5,8%,93,21%,92,40%,93,61%
Dorian Finney-Smith,29.5,DAL,Forward,1284,55,54.2%,40,26%,9,6%,7,1%,7,7%,93,30%,72,37%,84,67%
Malachi Flynn,24.5,TOR,Combo,623,7,45.0%,12,15%,48,19%,69,11%,52,31%,65,11%,88,44%,83,55%
Simone Fontecchio,26.9,UTA,Wing,723,17,47.3%,22,18%,41,15%,54,8%,43,23%,61,15%,82,43%,76,58%
Bryn Forbes,29.3,MIN,Wing,241,1,39.3%,10,11%,83,24%,88,16%,92,41%,65,16%,56,32%,57,49%
Trent Forrest,24.4,ATL,Combo,238,15,47.2%,81,37%,100,59%,0,0%,100,59%,0,2%,0,2%,0,4%
Evan Fournier,30.0,NYK,Wing,453,9,45.1%,8,10%,54,17%,50,7%,47,24%,71,17%,92,49%,89,67%
De'Aaron Fox,24.9,SAC,Point,2431,80,55.9%,52,24%,87,36%,83,16%,89,52%,30,3%,20,21%,20,25%
Markelle Fultz,24.4,ORL,Combo,1777,63,53.9%,85,40%,88,30%,93,19%,98,49%,8,5%,1,7%,1,12%
Wenyen Gabriel,25.6,LAL,Big,983,75,62.0%,77,69%,42,18%,18,1%,32,19%,61,8%,35,4%,40,12%
Daniel Gafford,24.1,WAS,Big,1598,96,73.1%,81,72%,72,25%,42,2%,62,28%,0,0%,0,0%,0,0%
Darius Garland,22.8,CLE,Point,2447,67,53.6%,43,22%,70,31%,72,14%,78,45%,33,3%,41,30%,35,33%
Usman Garuba,20.6,HOU,Big,901,25,53.6%,56,55%,32,15%,0,0%,22,15%,82,15%,54,15%,64,30%
Luka Garza,23.8,MIN,Big,202,78,62.8%,37,43%,59,22%,49,3%,48,25%,41,3%,82,30%,70,32%
Rudy Gay,36.2,UTA,Forward,812,2,43.0%,14,17%,78,25%,89,15%,85,40%,52,15%,51,27%,51,43%
Paul George,32.5,LAC,Wing,1937,51,54.0%,43,24%,46,16%,94,21%,83,37%,12,6%,58,33%,35,39%
Taj Gibson,37.4,WAS,Big,444,40,56.2%,44,46%,59,22%,95,15%,82,38%,67,9%,44,8%,47,17%
Josh Giddey,20.1,OKC,Forward,2368,34,51.7%,79,39%,98,38%,36,4%,87,41%,1,3%,28,17%,8,20%
Shai Gilgeous-Alexander,24.3,OKC,Point,2402,63,53.4%,91,40%,85,35%,76,15%,87,50%,7,1%,7,9%,4,10%
Anthony Gill,30.0,WAS,Big,568,32,55.1%,53,52%,73,26%,31,1%,56,27%,79,13%,44,8%,50,21%
Rudy Gobert,30.3,MIN,Big,2148,90,66.1%,98,87%,20,13%,14,1%,13,13%,0,0%,14,0%,8,0%
Jordan Goodwin,24.0,WAS,Combo,1042,36,50.6%,61,28%,90,30%,74,12%,89,42%,35,7%,22,23%,18,30%
Aaron Gordon,27.1,DEN,Forward,2052,95,60.7%,99,61%,44,14%,60,5%,43,20%,13,6%,12,13%,7,19%
Eric Gordon,33.9,LAC,Wing,541,84,59.3%,38,23%,49,16%,8,1%,27,17%,17,7%,95,53%,82,60%
Eric Gordon,33.9,HOU,Wing,1414,49,53.5%,53,28%,74,22%,17,2%,50,24%,4,4%,83,44%,54,47%
Devonte' Graham,27.7,NOP,Combo,792,45,51.8%,4,11%,4,9%,18,6%,2,14%,42,9%,100,66%,97,75%
Devonte' Graham,27.7,SAS,Combo,525,44,51.8%,6,11%,7,9%,71,11%,20,21%,39,8%,97,60%,96,68%
Jerami Grant,28.6,POR,Forward,2245,61,55.5%,68,36%,53,16%,87,13%,73,29%,44,14%,39,22%,33,35%
AJ Green,23.1,MIL,Combo,284,98,61.7%,0,5%,0,2%,35,8%,0,10%,94,21%,99,64%,100,86%
Draymond Green,32.7,GSW,Big,2298,50,57.3%,42,45%,79,27%,45,3%,71,30%,65,8%,60,17%,57,25%
JaMychal Green,32.4,GSW,Big,784,80,63.1%,45,46%,15,11%,52,3%,16,14%,85,16%,68,24%,78,39%
Jalen Green,20.7,HOU,Combo,2600,25,48.8%,76,33%,35,17%,79,13%,49,30%,11,5%,49,32%,30,37%
Javonte Green,29.3,CHI,Forward,465,96,62.3%,98,59%,33,11%,3,1%,18,12%,51,15%,14,14%,27,29%
Jeff Green,36.2,DEN,Big,1055,30,54.6%,42,45%,64,24%,64,5%,65,29%,71,11%,56,16%,58,27%
Josh Green,22.0,DAL,Wing,1512,95,62.6%,85,41%,53,17%,17,2%,29,19%,89,28%,6,12%,37,40%
AJ Griffin,19.2,ATL,Wing,1369,66,55.4%,14,14%,96,30%,64,9%,90,39%,55,14%,57,32%,52,47%
Blake Griffin,33.6,BOS,Big,526,61,59.5%,38,43%,13,9%,0,0%,7,9%,88,18%,83,30%,87,48%
Quentin Grimes,22.5,NYK,Wing,2088,85,60.0%,54,29%,2,5%,14,2%,3,6%,84,24%,77,40%,87,64%
Rui Hachimura,24.7,LAL,Forward,726,36,52.0%,78,39%,69,22%,88,14%,83,36%,19,8%,29,18%,19,26%
Rui Hachimura,24.7,WAS,Forward,726,49,53.7%,48,30%,70,22%,96,22%,91,44%,23,9%,26,17%,21,26%
Tyrese Haliburton,22.7,IND,Combo,1882,92,58.8%,62,28%,49,20%,34,7%,36,27%,15,5%,75,40%,60,45%
R.J. Hampton,21.7,ORL,Combo,332,55,52.9%,34,22%,71,25%,55,10%,65,34%,70,12%,48,32%,57,44%
R.J. Hampton,21.7,DET,Forward,384,37,52.0%,47,29%,64,20%,53,5%,61,26%,31,11%,66,34%,53,45%
Tim Hardaway Jr.,30.6,DAL,Forward,2140,46,53.1%,13,16%,38,12%,74,10%,50,22%,63,18%,83,44%,81,62%
James Harden,33.2,PHI,Point,2131,65,53.5%,59,25%,37,23%,37,7%,30,30%,17,3%,67,42%,59,45%
Jaden Hardy,19.3,DAL,Combo,641,62,53.8%,80,37%,10,11%,46,9%,13,20%,56,10%,57,34%,56,44%
Montrezl Harrell,28.8,PHI,Big,657,63,60.0%,85,75%,56,22%,26,1%,45,23%,23,0%,22,1%,19,2%
Gary Harris,28.1,ORL,Wing,1183,90,60.7%,19,17%,7,7%,44,6%,15,13%,97,30%,75,39%,94,70%
Joe Harris,31.2,BKN,Forward,1508,97,62.4%,10,14%,8,6%,51,5%,15,11%,78,22%,93,53%,92,75%
Kevon Harris,25.4,ORL,Combo,430,49,52.0%,94,50%,11,11%,1,2%,1,13%,72,13%,27,25%,36,38%
Tobias Harris,30.3,PHI,Forward,2434,78,57.6%,57,33%,76,24%,64,6%,76,31%,55,16%,38,21%,36,37%
Shaquille Harrison,29.1,POR,Combo,113,10,45.6%,97,50%,18,13%,56,10%,25,23%,1,3%,26,25%,15,28%
Josh Hart,27.7,POR,Wing,1704,62,55.2%,95,52%,45,15%,39,5%,32,20%,44,13%,8,15%,12,28%
Josh Hart,27.7,NYK,Wing,741,98,66.6%,94,51%,57,18%,16,2%,31,20%,27,10%,12,18%,14,29%
Isaiah Hartenstein,24.5,NYK,Big,1597,33,55.1%,68,61%,75,26%,39,2%,65,29%,59,7%,33,4%,37,11%
Sam Hauser,24.9,BOS,Forward,1169,100,64.0%,5,11%,5,3%,20,2%,3,6%,91,30%,94,54%,98,83%
Jaxson Hayes,22.4,NOP,Big,523,59,59.3%,75,67%,53,21%,29,1%,43,22%,55,6%,36,5%,38,11%
Killian Hayes,21.3,DET,Point,2131,9,42.8%,9,12%,89,36%,93,18%,93,54%,76,9%,28,25%,37,34%
Gordon Hayward,32.6,CHA,Forward,1576,38,52.2%,17,20%,93,32%,97,23%,97,55%,10,6%,32,19%,18,25%
Juan Hernangomez,27.1,TOR,Forward,577,18,49.1%,74,38%,6,5%,15,2%,8,7%,83,24%,58,32%,70,55%
Willy Hernangomez,28.4,NOP,Big,375,24,53.5%,84,75%,46,20%,38,2%,38,22%,28,1%,29,3%,23,3%
Tyler Herro,22.8,MIA,Wing,2327,48,53.5%,16,15%,87,27%,76,12%,86,39%,22,9%,70,37%,50,46%
Buddy Hield,29.9,IND,Wing,2480,86,60.0%,29,19%,9,8%,56,8%,24,16%,38,12%,94,52%,86,64%
Haywood Highsmith,25.9,MIA,Big,914,15,51.0%,14,29%,35,16%,67,5%,36,21%,96,24%,73,25%,88,50%
George Hill,36.5,IND,Combo,158,100,74.2%,56,26%,34,17%,4,3%,16,20%,88,17%,69,37%,82,54%
George Hill,36.5,MIL,Combo,646,73,55.0%,60,27%,12,11%,43,9%,12,20%,96,22%,46,31%,80,53%
Aaron Holiday,26.1,ATL,Combo,802,28,49.5%,47,25%,79,27%,49,9%,72,36%,34,7%,52,32%,40,39%
Jrue Holiday,32.4,MIL,Point,2175,76,55.6%,65,26%,48,25%,61,12%,50,37%,43,5%,52,33%,46,37%
Justin Holiday,33.6,ATL,Forward,390,14,48.7%,12,16%,3,3%,84,12%,28,15%,95,31%,74,38%,87,70%
Justin Holiday,33.6,DAL,Wing,285,11,46.1%,17,16%,1,4%,61,9%,14,13%,100,52%,16,19%,96,71%
Richaun Holmes,29.0,SAC,Big,296,76,62.7%,61,58%,93,37%,25,1%,83,38%,0,0%,34,4%,25,4%
Al Horford,36.4,BOS,Big,1921,77,62.7%,5,17%,18,12%,53,3%,22,16%,98,27%,93,40%,98,67%
Talen Horton-Tucker,21.9,UTA,Wing,1270,12,46.6%,75,37%,92,28%,45,6%,78,34%,9,5%,35,24%,17,29%
Danuel House,29.4,PHI,Wing,745,75,56.5%,70,36%,11,8%,47,6%,20,14%,86,28%,25,22%,58,50%
Caleb Houstan,19.8,ORL,Forward,754,28,50.6%,26,21%,0,1%,59,5%,4,6%,88,28%,85,45%,90,73%
Kevin Huerter,24.2,SAC,Wing,2197,89,60.6%,20,18%,61,19%,46,6%,52,25%,25,10%,85,46%,70,57%
DeAndre Hunter,24.9,ATL,Forward,2125,39,52.3%,34,24%,83,25%,93,19%,90,44%,43,14%,30,18%,31,32%
