Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Ian Clark,25.7,GSW,Combo,174,37,+1.3%,59,-1.5%,52,-0.3%,36,+1.1%,44,+0.8%,79,-1.9%,25,+2.7%,45,+0.8%
Mike Conley,29.1,MEM,Point,222,98,-15.0%,55,-0.9%,88,-4.1%,4,+6.9%,30,+2.9%,94,-3.5%,38,+1.6%,72,-2.0%
Jamal Crawford,36.6,LAC,Wing,162,89,-7.2%,90,-8.9%,7,+6.6%,13,+4.2%,5,+10.8%,73,-1.6%,61,-0.3%,70,-1.9%
Jae Crowder,26.3,BOS,Forward,557,54,-0.7%,28,+3.2%,28,+1.7%,59,-1.2%,45,+0.5%,63,-1.2%,77,-2.5%,89,-3.6%
Stephen Curry,28.6,GSW,Point,598,45,+0.3%,23,+3.7%,41,+0.6%,78,-3.2%,71,-2.5%,29,+1.1%,76,-2.3%,63,-1.2%
DeMar DeRozan,27.2,TOR,Wing,372,75,-2.4%,46,+0.1%,34,+1.2%,85,-3.7%,70,-2.5%,33,+1.1%,41,+1.3%,28,+2.4%
Matthew Dellavedova,26.1,MIL,Point,156,59,-0.9%,77,-4.3%,23,+2.8%,47,+0.0%,29,+2.9%,4,+4.9%,85,-3.4%,37,+1.4%
Boris Diaw,34.5,UTA,Big,184,53,-0.6%,61,-1.8%,60,-0.9%,10,+4.9%,21,+4.0%,61,-1.1%,65,-1.0%,75,-2.2%
Kevin Durant,28.1,GSW,Forward,529,20,+3.3%,32,+2.3%,83,-3.5%,35,+1.2%,67,-2.3%,10,+4.1%,89,-4.2%,57,-0.0%
James Ennis,26.3,MEM,Forward,158,55,-0.7%,19,+4.6%,65,-1.4%,86,-3.8%,81,-5.2%,9,+4.3%,87,-3.7%,48,+0.6%
Derrick Favors,25.3,UTA,Big,194,40,+0.9%,12,+6.3%,74,-2.2%,92,-4.9%,86,-7.2%,43,+0.5%,50,+0.4%,41,+0.9%
Raymond Felton,32.4,LAC,Combo,102,11,+4.8%,83,-6.3%,8,+5.5%,46,+0.2%,15,+5.7%,81,-2.0%,24,+2.7%,46,+0.7%
Channing Frye,33.5,CLE,Big,111,3,+8.0%,88,-8.4%,6,+6.6%,7,+5.6%,2,+12.2%,59,-0.9%,80,-2.8%,90,-3.7%
Marc Gasol,31.8,MEM,Big,238,80,-3.5%,5,+8.2%,77,-2.4%,90,-4.8%,87,-7.2%,64,-1.2%,54,+0.2%,61,-1.0%
Pau Gasol,36.3,SAS,Big,364,63,-1.3%,49,-0.2%,67,-1.6%,56,-1.0%,72,-2.6%,52,-0.3%,22,+3.1%,25,+2.8%
Paul George,26.5,IND,Forward,171,42,+0.7%,2,+12.9%,45,+0.3%,99,-8.1%,91,-7.8%,14,+3.4%,99,-8.4%,94,-5.1%
Taj Gibson,31.4,OKC,Big,118,98,-13.4%,65,-2.2%,98,-7.1%,64,-1.4%,93,-8.5%,30,+1.1%,3,+9.6%,2,+10.8%
Manu Ginobili,39.3,SAS,Wing,282,37,+1.3%,60,-1.6%,56,-0.5%,43,+0.6%,48,+0.0%,47,+0.0%,39,+1.5%,35,+1.5%
Rudy Gobert,24.4,UTA,Big,231,68,-1.6%,80,-5.3%,37,+0.8%,16,+3.7%,17,+4.6%,77,-1.7%,29,+2.5%,44,+0.8%
Eric Gordon,27.9,HOU,Wing,355,50,-0.1%,58,-1.4%,72,-2.1%,45,+0.4%,60,-1.6%,89,-2.6%,11,+5.7%,23,+3.0%
Marcin Gortat,32.7,WAS,Big,369,85,-5.2%,94,-10.8%,30,+1.6%,2,+7.4%,7,+8.9%,32,+1.1%,45,+0.7%,34,+1.9%
Jerami Grant,22.6,OKC,Forward,106,0,+15.8%,46,+0.1%,24,+2.7%,50,-0.0%,31,+2.6%,90,-2.7%,57,+0.0%,80,-2.7%
Danny Green,29.4,SAS,Wing,434,41,+0.8%,53,-0.4%,53,-0.4%,49,+0.0%,51,-0.4%,71,-1.4%,32,+2.2%,42,+0.8%
Draymond Green,26.7,GSW,Big,590,79,-3.5%,89,-8.5%,12,+4.4%,52,-0.8%,22,+3.6%,65,-1.2%,11,+6.1%,15,+4.9%
Gerald Green,30.8,BOS,Wing,147,72,-2.1%,52,-0.4%,47,-0.1%,69,-2.0%,63,-2.0%,26,+1.5%,43,+0.9%,29,+2.4%
JaMychal Green,26.4,MEM,Big,117,21,+3.3%,76,-4.0%,70,-1.7%,20,+3.2%,36,+1.5%,67,-1.3%,19,+3.8%,28,+2.5%
Tim Hardaway Jr.,24.6,ATL,Wing,198,6,+5.9%,98,-15.2%,7,+5.8%,1,+7.5%,0,+13.4%,38,+0.7%,42,+1.1%,33,+1.9%
James Harden,27.2,HOU,Combo,405,62,-1.1%,92,-9.3%,19,+3.2%,14,+4.1%,11,+7.3%,23,+2.0%,56,+0.0%,33,+2.0%
Andrew Harrison,22.0,MEM,Combo,106,2,+11.1%,78,-4.4%,38,+0.8%,89,-4.4%,74,-3.6%,46,+0.2%,7,+7.8%,6,+8.1%
Gordon Hayward,26.6,UTA,Wing,367,46,+0.2%,43,+0.8%,32,+1.3%,6,+6.2%,10,+7.5%,80,-2.0%,94,-6.4%,99,-8.4%
Nene Hilario,34.1,HOU,Big,160,93,-9.1%,93,-10.6%,76,-2.4%,7,+5.4%,28,+3.0%,68,-1.4%,5,+9.0%,7,+7.6%
George Hill,30.5,UTA,Point,246,46,+0.3%,37,+1.2%,85,-3.8%,32,+1.6%,67,-2.2%,74,-1.7%,24,+2.7%,38,+1.0%
Rodney Hood,24.0,UTA,Wing,254,33,+1.5%,47,-0.1%,18,+3.2%,80,-3.4%,49,-0.1%,51,-0.2%,49,+0.4%,55,+0.2%
Al Horford,30.4,BOS,Big,573,25,+2.9%,37,+1.4%,76,-2.3%,41,+0.6%,62,-1.7%,86,-2.3%,28,+2.6%,53,+0.3%
Dwight Howard,30.9,ATL,Big,155,24,+3.0%,99,-15.4%,3,+7.2%,9,+5.2%,1,+12.3%,58,-0.9%,17,+3.9%,22,+3.1%
Serge Ibaka,27.1,TOR,Big,305,64,-1.3%,76,-4.2%,9,+5.4%,67,-1.8%,23,+3.6%,72,-1.5%,33,+2.1%,47,+0.6%
Andre Iguodala,32.8,GSW,Wing,417,34,+1.4%,28,+3.2%,79,-2.9%,29,+1.8%,57,-1.1%,75,-1.7%,63,-0.5%,73,-2.1%
Joe Ingles,29.1,UTA,Wing,296,82,-4.4%,54,-0.7%,80,-3.2%,40,+0.7%,68,-2.5%,31,+1.1%,34,+2.1%,21,+3.2%
Kyrie Irving,24.6,CLE,Point,652,11,+4.7%,41,+1.0%,35,+1.1%,72,-2.5%,59,-1.4%,20,+2.1%,72,-1.7%,50,+0.4%
LeBron James,31.8,CLE,Forward,742,44,+0.4%,35,+1.5%,93,-5.2%,87,-3.9%,96,-9.1%,83,-2.1%,1,+9.7%,7,+7.6%
Richard Jefferson,36.4,CLE,Forward,144,69,-1.8%,14,+5.7%,59,-0.7%,81,-3.4%,76,-4.1%,85,-2.3%,46,+0.6%,67,-1.6%
Brandon Jennings,27.1,WAS,Combo,156,16,+3.9%,2,+9.7%,50,-0.3%,98,-7.2%,89,-7.5%,62,-1.1%,67,-1.1%,76,-2.2%
Amir Johnson,29.5,BOS,Big,127,70,-2.0%,54,-0.6%,46,+0.2%,55,-1.0%,55,-0.8%,63,-1.1%,28,+2.5%,37,+1.4%
Joe Johnson,35.3,UTA,Forward,295,38,+1.3%,34,+1.5%,39,+0.7%,91,-4.9%,77,-4.1%,16,+2.6%,58,-0.0%,27,+2.6%
DeAndre Jordan,28.3,LAC,Big,224,58,-0.8%,67,-2.5%,59,-0.7%,15,+3.9%,26,+3.2%,72,-1.5%,44,+0.8%,60,-0.6%
Cory Joseph,25.2,TOR,Combo,205,48,+0.0%,85,-6.4%,51,-0.3%,33,+1.5%,41,+1.1%,34,+1.0%,16,+4.3%,14,+5.2%
Kyle Korver,35.6,CLE,Wing,312,72,-2.2%,66,-2.4%,62,-1.1%,8,+5.2%,20,+4.1%,24,+1.7%,86,-3.5%,67,-1.7%
David Lee,33.5,SAS,Big,237,39,+1.1%,70,-2.6%,17,+3.3%,37,+0.9%,19,+4.1%,70,-1.4%,59,-0.1%,65,-1.5%
Kawhi Leonard,25.3,SAS,Wing,428,89,-7.0%,63,-2.2%,15,+3.9%,71,-2.5%,37,+1.5%,66,-1.3%,36,+2.0%,46,+0.7%
Damian Lillard,26.3,POR,Point,150,2,+12.9%,25,+3.4%,95,-6.0%,94,-5.6%,97,-11.6%,8,+4.3%,18,+3.9%,5,+8.2%
Shaun Livingston,31.1,GSW,Combo,201,66,-1.5%,15,+5.2%,80,-2.9%,46,+0.2%,72,-2.7%,60,-1.1%,72,-1.4%,79,-2.5%
Robin Lopez,28.6,CHI,Big,161,29,+1.8%,69,-2.6%,85,-3.7%,30,+1.8%,63,-1.9%,1,+6.5%,75,-2.0%,17,+4.5%
Kevin Love,28.2,CLE,Big,576,59,-0.8%,63,-2.1%,61,-1.1%,63,-1.4%,69,-2.5%,50,-0.0%,15,+4.6%,16,+4.6%
Kyle Lowry,30.6,TOR,Point,299,67,-1.6%,6,+8.1%,63,-1.3%,54,-0.8%,64,-2.2%,76,-1.7%,90,-4.2%,95,-5.9%
Shelvin Mack,26.5,UTA,Point,141,23,+3.1%,67,-2.5%,25,+2.4%,74,-2.7%,50,-0.2%,12,+3.4%,64,-0.7%,26,+2.7%
Thon Maker,19.7,MIL,Big,114,85,-5.4%,16,+5.1%,96,-6.1%,2,+7.5%,38,+1.3%,99,-6.3%,59,-0.1%,98,-6.4%
Luc Mbah a Moute,30.1,LAC,Forward,208,19,+3.5%,20,+4.4%,93,-5.6%,65,-1.6%,88,-7.2%,53,-0.4%,20,+3.2%,24,+2.9%
Patrick McCaw,21.0,GSW,Wing,138,87,-6.5%,42,+0.9%,33,+1.3%,44,+0.5%,33,+1.8%,92,-2.8%,54,+0.1%,80,-2.7%
CJ McCollum,25.1,POR,Combo,138,7,+5.7%,97,-12.3%,24,+2.6%,22,+2.9%,16,+5.5%,93,-3.3%,0,+10.1%,11,+6.8%
JaVale McGee,28.8,GSW,Big,144,76,-3.0%,29,+2.8%,64,-1.4%,37,+0.8%,53,-0.5%,91,-2.7%,50,+0.4%,76,-2.3%
Khris Middleton,25.2,MIL,Wing,230,60,-0.9%,7,+7.5%,86,-3.9%,84,-3.6%,89,-7.6%,97,-4.3%,15,+4.4%,56,+0.1%
Patty Mills,28.2,SAS,Point,414,10,+4.9%,21,+4.1%,48,-0.1%,58,-1.1%,58,-1.2%,18,+2.2%,92,-5.1%,82,-2.8%
Paul Millsap,31.7,ATL,Big,218,24,+3.0%,100,-16.7%,5,+6.6%,12,+4.6%,2,+11.2%,41,+0.5%,13,+5.0%,13,+5.5%
Nikola Mirotic,25.7,CHI,Big,161,28,+2.2%,9,+6.6%,71,-1.9%,76,-2.8%,80,-4.7%,2,+6.0%,98,-7.9%,69,-1.9%
Greg Monroe,26.4,MIL,Big,140,4,+7.0%,84,-6.4%,26,+2.4%,80,-3.3%,56,-0.9%,3,+5.4%,37,+1.9%,8,+7.3%
Markieff Morris,27.2,WAS,Big,361,67,-1.6%,89,-8.7%,41,+0.6%,3,+7.1%,9,+7.7%,55,-0.5%,40,+1.5%,39,+1.0%
Dejounte Murray,20.1,SAS,Combo,132,73,-2.2%,72,-3.7%,72,-2.1%,75,-2.7%,80,-4.8%,27,+1.5%,9,+7.0%,4,+8.5%
Victor Oladipo,24.5,OKC,Wing,179,93,-9.8%,95,-11.6%,40,+0.7%,17,+3.7%,18,+4.4%,7,+4.4%,23,+2.8%,9,+7.1%
Kelly Olynyk,25.5,BOS,Big,310,57,-0.8%,33,+1.7%,54,-0.4%,48,+0.0%,52,-0.4%,48,+0.0%,71,-1.3%,63,-1.3%
Kelly Oubre,20.9,WAS,Wing,145,7,+5.9%,4,+8.5%,21,+3.2%,100,-10.1%,85,-7.0%,54,-0.4%,66,-1.1%,64,-1.5%
Zaza Pachulia,32.7,GSW,Big,198,15,+4.0%,73,-3.7%,46,+0.2%,70,-2.4%,66,-2.2%,19,+2.1%,20,+3.8%,12,+5.9%
Tony Parker,34.5,SAS,Point,211,84,-5.1%,80,-4.8%,11,+4.6%,19,+3.5%,8,+8.1%,82,-2.0%,69,-1.2%,85,-3.3%
Patrick Patterson,27.6,TOR,Big,181,50,-0.2%,38,+1.1%,58,-0.6%,31,+1.6%,43,+1.0%,59,-1.0%,68,-1.2%,74,-2.2%
Chris Paul,31.5,LAC,Point,220,49,-0.1%,11,+6.5%,92,-5.1%,53,-0.8%,83,-6.0%,6,+4.5%,93,-5.1%,59,-0.6%
Otto Porter,23.4,WAS,Forward,386,77,-3.2%,93,-10.4%,42,+0.4%,5,+6.5%,12,+7.0%,25,+1.5%,37,+1.9%,19,+3.4%
Bobby Portis,21.7,CHI,Big,106,56,-0.7%,86,-7.7%,14,+4.3%,24,+2.5%,14,+6.7%,100,-6.4%,8,+7.4%,40,+1.0%
Norman Powell,23.4,TOR,Wing,212,20,+3.4%,24,+3.6%,33,+1.2%,77,-2.8%,61,-1.6%,87,-2.4%,47,+0.5%,71,-2.0%
Taurean Prince,22.6,ATL,Forward,185,65,-1.4%,98,-13.3%,2,+7.7%,63,-1.3%,15,+6.3%,56,-0.5%,7,+7.5%,10,+7.0%
Zach Randolph,35.3,MEM,Big,189,61,-1.0%,44,+0.3%,13,+4.4%,61,-1.3%,27,+3.1%,21,+2.0%,93,-5.4%,87,-3.4%
JJ Redick,32.4,LAC,Wing,183,1,+13.2%,11,+6.4%,49,-0.1%,97,-7.0%,85,-7.2%,37,+0.9%,60,-0.1%,43,+0.8%
Andre Roberson,24.9,OKC,Wing,185,96,-10.3%,50,-0.3%,99,-9.6%,79,-3.2%,98,-12.8%,13,+3.4%,2,+9.7%,1,+13.1%
Terry Rozier,22.6,BOS,Combo,209,52,-0.4%,74,-3.8%,37,+0.9%,39,+0.8%,35,+1.6%,37,+0.8%,41,+1.4%,31,+2.1%
Dennis Schroder,23.1,ATL,Point,210,35,+1.3%,24,+3.7%,4,+7.0%,98,-7.3%,50,-0.3%,40,+0.7%,89,-4.1%,88,-3.5%
Iman Shumpert,26.4,CLE,Combo,249,76,-2.9%,39,+1.1%,50,-0.2%,42,+0.6%,46,+0.4%,28,+1.2%,80,-2.7%,66,-1.5%
Jonathon Simmons,27.1,SAS,Wing,279,15,+4.2%,13,+5.8%,90,-5.1%,59,-1.1%,84,-6.2%,35,+0.9%,63,-0.6%,51,+0.3%
Marcus Smart,22.7,BOS,Wing,486,36,+1.3%,82,-5.5%,44,+0.3%,38,+0.8%,42,+1.0%,22,+2.0%,30,+2.5%,18,+4.5%
JR Smith,31.1,CLE,Wing,485,17,+3.8%,22,+3.9%,57,-0.6%,83,-3.6%,78,-4.1%,88,-2.4%,27,+2.7%,54,+0.2%
Jason Smith,30.7,WAS,Big,131,81,-4.2%,1,+14.5%,73,-2.1%,96,-6.5%,94,-8.6%,84,-2.2%,88,-3.7%,96,-5.9%
Tony Snell,25.0,MIL,Wing,184,31,+1.6%,30,+2.7%,22,+3.1%,85,-3.8%,54,-0.6%,89,-2.5%,51,+0.4%,72,-2.1%
Lance Stephenson,26.2,IND,Wing,107,90,-7.3%,64,-2.2%,89,-5.0%,33,+1.3%,75,-3.8%,95,-3.6%,4,+9.5%,11,+5.9%
Jeff Teague,28.4,IND,Point,142,95,-10.0%,40,+1.1%,1,+9.0%,50,-0.2%,7,+8.8%,69,-1.4%,100,-8.5%,100,-9.9%
Isaiah Thomas,27.7,BOS,Point,477,86,-6.2%,48,-0.1%,10,+4.9%,27,+2.1%,11,+7.0%,80,-2.0%,91,-4.9%,98,-6.9%
Klay Thompson,26.7,GSW,Wing,592,32,+1.6%,81,-5.4%,11,+4.5%,72,-2.5%,33,+2.0%,5,+4.7%,70,-1.3%,20,+3.4%
Tristan Thompson,25.6,CLE,Big,560,63,-1.2%,59,-1.5%,36,+1.1%,66,-1.7%,54,-0.6%,20,+2.0%,55,+0.1%,32,+2.1%
PJ Tucker,31.5,TOR,Forward,250,78,-3.3%,72,-3.6%,29,+1.6%,60,-1.2%,46,+0.4%,49,+0.0%,21,+3.2%,20,+3.2%
Evan Turner,28.0,POR,Wing,123,94,-9.9%,91,-9.0%,20,+3.2%,18,+3.6%,13,+6.8%,17,+2.6%,62,-0.5%,30,+2.2%
Myles Turner,20.6,IND,Big,133,51,-0.3%,87,-8.0%,0,+9.1%,28,+2.0%,4,+11.1%,7,+4.5%,97,-7.6%,84,-3.1%
Jonas Valanciunas,24.5,TOR,Big,221,47,+0.1%,71,-3.6%,67,-1.5%,11,+4.8%,25,+3.2%,50,-0.0%,52,+0.4%,52,+0.3%
Dwyane Wade,34.8,CHI,Wing,190,91,-7.5%,36,+1.4%,15,+4.1%,76,-2.8%,39,+1.3%,41,+0.5%,83,-3.2%,81,-2.7%
John Wall,26.2,WAS,Point,464,41,+0.7%,96,-12.1%,31,+1.4%,0,+7.8%,6,+9.2%,42,+0.5%,31,+2.4%,24,+2.9%
David West,36.2,GSW,Big,211,26,+2.6%,51,-0.3%,55,-0.5%,24,+2.6%,32,+2.2%,45,+0.3%,76,-2.1%,68,-1.8%
Russell Westbrook,28.0,OKC,Point,194,100,-19.5%,68,-2.6%,100,-10.9%,82,-3.5%,100,-14.4%,0,+7.3%,2,+9.6%,0,+16.9%
Deron Williams,32.4,CLE,Point,229,80,-4.0%,50,-0.3%,43,+0.3%,20,+3.1%,24,+3.4%,67,-1.3%,73,-1.8%,85,-3.1%
Lou Williams,30.0,HOU,Wing,265,71,-2.0%,15,+5.1%,68,-1.7%,57,-1.1%,73,-2.8%,93,-2.8%,46,+0.5%,77,-2.3%
Thaddeus Young,28.4,IND,Big,140,97,-13.3%,85,-6.6%,2,+8.9%,26,+2.3%,3,+11.1%,11,+3.8%,98,-8.4%,93,-4.6%
Paul Zipser,22.7,CHI,Forward,127,9,+5.5%,57,-1.4%,75,-2.2%,15,+3.9%,34,+1.7%,98,-5.5%,12,+5.2%,59,-0.3%
