Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Michael Beasley,20.8,MIA,Forward,131,54,-0.1,-1,36,-3.0,61,+1.5%,76,-2.7%,11,-6.0%,11,-9.0,63,-2.9,35,+2.2%,44,-0.7%,96,-11.5%,57,-2.6
Mike Bibby,31.5,ATL,Point,291,88,+17.3,+29,94,+15.1,98,+11.0%,63,-1.0%,6,-7.0%,22,-4.8,59,-2.2,71,-2.2%,45,-0.4%,17,+5.3%,92,-12.9
Chauncey Billups,33.1,DEN,Combo,206,8,-18.9,-42,8,-15.1,3,-10.9%,21,+2.2%,75,+2.2%,8,-9.4,33,+3.8,43,+1.2%,74,+1.7%,78,-4.7%,16,+6.1
Matt Bonner,29.6,SAS,Big,169,23,-8.4,-19,25,-5.2,22,-3.1%,33,+1.5%,32,-1.9%,59,+2.0,37,+3.2,63,-0.8%,46,-0.2%,22,+4.1%,27,+3.3
Carlos Boozer,27.9,UTA,Big,400,18,-10.5,-26,75,+6.3,72,+3.1%,36,+1.3%,18,-3.9%,85,+6.7,4,+16.8,3,+10.5%,26,-2.2%,7,+9.5%,95,-15.7
Shannon Brown,23.9,LAL,Combo,296,16,-12.8,-31,17,-8.2,21,-3.1%,8,+3.8%,34,-1.5%,82,+6.3,29,+4.6,38,+1.8%,42,-0.7%,51,-0.1%,39,+0.9
Kobe Bryant,31.2,LAL,Wing,921,61,+2.3,+5,69,+5.1,70,+2.8%,79,-3.0%,39,-0.4%,38,-2.2,40,+2.8,25,+3.9%,66,+1.4%,59,-1.0%,15,+6.1
Caron Butler,29.6,DAL,Wing,195,13,-14.3,-34,5,-19.3,6,-8.8%,13,+3.0%,76,+2.3%,13,-8.2,77,-5.0,67,-1.2%,63,+0.9%,18,+5.1%,62,-3.5
Andrew Bynum,22.0,LAL,Big,546,31,-5.6,-13,28,-4.9,59,+1.1%,18,+2.4%,48,-0.1%,3,-12.7,52,+0.7,45,+1.1%,27,-2.1%,52,-0.4%,87,-9.6
Marcus Camby,35.6,POR,Big,177,65,+3.6,+5,45,-0.9,38,-1.0%,84,-3.3%,15,-4.2%,16,-6.4,76,-4.5,62,-0.7%,65,+1.2%,49,+0.2%,97,-15.9
Vince Carter,32.8,ORL,Wing,477,76,+9.7,+19,73,+5.9,71,+3.1%,19,+2.4%,83,+3.3%,5,-12.1,69,-3.8,52,+0.4%,57,+0.7%,87,-7.3%,12,+8.0
Mario Chalmers,23.5,MIA,Combo,130,81,+13.1,+24,47,-0.4,42,-0.8%,7,+3.9%,95,+6.8%,72,+4.5,91,-13.4,97,-10.9%,30,-1.7%,43,+0.9%,21,+5.4
Jarron Collins,30.9,PHX,Big,112,10,-17.8,-42,2,-21.2,13,-4.8%,6,+4.2%,25,-2.6%,2,-17.1,66,-3.4,24,+4.1%,36,-1.1%,97,-11.6%,88,-11.0
Nick Collison,29.0,OKC,Big,121,96,+26.9,+58,90,+12.8,97,+11.0%,8,+3.7%,77,+2.4%,66,+2.9,92,-14.1,80,-3.3%,87,+2.9%,87,-8.1%,46,-0.1
Jamal Crawford,29.6,ATL,Combo,323,44,-2.5,-5,39,-2.5,11,-5.0%,29,+1.9%,96,+7.3%,92,+10.9,54,-0.0,77,-3.1%,39,-1.0%,82,-5.0%,2,+15.5
Erick Dampier,34.3,DAL,Big,118,12,-16.1,-40,3,-20.0,4,-9.1%,3,+5.0%,59,+0.5%,29,-3.4,70,-3.9,32,+2.6%,9,-3.5%,93,-10.3%,77,-6.5
Glen Davis,23.8,BOS,Big,467,41,-3.5,-9,46,-0.5,37,-1.1%,37,+1.3%,43,-0.3%,75,+4.8,39,+3.0,39,+1.6%,61,+0.8%,61,-1.4%,22,+5.2
Carlos Delfino,27.2,MIL,Wing,224,6,-25.3,-56,43,-1.3,67,+2.5%,34,+1.4%,56,+0.4%,34,-2.9,2,+23.9,3,+9.1%,0,-8.4%,63,-1.9%,66,-4.2
Luol Deng,24.5,CHI,Forward,201,89,+17.9,+20,97,+21.3,93,+7.7%,62,-0.9%,98,+9.1%,56,+1.4,34,+3.4,8,+6.7%,90,+3.9%,62,-1.6%,44,+0.0
Boris Diaw,27.5,CHA,Big,151,1,-37.7,-68,0,-24.1,5,-8.9%,1,+7.2%,23,-3.3%,45,-0.6,8,+13.6,93,-8.0%,8,-4.1%,2,+14.2%,52,-1.0
Goran Dragic,23.5,PHX,Combo,214,55,+0.5,+1,38,-2.8,32,-2.3%,64,-1.0%,73,+1.9%,12,-8.5,65,-3.3,53,+0.4%,92,+4.1%,27,+3.6%,50,-0.6
Jared Dudley,24.3,PHX,Wing,364,86,+16.8,+35,82,+8.2,66,+2.3%,68,-1.7%,76,+2.3%,55,+0.9,85,-8.5,73,-2.5%,91,+4.1%,58,-0.9%,30,+2.1
Tim Duncan,33.5,SAS,Big,371,82,+13.8,+27,87,+11.0,87,+6.1%,91,-4.6%,4,-8.3%,80,+6.0,62,-2.8,60,-0.2%,6,-4.5%,95,-11.1%,93,-14.3
Kevin Durant,21.1,OKC,Wing,230,93,+23.3,+35,97,+19.9,90,+7.2%,97,-7.3%,67,+1.4%,41,-1.4,68,-3.4,39,+1.6%,16,-3.0%,88,-8.3%,32,+2.0
Maurice Evans,31.0,ATL,Wing,126,7,-22.4,-29,10,-13.4,8,-6.3%,42,+1.1%,86,+4.2%,54,+0.7,20,+9.1,9,+6.4%,59,+0.7%,50,+0.0%,6,+11.7
Jordan Farmar,22.9,LAL,Point,270,53,-0.2,+0,21,-6.9,31,-2.3%,13,+3.1%,42,-0.3%,31,-3.3,82,-6.7,68,-1.5%,82,+2.5%,37,+1.8%,66,-4.3
Raymond Felton,25.3,CHA,Point,129,2,-34.4,-62,45,-1.0,55,+0.3%,87,-3.5%,3,-9.2%,69,+3.7,1,+33.4,4,+8.9%,23,-2.4%,3,+11.6%,0,+26.4
Rudy Fernandez,24.6,POR,Wing,108,30,-5.7,-6,76,+6.4,81,+4.5%,65,-1.2%,51,+0.2%,7,-11.1,11,+12.2,24,+3.9%,1,-6.8%,45,+0.7%,39,+0.8
Kyrylo Fesenko,22.9,UTA,Big,177,79,+12.3,+30,29,-4.3,47,-0.3%,5,+4.2%,87,+4.3%,36,-2.5,93,-16.6,89,-5.1%,54,+0.6%,90,-8.7%,61,-3.1
Derek Fisher,35.2,LAL,Point,749,51,-0.4,-2,74,+6.3,66,+2.4%,77,-2.8%,46,-0.1%,66,+3.4,24,+6.6,46,+0.8%,13,-3.1%,57,-0.6%,19,+5.7
Channing Frye,26.5,PHX,Big,426,69,+5.4,+12,60,+3.2,60,+1.1%,58,-0.5%,41,-0.4%,34,-2.5,60,-2.2,88,-4.5%,52,+0.4%,24,+3.7%,37,+1.0
Kevin Garnett,33.5,BOS,Big,763,45,-2.1,-6,48,+0.3,51,-0.1%,83,-3.3%,33,-1.5%,24,-4.6,44,+2.4,36,+2.0%,71,+1.6%,23,+4.0%,59,-2.9
Pau Gasol,29.3,LAL,Big,910,60,+1.5,+4,51,+1.2,29,-2.5%,86,-3.4%,26,-2.5%,92,+10.8,55,-0.3,83,-4.0%,34,-1.4%,53,-0.4%,14,+6.8
Taj Gibson,24.4,CHI,Big,143,85,+16.2,+23,14,-8.5,28,-2.6%,25,+2.2%,21,-3.5%,62,+2.3,98,-24.7,97,-11.2%,99,+8.3%,40,+1.4%,48,-0.3
Manu Ginobili,32.3,SAS,Wing,351,37,-4.7,-12,42,-1.4,25,-2.9%,55,-0.2%,91,+5.5%,91,+10.5,35,+3.3,66,-1.1%,75,+2.0%,32,+2.5%,45,-0.1
Marcin Gortat,25.7,ORL,Big,190,38,-4.5,-9,44,-1.3,8,-6.0%,82,-3.1%,36,-0.9%,63,+2.6,36,+3.3,61,-0.4%,76,+2.3%,44,+0.9%,8,+9.2
Jeff Green,23.2,OKC,Forward,216,3,-33.5,-62,4,-19.5,0,-13.8%,50,+0.2%,62,+0.7%,14,-6.5,8,+14.1,7,+7.5%,25,-2.3%,10,+8.1%,78,-6.7
Udonis Haslem,29.4,MIA,Big,141,25,-8.2,-17,31,-3.6,26,-2.7%,10,+3.5%,58,+0.4%,90,+10.4,29,+4.6,34,+2.4%,55,+0.6%,12,+6.4%,24,+4.5
Brendan Haywood,29.9,DAL,Big,133,94,+23.7,+54,98,+22.5,97,+10.8%,96,-6.4%,45,-0.2%,44,-0.9,57,-1.2,72,-2.3%,81,+2.4%,34,+2.5%,40,+0.5
Nene Hilario,27.1,DEN,Big,168,62,+2.3,+6,50,+1.1,79,+4.4%,28,+2.0%,50,+0.0%,9,-9.3,58,-1.2,15,+4.8%,33,-1.5%,99,-15.0%,89,-11.1
George Hill,23.5,SAS,Combo,343,19,-10.0,-25,26,-5.2,23,-3.1%,11,+3.3%,66,+1.1%,58,+1.6,26,+4.8,18,+4.7%,66,+1.3%,48,+0.3%,43,+0.2
Grant Hill,37.1,PHX,Wing,449,52,-0.3,-1,64,+4.0,73,+3.5%,43,+1.0%,47,-0.1%,70,+3.9,32,+4.4,45,+1.0%,7,-4.2%,74,-3.1%,26,+3.8
Kirk Hinrich,28.8,CHI,Combo,195,13,-15.1,-33,1,-23.6,33,-2.2%,40,+1.2%,0,-27.2%,46,-0.6,84,-8.5,85,-4.3%,86,+2.8%,1,+17.7%,73,-5.5
Al Horford,23.4,ATL,Big,386,98,+32.8,+34,95,+15.4,76,+3.7%,99,-9.4%,16,-4.1%,74,+4.7,94,-17.4,87,-4.4%,41,-0.8%,84,-5.5%,97,-16.5
Dwight Howard,23.9,ORL,Big,494,48,-1.2,-2,52,+1.3,92,+7.4%,4,+4.8%,79,+2.6%,48,-0.4,42,+2.5,34,+2.3%,24,-2.3%,66,-2.4%,71,-4.8
Serge Ibaka,20.1,OKC,Big,132,95,+25.0,+54,88,+12.4,85,+5.7%,35,+1.3%,81,+3.0%,100,+17.4,90,-12.6,90,-5.4%,93,+4.5%,81,-5.0%,11,+8.0
Ersan Ilyasova,22.5,MIL,Big,150,36,-4.8,-12,35,-3.2,14,-4.5%,45,+0.8%,61,+0.6%,84,+6.3,48,+1.6,70,-1.8%,69,+1.5%,42,+1.0%,3,+14.1
Stephen Jackson,31.6,CHA,Wing,155,8,-22.0,-42,3,-20.5,2,-11.6%,2,+6.9%,82,+3.1%,29,-3.7,50,+1.5,29,+3.1%,35,-1.2%,19,+4.9%,90,-11.8
LeBron James,24.8,CLE,Forward,459,92,+23.1,+46,87,+11.4,57,+1.0%,69,-1.7%,74,+2.2%,97,+14.5,89,-11.7,82,-3.9%,76,+2.1%,20,+4.8%,76,-5.7
Antawn Jamison,33.4,CLE,Forward,373,67,+5.1,+13,79,+7.0,82,+4.7%,52,+0.1%,80,+3.0%,49,-0.1,46,+2.0,69,-1.6%,49,-0.0%,46,+0.4%,63,-3.6
Richard Jefferson,29.4,SAS,Forward,331,56,+0.7,+1,34,-3.3,62,+1.5%,9,+3.7%,66,+1.4%,39,-1.6,74,-4.0,64,-0.9%,18,-2.9%,76,-3.9%,82,-7.6
Brandon Jennings,20.1,MIL,Combo,248,46,-2.0,-5,84,+9.5,52,-0.1%,97,-7.5%,61,+0.6%,64,+2.6,13,+11.4,6,+7.6%,13,-3.2%,89,-8.7%,41,+0.5
Joe Johnson,28.3,ATL,Wing,440,100,+43.3,+29,91,+13.6,87,+6.1%,98,-8.1%,64,+1.0%,40,-1.4,99,-29.7,98,-11.2%,97,+6.8%,92,-9.2%,81,-7.5
Jason Kidd,36.6,DAL,Point,243,97,+27.0,+46,71,+5.4,82,+4.6%,24,+2.2%,85,+4.1%,19,-5.5,96,-21.6,100,-11.9%,96,+5.6%,60,-1.4%,17,+6.0
Kyle Korver,28.6,UTA,Wing,209,61,+2.0,+5,66,+4.4,78,+4.0%,51,+0.2%,53,+0.2%,43,-1.1,43,+2.4,22,+4.4%,85,+2.7%,65,-2.4%,18,+5.8
Nenad Krstic,26.3,OKC,Big,129,3,-28.3,-59,7,-17.1,3,-11.6%,82,-3.1%,13,-5.4%,23,-4.8,13,+11.2,19,+4.5%,15,-3.0%,24,+4.0%,79,-7.2
Ty Lawson,22.0,DEN,Combo,115,83,+13.9,+33,86,+10.5,76,+3.8%,89,-4.3%,63,+0.9%,89,+10.0,66,-3.4,76,-3.0%,14,-3.1%,31,+2.5%,64,-3.7
Rashard Lewis,30.2,ORL,Big,511,97,+31.6,+64,92,+14.2,86,+5.8%,87,-4.0%,18,-3.9%,28,-4.0,95,-17.4,79,-3.2%,50,+0.2%,71,-2.9%,85,-8.8
Robin Lopez,21.6,PHX,Big,100,27,-7.6,-18,56,+2.5,34,-2.1%,85,-3.4%,71,+1.8%,71,+4.0,16,+10.0,5,+7.7%,73,+1.7%,11,+6.8%,70,-4.7
Shawn Marion,31.5,DAL,Forward,148,90,+19.4,+46,59,+3.0,39,-0.9%,61,-0.7%,57,+0.4%,96,+12.5,92,-16.4,92,-7.1%,55,+0.6%,72,-2.9%,53,-1.5
Kenyon Martin,31.8,DEN,Big,204,11,-17.7,-41,32,-3.4,45,-0.5%,59,-0.6%,20,-3.5%,50,-0.1,7,+14.3,18,+4.7%,62,+0.8%,41,+1.1%,13,+8.0
Wesley Matthews,23.0,UTA,Wing,368,64,+3.5,+9,81,+8.2,71,+2.9%,39,+1.2%,68,+1.6%,87,+7.1,28,+4.7,55,+0.0%,29,-1.7%,29,+3.3%,69,-4.6
Luc Mbah a Moute,23.1,MIL,Forward,172,35,-5.0,-13,27,-5.0,39,-0.9%,32,+1.6%,69,+1.6%,25,-4.4,53,-0.0,56,+0.0%,11,-3.3%,56,-0.6%,94,-15.7
Antonio McDyess,35.2,SAS,Big,245,73,+8.1,+19,55,+1.6,61,+1.4%,76,-2.7%,55,+0.3%,13,-7.8,80,-6.5,42,+1.2%,22,-2.5%,91,-9.0%,91,-12.6
CJ Miles,22.6,UTA,Wing,336,17,-11.6,-28,9,-14.3,15,-4.4%,20,+2.3%,9,-6.5%,21,-5.4,61,-2.6,51,+0.4%,45,-0.3%,33,+2.5%,87,-10.8
Andre Miller,33.6,POR,Combo,208,63,+2.7,+4,70,+5.4,92,+7.5%,17,+2.5%,7,-6.8%,73,+4.7,41,+2.7,8,+6.5%,82,+2.6%,68,-2.6%,34,+1.5
Paul Millsap,24.7,UTA,Big,322,33,-5.1,-13,68,+4.7,41,-0.8%,90,-4.3%,31,-1.9%,60,+2.1,18,+9.8,48,+0.7%,64,+1.1%,18,+5.2%,1,+15.5
Steve Nash,35.7,PHX,Point,536,45,-2.1,-5,57,+2.8,65,+2.3%,47,+0.6%,29,-2.1%,88,+9.7,25,+4.8,44,+1.2%,10,-3.4%,73,-3.1%,36,+1.0
Jameer Nelson,27.7,ORL,Point,479,71,+6.9,+13,58,+2.9,55,+0.2%,15,+2.9%,78,+2.6%,53,+0.7,73,-3.9,54,+0.3%,47,-0.2%,92,-9.4%,9,+8.9
Joakim Noah,24.7,CHI,Big,187,80,+12.7,+17,82,+8.8,45,-0.5%,67,-1.7%,100,+11.2%,35,-2.5,71,-3.9,13,+5.6%,80,+2.3%,76,-4.1%,74,-5.5
Dirk Nowitzki,31.4,DAL,Big,229,9,-17.9,-40,34,-3.3,58,+1.1%,16,+2.6%,3,-9.3%,17,-6.4,6,+14.5,2,+11.1%,31,-1.6%,82,-5.3%,23,+4.9
Jermaine O'Neal,31.1,MIA,Big,116,22,-8.5,-19,6,-18.3,1,-11.6%,38,+1.2%,92,+5.5%,4,-12.4,86,-9.8,55,+0.2%,98,+6.8%,50,+0.0%,98,-17.2
Shaquille O'Neal,37.7,CLE,Big,242,24,-8.4,-21,15,-8.4,46,-0.3%,18,+2.5%,60,+0.6%,0,-20.2,55,-0.1,40,+1.4%,3,-5.7%,94,-10.7%,56,-2.6
Lamar Odom,30.0,LAL,Big,650,72,+7.0,+17,66,+4.3,53,+0.0%,60,-0.6%,54,+0.3%,86,+6.7,61,-2.7,59,-0.1%,87,+3.1%,55,-0.5%,25,+3.8
Zaza Pachulia,25.7,ATL,Big,135,4,-27.2,-33,8,-14.5,18,-3.8%,0,+8.5%,93,+5.9%,26,-4.3,9,+12.7,26,+3.9%,68,+1.5%,13,+5.8%,8,+10.2
Anthony Parker,34.4,CLE,Wing,327,20,-9.3,-23,22,-6.4,44,-0.6%,41,+1.2%,30,-2.1%,50,+0.0,39,+2.9,28,+3.6%,37,-1.0%,86,-5.9%,58,-2.8
Tony Parker,27.5,SAS,Point,333,87,+17.0,+35,99,+25.0,95,+8.3%,94,-5.5%,89,+4.5%,68,+3.6,21,+8.0,16,+4.8%,58,+0.7%,34,+2.4%,18,+6.0
Kendrick Perkins,25.0,BOS,Big,571,76,+9.6,+25,72,+5.5,84,+5.5%,27,+2.1%,39,-0.5%,55,+1.0,76,-4.1,57,+0.0%,43,-0.7%,70,-2.6%,92,-12.7
Paul Pierce,32.1,BOS,Wing,926,59,+1.3,+3,67,+4.6,74,+3.6%,66,-1.6%,34,-1.3%,42,-1.2,34,+3.3,27,+3.6%,12,-3.2%,55,-0.5%,86,-9.4
Mickael Pietrus,27.7,ORL,Wing,258,40,-3.6,-5,20,-7.0,13,-4.8%,81,-3.0%,17,-4.0%,78,+5.6,67,-3.4,78,-3.2%,48,-0.2%,28,+3.5%,75,-5.6
JJ Redick,25.4,ORL,Wing,244,29,-6.5,-11,12,-9.6,18,-3.7%,46,+0.7%,35,-1.0%,82,+6.1,64,-3.1,76,-2.9%,70,+1.5%,16,+5.3%,71,-4.8
Jason Richardson,28.8,PHX,Wing,531,29,-6.4,-14,62,+3.8,69,+2.6%,44,+0.9%,29,-2.3%,76,+5.0,15,+10.2,20,+4.5%,8,-4.2%,75,-3.9%,31,+2.1
Quentin Richardson,29.6,MIA,Wing,148,5,-25.4,-54,18,-8.1,49,-0.2%,26,+2.2%,1,-10.9%,27,-4.2,3,+17.2,1,+14.0%,60,+0.8%,80,-5.0%,55,-1.8
Luke Ridnour,28.7,MIL,Point,116,26,-8.2,-20,19,-7.5,12,-4.9%,3,+6.5%,88,+4.4%,79,+6.0,51,+0.7,50,+0.5%,95,+5.6%,3,+12.4%,51,-0.9
Nate Robinson,25.4,BOS,Combo,105,49,-0.9,-3,61,+3.5,16,-4.4%,66,-1.7%,97,+8.5%,33,-3.0,30,+4.4,41,+1.4%,39,-0.9%,69,-2.6%,34,+1.3
Rajon Rondo,23.7,BOS,Point,972,71,+6.4,+17,49,+0.4,80,+4.4%,29,+1.7%,45,-0.2%,18,-5.6,79,-6.0,75,-2.9%,50,-0.0%,54,-0.4%,42,+0.4
Derrick Rose,21.1,CHI,Point,211,0,-38.1,-68,29,-4.3,68,+2.6%,74,-2.3%,72,+1.9%,18,-5.9,0,+33.7,0,+16.6%,61,+0.8%,66,-2.4%,4,+13.7
John Salmons,29.9,MIL,Wing,283,82,+13.2,+27,77,+6.5,30,-2.4%,100,-14.6%,71,+1.9%,20,-5.5,81,-6.7,29,+3.2%,29,-1.8%,100,-17.9%,65,-4.2
Thabo Sefolosha,25.5,OKC,Wing,124,24,-8.2,-21,11,-12.3,19,-3.7%,45,+0.9%,27,-2.5%,3,-15.0,75,-4.1,81,-3.6%,53,+0.6%,4,+10.1%,61,-3.3
JR Smith,24.1,DEN,Wing,156,28,-7.1,-17,24,-5.2,10,-5.7%,14,+3.0%,84,+3.9%,94,+11.6,47,+1.8,71,-2.2%,18,-2.8%,25,+3.6%,13,+7.3
Josh Smith,23.9,ATL,Big,390,58,+1.2,+2,50,+0.4,50,-0.2%,70,-1.9%,14,-4.2%,30,-3.4,56,-0.8,31,+2.9%,40,-0.8%,83,-5.5%,76,-5.9
Jerry Stackhouse,35.0,MIL,Wing,134,92,+20.3,+47,41,-1.4,63,+1.6%,23,+2.2%,12,-5.5%,51,+0.4,97,-21.7,99,-11.3%,94,+4.5%,14,+5.8%,24,+4.9
Amar'e Stoudemire,27.0,PHX,Big,581,21,-9.1,-19,61,+3.2,75,+3.6%,30,+1.7%,10,-6.4%,95,+12.2,10,+12.4,30,+2.9%,5,-4.5%,29,+3.4%,47,-0.3
Jason Terry,32.1,DAL,Wing,166,34,-5.0,-14,76,+6.5,77,+3.8%,75,-2.6%,8,-6.7%,67,+3.5,12,+11.6,21,+4.4%,71,+1.6%,8,+9.4%,67,-4.6
Kurt Thomas,37.1,MIL,Big,198,77,+12.0,+30,96,+18.3,94,+8.0%,93,-5.4%,8,-6.6%,65,+2.7,24,+6.3,14,+4.9%,78,+2.3%,30,+3.0%,83,-8.5
Anderson Varejao,27.1,CLE,Big,255,70,+5.5,+14,54,+1.6,29,-2.4%,71,-2.0%,49,0.0%,97,+12.9,71,-3.9,61,-0.4%,88,+3.1%,13,+6.0%,29,+2.2
Dwyane Wade,27.8,MIA,Wing,209,39,-3.7,-6,89,+12.8,96,+9.2%,12,+3.3%,24,-2.7%,93,+11.4,5,+16.4,13,+5.1%,24,-2.3%,9,+8.3%,38,+0.9
Gerald Wallace,27.3,CHA,Forward,163,87,+16.8,+13,100,+33.8,100,+15.7%,95,-6.3%,19,-3.6%,99,+17.1,3,+17.0,58,-0.1%,97,+5.8%,0,+18.1%,3,+15.1
Rasheed Wallace,35.1,BOS,Big,404,32,-5.4,-14,40,-2.2,34,-2.0%,49,+0.3%,65,+1.0%,37,-2.4,38,+3.2,65,-0.9%,32,-1.6%,45,+0.8%,7,+10.9
Martell Webster,22.9,POR,Forward,132,42,-3.4,-4,63,+4.0,36,-1.6%,61,-0.8%,99,+9.6%,61,+2.1,23,+7.4,49,+0.6%,56,+0.7%,38,+1.7%,5,+13.1
Delonte West,26.3,CLE,Combo,261,43,-2.8,-7,53,+1.6,40,-0.8%,54,-0.1%,52,+0.2%,47,-0.5,31,+4.4,50,+0.4%,79,+2.3%,8,+9.2%,28,+2.8
Russell Westbrook,21.0,OKC,Point,211,66,+4.9,+14,93,+14.8,89,+6.5%,80,-3.0%,87,+4.2%,10,-9.1,18,+9.9,17,+4.7%,2,-6.2%,64,-2.1%,68,-4.6
Deron Williams,25.3,UTA,Point,397,14,-13.4,-32,33,-3.3,50,-0.1%,56,-0.4%,2,-10.8%,87,+8.1,17,+10.0,23,+4.2%,77,+2.3%,5,+9.9%,60,-3.0
Jason Williams,34.0,ORL,Point,172,34,-5.1,-10,37,-2.9,48,-0.2%,78,-2.9%,28,-2.4%,45,-0.7,45,+2.1,66,-1.1%,51,+0.3%,6,+9.7%,84,-8.6
Marvin Williams,23.4,ATL,Forward,329,15,-13.2,-27,30,-3.7,35,-1.9%,34,+1.3%,24,-3.0%,52,+0.5,19,+9.4,33,+2.4%,20,-2.6%,15,+5.4%,82,-7.9
Mo Williams,26.9,CLE,Point,409,78,+12.0,+30,78,+6.9,91,+7.2%,31,+1.7%,38,-0.7%,77,+5.1,78,-5.1,92,-6.7%,3,-5.2%,85,-5.8%,35,+1.3
Metta World Peace,30.0,LAL,Wing,837,75,+8.9,+22,92,+13.6,88,+6.4%,88,-4.2%,50,+0.1%,32,-3.3,27,+4.8,47,+0.7%,34,-1.4%,39,+1.7%,50,-0.7
Dorell Wright,23.9,MIA,Wing,107,74,+8.7,+17,39,-2.4,24,-3.0%,73,-2.1%,90,+4.8%,81,+6.1,88,-11.1,96,-10.2%,17,-3.0%,47,+0.3%,20,+5.4
