Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Kevon Looney,26.7,GSW,Big,324,59,+1.5%,27,-2.3%,73,+2.1%,78,+2.1%,77,+4.2%,40,-0.8%,45,-1.1%,33,-1.8%
Brook Lopez,34.6,MIL,Big,181,38,-1.4%,31,-1.9%,99,+9.6%,98,+5.9%,99,+15.5%,19,-2.4%,3,-11.3%,3,-13.7%
Kevin Love,34.1,MIA,Big,372,24,-2.6%,56,+0.8%,42,-1.0%,10,-2.8%,23,-3.8%,28,-1.4%,83,+4.4%,79,+3.0%
Kyle Lowry,36.6,MIA,Point,633,66,+2.1%,70,+2.7%,36,-1.6%,15,-2.2%,21,-3.8%,78,+1.7%,51,-0.5%,65,+1.2%
Trey Lyles,27.0,SAC,Big,117,96,+11.0%,21,-3.0%,3,-7.8%,39,-0.3%,7,-8.1%,93,+4.6%,97,+6.4%,98,+11.1%
Khris Middleton,31.2,MIL,Forward,173,88,+6.7%,88,+5.7%,66,+1.7%,100,+8.1%,97,+9.8%,15,-3.0%,2,-12.6%,1,-15.5%
Dejounte Murray,26.1,ATL,Combo,226,10,-5.6%,78,+3.6%,91,+5.6%,16,-2.0%,74,+3.5%,73,+1.5%,6,-8.7%,11,-7.2%
Jamal Murray,25.7,DEN,Combo,791,58,+1.4%,18,-3.3%,58,+1.0%,93,+4.0%,82,+5.0%,21,-2.0%,61,+0.4%,36,-1.7%
Georges Niang,29.4,PHI,Forward,153,55,+1.0%,67,+2.1%,76,+2.5%,3,-5.3%,28,-2.8%,8,-4.3%,89,+5.0%,60,+0.7%
Chris Paul,37.5,PHX,Point,250,71,+2.6%,80,+3.8%,23,-3.3%,96,+4.6%,57,+1.4%,10,-3.8%,42,-1.4%,17,-5.2%
Cameron Payne,28.2,PHX,Point,146,20,-3.3%,7,-6.2%,65,+1.7%,45,+0.2%,63,+1.9%,54,+0.3%,83,+4.1%,86,+4.3%
Bobby Portis,27.7,MIL,Big,105,93,+9.2%,36,-1.5%,8,-6.0%,23,-1.6%,8,-7.6%,71,+1.2%,99,+7.8%,97,+9.0%
Norman Powell,29.4,LAC,Wing,167,65,+2.1%,100,+14.1%,15,-4.6%,24,-1.5%,12,-6.1%,26,-1.6%,10,-6.4%,8,-7.9%
Taurean Prince,28.6,MIN,Forward,162,11,-5.5%,0,-10.5%,60,+1.2%,53,+0.4%,61,+1.6%,98,+5.6%,76,+3.2%,96,+8.9%
Julius Randle,27.9,NYK,Forward,329,75,+3.2%,10,-5.0%,53,+0.5%,75,+1.7%,68,+2.2%,39,-0.8%,79,+3.5%,77,+2.8%
D'Angelo Russell,26.7,LAL,Point,496,76,+3.2%,16,-3.4%,90,+5.5%,28,-0.9%,81,+4.7%,81,+2.3%,21,-3.5%,39,-1.2%
Domantas Sabonis,26.5,SAC,Big,242,3,-8.2%,79,+3.8%,93,+5.7%,61,+0.8%,88,+6.5%,17,-2.7%,7,-7.6%,7,-10.3%
Dennis Schroder,29.1,LAL,Point,447,45,-0.1%,48,-0.1%,56,+0.6%,68,+1.4%,63,+2.1%,38,-0.8%,44,-1.1%,31,-1.9%
Marcus Smart,28.7,BOS,Point,668,36,-1.7%,57,+1.2%,26,-2.6%,18,-1.8%,18,-4.4%,89,+3.5%,55,-0.3%,83,+3.3%
Klay Thompson,32.7,GSW,Wing,467,26,-2.5%,3,-7.5%,78,+2.6%,36,-0.5%,64,+2.1%,49,+0.0%,91,+5.4%,89,+5.5%
Karl-Anthony Towns,27.0,MIN,Big,249,53,+1.0%,23,-2.7%,96,+7.7%,77,+1.9%,95,+9.6%,3,-6.0%,48,-0.9%,13,-6.9%
PJ Tucker,37.5,PHI,Big,292,57,+1.3%,5,-6.6%,49,-0.0%,98,+6.0%,86,+6.0%,85,+2.7%,33,-2.1%,59,+0.6%
Russell Westbrook,34.0,LAC,Point,192,91,+8.2%,96,+8.2%,1,-11.7%,62,+0.9%,2,-10.7%,18,-2.5%,88,+5.0%,73,+2.5%
Andrew Wiggins,27.7,GSW,Forward,441,54,+1.0%,52,+0.4%,62,+1.4%,44,+0.1%,60,+1.5%,11,-3.7%,68,+1.8%,32,-1.9%
Cody Zeller,30.1,MIA,Big,163,78,+3.5%,25,-2.4%,20,-3.5%,60,+0.7%,29,-2.8%,92,+4.2%,63,+1.0%,88,+5.2%
Ivica Zubac,25.6,LAC,Big,129,21,-3.2%,6,-6.3%,88,+5.2%,87,+2.8%,94,+8.0%,29,-1.3%,53,-0.4%,34,-1.8%
Gary Payton II,29.9,GSW,Wing,170,48,+0.3%,84,+4.7%,18,-4.3%,35,-0.6%,16,-4.9%,74,+1.5%,43,-1.3%,57,+0.2%
Torrey Craig,31.9,PHX,Forward,177,46,+0.1%,8,-5.6%,89,+5.3%,31,-0.7%,78,+4.6%,83,+2.3%,43,-1.3%,63,+1.0%
Josh Hart,27.7,NYK,Wing,352,43,-0.3%,76,+3.2%,38,-1.3%,83,+2.4%,54,+1.1%,35,-1.0%,23,-3.4%,21,-4.4%
Bam Adebayo,25.3,MIA,Big,925,23,-2.6%,64,+1.9%,83,+4.9%,73,+1.6%,89,+6.5%,14,-3.0%,14,-5.4%,8,-8.4%
John Collins,25.1,ATL,Big,186,22,-3.1%,53,+0.4%,74,+2.3%,55,+0.4%,69,+2.8%,65,+0.9%,18,-4.1%,24,-3.2%
Dillon Brooks,26.8,MEM,Wing,167,12,-5.0%,51,+0.3%,22,-3.5%,89,+3.2%,48,-0.3%,5,-4.9%,88,+5.0%,55,+0.0%
Jayson Tatum,24.7,BOS,Forward,797,40,-0.9%,60,+1.4%,21,-3.5%,65,+1.2%,32,-2.3%,61,+0.8%,56,+0.0%,61,+0.8%
Malik Monk,24.7,SAC,Wing,205,92,+8.8%,43,-0.4%,43,-0.6%,22,-1.6%,33,-2.2%,70,+1.2%,67,+1.4%,75,+2.5%
Bogdan Bogdanovic,30.2,ATL,Wing,182,84,+6.2%,30,-1.9%,18,-4.0%,34,-0.6%,17,-4.6%,58,+0.5%,95,+6.1%,93,+6.6%
De'Aaron Fox,24.9,SAC,Point,269,93,+8.9%,44,-0.4%,33,-2.0%,20,-1.6%,24,-3.6%,28,-1.5%,92,+5.5%,83,+4.0%
Derrick White,28.3,BOS,Combo,590,14,-4.7%,18,-3.3%,68,+1.9%,47,+0.2%,65,+2.1%,67,+1.0%,59,+0.2%,68,+1.2%
Jarrett Allen,24.5,CLE,Big,190,85,+6.4%,48,-0.1%,53,+0.5%,94,+4.2%,80,+4.7%,64,+0.9%,12,-5.4%,19,-4.6%
Luke Kennard,26.4,MEM,Combo,106,95,+10.9%,38,-1.2%,80,+4.1%,11,-2.7%,58,+1.4%,86,+2.7%,28,-2.9%,51,-0.2%
Donovan Mitchell,26.1,CLE,Combo,206,100,+20.4%,49,+0.0%,11,-5.9%,2,-6.1%,0,-12.0%,96,+5.0%,98,+6.9%,99,+11.9%
Royce O'Neale,29.4,BKN,Wing,118,5,-7.4%,19,-3.1%,5,-7.0%,38,-0.3%,9,-7.3%,33,-1.1%,100,+11.5%,98,+10.4%
Kevin Huerter,24.2,SAC,Wing,184,3,-8.5%,41,-0.8%,51,+0.2%,92,+3.4%,75,+3.6%,48,-0.0%,28,-2.8%,27,-2.8%
Trae Young,24.1,ATL,Point,266,7,-6.9%,82,+4.1%,8,-6.2%,80,+2.1%,20,-4.0%,34,-1.1%,64,+1.1%,53,-0.1%
Robert Williams,25.0,BOS,Big,410,82,+5.0%,50,+0.2%,84,+4.9%,56,+0.5%,85,+5.4%,12,-3.6%,36,-2.0%,15,-5.6%
Michael Porter,24.3,DEN,Wing,647,56,+1.2%,13,-4.5%,35,-1.7%,59,+0.7%,43,-1.0%,62,+0.9%,85,+4.6%,90,+5.5%
Jaren Jackson,23.1,MEM,Big,220,23,-3.0%,97,+8.5%,12,-5.5%,13,-2.5%,8,-7.9%,72,+1.2%,39,-1.8%,47,-0.6%
Donte DiVincenzo,25.7,GSW,Wing,207,42,-0.9%,58,+1.2%,52,+0.3%,26,-1.2%,46,-0.9%,56,+0.3%,50,-0.6%,50,-0.3%
Josh Okogie,24.2,PHX,Forward,174,8,-6.0%,99,+12.2%,7,-6.5%,73,+1.6%,15,-4.9%,3,-5.2%,34,-2.1%,10,-7.3%
Landry Shamet,25.6,PHX,Combo,177,63,+1.8%,14,-4.5%,85,+4.9%,8,-3.6%,56,+1.3%,93,+4.2%,47,-1.0%,81,+3.2%
Deandre Ayton,24.3,PHX,Big,319,34,-1.8%,78,+3.7%,81,+4.1%,88,+2.9%,91,+7.0%,6,-4.6%,11,-6.1%,6,-10.7%
Mikal Bridges,26.2,BKN,Wing,157,8,-6.7%,89,+6.0%,41,-1.1%,1,-8.2%,4,-9.2%,99,+7.1%,18,-3.9%,82,+3.2%
Lonnie Walker,23.9,LAL,Wing,154,73,+3.2%,47,-0.3%,46,-0.2%,68,+1.4%,55,+1.2%,43,-0.5%,54,-0.3%,43,-0.9%
Grayson Allen,27.1,MIL,Wing,149,30,-2.0%,32,-1.8%,79,+3.7%,84,+2.6%,87,+6.3%,78,+2.0%,9,-6.5%,20,-4.5%
Troy Brown,23.3,LAL,Forward,117,15,-4.7%,42,-0.7%,24,-3.2%,69,+1.4%,37,-1.8%,13,-3.2%,94,+5.8%,74,+2.5%
Jalen Brunson,26.2,NYK,Point,442,98,+14.0%,15,-4.3%,43,-0.8%,90,+3.2%,68,+2.4%,97,+5.1%,24,-3.2%,69,+1.9%
Isaiah Hartenstein,24.5,NYK,Big,213,61,+1.6%,35,-1.7%,75,+2.4%,40,-0.2%,67,+2.2%,41,-0.7%,57,+0.2%,48,-0.5%
Jarred Vanderbilt,23.6,LAL,Big,269,27,-2.4%,33,-1.8%,29,-2.4%,67,+1.3%,41,-1.0%,75,+1.5%,66,+1.3%,78,+2.8%
Bruce Brown,26.2,DEN,Wing,528,50,+0.6%,71,+2.7%,55,+0.6%,19,-1.6%,43,-1.0%,53,+0.2%,38,-1.9%,35,-1.7%
Mitchell Robinson,24.6,NYK,Big,298,38,-1.4%,66,+2.0%,28,-2.5%,63,+1.0%,38,-1.5%,66,+1.0%,41,-1.5%,48,-0.5%
De'Anthony Melton,24.4,PHI,Combo,269,37,-1.7%,75,+3.0%,44,-0.5%,7,-3.7%,19,-4.2%,31,-1.2%,72,+2.5%,67,+1.2%
Duncan Robinson,28.5,MIA,Wing,391,80,+4.9%,54,+0.7%,17,-4.4%,57,+0.6%,23,-3.8%,23,-1.8%,87,+4.9%,80,+3.1%
Haywood Highsmith,25.9,MIA,Big,144,83,+5.8%,55,+0.8%,3,-7.7%,21,-1.6%,3,-9.3%,83,+2.4%,96,+6.2%,94,+8.5%
Ja Morant,23.2,MEM,Point,187,64,+2.0%,98,+9.8%,6,-6.8%,43,+0.1%,10,-6.7%,47,-0.1%,27,-3.0%,25,-3.1%
RJ Barrett,22.4,NYK,Wing,375,17,-4.2%,63,+1.9%,61,+1.3%,14,-2.3%,45,-0.9%,30,-1.3%,62,+0.4%,42,-0.9%
DeAndre Hunter,24.9,ATL,Forward,246,51,+0.6%,22,-2.9%,57,+0.7%,82,+2.4%,70,+3.0%,57,+0.5%,49,-0.6%,53,-0.1%
Darius Garland,22.8,CLE,Point,188,44,-0.3%,85,+4.9%,98,+8.8%,99,+7.5%,100,+16.3%,1,-10.7%,3,-10.4%,0,-21.2%
Rui Hachimura,24.7,LAL,Forward,408,53,+0.9%,74,+2.9%,40,-1.1%,28,-0.9%,34,-2.0%,43,-0.4%,52,-0.5%,44,-0.9%
Cameron Johnson,26.7,BKN,Forward,151,0,-10.4%,12,-4.7%,92,+5.6%,0,-9.4%,22,-3.8%,90,+3.8%,86,+4.7%,95,+8.6%
Nickeil Alexander-Walker,24.2,MIN,Wing,206,78,+3.4%,94,+8.2%,57,+0.7%,12,-2.5%,36,-1.8%,9,-4.0%,33,-2.4%,14,-6.3%
Grant Williams,23.9,BOS,Big,237,57,+1.2%,29,-2.0%,19,-3.6%,29,-0.8%,18,-4.4%,77,+1.7%,84,+4.6%,92,+6.3%
Jordan Poole,23.4,GSW,Combo,270,25,-2.5%,57,+1.1%,73,+2.1%,13,-2.3%,48,-0.1%,16,-2.9%,69,+2.0%,43,-0.9%
Nicolas Claxton,23.5,BKN,Big,116,90,+7.9%,88,+5.9%,93,+5.7%,93,+4.0%,96,+9.6%,22,-1.9%,0,-13.7%,2,-15.5%
Terance Mann,26.0,LAC,Combo,132,68,+2.3%,59,+1.3%,13,-4.9%,5,-4.3%,5,-9.2%,87,+2.8%,90,+5.2%,93,+7.9%
Caleb Martin,27.1,MIA,Forward,737,72,+2.8%,87,+5.4%,32,-2.2%,30,-0.8%,28,-3.0%,59,+0.7%,25,-3.0%,29,-2.4%
Max Strus,26.6,MIA,Wing,707,16,-4.6%,39,-1.1%,68,+1.9%,72,+1.5%,73,+3.4%,60,+0.7%,26,-3.0%,30,-2.3%
Gabe Vincent,26.4,MIA,Combo,716,28,-2.3%,20,-3.0%,69,+1.9%,46,+0.2%,66,+2.1%,24,-1.7%,73,+2.6%,62,+0.9%
Anthony Edwards,21.2,MIN,Wing,279,99,+15.6%,92,+6.6%,2,-8.4%,78,+2.0%,11,-6.4%,42,-0.6%,63,+0.5%,52,-0.2%
Onyeka Okongwu,21.9,ATL,Big,150,68,+2.3%,34,-1.7%,37,-1.3%,51,+0.3%,42,-1.0%,13,-3.0%,93,+5.7%,76,+2.7%
Obi Toppin,24.7,NYK,Big,167,28,-2.2%,73,+2.9%,38,-1.2%,33,-0.7%,35,-1.9%,50,+0.1%,46,-1.1%,41,-1.0%
Saddiq Bey,23.6,ATL,Forward,166,52,+0.8%,40,-1.0%,63,+1.6%,43,-0.1%,59,+1.5%,23,-1.7%,65,+1.3%,49,-0.5%
Tyrese Maxey,22.0,PHI,Combo,419,60,+1.6%,17,-3.4%,48,-0.1%,91,+3.2%,71,+3.1%,94,+4.7%,17,-4.4%,57,+0.3%
Immanuel Quickley,23.4,NYK,Combo,171,13,-4.8%,93,+6.8%,33,-2.0%,9,-3.1%,14,-5.1%,32,-1.2%,53,-0.5%,37,-1.7%
Desmond Bane,24.4,MEM,Wing,231,87,+6.6%,37,-1.3%,47,-0.1%,48,+0.2%,49,+0.1%,63,+0.9%,60,+0.3%,64,+1.1%
Xavier Tillman,23.8,MEM,Big,183,70,+2.6%,77,+3.5%,13,-5.3%,38,-0.4%,13,-5.7%,46,-0.2%,71,+2.4%,72,+2.2%
Paul Reed,23.4,PHI,Big,145,69,+2.4%,24,-2.6%,98,+8.8%,18,-2.0%,90,+6.8%,2,-8.1%,80,+3.8%,22,-4.2%
Evan Mobley,21.4,CLE,Big,187,35,-1.7%,26,-2.4%,100,+18.0%,8,-3.1%,98,+14.9%,0,-11.0%,40,-1.6%,4,-12.5%
Davion Mitchell,24.2,SAC,Combo,138,2,-9.2%,23,-2.6%,82,+4.7%,53,+0.4%,83,+5.1%,68,+1.0%,22,-3.5%,28,-2.4%
Moses Moody,20.4,GSW,Wing,135,47,+0.2%,45,-0.3%,45,-0.3%,57,+0.5%,51,+0.3%,80,+2.1%,35,-2.1%,56,+0.0%
Quentin Grimes,22.5,NYK,Wing,240,62,+1.6%,9,-5.2%,72,+2.0%,27,-1.0%,53,+1.0%,63,+0.9%,77,+3.4%,84,+4.2%
Jock Landale,27.0,PHX,Big,106,83,+5.2%,13,-4.7%,14,-4.8%,3,-5.3%,3,-10.1%,98,+7.1%,98,+7.7%,100,+14.7%
Austin Reaves,24.4,LAL,Wing,617,48,+0.3%,73,+2.8%,77,+2.6%,4,-4.3%,38,-1.8%,76,+1.7%,30,-2.7%,40,-1.0%
Keegan Murray,22.2,SAC,Forward,191,33,-1.9%,62,+1.7%,28,-2.4%,42,-0.1%,31,-2.6%,18,-2.6%,78,+3.5%,63,+0.9%
Christian Braun,21.5,DEN,Combo,243,32,-1.9%,95,+8.2%,48,-0.1%,25,-1.3%,39,-1.3%,51,+0.1%,8,-7.0%,13,-6.8%
