Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Mark Blount,29.9,BOS,Big,1077,59,50.9%,63,63%,85,48%,64,41%,82,45%,0,0%,0,0%,0,0%
Mark Blount,29.9,MIN,Big,1140,54,50.6%,72,64%,46,37%,93,49%,81,45%,0,0%,0,0%,0,0%
Keith Bogans,25.5,CHA,Wing,842,34,45.5%,45,57%,15,18%,20,32%,14,28%,71,43%,22,29%,32,34%
Keith Bogans,25.5,HOU,Wing,1042,27,44.3%,35,54%,12,14%,16,31%,11,27%,64,41%,6,22%,17,29%
Andrew Bogut,20.9,MIL,Big,2335,84,53.7%,53,61%,63,41%,31,30%,47,37%,0,0%,0,0%,0,0%
Matt Bonner,25.6,TOR,Forward,1665,95,55.9%,47,57%,75,43%,82,44%,83,44%,31,33%,97,45%,100,43%
Calvin Booth,29.5,WAS,Big,220,20,45.1%,89,69%,3,14%,47,35%,16,30%,0,0%,0,100%,0,100%
Carlos Boozer,23.9,UTA,Big,1023,87,54.8%,93,71%,72,43%,63,41%,65,42%,0,0%,0,0%,0,0%
Chris Bosh,21.6,TOR,Big,2745,56,50.7%,75,65%,54,39%,92,48%,80,45%,0,0%,0,0%,0,0%
Bruce Bowen,34.4,SAS,Wing,2745,85,53.3%,15,48%,84,44%,74,42%,80,43%,75,44%,0,31%,92,43%
Ryan Bowen,29.9,HOU,Forward,618,2,31.5%,27,53%,2,17%,7,24%,5,23%,0,17%,0,11%,0,14%
Earl Boykins,29.4,DEN,Point,1515,50,46.0%,71,56%,83,46%,40,39%,56,40%,17,26%,64,37%,46,35%
Michael Bradley,26.5,PHI,Big,323,13,43.7%,15,53%,27,31%,35,31%,20,31%,0,0%,0,100%,0,50%
Elton Brand,26.6,LAC,Big,3096,77,52.8%,74,64%,95,51%,85,46%,96,49%,0,0%,0,0%,0,0%
Primoz Brezec,26.1,CHA,Big,2160,68,51.8%,77,65%,88,49%,73,43%,84,45%,0,0%,0,0%,0,0%
Devin Brown,26.8,UTA,Wing,1641,17,42.9%,36,54%,28,27%,14,29%,15,28%,63,41%,34,32%,47,35%
Kwame Brown,23.6,LAL,Big,1966,72,52.3%,53,60%,63,41%,23,25%,51,38%,0,0%,0,0%,0,0%
P.J. Brown,36.0,NOP,Big,2365,24,45.9%,11,52%,32,33%,91,48%,73,43%,0,0%,0,0%,0,0%
Rick Brunson,33.4,HOU,Combo,206,4,38.9%,5,40%,0,0%,2,26%,5,26%,0,50%,0,25%,0,42%
Kobe Bryant,27.2,LAL,Combo,3271,67,49.5%,75,60%,85,46%,80,43%,91,44%,32,37%,55,36%,44,36%
Greg Buckner,29.1,DEN,Wing,1721,85,53.6%,89,66%,76,42%,30,35%,44,37%,18,30%,84,39%,50,35%
Pat Burke,31.9,PHX,Big,268,45,49.5%,94,71%,43,36%,58,40%,51,38%,0,0%,0,20%,0,20%
Antonio Burks,25.7,MEM,Point,513,6,35.0%,19,43%,12,24%,17,32%,13,30%,0,0%,0,50%,0,33%
Kevin Burleson,26.6,CHA,Combo,307,2,34.6%,22,50%,35,33%,4,27%,9,28%,0,17%,3,23%,5,22%
Caron Butler,25.6,WAS,Wing,2688,54,48.0%,74,62%,59,38%,66,41%,60,40%,15,29%,88,41%,73,39%
Jackie Butler,20.6,NYK,Big,651,85,53.9%,32,58%,98,53%,17,20%,98,49%,0,0%,0,0%,0,0%
Rasual Butler,26.4,NOP,Wing,1787,48,47.5%,58,59%,38,31%,34,35%,33,35%,47,38%,75,38%,68,38%
Andrew Bynum,18.0,LAL,Big,307,3,38.6%,2,43%,38,35%,4,0%,25,32%,0,0%,0,0%,0,0%
Will Bynum,22.8,GSW,Point,144,37,44.4%,63,55%,35,33%,25,33%,19,33%,0,0%,0,29%,0,25%
Zarko Cabarkapa,24.4,GSW,Big,442,4,39.0%,6,49%,33,33%,26,26%,13,29%,0,25%,0,33%,33,31%
Jose Calderon,24.1,TOR,Point,1445,27,43.3%,60,53%,8,21%,73,44%,46,39%,0,20%,0,17%,0,18%
Marcus Camby,31.6,DEN,Big,1851,28,46.6%,73,64%,33,33%,54,38%,44,37%,0,0%,0,9%,0,9%
Brian Cardinal,28.5,MEM,Big,388,33,47.6%,37,58%,12,25%,51,36%,27,33%,0,78%,25,29%,96,46%
Matt Carroll,25.2,CHA,Wing,1199,49,47.5%,10,46%,80,42%,55,39%,60,40%,48,39%,62,37%,64,38%
Anthony Carter,30.4,MIN,Point,569,17,41.2%,23,44%,100,83%,25,33%,37,38%,0,0%,0,44%,0,36%
Vince Carter,28.8,BKN,Wing,2900,45,47.2%,43,56%,55,37%,61,40%,55,39%,38,36%,38,34%,37,34%
Sam Cassell,36.0,LAC,Point,2651,60,47.6%,81,58%,85,49%,67,43%,87,44%,33,35%,69,38%,59,37%
Kelvin Cato,31.2,ORL,Big,298,9,43.1%,41,59%,12,25%,49,36%,13,29%,0,0%,0,0%,0,0%
Tyson Chandler,23.1,CHI,Big,2107,93,56.8%,65,63%,54,39%,15,14%,27,33%,0,0%,0,0%,0,0%
Calbert Cheaney,34.3,GSW,Forward,413,17,40.8%,0,25%,75,43%,92,47%,98,46%,0,0%,0,0%,0,0%
Josh Childress,22.4,ATL,Wing,2193,100,58.6%,73,61%,65,39%,72,42%,66,41%,88,48%,0,64%,100,52%
Doug Christie,35.5,DAL,Wing,184,3,34.6%,3,40%,2,0%,69,41%,36,35%,0,0%,0,0%,0,0%
Speedy Claxton,27.5,NOP,Combo,1970,18,43.3%,42,53%,69,42%,31,35%,47,38%,0,29%,24,31%,23,30%
Mateen Cleaves,28.2,OKC,Point,200,44,45.3%,13,42%,15,25%,83,45%,65,42%,0,0%,0,44%,0,40%
Jarron Collins,26.9,UTA,Big,1701,27,46.4%,51,60%,33,33%,45,34%,32,34%,0,0%,0,0%,0,0%
Jason Collins,26.9,BKN,Big,1891,5,40.6%,3,43%,12,25%,63,41%,54,39%,0,50%,0,17%,0,30%
Nick Collison,25.0,OKC,Big,1438,76,52.7%,68,64%,67,42%,56,39%,60,40%,0,0%,0,0%,0,0%
Brian Cook,24.9,LAL,Big,1504,89,54.9%,46,59%,73,43%,98,51%,97,49%,0,33%,100,47%,96,46%
Jamal Crawford,25.6,NYK,Combo,2465,51,47.7%,22,50%,82,45%,73,41%,80,43%,58,40%,37,33%,42,36%
Austin Croshere,30.5,IND,Forward,1138,92,55.5%,75,61%,75,43%,83,44%,87,44%,16,29%,89,42%,71,39%
Eddy Curry,22.9,NYK,Big,1860,92,56.3%,70,64%,40,35%,4,0%,34,35%,0,0%,0,0%,0,0%
Samuel Dalembert,25.5,PHI,Big,1757,78,53.0%,76,65%,55,39%,72,43%,61,40%,0,0%,0,0%,0,0%
Erick Dampier,30.3,DAL,Big,1912,42,49.0%,12,52%,47,37%,4,0%,39,36%,0,0%,0,0%,0,0%
Antonio Daniels,30.6,WAS,Point,2248,33,44.0%,92,65%,58,41%,12,30%,27,34%,4,25%,6,22%,5,23%
Marquis Daniels,24.8,DAL,Wing,1729,55,48.3%,47,57%,75,41%,81,43%,78,42%,0,20%,0,27%,7,25%
Antonio Davis,37.0,NYK,Forward,747,20,42.8%,15,51%,13,25%,70,43%,42,36%,0,0%,0,0%,0,0%
Antonio Davis,37.0,TOR,Forward,190,33,45.2%,53,59%,100,60%,2,11%,12,29%,0,0%,0,0%,0,0%
Baron Davis,26.6,GSW,Point,1960,42,45.2%,69,56%,29,32%,15,32%,17,32%,58,41%,36,32%,30,33%
Dale Davis,36.6,DET,Big,149,8,42.1%,37,58%,89,50%,4,0%,2,14%,0,0%,0,0%,0,0%
Ricky Davis,26.1,BOS,Wing,1738,65,49.7%,65,60%,45,34%,94,47%,86,44%,19,30%,55,36%,36,34%
Ricky Davis,26.1,MIN,Wing,1451,40,46.3%,56,59%,89,46%,65,41%,76,42%,3,24%,30,32%,22,31%
Carlos Delfino,23.2,DET,Wing,613,31,45.1%,28,52%,17,20%,21,33%,23,32%,84,46%,16,27%,63,38%
Tony Delk,31.8,DET,Combo,358,80,51.4%,95,68%,31,32%,67,41%,45,38%,0,14%,100,51%,98,45%
Luol Deng,20.5,CHI,Forward,2592,48,47.4%,70,61%,68,40%,53,39%,60,39%,19,32%,0,13%,8,27%
Boris Diaw,23.5,PHX,Big,2842,83,53.5%,81,66%,65,42%,83,44%,72,43%,8,29%,0,27%,25,29%
Dan Dickau,27.1,BOS,Point,229,63,47.7%,4,27%,0,0%,13,30%,0,21%,0,38%,0,64%,100,53%
Travis Diener,23.7,ORL,Combo,224,100,57.6%,0,0%,0,0%,24,33%,18,33%,0,58%,63,37%,91,43%
Ike Diogu,22.1,GSW,Big,967,60,51.0%,71,64%,37,34%,75,43%,42,37%,0,0%,0,0%,0,0%
DeSagana Diop,23.8,DAL,Big,1490,44,49.3%,64,63%,16,26%,20,21%,8,24%,0,0%,0,100%,0,100%
Juan Dixon,27.1,POR,Wing,1912,47,47.3%,40,55%,87,45%,60,40%,73,41%,55,40%,74,38%,70,39%
Michael Doleac,28.4,MIA,Big,302,31,47.1%,1,40%,97,53%,87,47%,97,49%,0,0%,0,0%,0,0%
Keyon Dooling,25.5,ORL,Combo,1126,35,45.7%,69,57%,84,45%,35,38%,56,39%,77,44%,0,17%,19,29%
Chris Duhon,23.2,CHI,Point,2116,77,50.4%,40,48%,56,41%,33,38%,44,39%,83,48%,44,34%,65,38%
Tim Duncan,29.5,SAS,Big,2775,37,48.5%,86,67%,53,39%,48,36%,48,38%,0,100%,0,25%,0,40%
Mike Dunleavy,25.1,GSW,Forward,2551,32,45.1%,93,68%,22,27%,43,36%,32,34%,28,32%,14,27%,16,29%
Ronald Dupree,24.8,MIN,Forward,229,57,49.0%,97,72%,43,33%,5,24%,8,26%,0,0%,0,0%,0,0%
John Edwards,24.3,ATL,Big,280,42,49.2%,16,54%,89,50%,59,40%,85,45%,0,0%,0,0%,0,0%
Howard Eisley,32.9,DEN,Point,270,21,41.6%,48,50%,2,14%,48,40%,33,35%,0,67%,8,23%,24,31%
Howard Eisley,32.9,LAC,Point,109,0,26.5%,2,0%,87,50%,0,14%,4,27%,0,0%,0,33%,0,25%
Monta Ellis,20.0,GSW,Combo,829,36,45.8%,47,54%,55,38%,22,32%,29,35%,52,39%,16,27%,35,34%
Francisco Elson,29.7,DEN,Big,1547,80,53.2%,88,68%,82,47%,82,44%,82,45%,0,0%,0,0%,0,0%
Melvin Ely,27.5,CHA,Big,1319,62,51.1%,42,59%,86,48%,27,27%,89,47%,0,0%,0,0%,0,0%
Maurice Evans,27.0,DET,Wing,1037,63,49.5%,77,63%,48,34%,30,35%,35,35%,33,35%,35,33%,43,35%
Reggie Evans,25.5,DEN,Big,595,20,45.2%,10,52%,22,29%,67,42%,29,33%,0,0%,0,0%,0,0%
Reggie Evans,25.5,OKC,Big,782,66,51.5%,31,57%,52,39%,59,40%,53,39%,0,0%,0,0%,0,0%
Daniel Ewing,22.6,LAC,Combo,902,24,44.5%,44,53%,25,29%,75,42%,58,40%,77,44%,5,23%,16,29%
Raymond Felton,21.3,CHA,Combo,2362,27,45.2%,9,44%,44,34%,38,38%,36,37%,16,33%,68,38%,60,38%
Michael Finley,32.7,SAS,Forward,1975,62,49.3%,95,70%,32,31%,52,38%,48,37%,72,41%,80,39%,89,40%
Derek Fisher,31.2,GSW,Combo,2548,56,48.1%,15,47%,49,36%,69,41%,60,40%,55,40%,87,41%,84,41%
Gerald Fitch,23.2,MIA,Point,212,4,33.3%,8,36%,62,42%,6,23%,8,29%,0,33%,11,24%,8,26%
T.J. Ford,22.6,MIL,Point,2538,35,44.0%,38,47%,65,42%,37,38%,48,39%,96,53%,19,25%,43,35%
Danny Fortson,29.6,OKC,Big,273,77,52.9%,25,56%,48,38%,0,0%,47,38%,0,0%,0,0%,0,0%
Jeff Foster,28.8,IND,Big,1573,91,55.9%,39,59%,18,27%,23,25%,10,26%,0,0%,0,0%,0,0%
Adonal Foyle,30.7,GSW,Big,1818,54,50.7%,35,58%,72,43%,27,27%,62,40%,0,0%,0,0%,0,0%
Richie Frahm,28.2,HOU,Wing,109,95,56.3%,99,75%,99,100%,13,29%,47,38%,0,29%,0,46%,79,40%
Richie Frahm,28.2,MIN,Combo,217,65,49.2%,82,63%,4,0%,98,50%,96,44%,10,32%,34,32%,28,32%
Steve Francis,28.7,NYK,Combo,639,38,46.5%,49,55%,87,46%,13,30%,27,35%,0,50%,0,75%,0,58%
Steve Francis,28.7,ORL,Combo,1731,31,45.5%,62,57%,58,38%,45,38%,51,38%,3,30%,16,27%,12,28%
Channing Frye,22.5,NYK,Big,1522,34,48.0%,43,59%,69,42%,82,44%,73,44%,0,100%,0,0%,0,20%
Dan Gadzuric,27.7,MIL,Big,844,91,55.4%,80,66%,33,33%,27,27%,25,32%,0,0%,0,0%,0,0%
Francisco Garcia,23.8,SAC,Wing,1217,41,46.3%,68,61%,93,50%,27,34%,46,37%,12,27%,25,31%,19,29%
Kevin Garnett,29.5,MIN,Big,2949,78,53.1%,82,66%,94,50%,86,46%,94,48%,0,0%,35,32%,17,27%
Pat Garrity,29.2,ORL,Forward,920,78,52.5%,3,41%,75,43%,88,47%,95,46%,78,43%,77,39%,84,39%
Pau Gasol,25.3,MEM,Big,3125,53,50.5%,77,65%,57,39%,57,40%,56,39%,0,17%,0,40%,0,27%
Devean George,28.2,LAL,Wing,1509,37,46.2%,25,51%,91,47%,77,43%,87,44%,66,41%,5,21%,23,31%
Manu Ginobili,28.3,SAS,Wing,1804,83,53.0%,50,57%,69,40%,67,41%,65,40%,51,39%,86,40%,77,40%
Gordan Giricek,28.4,UTA,Wing,952,35,45.6%,82,65%,58,38%,57,40%,57,39%,15,29%,25,31%,21,31%
Ryan Gomes,23.2,BOS,Forward,1341,65,49.7%,67,61%,75,43%,33,35%,47,37%,0,40%,0,0%,0,29%
Drew Gooden,24.1,CLE,Big,2156,65,51.3%,52,60%,61,40%,81,44%,66,42%,0,50%,0,0%,0,50%
Ben Gordon,22.6,CHI,Wing,2465,65,49.6%,7,44%,49,35%,75,42%,69,41%,77,44%,96,44%,94,44%
Joey Graham,23.4,TOR,Wing,1531,73,50.9%,76,63%,98,53%,39,37%,84,43%,49,39%,14,27%,33,34%
Stephen Graham,23.4,CLE,Wing,110,7,38.7%,0,25%,93,50%,95,50%,99,50%,0,0%,0,0%,0,0%
Danny Granger,22.5,IND,Forward,1697,68,50.2%,40,55%,75,43%,90,47%,97,46%,91,48%,11,26%,45,35%
Brian Grant,33.7,PHX,Big,234,8,42.4%,83,67%,99,100%,53,37%,49,38%,0,0%,0,0%,0,0%
Devin Green,23.0,LAL,Wing,113,0,19.0%,8,44%,2,0%,0,0%,0,0%,0,0%,0,0%,0,0%
Gerald Green,19.8,BOS,Wing,340,64,49.6%,75,62%,97,52%,91,46%,98,47%,0,33%,0,20%,11,26%
Willie Green,24.3,PHI,Combo,138,85,52.5%,82,63%,24,27%,42,38%,24,34%,0,33%,0,62%,100,53%
Orien Greene,23.7,BOS,Combo,1167,9,41.4%,13,46%,56,38%,53,39%,53,39%,0,20%,13,26%,7,25%
Adrian Griffin,31.3,DAL,Wing,1199,60,49.0%,54,58%,92,48%,75,43%,92,45%,0,0%,0,0%,0,0%
Eddie Griffin,23.4,MIN,Big,1333,2,37.6%,46,59%,45,37%,22,22%,11,27%,0,33%,0,17%,0,20%
Anthony Grundy,26.5,ATL,Combo,104,98,56.6%,100,80%,95,50%,0,0%,2,25%,0,25%,0,36%,0,33%
Richard Hamilton,27.7,DET,Wing,2820,75,51.3%,80,63%,96,50%,69,41%,88,44%,89,50%,86,40%,98,47%
Matt Harpring,29.4,UTA,Wing,1928,55,48.5%,66,61%,74,41%,45,38%,54,38%,67,42%,0,25%,57,36%
Al Harrington,25.7,ATL,Forward,2773,50,47.9%,55,59%,37,32%,68,42%,58,39%,44,35%,51,34%,42,35%
Othella Harrington,31.8,CHI,Big,806,46,49.8%,28,56%,84,48%,91,48%,93,48%,0,0%,0,0%,0,0%
Devin Harris,22.7,DAL,Point,1216,65,47.9%,73,56%,33,33%,65,43%,42,39%,0,0%,0,22%,0,18%
David Harrison,23.2,IND,Big,978,71,51.9%,57,61%,49,38%,85,46%,57,40%,0,0%,0,0%,0,0%
Jason Hart,27.5,SAC,Combo,716,7,39.1%,40,53%,11,19%,56,40%,38,37%,0,11%,0,25%,2,19%
Udonis Haslem,25.4,MIA,Big,2477,64,51.2%,96,72%,56,39%,74,43%,68,42%,0,0%,0,0%,0,0%
Trenton Hassell,26.7,MIN,Combo,2499,47,47.5%,65,57%,89,47%,65,40%,82,43%,0,50%,0,45%,0,47%
Chuck Hayes,22.4,HOU,Big,486,96,59.6%,56,61%,99,63%,4,0%,99,50%,0,0%,0,0%,0,0%
Jarvis Hayes,24.2,WAS,Forward,497,42,46.6%,20,52%,95,46%,62,41%,75,42%,0,13%,100,46%,47,35%
Brendan Haywood,25.9,WAS,Big,1873,66,51.4%,78,65%,28,31%,16,15%,18,30%,0,0%,0,0%,0,0%
Luther Head,22.9,HOU,Combo,2248,71,49.8%,64,57%,51,37%,24,33%,25,34%,74,44%,32,32%,47,36%
Alan Henderson,32.9,CLE,Big,449,74,52.6%,25,56%,12,25%,0,0%,9,25%,0,0%,0,0%,0,0%
Grant Hill,33.1,ORL,Wing,612,67,49.8%,83,65%,68,40%,80,43%,77,42%,0,25%,0,50%,0,33%
Kirk Hinrich,24.8,CHI,Combo,2943,53,47.9%,35,52%,67,42%,58,40%,64,40%,6,30%,74,39%,63,38%
Robert Horry,35.2,SAS,Big,1171,30,47.0%,16,54%,24,30%,38,32%,20,31%,50,39%,70,35%,75,36%
Eddie House,27.5,PHX,Combo,1337,78,51.1%,18,49%,35,33%,89,45%,93,44%,19,35%,89,42%,74,40%
Dwight Howard,19.9,ORL,Big,3015,81,53.3%,66,63%,49,38%,17,20%,35,35%,0,0%,0,0%,0,0%
Josh Howard,25.5,DAL,Wing,1901,59,48.9%,45,56%,88,46%,45,38%,81,43%,0,33%,97,47%,93,44%
Juwan Howard,32.7,HOU,Big,2533,25,46.0%,8,50%,66,42%,87,47%,83,45%,0,0%,0,0%,0,0%
Troy Hudson,29.6,MIN,Combo,785,25,44.6%,38,53%,20,26%,29,35%,20,34%,0,67%,71,38%,81,40%
Larry Hughes,26.8,CLE,Wing,1255,23,43.9%,25,52%,54,36%,26,34%,35,35%,3,24%,92,43%,69,38%
Kris Humphries,20.7,UTA,Forward,522,8,37.0%,25,53%,42,32%,10,26%,15,29%,0,0%,0,0%,0,0%
Lindsey Hunter,34.9,DET,Point,334,31,43.5%,33,47%,4,20%,90,48%,88,44%,0,33%,17,24%,11,28%
Steven Hunter,24.0,PHI,Big,1283,98,60.1%,89,69%,39,35%,4,0%,28,33%,0,0%,0,0%,0,0%
Andre Iguodala,21.8,PHI,Forward,3063,88,54.8%,87,65%,28,30%,55,40%,33,34%,69,41%,26,30%,58,37%
Zydrunas Ilgauskas,30.4,CLE,Big,2273,58,50.9%,59,62%,53,39%,76,44%,64,41%,0,0%,0,0%,0,0%
Allen Iverson,30.4,PHI,Point,3091,56,46.9%,67,55%,77,44%,56,40%,67,42%,25,29%,42,34%,35,33%
Royal Ivey,23.9,ATL,Point,939,46,45.4%,96,69%,8,21%,46,39%,31,35%,0,0%,0,80%,0,57%
Jarrett Jack,22.0,POR,Combo,1522,55,48.1%,71,58%,100,58%,60,40%,98,45%,13,32%,16,27%,14,29%
Bobby Jackson,32.6,MEM,Combo,1753,45,47.3%,20,49%,18,25%,18,31%,13,30%,90,46%,58,36%,72,39%
Jermaine Jackson,29.4,MIL,Point,181,62,47.6%,10,38%,96,60%,94,50%,100,54%,0,0%,0,0%,0,0%
Jim Jackson,35.0,PHX,Wing,399,2,33.5%,39,55%,30,29%,15,31%,19,31%,10,26%,4,18%,1,21%
Luke Jackson,24.0,CLE,Wing,248,5,38.1%,13,47%,2,0%,5,18%,2,11%,14,28%,0,40%,30,33%
Marc Jackson,30.8,BKN,Big,375,23,45.9%,20,55%,65,42%,68,42%,65,42%,0,0%,0,0%,0,0%
Marc Jackson,30.8,NOP,Big,566,38,48.6%,29,57%,80,46%,78,44%,78,44%,0,0%,0,50%,0,50%
Stephen Jackson,27.6,IND,Wing,2892,42,46.4%,35,54%,53,36%,50,39%,49,38%,37,36%,43,35%,46,35%
Jerome James,30.0,NYK,Big,404,26,46.3%,63,63%,44,37%,15,14%,34,34%,0,0%,0,0%,0,0%
LeBron James,20.8,CLE,Wing,3348,77,52.1%,93,68%,60,38%,46,38%,52,38%,30,34%,56,36%,52,35%
Mike James,30.4,TOR,Combo,2917,93,54.0%,51,55%,64,41%,87,45%,87,43%,87,45%,97,45%,95,45%
Antawn Jamison,29.4,WAS,Forward,3272,58,49.0%,58,59%,88,44%,47,37%,63,40%,59,39%,83,39%,82,39%
Marko Jaric,26.9,MIN,Wing,2088,26,44.1%,23,51%,69,40%,37,36%,43,37%,74,43%,21,29%,26,32%
Sarunas Jasikevicius,29.7,IND,Combo,1487,69,49.8%,7,43%,93,49%,47,39%,85,43%,84,45%,45,34%,53,37%
Al Jefferson,20.8,BOS,Big,1023,47,50.0%,40,59%,41,35%,53,38%,36,36%,0,0%,0,0%,0,0%
Richard Jefferson,25.4,BKN,Forward,3050,77,52.3%,80,62%,15,25%,97,48%,80,43%,38,34%,29,30%,29,32%
Jared Jeffries,23.9,WAS,Big,1941,32,47.2%,47,60%,18,27%,34,30%,13,29%,0,36%,50,32%,54,33%
Anthony Johnson,31.1,IND,Point,1960,75,49.4%,90,64%,79,44%,60,42%,77,43%,13,26%,61,37%,38,34%
DerMarr Johnson,25.5,DEN,Wing,879,79,52.4%,91,67%,39,32%,65,40%,50,38%,22,31%,82,39%,38,34%
Joe Johnson,24.3,ATL,Combo,3331,73,50.4%,80,62%,91,48%,51,39%,89,43%,94,47%,29,32%,51,37%
Linton Johnson,25.4,NOP,Forward,446,28,44.9%,48,57%,3,18%,32,34%,13,29%,41,35%,0,44%,63,38%
