Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Chauncey Billups,34.1,DEN,Combo,1641,70,+1.1%,65,+1.3%,98,+8.5%,43,-0.5%,87,+2.9%,46,-0.6%,84,+3.8%,77,+2.4%
Chauncey Billups,34.1,NYK,Combo,662,46,-0.5%,24,-2.7%,98,+9.3%,98,+8.5%,100,+8.7%,64,+2.4%,10,-6.0%,19,-3.7%
DeJuan Blair,21.5,SAS,Big,1639,37,-1.1%,26,-2.5%,51,+0.0%,5,-6.2%,15,-2.9%,54,+0.7%,67,+1.4%,66,+1.2%
Steve Blake,30.7,LAL,Point,1487,33,-1.4%,82,+3.0%,24,-2.8%,6,-6.1%,6,-4.4%,53,+0.7%,30,-2.6%,37,-1.5%
Andray Blatche,24.2,WAS,Big,2163,83,+2.1%,71,+1.6%,46,-0.4%,70,+1.6%,61,+0.7%,89,+7.2%,49,-0.2%,74,+2.2%
Eric Bledsoe,20.9,LAC,Combo,1794,21,-2.3%,15,-3.7%,62,+0.9%,49,-0.2%,56,+0.3%,64,+2.4%,7,-6.5%,15,-4.1%
Keith Bogans,30.5,CHI,Wing,1455,66,+0.8%,59,+0.5%,77,+2.9%,68,+1.4%,78,+1.9%,40,-1.9%,42,-1.1%,38,-1.3%
Andrew Bogut,25.9,MIL,Big,2293,83,+2.1%,78,+2.5%,47,-0.2%,77,+2.3%,70,+1.3%,65,+2.6%,61,+0.9%,69,+1.6%
Matt Bonner,30.6,SAS,Big,1390,86,+2.4%,52,-0.1%,23,-2.8%,75,+2.0%,44,-0.5%,83,+6.0%,76,+2.7%,86,+3.9%
Trevor Booker,22.9,WAS,Forward,976,57,+0.1%,74,+1.9%,93,+6.0%,16,-3.7%,52,+0.0%,10,-8.7%,43,-1.0%,22,-3.3%
Carlos Boozer,28.9,CHI,Big,1876,95,+4.2%,93,+4.5%,78,+2.9%,64,+1.2%,74,+1.6%,31,-3.4%,83,+3.7%,72,+1.9%
Chris Bosh,26.6,MIA,Big,2776,77,+1.7%,45,-0.6%,59,+0.7%,76,+2.2%,75,+1.6%,46,-0.6%,74,+2.3%,72,+2.0%
Earl Boykins,34.4,MIL,Point,805,63,+0.6%,61,+0.7%,94,+6.5%,58,+0.8%,89,+3.1%,16,-6.7%,80,+3.4%,53,+0.2%
Avery Bradley,19.9,BOS,Combo,121,2,-6.6%,46,-0.6%,100,+13.5%,1,-11.0%,12,-3.2%,4,-12.4%,1,-12.5%,0,-13.4%
Elton Brand,31.6,PHI,Big,2801,61,+0.5%,13,-3.9%,93,+5.7%,60,+0.9%,85,+2.6%,33,-3.1%,87,+4.5%,76,+2.4%
Corey Brewer,24.7,MIN,Wing,1330,46,-0.5%,19,-3.2%,47,-0.3%,40,-0.8%,43,-0.6%,78,+4.7%,60,+0.9%,73,+2.0%
Corey Brewer,24.7,DAL,Wing,135,16,-2.8%,36,-1.3%,6,-5.7%,5,-6.5%,3,-6.0%,37,-2.2%,68,+1.7%,57,+0.5%
Ronnie Brewer,25.6,CHI,Forward,1722,20,-2.5%,42,-0.9%,26,-2.4%,17,-3.7%,13,-3.1%,20,-5.5%,79,+3.4%,65,+1.1%
Jon Brockman,23.6,MIL,Big,624,44,-0.6%,41,-0.9%,91,+5.2%,12,-4.3%,41,-0.7%,64,+2.4%,39,-1.3%,55,+0.3%
Aaron Brooks,25.8,HOU,Point,785,33,-1.4%,70,+1.6%,12,-4.4%,93,+4.9%,53,+0.1%,39,-2.0%,15,-4.7%,17,-4.0%
Aaron Brooks,25.8,PHX,Point,460,65,+0.8%,98,+6.2%,44,-0.7%,83,+2.9%,70,+1.3%,7,-10.3%,36,-1.6%,14,-4.2%
Derrick Brown,23.1,CHA,Forward,443,67,+0.9%,93,+4.5%,79,+3.1%,28,-2.1%,50,-0.1%,98,+15.4%,12,-5.3%,37,-1.5%
Kwame Brown,28.6,CHA,Big,1689,45,-0.5%,43,-0.7%,44,-0.7%,70,+1.5%,61,+0.7%,26,-4.3%,36,-1.6%,29,-2.1%
Shannon Brown,24.9,LAL,Wing,1454,19,-2.5%,49,-0.2%,11,-4.5%,4,-6.9%,3,-5.8%,33,-3.0%,46,-0.5%,37,-1.4%
Kobe Bryant,32.2,LAL,Wing,2776,88,+2.7%,51,-0.1%,97,+7.7%,99,+8.9%,100,+8.4%,29,-3.9%,49,-0.1%,38,-1.3%
Chase Budinger,22.4,HOU,Wing,1650,49,-0.3%,74,+2.0%,16,-3.7%,62,+1.0%,34,-1.2%,59,+1.6%,24,-3.4%,28,-2.3%
Caron Butler,30.6,DAL,Wing,863,95,+4.4%,46,-0.5%,38,-1.5%,93,+5.2%,88,+3.1%,40,-1.8%,99,+16.1%,98,+10.6%
Rasual Butler,31.4,LAC,Wing,711,7,-3.9%,23,-2.7%,43,-0.9%,5,-6.4%,8,-4.0%,22,-5.1%,43,-1.0%,26,-2.5%
Andrew Bynum,23.0,LAL,Big,1488,52,-0.1%,71,+1.6%,5,-6.0%,40,-0.8%,11,-3.3%,81,+5.3%,84,+3.7%,88,+4.4%
Will Bynum,27.8,DET,Point,1057,81,+2.0%,62,+0.9%,36,-1.7%,60,+0.9%,48,-0.2%,30,-3.4%,84,+3.8%,64,+1.0%
Jose Calderon,29.1,TOR,Point,2094,82,+2.0%,88,+3.8%,28,-2.2%,92,+4.7%,77,+1.9%,9,-9.1%,89,+4.6%,64,+1.0%
Marcus Camby,36.6,POR,Big,1528,40,-0.9%,52,-0.1%,15,-3.9%,55,+0.5%,30,-1.5%,44,-1.0%,64,+1.2%,56,+0.4%
Derrick Caracter,22.5,LAL,Big,117,36,-1.1%,94,+4.8%,13,-4.1%,33,-1.8%,15,-2.9%,1,-28.0%,47,-0.3%,2,-9.2%
Brian Cardinal,33.5,DAL,Forward,567,30,-1.5%,8,-5.6%,2,-8.7%,43,-0.5%,5,-4.7%,94,+10.2%,44,-0.8%,83,+3.1%
Rodney Carney,26.6,GSW,Forward,308,16,-2.7%,4,-8.1%,93,+5.5%,22,-2.8%,60,+0.7%,61,+1.8%,29,-2.7%,43,-0.9%
Matt Carroll,30.2,CHA,Wing,559,31,-1.5%,16,-3.6%,57,+0.4%,53,+0.3%,60,+0.6%,83,+5.8%,23,-3.5%,50,-0.3%
Anthony Carter,35.4,DEN,Point,138,31,-1.4%,96,+5.5%,0,-14.9%,3,-7.3%,0,-10.2%,21,-5.2%,32,-2.3%,23,-3.2%
Anthony Carter,35.4,NYK,Point,299,37,-1.1%,96,+5.5%,88,+4.5%,23,-2.7%,54,+0.2%,3,-13.3%,35,-1.8%,10,-5.1%
Vince Carter,33.8,ORL,Wing,663,100,+6.2%,96,+5.6%,5,-5.9%,90,+4.3%,42,-0.6%,99,+17.3%,76,+2.8%,96,+7.4%
Vince Carter,33.8,PHX,Wing,1363,38,-1.0%,6,-6.7%,92,+5.3%,62,+1.1%,88,+3.1%,49,-0.3%,25,-3.3%,27,-2.4%
Omri Casspi,22.4,SAC,Wing,1636,82,+2.0%,92,+4.5%,72,+2.2%,41,-0.7%,59,+0.6%,43,-1.2%,68,+1.7%,57,+0.5%
Mario Chalmers,24.5,MIA,Point,1498,55,+0.0%,34,-1.7%,53,+0.1%,38,-0.9%,42,-0.6%,17,-6.1%,89,+4.7%,62,+0.9%
Tyson Chandler,28.1,DAL,Big,2054,71,+1.1%,72,+1.6%,45,-0.6%,53,+0.3%,55,+0.3%,78,+4.8%,46,-0.4%,66,+1.2%
Wilson Chandler,23.5,NYK,Forward,1750,85,+2.4%,84,+3.2%,40,-1.2%,70,+1.5%,54,+0.1%,71,+3.3%,65,+1.3%,75,+2.3%
Wilson Chandler,23.5,DEN,Wing,638,11,-3.3%,16,-3.5%,48,-0.2%,93,+4.9%,91,+3.4%,47,-0.5%,7,-7.0%,11,-5.0%
Josh Childress,27.4,PHX,Forward,823,32,-1.4%,56,+0.3%,64,+1.3%,45,-0.4%,56,+0.3%,4,-12.6%,15,-4.6%,6,-6.7%
Earl Clark,22.8,ORL,Big,338,5,-4.5%,26,-2.4%,3,-8.3%,11,-4.8%,3,-5.9%,98,+15.3%,16,-4.6%,43,-1.0%
Jarron Collins,31.9,LAC,Big,146,3,-6.0%,20,-3.0%,1,-10.4%,1,-10.8%,0,-10.7%,91,+8.4%,66,+1.4%,85,+3.5%
Jason Collins,31.9,ATL,Big,577,89,+2.8%,78,+2.5%,59,+0.7%,80,+2.6%,77,+1.9%,37,-2.2%,98,+12.7%,95,+6.9%
Darren Collison,23.2,IND,Point,2344,89,+2.8%,89,+3.9%,50,-0.1%,40,-0.8%,40,-0.7%,65,+2.4%,92,+6.3%,92,+5.5%
Nick Collison,30.0,OKC,Big,1498,76,+1.5%,61,+0.7%,57,+0.4%,16,-3.8%,21,-2.2%,71,+3.4%,86,+4.3%,87,+4.1%
Mike Conley,23.1,MEM,Point,2864,90,+3.1%,94,+4.7%,41,-1.1%,82,+2.8%,63,+0.8%,78,+4.6%,71,+2.1%,80,+2.8%
Brian Cook,29.9,LAC,Big,407,47,-0.5%,29,-2.2%,57,+0.4%,6,-6.0%,13,-3.1%,69,+3.1%,74,+2.3%,78,+2.7%
Daequan Cook,23.5,OKC,Wing,538,86,+2.4%,50,-0.2%,68,+1.9%,3,-7.8%,8,-3.9%,82,+5.5%,91,+5.5%,91,+5.2%
DeMarcus Cousins,20.2,SAC,Big,2267,38,-1.0%,75,+2.1%,8,-5.2%,24,-2.6%,9,-3.9%,44,-1.0%,46,-0.3%,48,-0.5%
Jamal Crawford,30.6,ATL,Combo,2238,58,+0.4%,10,-4.8%,95,+6.7%,60,+0.9%,87,+3.0%,86,+6.5%,11,-5.6%,40,-1.2%
Jordan Crawford,22.0,WAS,Combo,843,35,-1.3%,78,+2.4%,26,-2.4%,74,+2.0%,53,+0.1%,56,+1.0%,1,-14.9%,4,-7.8%
Dante Cunningham,23.5,POR,Big,1070,26,-1.9%,8,-5.6%,79,+3.1%,40,-0.8%,65,+0.9%,72,+3.5%,28,-2.9%,46,-0.7%
Dante Cunningham,23.5,CHA,Forward,516,97,+4.7%,97,+6.0%,28,-2.3%,99,+10.3%,99,+6.5%,31,-3.3%,71,+2.0%,69,+1.6%
Stephen Curry,22.6,GSW,Point,2478,84,+2.2%,82,+2.9%,89,+4.7%,59,+0.8%,83,+2.4%,68,+2.9%,59,+0.7%,67,+1.4%
Samuel Dalembert,30.5,SAC,Big,1921,64,+0.7%,26,-2.5%,91,+5.3%,49,-0.1%,82,+2.3%,67,+2.7%,88,+4.6%,87,+4.1%
Erick Dampier,35.3,MIA,Big,784,47,-0.4%,30,-2.0%,24,-2.7%,30,-2.0%,21,-2.2%,33,-2.9%,92,+5.9%,80,+2.8%
Marquis Daniels,29.8,BOS,Wing,861,4,-5.1%,25,-2.5%,29,-2.2%,7,-5.6%,6,-4.4%,6,-11.2%,12,-5.3%,5,-7.4%
Baron Davis,31.6,LAC,Point,1263,96,+4.4%,94,+4.6%,66,+1.5%,88,+3.8%,86,+2.8%,61,+1.8%,83,+3.7%,84,+3.3%
Baron Davis,31.6,CLE,Combo,379,99,+5.9%,75,+2.1%,55,+0.2%,35,-1.4%,45,-0.5%,96,+12.0%,97,+9.7%,98,+10.2%
Ed Davis,21.4,TOR,Big,1540,18,-2.6%,29,-2.1%,52,+0.0%,5,-6.4%,8,-4.1%,50,+0.1%,21,-3.9%,25,-2.7%
Glen Davis,24.8,BOS,Big,2241,13,-3.1%,14,-3.8%,23,-2.8%,41,-0.6%,32,-1.4%,12,-7.7%,61,+1.0%,31,-2.0%
Austin Daye,22.4,DET,Forward,1372,57,+0.2%,12,-4.0%,77,+2.9%,48,-0.2%,68,+1.1%,42,-1.4%,57,+0.6%,50,-0.2%
DeMar DeRozan,21.2,TOR,Wing,2828,37,-1.0%,44,-0.7%,35,-1.8%,83,+3.0%,66,+1.0%,19,-5.9%,52,+0.2%,36,-1.6%
Carlos Delfino,28.2,MIL,Wing,1584,27,-1.8%,45,-0.6%,7,-5.5%,20,-3.2%,7,-4.1%,46,-0.7%,40,-1.2%,46,-0.7%
Luol Deng,25.5,CHI,Wing,3194,48,-0.4%,43,-0.8%,22,-3.0%,48,-0.2%,35,-1.1%,31,-3.3%,24,-3.4%,22,-3.4%
Boris Diaw,28.5,CHA,Forward,2763,70,+1.1%,68,+1.5%,34,-1.8%,51,+0.1%,45,-0.4%,6,-10.7%,65,+1.2%,33,-1.9%
Ike Diogu,27.1,LAC,Big,437,1,-7.2%,6,-6.4%,3,-7.6%,7,-5.9%,2,-6.8%,3,-13.5%,5,-7.6%,3,-8.7%
DeSagana Diop,28.8,CHA,Big,170,5,-4.9%,10,-4.5%,97,+7.4%,0,-12.0%,4,-5.2%,9,-9.2%,29,-2.6%,13,-4.4%
Keyon Dooling,30.5,MIL,Combo,1703,90,+3.2%,98,+6.6%,76,+2.8%,66,+1.3%,79,+2.0%,48,-0.4%,50,-0.1%,52,+0.0%
Joey Dorsey,26.9,TOR,Big,482,23,-2.1%,33,-1.8%,36,-1.8%,21,-3.0%,19,-2.5%,32,-3.2%,15,-4.6%,18,-3.8%
Toney Douglas,24.6,NYK,Combo,1935,18,-2.6%,25,-2.5%,16,-3.8%,14,-4.1%,8,-4.0%,25,-4.3%,54,+0.3%,43,-1.0%
Chris Douglas-Roberts,23.8,MIL,Wing,831,60,+0.5%,73,+1.8%,8,-5.2%,81,+2.8%,45,-0.4%,47,-0.6%,84,+3.8%,77,+2.5%
Zabian Dowdell,26.1,PHX,Combo,233,7,-4.0%,6,-6.5%,63,+1.1%,74,+2.0%,70,+1.3%,18,-6.1%,17,-4.4%,11,-4.8%
Goran Dragic,24.5,PHX,Combo,807,2,-6.9%,32,-1.9%,21,-3.1%,2,-8.1%,3,-5.8%,3,-13.2%,3,-9.3%,2,-10.3%
Goran Dragic,24.5,HOU,Combo,344,10,-3.4%,6,-6.2%,9,-5.2%,3,-7.1%,3,-6.0%,29,-3.5%,89,+4.8%,82,+3.0%
Jared Dudley,25.3,PHX,Wing,2071,37,-1.1%,74,+1.9%,27,-2.3%,19,-3.4%,14,-2.9%,51,+0.2%,38,-1.4%,43,-1.0%
Chris Duhon,28.2,ORL,Point,708,20,-2.5%,15,-3.7%,53,+0.1%,12,-4.2%,23,-2.1%,62,+1.9%,45,-0.6%,52,+0.1%
Tim Duncan,34.5,SAS,Big,2149,45,-0.5%,92,+4.5%,50,-0.1%,33,-1.6%,40,-0.8%,41,-1.4%,22,-3.7%,25,-2.7%
Mike Dunleavy,30.1,IND,Forward,1674,85,+2.3%,67,+1.3%,16,-3.7%,29,-2.1%,16,-2.8%,87,+6.8%,97,+9.2%,97,+8.5%
Kevin Durant,22.1,OKC,Forward,3030,28,-1.7%,50,-0.2%,77,+2.9%,90,+4.4%,95,+4.1%,45,-0.8%,2,-9.6%,5,-7.7%
Wayne Ellington,22.9,MIN,Wing,1087,36,-1.1%,36,-1.4%,45,-0.5%,17,-3.7%,23,-2.1%,71,+3.3%,51,-0.1%,61,+0.9%
Monta Ellis,25.0,GSW,Combo,3213,49,-0.3%,72,+1.7%,11,-4.6%,48,-0.2%,26,-1.9%,37,-2.3%,72,+2.2%,61,+0.8%
Francisco Elson,34.7,UTA,Big,562,23,-2.2%,53,+0.0%,46,-0.5%,46,-0.3%,48,-0.2%,47,-0.5%,28,-2.9%,25,-2.6%
Melvin Ely,32.5,DEN,Big,323,79,+1.8%,17,-3.5%,2,-9.2%,98,+7.4%,62,+0.8%,81,+5.2%,96,+8.5%,96,+7.5%
Semih Erden,24.3,BOS,Big,448,30,-1.6%,17,-3.4%,10,-4.7%,39,-0.9%,21,-2.3%,41,-1.4%,45,-0.5%,46,-0.7%
Jeremy Evans,23.0,UTA,Forward,408,62,+0.6%,45,-0.7%,35,-1.8%,68,+1.4%,57,+0.4%,86,+6.5%,42,-1.1%,54,+0.2%
Maurice Evans,32.0,ATL,Wing,764,6,-4.0%,1,-12.0%,18,-3.6%,36,-1.2%,23,-2.2%,97,+13.3%,6,-7.2%,57,+0.5%
Maurice Evans,32.0,WAS,Wing,694,46,-0.5%,34,-1.7%,87,+4.2%,32,-1.8%,61,+0.8%,89,+7.5%,4,-8.2%,41,-1.1%
Reggie Evans,30.5,TOR,Big,793,10,-3.4%,3,-9.4%,85,+3.9%,46,-0.3%,70,+1.4%,71,+3.4%,55,+0.4%,67,+1.3%
Tyreke Evans,21.1,SAC,Wing,2101,26,-1.9%,51,-0.1%,45,-0.6%,10,-4.8%,13,-3.1%,14,-7.4%,26,-3.1%,11,-4.9%
Christian Eyenga,21.4,CLE,Wing,908,40,-0.9%,21,-2.9%,14,-3.9%,96,+6.0%,69,+1.2%,57,+1.2%,35,-1.8%,41,-1.1%
Jordan Farmar,23.9,NJN,Point,1768,70,+1.1%,77,+2.3%,30,-2.1%,64,+1.2%,47,-0.3%,57,+1.2%,39,-1.3%,47,-0.6%
Derrick Favors,19.3,NJN,Big,1046,30,-1.6%,54,+0.0%,21,-3.0%,17,-3.7%,11,-3.4%,5,-11.5%,79,+3.3%,43,-1.0%
Derrick Favors,19.3,UTA,Big,428,8,-3.8%,10,-4.6%,10,-5.0%,63,+1.1%,31,-1.4%,92,+8.8%,1,-11.6%,6,-6.6%
Raymond Felton,26.3,NYK,Point,2070,71,+1.2%,80,+2.7%,81,+3.3%,91,+4.6%,94,+4.0%,57,+1.1%,27,-2.9%,36,-1.6%
Raymond Felton,26.3,DEN,Combo,632,93,+3.6%,49,-0.2%,74,+2.6%,27,-2.3%,43,-0.6%,92,+9.6%,96,+8.1%,97,+8.6%
Rudy Fernandez,25.6,POR,Combo,1771,63,+0.6%,84,+3.3%,54,+0.1%,34,-1.5%,40,-0.8%,21,-5.2%,41,-1.1%,29,-2.2%
Kyrylo Fesenko,23.9,UTA,Big,412,54,-0.0%,28,-2.2%,1,-9.4%,9,-5.2%,1,-7.0%,98,+16.6%,91,+5.7%,96,+7.7%
Landry Fields,22.3,NYK,Wing,2532,92,+3.4%,87,+3.7%,69,+2.0%,88,+3.9%,88,+3.1%,64,+2.4%,66,+1.4%,70,+1.7%
Derek Fisher,36.2,LAL,Point,2293,79,+1.8%,35,-1.5%,73,+2.5%,95,+5.7%,95,+4.1%,50,+0.0%,83,+3.7%,78,+2.5%
Jonny Flynn,21.7,MIN,Point,927,56,+0.1%,90,+4.1%,24,-2.7%,44,-0.4%,31,-1.5%,23,-4.8%,56,+0.5%,41,-1.1%
Gary Forbes,25.7,DEN,Wing,688,51,-0.2%,31,-1.9%,11,-4.6%,72,+1.7%,37,-0.9%,15,-6.8%,79,+3.3%,52,+0.1%
