Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Jordan Clarkson,24.4,LAL,Combo,2352,71,50.3%,48,28%,90,25%,34,15%,71,40%,39,6%,55,26%,44,32%
Norris Cole,28.1,OKC,Combo,101,5,33.8%,16,19%,84,23%,94,35%,98,58%,10,2%,37,21%,19,23%
Darren Collison,29.2,SAC,Combo,2055,92,53.7%,60,32%,47,14%,92,32%,85,46%,45,7%,15,15%,16,22%
Mike Conley,29.1,MEM,Point,2287,88,55.1%,29,25%,50,17%,48,19%,42,36%,42,5%,75,34%,69,39%
Pat Connaughton,23.8,POR,Wing,227,82,55.8%,71,34%,4,4%,34,11%,5,15%,15,6%,90,45%,74,51%
DeMarcus Cousins,26.2,NOP,Big,573,38,51.3%,48,47%,31,14%,54,11%,33,25%,0,0%,83,28%,73,28%
DeMarcus Cousins,26.2,SAC,Big,1885,23,49.6%,43,45%,48,19%,65,16%,57,35%,47,1%,72,20%,64,21%
Robert Covington,25.9,PHI,Forward,2110,32,49.2%,59,36%,24,8%,10,4%,5,12%,14,5%,95,47%,81,52%
Allen Crabbe,24.6,POR,Wing,2224,92,57.0%,26,19%,39,11%,81,25%,68,37%,64,13%,57,32%,63,45%
Jamal Crawford,36.6,LAC,Wing,2006,31,48.1%,15,14%,70,17%,97,35%,94,52%,24,7%,43,26%,27,34%
Jordan Crawford,28.0,NOP,Wing,419,82,55.8%,18,15%,82,20%,71,22%,82,42%,13,6%,74,37%,55,43%
Jae Crowder,26.3,BOS,Forward,2328,88,57.3%,24,26%,10,6%,59,18%,39,24%,46,12%,86,38%,76,50%
Dante Cunningham,29.5,NOP,Forward,1623,90,58.2%,39,31%,29,9%,41,11%,29,20%,100,35%,20,14%,73,49%
Seth Curry,26.2,DAL,Combo,2015,98,57.6%,8,16%,61,16%,68,23%,69,40%,68,10%,79,34%,79,45%
Stephen Curry,28.6,GSW,Point,2627,98,58.8%,37,27%,8,8%,29,14%,6,22%,79,8%,98,43%,96,51%
Troy Daniels,25.3,MEM,Wing,1133,50,50.2%,3,7%,11,5%,61,19%,42,25%,47,11%,100,58%,96,68%
Anthony Davis,23.6,NOP,Big,2700,42,51.8%,28,35%,83,30%,90,28%,93,57%,44,1%,54,7%,51,8%
Deyonta Davis,19.9,MEM,Big,212,68,55.0%,81,70%,31,14%,66,16%,44,30%,0,0%,0,0%,0,0%
Ed Davis,27.4,POR,Big,787,49,52.8%,90,80%,53,20%,0,0%,20,20%,0,0%,0,0%,0,0%
DeMar DeRozan,27.2,TOR,Wing,2615,28,47.9%,39,23%,100,30%,100,41%,100,71%,4,3%,3,4%,1,7%
Dewayne Dedmon,27.2,SAS,Big,1252,93,62.4%,89,79%,37,16%,23,6%,23,21%,0,0%,0,0%,0,0%
Sam Dekker,22.5,HOU,Forward,1335,75,54.4%,81,48%,31,9%,7,3%,3,11%,66,15%,58,26%,58,41%
Malcolm Delaney,27.6,ATL,Combo,1187,16,41.1%,10,16%,11,8%,100,49%,97,58%,60,9%,29,18%,29,26%
Matthew Dellavedova,26.1,MIL,Point,1971,25,46.3%,13,18%,92,32%,15,11%,63,42%,69,6%,67,33%,75,40%
Luol Deng,31.5,LAL,Forward,1478,17,45.1%,49,33%,51,12%,64,19%,61,31%,56,13%,44,22%,46,36%
Cheick Diallo,20.1,NOP,Big,163,68,55.0%,25,33%,93,38%,93,29%,99,67%,0,0%,0,0%,0,0%
Boris Diaw,34.5,UTA,Big,1274,14,47.7%,38,43%,39,17%,72,17%,55,33%,76,6%,68,18%,68,24%
Gorgui Dieng,26.8,MIN,Big,2640,43,51.9%,36,41%,54,20%,97,34%,91,54%,67,4%,39,1%,49,5%
Spencer Dinwiddie,23.6,BKN,Point,1261,56,49.8%,73,35%,75,22%,21,13%,31,34%,60,6%,46,25%,48,31%
Toney Douglas,30.6,MEM,Combo,370,21,42.8%,32,23%,77,21%,69,23%,79,44%,3,1%,71,32%,47,32%
Goran Dragic,30.5,MIA,Point,2447,79,52.7%,54,31%,85,26%,42,18%,67,43%,56,5%,25,20%,29,26%
Andre Drummond,23.2,DET,Big,2406,56,53.3%,64,58%,95,41%,10,1%,71,42%,0,0%,32,0%,28,0%
Jared Dudley,31.3,PHX,Forward,1352,85,56.5%,8,16%,12,6%,69,20%,47,26%,49,12%,93,45%,90,58%
Mike Dunleavy,36.1,ATL,Wing,438,94,57.6%,32,20%,0,2%,54,18%,29,21%,77,17%,86,43%,86,60%
Mike Dunleavy,36.1,CLE,Wing,314,23,47.4%,48,25%,21,7%,12,7%,4,14%,96,26%,67,35%,88,61%
Kris Dunn,22.6,MIN,Combo,1257,15,40.9%,56,31%,55,16%,87,31%,87,47%,37,6%,18,16%,15,22%
Kevin Durant,28.1,GSW,Forward,2051,93,59.7%,44,32%,80,20%,73,20%,81,40%,7,4%,49,24%,22,27%
Wayne Ellington,28.9,MIA,Wing,1463,82,55.4%,2,6%,1,3%,68,21%,39,24%,88,21%,94,49%,96,70%
Monta Ellis,31.0,IND,Combo,1978,56,48.7%,68,35%,40,14%,84,30%,77,43%,61,9%,6,13%,18,22%
Joel Embiid,22.6,PHI,Big,781,35,50.9%,40,43%,62,22%,63,15%,63,38%,40,0%,70,19%,62,19%
James Ennis,26.3,MEM,Forward,1466,69,53.7%,92,52%,3,5%,20,7%,2,11%,71,16%,41,21%,47,37%
Tyler Ennis,22.2,HOU,Point,129,2,38.6%,77,39%,87,27%,17,11%,54,39%,15,2%,29,20%,23,23%
Tyler Ennis,22.2,LAL,Point,378,71,51.5%,81,40%,42,16%,8,9%,12,25%,63,6%,56,30%,54,35%
Tyreke Evans,27.1,NOP,Combo,453,31,44.3%,100,55%,15,9%,15,11%,8,20%,2,1%,50,24%,27,25%
Tyreke Evans,27.1,SAC,Combo,313,63,49.3%,82,42%,44,14%,24,12%,19,26%,19,4%,60,28%,45,32%
Dante Exum,21.3,UTA,Combo,1163,44,47.6%,97,50%,19,9%,0,4%,0,13%,94,20%,26,17%,63,37%
Kenneth Faried,27.0,DEN,Big,1275,69,55.1%,86,75%,54,20%,19,4%,29,24%,0,0%,37,1%,35,1%
Derrick Favors,25.3,UTA,Big,1180,19,49.0%,46,47%,66,24%,90,28%,87,51%,45,1%,43,2%,42,2%
Kay Felder,21.6,CLE,Point,281,8,43.6%,87,42%,44,16%,87,29%,75,45%,48,5%,6,8%,10,13%
Cristiano Felicio,24.3,CHI,Big,930,87,60.1%,92,81%,12,9%,49,10%,17,19%,0,0%,0,0%,0,0%
Raymond Felton,32.4,LAC,Combo,1537,52,48.1%,71,37%,45,14%,73,25%,58,38%,35,6%,34,19%,26,25%
Yogi Ferrell,23.5,BKN,Point,126,4,42.3%,46,30%,2,2%,65,23%,13,25%,38,5%,92,41%,87,45%
Yogi Ferrell,23.5,DAL,Point,1021,62,50.4%,25,23%,19,12%,69,23%,35,35%,58,6%,83,36%,79,41%
Dorian Finney-Smith,23.5,DAL,Forward,1538,22,46.9%,56,34%,8,6%,22,7%,15,13%,88,24%,68,29%,85,53%
Bryn Forbes,23.3,SAS,Combo,237,42,47.1%,0,5%,29,10%,85,30%,73,40%,82,11%,95,44%,95,55%
Evan Fournier,24.0,ORL,Wing,2228,56,51.2%,72,34%,76,18%,36,12%,56,30%,20,7%,47,28%,31,35%
Randy Foye,33.1,BKN,Combo,1210,48,48.1%,42,25%,6,7%,5,8%,2,15%,74,11%,100,49%,97,59%
Tim Frazier,26.0,NOP,Point,1477,21,45.8%,75,36%,48,17%,50,19%,37,36%,19,3%,48,25%,38,28%
Channing Frye,33.5,CLE,Big,1346,86,59.2%,4,16%,16,11%,53,11%,23,22%,93,15%,98,47%,98,62%
Danilo Gallinari,28.2,DEN,Forward,2128,64,53.1%,37,30%,44,11%,86,22%,69,33%,20,7%,69,30%,49,37%
Langston Galloway,24.9,NOP,Wing,1062,46,49.8%,8,11%,16,7%,75,23%,54,30%,37,9%,95,50%,87,60%
Langston Galloway,24.9,SAC,Combo,367,73,50.5%,5,13%,27,10%,97,41%,94,51%,56,8%,58,28%,58,36%
Marc Gasol,31.8,MEM,Big,2524,31,50.4%,6,20%,92,36%,84,23%,94,59%,41,0%,74,21%,65,21%
Pau Gasol,36.3,SAS,Big,1618,66,54.8%,20,30%,83,29%,88,25%,92,54%,69,5%,57,11%,57,15%
Rudy Gay,30.2,SAC,Forward,1009,49,50.6%,46,32%,92,24%,80,21%,88,45%,12,5%,31,18%,14,23%
Paul George,26.5,IND,Forward,2684,68,53.5%,14,18%,66,14%,98,34%,95,48%,25,8%,61,27%,42,34%
Jonathan Gibson,29.0,DAL,Combo,192,13,40.7%,31,23%,26,10%,71,24%,42,34%,8,2%,92,40%,73,43%
Taj Gibson,31.4,CHI,Big,1498,46,52.4%,50,49%,84,30%,74,18%,84,49%,56,2%,28,0%,41,2%
Taj Gibson,31.4,OKC,Big,484,24,49.7%,55,52%,74,26%,80,21%,81,48%,0,0%,0,0%,0,0%
Manu Ginobili,39.3,SAS,Wing,1284,37,49.1%,46,24%,75,18%,19,9%,44,26%,33,9%,81,41%,71,50%
Rudy Gobert,24.4,UTA,Big,2729,96,66.2%,98,92%,9,8%,5,0%,4,8%,0,0%,0,0%,0,0%
Archie Goodwin,22.2,BKN,Wing,156,89,56.7%,100,76%,2,3%,10,6%,1,10%,0,2%,11,13%,4,14%
Aaron Gordon,21.1,ORL,Forward,2256,42,50.2%,75,42%,53,12%,61,18%,56,30%,24,7%,37,20%,25,28%
Eric Gordon,27.9,HOU,Wing,2303,68,52.7%,45,24%,28,9%,4,5%,4,14%,30,9%,98,54%,90,62%
Marcin Gortat,32.7,WAS,Big,2551,82,58.0%,65,59%,89,34%,31,7%,69,41%,0,0%,0,0%,0,0%
Treveon Graham,23.0,CHA,Forward,113,100,68.0%,42,32%,86,21%,51,14%,76,36%,36,11%,42,21%,36,32%
Jerami Grant,22.6,OKC,Forward,1405,71,53.8%,88,50%,39,10%,27,9%,25,19%,76,18%,15,13%,34,31%
Jerian Grant,24.1,CHI,Combo,977,81,52.2%,27,23%,60,16%,47,18%,44,34%,76,11%,73,32%,76,43%
Danny Green,29.4,SAS,Wing,1797,70,52.9%,13,13%,34,10%,23,9%,23,19%,89,22%,89,45%,95,67%
Draymond Green,26.7,GSW,Big,2459,16,48.2%,47,47%,30,13%,17,3%,14,17%,59,3%,89,33%,84,36%
Gerald Green,30.8,BOS,Wing,509,46,49.8%,25,18%,72,17%,61,20%,69,37%,61,12%,58,32%,60,45%
JaMychal Green,26.4,MEM,Big,2074,77,56.2%,54,51%,11,8%,62,15%,27,23%,94,15%,58,11%,72,26%
Jeff Green,30.2,ORL,Forward,1495,14,44.8%,34,30%,90,22%,63,18%,83,41%,17,6%,47,24%,32,30%
Blake Griffin,27.6,LAC,Big,2071,41,51.6%,47,47%,35,15%,92,28%,73,43%,60,3%,54,7%,54,10%
Justin Hamilton,26.6,BKN,Big,1120,50,53.0%,15,28%,47,19%,22,5%,29,24%,98,18%,87,30%,92,48%
AJ Hammons,24.2,DAL,Big,129,27,50.0%,17,30%,17,11%,98,35%,78,46%,72,5%,71,19%,69,24%
Tim Hardaway Jr.,24.6,ATL,Wing,2112,75,54.1%,70,34%,33,10%,41,14%,39,24%,23,7%,68,35%,54,42%
James Harden,27.2,HOU,Combo,2940,85,52.7%,47,28%,56,16%,8,8%,13,24%,11,3%,97,45%,82,48%
Maurice Harkless,23.5,POR,Forward,2212,81,56.0%,100,59%,27,9%,12,4%,12,13%,58,14%,25,15%,29,29%
Montrezl Harrell,22.8,HOU,Big,987,96,65.3%,87,77%,32,14%,29,7%,22,21%,49,1%,35,1%,38,2%
Devin Harris,33.7,DAL,Wing,1084,39,49.4%,78,37%,31,10%,25,9%,21,19%,43,10%,65,34%,59,44%
Gary Harris,22.1,DEN,Wing,1776,96,58.8%,89,44%,32,10%,20,9%,20,19%,38,9%,46,28%,39,37%
Joe Harris,25.2,BKN,Wing,1100,75,54.1%,63,30%,5,4%,8,6%,2,10%,75,16%,88,44%,85,59%
Tobias Harris,24.3,DET,Forward,2541,63,53.1%,22,26%,98,29%,56,17%,93,47%,22,7%,36,20%,24,28%
Andrew Harrison,22.0,MEM,Combo,1427,8,37.8%,76,39%,34,11%,32,15%,16,26%,31,5%,68,30%,53,35%
Udonis Haslem,36.4,MIA,Big,115,72,55.6%,88,77%,13,9%,43,9%,16,18%,0,0%,50,5%,47,5%
Spencer Hawes,28.5,CHA,Big,587,29,50.2%,35,40%,60,21%,61,14%,59,35%,63,4%,73,20%,69,24%
Spencer Hawes,28.5,MIL,Big,139,98,66.3%,21,31%,46,19%,32,7%,34,26%,81,9%,89,33%,88,43%
Gordon Hayward,26.6,UTA,Wing,2507,73,53.7%,58,28%,81,19%,75,23%,82,42%,8,4%,39,26%,20,30%
Gerald Henderson,28.9,PHI,Wing,1660,30,48.1%,54,26%,84,20%,79,24%,85,45%,34,9%,21,20%,18,29%
John Henson,25.8,MIL,Big,1111,37,51.0%,68,60%,85,31%,44,9%,66,40%,40,0%,0,0%,29,0%
Juan Hernangomez,21.1,DEN,Forward,749,86,56.7%,66,39%,49,11%,5,2%,17,14%,51,12%,81,35%,69,47%
Willy Hernangomez,22.4,NYK,Big,1280,60,53.7%,77,69%,56,20%,35,8%,41,29%,50,1%,41,1%,43,2%
Mario Hezonja,21.7,ORL,Forward,786,5,39.1%,19,24%,32,10%,95,27%,78,36%,42,11%,64,29%,56,40%
Roy Hibbert,29.9,CHA,Big,661,65,54.6%,45,46%,88,33%,79,21%,89,54%,0,0%,0,0%,0,0%
Buddy Hield,23.9,NOP,Wing,1125,41,49.6%,56,27%,25,8%,43,14%,34,22%,25,8%,87,43%,73,51%
Buddy Hield,23.9,SAC,Wing,722,93,57.2%,29,19%,75,18%,55,18%,67,36%,44,10%,68,35%,61,45%
Nene Hilario,34.1,HOU,Big,1196,93,62.0%,84,74%,14,9%,63,15%,31,25%,0,0%,42,2%,38,2%
George Hill,30.5,UTA,Point,1534,90,55.6%,33,26%,54,18%,46,19%,48,37%,90,10%,52,27%,60,37%
Solomon Hill,25.6,NOP,Forward,2351,37,49.6%,64,37%,19,8%,14,5%,8,12%,81,20%,71,31%,80,51%
Darrun Hilliard,23.6,DET,Wing,268,3,41.8%,32,20%,68,16%,94,31%,87,47%,62,13%,25,20%,25,33%
Jrue Holiday,26.4,NOP,Combo,2184,76,51.1%,69,36%,58,16%,50,18%,45,35%,24,4%,52,25%,40,29%
Justin Holiday,27.6,NYK,Wing,1592,66,52.0%,41,23%,19,7%,67,21%,50,28%,80,17%,56,32%,70,49%
Rondae Hollis-Jefferson,21.8,BKN,Forward,1712,12,44.7%,97,57%,85,21%,39,11%,66,32%,8,4%,7,6%,2,10%
Richaun Holmes,23.0,PHI,Big,1120,87,60.1%,61,55%,50,19%,38,9%,38,28%,66,4%,62,13%,62,17%
Rodney Hood,24.0,UTA,Wing,1587,44,49.7%,20,16%,92,23%,51,17%,76,40%,49,11%,60,33%,58,44%
Al Horford,30.4,BOS,Big,2183,49,52.9%,13,27%,77,27%,73,17%,75,44%,68,5%,79,24%,74,29%
Dwight Howard,30.9,ATL,Big,2190,94,63.2%,93,83%,26,13%,20,4%,13,17%,39,0%,0,0%,27,0%
Marcelo Huertas,33.4,LAL,Point,183,13,44.9%,12,17%,100,45%,12,9%,96,55%,62,6%,37,23%,40,28%
Kris Humphries,31.7,ATL,Big,585,7,44.4%,38,43%,37,16%,77,20%,59,35%,71,5%,67,17%,68,22%
Serge Ibaka,27.1,ORL,Big,1707,66,54.7%,7,21%,75,26%,87,24%,86,50%,54,2%,83,28%,75,29%
Serge Ibaka,27.1,TOR,Big,710,55,53.2%,2,15%,62,22%,91,28%,84,50%,54,2%,90,34%,83,36%
Andre Iguodala,32.8,GSW,Wing,1956,99,61.8%,86,42%,6,4%,44,14%,17,18%,83,18%,32,22%,46,40%
Ersan Ilyasova,29.5,ATL,Big,616,18,48.8%,29,35%,16,11%,68,16%,35,27%,82,10%,84,28%,85,38%
Ersan Ilyasova,29.5,PHI,Big,1428,46,52.5%,19,30%,18,11%,68,16%,36,27%,80,8%,91,35%,89,43%
Joe Ingles,29.1,UTA,Wing,1923,98,60.3%,37,22%,18,7%,31,10%,12,17%,89,22%,76,38%,89,61%
Brandon Ingram,19.2,LAL,Forward,2214,10,44.4%,53,34%,83,20%,78,21%,85,42%,37,11%,22,14%,19,25%
Kyrie Irving,24.6,CLE,Point,2518,83,53.7%,48,30%,60,18%,62,22%,60,40%,71,6%,40,23%,46,30%
Reggie Jackson,26.5,DET,Point,1422,29,47.1%,42,28%,83,25%,56,21%,79,46%,29,4%,33,22%,27,25%
LeBron James,31.8,CLE,Forward,2789,92,59.4%,86,50%,63,14%,46,14%,53,27%,3,3%,34,19%,12,22%
Al Jefferson,31.8,IND,Big,910,25,49.8%,32,38%,98,45%,69,16%,96,62%,0,0%,31,0%,25,0%
