Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Harrison Barnes,25.4,DAL,Forward,2590,28,-1.5%,27,-2.2%,40,-1.0%,45,-0.7%,40,-0.8%,70,+2.6%,45,-0.5%,52,+0.1%
Will Barton,26.8,DEN,Combo,2634,39,-0.7%,48,-0.3%,44,-0.7%,3,-9.6%,14,-3.7%,50,-0.1%,48,-0.3%,48,-0.2%
Nicolas Batum,28.9,CHA,Wing,1960,86,+2.1%,83,+2.9%,65,+1.4%,93,+6.4%,90,+3.6%,5,-11.7%,47,-0.4%,23,-2.1%
Jerryd Bayless,29.2,PHI,Wing,898,18,-2.6%,15,-3.5%,41,-1.0%,10,-6.2%,17,-3.3%,81,+4.6%,43,-0.7%,55,+0.3%
Aron Baynes,30.9,BOS,Big,1448,37,-0.8%,18,-3.1%,65,+1.4%,43,-0.9%,59,+0.5%,75,+3.4%,70,+1.4%,75,+1.8%
Kent Bazemore,28.3,ATL,Wing,1771,77,+1.6%,40,-0.6%,57,+0.7%,37,-1.4%,47,-0.2%,86,+5.7%,71,+1.5%,88,+3.0%
Bradley Beal,24.3,WAS,Wing,2957,93,+3.5%,95,+4.3%,46,-0.5%,58,+0.6%,51,+0.0%,55,+0.3%,97,+6.4%,96,+5.2%
Malik Beasley,20.9,DEN,Wing,493,9,-3.9%,36,-1.0%,7,-6.3%,20,-3.9%,6,-5.5%,15,-6.9%,15,-3.4%,10,-4.0%
Michael Beasley,28.8,NYK,Big,1611,51,-0.1%,68,+1.3%,41,-0.9%,33,-1.9%,34,-1.3%,67,+2.3%,19,-2.8%,31,-1.4%
Marco Belinelli,31.6,ATL,Wing,1192,15,-2.9%,31,-1.6%,69,+1.7%,28,-2.6%,44,-0.4%,16,-6.6%,18,-3.0%,9,-4.4%
Marco Belinelli,31.6,PHI,Wing,714,68,+0.8%,78,+2.4%,98,+9.6%,96,+7.3%,99,+8.6%,28,-3.2%,7,-5.2%,8,-4.9%
DeAndre' Bembry,23.3,ATL,Wing,435,50,-0.1%,52,-0.0%,67,+1.6%,39,-1.3%,51,+0.0%,50,-0.1%,33,-1.5%,37,-0.9%
Dragan Bender,20.0,PHX,Big,2003,59,+0.3%,89,+3.4%,42,-0.8%,13,-5.3%,21,-2.7%,50,-0.1%,38,-1.0%,40,-0.8%
Davis Bertans,25.0,SAS,Big,977,74,+1.3%,64,+0.9%,54,+0.4%,24,-3.3%,35,-1.2%,87,+6.1%,53,+0.2%,70,+1.2%
Patrick Beverley,29.3,LAC,Point,333,29,-1.5%,6,-5.3%,45,-0.6%,89,+4.7%,73,+1.7%,52,+0.1%,28,-1.9%,32,-1.4%
Bismack Biyombo,25.2,ORL,Big,1441,5,-4.9%,17,-3.1%,4,-8.1%,26,-2.9%,5,-5.9%,58,+0.8%,26,-2.1%,30,-1.5%
Nemanja Bjelica,29.5,MIN,Forward,1325,44,-0.5%,38,-0.9%,11,-5.5%,89,+4.8%,40,-0.9%,46,-0.6%,44,-0.6%,44,-0.5%
Tarik Black,25.9,HOU,Big,430,6,-4.5%,10,-4.3%,53,+0.3%,2,-9.8%,16,-3.5%,20,-4.9%,30,-1.9%,19,-2.6%
Eric Bledsoe,27.9,MIL,Point,2222,97,+4.7%,93,+4.1%,86,+4.1%,96,+7.2%,97,+5.7%,53,+0.2%,67,+1.3%,64,+0.9%
Bojan Bogdanovic,28.5,IND,Forward,2413,67,+0.7%,72,+1.7%,58,+0.7%,19,-4.2%,26,-2.2%,83,+4.9%,60,+0.8%,73,+1.5%
Andrew Bogut,32.9,LAL,Big,216,10,-3.8%,2,-7.7%,2,-10.6%,20,-3.8%,3,-7.5%,97,+11.7%,97,+6.1%,99,+7.2%
Devin Booker,21.0,PHX,Wing,1847,69,+0.9%,65,+1.0%,47,-0.4%,75,+2.7%,64,+1.0%,30,-3.0%,82,+2.8%,73,+1.5%
Trevor Booker,29.9,BKN,Big,393,99,+6.3%,85,+3.0%,89,+4.6%,10,-6.1%,62,+0.9%,100,+21.2%,98,+6.9%,100,+10.0%
Trevor Booker,29.9,PHI,Big,461,18,-2.6%,63,+0.8%,78,+3.1%,71,+2.0%,83,+2.6%,98,+12.9%,2,-10.2%,7,-5.2%
Trevor Booker,29.9,IND,Big,262,4,-5.2%,4,-6.2%,98,+9.4%,19,-4.1%,73,+1.7%,35,-2.3%,1,-11.5%,2,-9.1%
Avery Bradley,26.9,DET,Wing,1253,25,-1.9%,7,-5.1%,33,-1.8%,25,-3.0%,24,-2.3%,84,+5.2%,44,-0.6%,66,+0.9%
Avery Bradley,26.9,LAC,Wing,164,25,-1.8%,72,+1.6%,76,+2.8%,17,-4.5%,49,-0.2%,4,-12.9%,85,+3.1%,41,-0.7%
Corey Brewer,31.7,LAL,Wing,654,43,-0.5%,48,-0.3%,52,+0.2%,9,-6.4%,19,-2.9%,5,-11.7%,64,+1.0%,31,-1.5%
Corey Brewer,31.7,OKC,Wing,513,77,+1.4%,90,+3.5%,1,-12.2%,74,+2.4%,13,-3.9%,46,-0.8%,92,+4.4%,86,+2.8%
Malcolm Brogdon,24.9,MIL,Combo,1405,53,+0.0%,63,+0.9%,23,-3.0%,92,+5.5%,66,+1.1%,52,+0.1%,29,-1.9%,29,-1.7%
Aaron Brooks,32.8,MIN,Point,134,10,-3.7%,18,-3.0%,32,-2.0%,11,-6.0%,9,-4.4%,10,-9.2%,91,+4.1%,67,+1.0%
MarShon Brooks,28.8,MEM,Wing,186,98,+5.0%,87,+3.2%,48,-0.3%,6,-7.7%,8,-4.6%,92,+8.6%,100,+9.6%,100,+9.4%
Jaylen Brown,21.0,BOS,Wing,2129,90,+2.8%,30,-1.8%,88,+4.5%,90,+5.0%,94,+4.7%,56,+0.4%,81,+2.6%,79,+2.2%
Lorenzo Brown,27.2,TOR,Wing,107,99,+5.8%,100,+13.9%,88,+4.5%,58,+0.6%,89,+3.5%,10,-9.2%,88,+3.7%,46,-0.5%
Reggie Bullock,26.6,DET,Wing,1695,61,+0.4%,55,+0.2%,32,-1.9%,50,-0.2%,34,-1.3%,65,+2.0%,74,+1.7%,76,+1.8%
Trey Burke,25.0,NYK,Point,746,97,+4.6%,83,+2.8%,96,+7.3%,78,+3.0%,95,+5.0%,46,-0.5%,90,+4.0%,87,+3.0%
Alec Burks,26.3,UTA,Wing,954,49,-0.2%,20,-2.9%,30,-2.1%,54,+0.3%,37,-1.1%,88,+6.5%,89,+3.9%,93,+4.1%
Jimmy Butler,28.1,MIN,Wing,2137,80,+1.7%,94,+4.2%,88,+4.5%,27,-2.8%,67,+1.2%,47,-0.4%,39,-0.9%,39,-0.9%
Dwight Buycks,28.7,DET,Point,366,36,-0.9%,27,-2.1%,11,-5.5%,27,-2.8%,10,-4.1%,87,+6.1%,65,+1.1%,82,+2.4%
Jose Calderon,36.1,CLE,Point,815,85,+2.0%,26,-2.2%,92,+5.6%,24,-3.4%,63,+0.9%,91,+7.9%,80,+2.5%,92,+3.8%
Kentavious Caldwell-Pope,24.7,LAL,Wing,2433,60,+0.3%,66,+1.2%,80,+3.3%,56,+0.4%,78,+2.1%,77,+3.7%,26,-2.1%,35,-1.1%
Isaiah Canaan,26.5,PHX,Point,405,98,+5.0%,25,-2.4%,99,+10.5%,50,-0.3%,98,+7.1%,99,+14.3%,74,+1.7%,95,+5.0%
Clint Capela,23.5,HOU,Big,2009,52,-0.0%,52,-0.0%,23,-2.9%,65,+1.4%,32,-1.4%,89,+6.6%,22,-2.5%,50,-0.1%
DeMarre Carroll,31.3,BKN,Forward,2158,35,-1.0%,65,+1.1%,57,+0.7%,30,-2.2%,45,-0.4%,37,-2.0%,35,-1.3%,32,-1.4%
Vince Carter,40.8,SAC,Forward,1005,64,+0.5%,4,-6.2%,40,-1.0%,77,+2.8%,62,+0.8%,41,-1.5%,84,+2.9%,76,+1.8%
Michael Carter-Williams,26.1,CHA,Combo,789,3,-5.9%,25,-2.3%,3,-8.9%,9,-6.3%,3,-7.4%,74,+3.2%,10,-4.4%,15,-3.1%
Omri Casspi,29.4,GSW,Forward,635,29,-1.4%,30,-1.8%,66,+1.5%,86,+4.2%,83,+2.6%,28,-3.2%,16,-3.3%,14,-3.3%
Willie Cauley-Stein,24.2,SAC,Big,2001,73,+1.2%,88,+3.3%,50,-0.0%,57,+0.6%,55,+0.3%,18,-6.2%,63,+0.9%,42,-0.7%
Mario Chalmers,31.5,MEM,Point,1372,36,-0.9%,68,+1.3%,18,-3.8%,43,-0.8%,23,-2.5%,77,+3.7%,11,-4.1%,20,-2.5%
Tyson Chandler,35.1,PHX,Big,1145,53,+0.0%,36,-1.2%,83,+3.7%,82,+3.5%,89,+3.5%,5,-12.1%,89,+3.9%,54,+0.3%
Wilson Chandler,30.5,DEN,Forward,2324,58,+0.2%,70,+1.5%,41,-0.9%,73,+2.3%,53,+0.2%,69,+2.6%,51,-0.0%,55,+0.4%
Marquese Chriss,20.3,PHX,Big,1478,45,-0.5%,30,-1.7%,51,+0.1%,80,+3.2%,68,+1.4%,12,-7.8%,84,+3.0%,59,+0.6%
Ian Clark,26.7,NOP,Combo,1375,55,+0.1%,44,-0.5%,77,+2.9%,98,+9.2%,97,+5.6%,65,+1.9%,28,-2.0%,34,-1.3%
Jordan Clarkson,25.4,LAL,Combo,1238,74,+1.3%,81,+2.7%,47,-0.3%,85,+3.9%,71,+1.6%,6,-11.0%,71,+1.5%,41,-0.7%
Jordan Clarkson,25.4,CLE,Combo,615,2,-6.2%,2,-9.0%,40,-1.1%,46,-0.6%,40,-0.8%,17,-6.4%,31,-1.8%,12,-3.6%
Darren Collison,30.2,IND,Point,1989,95,+4.0%,55,+0.2%,19,-3.7%,91,+5.4%,74,+1.7%,96,+11.4%,96,+6.0%,99,+7.5%
Mike Conley,30.1,MEM,Point,373,63,+0.5%,49,-0.3%,79,+3.2%,81,+3.4%,85,+2.9%,3,-14.2%,57,+0.4%,22,-2.3%
Pat Connaughton,24.8,POR,Wing,1402,70,+0.9%,35,-1.2%,33,-1.8%,91,+5.3%,71,+1.6%,10,-8.9%,83,+2.9%,62,+0.7%
DeMarcus Cousins,27.2,NOP,Big,1715,70,+0.9%,50,-0.2%,57,+0.6%,48,-0.5%,54,+0.2%,62,+1.4%,17,-3.2%,25,-2.0%
Robert Covington,26.9,PHI,Forward,2515,92,+3.1%,58,+0.5%,63,+1.2%,33,-1.9%,47,-0.2%,90,+7.5%,92,+4.5%,95,+4.9%
Allen Crabbe,25.6,BKN,Wing,2160,59,+0.3%,47,-0.3%,49,-0.0%,63,+1.2%,55,+0.3%,66,+2.1%,63,+1.0%,69,+1.2%
Jamal Crawford,37.6,MIN,Wing,1613,37,-0.8%,28,-2.1%,53,+0.4%,87,+4.4%,76,+1.9%,37,-1.9%,55,+0.3%,50,-0.0%
Jae Crowder,27.3,CLE,Forward,1324,32,-1.3%,63,+0.7%,88,+4.5%,17,-4.4%,50,-0.0%,35,-2.2%,13,-3.8%,14,-3.3%
Jae Crowder,27.3,UTA,Forward,737,20,-2.4%,22,-2.6%,52,+0.2%,2,-10.0%,11,-4.0%,57,+0.5%,44,-0.6%,40,-0.8%
Dante Cunningham,30.5,NOP,Forward,1075,21,-2.2%,91,+3.6%,7,-6.7%,4,-8.7%,3,-7.5%,7,-10.6%,73,+1.6%,33,-1.3%
Dante Cunningham,30.5,BKN,Big,442,52,-0.1%,55,+0.2%,3,-9.1%,29,-2.6%,3,-7.1%,92,+8.9%,52,+0.1%,79,+2.1%
Stephen Curry,29.6,GSW,Point,1619,100,+6.8%,58,+0.5%,30,-2.1%,97,+8.7%,90,+3.8%,79,+4.2%,98,+6.8%,98,+6.3%
Troy Daniels,26.3,PHX,Combo,1586,62,+0.4%,15,-3.6%,59,+0.9%,41,-1.2%,53,+0.1%,95,+10.3%,46,-0.5%,78,+2.0%
Anthony Davis,24.6,NOP,Big,2703,47,-0.3%,85,+3.0%,50,+0.0%,16,-4.6%,30,-1.8%,31,-2.9%,50,-0.1%,43,-0.6%
Deyonta Davis,20.9,MEM,Big,867,73,+1.2%,75,+1.9%,98,+10.1%,40,-1.2%,93,+4.6%,69,+2.5%,32,-1.6%,38,-0.9%
Ed Davis,28.4,POR,Big,1456,60,+0.4%,10,-4.5%,68,+1.7%,48,-0.5%,61,+0.7%,22,-4.5%,96,+5.8%,93,+3.9%
DeMar DeRozan,28.2,TOR,Wing,2700,33,-1.2%,75,+1.9%,92,+5.5%,96,+7.9%,97,+5.8%,28,-3.2%,58,+0.5%,43,-0.6%
Dewayne Dedmon,28.2,ATL,Big,1516,84,+2.0%,98,+6.4%,82,+3.7%,54,+0.2%,78,+2.0%,56,+0.4%,52,-0.0%,54,+0.3%
Sam Dekker,23.5,LAC,Forward,809,66,+0.7%,96,+4.9%,61,+1.0%,41,-1.2%,53,+0.2%,14,-7.5%,5,-5.9%,5,-6.3%
Malcolm Delaney,28.6,ATL,Combo,963,32,-1.2%,59,+0.5%,8,-6.3%,80,+3.2%,45,-0.3%,46,-0.6%,19,-2.9%,24,-2.1%
Matthew Dellavedova,27.1,MIL,Combo,700,24,-1.9%,11,-4.1%,17,-4.2%,18,-4.3%,10,-4.3%,40,-1.7%,89,+3.9%,81,+2.3%
Cheick Diallo,21.1,NOP,Big,495,32,-1.3%,37,-0.9%,60,+1.0%,77,+2.9%,75,+1.9%,28,-3.1%,76,+1.9%,57,+0.5%
Gorgui Dieng,27.8,MIN,Big,1281,13,-3.3%,14,-3.6%,19,-3.7%,93,+6.2%,61,+0.7%,19,-5.3%,22,-2.4%,16,-3.0%
Spencer Dinwiddie,24.6,BKN,Combo,2257,67,+0.8%,46,-0.4%,60,+1.0%,39,-1.3%,57,+0.4%,88,+6.2%,46,-0.4%,68,+1.0%
Goran Dragic,31.5,MIA,Point,2352,38,-0.8%,64,+0.9%,82,+3.5%,57,+0.5%,80,+2.2%,23,-4.3%,31,-1.6%,22,-2.2%
Andre Drummond,24.2,DET,Big,2591,68,+0.8%,54,+0.1%,20,-3.4%,69,+1.7%,33,-1.3%,93,+9.0%,36,-1.3%,71,+1.3%
Jared Dudley,32.3,PHX,Big,667,88,+2.2%,42,-0.6%,51,+0.1%,7,-7.0%,18,-3.2%,98,+14.3%,56,+0.4%,92,+3.7%
Kris Dunn,23.6,CHI,Point,1459,76,+1.3%,77,+2.3%,55,+0.5%,91,+5.2%,84,+2.7%,30,-3.0%,69,+1.4%,59,+0.5%
Kevin Durant,29.1,GSW,Forward,2308,95,+4.1%,79,+2.5%,81,+3.4%,73,+2.3%,84,+2.8%,85,+5.4%,79,+2.3%,86,+2.8%
Henry Ellenson,20.8,DET,Big,237,55,+0.1%,63,+0.8%,61,+1.0%,93,+5.7%,86,+3.1%,13,-7.5%,46,-0.5%,23,-2.2%
Wayne Ellington,29.9,MIA,Wing,1966,80,+1.7%,62,+0.7%,26,-2.6%,34,-1.8%,24,-2.3%,86,+5.9%,61,+0.9%,78,+2.0%
Joel Embiid,23.6,PHI,Big,1899,79,+1.6%,68,+1.2%,83,+3.7%,47,-0.5%,77,+2.0%,64,+1.5%,62,+0.9%,67,+1.0%
James Ennis,27.3,MEM,Wing,1027,20,-2.4%,36,-1.0%,44,-0.7%,7,-6.8%,13,-3.9%,6,-11.5%,67,+1.3%,35,-1.2%
James Ennis,27.3,DET,Wing,528,78,+1.6%,42,-0.5%,86,+4.1%,96,+7.2%,98,+6.1%,53,+0.2%,37,-1.1%,40,-0.8%
Tyler Ennis,23.2,LAL,Combo,639,27,-1.7%,8,-5.0%,64,+1.2%,37,-1.5%,52,+0.1%,98,+13.5%,35,-1.3%,71,+1.3%
Tyreke Evans,28.1,MEM,Wing,1579,88,+2.3%,16,-3.5%,72,+2.1%,46,-0.6%,62,+0.8%,45,-0.9%,84,+3.0%,80,+2.2%
Dante Exum,22.3,UTA,Combo,223,82,+1.9%,7,-5.2%,100,+17.7%,73,+2.4%,100,+12.0%,8,-9.8%,70,+1.4%,24,-2.1%
Kenneth Faried,28.0,DEN,Big,442,2,-6.7%,7,-5.2%,10,-5.7%,6,-8.0%,5,-6.6%,32,-2.6%,5,-5.7%,7,-5.5%
Derrick Favors,26.3,UTA,Big,2130,87,+2.1%,81,+2.6%,62,+1.1%,92,+5.5%,87,+3.2%,64,+1.6%,33,-1.5%,49,-0.2%
Kay Felder,22.6,CHI,Point,102,30,-1.4%,19,-3.0%,4,-8.0%,51,-0.1%,15,-3.6%,100,+22.2%,6,-5.4%,70,+1.2%
Cristiano Felicio,25.3,CHI,Big,862,3,-5.4%,32,-1.6%,1,-11.9%,12,-5.8%,0,-9.0%,37,-1.9%,8,-4.7%,10,-4.1%
Raymond Felton,33.3,OKC,Combo,1309,35,-1.0%,35,-1.2%,15,-4.6%,64,+1.3%,37,-1.1%,54,+0.2%,40,-0.8%,45,-0.5%
Yogi Ferrell,24.5,DAL,Point,2193,30,-1.4%,27,-2.1%,52,+0.3%,74,+2.5%,69,+1.4%,58,+0.9%,19,-2.9%,22,-2.2%
Dorian Finney-Smith,24.5,DAL,Wing,447,17,-2.7%,84,+2.9%,24,-2.7%,10,-6.2%,9,-4.4%,56,+0.4%,13,-3.8%,17,-2.8%
Bryn Forbes,24.3,SAS,Wing,1396,72,+1.1%,71,+1.6%,48,-0.2%,55,+0.4%,52,+0.1%,89,+7.1%,72,+1.5%,85,+2.6%
Evan Fournier,25.0,ORL,Wing,1809,96,+4.3%,66,+1.1%,84,+3.9%,95,+7.1%,96,+5.2%,94,+10.0%,73,+1.6%,89,+3.3%
Tim Frazier,27.0,WAS,Point,746,13,-3.2%,12,-3.7%,31,-2.1%,80,+3.2%,59,+0.6%,20,-5.3%,17,-3.2%,13,-3.5%
Channing Frye,34.5,CLE,Big,466,96,+4.2%,65,+1.0%,99,+11.3%,34,-1.9%,92,+4.2%,46,-0.5%,89,+3.9%,85,+2.7%
Channing Frye,34.5,LAL,Big,150,54,+0.1%,56,+0.3%,37,-1.4%,20,-4.1%,24,-2.3%,12,-7.9%,66,+1.3%,47,-0.3%
Danilo Gallinari,29.2,LAC,Forward,663,10,-3.8%,17,-3.2%,15,-4.5%,53,+0.1%,22,-2.6%,21,-4.9%,21,-2.6%,16,-3.1%
Langston Galloway,25.9,DET,Combo,759,50,-0.1%,45,-0.5%,63,+1.1%,94,+6.6%,89,+3.5%,20,-5.2%,40,-0.8%,27,-1.9%
Marc Gasol,32.8,MEM,Big,2376,39,-0.7%,51,-0.0%,5,-7.7%,67,+1.6%,17,-3.2%,36,-2.0%,50,-0.1%,44,-0.5%
Pau Gasol,37.3,SAS,Big,1784,22,-2.1%,44,-0.5%,12,-5.3%,31,-2.2%,12,-3.9%,12,-7.8%,63,+1.0%,36,-1.0%
Rudy Gay,31.2,SAS,Big,1191,43,-0.5%,11,-4.1%,73,+2.3%,45,-0.7%,64,+1.0%,47,-0.4%,63,+0.9%,58,+0.5%
Paul George,27.5,OKC,Wing,2863,78,+1.6%,86,+3.2%,91,+5.3%,22,-3.7%,50,+0.0%,26,-3.4%,72,+1.6%,56,+0.4%
Taj Gibson,32.4,MIN,Big,2693,64,+0.6%,92,+3.9%,81,+3.4%,18,-4.3%,49,-0.1%,54,+0.3%,38,-1.1%,39,-0.9%
Manu Ginobili,40.3,SAS,Wing,1284,71,+0.9%,34,-1.4%,86,+4.3%,23,-3.5%,63,+0.9%,14,-7.2%,65,+1.2%,38,-0.9%
Rudy Gobert,25.3,UTA,Big,1807,48,-0.2%,39,-0.7%,15,-4.4%,87,+4.4%,47,-0.2%,23,-4.3%,41,-0.8%,28,-1.7%
Aaron Gordon,22.1,ORL,Big,1890,80,+1.7%,93,+4.1%,46,-0.4%,70,+1.8%,58,+0.5%,63,+1.4%,35,-1.3%,41,-0.7%
Eric Gordon,28.9,HOU,Wing,2120,77,+1.4%,75,+2.0%,16,-4.2%,43,-0.9%,20,-2.8%,35,-2.3%,80,+2.3%,66,+1.0%
Marcin Gortat,33.7,WAS,Big,2064,75,+1.3%,70,+1.5%,37,-1.4%,28,-2.7%,28,-2.1%,87,+6.2%,89,+3.9%,94,+4.4%
Treveon Graham,24.0,CHA,Wing,949,23,-2.0%,19,-2.9%,62,+1.1%,17,-4.4%,37,-1.1%,98,+13.4%,24,-2.3%,55,+0.4%
Jerami Grant,23.6,OKC,Big,1586,57,+0.2%,41,-0.6%,26,-2.6%,29,-2.5%,23,-2.5%,47,-0.4%,60,+0.7%,57,+0.5%
Jerian Grant,25.1,CHI,Point,1595,42,-0.6%,69,+1.3%,71,+2.0%,48,-0.4%,63,+0.9%,67,+2.3%,16,-3.2%,24,-2.1%
Danny Green,30.4,SAS,Wing,1776,33,-1.2%,73,+1.7%,27,-2.4%,87,+4.3%,61,+0.7%,62,+1.4%,7,-5.0%,15,-3.1%
Draymond Green,27.7,GSW,Big,2268,85,+2.1%,95,+4.7%,37,-1.3%,46,-0.5%,40,-0.9%,53,+0.2%,52,+0.0%,51,+0.1%
Gerald Green,31.8,HOU,Wing,856,23,-2.0%,58,+0.4%,93,+5.7%,69,+1.6%,93,+4.3%,39,-1.8%,11,-4.0%,14,-3.4%
JaMychal Green,27.4,MEM,Forward,1526,66,+0.7%,74,+1.9%,32,-2.0%,66,+1.5%,46,-0.3%,73,+3.0%,55,+0.3%,64,+0.9%
Jeff Green,31.2,CLE,Big,1728,53,+0.0%,72,+1.6%,66,+1.5%,67,+1.5%,69,+1.4%,56,+0.5%,22,-2.5%,28,-1.8%
Blake Griffin,28.6,LAC,Big,1133,77,+1.5%,16,-3.3%,93,+5.7%,28,-2.6%,79,+2.2%,99,+16.2%,75,+1.7%,95,+4.8%
Blake Griffin,28.6,DET,Big,824,34,-1.1%,10,-4.3%,54,+0.4%,61,+1.0%,63,+0.9%,77,+3.7%,33,-1.5%,47,-0.3%
Tim Hardaway Jr.,25.6,NYK,Wing,1876,40,-0.7%,16,-3.4%,58,+0.8%,75,+2.6%,73,+1.7%,29,-3.1%,27,-2.0%,21,-2.4%
James Harden,28.2,HOU,Combo,2519,79,+1.7%,91,+3.6%,14,-4.7%,4,-8.5%,4,-6.6%,71,+2.9%,50,-0.2%,61,+0.6%
Maurice Harkless,24.5,POR,Forward,1246,63,+0.5%,40,-0.7%,66,+1.4%,36,-1.6%,49,-0.0%,73,+3.0%,47,-0.4%,55,+0.3%
Montrezl Harrell,23.8,LAC,Big,1227,82,+1.9%,90,+3.5%,92,+5.6%,36,-1.6%,86,+3.0%,14,-7.4%,27,-2.0%,15,-3.2%
Devin Harris,34.7,DAL,Wing,803,97,+4.8%,98,+5.4%,17,-4.2%,93,+6.1%,66,+1.1%,70,+2.7%,88,+3.6%,90,+3.4%
Devin Harris,34.7,DEN,Point,514,15,-3.1%,48,-0.3%,54,+0.4%,4,-8.9%,29,-1.9%,58,+0.8%,4,-6.2%,8,-4.9%
Gary Harris,23.1,DEN,Wing,2278,84,+2.0%,85,+3.0%,55,+0.5%,92,+5.7%,78,+2.0%,51,-0.0%,66,+1.3%,67,+1.0%
Joe Harris,26.2,BKN,Wing,1897,87,+2.2%,42,-0.5%,26,-2.6%,64,+1.3%,38,-1.1%,66,+2.1%,79,+2.3%,80,+2.3%
Tobias Harris,25.3,DET,Forward,1535,89,+2.6%,24,-2.4%,79,+3.1%,74,+2.5%,85,+2.9%,81,+4.5%,85,+3.1%,91,+3.5%
Tobias Harris,25.3,LAC,Forward,1101,20,-2.3%,3,-7.1%,67,+1.6%,61,+1.0%,68,+1.3%,98,+13.2%,64,+1.0%,93,+4.0%
