Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Matt Barnes,32.6,LAC,Wing,1927,16,-2.4%,20,-2.7%,54,+0.4%,25,-2.5%,32,-1.2%,6,-10.2%,39,-1.0%,12,-4.2%
Earl Barron,31.2,WAS,Big,114,4,-4.7%,11,-4.4%,6,-6.5%,13,-4.5%,4,-5.3%,43,-0.8%,33,-1.5%,33,-1.5%
Will Barton,21.8,POR,Wing,808,4,-4.7%,25,-2.1%,60,+1.0%,17,-3.4%,29,-1.6%,41,-1.2%,2,-10.0%,3,-7.5%
Brandon Bass,27.5,BOS,Big,2218,37,-0.9%,38,-0.8%,32,-1.8%,86,+3.7%,79,+2.0%,9,-9.0%,80,+3.1%,33,-1.5%
Shane Battier,34.1,MIA,Forward,1771,57,+0.2%,45,-0.5%,21,-3.3%,7,-6.5%,4,-5.4%,64,+1.9%,80,+3.1%,82,+2.9%
Nicolas Batum,23.9,POR,Wing,2798,92,+3.1%,87,+3.7%,22,-3.0%,72,+1.7%,49,-0.1%,78,+4.0%,93,+5.1%,93,+4.8%
Jerryd Bayless,24.2,MEM,Combo,1685,73,+1.0%,18,-3.1%,52,+0.2%,78,+2.4%,72,+1.4%,83,+5.2%,91,+4.7%,94,+5.1%
Aron Baynes,25.9,SAS,Big,107,2,-5.5%,10,-4.5%,95,+6.8%,2,-8.7%,38,-0.8%,100,+22.5%,1,-11.7%,4,-6.9%
Kent Bazemore,23.3,GSW,Combo,169,5,-4.1%,91,+4.2%,66,+1.8%,1,-10.9%,3,-6.0%,43,-0.6%,6,-6.7%,9,-4.9%
Bradley Beal,19.3,WAS,Wing,1720,65,+0.6%,62,+0.8%,29,-2.1%,69,+1.5%,50,-0.0%,39,-1.4%,62,+1.2%,60,+0.7%
Michael Beasley,23.8,PHX,Forward,1510,44,-0.4%,66,+1.1%,81,+3.3%,30,-1.9%,52,+0.0%,54,+0.6%,16,-3.7%,21,-2.5%
Rodrigue Beaubois,24.7,DAL,Combo,481,34,-1.1%,23,-2.3%,79,+3.2%,40,-1.0%,67,+1.0%,26,-3.7%,14,-4.0%,13,-3.9%
Marco Belinelli,26.6,CHI,Wing,1843,51,-0.1%,19,-2.9%,63,+1.3%,36,-1.4%,46,-0.4%,23,-4.5%,78,+2.9%,64,+1.2%
Patrick Beverley,24.3,HOU,Point,642,4,-4.6%,37,-1.0%,15,-3.9%,82,+3.1%,32,-1.3%,19,-5.2%,6,-6.8%,5,-6.3%
Andris Biedrins,26.6,GSW,Big,492,9,-3.2%,1,-11.8%,47,-0.3%,70,+1.6%,65,+0.9%,73,+3.1%,60,+0.9%,68,+1.4%
Chauncey Billups,36.1,LAC,Wing,417,89,+2.8%,95,+5.2%,81,+3.4%,92,+5.4%,93,+4.6%,26,-3.7%,48,-0.1%,34,-1.4%
Bismack Biyombo,20.2,CHA,Big,2144,80,+1.6%,75,+2.0%,51,+0.1%,58,+0.5%,58,+0.5%,60,+1.3%,70,+2.0%,72,+1.7%
DeJuan Blair,23.5,SAS,Big,745,13,-2.8%,27,-1.9%,63,+1.3%,64,+1.1%,70,+1.2%,5,-10.6%,25,-2.3%,7,-5.4%
Steve Blake,32.7,LAL,Combo,1167,39,-0.8%,67,+1.3%,10,-5.0%,22,-2.6%,10,-3.7%,71,+2.9%,37,-1.1%,52,+0.0%
Andray Blatche,26.2,BKN,Big,1464,26,-1.6%,73,+1.8%,23,-2.9%,17,-3.3%,15,-3.1%,27,-3.6%,15,-3.8%,15,-3.5%
Eric Bledsoe,22.9,LAC,Combo,1420,14,-2.7%,15,-3.4%,10,-4.9%,13,-4.2%,6,-4.5%,28,-3.5%,48,-0.1%,36,-1.2%
Keith Bogans,32.5,BKN,Wing,1394,48,-0.2%,70,+1.6%,26,-2.4%,28,-2.2%,21,-2.3%,30,-3.0%,81,+3.1%,67,+1.4%
Andrew Bogut,27.9,GSW,Big,784,67,+0.8%,64,+0.9%,46,-0.5%,16,-3.6%,20,-2.4%,92,+8.4%,67,+1.8%,86,+3.2%
Matt Bonner,32.6,SAS,Big,811,54,+0.0%,60,+0.7%,82,+3.5%,25,-2.5%,59,+0.5%,37,-1.7%,29,-1.9%,24,-2.2%
Trevor Booker,24.9,WAS,Big,868,10,-3.2%,17,-3.2%,7,-5.6%,48,-0.4%,19,-2.7%,45,-0.3%,14,-3.9%,17,-3.2%
Carlos Boozer,30.9,CHI,Big,2539,53,-0.1%,72,+1.7%,36,-1.5%,32,-1.6%,29,-1.6%,95,+11.1%,57,+0.7%,85,+3.1%
Chris Bosh,28.6,MIA,Big,2445,80,+1.6%,95,+5.2%,49,-0.1%,98,+8.4%,95,+5.1%,29,-3.2%,36,-1.2%,25,-2.2%
Avery Bradley,21.9,BOS,Combo,1425,76,+1.2%,60,+0.6%,33,-1.8%,69,+1.5%,61,+0.6%,49,+0.2%,89,+4.1%,85,+3.1%
Elton Brand,33.6,DAL,Big,1518,41,-0.6%,23,-2.4%,57,+0.9%,54,+0.1%,58,+0.5%,84,+5.5%,41,-0.8%,60,+0.7%
Corey Brewer,26.7,DEN,Wing,1938,25,-1.7%,49,-0.2%,18,-3.5%,74,+1.9%,34,-1.0%,34,-2.1%,5,-7.2%,7,-5.4%
Ronnie Brewer,27.6,NYK,Wing,681,30,-1.3%,55,+0.3%,0,-12.7%,55,+0.2%,16,-3.0%,13,-6.9%,79,+3.1%,52,+0.0%
Ronnie Brewer,27.6,OKC,Forward,102,2,-5.5%,8,-4.9%,100,+14.6%,24,-2.6%,95,+5.0%,0,-30.6%,1,-12.2%,0,-16.7%
Aaron Brooks,27.8,SAC,Point,936,18,-2.2%,11,-4.4%,31,-1.9%,59,+0.6%,42,-0.7%,60,+1.5%,23,-2.5%,34,-1.4%
MarShon Brooks,23.8,BKN,Wing,799,22,-1.8%,22,-2.5%,62,+1.3%,7,-6.7%,20,-2.5%,44,-0.4%,32,-1.6%,37,-1.1%
Kwame Brown,30.6,PHI,Big,267,30,-1.3%,6,-6.0%,1,-10.4%,71,+1.7%,14,-3.2%,27,-3.7%,99,+9.1%,95,+5.1%
Shannon Brown,26.9,PHX,Wing,1381,56,+0.1%,59,+0.5%,35,-1.6%,51,-0.2%,42,-0.6%,76,+3.7%,44,-0.5%,55,+0.4%
Kobe Bryant,34.2,LAL,Wing,3008,90,+2.8%,98,+6.2%,99,+10.9%,41,-1.0%,95,+5.0%,29,-3.4%,36,-1.2%,32,-1.6%
Chase Budinger,24.4,MIN,Wing,468,62,+0.4%,75,+2.0%,13,-4.3%,47,-0.4%,31,-1.4%,31,-2.7%,87,+4.0%,78,+2.4%
Alec Burks,21.3,UTA,Combo,1032,65,+0.7%,41,-0.7%,22,-3.1%,86,+3.8%,64,+0.8%,40,-1.3%,76,+2.7%,71,+1.7%
Caron Butler,32.6,LAC,Wing,1867,85,+2.1%,79,+2.6%,48,-0.2%,74,+2.0%,68,+1.0%,94,+9.5%,53,+0.5%,88,+3.6%
Jimmy Butler,23.1,CHI,Wing,2042,63,+0.5%,60,+0.7%,25,-2.5%,39,-1.0%,30,-1.5%,19,-5.2%,92,+5.1%,80,+2.7%
Will Bynum,29.8,DET,Point,1134,73,+1.0%,71,+1.6%,35,-1.6%,67,+1.3%,47,-0.3%,7,-9.6%,58,+0.7%,22,-2.5%
Jose Calderon,31.1,TOR,Point,1262,24,-1.7%,88,+3.8%,21,-3.2%,96,+6.8%,84,+2.7%,11,-8.1%,4,-8.0%,1,-8.3%
Jose Calderon,31.1,DET,Point,877,29,-1.5%,8,-5.2%,8,-5.5%,96,+6.6%,62,+0.7%,95,+10.6%,93,+5.2%,98,+6.9%
Marcus Camby,38.6,NYK,Big,242,3,-4.9%,74,+1.9%,5,-7.2%,8,-6.2%,2,-6.9%,75,+3.5%,8,-5.7%,16,-3.4%
DeMarre Carroll,26.3,UTA,Wing,1055,69,+0.9%,83,+3.0%,51,+0.1%,72,+1.7%,67,+1.0%,82,+5.0%,15,-3.8%,28,-1.8%
Vince Carter,35.8,DAL,Wing,2085,77,+1.3%,68,+1.4%,51,+0.1%,33,-1.5%,39,-0.8%,42,-1.0%,69,+1.9%,66,+1.3%
Omri Casspi,24.4,CLE,Wing,446,14,-2.7%,10,-4.5%,7,-6.3%,28,-2.1%,12,-3.4%,37,-1.7%,47,-0.2%,43,-0.5%
Mario Chalmers,26.5,MIA,Point,2057,88,+2.7%,84,+3.1%,81,+3.3%,98,+8.2%,98,+6.2%,34,-2.1%,61,+1.0%,44,-0.4%
Tyson Chandler,30.1,NYK,Big,2158,38,-0.8%,23,-2.3%,81,+3.3%,82,+3.2%,89,+3.2%,12,-7.6%,41,-0.8%,21,-2.5%
Wilson Chandler,25.5,DEN,Forward,1056,80,+1.5%,54,+0.3%,63,+1.4%,90,+4.5%,86,+2.9%,70,+2.8%,27,-2.1%,48,-0.2%
Earl Clark,24.8,LAL,Big,1331,68,+0.8%,55,+0.3%,60,+1.1%,56,+0.3%,66,+0.9%,75,+3.5%,55,+0.6%,66,+1.3%
Victor Claver,24.2,POR,Forward,769,46,-0.4%,93,+4.7%,80,+3.2%,76,+2.1%,83,+2.5%,17,-5.9%,7,-6.5%,5,-6.5%
Norris Cole,24.1,MIA,Point,1476,25,-1.7%,8,-5.0%,31,-1.9%,11,-4.9%,9,-3.8%,81,+4.6%,55,+0.6%,79,+2.6%
Jason Collins,33.9,BOS,Big,325,40,-0.7%,48,-0.2%,14,-4.0%,6,-6.8%,4,-5.9%,98,+14.5%,99,+8.8%,99,+9.9%
Darren Collison,25.2,DAL,Point,2351,50,-0.2%,93,+4.8%,34,-1.6%,15,-4.0%,17,-2.9%,66,+2.1%,44,-0.5%,54,+0.2%
Nick Collison,32.0,OKC,Big,1547,64,+0.6%,57,+0.4%,80,+3.2%,28,-2.1%,54,+0.2%,45,-0.3%,60,+0.9%,54,+0.3%
Mike Conley,25.1,MEM,Point,2749,66,+0.7%,74,+1.9%,75,+2.8%,59,+0.6%,74,+1.6%,10,-8.8%,26,-2.2%,12,-4.4%
Daequan Cook,25.5,HOU,Wing,109,96,+4.2%,20,-2.8%,0,-21.1%,100,+15.7%,51,-0.0%,27,-3.6%,100,+15.5%,99,+9.7%
Daequan Cook,25.5,CHI,Wing,225,6,-3.8%,43,-0.6%,95,+6.9%,1,-10.5%,6,-4.5%,5,-10.8%,20,-2.9%,10,-4.8%
Chris Copeland,28.6,NYK,Big,762,87,+2.4%,89,+4.0%,2,-9.0%,89,+4.4%,59,+0.5%,26,-3.7%,85,+3.7%,71,+1.7%
DeMarcus Cousins,22.2,SAC,Big,2271,59,+0.3%,51,+0.0%,34,-1.7%,22,-2.6%,22,-2.2%,55,+0.7%,79,+3.0%,79,+2.5%
Jamal Crawford,32.6,LAC,Wing,2126,27,-1.6%,21,-2.5%,67,+1.8%,37,-1.2%,53,+0.0%,26,-3.7%,17,-3.4%,16,-3.4%
Jordan Crawford,24.0,WAS,Combo,1104,6,-3.8%,8,-5.0%,70,+2.2%,50,-0.3%,62,+0.7%,6,-10.2%,33,-1.5%,6,-6.1%
Jordan Crawford,24.0,BOS,Combo,551,72,+1.0%,11,-4.3%,100,+11.6%,58,+0.5%,91,+3.8%,59,+1.2%,8,-5.4%,19,-2.9%
Jae Crowder,22.3,DAL,Forward,1268,44,-0.4%,24,-2.1%,20,-3.3%,90,+4.8%,68,+1.1%,93,+9.2%,5,-7.0%,18,-3.1%
Dante Cunningham,25.5,MIN,Big,1939,63,+0.5%,85,+3.1%,58,+0.9%,63,+1.0%,71,+1.3%,25,-4.0%,61,+1.0%,46,-0.3%
Stephen Curry,24.6,GSW,Combo,2975,95,+3.9%,92,+4.4%,35,-1.6%,42,-0.9%,32,-1.3%,79,+4.1%,97,+6.4%,96,+5.5%
Samuel Dalembert,32.5,MIL,Big,743,25,-1.7%,21,-2.6%,91,+5.2%,54,+0.1%,80,+2.2%,58,+1.1%,8,-5.6%,14,-3.7%
Marquis Daniels,31.8,MIL,Wing,1012,7,-3.7%,56,+0.3%,4,-7.6%,4,-7.7%,1,-7.8%,39,-1.5%,55,+0.6%,52,+0.1%
Anthony Davis,19.6,NOH,Big,1822,42,-0.5%,93,+4.5%,70,+2.1%,4,-7.5%,18,-2.7%,29,-3.4%,27,-2.1%,23,-2.3%
Ed Davis,23.4,TOR,Big,1070,35,-1.0%,62,+0.8%,91,+5.1%,34,-1.4%,70,+1.2%,13,-6.9%,29,-1.9%,19,-2.9%
Ed Davis,23.4,MEM,Big,526,82,+1.7%,27,-1.9%,37,-1.4%,59,+0.5%,47,-0.3%,98,+13.1%,97,+6.4%,99,+8.9%
Glen Davis,26.8,ORL,Big,1060,64,+0.5%,65,+1.0%,55,+0.7%,20,-3.0%,30,-1.6%,61,+1.5%,90,+4.4%,88,+3.5%
Austin Daye,24.4,DET,Wing,302,100,+8.3%,62,+0.8%,88,+4.4%,51,-0.2%,82,+2.3%,59,+1.2%,100,+17.2%,100,+13.3%
Austin Daye,24.4,MEM,Forward,299,44,-0.4%,85,+3.3%,71,+2.2%,13,-4.4%,32,-1.3%,21,-4.9%,18,-3.3%,14,-3.7%
Nando De Colo,25.4,SAS,Combo,782,31,-1.3%,13,-3.7%,3,-8.2%,61,+0.8%,11,-3.6%,74,+3.2%,57,+0.7%,68,+1.4%
DeMar DeRozan,23.2,TOR,Wing,2995,26,-1.6%,24,-2.2%,13,-4.3%,88,+4.2%,59,+0.5%,73,+3.1%,20,-3.1%,30,-1.7%
Carlos Delfino,30.2,HOU,Wing,1646,63,+0.5%,51,-0.0%,73,+2.5%,81,+3.0%,85,+2.8%,60,+1.2%,34,-1.4%,42,-0.6%
Luol Deng,27.5,CHI,Forward,2890,41,-0.6%,22,-2.4%,77,+3.0%,56,+0.3%,70,+1.2%,69,+2.4%,11,-4.6%,19,-2.9%
Boris Diaw,30.5,SAS,Big,1685,74,+1.1%,83,+3.0%,46,-0.5%,32,-1.6%,35,-1.0%,53,+0.5%,35,-1.2%,41,-0.7%
DeSagana Diop,30.8,CHA,Big,191,78,+1.4%,4,-6.9%,96,+7.3%,99,+9.4%,100,+8.9%,99,+16.9%,25,-2.3%,56,+0.4%
Toney Douglas,26.6,HOU,Combo,837,71,+0.9%,64,+1.0%,86,+4.1%,1,-10.0%,16,-3.0%,31,-2.8%,95,+5.4%,82,+2.9%
Toney Douglas,26.6,SAC,Combo,326,86,+2.3%,92,+4.5%,42,-0.8%,98,+8.8%,92,+4.0%,89,+7.4%,12,-4.5%,36,-1.2%
Goran Dragic,26.5,PHX,Point,2564,93,+3.2%,80,+2.7%,39,-1.2%,93,+5.7%,86,+2.9%,53,+0.6%,67,+1.7%,70,+1.6%
Andre Drummond,19.2,DET,Big,1185,79,+1.4%,51,-0.0%,20,-3.4%,91,+4.8%,63,+0.8%,36,-1.8%,69,+1.9%,61,+0.8%
Jared Dudley,27.3,PHX,Wing,2150,55,+0.1%,50,-0.1%,24,-2.6%,68,+1.3%,48,-0.2%,46,-0.1%,42,-0.7%,44,-0.4%
Chris Duhon,30.2,LAL,Point,778,54,+0.0%,15,-3.5%,84,+3.6%,49,-0.4%,73,+1.5%,42,-1.0%,73,+2.2%,67,+1.3%
Tim Duncan,36.5,SAS,Big,2069,57,+0.2%,55,+0.3%,13,-4.3%,89,+4.3%,55,+0.2%,72,+3.0%,80,+3.1%,89,+3.6%
Mike Dunleavy,32.1,MIL,Wing,1888,90,+2.8%,76,+2.1%,84,+3.8%,96,+6.6%,96,+5.4%,77,+3.9%,19,-3.3%,33,-1.5%
Kevin Durant,24.1,OKC,Forward,3112,89,+2.8%,83,+3.0%,45,-0.6%,87,+3.9%,79,+2.0%,31,-2.7%,71,+2.1%,70,+1.6%
Devin Ebanks,23.0,LAL,Forward,170,1,-5.7%,0,-18.5%,4,-7.2%,47,-0.4%,9,-3.8%,78,+4.0%,77,+2.7%,85,+3.1%
Wayne Ellington,24.9,MEM,Wing,656,38,-0.8%,31,-1.5%,55,+0.6%,17,-3.6%,30,-1.6%,50,+0.3%,94,+5.3%,90,+3.8%
Wayne Ellington,24.9,CLE,Wing,949,41,-0.6%,10,-4.6%,64,+1.5%,87,+3.9%,85,+2.8%,77,+3.8%,12,-4.5%,20,-2.7%
Monta Ellis,27.0,MIL,Combo,3057,85,+2.1%,94,+5.0%,26,-2.4%,57,+0.4%,41,-0.7%,50,+0.3%,59,+0.8%,61,+0.8%
Kim English,24.1,DET,Wing,285,75,+1.1%,78,+2.4%,93,+5.6%,97,+7.4%,99,+6.5%,4,-12.2%,9,-5.2%,3,-7.7%
Jeremy Evans,25.0,UTA,Big,134,98,+5.1%,100,+10.8%,30,-2.0%,58,+0.5%,44,-0.5%,97,+12.1%,96,+6.0%,99,+7.0%
Reggie Evans,32.5,BKN,Big,1951,61,+0.4%,15,-3.5%,89,+4.7%,58,+0.5%,84,+2.7%,61,+1.6%,69,+1.9%,72,+1.8%
Tyreke Evans,23.1,SAC,Wing,2007,45,-0.4%,38,-0.8%,43,-0.7%,65,+1.2%,56,+0.3%,32,-2.5%,42,-0.7%,37,-1.1%
Festus Ezeli,23.0,GSW,Big,1065,39,-0.8%,26,-2.0%,5,-7.1%,82,+3.0%,35,-1.0%,81,+4.9%,70,+1.9%,80,+2.7%
Kenneth Faried,23.0,DEN,Big,2239,55,+0.1%,31,-1.5%,79,+3.1%,66,+1.3%,80,+2.2%,42,-1.0%,79,+3.1%,70,+1.6%
Derrick Favors,21.3,UTA,Big,1711,15,-2.6%,21,-2.5%,6,-6.7%,43,-0.7%,13,-3.3%,78,+4.0%,26,-2.2%,41,-0.8%
Raymond Felton,28.4,NYK,Combo,2302,84,+1.9%,40,-0.7%,86,+4.1%,55,+0.3%,73,+1.5%,59,+1.2%,75,+2.4%,76,+2.1%
Landry Fields,24.3,TOR,Forward,983,87,+2.5%,34,-1.2%,55,+0.6%,92,+5.3%,90,+3.4%,22,-4.6%,87,+3.9%,76,+2.2%
Derek Fisher,38.2,DAL,Combo,228,100,+6.3%,8,-5.2%,100,+11.1%,38,-1.2%,96,+5.1%,95,+10.2%,100,+22.7%,100,+19.8%
Derek Fisher,38.2,OKC,Wing,310,78,+1.3%,89,+4.0%,99,+10.6%,1,-9.8%,39,-0.8%,33,-2.4%,76,+2.6%,65,+1.2%
Evan Fournier,20.0,DEN,Combo,309,84,+2.1%,67,+1.3%,59,+1.0%,27,-2.3%,45,-0.5%,84,+5.5%,92,+5.1%,95,+5.2%
Randy Foye,29.1,UTA,Combo,2229,86,+2.3%,66,+1.2%,66,+1.8%,59,+0.6%,69,+1.1%,90,+8.0%,86,+3.8%,93,+4.8%
Jimmer Fredette,23.7,SAC,Combo,835,76,+1.3%,63,+0.9%,39,-1.1%,87,+3.9%,73,+1.5%,51,+0.4%,46,-0.3%,47,-0.2%
Joel Freeland,25.7,POR,Big,392,0,-7.3%,5,-6.1%,0,-13.1%,16,-3.6%,2,-7.3%,64,+1.9%,2,-10.0%,5,-6.3%
Danilo Gallinari,24.2,DEN,Forward,2303,53,-0.0%,32,-1.4%,65,+1.6%,13,-4.3%,34,-1.1%,76,+3.7%,83,+3.3%,88,+3.5%
Francisco Garcia,30.8,SAC,Wing,696,56,+0.1%,13,-3.8%,53,+0.3%,33,-1.5%,37,-0.9%,88,+6.9%,74,+2.3%,89,+3.8%
Francisco Garcia,30.8,HOU,Wing,282,67,+0.7%,53,+0.1%,97,+8.2%,91,+4.9%,99,+6.9%,26,-3.7%,39,-1.0%,29,-1.7%
Kevin Garnett,36.5,BOS,Big,2012,30,-1.3%,19,-2.9%,83,+3.5%,78,+2.4%,85,+2.8%,43,-0.5%,12,-4.4%,19,-3.0%
Diante Garrett,24.0,PHX,Combo,104,3,-4.7%,0,-12.8%,98,+8.8%,19,-3.0%,73,+1.5%,3,-14.1%,45,-0.3%,11,-4.6%
Marc Gasol,27.8,MEM,Big,2781,79,+1.5%,92,+4.3%,61,+1.1%,46,-0.5%,55,+0.2%,57,+0.9%,35,-1.3%,43,-0.5%
Pau Gasol,32.3,LAL,Big,1651,71,+0.9%,73,+1.8%,40,-1.1%,85,+3.7%,72,+1.4%,14,-6.7%,80,+3.1%,54,+0.3%
Rudy Gay,26.2,MEM,Wing,1535,53,-0.0%,83,+3.0%,67,+1.8%,19,-3.2%,37,-0.9%,8,-9.4%,93,+5.2%,49,-0.2%
Rudy Gay,26.2,TOR,Forward,1144,73,+1.0%,19,-2.9%,58,+0.9%,85,+3.6%,82,+2.3%,99,+16.8%,22,-2.6%,71,+1.7%
Alonzo Gee,25.4,CLE,Wing,2536,39,-0.7%,49,-0.2%,43,-0.7%,77,+2.3%,63,+0.7%,30,-3.0%,26,-2.1%,23,-2.3%
Mickael Gelabale,29.4,MIN,Wing,587,53,-0.0%,57,+0.4%,97,+8.5%,30,-1.9%,71,+1.3%,83,+5.4%,23,-2.6%,56,+0.4%
Paul George,22.5,IND,Wing,2964,96,+4.1%,58,+0.5%,93,+5.9%,84,+3.5%,93,+4.6%,84,+5.4%,88,+4.1%,92,+4.4%
Daniel Gibson,26.7,CLE,Combo,853,19,-2.1%,42,-0.6%,27,-2.2%,3,-7.9%,5,-4.9%,49,+0.3%,20,-3.0%,24,-2.2%
Taj Gibson,27.4,CHI,Big,1423,73,+1.1%,53,+0.2%,67,+1.8%,82,+3.1%,84,+2.6%,24,-4.1%,39,-1.0%,32,-1.6%
Manu Ginobili,35.3,SAS,Wing,1375,51,-0.1%,53,+0.1%,33,-1.7%,15,-3.9%,17,-2.9%,56,+0.9%,14,-4.0%,26,-2.1%
Drew Gooden,31.1,MIL,Big,128,6,-3.9%,85,+3.2%,1,-9.5%,5,-7.1%,1,-7.9%,8,-9.1%,19,-3.1%,9,-4.9%
