Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Mike Bibby,30.5,ATL,Point,2731,65,+1.4,72,+2.2,10,-3.7%,29,+0.9%,7,-5.6,18,-2.2,9,-15.9
Andris Biedrins,22.6,GSW,Big,1860,22,-4.4,17,-5.7,65,+1.1%,43,+0.4%,67,+1.6,81,+2.2,36,-4.9
Chauncey Billups,32.1,DEN,Combo,2706,90,+5.7,93,+6.6,2,-7.2%,7,+2.5%,32,-1.4,12,-2.8,80,+8.9
Steve Blake,28.7,POR,Point,2182,93,+6.6,93,+6.6,21,-2.3%,55,-0.1%,66,+1.6,46,-0.4,82,+9.8
Andray Blatche,22.2,WAS,Big,1679,42,-1.4,41,-1.6,36,-0.8%,16,+1.7%,32,-1.5,15,-2.4,70,+6.2
Mark Blount,32.9,MIA,Big,176,67,+1.6,84,+4.6,1,-8.4%,6,+2.6%,60,+1.2,1,-5.6,100,+78.1
Keith Bogans,28.5,ORL,Wing,758,32,-2.5,17,-6.1,74,+2.1%,53,-0.0%,80,+2.9,59,+0.5,88,+13.6
Keith Bogans,28.5,MIL,Wing,448,88,+5.3,98,+9.8,78,+2.5%,44,+0.4%,32,-1.4,58,+0.5,17,-11.9
Andrew Bogut,23.9,MIL,Big,1121,29,-2.9,20,-5.0,77,+2.4%,42,+0.5%,59,+0.9,64,+0.9,50,+0.3
Matt Bonner,28.6,SAS,Big,1912,93,+6.6,93,+6.9,9,-4.0%,43,+0.4%,56,+0.6,43,-0.5,83,+10.5
Josh Boone,23.9,NJN,Big,967,64,+1.3,45,-1.0,90,+4.1%,9,+2.4%,39,-0.9,54,+0.3,25,-8.1
Carlos Boozer,26.9,UTA,Big,1187,34,-2.3,41,-1.6,14,-3.2%,27,+1.0%,23,-2.9,18,-2.3,49,-0.2
Chris Bosh,24.6,TOR,Big,2920,90,+5.8,85,+4.7,39,-0.7%,55,-0.1%,86,+3.8,49,-0.1,98,+26.4
Bruce Bowen,37.4,SAS,Wing,1447,7,-9.6,13,-7.4,38,-0.7%,24,+1.2%,16,-3.8,21,-1.8,16,-12.9
Ryan Bowen,33.0,NOH,Forward,191,19,-5.1,74,+2.3,43,-0.5%,28,+1.0%,17,-3.7,50,-0.0,3,-23.3
Elton Brand,29.6,PHI,Big,918,10,-7.9,12,-7.7,41,-0.6%,66,-0.7%,72,+2.0,48,-0.2,85,+11.9
Corey Brewer,22.7,MIN,Wing,305,65,+1.4,79,+3.0,50,-0.1%,60,-0.3%,95,+6.1,67,+1.0,97,+23.9
Ronnie Brewer,23.6,UTA,Wing,2575,82,+3.8,70,+2.0,43,-0.5%,39,+0.5%,51,+0.2,37,-0.9,75,+7.4
Aaron Brooks,23.8,HOU,Combo,1958,85,+4.5,85,+4.7,59,+0.6%,21,+1.3%,58,+0.9,60,+0.6,52,+0.7
Bobby Brown,24.1,SAC,Point,561,26,-3.6,11,-8.3,84,+3.1%,91,-2.6%,50,+0.1,85,+2.5,8,-16.5
Bobby Brown,24.1,MIN,Combo,201,25,-3.8,20,-4.9,92,+4.7%,70,-0.9%,30,-1.9,81,+2.1,2,-25.2
Dee Brown,24.2,WAS,Point,222,47,-0.9,70,+2.0,24,-2.0%,84,-2.0%,3,-6.8,12,-2.8,4,-21.0
Devin Brown,29.8,NOH,Combo,820,15,-6.1,8,-9.0,75,+2.1%,76,-1.2%,68,+1.7,44,-0.5,89,+15.4
Kwame Brown,26.6,DET,Big,987,40,-1.6,55,+0.2,44,-0.4%,19,+1.4%,27,-2.4,37,-0.8,23,-8.9
Shannon Brown,22.9,CHA,Wing,301,39,-1.8,30,-3.2,98,+7.1%,61,-0.4%,21,-3.2,60,+0.6,2,-24.0
Shannon Brown,22.9,LAL,Point,101,99,+13.8,100,+14.9,10,-3.7%,52,+0.1%,1,-9.7,0,-10.1,98,+28.5
Kobe Bryant,30.2,LAL,Wing,2950,99,+12.0,98,+10.9,81,+2.9%,39,+0.5%,90,+4.8,85,+2.5,81,+9.6
Greg Buckner,32.1,MEM,Wing,851,56,+0.2,54,+0.1,76,+2.3%,23,+1.2%,20,-3.3,23,-1.7,22,-9.4
Caron Butler,28.6,WAS,Wing,2578,93,+6.7,84,+4.5,40,-0.6%,51,+0.1%,82,+3.2,43,-0.5,92,+16.9
Rasual Butler,29.4,NOH,Wing,2606,33,-2.5,46,-0.7,29,-1.7%,46,+0.3%,58,+0.9,58,+0.5,56,+1.5
Andrew Bynum,21.0,LAL,Big,1430,26,-3.6,46,-0.8,51,-0.1%,18,+1.5%,78,+2.8,77,+1.8,67,+4.4
Will Bynum,25.8,DET,Point,747,89,+5.5,63,+1.3,99,+9.4%,65,-0.6%,92,+5.7,90,+3.6,81,+9.7
Jose Calderon,27.1,TOR,Point,2327,80,+3.5,71,+2.0,20,-2.4%,50,+0.2%,17,-3.7,19,-2.1,26,-7.8
Marcus Camby,34.6,LAC,Big,1923,48,-0.6,38,-2.1,58,+0.5%,61,-0.4%,75,+2.4,67,+1.0,73,+6.7
Brian Cardinal,31.5,MIN,Forward,834,77,+2.8,79,+3.1,69,+1.6%,15,+1.9%,28,-2.3,36,-0.9,32,-5.9
Rodney Carney,24.6,MIN,Wing,1099,24,-4.0,31,-2.9,27,-1.8%,91,-2.5%,21,-3.3,23,-1.7,31,-6.0
Matt Carroll,28.2,CHA,Wing,450,5,-10.9,11,-8.1,31,-1.5%,57,-0.2%,41,-0.8,56,+0.4,24,-8.7
Anthony Carter,33.4,DEN,Point,1722,31,-2.5,25,-3.9,94,+5.4%,72,-1.0%,49,+0.1,68,+1.1,31,-6.1
Vince Carter,31.8,NJN,Wing,2931,94,+7.2,97,+9.8,4,-5.4%,62,-0.5%,31,-1.7,17,-2.3,61,+3.0
Mario Chalmers,22.5,MIA,Point,2621,37,-2.0,25,-4.1,41,-0.6%,97,-3.7%,84,+3.4,76,+1.7,82,+9.7
Tyson Chandler,26.1,NOH,Big,1442,95,+8.1,89,+5.7,94,+5.3%,86,-2.1%,95,+6.5,97,+6.1,41,-2.3
Wilson Chandler,21.5,NYK,Wing,2707,42,-1.4,47,-0.7,27,-1.9%,49,+0.2%,14,-3.9,28,-1.4,16,-12.7
Jarron Collins,29.9,UTA,Big,173,11,-7.9,11,-8.1,97,+6.8%,34,+0.8%,4,-6.4,5,-4.0,21,-9.6
Jason Collins,29.9,MIN,Big,421,1,-16.2,8,-9.0,2,-7.7%,0,+5.1%,1,-8.4,2,-5.5,11,-14.5
Mardy Collins,24.2,LAC,Wing,778,76,+2.8,51,-0.2,96,+6.3%,62,-0.5%,91,+4.9,92,+4.1,56,+1.5
Nick Collison,28.0,OKC,Big,1794,58,+0.3,63,+1.2,48,-0.2%,26,+1.1%,17,-3.7,22,-1.8,22,-9.5
Mike Conley,21.1,MEM,Point,2488,60,+0.6,37,-2.1,34,-0.9%,48,+0.2%,53,+0.4,39,-0.7,71,+6.5
Daequan Cook,21.5,MIA,Wing,1791,71,+2.1,76,+2.6,59,+0.7%,40,+0.5%,33,-1.3,50,-0.1,24,-8.2
Jamal Crawford,28.6,NYK,Wing,390,99,+14.7,96,+8.7,35,-0.9%,34,+0.7%,98,+9.4,92,+3.7,99,+36.1
Jamal Crawford,28.6,GSW,Combo,2069,73,+2.4,80,+3.6,24,-2.1%,17,+1.6%,53,+0.4,37,-0.8,74,+7.1
Javaris Crittenton,20.8,WAS,Combo,1053,71,+2.2,50,-0.4,79,+2.6%,96,-3.3%,74,+2.2,76,+1.7,54,+1.0
Samuel Dalembert,28.5,PHI,Big,2032,51,-0.5,45,-1.0,64,+1.1%,42,+0.4%,48,-0.1,28,-1.3,75,+7.4
Erick Dampier,33.3,DAL,Big,1834,36,-2.2,66,+1.5,37,-0.8%,41,+0.5%,45,-0.5,53,+0.1,39,-3.2
Antonio Daniels,33.6,WAS,Point,287,55,+0.1,44,-1.0,50,-0.1%,66,-0.6%,56,+0.6,88,+2.9,14,-13.3
Antonio Daniels,33.6,NOH,Combo,686,3,-13.9,5,-10.6,15,-3.0%,5,+3.0%,51,+0.2,42,-0.6,70,+6.1
Marquis Daniels,27.8,IND,Wing,1697,37,-2.0,26,-3.9,90,+4.1%,75,-1.1%,83,+3.3,84,+2.5,59,+2.3
Jermareo Davidson,24.0,GSW,Big,104,4,-12.6,3,-12.2,75,+2.1%,78,-1.3%,77,+2.7,85,+2.6,54,+0.9
Baron Davis,29.6,LAC,Point,2246,64,+1.3,66,+1.5,13,-3.3%,87,-2.2%,25,-2.8,30,-1.2,26,-7.5
Glen Davis,22.8,BOS,Big,1552,35,-2.2,40,-1.7,56,+0.4%,15,+1.8%,33,-1.4,45,-0.4,32,-5.9
Paul Davis,24.3,LAC,Big,297,63,+1.2,26,-3.8,95,+6.0%,90,-2.4%,97,+8.0,97,+5.5,73,+6.8
Ricky Davis,29.1,LAC,Wing,755,24,-4.0,55,+0.2,8,-4.1%,5,+2.9%,8,-5.1,4,-4.4,47,-0.5
Luol Deng,23.5,CHI,Forward,1654,24,-3.8,20,-5.0,41,-0.6%,83,-1.9%,63,+1.4,66,+0.9,58,+2.3
Boris Diaw,26.5,PHX,Forward,523,37,-2.0,19,-5.1,98,+7.3%,45,+0.3%,16,-3.7,28,-1.4,13,-13.7
Boris Diaw,26.5,CHA,Big,2208,74,+2.5,55,+0.2,6,-4.9%,26,+1.1%,35,-1.2,2,-5.4,98,+26.4
Yakhouba Diawara,26.2,MIA,Wing,820,25,-3.7,36,-2.2,66,+1.3%,22,+1.2%,34,-1.3,61,+0.7,12,-13.8
Travis Diener,26.7,IND,Point,685,76,+2.7,85,+4.7,3,-5.9%,31,+0.9%,9,-4.9,10,-3.3,27,-7.3
Ike Diogu,25.1,SAC,Big,129,34,-2.3,28,-3.5,88,+3.8%,0,+5.6%,94,+6.0,87,+2.8,88,+14.0
DeSagana Diop,26.8,DAL,Big,432,11,-7.8,10,-8.4,67,+1.3%,38,+0.6%,29,-2.2,59,+0.5,8,-16.1
DeSagana Diop,26.8,CHA,Big,543,46,-1.0,53,+0.0,95,+6.0%,7,+2.5%,52,+0.3,83,+2.4,12,-14.4
Juan Dixon,30.1,WAS,Point,782,30,-2.7,62,+1.2,21,-2.3%,11,+2.1%,22,-3.1,11,-3.1,58,+2.2
Keyon Dooling,28.5,NJN,Combo,2013,29,-3.1,45,-0.9,51,-0.1%,2,+4.0%,13,-4.0,12,-2.8,28,-6.7
Quincy Douby,24.5,SAC,Wing,131,23,-4.1,67,+1.6,90,+4.1%,72,-1.0%,85,+3.5,83,+2.4,70,+5.9
Chris Douglas-Roberts,21.8,NJN,Wing,515,61,+0.7,40,-1.7,87,+3.6%,15,+1.8%,71,+1.9,83,+2.4,37,-4.1
Goran Dragic,22.5,PHX,Point,580,18,-5.2,9,-9.0,98,+8.0%,68,-0.7%,85,+3.8,87,+2.8,60,+2.8
Jared Dudley,23.3,CHA,Forward,421,56,+0.1,16,-6.1,84,+3.1%,36,+0.7%,93,+5.8,74,+1.6,97,+24.2
Jared Dudley,23.3,PHX,Forward,599,43,-1.3,28,-3.7,93,+4.9%,72,-1.0%,66,+1.6,83,+2.4,35,-5.2
Chris Duhon,26.2,NYK,Point,2898,52,-0.2,62,+1.1,11,-3.6%,6,+2.7%,23,-2.9,8,-3.7,77,+7.8
Tim Duncan,32.5,SAS,Big,2518,78,+3.2,91,+6.2,19,-2.6%,67,-0.7%,54,+0.5,52,+0.0,64,+3.4
Mike Dunleavy,28.1,IND,Forward,494,56,+0.2,72,+2.2,8,-4.3%,10,+2.1%,5,-6.1,3,-5.3,46,-0.6
Kevin Durant,20.1,OKC,Wing,2880,54,+0.0,50,-0.2,46,-0.4%,81,-1.6%,61,+1.3,79,+2.0,30,-6.3
Monta Ellis,23.0,GSW,Combo,887,45,-1.0,57,+0.5,21,-2.4%,62,-0.4%,45,-0.4,31,-1.2,74,+7.2
Francisco Elson,32.7,MIL,Big,950,53,-0.1,36,-2.2,81,+2.8%,58,-0.2%,62,+1.4,64,+0.9,55,+1.1
Melvin Ely,30.5,NOH,Big,341,6,-10.2,12,-7.9,6,-4.8%,3,+3.6%,3,-6.8,5,-4.3,9,-16.0
Maurice Evans,30.0,ATL,Wing,1782,46,-1.0,39,-1.8,85,+3.2%,51,+0.1%,52,+0.3,69,+1.1,30,-6.4
Reggie Evans,28.5,PHI,Big,1091,47,-0.8,40,-1.7,82,+2.9%,16,+1.7%,76,+2.7,94,+4.6,19,-10.7
Jordan Farmar,21.9,LAL,Point,1093,7,-9.2,9,-8.8,69,+1.6%,87,-2.2%,12,-4.2,59,+0.5,2,-23.5
Raymond Felton,24.4,CHA,Combo,3079,51,-0.4,51,-0.2,5,-4.9%,28,+1.0%,10,-4.8,0,-6.4,86,+13.0
Rudy Fernandez,23.6,POR,Wing,1919,28,-3.3,45,-0.9,31,-1.5%,36,+0.7%,6,-6.0,5,-4.0,31,-6.2
Kyrylo Fesenko,21.9,UTA,Big,132,61,+0.6,2,-12.9,98,+7.5%,98,-4.4%,100,+17.0,99,+9.5,89,+15.5
Michael Finley,35.7,SAS,Forward,2326,86,+4.8,90,+6.2,32,-1.5%,20,+1.4%,44,-0.5,39,-0.7,63,+3.3
Derek Fisher,34.2,LAL,Point,2433,91,+5.9,92,+6.5,32,-1.4%,17,+1.6%,89,+4.4,48,-0.2,96,+23.0
T.J. Ford,25.6,IND,Point,2236,49,-0.5,31,-2.9,72,+1.8%,85,-2.0%,69,+1.7,61,+0.6,69,+5.6
Jeff Foster,31.8,IND,Big,1818,66,+1.4,36,-2.2,87,+3.8%,42,+0.5%,88,+4.1,60,+0.6,93,+18.4
Randy Foye,25.1,MIN,Combo,2464,91,+6.1,89,+5.8,58,+0.6%,55,-0.1%,54,+0.4,51,-0.0,61,+3.0
Channing Frye,25.5,POR,Big,628,3,-12.9,5,-10.3,33,-1.0%,8,+2.4%,4,-6.6,10,-3.3,9,-15.7
Dan Gadzuric,30.7,MIL,Big,912,72,+2.3,65,+1.4,43,-0.5%,36,+0.7%,23,-2.9,22,-1.8,34,-5.3
Danilo Gallinari,20.2,NYK,Forward,408,93,+6.7,86,+4.8,47,-0.2%,39,+0.5%,79,+2.9,42,-0.6,94,+19.1
Francisco Garcia,26.8,SAC,Wing,1937,25,-3.8,30,-3.0,25,-2.0%,37,+0.6%,42,-0.6,62,+0.7,23,-9.4
Kevin Garnett,32.5,BOS,Big,1768,73,+2.4,86,+4.9,7,-4.5%,95,-3.3%,6,-5.9,20,-2.1,5,-19.8
Marc Gasol,23.8,MEM,Big,2504,73,+2.4,72,+2.2,36,-0.9%,25,+1.1%,59,+1.0,26,-1.5,92,+17.4
Pau Gasol,28.3,LAL,Big,2981,92,+6.6,87,+5.2,79,+2.5%,19,+1.4%,74,+2.2,73,+1.5,56,+1.4
Rudy Gay,22.2,MEM,Forward,2932,75,+2.7,67,+1.7,33,-1.0%,41,+0.5%,31,-1.7,14,-2.6,79,+8.5
Devean George,31.2,DAL,Wing,653,21,-4.5,23,-4.5,85,+3.2%,23,+1.2%,48,-0.1,65,+0.9,33,-5.8
Daniel Gibson,22.7,CLE,Combo,1664,37,-2.1,43,-1.1,54,+0.2%,21,+1.3%,45,-0.4,32,-1.1,69,+5.6
Manu Ginobili,31.3,SAS,Wing,1171,69,+1.8,69,+1.8,52,+0.1%,97,-3.6%,61,+1.3,65,+0.9,55,+1.4
Ryan Gomes,26.2,MIN,Forward,2605,44,-1.2,73,+2.3,7,-4.7%,7,+2.5%,21,-3.3,10,-3.3,55,+1.4
Drew Gooden,27.1,CHI,Big,915,19,-5.0,39,-1.9,37,-0.8%,13,+1.9%,8,-5.2,18,-2.2,10,-15.4
Drew Gooden,27.1,SAS,Big,309,5,-11.4,2,-12.4,77,+2.4%,38,+0.6%,60,+1.2,83,+2.4,14,-13.3
Ben Gordon,25.6,CHI,Wing,2987,81,+3.7,83,+4.4,55,+0.3%,58,-0.2%,58,+0.8,80,+2.1,21,-9.8
Eric Gordon,19.9,LAC,Wing,2622,74,+2.5,78,+2.8,33,-1.2%,75,-1.1%,35,-1.2,54,+0.2,26,-7.6
Marcin Gortat,24.7,ORL,Big,687,8,-9.0,19,-5.1,72,+1.8%,4,+3.2%,1,-8.6,7,-3.8,1,-26.3
Joey Graham,26.4,TOR,Forward,1443,35,-2.2,23,-4.5,84,+3.1%,77,-1.3%,62,+1.4,76,+1.7,38,-3.6
Stephen Graham,26.4,IND,Wing,629,30,-2.7,38,-2.1,22,-2.3%,35,+0.7%,7,-5.3,15,-2.4,10,-15.4
Danny Granger,25.5,IND,Forward,2414,96,+8.5,95,+7.7,23,-2.1%,78,-1.4%,37,-1.0,50,-0.1,36,-4.9
Aaron Gray,23.9,CHI,Big,683,17,-5.6,10,-8.4,35,-0.9%,49,+0.2%,78,+2.8,84,+2.5,45,-1.3
Gerald Green,22.8,DAL,Wing,312,3,-13.1,2,-12.3,34,-0.9%,86,-2.1%,28,-2.3,63,+0.7,6,-19.4
Jeff Green,22.2,OKC,Forward,2866,79,+3.5,61,+1.0,65,+1.2%,97,-3.5%,76,+2.6,72,+1.3,71,+6.4
Willie Green,27.3,PHI,Wing,1798,53,-0.1,79,+3.1,18,-2.6%,48,+0.2%,10,-4.8,27,-1.4,8,-16.7
Donte Greene,20.7,SAC,Forward,588,11,-7.6,6,-9.8,41,-0.6%,79,-1.4%,62,+1.4,22,-1.8,96,+23.3
Hamed Haddadi,23.5,MEM,Big,100,90,+5.7,80,+3.3,54,+0.3%,43,+0.4%,72,+2.0,38,-0.8,93,+17.9
Malik Hairston,21.7,SAS,Forward,103,2,-14.9,0,-20.3,86,+3.5%,100,-7.7%,99,+11.9,98,+6.7,95,+20.7
Richard Hamilton,30.7,DET,Wing,2268,63,+1.1,77,+2.6,28,-1.8%,88,-2.3%,65,+1.6,71,+1.2,54,+1.0
Matt Harpring,32.4,UTA,Forward,662,12,-7.4,8,-9.1,91,+4.4%,45,+0.3%,94,+5.9,79,+2.0,91,+16.9
Al Harrington,28.7,GSW,Forward,165,19,-5.2,22,-4.7,58,+0.6%,4,+3.2%,31,-1.9,39,-0.7,38,-3.6
Al Harrington,28.7,NYK,Forward,2364,71,+2.3,80,+3.6,40,-0.6%,43,+0.4%,79,+2.9,77,+1.8,68,+5.1
Devin Harris,25.7,NJN,Point,2483,86,+4.7,86,+5.2,23,-2.1%,99,-4.8%,37,-1.1,65,+0.9,18,-11.1
Jason Hart,30.5,LAC,Point,263,2,-15.8,1,-16.8,65,+1.1%,4,+3.1%,44,-0.5,16,-2.4,85,+11.9
Udonis Haslem,28.4,MIA,Big,2553,48,-0.7,32,-2.8,39,-0.6%,86,-2.1%,72,+2.1,47,-0.3,91,+16.8
Trenton Hassell,29.7,NJN,Wing,1064,16,-6.0,16,-6.2,46,-0.4%,27,+1.0%,27,-2.4,21,-1.9,42,-2.3
Spencer Hawes,20.5,SAC,Big,2166,34,-2.2,53,+0.1,14,-3.2%,53,-0.0%,59,+0.9,45,-0.4,80,+9.0
Chuck Hayes,25.4,HOU,Big,797,8,-8.9,4,-10.8,52,-0.0%,76,-1.2%,24,-2.8,49,-0.2,10,-15.1
Jarvis Hayes,27.2,NJN,Forward,1767,53,-0.1,53,-0.0,58,+0.6%,29,+0.9%,89,+4.3,60,+0.6,96,+22.3
Brendan Haywood,28.9,WAS,Big,174,45,-1.0,25,-3.9,19,-2.5%,99,-6.6%,92,+5.3,91,+3.6,71,+6.5
Luther Head,25.9,HOU,Combo,304,24,-4.0,34,-2.4,62,+0.9%,23,+1.2%,29,-2.1,48,-0.2,19,-10.9
Luther Head,25.9,MIA,Combo,173,14,-6.6,14,-7.0,13,-3.3%,50,+0.1%,71,+1.8,75,+1.6,55,+1.2
Walter Herrmann,29.4,DET,Wing,584,69,+1.9,34,-2.5,95,+5.9%,64,-0.6%,84,+3.5,87,+2.8,57,+1.8
Roy Hibbert,21.9,IND,Big,965,31,-2.6,29,-3.3,61,+0.8%,80,-1.5%,42,-0.6,85,+2.6,7,-17.9
JJ Hickson,20.2,CLE,Big,579,12,-7.2,23,-4.3,9,-3.8%,17,+1.6%,47,-0.1,24,-1.7,87,+13.0
Nene Hilario,26.1,DEN,Big,2504,80,+3.5,74,+2.5,16,-3.0%,59,-0.3%,62,+1.3,26,-1.5,92,+17.0
George Hill,22.5,SAS,Combo,1142,20,-4.8,16,-6.3,45,-0.4%,50,+0.1%,38,-1.0,31,-1.2,65,+3.9
Grant Hill,36.1,PHX,Forward,2424,81,+3.7,91,+6.3,39,-0.7%,49,+0.2%,56,+0.6,45,-0.4,72,+6.6
Kirk Hinrich,27.8,CHI,Combo,1333,92,+6.2,86,+5.0,45,-0.4%,49,+0.2%,86,+3.9,36,-0.9,98,+27.6
Ryan Hollins,24.1,CHA,Big,175,98,+10.4,88,+5.6,97,+6.7%,100,-6.6%,100,+14.5,99,+8.8,93,+17.7
Ryan Hollins,24.1,DAL,Big,194,28,-3.2,39,-1.9,76,+2.2%,58,-0.2%,73,+2.1,81,+2.2,38,-3.6
