Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Andris Biedrins,18.6,GSW,Big,357,97,58.9%,97,58.9%,0,0.0%,5,46.2%,49,67%,22,69%,88,50%,0,0%
Chauncey Billups,28.1,DET,Combo,2860,96,53.5%,67,45.3%,96,43.1%,100,89.8%,67,50%,56,38%,79,31%,84,73%
Steve Blake,24.7,WAS,Point,607,30,43.8%,2,25.9%,82,41.2%,58,78.8%,13,63%,6,57%,50,33%,61,77%
Mark Blount,28.9,BOS,Big,2129,81,52.8%,81,52.9%,0,0.0%,53,71.0%,19,75%,53,58%,11,89%,0,0%
Keith Bogans,24.5,CHA,Wing,1762,8,42.4%,10,39.9%,27,33.1%,22,73.2%,62,61%,69,48%,51,57%,64,91%
Matt Bonner,24.6,TOR,Big,1506,96,58.0%,94,56.1%,100,43.3%,80,78.3%,40,70%,95,39%,46,74%,74,100%
Calvin Booth,28.5,DAL,Big,224,17,42.2%,21,42.9%,0,0.0%,0,87.5%,39,70%,45,62%,34,79%,0,0%
Calvin Booth,28.5,MIL,Big,153,100,68.8%,100,68.8%,0,0.0%,0,83.3%,25,73%,0,100%,88,50%,0,0%
Carlos Boozer,22.9,UTA,Big,1776,76,52.1%,78,52.2%,0,0.0%,50,69.8%,47,68%,15,71%,66,64%,0,0%
Curtis Borchardt,24.1,UTA,Big,819,18,42.4%,18,42.4%,0,0.0%,65,73.8%,70,60%,70,54%,34,78%,0,0%
Chris Bosh,20.6,TOR,Big,2994,49,47.3%,52,47.2%,0,37.5%,73,76.1%,67,61%,70,54%,60,67%,74,100%
Bruce Bowen,33.4,SAS,Wing,2602,76,50.6%,25,43.0%,81,40.6%,5,63.1%,3,87%,10,75%,16,81%,33,99%
Ryan Bowen,29.0,HOU,Forward,531,15,42.1%,15,41.1%,0,40.0%,0,72.2%,0,90%,4,86%,2,91%,11,100%
Earl Boykins,28.4,DEN,Point,2087,35,44.4%,37,42.4%,39,35.1%,100,92.0%,35,47%,2,58%,48,35%,72,70%
Shawn Bradley,32.6,DAL,Big,848,50,47.4%,53,47.4%,0,0.0%,42,67.3%,16,76%,45,62%,13,89%,0,0%
Elton Brand,25.6,LAC,Big,2999,66,50.4%,67,50.5%,0,0.0%,70,75.2%,60,64%,61,57%,54,70%,0,0%
Jamison Brewer,24.0,NYK,Combo,156,2,35.9%,11,36.8%,0,23.1%,0,44.4%,19,70%,5,67%,98,0%,5,100%
Primoz Brezec,25.1,CHA,Big,2264,71,51.1%,71,51.1%,0,0.0%,66,74.3%,59,65%,67,56%,39,76%,0,0%
Damone Brown,25.3,WAS,Forward,135,9,41.1%,4,36.2%,0,44.4%,0,28.6%,87,57%,76,50%,30,71%,100,50%
Devin Brown,25.8,SAS,Wing,1122,41,47.2%,45,45.0%,36,34.7%,44,77.4%,23,76%,19,66%,26,75%,49,94%
Kwame Brown,22.6,WAS,Big,896,42,46.2%,44,46.2%,0,0.0%,17,57.0%,78,58%,52,59%,81,56%,0,0%
P.J. Brown,35.0,NOP,Big,2820,25,44.6%,28,44.6%,0,0.0%,96,86.4%,33,71%,66,56%,28,81%,0,0%
Tierre Brown,25.4,LAL,Combo,1015,19,40.3%,7,35.6%,89,40.0%,47,78.5%,86,39%,81,24%,91,25%,39,92%
Rick Brunson,32.4,LAC,Point,1906,22,43.0%,13,37.3%,73,38.3%,49,77.1%,11,64%,80,14%,7,64%,37,87%
Kobe Bryant,26.2,LAL,Wing,2679,53,48.8%,75,47.3%,37,34.8%,60,81.6%,100,34%,93,28%,98,22%,98,66%
Greg Buckner,28.1,DEN,Wing,1490,98,60.0%,100,60.3%,73,39.6%,56,80.8%,7,85%,4,83%,44,63%,35,98%
Rodney Buford,27.0,BKN,Wing,1251,7,42.2%,14,40.3%,22,32.3%,81,84.6%,25,75%,78,43%,18,80%,50,94%
Antonio Burks,24.7,MEM,Point,191,87,51.9%,94,52.3%,0,33.3%,0,70.6%,48,42%,44,29%,33,44%,74,67%
Caron Butler,24.6,LAL,Wing,2730,35,46.6%,60,46.4%,19,31.6%,91,86.1%,54,65%,25,64%,48,59%,37,97%
Rasual Butler,25.4,MIA,Wing,1153,36,46.7%,19,41.1%,58,37.4%,39,77.1%,21,76%,9,76%,32,69%,75,87%
Zarko Cabarkapa,23.4,GSW,Big,448,80,52.5%,75,51.6%,70,37.5%,89,81.4%,38,71%,76,53%,31,80%,74,100%
Marcus Camby,30.6,DEN,Big,2015,44,46.6%,48,46.8%,0,0.0%,58,72.3%,29,72%,48,61%,18,85%,0,0%
Elden Campbell,36.3,DET,Big,329,3,35.5%,4,35.5%,0,0.0%,82,78.7%,30,72%,34,65%,37,77%,0,0%
Brian Cardinal,27.5,MEM,Big,1397,17,42.2%,7,37.4%,59,35.8%,99,87.7%,41,69%,72,53%,68,63%,94,95%
Matt Carroll,24.2,CHA,Wing,406,9,42.5%,15,40.9%,23,32.4%,83,85.2%,17,80%,18,67%,22,79%,5,100%
Anthony Carter,29.4,MIN,Point,673,13,39.2%,24,40.5%,0,20.0%,9,69.4%,19,58%,11,47%,4,67%,2,100%
Vince Carter,27.8,BKN,Wing,2229,79,50.9%,74,47.2%,92,43.5%,61,81.7%,69,57%,72,48%,61,54%,87,83%
Vince Carter,27.8,TOR,Wing,605,20,44.5%,27,43.2%,28,33.3%,18,69.4%,77,54%,68,49%,70,49%,86,84%
Sam Cassell,35.0,MIN,Point,1520,67,48.9%,83,49.9%,14,27.8%,88,86.1%,67,36%,50,26%,56,33%,54,81%
Kelvin Cato,30.2,ORL,Big,1514,84,53.6%,85,53.6%,0,0.0%,80,78.3%,14,77%,4,79%,52,71%,0,0%
Lionel Chalmers,24.0,LAC,Combo,383,23,41.5%,49,43.1%,11,25.7%,0,73.7%,91,38%,93,18%,82,29%,72,78%
Tyson Chandler,22.1,CHI,Big,2164,63,50.0%,63,50.0%,0,0.0%,43,67.4%,91,50%,86,48%,75,60%,0,0%
Calbert Cheaney,33.3,GSW,Wing,926,10,43.1%,31,43.5%,0,0.0%,7,64.9%,33,73%,35,59%,17,81%,0,0%
Josh Childress,21.4,ATL,Wing,2328,50,48.5%,86,49.4%,5,25.0%,64,82.0%,71,56%,61,50%,26,75%,59,92%
Doug Christie,34.5,ORL,Wing,527,2,38.7%,11,40.0%,3,21.7%,0,90.9%,6,85%,7,78%,7,85%,5,100%
Doug Christie,34.5,SAC,Wing,987,14,44.0%,39,44.5%,8,27.8%,96,89.3%,20,77%,16,68%,19,80%,67,90%
Speedy Claxton,26.5,GSW,Point,1500,37,44.6%,67,46.1%,2,20.0%,44,76.1%,89,26%,48,26%,81,20%,31,90%
Speedy Claxton,26.5,NOP,Point,365,7,38.1%,19,39.6%,0,12.5%,0,61.0%,74,34%,17,41%,76,26%,2,100%
Jason Collier,27.1,ATL,Big,927,48,47.3%,45,46.5%,0,46.2%,44,67.6%,36,71%,25,68%,51,71%,74,100%
Jarron Collins,25.9,UTA,Big,948,12,41.7%,14,41.7%,0,0.0%,51,70.4%,26,72%,5,79%,62,66%,0,0%
Jason Collins,25.9,BKN,Big,2541,11,41.6%,13,41.3%,0,40.0%,37,65.6%,18,75%,36,64%,21,84%,74,100%
Nick Collison,24.0,OKC,Big,1362,84,53.4%,86,53.8%,0,0.0%,55,71.3%,79,57%,60,57%,77,59%,0,0%
Brian Cook,23.9,LAL,Big,1021,66,50.4%,18,42.2%,81,39.5%,69,75.0%,5,84%,48,61%,28,81%,91,97%
Jamal Crawford,24.6,NYK,Wing,2667,57,49.1%,26,43.1%,54,37.1%,78,84.3%,83,52%,86,35%,95,29%,89,81%
Austin Croshere,29.5,IND,Forward,1783,13,42.1%,28,43.7%,13,26.0%,97,88.4%,46,67%,43,60%,72,54%,72,95%
Eddy Curry,21.9,CHI,Big,1789,83,53.3%,84,53.3%,0,0.0%,60,72.4%,27,72%,6,76%,72,62%,0,0%
Michael Curry,36.2,IND,Wing,242,33,46.4%,61,46.4%,0,0.0%,0,50.0%,8,85%,11,75%,3,89%,0,0%
Samuel Dalembert,24.5,PHI,Big,1771,80,52.5%,80,52.5%,0,0.0%,23,59.6%,17,76%,7,76%,47,74%,0,0%
Erick Dampier,29.3,DAL,Big,1598,91,55.1%,92,55.4%,0,0.0%,27,60.8%,46,68%,16,71%,80,59%,0,0%
Antonio Daniels,29.6,OKC,Combo,1998,74,48.4%,93,48.7%,32,31.8%,71,81.5%,95,31%,86,22%,93,23%,86,69%
Marquis Daniels,23.8,DAL,Combo,1355,47,44.9%,72,45.7%,2,21.9%,5,72.7%,79,43%,30,48%,74,32%,5,100%
Antonio Davis,36.0,CHI,Big,1825,40,46.0%,41,46.0%,0,0.0%,73,75.7%,33,71%,59,57%,20,85%,0,0%
Baron Davis,25.6,GSW,Point,985,61,48.6%,59,45.5%,36,34.8%,42,75.3%,87,28%,65,19%,91,14%,96,44%
Baron Davis,25.6,NOP,Combo,590,40,44.3%,32,40.2%,38,32.8%,32,76.6%,89,38%,82,24%,77,31%,89,55%
Dale Davis,35.6,GSW,Big,572,16,42.1%,17,42.1%,0,0.0%,19,57.9%,43,69%,19,70%,70,63%,0,0%
Dale Davis,35.6,IND,Big,726,85,53.6%,86,53.6%,0,0.0%,29,62.3%,72,60%,54,58%,52,70%,0,0%
Josh Davis,24.2,PHI,Big,293,36,45.8%,10,40.0%,48,34.6%,0,82.4%,9,83%,13,71%,0,100%,95,94%
Ricky Davis,25.1,BOS,Wing,2670,65,50.0%,84,48.7%,60,37.7%,58,81.4%,72,56%,71,48%,59,54%,72,89%
Carlos Delfino,22.2,DET,Wing,438,5,40.4%,17,41.0%,6,25.8%,2,55.3%,53,65%,56,52%,43,64%,5,100%
Tony Delk,30.8,ATL,Combo,1343,68,47.8%,63,45.0%,64,35.6%,21,75.7%,39,62%,51,40%,32,62%,67,81%
Luol Deng,19.5,CHI,Forward,1641,41,46.0%,52,47.4%,16,26.3%,36,73.8%,37,69%,37,61%,26,74%,89,87%
Boris Diaw,22.5,ATL,Wing,1168,16,44.2%,71,47.1%,1,19.6%,29,74.6%,67,58%,52,54%,55,56%,5,100%
Dan Dickau,26.1,NOP,Point,2023,44,46.8%,50,43.9%,41,35.2%,77,83.8%,52,41%,30,35%,54,33%,85,60%
DeSagana Diop,22.8,CLE,Big,237,1,28.9%,1,29.7%,0,0.0%,0,0.0%,84,55%,100,20%,22,83%,0,0%
Vlade Divac,36.7,LAL,Big,127,14,41.9%,16,41.9%,0,0.0%,0,66.7%,67,62%,29,67%,99,0%,0,0%
Juan Dixon,26.1,WAS,Combo,1018,70,47.8%,74,46.0%,51,34.3%,97,89.6%,51,55%,25,52%,49,46%,81,74%
Michael Doleac,27.4,MIA,Big,1138,30,45.2%,35,45.3%,0,0.0%,25,60.5%,2,87%,34,64%,9,92%,0,0%
Keyon Dooling,24.5,MIA,Point,1131,24,43.5%,54,45.0%,7,25.0%,49,77.1%,83,29%,72,16%,80,23%,44,83%
Predrag Drobnjak,29.0,ATL,Big,1416,39,46.0%,32,45.1%,56,34.8%,87,80.7%,18,75%,71,54%,20,85%,93,96%
Chris Duhon,22.2,CHI,Point,2134,39,44.8%,7,35.0%,43,35.4%,37,75.0%,9,68%,33,34%,30,45%,22,93%
Tim Duncan,28.5,SAS,Big,2192,63,49.9%,63,49.8%,0,37.5%,40,67.0%,91,51%,62,57%,93,46%,74,100%
Mike Dunleavy,24.1,GSW,Forward,2553,76,51.2%,57,47.8%,69,39.2%,50,78.0%,28,72%,57,57%,37,70%,63,96%
Ronald Dupree,23.8,DET,Wing,402,51,48.6%,80,48.1%,0,50.0%,8,65.8%,12,82%,5,79%,0,91%,5,100%
Howard Eisley,31.9,UTA,Combo,1356,33,43.1%,51,43.2%,23,28.3%,61,79.0%,63,51%,47,40%,51,45%,51,85%
Obinna Ekezie,29.2,ATL,Big,719,21,43.4%,25,43.6%,0,0.0%,77,77.4%,34,71%,10,73%,56,69%,0,0%
Francisco Elson,28.7,DEN,Big,882,46,47.0%,50,47.0%,0,0.0%,16,56.2%,10,82%,3,82%,27,82%,0,0%
Melvin Ely,26.5,CHA,Big,1621,19,43.0%,23,43.0%,0,0.0%,20,58.4%,95,48%,90,44%,86,52%,0,0%
Maurice Evans,26.0,SAC,Wing,1150,77,50.8%,87,49.6%,47,36.5%,27,74.3%,65,59%,44,57%,73,48%,70,89%
Reggie Evans,24.5,OKC,Big,1874,52,47.8%,56,48.2%,0,0.0%,10,53.4%,80,57%,53,59%,92,47%,0,0%
Michael Finley,31.7,DAL,Wing,2358,60,49.5%,34,43.6%,84,41.8%,70,83.0%,59,63%,54,53%,67,52%,73,88%
Derek Fisher,30.2,GSW,Combo,2196,58,46.6%,37,41.0%,68,37.0%,87,86.1%,49,55%,96,13%,44,48%,54,84%
Marcus Fizer,26.2,MIL,Big,833,24,44.4%,33,45.1%,0,0.0%,54,71.3%,66,62%,67,55%,61,66%,0,0%
Danny Fortson,28.6,OKC,Big,1039,79,52.5%,79,52.5%,0,0.0%,100,88.1%,83,56%,73,53%,14,88%,0,0%
Jeff Foster,27.8,IND,Big,1593,77,52.2%,80,52.5%,0,0.0%,32,63.4%,82,57%,71,54%,31,80%,0,0%
Adonal Foyle,29.7,GSW,Big,1687,64,50.2%,66,50.2%,0,0.0%,13,54.3%,60,64%,20,70%,82,55%,0,0%
Richie Frahm,27.2,POR,Wing,466,86,51.9%,14,40.4%,78,40.3%,0,83.3%,18,80%,50,55%,38,67%,53,94%
Steve Francis,27.7,ORL,Combo,2963,39,44.1%,58,43.7%,36,32.2%,76,82.3%,98,26%,68,32%,95,18%,93,45%
Matt Freije,23.1,NOP,Forward,426,2,36.7%,2,32.9%,19,26.9%,0,62.5%,11,81%,98,33%,24,75%,11,100%
Dan Gadzuric,26.7,MIL,Big,1770,88,53.9%,87,53.9%,0,0.0%,11,53.8%,76,58%,57,58%,64,65%,0,0%
Alex Garcia,24.7,NOP,Combo,145,14,39.4%,18,38.2%,19,27.8%,0,75.0%,47,56%,47,40%,25,67%,70,80%
Kevin Garnett,28.5,MIN,Big,3114,67,50.5%,68,50.7%,4,26.1%,88,81.1%,54,66%,34,64%,58,68%,99,67%
Pat Garrity,28.2,ORL,Big,901,55,48.8%,51,47.1%,44,33.8%,99,87.9%,3,87%,79,50%,16,86%,74,100%
Pau Gasol,24.3,MEM,Big,1776,75,51.5%,75,51.7%,0,16.7%,75,76.8%,80,57%,44,62%,87,50%,74,100%
Devean George,27.2,LAL,Wing,302,54,49.0%,1,36.4%,72,39.6%,0,75.0%,32,73%,32,60%,58,55%,82,86%
Eddie Gill,26.2,IND,Combo,941,30,42.8%,5,35.1%,49,33.7%,95,88.2%,32,65%,98,13%,21,70%,46,86%
Kendall Gill,36.4,MIL,Wing,271,15,44.1%,28,43.3%,0,33.3%,0,88.9%,27,75%,23,64%,19,80%,5,100%
Manu Ginobili,27.3,SAS,Wing,2187,91,53.8%,95,52.0%,64,38.3%,51,80.1%,74,56%,77,43%,78,43%,62,91%
Gordan Giricek,27.4,UTA,Wing,1599,45,48.1%,63,46.5%,57,37.3%,63,81.8%,48,68%,35,59%,41,66%,36,97%
Anthony Goldwire,33.2,MIL,Point,430,94,55.3%,48,43.6%,84,41.5%,0,88.2%,2,75%,35,33%,9,63%,28,93%
Drew Gooden,23.1,CLE,Big,2507,58,49.4%,63,50.0%,0,19.2%,87,80.8%,48,68%,28,67%,59,68%,74,100%
Ben Gordon,21.6,CHI,Wing,1979,48,48.3%,22,41.7%,85,41.9%,92,86.2%,90,48%,86,35%,83,40%,96,69%
Brian Grant,32.7,LAL,Big,1133,54,48.5%,57,48.5%,0,0.0%,63,73.1%,29,72%,79,50%,9,92%,0,0%
Willie Green,23.3,PHI,Combo,1015,21,40.9%,30,39.9%,26,28.9%,26,76.5%,77,44%,54,38%,82,29%,46,86%
Adrian Griffin,30.3,CHI,Wing,619,1,37.1%,2,36.8%,0,28.6%,37,76.2%,82,52%,95,25%,50,58%,5,100%
Eddie Griffin,22.4,MIN,Big,1456,36,45.8%,21,42.8%,41,33.7%,61,73.0%,36,71%,84,48%,68,63%,74,100%
Tom Gugliotta,34.9,ATL,Big,746,32,45.3%,31,44.9%,26,32.0%,93,82.9%,8,83%,29,67%,18,85%,74,100%
Tom Gugliotta,34.9,BOS,Big,189,0,25.0%,0,25.0%,0,0.0%,0,66.7%,20,75%,96,33%,0,100%,0,0%
Darvin Ham,31.3,DET,Forward,218,52,48.4%,65,48.4%,0,0.0%,0,47.8%,80,60%,76,50%,0,100%,0,0%
Richard Hamilton,26.7,DET,Wing,2928,30,45.7%,51,45.5%,21,32.1%,89,85.8%,63,60%,37,58%,52,57%,5,100%
Zendon Hamilton,29.5,MIL,Big,136,1,31.0%,1,31.0%,0,0.0%,32,63.2%,1,89%,2,83%,0,100%,0,0%
Ben Handlogten,31.0,UTA,Big,266,74,51.4%,74,51.4%,0,0.0%,0,58.3%,24,73%,20,70%,16,86%,0,0%
Anfernee Hardaway,33.3,NYK,Wing,883,23,45.1%,50,45.1%,14,30.0%,23,73.9%,75,56%,97,20%,49,59%,5,100%
Matt Harpring,28.4,UTA,Wing,2543,58,49.2%,90,50.1%,2,21.1%,42,77.4%,28,74%,17,68%,11,83%,5,100%
Al Harrington,24.7,ATL,Forward,2533,43,47.1%,61,48.0%,6,22.7%,17,67.2%,100,47%,74,51%,96,36%,83,93%
Junior Harrington,24.1,NOP,Combo,520,9,38.0%,9,36.6%,30,31.6%,74,81.8%,40,58%,88,21%,19,70%,5,100%
Othella Harrington,30.8,CHI,Big,1233,73,51.3%,73,51.3%,0,0.0%,54,71.3%,71,60%,61,57%,73,61%,0,0%
Devin Harris,21.7,DAL,Combo,1095,86,49.9%,96,49.8%,40,33.3%,11,73.6%,84,40%,84,24%,89,26%,58,82%
Lucious Harris,33.9,CLE,Wing,1058,11,43.1%,23,42.2%,16,31.1%,50,80.0%,5,86%,73,47%,0,91%,5,100%
David Harrison,22.2,IND,Big,722,95,57.7%,96,57.7%,0,0.0%,18,57.6%,71,60%,40,63%,83,55%,0,0%
Jason Hart,26.5,CHA,Combo,1842,72,48.3%,81,46.4%,81,38.8%,42,78.0%,75,44%,75,28%,56,42%,60,82%
Udonis Haslem,24.4,MIA,Big,2671,90,54.2%,90,54.2%,0,0.0%,82,79.1%,22,74%,26,67%,23,83%,0,0%
Trenton Hassell,25.7,MIN,Wing,2054,46,48.1%,79,48.1%,0,20.0%,46,78.6%,47,68%,24,64%,32,70%,5,100%
Jarvis Hayes,23.2,WAS,Forward,1542,22,42.9%,13,40.7%,41,33.3%,83,83.9%,63,64%,52,58%,70,55%,76,95%
Brendan Haywood,24.9,WAS,Big,1862,94,56.0%,94,56.0%,0,0.0%,27,61.4%,84,54%,63,57%,93,46%,0,0%
Alan Henderson,31.9,DAL,Big,1127,78,52.3%,78,52.3%,0,0.0%,11,53.4%,87,53%,74,53%,86,52%,0,0%
Nene Hilario,22.1,DEN,Big,1283,68,50.5%,68,50.7%,0,0.0%,41,67.0%,30,72%,10,74%,67,64%,0,0%
Grant Hill,32.1,ORL,Wing,2334,82,51.2%,93,51.3%,0,27.3%,65,82.1%,86,51%,51,54%,71,49%,5,100%
Kirk Hinrich,23.8,CHI,Combo,2789,60,46.7%,44,42.1%,66,36.5%,63,79.2%,58,53%,58,37%,53,44%,75,75%
Fred Hoiberg,32.0,MIN,Wing,1229,100,62.0%,85,49.3%,100,49.6%,94,88.0%,0,94%,1,88%,5,88%,5,100%
Robert Horry,34.2,SAS,Big,1359,55,49.0%,39,45.6%,67,36.7%,84,79.6%,11,80%,17,70%,33,79%,96,94%
Eddie House,26.5,CHA,Combo,290,89,50.8%,86,47.1%,94,42.9%,0,76.9%,30,66%,79,25%,25,67%,77,75%
Eddie House,26.5,SAC,Combo,501,95,52.7%,77,46.2%,100,45.5%,0,100.0%,35,64%,37,44%,37,54%,42,92%
Allan Houston,33.5,NYK,Wing,529,65,50.0%,32,43.5%,78,40.3%,76,83.7%,24,75%,100,0%,37,67%,53,94%
Dwight Howard,18.9,ORL,Big,2650,76,51.9%,76,51.9%,0,0.0%,44,67.6%,89,52%,78,52%,85,53%,0,0%
Josh Howard,24.5,DAL,Forward,2429,65,50.1%,85,50.9%,31,30.1%,33,73.0%,89,55%,72,51%,80,50%,11,100%
Juwan Howard,31.7,HOU,Big,1617,29,45.0%,32,45.1%,0,0.0%,94,84.3%,44,69%,76,53%,48,73%,0,0%
Troy Hudson,28.6,MIN,Point,1731,54,47.5%,52,44.1%,45,35.5%,56,77.8%,59,39%,74,16%,69,30%,81,64%
Larry Hughes,25.8,WAS,Combo,2348,51,45.7%,82,46.6%,21,27.9%,39,77.8%,82,41%,70,32%,60,41%,82,74%
Ryan Humphrey,25.3,MEM,Big,298,10,41.5%,16,41.9%,0,0.0%,4,44.1%,85,54%,85,48%,65,64%,0,0%
Kris Humphries,19.7,UTA,Forward,800,4,39.7%,11,39.0%,0,50.0%,0,41.8%,67,63%,61,56%,33,70%,11,100%
Brandon Hunter,23.9,ORL,Big,172,87,53.8%,87,53.8%,0,0.0%,0,45.8%,92,50%,54,58%,99,33%,0,0%
Lindsey Hunter,33.9,DET,Combo,1090,11,39.2%,19,38.3%,17,27.5%,50,78.6%,37,62%,60,36%,23,69%,5,100%
Steven Hunter,23.0,PHX,Big,1011,99,61.7%,99,61.7%,0,0.0%,6,47.7%,56,65%,27,67%,84,53%,0,0%
Andre Iguodala,20.8,PHI,Wing,2654,92,53.8%,96,54.9%,31,33.8%,24,74.0%,36,71%,14,72%,81,42%,44,96%
Zydrunas Ilgauskas,29.4,CLE,Big,2598,47,47.1%,49,47.0%,0,50.0%,85,79.9%,56,65%,75,53%,30,80%,74,100%
Allen Iverson,29.4,PHI,Point,3171,43,45.5%,56,45.1%,23,31.7%,74,83.5%,96,22%,78,15%,83,19%,89,57%
Royal Ivey,22.9,ATL,Point,784,31,43.9%,43,43.4%,0,40.0%,7,69.2%,31,51%,9,52%,19,50%,94,50%
Bobby Jackson,31.6,SAC,Combo,510,84,49.4%,89,48.1%,53,34.5%,84,85.7%,65,50%,42,43%,70,36%,74,77%
Jermaine Jackson,28.4,NYK,Point,216,93,53.3%,100,55.2%,0,0.0%,0,61.5%,43,44%,35,33%,13,57%,0,0%
Jim Jackson,34.1,HOU,Wing,993,84,51.6%,69,47.1%,55,37.2%,98,90.9%,34,72%,14,69%,76,47%,41,96%
