Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Mark Blount,29.9,MIN,Big,1140,81,+2.0%,36,-1.3%,89,+2.8%,83,+3.4%,93,+6.3%,24,-1.0%,9,-4.0%,8,-5.0%
Keith Bogans,25.5,CHA,Wing,842,35,-1.4%,75,+1.8%,31,-1.3%,19,-3.4%,14,-4.7%,67,+0.6%,81,+2.3%,79,+2.9%
Keith Bogans,25.5,HOU,Wing,1042,29,-1.7%,92,+4.3%,89,+2.8%,6,-5.7%,25,-2.8%,17,-1.3%,49,-0.2%,35,-1.5%
Andrew Bogut,20.9,MIL,Big,2335,71,+1.0%,75,+1.9%,72,+1.3%,22,-3.0%,33,-1.7%,67,+0.6%,38,-0.8%,48,-0.2%
Matt Bonner,25.6,TOR,Forward,1665,55,-0.1%,27,-1.9%,4,-4.6%,31,-1.6%,7,-6.2%,84,+1.5%,97,+6.6%,97,+8.1%
Calvin Booth,29.5,WAS,Big,220,46,-0.6%,12,-3.6%,10,-3.3%,92,+5.4%,68,+2.0%,66,+0.6%,66,+1.0%,69,+1.5%
Carlos Boozer,23.9,UTA,Big,1023,98,+5.4%,88,+3.4%,80,+1.9%,11,-4.4%,27,-2.5%,27,-0.8%,51,-0.0%,43,-0.8%
Chris Bosh,21.6,TOR,Big,2745,86,+2.6%,56,+0.2%,59,+0.4%,69,+2.1%,72,+2.6%,89,+1.9%,6,-4.7%,22,-2.8%
Bruce Bowen,34.4,SAS,Wing,2745,92,+3.5%,86,+2.8%,73,+1.3%,84,+3.5%,87,+4.8%,20,-1.2%,2,-6.4%,3,-7.6%
Ryan Bowen,29.9,HOU,Forward,618,7,-3.9%,37,-1.1%,59,+0.3%,88,+4.1%,84,+4.5%,7,-2.1%,30,-1.4%,17,-3.4%
Earl Boykins,29.4,DEN,Point,1515,17,-2.8%,7,-4.9%,79,+1.9%,30,-1.7%,49,+0.2%,74,+0.9%,90,+3.8%,86,+4.7%
Michael Bradley,26.5,PHI,Big,323,2,-6.1%,53,-0.0%,7,-3.6%,70,+2.2%,37,-1.4%,79,+1.1%,56,+0.3%,67,+1.4%
Elton Brand,26.6,LAC,Big,3096,78,+1.8%,5,-5.3%,69,+1.0%,85,+3.7%,86,+4.7%,55,+0.2%,57,+0.4%,57,+0.6%
Primoz Brezec,26.1,CHA,Big,2160,41,-0.9%,37,-1.0%,54,+0.0%,92,+5.3%,90,+5.3%,23,-1.0%,12,-3.3%,11,-4.3%
Devin Brown,26.8,UTA,Wing,1641,28,-1.7%,75,+1.9%,68,+0.9%,22,-3.0%,31,-2.1%,69,+0.6%,43,-0.5%,53,+0.2%
Kwame Brown,23.6,LAL,Big,1966,58,+0.1%,69,+1.4%,33,-1.2%,51,+0.2%,42,-1.0%,29,-0.7%,57,+0.4%,47,-0.4%
P.J. Brown,36.0,NOH,Big,2365,45,-0.7%,17,-2.7%,73,+1.4%,80,+3.2%,85,+4.6%,18,-1.3%,41,-0.6%,31,-1.8%
Rick Brunson,33.4,HOU,Combo,206,84,+2.4%,51,-0.1%,87,+2.6%,59,+1.0%,79,+3.6%,96,+2.8%,2,-6.3%,16,-3.5%
Kobe Bryant,27.2,LAL,Combo,3271,100,+7.0%,58,+0.5%,18,-2.3%,58,+1.0%,38,-1.3%,26,-0.9%,76,+1.8%,61,+0.8%
Greg Buckner,29.1,DEN,Wing,1721,49,-0.4%,11,-3.9%,50,-0.2%,38,-1.0%,39,-1.2%,92,+2.4%,84,+2.7%,88,+5.1%
Pat Burke,31.9,PHX,Big,268,28,-1.7%,37,-1.1%,29,-1.4%,92,+5.3%,81,+3.8%,2,-3.0%,55,+0.2%,21,-2.8%
Antonio Burks,25.7,MEM,Point,513,20,-2.5%,63,+0.8%,50,-0.1%,97,+7.8%,96,+7.7%,3,-2.9%,3,-5.6%,2,-8.5%
Kevin Burleson,26.6,CHA,Combo,307,8,-3.6%,21,-2.2%,9,-3.4%,6,-5.6%,2,-9.0%,96,+2.8%,99,+8.5%,99,+11.3%
Caron Butler,25.6,WAS,Wing,2688,44,-0.8%,69,+1.4%,51,-0.0%,78,+2.9%,74,+2.9%,20,-1.2%,14,-3.0%,12,-4.2%
Jackie Butler,20.6,NYK,Big,651,99,+5.9%,40,-0.9%,53,+0.0%,52,+0.4%,52,+0.4%,78,+1.0%,43,-0.5%,56,+0.5%
Rasual Butler,26.4,NOH,Wing,1787,73,+1.2%,28,-1.8%,20,-2.1%,36,-1.1%,22,-3.2%,88,+1.7%,86,+3.2%,88,+5.0%
Andrew Bynum,18.0,LAL,Big,307,36,-1.3%,4,-5.4%,83,+2.2%,20,-3.1%,43,-0.8%,93,+2.5%,88,+3.7%,93,+6.2%
Will Bynum,22.8,GSW,Point,144,3,-5.3%,100,+10.5%,87,+2.6%,4,-6.6%,17,-4.0%,14,-1.5%,5,-5.1%,5,-6.5%
Zarko Cabarkapa,24.4,GSW,Big,442,15,-2.9%,28,-1.8%,80,+1.9%,77,+2.8%,87,+4.8%,10,-1.8%,33,-1.1%,20,-3.0%
Jose Calderon,24.1,TOR,Point,1445,42,-0.9%,88,+3.4%,37,-1.0%,26,-2.3%,22,-3.3%,81,+1.3%,29,-1.4%,49,-0.1%
Marcus Camby,31.6,DEN,Big,1851,43,-0.9%,92,+4.5%,46,-0.4%,79,+3.1%,73,+2.7%,7,-2.2%,4,-5.1%,3,-7.3%
Brian Cardinal,28.5,MEM,Big,388,74,+1.2%,54,+0.1%,37,-0.9%,90,+4.7%,80,+3.7%,60,+0.3%,8,-4.1%,13,-3.8%
Matt Carroll,25.2,CHA,Wing,1199,35,-1.4%,41,-0.9%,33,-1.2%,29,-2.0%,22,-3.3%,97,+3.1%,68,+1.1%,84,+4.2%
Anthony Carter,30.4,MIN,Point,569,27,-1.8%,75,+1.8%,44,-0.5%,48,-0.1%,44,-0.6%,76,+1.0%,20,-2.2%,39,-1.2%
Vince Carter,28.8,NJN,Wing,2900,89,+3.0%,73,+1.7%,81,+2.0%,10,-4.5%,27,-2.5%,32,-0.7%,73,+1.5%,61,+0.8%
Sam Cassell,36.0,LAC,Point,2651,82,+2.0%,14,-3.2%,56,+0.1%,78,+2.9%,76,+3.0%,42,-0.3%,58,+0.5%,53,+0.2%
Kelvin Cato,31.2,ORL,Big,298,14,-3.1%,28,-1.8%,70,+1.1%,73,+2.5%,80,+3.6%,34,-0.6%,32,-1.2%,32,-1.8%
Tyson Chandler,23.1,CHI,Big,2107,79,+1.8%,62,+0.8%,22,-2.0%,54,+0.5%,36,-1.5%,28,-0.8%,75,+1.6%,60,+0.8%
Calbert Cheaney,34.3,GSW,Forward,413,2,-5.4%,27,-1.8%,63,+0.6%,91,+4.9%,91,+5.5%,11,-1.7%,21,-2.0%,14,-3.7%
Josh Childress,22.4,ATL,Wing,2193,82,+2.0%,80,+2.2%,70,+1.0%,19,-3.3%,30,-2.3%,60,+0.3%,47,-0.2%,52,+0.1%
Doug Christie,35.5,DAL,Wing,184,11,-3.3%,96,+5.7%,2,-5.9%,81,+3.2%,26,-2.6%,16,-1.4%,25,-1.8%,20,-3.1%
Speedy Claxton,27.5,NOH,Combo,1970,61,+0.3%,58,+0.5%,55,+0.1%,33,-1.4%,39,-1.3%,75,+0.9%,48,-0.2%,59,+0.7%
Mateen Cleaves,28.2,SEA,Point,200,50,-0.3%,63,+0.8%,22,-1.9%,32,-1.4%,21,-3.4%,77,+1.0%,74,+1.6%,78,+2.6%
Jarron Collins,26.9,UTA,Big,1701,17,-2.8%,10,-3.9%,59,+0.4%,77,+2.9%,78,+3.3%,68,+0.6%,51,-0.0%,57,+0.6%
Jason Collins,26.9,NJN,Big,1891,74,+1.2%,21,-2.3%,52,-0.0%,90,+4.6%,86,+4.6%,9,-2.0%,45,-0.3%,27,-2.3%
Nick Collison,25.0,SEA,Big,1438,60,+0.2%,84,+2.6%,12,-3.0%,77,+2.7%,47,-0.2%,35,-0.5%,24,-1.8%,25,-2.3%
Brian Cook,24.9,LAL,Big,1504,77,+1.5%,21,-2.2%,28,-1.5%,85,+3.7%,69,+2.2%,13,-1.6%,75,+1.6%,51,+0.0%
Jamal Crawford,25.6,NYK,Combo,2465,64,+0.6%,7,-4.9%,75,+1.4%,47,-0.2%,62,+1.3%,84,+1.5%,80,+2.1%,83,+3.6%
Austin Croshere,30.5,IND,Forward,1138,89,+3.0%,65,+0.9%,56,+0.1%,10,-4.5%,15,-4.4%,78,+1.1%,82,+2.5%,82,+3.5%
Eddy Curry,22.9,NYK,Big,1860,65,+0.7%,95,+5.4%,34,-1.2%,15,-3.9%,12,-5.0%,24,-1.0%,60,+0.6%,47,-0.4%
Samuel Dalembert,25.5,PHI,Big,1757,55,-0.1%,17,-2.8%,86,+2.6%,67,+1.7%,83,+4.3%,54,+0.1%,26,-1.6%,35,-1.5%
Erick Dampier,30.3,DAL,Big,1912,35,-1.3%,68,+1.2%,39,-0.9%,43,-0.6%,37,-1.5%,78,+1.1%,37,-0.8%,54,+0.2%
Antonio Daniels,30.6,WAS,Point,2248,83,+2.2%,57,+0.3%,30,-1.3%,40,-0.8%,31,-2.1%,82,+1.4%,57,+0.4%,73,+1.8%
Marquis Daniels,24.8,DAL,Wing,1729,29,-1.7%,82,+2.3%,77,+1.6%,27,-2.2%,45,-0.6%,41,-0.3%,28,-1.5%,32,-1.8%
Antonio Davis,37.0,NYK,Forward,747,21,-2.2%,45,-0.7%,36,-1.0%,65,+1.6%,55,+0.6%,37,-0.5%,60,+0.6%,52,+0.1%
Antonio Davis,37.0,TOR,Forward,190,99,+5.8%,86,+3.0%,47,-0.3%,39,-0.8%,40,-1.2%,71,+0.7%,18,-2.6%,31,-1.8%
Baron Davis,26.6,GSW,Point,1960,90,+3.1%,46,-0.5%,30,-1.4%,10,-4.6%,8,-5.9%,79,+1.1%,94,+5.3%,94,+6.4%
Dale Davis,36.6,DET,Big,149,12,-3.2%,13,-3.3%,48,-0.3%,68,+1.9%,66,+1.7%,93,+2.5%,38,-0.8%,71,+1.7%
Ricky Davis,26.1,BOS,Wing,1738,77,+1.5%,7,-4.7%,74,+1.4%,76,+2.7%,83,+4.1%,47,-0.1%,61,+0.7%,57,+0.6%
Ricky Davis,26.1,MIN,Wing,1451,95,+4.0%,41,-0.9%,52,-0.0%,82,+3.4%,78,+3.3%,31,-0.7%,25,-1.7%,25,-2.4%
Carlos Delfino,23.2,DET,Wing,613,19,-2.5%,43,-0.8%,14,-2.7%,60,+1.0%,35,-1.6%,75,+0.9%,73,+1.5%,76,+2.4%
Tony Delk,31.8,DET,Combo,358,12,-3.2%,21,-2.4%,62,+0.6%,84,+3.5%,83,+4.1%,20,-1.2%,42,-0.5%,33,-1.7%
Luol Deng,20.5,CHI,Forward,2592,53,-0.2%,80,+2.2%,51,-0.1%,55,+0.6%,52,+0.4%,12,-1.6%,35,-1.0%,24,-2.6%
Boris Diaw,23.5,PHX,Big,2842,88,+2.9%,87,+3.0%,26,-1.6%,33,-1.4%,24,-3.0%,81,+1.2%,31,-1.3%,50,-0.0%
Dan Dickau,27.1,BOS,Point,229,99,+5.8%,31,-1.6%,38,-0.9%,88,+4.1%,77,+3.2%,19,-1.2%,44,-0.4%,34,-1.6%
Travis Diener,23.7,ORL,Combo,224,3,-5.3%,39,-0.9%,2,-6.0%,3,-6.7%,1,-12.7%,97,+3.2%,100,+10.4%,99,+13.6%
Ike Diogu,22.1,GSW,Big,967,21,-2.2%,86,+2.8%,96,+4.4%,45,-0.5%,82,+3.9%,19,-1.2%,3,-5.5%,5,-6.7%
DeSagana Diop,23.8,DAL,Big,1490,67,+0.8%,24,-2.1%,86,+2.5%,85,+3.6%,93,+6.1%,11,-1.7%,20,-2.3%,13,-4.0%
Juan Dixon,27.1,POR,Wing,1912,43,-0.8%,59,+0.6%,52,-0.0%,63,+1.4%,65,+1.4%,17,-1.3%,40,-0.7%,29,-2.0%
Michael Doleac,28.4,MIA,Big,302,1,-6.4%,27,-1.9%,38,-0.9%,99,+9.2%,97,+8.3%,14,-1.5%,6,-4.9%,6,-6.4%
Keyon Dooling,25.5,ORL,Combo,1126,51,-0.3%,51,-0.1%,47,-0.3%,80,+3.1%,74,+2.8%,45,-0.2%,18,-2.5%,23,-2.7%
Chris Duhon,23.2,CHI,Point,2116,55,-0.1%,74,+1.8%,49,-0.2%,13,-4.0%,16,-4.3%,70,+0.7%,78,+1.8%,77,+2.5%
Tim Duncan,29.5,SAS,Big,2775,42,-0.9%,94,+5.0%,98,+5.4%,41,-0.7%,86,+4.7%,4,-2.6%,1,-7.0%,1,-9.7%
Mike Dunleavy,25.1,GSW,Forward,2551,70,+1.0%,51,-0.1%,72,+1.2%,48,-0.1%,61,+1.1%,3,-2.8%,77,+1.8%,41,-1.0%
Ronald Dupree,24.8,MIN,Forward,229,21,-2.2%,38,-1.0%,11,-3.1%,41,-0.7%,18,-3.8%,67,+0.6%,92,+4.3%,87,+4.8%
John Edwards,24.3,ATL,Big,280,24,-2.0%,1,-8.3%,96,+4.4%,93,+5.6%,99,+9.9%,21,-1.1%,42,-0.6%,34,-1.7%
Howard Eisley,32.9,LAC,Point,109,80,+1.9%,10,-4.0%,19,-2.2%,94,+6.0%,81,+3.9%,63,+0.4%,47,-0.2%,53,+0.2%
Howard Eisley,32.9,DEN,Point,270,1,-6.6%,0,-10.1%,29,-1.5%,46,-0.3%,33,-1.8%,94,+2.6%,99,+9.2%,99,+11.8%
Monta Ellis,20.0,GSW,Combo,829,27,-1.8%,90,+3.9%,84,+2.4%,30,-1.8%,54,+0.6%,51,+0.0%,6,-4.5%,10,-4.4%
Francisco Elson,29.7,DEN,Big,1547,80,+1.9%,19,-2.6%,37,-1.0%,92,+5.5%,84,+4.5%,40,-0.4%,27,-1.5%,29,-1.9%
Melvin Ely,27.5,CHA,Big,1319,53,-0.2%,15,-3.2%,99,+8.0%,19,-3.3%,86,+4.7%,62,+0.4%,23,-1.8%,35,-1.5%
Maurice Evans,27.0,DET,Wing,1037,21,-2.2%,30,-1.6%,19,-2.3%,75,+2.6%,52,+0.3%,92,+2.4%,34,-1.1%,65,+1.3%
Reggie Evans,25.5,SEA,Big,782,39,-1.1%,15,-3.1%,71,+1.2%,50,+0.2%,64,+1.3%,49,-0.1%,77,+1.8%,73,+1.7%
Reggie Evans,25.5,DEN,Big,595,22,-2.1%,2,-6.3%,78,+1.7%,8,-5.1%,21,-3.4%,93,+2.5%,97,+7.2%,98,+9.6%
Daniel Ewing,22.6,LAC,Combo,902,19,-2.5%,73,+1.7%,15,-2.6%,47,-0.2%,25,-2.8%,53,+0.1%,68,+1.1%,64,+1.1%
Raymond Felton,21.3,CHA,Combo,2362,95,+4.1%,85,+2.7%,40,-0.7%,14,-4.0%,14,-4.7%,82,+1.3%,60,+0.6%,73,+2.0%
Michael Finley,32.7,SAS,Forward,1975,37,-1.3%,2,-5.9%,38,-0.9%,86,+3.8%,74,+2.9%,65,+0.5%,83,+2.5%,80,+3.0%
Derek Fisher,31.2,GSW,Combo,2548,41,-0.9%,24,-2.1%,41,-0.7%,64,+1.5%,57,+0.8%,86,+1.6%,45,-0.3%,66,+1.3%
Gerald Fitch,23.2,MIA,Point,212,4,-4.6%,23,-2.1%,78,+1.7%,58,+0.9%,73,+2.7%,4,-2.6%,79,+2.0%,45,-0.6%
T.J. Ford,22.6,MIL,Point,2538,45,-0.7%,66,+1.1%,85,+2.5%,32,-1.5%,59,+1.0%,59,+0.3%,19,-2.4%,28,-2.1%
Danny Fortson,29.6,SEA,Big,273,69,+0.9%,67,+1.2%,10,-3.2%,65,+1.5%,33,-1.7%,39,-0.4%,64,+0.9%,56,+0.5%
Jeff Foster,28.8,IND,Big,1573,48,-0.4%,56,+0.3%,23,-1.9%,78,+2.9%,60,+1.0%,31,-0.7%,39,-0.7%,37,-1.4%
Adonal Foyle,30.7,GSW,Big,1818,43,-0.8%,20,-2.4%,45,-0.4%,76,+2.7%,70,+2.3%,32,-0.7%,63,+0.8%,52,+0.1%
Richie Frahm,28.2,MIN,Combo,217,67,+0.8%,72,+1.5%,2,-5.1%,0,-12.4%,0,-17.5%,100,+6.0%,100,+10.0%,100,+15.9%
Richie Frahm,28.2,HOU,Wing,109,90,+3.3%,19,-2.5%,94,+4.0%,27,-2.2%,67,+1.7%,80,+1.1%,45,-0.3%,60,+0.8%
Steve Francis,28.7,ORL,Combo,1731,61,+0.3%,92,+4.5%,77,+1.6%,5,-5.8%,16,-4.2%,77,+1.0%,31,-1.3%,48,-0.3%
Steve Francis,28.7,NYK,Combo,639,8,-3.7%,70,+1.4%,72,+1.2%,75,+2.5%,80,+3.8%,18,-1.3%,9,-3.9%,7,-5.2%
Channing Frye,22.5,NYK,Big,1522,15,-2.9%,10,-4.0%,66,+0.8%,89,+4.5%,90,+5.4%,25,-0.9%,44,-0.4%,38,-1.3%
Dan Gadzuric,27.7,MIL,Big,844,50,-0.4%,43,-0.8%,41,-0.7%,62,+1.2%,52,+0.5%,26,-0.9%,70,+1.2%,54,+0.3%
Francisco Garcia,23.8,SAC,Wing,1217,29,-1.7%,20,-2.5%,76,+1.6%,37,-1.1%,53,+0.5%,61,+0.3%,76,+1.6%,74,+2.0%
Kevin Garnett,29.5,MIN,Big,2949,98,+5.3%,51,-0.1%,97,+4.8%,74,+2.5%,95,+7.3%,45,-0.2%,1,-7.1%,3,-7.2%
Pat Garrity,29.2,ORL,Forward,920,34,-1.4%,34,-1.4%,3,-4.9%,15,-3.8%,2,-8.6%,90,+2.1%,98,+7.9%,98,+10.0%
Pau Gasol,25.3,MEM,Big,3125,72,+1.1%,87,+3.0%,87,+2.6%,1,-8.9%,6,-6.3%,52,+0.1%,86,+3.2%,82,+3.3%
Devean George,28.2,LAL,Wing,1509,10,-3.4%,19,-2.6%,23,-1.9%,45,-0.5%,29,-2.3%,96,+2.8%,79,+2.0%,87,+4.9%
Manu Ginobili,28.3,SAS,Wing,1804,76,+1.4%,95,+5.0%,42,-0.6%,7,-5.3%,8,-5.9%,74,+0.9%,52,+0.0%,62,+0.9%
Gordan Giricek,28.4,UTA,Wing,952,47,-0.5%,2,-6.5%,31,-1.3%,96,+7.1%,92,+5.7%,52,+0.1%,61,+0.7%,59,+0.7%
Ryan Gomes,23.2,BOS,Forward,1341,63,+0.5%,32,-1.5%,27,-1.6%,67,+1.7%,49,+0.1%,58,+0.2%,69,+1.1%,66,+1.4%
Drew Gooden,24.1,CLE,Big,2156,7,-3.8%,50,-0.1%,97,+5.2%,95,+6.4%,99,+11.7%,0,-5.6%,2,-6.0%,0,-11.5%
Ben Gordon,22.6,CHI,Wing,2465,75,+1.4%,16,-2.9%,64,+0.7%,65,+1.6%,70,+2.2%,58,+0.2%,57,+0.4%,58,+0.6%
Joey Graham,23.4,TOR,Wing,1531,45,-0.8%,33,-1.4%,76,+1.6%,80,+3.1%,86,+4.7%,1,-3.8%,59,+0.6%,19,-3.2%
Stephen Graham,23.4,CLE,Wing,110,64,+0.5%,96,+5.9%,4,-4.5%,69,+2.2%,29,-2.4%,40,-0.4%,13,-3.1%,16,-3.5%
Danny Granger,22.5,IND,Forward,1697,30,-1.6%,28,-1.8%,24,-1.8%,73,+2.5%,56,+0.7%,61,+0.3%,64,+0.8%,64,+1.1%
