Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Kirk Hinrich,23.8,CHI,Combo,214,4,-8.1%,58,+1.8%,62,+1.7%,14,-6.7%,25,-5.0%,93,+3.2%,51,+0.0%,76,+3.2%
Robert Horry,34.2,SAS,Big,618,81,+5.4%,39,-1.3%,9,-5.7%,21,-4.9%,6,-10.6%,96,+4.3%,96,+7.6%,99,+11.9%
Josh Howard,24.5,DAL,Forward,429,96,+7.9%,47,+0.3%,78,+3.3%,28,-3.1%,53,+0.2%,30,-1.2%,58,+0.7%,46,-0.5%
Larry Hughes,25.8,WAS,Combo,402,41,-0.8%,93,+8.3%,68,+2.1%,4,-11.9%,10,-9.7%,87,+2.4%,45,-0.9%,61,+1.5%
Lindsey Hunter,33.9,DET,Combo,352,35,-1.5%,29,-2.2%,11,-5.3%,82,+5.1%,49,-0.2%,69,+1.1%,64,+1.2%,68,+2.4%
Steven Hunter,23.0,PHX,Big,209,59,+1.5%,17,-4.2%,89,+4.9%,71,+3.6%,88,+8.5%,18,-1.8%,34,-2.5%,25,-4.3%
Andre Iguodala,20.8,PHI,Wing,193,93,+7.5%,57,+1.7%,61,+1.4%,22,-4.7%,31,-3.3%,63,+0.9%,57,+0.7%,62,+1.6%
Allen Iverson,29.4,PHI,Point,237,1,-12.6%,0,-27.8%,99,+11.7%,98,+12.7%,100,+24.4%,100,+7.3%,25,-3.9%,78,+3.4%
Jim Jackson,34.1,PHX,Combo,466,43,-0.5%,41,-0.5%,60,+1.3%,45,-1.3%,52,+0.0%,47,-0.4%,61,+0.9%,54,+0.5%
Stephen Jackson,26.6,IND,Wing,471,80,+4.5%,88,+6.5%,15,-4.4%,30,-2.8%,17,-7.3%,44,-0.7%,66,+1.5%,56,+0.8%
Jerome James,29.0,SEA,Big,294,29,-2.1%,4,-7.6%,94,+7.0%,46,-1.3%,82,+5.7%,28,-1.3%,78,+3.2%,63,+1.9%
Mike James,29.4,HOU,Combo,170,90,+6.4%,34,-1.6%,54,+0.3%,43,-1.4%,42,-1.1%,64,+0.9%,71,+1.9%,73,+2.8%
Antawn Jamison,28.4,WAS,Wing,378,99,+13.4%,71,+3.4%,59,+1.1%,13,-6.8%,21,-5.7%,54,+0.2%,74,+2.1%,69,+2.4%
Al Jefferson,19.8,BOS,Big,121,36,-1.5%,35,-1.6%,80,+3.7%,89,+7.3%,92,+11.0%,25,-1.6%,7,-7.8%,6,-9.4%
Richard Jefferson,24.4,NJN,Wing,139,77,+3.4%,94,+8.9%,32,-1.7%,5,-11.8%,3,-13.5%,84,+2.2%,75,+2.4%,82,+4.6%
Jared Jeffries,22.9,WAS,Forward,244,91,+6.9%,74,+3.9%,89,+5.4%,32,-2.5%,72,+2.9%,2,-3.9%,28,-2.9%,13,-6.9%
Anthony Johnson,30.1,IND,Point,309,27,-2.3%,44,-0.0%,12,-5.0%,72,+3.7%,40,-1.4%,22,-1.7%,76,+3.0%,61,+1.4%
Joe Johnson,23.3,PHX,Wing,351,69,+2.8%,18,-4.2%,27,-2.1%,75,+3.9%,62,+1.9%,92,+3.1%,46,-0.8%,68,+2.3%
Damon Jones,28.2,MIA,Point,501,75,+3.3%,50,+0.5%,88,+4.8%,4,-12.4%,15,-7.6%,89,+2.6%,88,+4.5%,90,+7.1%
Eddie Jones,33.0,MIA,Wing,601,71,+3.1%,96,+9.4%,44,-0.8%,8,-9.8%,7,-10.5%,10,-2.5%,82,+3.6%,60,+1.1%
Fred Jones,25.6,IND,Wing,210,31,-2.0%,28,-2.2%,49,-0.3%,68,+2.9%,68,+2.6%,39,-0.8%,54,+0.4%,47,-0.4%
James Jones,24.1,IND,Forward,181,20,-3.1%,30,-2.1%,84,+4.4%,34,-2.3%,64,+2.1%,49,-0.2%,52,+0.2%,51,-0.0%
Jason Kidd,31.6,NJN,Point,182,5,-7.3%,1,-21.2%,85,+4.5%,89,+8.1%,95,+12.6%,90,+3.1%,92,+5.5%,96,+8.6%
Kyle Korver,23.6,PHI,Wing,140,88,+6.2%,39,-1.3%,3,-7.9%,90,+8.4%,54,+0.5%,34,-1.1%,69,+1.8%,55,+0.8%
Nenad Krstic,21.3,NJN,Big,154,64,+2.1%,63,+2.1%,63,+1.7%,32,-2.3%,46,-0.6%,56,+0.4%,39,-1.9%,38,-1.5%
Raef LaFrentz,28.4,BOS,Big,185,46,-0.2%,67,+2.9%,29,-1.9%,17,-6.0%,13,-7.9%,61,+0.6%,87,+4.4%,84,+5.0%
Christian Laettner,35.2,MIA,Big,130,25,-2.7%,23,-3.2%,35,-1.5%,66,+2.4%,56,+1.0%,20,-1.7%,84,+3.9%,65,+2.2%
Rashard Lewis,25.2,SEA,Forward,311,68,+2.7%,40,-1.2%,17,-4.3%,61,+1.3%,33,-3.0%,67,+1.0%,79,+3.2%,79,+4.2%
Shawn Marion,26.5,PHX,Forward,631,11,-4.5%,33,-1.7%,51,+0.0%,65,+2.4%,65,+2.4%,36,-1.1%,54,+0.4%,43,-0.7%
Kenyon Martin,26.8,DEN,Big,163,72,+3.2%,87,+6.0%,50,-0.2%,31,-2.5%,36,-2.7%,24,-1.6%,39,-1.7%,31,-3.3%
Antonio McDyess,30.2,DET,Big,493,51,+0.9%,11,-6.3%,52,+0.1%,94,+9.7%,89,+9.7%,40,-0.8%,32,-2.7%,27,-3.5%
Tracy McGrady,25.4,HOU,Wing,301,53,+1.0%,9,-6.5%,5,-6.6%,73,+3.8%,35,-2.8%,15,-1.9%,100,+11.2%,96,+9.3%
Andre Miller,28.6,DEN,Combo,183,89,+6.4%,92,+7.8%,92,+6.8%,54,+0.4%,84,+7.1%,0,-6.4%,4,-8.5%,2,-14.9%
Brad Miller,28.6,SAC,Big,138,67,+2.6%,18,-4.1%,21,-3.5%,78,+4.3%,54,+0.9%,86,+2.3%,60,+0.9%,77,+3.3%
Mike Miller,24.7,MEM,Wing,108,39,-0.9%,49,+0.4%,68,+2.1%,10,-9.6%,16,-7.5%,99,+5.0%,73,+2.1%,91,+7.1%
Reggie Miller,39.2,IND,Wing,427,60,+1.6%,43,-0.2%,56,+0.8%,25,-3.6%,34,-2.8%,75,+1.5%,68,+1.5%,75,+3.0%
Cuttino Mobley,29.2,SAC,Wing,158,3,-8.6%,97,+11.2%,19,-4.1%,58,+1.0%,32,-3.1%,50,-0.2%,6,-7.8%,11,-8.0%
Nazr Mohammed,27.2,SAS,Big,529,18,-3.6%,61,+2.0%,65,+1.9%,62,+1.4%,75,+3.3%,43,-0.7%,18,-4.5%,23,-5.3%
Alonzo Mourning,34.7,MIA,Big,252,14,-4.2%,20,-3.6%,16,-4.3%,87,+6.8%,66,+2.4%,82,+2.1%,42,-1.0%,59,+1.1%
Dikembe Mutombo,38.4,HOU,Big,100,61,+1.8%,2,-10.0%,46,-0.6%,95,+10.6%,89,+10.0%,46,-0.6%,56,+0.6%,52,-0.0%
Steve Nash,30.7,PHX,Point,610,97,+8.8%,26,-2.8%,40,-1.0%,44,-1.3%,38,-2.3%,70,+1.3%,83,+3.8%,85,+5.1%
Andres Nocioni,24.9,CHI,Forward,197,10,-4.7%,90,+7.5%,18,-4.2%,88,+7.0%,70,+2.9%,6,-3.1%,10,-7.3%,5,-10.4%
Dirk Nowitzki,26.4,DAL,Big,553,73,+3.2%,72,+3.7%,26,-2.1%,18,-6.0%,12,-8.1%,95,+3.5%,61,+0.9%,80,+4.4%
Jermaine O'Neal,26.1,IND,Big,477,98,+10.4%,68,+2.9%,98,+11.2%,11,-7.8%,77,+3.5%,59,+0.6%,11,-7.0%,15,-6.4%
Shaquille O'Neal,32.7,MIA,Big,428,86,+6.1%,91,+7.7%,96,+9.1%,1,-14.5%,23,-5.4%,17,-1.8%,47,-0.6%,34,-2.4%
Scott Padgett,28.5,HOU,Big,102,19,-3.5%,61,+2.0%,57,+0.9%,6,-10.8%,9,-9.9%,97,+4.6%,81,+3.3%,94,+7.9%
Tony Parker,22.5,SAS,Point,848,82,+5.6%,68,+2.9%,38,-1.2%,74,+3.9%,68,+2.7%,26,-1.5%,22,-4.0%,22,-5.5%
Gary Payton,36.3,BOS,Point,238,84,+5.8%,82,+5.3%,30,-1.8%,0,-16.9%,0,-18.7%,94,+3.3%,99,+10.1%,100,+13.4%
Paul Pierce,27.1,BOS,Wing,276,74,+3.2%,70,+3.2%,1,-12.3%,41,-1.4%,2,-13.8%,78,+1.7%,97,+8.9%,98,+10.5%
Tayshaun Prince,24.7,DET,Wing,1016,56,+1.1%,64,+2.2%,71,+2.9%,11,-8.0%,24,-5.0%,75,+1.5%,65,+1.3%,72,+2.8%
Vladimir Radmanovic,24.0,SEA,Forward,123,78,+3.6%,38,-1.4%,2,-8.6%,64,+2.3%,19,-6.2%,46,-0.5%,96,+8.2%,93,+7.7%
Quentin Richardson,24.6,PHX,Wing,561,18,-3.6%,73,+3.8%,75,+3.2%,26,-3.5%,48,-0.3%,9,-2.5%,44,-0.9%,28,-3.5%
Luke Ridnour,23.7,SEA,Point,374,22,-2.8%,13,-5.3%,100,+12.6%,61,+1.2%,97,+13.8%,58,+0.4%,4,-8.9%,9,-8.5%
Glenn Robinson,31.8,SAS,Forward,102,12,-4.4%,3,-9.1%,96,+7.1%,85,+5.8%,96,+12.9%,3,-3.7%,50,-0.1%,25,-3.8%
Michael Ruffin,27.8,WAS,Big,154,17,-4.0%,10,-6.3%,39,-1.0%,68,+2.9%,61,+1.9%,96,+3.6%,59,+0.9%,81,+4.5%
Jerry Stackhouse,30.0,DAL,Wing,403,24,-2.7%,27,-2.5%,25,-2.2%,35,-2.2%,27,-4.4%,91,+3.1%,82,+3.8%,89,+6.9%
Peja Stojakovic,27.4,SAC,Wing,201,44,-0.4%,89,+6.5%,7,-6.1%,54,+0.3%,20,-5.8%,98,+4.6%,14,-5.3%,44,-0.7%
Amar'e Stoudemire,22.0,PHX,Big,599,58,+1.5%,84,+5.8%,46,-0.6%,24,-4.3%,25,-4.9%,51,+0.0%,43,-1.0%,42,-0.9%
Bob Sura,31.6,HOU,Point,180,6,-6.2%,83,+5.7%,23,-2.5%,48,-0.7%,32,-3.1%,21,-1.7%,46,-0.9%,33,-2.5%
Jason Terry,27.1,DAL,Point,499,68,+2.7%,85,+5.8%,25,-2.2%,38,-1.9%,28,-4.0%,48,-0.3%,40,-1.5%,36,-1.8%
Etan Thomas,26.6,WAS,Big,126,25,-2.6%,42,-0.5%,24,-2.4%,75,+4.0%,60,+1.6%,77,+1.6%,30,-2.7%,41,-1.1%
Kenny Thomas,27.3,SAC,Big,153,54,+1.1%,60,+1.9%,18,-4.2%,83,+5.2%,55,+1.0%,73,+1.5%,20,-4.4%,32,-2.9%
Jamaal Tinsley,26.7,IND,Point,249,70,+3.1%,59,+1.8%,81,+3.7%,23,-4.4%,47,-0.6%,65,+0.9%,38,-2.1%,40,-1.2%
Beno Udrih,22.3,SAS,Point,224,7,-5.8%,16,-4.6%,45,-0.7%,29,-3.0%,30,-3.7%,88,+2.5%,93,+5.8%,95,+8.3%
Dwyane Wade,22.8,MIA,Combo,572,63,+2.0%,75,+4.2%,32,-1.5%,69,+3.2%,61,+1.7%,14,-1.9%,23,-4.0%,17,-5.9%
Antoine Walker,28.2,BOS,Big,223,0,-12.7%,98,+11.6%,11,-5.1%,2,-13.3%,1,-18.4%,7,-2.9%,98,+9.7%,89,+6.8%
Ben Wallace,30.1,DET,Big,973,30,-2.1%,80,+5.0%,64,+1.8%,25,-3.7%,39,-1.9%,41,-0.8%,36,-2.3%,32,-3.1%
Rasheed Wallace,30.1,DET,Big,822,57,+1.4%,75,+4.1%,41,-0.9%,9,-9.7%,5,-10.6%,71,+1.3%,90,+5.1%,88,+6.5%
Chris Webber,31.7,PHI,Big,185,45,-0.3%,5,-7.2%,69,+2.3%,91,+8.5%,90,+10.8%,4,-3.4%,48,-0.2%,26,-3.6%
David Wesley,34.0,HOU,Wing,279,21,-3.0%,22,-3.3%,79,+3.6%,52,-0.3%,75,+3.3%,37,-1.1%,62,+1.1%,53,+0.0%
Delonte West,21.3,BOS,Combo,100,89,+6.2%,21,-3.4%,48,-0.3%,47,-1.1%,39,-1.4%,79,+1.8%,77,+3.0%,83,+4.8%
Damien Wilkins,24.8,SEA,Forward,132,26,-2.3%,66,+2.9%,58,+0.9%,36,-2.0%,43,-1.1%,80,+1.9%,26,-3.7%,37,-1.8%
Jason Williams,29.0,MEM,Point,115,38,-1.2%,7,-7.0%,90,+5.6%,63,+1.7%,85,+7.2%,85,+2.2%,33,-2.5%,49,-0.3%
Yao Ming,24.1,HOU,Big,219,37,-1.4%,96,+10.9%,61,+1.6%,7,-10.6%,11,-9.0%,61,+0.7%,32,-2.6%,35,-1.9%
