Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Michael Beasley,21.8,MIN,Forward,2350,20,47.7%,37,26%,92,28%,80,34%,96,62%,14,2%,35,10%,24,12%
Rodrigue Beaubois,22.7,DAL,Wing,481,36,48.2%,73,34%,53,14%,24,17%,29,31%,36,8%,74,27%,58,35%
Marco Belinelli,24.6,NOP,Wing,1922,79,52.9%,18,17%,25,9%,67,30%,51,39%,73,16%,77,29%,78,44%
Charlie Bell,31.6,GSW,Wing,123,2,38.5%,2,4%,38,12%,88,38%,78,50%,98,35%,22,12%,82,46%
Raja Bell,34.1,UTA,Wing,2080,38,48.4%,10,12%,16,7%,93,42%,75,49%,68,15%,60,25%,70,39%
Mike Bibby,32.5,ATL,Point,1670,98,56.5%,5,8%,3,5%,64,30%,17,35%,91,15%,97,42%,93,57%
Mike Bibby,32.5,MIA,Point,556,100,61.5%,3,6%,0,2%,36,23%,0,25%,98,23%,98,45%,100,69%
Andris Biedrins,24.6,GSW,Big,1390,70,53.4%,66,61%,93,38%,6,0%,41,39%,0,0%,0,0%,0,0%
Chauncey Billups,34.1,DEN,Combo,1641,96,53.8%,29,20%,22,11%,65,29%,41,40%,41,5%,78,35%,76,40%
Chauncey Billups,34.1,NYK,Combo,662,47,48.3%,43,23%,10,10%,39,23%,20,33%,39,5%,92,39%,86,44%
DeJuan Blair,21.5,SAS,Big,1639,49,50.2%,78,67%,76,29%,16,4%,25,33%,0,0%,61,0%,53,0%
Steve Blake,30.7,LAL,Point,1487,74,50.5%,2,6%,19,12%,31,22%,14,34%,100,27%,88,34%,97,60%
Andray Blatche,24.2,WAS,Big,2163,20,44.8%,40,44%,63,25%,67,29%,68,55%,78,0%,80,1%,79,2%
Eric Bledsoe,20.9,LAC,Combo,1794,24,46.1%,94,45%,53,15%,22,19%,27,35%,69,9%,24,12%,27,21%
Keith Bogans,30.5,CHI,Wing,1455,89,55.4%,19,17%,4,2%,5,8%,1,9%,99,38%,92,36%,97,74%
Andrew Bogut,25.9,MIL,Big,2293,42,49.7%,52,51%,99,46%,13,3%,58,49%,0,0%,58,0%,50,0%
Matt Bonner,30.6,SAS,Big,1390,94,59.9%,0,10%,30,16%,34,13%,19,29%,99,16%,99,45%,99,61%
Trevor Booker,22.9,WAS,Forward,976,76,54.0%,94,66%,76,23%,12,11%,33,33%,2,0%,0,0%,2,0%
Carlos Boozer,28.9,CHI,Big,1876,56,51.0%,51,51%,71,27%,56,22%,59,49%,0,0%,0,0%,0,0%
Chris Bosh,26.6,MIA,Big,2776,44,50.0%,19,34%,67,26%,81,38%,87,64%,73,0%,84,2%,81,2%
Earl Boykins,34.4,MIL,Point,805,67,49.3%,16,15%,91,28%,88,39%,97,67%,43,4%,29,15%,29,19%
Avery Bradley,19.9,BOS,Combo,121,0,36.4%,69,33%,20,11%,98,50%,90,61%,33,4%,4,2%,8,7%
Elton Brand,31.6,PHI,Big,2801,59,51.2%,11,29%,98,44%,65,27%,96,71%,0,0%,0,0%,0,0%
Corey Brewer,24.7,DAL,Wing,135,41,48.9%,98,60%,10,4%,30,17%,10,21%,52,12%,17,8%,25,19%
Corey Brewer,24.7,MIN,Wing,1330,7,42.8%,79,36%,90,23%,43,22%,68,45%,36,8%,21,11%,23,19%
Ronnie Brewer,25.6,CHI,Forward,1722,41,49.6%,86,51%,12,8%,96,36%,67,44%,22,2%,16,2%,14,5%
Jon Brockman,23.6,MIL,Big,624,34,47.7%,88,75%,40,18%,19,7%,14,25%,0,0%,0,0%,0,0%
Aaron Brooks,25.8,HOU,Point,785,17,42.1%,45,25%,43,16%,16,18%,16,34%,79,9%,83,32%,86,41%
Aaron Brooks,25.8,PHX,Point,460,60,48.4%,52,26%,34,14%,60,29%,40,43%,55,5%,66,25%,60,31%
Derrick Brown,23.1,CHA,Forward,443,88,56.0%,100,83%,6,7%,4,6%,2,14%,16,2%,12,2%,10,4%
Kwame Brown,28.6,CHA,Big,1689,60,51.5%,82,69%,63,25%,18,6%,22,31%,0,0%,0,0%,0,0%
Shannon Brown,24.9,LAL,Wing,1454,48,49.2%,50,28%,40,12%,68,30%,60,42%,26,6%,59,24%,44,29%
Kobe Bryant,32.2,LAL,Wing,2776,43,49.0%,31,22%,96,27%,71,31%,90,58%,7,3%,40,17%,26,20%
Chase Budinger,22.4,HOU,Wing,1650,53,49.6%,63,31%,49,13%,23,17%,27,30%,58,13%,71,26%,69,39%
Caron Butler,30.6,DAL,Wing,863,50,49.5%,34,23%,43,12%,98,49%,96,62%,30,6%,18,9%,19,15%
Rasual Butler,31.4,LAC,Wing,711,8,42.9%,12,12%,14,5%,60,27%,33,32%,96,30%,69,26%,92,56%
Andrew Bynum,23.0,LAL,Big,1488,88,57.2%,80,67%,81,32%,8,1%,24,33%,0,0%,0,0%,0,0%
Will Bynum,27.8,DET,Point,1057,48,46.9%,86,44%,50,18%,52,27%,45,45%,50,5%,16,6%,19,11%
Jose Calderon,29.1,TOR,Point,2094,64,48.7%,43,23%,2,5%,97,47%,74,52%,34,3%,47,22%,41,25%
Marcus Camby,36.6,POR,Big,1528,6,39.9%,59,56%,38,18%,62,25%,49,44%,0,0%,0,0%,0,0%
Derrick Caracter,22.5,LAL,Big,117,4,36.7%,72,65%,84,32%,14,3%,35,35%,0,0%,0,0%,0,0%
Brian Cardinal,33.5,DAL,Forward,567,98,64.9%,2,7%,2,2%,6,7%,0,9%,100,50%,90,34%,100,84%
Rodney Carney,26.6,GSW,Forward,308,31,49.0%,35,25%,41,14%,69,28%,61,42%,84,19%,43,15%,67,33%
Matt Carroll,30.2,CHA,Wing,559,33,47.9%,61,30%,2,1%,98,47%,73,49%,63,13%,17,8%,29,21%
Anthony Carter,35.4,DEN,Point,138,5,39.6%,22,17%,24,13%,81,33%,50,46%,88,13%,62,25%,76,38%
Anthony Carter,35.4,NYK,Point,299,93,55.2%,59,28%,76,22%,10,16%,26,39%,48,4%,71,28%,67,33%
Vince Carter,33.8,ORL,Wing,663,76,52.3%,64,32%,76,19%,45,23%,56,41%,37,8%,46,19%,37,27%
Vince Carter,33.8,PHX,Wing,1363,45,49.1%,44,26%,63,16%,37,21%,47,37%,55,12%,63,25%,63,37%
Omri Casspi,22.4,SAC,Wing,1636,56,50.4%,45,26%,61,16%,20,15%,31,31%,74,16%,72,27%,75,42%
Mario Chalmers,24.5,MIA,Point,1498,81,51.5%,19,16%,17,12%,3,15%,3,27%,95,22%,91,36%,95,57%
Tyson Chandler,28.1,DAL,Big,2054,99,65.4%,92,80%,13,10%,27,9%,9,20%,0,0%,0,0%,0,0%
Wilson Chandler,23.5,DEN,Wing,638,31,47.5%,35,23%,37,11%,80,36%,71,48%,69,15%,32,14%,41,29%
Wilson Chandler,23.5,NYK,Forward,1750,67,52.1%,43,29%,67,18%,51,20%,47,38%,67,11%,65,22%,65,32%
Josh Childress,27.4,PHX,Forward,823,92,57.4%,98,78%,51,15%,0,2%,4,17%,37,5%,0,0%,16,5%
Earl Clark,22.8,ORL,Big,338,31,47.2%,56,53%,16,11%,76,34%,50,45%,85,1%,77,1%,80,2%
Jarron Collins,31.9,LAC,Big,146,2,33.3%,39,44%,41,19%,80,38%,72,56%,0,0%,0,0%,0,0%
Jason Collins,31.9,ATL,Big,577,28,47.0%,54,52%,17,11%,78,37%,56,48%,0,0%,0,0%,0,0%
Darren Collison,23.2,IND,Point,2344,57,48.1%,71,34%,79,23%,67,31%,79,54%,22,3%,22,10%,24,13%
Nick Collison,30.0,OKC,Big,1498,85,56.5%,81,69%,29,16%,41,15%,23,31%,0,0%,0,0%,0,0%
Mike Conley,23.1,MEM,Point,2864,66,48.9%,79,37%,71,21%,28,21%,36,43%,52,5%,34,16%,33,21%
Brian Cook,29.9,LAC,Big,407,79,54.8%,5,20%,15,11%,60,24%,29,34%,94,4%,98,42%,98,46%
Daequan Cook,23.5,OKC,Wing,538,99,60.1%,1,3%,3,2%,8,10%,2,12%,98,33%,99,52%,99,85%
DeMarcus Cousins,20.2,SAC,Big,2267,13,42.9%,43,45%,77,30%,60,23%,65,53%,74,0%,81,1%,78,2%
Jamal Crawford,30.6,ATL,Combo,2238,69,49.5%,20,18%,47,15%,67,29%,63,44%,88,13%,59,24%,69,38%
Jordan Crawford,22.0,WAS,Combo,843,12,42.6%,37,22%,90,23%,73,32%,84,56%,71,10%,27,13%,33,22%
Dante Cunningham,23.5,CHA,Forward,516,73,53.2%,27,23%,45,15%,100,58%,100,73%,12,2%,18,2%,12,4%
Dante Cunningham,23.5,POR,Big,1070,15,43.7%,17,31%,33,17%,94,51%,92,68%,84,1%,0,0%,69,1%
Stephen Curry,22.6,GSW,Point,2478,97,55.9%,38,21%,40,15%,79,33%,64,48%,74,8%,50,23%,59,30%
Samuel Dalembert,30.5,SAC,Big,1921,33,47.3%,44,46%,90,36%,50,18%,67,54%,0,0%,0,0%,0,0%
Erick Dampier,35.3,MIA,Big,784,94,59.8%,97,87%,19,11%,11,2%,4,13%,0,0%,0,0%,0,0%
Marquis Daniels,29.8,BOS,Wing,861,64,50.9%,93,52%,98,28%,13,13%,55,41%,12,3%,10,4%,8,7%
Baron Davis,31.6,CLE,Combo,379,94,52.3%,20,18%,61,16%,24,20%,31,36%,16,3%,96,43%,88,46%
Baron Davis,31.6,LAC,Point,1263,40,46.4%,72,35%,78,23%,7,15%,24,38%,33,3%,55,24%,50,27%
Ed Davis,21.4,TOR,Big,1540,91,58.2%,78,67%,56,23%,28,10%,26,33%,0,0%,0,0%,0,0%
Glen Davis,24.8,BOS,Big,2241,20,44.9%,27,38%,39,18%,88,43%,81,61%,0,0%,77,1%,71,1%
Austin Daye,22.4,DET,Forward,1372,37,49.4%,25,23%,53,16%,65,27%,65,43%,75,14%,57,20%,69,34%
DeMar DeRozan,21.2,TOR,Wing,2828,28,47.1%,83,38%,89,22%,83,37%,91,59%,3,1%,5,2%,1,3%
Carlos Delfino,28.2,MIL,Wing,1584,42,49.0%,28,21%,21,8%,33,18%,18,27%,88,22%,82,30%,88,52%
Luol Deng,25.5,CHI,Wing,3194,70,51.4%,72,34%,64,16%,50,24%,53,40%,45,10%,38,16%,36,26%
Boris Diaw,28.5,CHA,Forward,2763,78,54.2%,67,37%,55,16%,39,19%,41,35%,8,1%,82,27%,45,28%
Ike Diogu,27.1,LAC,Big,437,83,55.7%,73,65%,50,22%,37,13%,33,35%,0,0%,0,0%,0,0%
DeSagana Diop,28.8,CHA,Big,170,2,34.8%,47,48%,52,22%,67,30%,63,52%,0,0%,0,0%,0,0%
Keyon Dooling,30.5,MIL,Combo,1703,39,47.6%,12,16%,35,13%,59,28%,45,40%,96,16%,67,27%,84,43%
Joey Dorsey,26.9,TOR,Big,482,65,52.7%,99,93%,6,7%,0,0%,1,7%,0,0%,0,0%,0,0%
Toney Douglas,24.6,NYK,Combo,1935,88,51.8%,45,24%,33,12%,14,15%,8,27%,80,12%,84,37%,90,49%
Chris Douglas-Roberts,23.8,MIL,Wing,831,17,45.6%,87,42%,75,18%,52,25%,63,43%,48,11%,11,4%,17,14%
Zabian Dowdell,26.1,PHX,Combo,233,20,43.8%,67,32%,24,11%,96,49%,86,60%,8,2%,12,6%,10,8%
Goran Dragic,24.5,HOU,Combo,344,100,58.5%,80,39%,18,10%,0,11%,0,22%,57,7%,76,32%,73,40%
Goran Dragic,24.5,PHX,Combo,807,29,46.3%,53,30%,69,18%,31,22%,43,40%,55,7%,57,23%,57,30%
Jared Dudley,25.3,PHX,Wing,2071,92,55.9%,68,32%,31,10%,40,21%,31,31%,62,13%,58,23%,60,36%
Chris Duhon,28.2,ORL,Point,708,26,43.2%,76,36%,47,17%,0,12%,9,29%,69,7%,76,29%,72,36%
Tim Duncan,34.5,SAS,Big,2149,47,50.1%,21,35%,95,40%,61,25%,89,65%,0,0%,67,0%,61,0%
Mike Dunleavy,30.1,IND,Forward,1674,90,56.4%,20,21%,20,9%,59,24%,29,33%,57,9%,92,36%,90,46%
Kevin Durant,22.1,OKC,Forward,3030,59,50.8%,22,22%,65,18%,94,36%,90,54%,10,2%,71,23%,39,25%
Wayne Ellington,22.9,MIN,Wing,1087,17,44.9%,26,21%,50,14%,86,38%,80,51%,33,7%,50,21%,40,28%
Monta Ellis,25.0,GSW,Combo,3213,73,49.7%,59,31%,51,15%,76,33%,73,48%,47,6%,35,15%,31,21%
Francisco Elson,34.7,UTA,Big,562,34,47.9%,10,26%,27,15%,97,59%,97,74%,0,0%,0,0%,0,0%
Melvin Ely,32.5,DEN,Big,323,81,55.0%,83,70%,42,20%,30,11%,21,30%,0,0%,0,0%,0,0%
Semih Erden,24.3,BOS,Big,448,92,58.5%,97,90%,12,10%,0,0%,3,10%,0,0%,0,0%,0,0%
Jeremy Evans,23.0,UTA,Forward,408,96,64.1%,96,71%,47,15%,20,15%,18,29%,0,0%,0,0%,0,0%
Maurice Evans,32.0,ATL,Wing,764,16,44.9%,46,27%,19,8%,46,23%,28,31%,93,25%,42,17%,76,42%
Maurice Evans,32.0,WAS,Wing,694,59,50.7%,69,33%,26,9%,51,24%,38,34%,92,24%,20,10%,51,33%
Reggie Evans,30.5,TOR,Big,793,8,41.6%,94,83%,11,10%,20,7%,7,17%,0,0%,0,0%,0,0%
Tyreke Evans,21.1,SAC,Wing,2101,10,43.4%,90,44%,74,18%,47,23%,57,42%,2,1%,28,13%,16,14%
Christian Eyenga,21.4,CLE,Wing,908,26,46.7%,67,32%,69,17%,40,21%,50,39%,60,13%,39,16%,42,29%
Jordan Farmar,23.9,BKN,Point,1768,52,47.9%,53,27%,21,12%,9,16%,7,28%,81,9%,90,36%,90,45%
Derrick Favors,19.3,BKN,Big,1046,52,50.6%,84,72%,44,20%,23,8%,18,28%,0,0%,0,0%,0,0%
Derrick Favors,19.3,UTA,Big,428,64,52.6%,72,65%,45,21%,40,15%,34,35%,0,0%,0,0%,0,0%
Raymond Felton,26.3,DEN,Combo,632,80,50.8%,63,32%,45,14%,57,27%,57,42%,29,4%,55,23%,43,26%
Raymond Felton,26.3,NYK,Point,2070,59,48.4%,55,27%,45,17%,43,24%,34,41%,28,3%,78,29%,62,32%
Rudy Fernandez,25.6,POR,Combo,1771,35,47.1%,27,20%,8,8%,8,14%,2,22%,94,15%,94,43%,98,58%
Kyrylo Fesenko,23.9,UTA,Big,412,22,46.0%,69,63%,73,28%,26,9%,37,37%,0,0%,0,0%,0,0%
Landry Fields,22.3,NYK,Wing,2532,95,57.1%,88,43%,42,12%,10,11%,14,23%,57,13%,50,21%,51,33%
Derek Fisher,36.2,LAL,Point,2293,31,44.9%,24,17%,26,13%,95,41%,83,54%,86,12%,36,17%,53,29%
Jonny Flynn,21.7,MIN,Point,927,14,41.8%,26,17%,69,21%,66,30%,71,51%,40,4%,69,28%,64,32%
Gary Forbes,25.7,DEN,Wing,688,72,51.4%,95,55%,78,19%,4,7%,17,27%,54,12%,14,7%,24,19%
T.J. Ford,27.6,IND,Point,759,12,41.5%,60,29%,72,21%,90,40%,90,61%,29,3%,19,7%,16,10%
Jeff Foster,33.8,IND,Big,938,36,48.2%,85,72%,14,11%,42,16%,16,27%,83,1%,73,1%,74,1%
Randy Foye,27.1,LAC,Wing,1534,20,45.8%,25,20%,21,8%,76,33%,54,41%,31,7%,87,32%,68,39%
Channing Frye,27.5,PHX,Big,2528,76,54.1%,1,11%,16,11%,65,27%,41,38%,97,6%,99,45%,98,51%
Dan Gadzuric,32.7,BKN,Big,149,7,40.5%,53,51%,70,27%,55,22%,58,49%,0,0%,0,0%,0,0%
Dan Gadzuric,32.7,GSW,Big,285,9,41.7%,70,64%,34,17%,49,18%,33,35%,0,0%,80,1%,76,1%
Sundiata Gaines,24.5,BKN,Combo,145,43,47.8%,49,27%,55,15%,49,25%,47,40%,6,2%,73,31%,67,33%
Danilo Gallinari,22.2,DEN,Forward,429,27,48.8%,80,46%,18,8%,16,13%,10,22%,51,8%,75,24%,61,32%
Danilo Gallinari,22.2,NYK,Forward,1662,39,49.6%,53,32%,29,11%,24,17%,12,28%,63,10%,88,30%,80,40%
Francisco Garcia,28.8,SAC,Wing,1372,75,52.2%,24,20%,18,7%,62,27%,41,35%,84,20%,65,25%,79,45%
Kevin Garnett,34.5,BOS,Big,2215,66,52.9%,19,34%,65,26%,84,40%,90,66%,0,0%,73,1%,67,1%
Marc Gasol,25.8,MEM,Big,2580,69,53.1%,38,43%,99,46%,29,11%,72,56%,0,0%,64,0%,57,0%
Pau Gasol,30.3,LAL,Big,3018,67,53.0%,35,42%,91,37%,53,21%,74,58%,72,0%,57,0%,62,0%
Rudy Gay,24.2,MEM,Wing,2145,61,50.8%,53,29%,94,27%,69,30%,88,57%,9,3%,23,12%,18,15%
Alonzo Gee,23.4,CLE,Wing,936,58,50.4%,97,57%,60,16%,7,10%,16,25%,39,8%,19,10%,22,18%
Alonzo Gee,23.4,WAS,Wing,120,34,48.0%,99,71%,79,19%,1,3%,12,23%,30,6%,0,0%,6,6%
Paul George,20.5,IND,Forward,1189,45,50.0%,71,37%,31,11%,47,20%,22,31%,61,10%,63,21%,57,31%
Daniel Gibson,24.7,CLE,Combo,1810,67,49.4%,24,19%,57,16%,35,23%,39,38%,59,8%,80,35%,82,43%
Taj Gibson,25.4,CHI,Big,1696,32,47.3%,48,48%,36,18%,73,33%,61,51%,77,0%,72,1%,72,1%
Manu Ginobili,33.3,SAS,Wing,2413,67,51.3%,55,29%,68,17%,18,14%,32,32%,34,8%,84,32%,69,39%
Ryan Gomes,28.2,LAC,Forward,2087,25,48.5%,12,19%,8,7%,88,35%,63,42%,92,23%,47,16%,76,39%
Drew Gooden,29.1,MIL,Big,857,17,44.0%,15,31%,46,21%,89,44%,88,65%,87,1%,87,3%,85,4%
Ben Gordon,27.6,DET,Combo,2068,82,51.1%,18,18%,16,10%,88,39%,76,49%,86,13%,43,19%,63,32%
Eric Gordon,21.9,LAC,Wing,2106,60,50.7%,83,38%,71,18%,26,17%,42,35%,6,2%,66,25%,38,28%
Marcin Gortat,26.7,ORL,Big,368,77,54.5%,60,57%,88,35%,25,8%,48,43%,0,0%,0,0%,0,0%
Marcin Gortat,26.7,PHX,Big,1615,85,56.7%,57,54%,83,32%,38,13%,51,45%,0,0%,70,1%,65,1%
Joey Graham,28.4,CLE,Forward,526,24,48.5%,31,24%,86,26%,86,35%,94,61%,53,9%,24,6%,29,15%
Stephen Graham,28.4,BKN,Wing,898,7,42.8%,48,27%,24,9%,99,58%,98,66%,22,5%,4,2%,7,7%
Danny Granger,27.5,IND,Wing,2752,40,48.7%,56,29%,57,15%,58,26%,55,41%,11,3%,70,26%,43,29%
Aaron Gray,25.9,NOP,Big,503,84,56.0%,83,70%,74,29%,8,1%,20,30%,0,0%,0,0%,0,0%
Jeff Green,24.2,BOS,Forward,593,57,50.8%,75,43%,90,28%,31,18%,73,46%,49,8%,22,3%,20,11%
Jeff Green,24.2,OKC,Forward,1811,29,48.9%,59,33%,82,24%,22,17%,57,41%,45,7%,53,19%,41,26%
Willie Green,29.3,NOP,Wing,1640,51,49.5%,20,17%,84,21%,87,38%,92,59%,46,10%,27,13%,31,23%
Donte Greene,22.7,SAC,Wing,1077,23,46.2%,51,28%,62,16%,27,17%,35,33%,64,14%,61,25%,65,39%
Blake Griffin,21.6,LAC,Big,3101,58,51.2%,58,56%,66,26%,46,17%,47,43%,67,0%,78,1%,75,1%
Hamed Haddadi,25.5,MEM,Big,124,72,53.5%,63,60%,92,38%,10,2%,44,40%,0,0%,0,0%,0,0%
Richard Hamilton,32.7,DET,Combo,1485,37,47.1%,6,12%,92,25%,92,43%,96,68%,78,12%,18,8%,24,20%
Tyler Hansbrough,25.0,IND,Big,1462,26,46.5%,26,38%,49,22%,84,40%,83,62%,0,0%,60,0%,52,0%
Luke Harangody,22.8,BOS,Big,172,15,43.8%,28,39%,3,4%,91,47%,62,51%,0,0%,88,10%,88,10%
Luke Harangody,22.8,CLE,Big,391,10,42.5%,7,24%,19,11%,62,26%,38,37%,98,15%,96,24%,96,39%
James Harden,21.2,OKC,Wing,2098,78,52.5%,82,37%,23,9%,17,14%,13,23%,38,8%,85,32%,72,40%
Al Harrington,30.7,DEN,Big,1610,52,50.6%,22,36%,10,9%,27,9%,8,19%,98,12%,98,33%,97,46%
Devin Harris,27.7,BKN,Combo,1720,22,45.9%,88,42%,86,22%,33,22%,65,44%,4,2%,29,13%,16,14%
Devin Harris,27.7,UTA,Combo,528,61,49.0%,90,43%,39,14%,12,15%,10,28%,2,1%,65,27%,51,28%
Manny Harris,21.1,CLE,Combo,838,16,43.6%,84,39%,71,18%,4,13%,14,31%,35,4%,63,25%,55,30%
Udonis Haslem,30.4,MIA,Big,307,71,53.4%,16,31%,20,12%,96,57%,94,69%,0,0%,0,0%,0,0%
Spencer Hawes,22.5,PHI,Big,1710,33,47.6%,32,40%,59,24%,69,30%,67,54%,88,1%,87,5%,87,6%
Chuck Hayes,27.4,HOU,Big,2070,69,53.1%,87,74%,66,26%,0,0%,15,26%,0,0%,0,0%,0,0%
Gordon Hayward,20.6,UTA,Wing,1130,90,55.6%,75,34%,29,10%,74,32%,60,42%,44,10%,30,13%,31,24%
Lazar Hayward,23.9,MIN,Wing,338,2,36.8%,64,31%,86,21%,16,13%,43,35%,40,9%,67,25%,55,34%
Brendan Haywood,30.9,DAL,Big,1284,90,57.5%,91,78%,45,21%,9,1%,10,22%,0,0%,0,0%,0,0%
Luther Head,27.9,SAC,Combo,579,55,48.8%,41,23%,29,12%,53,26%,37,38%,67,8%,71,30%,71,39%
Gerald Henderson,22.9,CHA,Combo,1636,31,46.4%,71,33%,49,15%,94,47%,92,61%,14,3%,6,3%,4,6%
Xavier Henry,19.6,MEM,Wing,507,5,40.6%,58,30%,52,14%,97,47%,94,61%,7,2%,16,7%,11,9%
Roy Hibbert,23.9,IND,Big,2237,24,46.2%,33,41%,97,43%,41,16%,76,59%,67,0%,58,0%,56,0%
JJ Hickson,22.2,CLE,Big,2206,23,46.1%,56,53%,55,23%,59,23%,52,46%,66,0%,62,0%,58,0%
Nene Hilario,28.1,DEN,Big,2286,97,61.8%,91,76%,15,11%,35,13%,12,24%,0,0%,63,0%,56,0%
