Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Corey Brewer,28.7,HOU,Wing,417,23,-10.7,-27,40,-1.4,11,-5.9%,77,-1.9%,77,+4.6%,81,+6.3,16,+9.2,37,+1.4%,22,-1.6%,23,+4.3%,25,+5.2
Aaron Brooks,29.8,CHI,Point,120,3,-31.0,-58,2,-20.0,6,-9.0%,24,+1.9%,14,-5.1%,31,-2.9,13,+11.1,5,+8.7%,35,-0.9%,82,-4.9%,18,+6.7
Jimmy Butler,25.1,CHI,Wing,505,95,+32.3,+53,97,+20.6,97,+9.9%,73,-1.8%,52,+0.7%,73,+4.6,84,-11.7,40,+1.3%,90,+4.2%,46,+0.4%,98,-20.5
Nick Calathes,25.7,MEM,Combo,117,64,+6.9,+18,77,+7.3,69,+2.9%,44,+0.5%,74,+3.9%,66,+3.1,50,+0.3,43,+1.1%,30,-1.1%,87,-6.4%,35,+3.0
Clint Capela,20.5,HOU,Big,108,33,-5.5,-14,47,-0.1,26,-2.5%,69,-1.6%,65,+2.8%,18,-6.0,26,+5.4,54,-0.6%,69,+1.3%,5,+9.0%,23,+6.1
DeMarre Carroll,28.3,ATL,Wing,556,79,+14.5,+35,87,+11.4,82,+4.6%,60,-1.0%,87,+6.4%,45,-0.9,56,-3.2,47,+0.3%,61,+1.0%,65,-2.3%,55,-1.2
Vince Carter,37.8,MEM,Wing,193,43,-1.4,-4,70,+5.4,23,-3.2%,77,-1.9%,98,+15.1%,16,-6.7,23,+6.8,33,+1.7%,13,-2.9%,80,-4.3%,12,+9.7
Michael Carter-Williams,23.1,MIL,Point,190,4,-27.5,-58,15,-8.5,9,-7.1%,69,-1.5%,58,+1.6%,60,+1.3,4,+18.9,7,+7.5%,6,-5.3%,59,-1.8%,40,+1.8
Tyson Chandler,32.1,DAL,Big,160,23,-8.9,-21,27,-4.0,48,-0.0%,37,+0.8%,33,-2.1%,54,+0.5,27,+4.9,11,+6.0%,96,+5.2%,77,-4.0%,60,-2.6
Norris Cole,26.1,NOP,Point,105,97,+34.2,+56,80,+9.3,89,+6.0%,60,-1.0%,27,-2.4%,90,+8.1,98,-24.9,98,-16.5%,6,-4.9%,52,-1.0%,28,+4.3
Mike Conley,27.1,MEM,Point,243,66,+7.5,+20,32,-2.8,32,-1.6%,65,-1.3%,17,-4.5%,40,-1.2,79,-10.3,69,-2.5%,98,+6.2%,11,+6.8%,77,-6.7
Jamal Crawford,34.6,LAC,Wing,372,24,-8.6,-23,85,+10.1,69,+2.7%,85,-2.8%,38,-1.6%,77,+5.8,5,+18.7,10,+6.1%,23,-1.5%,37,+2.1%,0,+16.8
Jae Crowder,24.3,BOS,Forward,100,27,-8.0,-14,29,-3.8,59,+1.2%,10,+3.5%,18,-4.3%,26,-3.4,31,+4.2,18,+4.1%,95,+5.0%,7,+7.8%,78,-7.2
Stephen Curry,26.6,GSW,Point,823,59,+4.3,+10,31,-3.3,41,-1.0%,15,+2.9%,53,+0.8%,75,+4.9,73,-7.6,90,-6.5%,51,-0.2%,63,-2.1%,17,+7.0
Anthony Davis,21.6,NOP,Big,171,61,+5.4,+5,1,-25.9,1,-13.0%,54,-0.7%,41,-1.0%,55,+0.5,99,-31.3,97,-10.8%,89,+3.7%,90,-6.9%,99,-21.6
Glen Davis,28.8,LAC,Big,136,11,-15.4,-35,44,-1.1,22,-3.2%,65,-1.3%,23,-3.4%,58,+1.1,8,+14.3,16,+4.4%,68,+1.2%,6,+8.4%,15,+8.2
DeMar DeRozan,25.2,TOR,Wing,158,54,+2.6,+4,92,+15.3,79,+4.5%,74,-1.8%,99,+15.7%,1,-11.7,11,+12.7,6,+7.7%,5,-5.8%,65,-2.6%,54,-1.1
Matthew Dellavedova,24.1,CLE,Combo,486,45,+0.6,+3,14,-8.6,52,+0.4%,4,+5.3%,48,-0.3%,40,-1.2,77,-9.2,75,-3.3%,52,-0.0%,68,-2.9%,38,+2.3
Boris Diaw,32.5,SAS,Big,197,35,-5.3,-14,90,+14.1,83,+4.6%,48,-0.3%,92,+7.8%,51,+0.0,3,+19.4,8,+6.9%,12,-3.0%,2,+9.9%,52,-0.7
Jared Dudley,29.3,MIL,Forward,110,83,+18.0,+37,60,+3.4,62,+1.5%,9,+4.0%,55,+1.2%,99,+12.1,93,-14.7,94,-9.8%,85,+2.8%,6,+8.0%,75,-6.4
Tim Duncan,38.5,SAS,Big,249,74,+12.4,+31,85,+10.1,91,+7.6%,84,-2.6%,48,-0.2%,5,-10.7,54,-2.3,63,-1.7%,38,-0.8%,14,+6.0%,57,-2.1
Mike Dunleavy,34.1,CHI,Wing,388,92,+23.8,+54,94,+17.1,93,+7.9%,83,-2.6%,63,+2.6%,36,-1.8,69,-6.7,76,-3.4%,28,-1.1%,64,-2.2%,70,-5.3
Monta Ellis,29.0,DAL,Wing,196,94,+26.2,+36,99,+24.2,99,+11.0%,6,+4.3%,94,+7.9%,96,+10.0,52,-2.0,70,-2.5%,48,-0.3%,56,-1.4%,2,+14.8
Tyreke Evans,25.1,NOP,Wing,125,2,-34.4,-64,20,-6.1,21,-3.3%,73,-1.7%,37,-1.7%,9,-8.9,1,+28.3,6,+8.3%,11,-3.4%,1,+14.8%,65,-3.9
Festus Ezeli,25.0,GSW,Big,179,28,-7.0,-16,34,-2.5,27,-2.4%,30,+1.5%,95,+8.8%,38,-1.6,30,+4.5,35,+1.6%,36,-0.8%,67,-2.7%,45,+1.0
Marc Gasol,29.8,MEM,Big,413,27,-7.4,-20,26,-4.0,71,+3.0%,3,+5.3%,5,-7.2%,94,+9.1,38,+3.4,9,+6.7%,99,+6.3%,38,+2.0%,73,-6.2
Pau Gasol,34.3,CHI,Big,315,82,+17.8,+44,68,+5.0,90,+7.3%,34,+1.0%,2,-8.2%,52,+0.2,87,-12.8,85,-5.1%,62,+1.0%,40,+1.3%,88,-12.1
Taj Gibson,29.4,CHI,Big,270,9,-20.6,-49,10,-11.1,15,-4.7%,27,+1.7%,51,+0.6%,59,+1.1,15,+9.5,23,+3.4%,31,-1.1%,25,+3.5%,41,+1.5
Manu Ginobili,37.3,SAS,Wing,130,20,-11.0,-28,57,+2.6,45,-0.3%,15,+3.0%,64,+2.6%,100,+12.9,9,+13.7,23,+3.2%,21,-1.7%,35,+2.3%,3,+14.2
Drew Gooden,33.1,WAS,Big,177,69,+9.1,+20,72,+5.9,53,+0.5%,43,+0.6%,61,+2.3%,69,+3.3,56,-3.2,62,-1.5%,10,-3.6%,97,-11.0%,11,+9.8
Eric Gordon,25.9,NOP,Combo,143,6,-25.6,-55,15,-8.4,2,-11.1%,52,-0.6%,56,+1.3%,94,+9.2,6,+17.1,0,+18.7%,97,+5.9%,79,-4.1%,63,-3.4
Marcin Gortat,30.7,WAS,Big,306,37,-4.4,-12,71,+5.6,87,+5.4%,55,-0.7%,6,-7.1%,56,+0.7,14,+10.0,15,+5.3%,65,+1.1%,22,+4.5%,76,-6.5
Danny Green,27.4,SAS,Wing,203,91,+21.2,+48,91,+14.3,76,+3.6%,99,-8.3%,40,-1.2%,23,-4.1,71,-6.9,69,-2.2%,40,-0.7%,71,-3.2%,85,-11.1
Draymond Green,24.7,GSW,Big,781,90,+20.8,+49,81,+9.4,81,+4.6%,35,+0.9%,40,-1.3%,90,+8.2,83,-11.4,79,-4.0%,87,+3.1%,69,-3.0%,14,+8.9
Jeff Green,28.2,MEM,Forward,295,58,+4.0,+11,66,+4.4,34,-1.2%,97,-6.0%,19,-4.1%,62,+1.7,49,+0.4,84,-5.0%,3,-6.5%,49,-0.4%,26,+5.2
Blake Griffin,25.6,LAC,Big,556,88,+20.2,+41,35,-2.2,35,-1.2%,40,+0.8%,15,-4.6%,97,+10.0,97,-22.4,94,-9.5%,17,-2.0%,98,-11.7%,36,+2.5
James Harden,25.2,HOU,Wing,633,62,+5.8,+15,83,+9.7,80,+4.5%,79,-2.2%,9,-6.3%,98,+11.1,33,+3.9,19,+3.7%,56,+0.4%,73,-3.4%,27,+5.0
John Henson,23.8,MIL,Big,152,26,-8.0,-15,24,-4.1,51,+0.3%,10,+3.7%,90,+6.7%,27,-3.3,32,+3.9,90,-7.0%,69,+1.3%,0,+19.9%,40,+1.8
Nene Hilario,32.1,WAS,Big,256,13,-14.2,-32,3,-19.7,13,-5.2%,6,+4.5%,24,-3.1%,17,-6.3,65,-5.5,65,-1.8%,53,+0.0%,34,+2.4%,82,-8.1
Kirk Hinrich,33.8,CHI,Combo,116,1,-35.1,-60,10,-10.2,10,-7.1%,58,-0.8%,46,-0.7%,44,-1.0,2,+24.8,2,+13.5%,77,+2.0%,33,+2.5%,29,+4.3
Al Horford,28.4,ATL,Big,520,73,+12.1,+29,43,-1.2,66,+2.3%,46,-0.1%,27,-2.8%,13,-7.4,88,-13.3,88,-6.2%,63,+1.0%,55,-1.2%,69,-5.2
Dwight Howard,28.9,HOU,Big,572,72,+10.7,+25,41,-1.3,73,+3.2%,29,+1.6%,69,+3.3%,6,-10.2,85,-12.0,81,-4.2%,72,+1.5%,78,-4.1%,73,-5.7
Andre Iguodala,30.8,GSW,Wing,632,32,-5.6,-12,60,+3.3,36,-1.2%,88,-3.3%,32,-2.1%,92,+8.5,17,+8.9,25,+2.9%,27,-1.2%,26,+3.3%,30,+4.1
Ersan Ilyasova,27.5,MIL,Big,141,10,-16.0,-28,64,+3.9,58,+1.2%,89,-3.5%,34,-2.0%,12,-7.5,2,+19.9,2,+14.6%,20,-1.7%,89,-6.7%,35,+2.6
Kyrie Irving,22.6,CLE,Point,463,49,+1.6,+3,73,+6.1,57,+0.9%,87,-3.3%,26,-2.9%,64,+2.1,29,+4.5,52,-0.5%,56,+0.2%,12,+6.5%,44,+1.0
Jarrett Jack,31.0,BKN,Combo,152,100,+54.2,+76,95,+19.5,100,+13.5%,20,+2.4%,49,+0.4%,44,-1.0,100,-34.7,100,-16.9%,94,+4.9%,70,-3.0%,31,+3.9
LeBron James,29.8,CLE,Wing,843,36,-5.1,-10,25,-4.0,40,-1.1%,23,+2.1%,85,+5.9%,21,-4.7,44,+1.1,26,+2.9%,52,-0.0%,94,-7.8%,37,+2.5
Amir Johnson,27.5,TOR,Big,111,52,+2.0,+3,77,+7.0,37,-1.1%,59,-0.8%,84,+5.8%,24,-3.9,27,+5.0,49,+0.1%,2,-6.5%,72,-3.2%,74,-6.2
Joe Johnson,33.3,BKN,Wing,248,0,-58.9,-70,5,-18.1,0,-17.1%,95,-5.6%,31,-2.1%,95,+9.8,0,+40.8,1,+18.3%,10,-3.6%,8,+7.6%,20,+6.5
James Jones,34.1,CLE,Forward,290,40,-3.0,-8,62,+3.5,46,-0.3%,82,-2.4%,22,-3.6%,84,+7.1,23,+6.5,24,+3.2%,44,-0.4%,32,+2.5%,31,+4.1
Terrence Jones,22.8,HOU,Big,396,31,-6.0,-16,35,-2.3,17,-4.5%,47,-0.1%,29,-2.3%,98,+11.9,35,+3.8,34,+1.6%,34,-1.0%,47,+0.1%,60,-3.0
DeAndre Jordan,26.3,LAC,Big,481,77,+13.4,+32,46,-0.5,70,+2.9%,2,+5.6%,94,+8.1%,39,-1.5,90,-13.8,48,+0.2%,80,+2.3%,94,-7.8%,95,-16.1
Kyle Korver,33.6,ATL,Wing,524,84,+18.2,+41,79,+8.2,85,+4.8%,18,+2.7%,81,+5.5%,22,-4.3,78,-10.0,61,-1.4%,82,+2.7%,77,-4.0%,68,-5.0
Kosta Koufos,25.7,MEM,Big,127,17,-11.9,-29,52,+1.2,15,-4.7%,94,-4.7%,97,+11.2%,2,-11.3,10,+13.1,52,-0.3%,7,-4.6%,35,+2.1%,19,+6.7
Courtney Lee,29.1,MEM,Wing,366,50,+1.8,+5,42,-1.3,74,+3.2%,14,+3.0%,4,-7.4%,85,+7.3,55,-3.0,32,+1.8%,77,+2.0%,31,+2.6%,87,-11.9
David Lee,31.5,GSW,Big,102,51,+1.9,+3,69,+5.2,65,+2.3%,76,-1.9%,44,-0.9%,50,-0.1,37,+3.4,71,-2.7%,19,-1.7%,9,+7.4%,48,-0.2
Kawhi Leonard,23.3,SAS,Wing,249,2,-33.1,-57,6,-16.7,2,-10.9%,57,-0.8%,73,+3.7%,30,-3.1,7,+16.4,10,+6.4%,55,+0.2%,3,+9.2%,10,+10.5
Meyers Leonard,22.7,POR,Big,103,98,+35.2,+62,98,+21.0,81,+4.6%,93,-4.6%,79,+5.0%,83,+6.6,91,-14.1,91,-7.8%,32,-1.0%,20,+5.1%,93,-14.7
Damian Lillard,24.3,POR,Combo,200,38,-3.3,-7,19,-6.8,44,-0.4%,36,+0.9%,73,+3.8%,7,-10.0,59,-3.5,20,+3.5%,37,-0.8%,98,-15.7%,56,-1.8
Shaun Livingston,29.1,GSW,Combo,369,60,+5.0,+9,74,+6.3,52,+0.4%,68,-1.5%,88,+6.5%,48,-0.4,42,+1.2,39,+1.4%,60,+1.0%,30,+2.7%,62,-3.3
Brook Lopez,26.6,BKN,Big,232,31,-5.8,-15,44,-1.1,8,-7.7%,96,-5.7%,98,+14.9%,8,-9.4,28,+4.8,46,+0.4%,0,-7.8%,92,-7.2%,69,-5.2
Robin Lopez,26.6,POR,Big,117,6,-23.4,-41,0,-27.8,4,-9.8%,33,+1.0%,0,-10.6%,15,-7.2,62,-4.3,14,+5.6%,79,+2.2%,88,-6.7%,97,-18.2
Kevin Love,26.1,CLE,Big,106,75,+13.2,+21,94,+16.6,95,+8.7%,70,-1.6%,47,-0.6%,63,+1.8,36,+3.4,35,+1.5%,40,-0.6%,75,-3.7%,48,-0.0
Kyle Lowry,28.6,TOR,Point,131,86,+20.1,+15,39,-1.6,16,-4.5%,35,+0.9%,76,+4.4%,78,+6.0,96,-21.7,74,-3.3%,100,+9.6%,90,-6.8%,51,-0.5
O.J. Mayo,27.0,MIL,Wing,155,80,+15.1,+26,75,+6.8,84,+4.7%,39,+0.8%,44,-0.8%,81,+6.3,74,-8.3,92,-8.8%,66,+1.2%,10,+7.2%,50,-0.3
CJ McCollum,23.1,POR,Wing,165,99,+42.5,+47,100,+35.4,92,+7.8%,100,-11.2%,90,+7.3%,80,+6.1,72,-7.0,98,-11.3%,39,-0.7%,10,+7.1%,7,+12.6
Khris Middleton,23.2,MIL,Wing,231,7,-22.0,-51,4,-19.7,10,-6.9%,1,+7.9%,69,+3.3%,33,-2.5,39,+2.3,53,-0.5%,8,-4.1%,69,-2.9%,15,+8.1
Patty Mills,26.2,SAS,Combo,112,89,+20.7,+46,93,+16.0,94,+8.6%,19,+2.4%,54,+0.9%,91,+8.2,64,-4.7,85,-5.1%,84,+2.8%,29,+2.7%,1,+16.0
Paul Millsap,29.7,ATL,Big,564,87,+20.1,+44,98,+22.4,98,+10.9%,62,-1.0%,80,+5.1%,67,+3.2,40,+2.3,44,+1.0%,35,-0.9%,57,-1.6%,58,-2.3
Nikola Mirotic,23.7,CHI,Forward,149,34,-5.5,-15,59,+3.3,29,-2.1%,53,-0.6%,77,+4.5%,82,+6.5,18,+8.7,36,+1.4%,33,-1.0%,36,+2.1%,10,+10.4
Timofey Mozgov,28.3,CLE,Big,523,67,+7.9,+19,33,-2.7,31,-1.7%,32,+1.1%,66,+2.9%,32,-2.7,81,-10.6,81,-4.1%,18,-1.8%,91,-7.0%,84,-9.0
Joakim Noah,29.7,CHI,Big,389,60,+4.9,+13,40,-1.5,56,+0.8%,13,+3.0%,91,+7.7%,6,-10.3,68,-6.4,55,-0.6%,44,-0.4%,85,-6.0%,44,+1.0
Dirk Nowitzki,36.4,DAL,Big,180,69,+10.1,+21,76,+6.9,56,+0.7%,17,+2.8%,52,+0.7%,49,-0.2,57,-3.3,64,-1.8%,48,-0.3%,43,+0.7%,94,-15.9
Zaza Pachulia,30.7,MIL,Big,128,46,+1.3,+3,56,+2.1,30,-2.1%,94,-4.7%,7,-6.4%,71,+3.9,45,+0.8,4,+9.2%,50,-0.3%,99,-17.1%,52,-0.7
Tony Parker,32.5,SAS,Point,209,42,-1.4,-4,23,-4.8,18,-4.2%,91,-4.1%,45,-0.8%,4,-10.7,58,-3.4,60,-1.2%,15,-2.6%,66,-2.6%,92,-14.1
Patrick Patterson,25.6,TOR,Big,105,35,-5.3,-6,18,-6.9,12,-5.3%,90,-3.8%,12,-5.3%,88,+7.7,52,-1.5,86,-5.5%,90,+3.9%,4,+9.1%,13,+9.6
Chris Paul,29.5,LAC,Point,444,65,+7.4,+19,50,+0.9,43,-0.7%,81,-2.4%,67,+3.0%,37,-1.7,69,-6.5,80,-4.1%,31,-1.1%,51,-1.0%,49,-0.3
Paul Pierce,37.1,WAS,Wing,297,19,-11.2,-25,30,-3.5,55,+0.5%,26,+1.9%,60,+2.1%,19,-5.3,19,+7.7,13,+5.9%,73,+1.5%,17,+5.6%,85,-10.6
Quincy Pondexter,26.6,NOP,Wing,124,16,-11.9,-25,9,-11.1,23,-2.7%,28,+1.6%,13,-5.2%,29,-3.2,46,+0.8,15,+4.6%,93,+4.6%,58,-1.7%,6,+12.8
Otto Porter,21.4,WAS,Wing,329,85,+19.3,+46,88,+11.5,38,-1.1%,92,-4.4%,89,+6.6%,89,+7.7,73,-7.8,89,-6.4%,76,+1.9%,40,+1.4%,8,+11.7
Pablo Prigioni,37.5,HOU,Point,279,40,-2.0,-5,36,-2.1,19,-4.1%,45,+0.2%,78,+4.7%,34,-2.3,51,-0.1,73,-2.9%,64,+1.0%,13,+6.4%,53,-1.0
Zach Randolph,33.3,MEM,Big,380,56,+3.0,+8,16,-7.3,54,+0.5%,8,+4.1%,2,-8.2%,60,+1.4,80,-10.3,68,-2.1%,94,+4.7%,24,+4.1%,83,-8.9
JJ Redick,30.4,LAC,Wing,539,68,+8.5,+21,28,-3.8,48,+0.1%,52,-0.5%,21,-3.7%,25,-3.6,86,-12.3,72,-2.8%,14,-2.7%,96,-10.9%,98,-19.4
Austin Rivers,22.3,LAC,Combo,233,14,-13.5,-33,27,-3.9,27,-2.3%,41,+0.7%,43,-0.9%,56,+0.6,15,+9.5,27,+2.5%,73,+1.7%,15,+5.9%,9,+11.5
Derrick Rose,26.1,CHI,Combo,452,96,+34.0,+59,96,+20.5,96,+8.9%,86,-3.2%,68,+3.1%,47,-0.6,89,-13.4,96,-10.7%,54,+0.0%,19,+5.2%,59,-2.3
Terrence Ross,23.7,TOR,Wing,104,30,-6.5,-7,48,+0.6,67,+2.5%,5,+5.0%,62,+2.3%,10,-8.6,22,+7.1,17,+4.2%,1,-7.7%,95,-9.4%,32,+3.7
Dennis Schroder,21.1,ATL,Point,281,8,-20.6,-47,8,-11.9,14,-5.1%,31,+1.4%,23,-3.5%,65,+2.6,19,+8.7,45,+0.6%,16,-2.1%,15,+5.9%,33,+3.4
Mike Scott,26.3,ATL,Big,157,5,-26.6,-48,7,-15.2,6,-9.1%,66,-1.3%,30,-2.2%,43,-1.0,12,+11.5,19,+4.1%,26,-1.2%,27,+3.1%,47,+0.2
Ramon Sessions,28.6,WAS,Combo,217,71,+10.6,+25,53,+1.8,42,-0.8%,44,+0.2%,59,+2.0%,68,+3.3,76,-8.8,73,-3.3%,45,-0.4%,76,-3.7%,21,+6.2
Iman Shumpert,24.4,CLE,Wing,693,55,+2.6,+6,61,+3.4,35,-1.2%,67,-1.5%,60,+2.2%,73,+4.7,44,+0.8,48,+0.2%,83,+2.7%,18,+5.6%,65,-3.9
JR Smith,29.1,CLE,Wing,552,44,+0.2,+0,51,+0.9,49,+0.2%,75,-1.9%,28,-2.4%,31,-2.7,47,+0.8,50,-0.1%,41,-0.6%,56,-1.3%,16,+7.2
Josh Smith,28.9,HOU,Big,393,57,+3.7,+10,65,+4.2,88,+5.5%,25,+1.9%,70,+3.4%,3,-11.0,48,+0.5,58,-1.0%,42,-0.5%,39,+1.5%,71,-5.4
Tony Snell,23.0,CHI,Wing,121,15,-12.7,-34,6,-16.5,3,-10.7%,61,-1.0%,15,-4.7%,86,+7.6,60,-3.7,87,-6.0%,49,-0.3%,53,-1.1%,6,+12.6
Tiago Splitter,29.8,SAS,Big,123,25,-8.1,-22,2,-20.0,7,-8.4%,49,-0.3%,25,-3.0%,0,-13.3,85,-12.0,66,-2.0%,88,+3.3%,83,-5.5%,89,-12.1
Jeff Teague,26.4,ATL,Point,526,81,+16.5,+39,86,+10.8,78,+4.5%,63,-1.1%,57,+1.4%,41,-1.1,65,-5.7,29,+2.4%,86,+3.0%,73,-3.2%,67,-4.9
Jason Terry,37.1,HOU,Combo,485,47,+1.5,+4,54,+1.9,75,+3.5%,56,-0.8%,11,-5.4%,61,+1.6,48,+0.5,30,+2.3%,23,-1.5%,86,-6.2%,34,+3.3
Isaiah Thomas,25.7,BOS,Point,118,77,+13.8,+21,90,+11.8,60,+1.2%,50,-0.4%,96,+9.7%,93,+8.8,53,-2.0,83,-4.9%,15,-2.2%,48,-0.3%,4,+14.2
Klay Thompson,24.7,GSW,Wing,758,41,-1.9,-4,55,+2.0,86,+5.4%,38,+0.8%,3,-7.5%,28,-3.3,34,+3.8,31,+1.9%,43,-0.5%,60,-1.9%,42,+1.3
Tristan Thompson,23.6,CLE,Big,724,19,-11.3,-22,17,-7.2,28,-2.3%,21,+2.4%,81,+5.2%,15,-6.9,31,+4.1,42,+1.1%,19,-1.8%,41,+1.2%,72,-5.5
Evan Turner,26.0,BOS,Combo,116,76,+13.3,+20,63,+3.6,65,+2.1%,78,-2.0%,6,-7.1%,57,+0.9,77,-9.8,57,-0.9%,85,+2.8%,50,-0.6%,100,-25.1
Beno Udrih,32.3,MEM,Point,171,12,-14.9,-36,38,-1.9,47,-0.2%,42,+0.7%,75,+4.1%,11,-8.2,10,+13.0,27,+2.5%,4,-6.2%,62,-2.0%,24,+5.6
Jonas Valanciunas,22.5,TOR,Big,103,78,+14.1,+15,78,+7.9,90,+6.9%,16,+2.9%,82,+5.6%,10,-8.3,67,-6.2,22,+3.4%,81,+2.4%,84,-5.7%,90,-12.7
John Wall,24.2,WAS,Point,271,48,+1.5,+3,69,+5.0,63,+1.8%,72,-1.7%,42,-1.0%,74,+4.8,35,+3.5,38,+1.4%,59,+0.8%,16,+5.9%,80,-7.4
Deron Williams,30.3,BKN,Point,191,10,-15.7,-39,56,+2.2,44,-0.6%,98,-6.4%,31,-2.2%,23,-4.0,6,+17.9,3,+11.6%,27,-1.1%,28,+2.7%,56,-1.8
