Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Marcin Gortat,30.7,WAS,Big,306,87,+5.4%,64,+2.0%,5,-15.6%,69,+5.0%,24,-3.2%,46,+0.2%,100,+21.3%,94,+15.8%
Danny Green,27.4,SAS,Wing,203,76,+3.6%,86,+6.4%,68,+4.2%,81,+8.4%,85,+5.9%,82,+15.0%,42,-3.4%,59,+2.0%
Draymond Green,24.7,GSW,Big,781,81,+4.6%,82,+5.1%,46,-0.5%,81,+8.2%,74,+3.5%,18,-12.2%,50,-0.4%,38,-2.8%
Jeff Green,28.2,MEM,Forward,295,34,-1.2%,57,+1.1%,80,+6.8%,46,+0.5%,77,+3.9%,65,+6.4%,2,-20.8%,4,-14.8%
Blake Griffin,25.6,LAC,Big,556,35,-1.2%,35,-3.2%,87,+8.7%,18,-9.4%,44,-0.8%,12,-15.8%,63,+4.6%,52,+0.6%
James Harden,25.2,HOU,Wing,633,80,+4.5%,60,+1.4%,71,+4.8%,32,-3.2%,73,+3.2%,58,+3.9%,75,+7.5%,72,+6.5%
John Henson,23.8,MIL,Big,152,51,+0.3%,85,+5.6%,65,+3.5%,19,-8.1%,22,-3.8%,53,+2.1%,30,-6.0%,34,-4.1%
Nene Hilario,32.1,WAS,Big,256,13,-5.2%,31,-3.3%,44,-0.9%,48,+0.8%,48,-0.4%,15,-12.9%,22,-8.3%,15,-9.6%
Kirk Hinrich,33.8,CHI,Combo,116,10,-7.1%,47,-0.9%,69,+4.3%,10,-11.5%,16,-4.5%,76,+11.5%,4,-18.8%,12,-10.0%
Al Horford,28.4,ATL,Big,520,66,+2.3%,92,+8.4%,88,+8.8%,72,+5.9%,92,+8.2%,32,-4.1%,52,+0.3%,44,-0.9%
Dwight Howard,28.9,HOU,Big,572,73,+3.2%,70,+2.9%,31,-4.0%,33,-3.1%,19,-4.2%,35,-3.6%,85,+11.1%,74,+7.4%
Andre Iguodala,30.8,GSW,Wing,632,36,-1.2%,81,+5.1%,34,-2.9%,13,-10.4%,10,-6.5%,40,-0.5%,54,+1.1%,51,+0.4%
Ersan Ilyasova,27.5,MIL,Big,141,58,+1.2%,94,+9.1%,2,-17.3%,88,+11.1%,60,+2.0%,60,+4.3%,18,-10.2%,20,-7.5%
Kyrie Irving,22.6,CLE,Point,463,57,+0.9%,79,+4.5%,76,+6.0%,54,+1.7%,78,+4.0%,28,-7.8%,39,-3.9%,31,-4.8%
Jarrett Jack,31.0,BKN,Combo,152,100,+13.5%,76,+3.8%,96,+12.2%,94,+16.0%,98,+14.6%,70,+8.0%,99,+20.1%,94,+15.6%
LeBron James,29.8,CLE,Wing,843,40,-1.1%,10,-8.6%,74,+5.6%,44,-0.3%,64,+2.3%,51,+1.8%,49,-0.5%,50,+0.2%
Amir Johnson,27.5,TOR,Big,111,37,-1.1%,81,+5.1%,92,+11.5%,0,-22.7%,18,-4.4%,14,-13.9%,71,+6.4%,48,0.0%
Joe Johnson,33.3,BKN,Wing,248,0,-17.1%,0,-19.8%,91,+11.4%,12,-10.4%,57,+0.9%,2,-48.9%,2,-25.0%,0,-32.2%
James Jones,34.1,CLE,Forward,290,46,-0.3%,23,-5.0%,27,-5.8%,26,-5.4%,13,-5.6%,47,+0.5%,55,+1.6%,55,+1.3%
Terrence Jones,22.8,HOU,Big,396,17,-4.5%,53,+0.6%,35,-2.6%,42,-0.6%,32,-1.9%,56,+3.4%,23,-8.2%,29,-5.2%
DeAndre Jordan,26.3,LAC,Big,481,70,+2.9%,74,+3.6%,49,+0.3%,45,+0.4%,54,+0.4%,62,+5.5%,57,+2.3%,63,+3.3%
Kyle Korver,33.6,ATL,Wing,524,85,+4.8%,36,-3.0%,61,+3.2%,52,+1.5%,69,+2.7%,72,+9.1%,70,+6.0%,73,+7.3%
Kosta Koufos,25.7,MEM,Big,127,15,-4.7%,90,+6.9%,30,-4.4%,56,+2.1%,36,-1.6%,8,-19.0%,5,-18.4%,2,-18.7%
Courtney Lee,29.1,MEM,Wing,366,74,+3.2%,52,+0.2%,52,+1.0%,40,-0.7%,53,+0.3%,27,-9.1%,96,+18.8%,90,+12.2%
David Lee,31.5,GSW,Big,102,65,+2.3%,24,-4.6%,6,-13.5%,29,-4.3%,7,-10.0%,86,+19.1%,90,+14.7%,93,+15.3%
Kawhi Leonard,23.3,SAS,Wing,249,2,-10.9%,13,-7.6%,95,+12.1%,92,+13.3%,96,+12.1%,27,-8.3%,0,-31.6%,2,-24.8%
Meyers Leonard,22.7,POR,Big,103,81,+4.6%,42,-1.7%,19,-7.2%,77,+6.5%,52,+0.2%,29,-6.7%,77,+8.3%,70,+5.7%
Damian Lillard,24.3,POR,Combo,200,44,-0.4%,15,-6.3%,85,+7.7%,2,-18.3%,10,-7.4%,98,+40.0%,27,-6.9%,48,0.0%
Shaun Livingston,29.1,GSW,Combo,369,52,+0.4%,44,-1.5%,79,+6.5%,17,-9.7%,40,-1.2%,68,+6.7%,62,+4.1%,69,+4.6%
Brook Lopez,26.6,BKN,Big,232,8,-7.7%,83,+5.1%,52,+1.4%,39,-0.8%,51,+0.0%,10,-17.5%,10,-13.5%,3,-14.9%
Robin Lopez,26.6,POR,Big,117,4,-9.8%,4,-10.2%,77,+6.2%,23,-6.4%,44,-0.9%,66,+6.7%,7,-14.6%,11,-10.9%
Kevin Love,26.1,CLE,Big,106,95,+8.7%,66,+2.3%,70,+4.7%,95,+16.8%,94,+10.9%,39,-0.6%,79,+8.8%,71,+6.0%
Kyle Lowry,28.6,TOR,Point,131,16,-4.5%,32,-3.3%,14,-10.0%,61,+3.5%,17,-4.4%,89,+20.8%,35,-4.1%,60,+2.3%
O.J. Mayo,27.0,MIL,Wing,155,84,+4.7%,40,-2.0%,99,+27.1%,4,-17.1%,38,-1.4%,93,+25.0%,92,+15.4%,98,+19.3%
CJ McCollum,23.1,POR,Wing,165,92,+7.8%,94,+10.1%,33,-2.9%,73,+6.0%,62,+2.1%,25,-9.5%,71,+6.4%,62,+3.2%
Khris Middleton,23.2,MIL,Wing,231,10,-6.9%,11,-8.2%,0,-35.1%,67,+5.0%,12,-5.8%,95,+33.3%,1,-27.0%,18,-8.8%
Patty Mills,26.2,SAS,Combo,112,94,+8.6%,43,-1.5%,13,-10.8%,94,+15.7%,33,-1.8%,92,+23.8%,90,+15.1%,97,+17.2%
Paul Millsap,29.7,ATL,Big,564,98,+10.9%,30,-3.4%,85,+7.7%,83,+8.8%,90,+7.9%,83,+16.2%,88,+14.2%,92,+14.9%
Nikola Mirotic,23.7,CHI,Forward,149,29,-2.1%,67,+2.3%,22,-6.9%,41,-0.6%,26,-2.9%,24,-10.0%,31,-6.0%,22,-7.2%
Timofey Mozgov,28.3,CLE,Big,523,31,-1.7%,78,+4.2%,44,-1.3%,16,-9.8%,14,-5.5%,52,+1.8%,53,+0.3%,54,+0.8%
Joakim Noah,29.7,CHI,Big,389,56,+0.8%,46,-1.0%,48,+0.2%,50,+1.2%,56,+0.5%,85,+18.9%,45,-2.3%,58,+2.0%
Dirk Nowitzki,36.4,DAL,Big,180,56,+0.7%,16,-6.1%,93,+11.7%,96,+17.4%,98,+14.3%,79,+13.1%,47,-1.7%,57,+1.9%
Zaza Pachulia,30.7,MIL,Big,128,30,-2.1%,19,-5.8%,25,-6.4%,85,+10.1%,77,+4.0%,74,+11.1%,27,-6.7%,41,-1.8%
Tony Parker,32.5,SAS,Point,209,18,-4.2%,89,+6.8%,94,+12.0%,7,-12.8%,73,+3.4%,6,-23.8%,24,-7.5%,10,-11.4%
Patrick Patterson,25.6,TOR,Big,105,12,-5.3%,9,-8.9%,75,+6.0%,77,+6.4%,82,+5.2%,7,-19.1%,15,-11.2%,6,-14.1%
Chris Paul,29.5,LAC,Point,444,43,-0.7%,44,-1.3%,19,-7.4%,60,+2.7%,31,-2.1%,20,-11.1%,56,+2.2%,42,-1.6%
Paul Pierce,37.1,WAS,Wing,297,55,+0.5%,27,-3.5%,12,-11.2%,56,+2.0%,21,-4.1%,30,-5.9%,89,+14.5%,77,+8.2%
Quincy Pondexter,26.6,NOP,Wing,124,23,-2.7%,1,-16.3%,35,-2.6%,82,+8.6%,75,+3.6%,41,0.0%,61,+3.9%,56,+1.7%
Otto Porter,21.4,WAS,Wing,329,38,-1.1%,49,-0.3%,73,+5.4%,38,-1.5%,59,+1.5%,49,+1.0%,17,-10.2%,23,-7.1%
Pablo Prigioni,37.5,HOU,Point,279,19,-4.1%,28,-3.5%,56,+2.2%,25,-5.5%,45,-0.8%,16,-12.7%,35,-4.4%,27,-5.9%
Zach Randolph,33.3,MEM,Big,380,54,+0.5%,6,-9.9%,56,+2.4%,63,+3.8%,71,+3.0%,19,-11.2%,84,+10.7%,67,+4.1%
JJ Redick,30.4,LAC,Wing,539,48,+0.1%,26,-4.4%,73,+5.6%,44,-0.2%,69,+2.6%,55,+3.0%,51,-0.3%,53,+0.6%
Austin Rivers,22.3,LAC,Combo,233,27,-2.3%,51,0.0%,65,+3.6%,52,+1.4%,65,+2.4%,33,-4.0%,28,-6.2%,27,-5.7%
Derrick Rose,26.1,CHI,Combo,452,96,+8.9%,38,-2.8%,53,+1.6%,100,+23.5%,97,+13.7%,84,+17.6%,66,+5.5%,78,+8.4%
Terrence Ross,23.7,TOR,Wing,104,67,+2.5%,95,+10.5%,84,+7.5%,3,-17.4%,34,-1.7%,60,+4.5%,58,+2.8%,65,+3.5%
Dennis Schroder,21.1,ATL,Point,281,14,-5.1%,61,+1.5%,23,-6.7%,35,-2.1%,19,-4.2%,21,-10.5%,21,-8.4%,16,-9.1%
Mike Scott,26.3,ATL,Big,157,6,-9.1%,65,+2.3%,7,-13.1%,8,-12.0%,2,-12.6%,6,-20.2%,19,-9.7%,9,-12.2%
Ramon Sessions,28.6,WAS,Combo,217,42,-0.8%,6,-10.0%,86,+7.8%,37,-1.5%,66,+2.6%,41,0.0%,67,+5.9%,68,+4.4%
Iman Shumpert,24.4,CLE,Wing,693,35,-1.2%,34,-3.3%,58,+2.7%,84,+8.9%,84,+5.6%,45,+0.1%,46,-1.8%,44,-1.2%
JR Smith,29.1,CLE,Wing,552,49,+0.2%,80,+4.9%,21,-7.1%,73,+5.9%,41,-0.9%,31,-4.8%,41,-3.4%,35,-4.0%
Josh Smith,28.9,HOU,Big,393,88,+5.5%,58,+1.2%,54,+1.7%,43,-0.4%,58,+0.9%,56,+3.7%,81,+10.0%,77,+8.3%
Tony Snell,23.0,CHI,Wing,121,3,-10.7%,23,-4.9%,16,-8.2%,6,-13.1%,4,-11.0%,23,-10.0%,9,-13.7%,6,-13.9%
Tiago Splitter,29.8,SAS,Big,123,7,-8.4%,18,-6.0%,15,-8.5%,10,-11.1%,8,-9.8%,38,-1.6%,37,-4.1%,40,-2.1%
Jeff Teague,26.4,ATL,Point,526,78,+4.5%,40,-2.1%,90,+10.1%,31,-3.4%,72,+3.1%,90,+21.3%,68,+5.9%,83,+9.5%
Jason Terry,37.1,HOU,Combo,485,75,+3.5%,60,+1.3%,36,-2.4%,48,+0.9%,43,-0.9%,78,+13.1%,65,+5.4%,73,+6.9%
Isaiah Thomas,25.7,BOS,Point,118,60,+1.2%,98,+11.3%,3,-17.0%,79,+6.6%,25,-3.0%,1,-63.6%,25,-7.4%,19,-8.0%
Klay Thompson,24.7,GSW,Wing,758,86,+5.4%,91,+8.2%,37,-2.4%,98,+17.9%,88,+7.2%,13,-15.0%,64,+4.6%,49,+0.0%
Tristan Thompson,23.6,CLE,Big,724,28,-2.3%,56,+0.9%,59,+2.9%,15,-9.9%,27,-2.6%,40,-0.4%,52,+0.2%,47,-0.1%
Evan Turner,26.0,BOS,Combo,116,65,+2.1%,3,-10.4%,98,+19.7%,74,+6.0%,95,+12.0%,97,+37.1%,69,+6.0%,89,+11.3%
Beno Udrih,32.3,MEM,Point,171,47,-0.2%,98,+16.2%,27,-6.1%,76,+6.3%,47,-0.5%,9,-18.2%,8,-13.7%,5,-14.7%
Jonas Valanciunas,22.5,TOR,Big,103,90,+6.9%,62,+1.5%,6,-14.8%,91,+12.2%,23,-3.4%,91,+22.6%,95,+17.9%,99,+19.5%
John Wall,24.2,WAS,Point,271,63,+1.8%,64,+2.0%,62,+3.4%,68,+5.0%,80,+4.4%,65,+6.5%,44,-3.0%,45,-0.6%
Deron Williams,30.3,BKN,Point,191,44,-0.6%,75,+3.7%,82,+7.3%,30,-4.3%,60,+1.7%,19,-11.4%,44,-2.4%,28,-5.5%
Lou Williams,28.0,TOR,Combo,102,61,+1.4%,12,-8.2%,69,+4.5%,97,+17.4%,93,+8.2%,31,-4.5%,35,-4.1%,33,-4.4%
Thaddeus Young,26.4,BKN,Big,189,20,-3.8%,68,+2.4%,55,+2.1%,23,-6.8%,30,-2.5%,57,+3.8%,13,-12.3%,23,-7.0%
