Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Malcolm Brogdon,29.9,BOS,Combo,1731,47,+0.2%,41,+0.9%,75,-2.9%,26,+3.1%,61,-1.0%,79,-3.9%,25,+1.9%,36,+0.7%
Jaylen Brown,26.0,BOS,Wing,2400,31,+1.1%,18,+3.0%,58,-0.8%,51,-0.1%,56,-0.5%,52,-0.4%,42,+0.7%,40,+0.5%
Reggie Bullock,31.6,DAL,Forward,2351,29,+1.2%,15,+3.5%,46,+0.3%,36,+1.6%,40,+0.7%,21,+3.7%,83,-2.7%,63,-0.8%
Alec Burks,31.3,DET,Wing,1122,65,-1.0%,48,+0.3%,72,-2.3%,12,+5.5%,51,-0.2%,26,+3.0%,89,-3.7%,78,-1.9%
Jimmy Butler,33.1,MIA,Forward,2138,6,+3.6%,10,+4.6%,27,+2.2%,46,+0.5%,28,+1.7%,33,+1.9%,21,+2.2%,15,+2.4%
Kentavious Caldwell-Pope,29.7,DEN,Combo,2375,45,+0.3%,27,+2.2%,37,+1.1%,46,+0.5%,36,+0.9%,12,+5.4%,86,-3.1%,62,-0.8%
Clint Capela,28.5,ATL,Big,1730,18,+2.1%,68,-1.6%,4,+6.4%,19,+4.1%,4,+5.8%,82,-4.3%,3,+5.9%,11,+3.2%
Jordan Clarkson,30.4,UTA,Combo,1987,50,-0.0%,82,-3.2%,31,+1.8%,47,+0.5%,30,+1.4%,67,-2.0%,41,+0.7%,47,+0.1%
Mike Conley,35.1,UTA,Point,1274,10,+3.0%,32,+1.6%,35,+1.4%,3,+11.6%,9,+4.2%,75,-3.3%,26,+1.8%,37,+0.7%
Mike Conley,35.1,MIN,Point,752,21,+1.9%,45,+0.4%,1,+11.0%,87,-6.1%,4,+5.8%,81,-4.2%,18,+2.6%,32,+1.0%
Pat Connaughton,29.8,MIL,Wing,1402,56,-0.5%,46,+0.4%,23,+2.9%,38,+1.4%,21,+2.4%,92,-7.0%,72,-1.6%,85,-2.6%
Robert Covington,31.9,LAC,Big,697,84,-2.1%,90,-4.7%,42,+0.6%,27,+2.9%,31,+1.3%,88,-5.3%,86,-3.0%,92,-3.6%
Jae Crowder,32.3,MIL,Forward,325,54,-0.3%,5,+5.8%,82,-3.6%,94,-9.7%,94,-5.6%,21,+3.7%,26,+1.8%,24,+1.7%
Seth Curry,32.2,BKN,Wing,1181,18,+2.1%,38,+1.1%,18,+3.2%,77,-4.0%,33,+1.1%,9,+6.0%,36,+1.1%,15,+2.4%
Stephen Curry,34.6,GSW,Point,1940,46,+0.3%,40,+1.0%,33,+1.5%,61,-1.7%,40,+0.7%,59,-1.1%,46,+0.3%,49,-0.0%
Anthony Davis,29.6,LAL,Big,1904,82,-2.1%,47,+0.3%,86,-4.2%,54,-0.6%,82,-3.0%,80,-4.1%,54,-0.3%,68,-1.2%
DeMar DeRozan,33.2,CHI,Forward,2673,27,+1.5%,68,-1.6%,24,+2.8%,29,+2.6%,18,+2.7%,9,+6.1%,56,-0.4%,29,+1.4%
Dewayne Dedmon,33.2,MIA,Big,349,62,-0.8%,67,-1.6%,78,-3.2%,40,+1.2%,72,-1.9%,72,-2.9%,31,+1.5%,46,+0.1%
Matthew Dellavedova,32.1,SAC,Point,158,97,-4.7%,99,-8.2%,76,-3.0%,98,-14.0%,95,-5.9%,63,-1.5%,54,-0.3%,59,-0.6%
Gorgui Dieng,32.8,SAS,Big,259,40,+0.6%,29,+2.1%,18,+3.4%,92,-8.2%,55,-0.5%,39,+1.2%,51,-0.1%,44,+0.3%
Spencer Dinwiddie,29.6,DAL,Combo,1792,4,+4.2%,6,+5.5%,53,-0.3%,48,+0.2%,51,-0.1%,29,+2.6%,6,+4.8%,6,+4.4%
Spencer Dinwiddie,29.6,BKN,Point,917,99,-5.2%,88,-4.2%,76,-2.9%,39,+1.3%,70,-1.7%,83,-4.4%,93,-5.0%,97,-4.7%
Goran Dragic,36.5,CHI,Combo,781,39,+0.6%,51,-0.0%,2,+8.7%,50,+0.1%,3,+6.2%,77,-3.5%,75,-1.8%,82,-2.4%
Andre Drummond,29.2,CHI,Big,831,74,-1.5%,82,-3.3%,23,+2.9%,71,-2.8%,33,+1.1%,84,-4.5%,42,+0.7%,61,-0.7%
Kris Dunn,28.6,UTA,Point,555,11,+3.0%,1,+10.2%,59,-0.9%,94,-9.3%,80,-2.8%,35,+1.6%,25,+1.9%,25,+1.6%
Kevin Durant,34.1,BKN,Big,1402,78,-1.8%,48,+0.3%,84,-3.9%,60,-1.5%,84,-3.2%,98,-10.6%,62,-0.8%,89,-3.2%
Kevin Durant,34.1,PHX,Big,269,97,-4.6%,79,-2.8%,81,-3.5%,32,+2.1%,74,-2.0%,98,-10.9%,78,-2.2%,94,-4.0%
Joel Embiid,28.6,PHI,Big,2283,79,-1.9%,69,-1.7%,73,-2.4%,13,+5.3%,49,-0.0%,11,+5.7%,75,-1.9%,48,+0.0%
Dorian Finney-Smith,29.5,DAL,Forward,1284,25,+1.6%,46,+0.4%,54,-0.5%,63,-1.9%,59,-0.8%,7,+7.3%,24,+2.0%,10,+3.5%
Dorian Finney-Smith,29.5,BKN,Big,718,69,-1.1%,85,-3.6%,45,+0.3%,14,+5.1%,29,+1.6%,58,-0.9%,33,+1.4%,42,+0.4%
Bryn Forbes,29.3,MIN,Wing,241,16,+2.2%,67,-1.6%,2,+7.5%,73,-3.3%,7,+4.7%,37,+1.3%,30,+1.6%,27,+1.5%
Evan Fournier,30.0,NYK,Wing,453,30,+1.2%,2,+8.2%,96,-7.8%,69,-2.6%,96,-6.0%,16,+4.9%,54,-0.2%,33,+1.0%
Rudy Gay,36.2,UTA,Forward,812,83,-2.1%,34,+1.5%,85,-4.1%,75,-3.6%,90,-3.9%,83,-4.4%,65,-1.0%,77,-1.9%
Paul George,32.5,LAC,Wing,1937,47,+0.2%,58,-0.5%,36,+1.3%,90,-7.4%,64,-1.1%,26,+2.9%,32,+1.5%,21,+1.8%
Taj Gibson,37.4,WAS,Big,444,5,+3.7%,1,+9.3%,3,+7.4%,74,-3.5%,7,+4.8%,96,-10.1%,22,+2.2%,63,-0.8%
Rudy Gobert,30.3,MIN,Big,2148,75,-1.5%,85,-3.7%,1,+9.3%,15,+4.8%,1,+7.9%,95,-8.4%,57,-0.5%,83,-2.5%
Aaron Gordon,27.1,DEN,Forward,2052,65,-1.0%,62,-1.0%,42,+0.7%,76,-3.8%,58,-0.7%,27,+2.8%,70,-1.4%,52,-0.2%
Eric Gordon,33.9,HOU,Wing,1414,63,-0.9%,59,-0.7%,89,-4.7%,39,+1.4%,81,-2.9%,52,-0.4%,45,+0.5%,43,+0.3%
Eric Gordon,33.9,LAC,Wing,541,18,+2.1%,18,+3.1%,39,+1.0%,54,-0.6%,42,+0.6%,25,+3.2%,16,+2.9%,12,+3.1%
Jerami Grant,28.6,POR,Forward,2245,67,-1.1%,30,+1.9%,81,-3.6%,19,+4.0%,67,-1.4%,63,-1.5%,49,+0.0%,54,-0.4%
Draymond Green,32.7,GSW,Big,2298,91,-3.3%,81,-3.2%,69,-2.1%,13,+5.3%,54,-0.4%,54,-0.6%,85,-3.0%,82,-2.4%
JaMychal Green,32.4,GSW,Big,784,10,+3.0%,50,+0.1%,41,+0.7%,65,-2.1%,46,+0.1%,41,+0.9%,10,+3.6%,13,+2.9%
Jeff Green,36.2,DEN,Big,1055,48,+0.1%,19,+3.0%,77,-3.0%,56,-0.9%,76,-2.4%,69,-2.4%,34,+1.3%,44,+0.3%
Blake Griffin,33.6,BOS,Big,526,23,+1.8%,56,-0.5%,18,+3.5%,6,+8.4%,6,+5.0%,64,-1.7%,36,+1.2%,39,+0.5%
Tim Hardaway Jr.,30.6,DAL,Forward,2140,79,-1.9%,76,-2.5%,79,-3.3%,14,+5.2%,59,-0.7%,69,-2.3%,57,-0.5%,67,-1.0%
James Harden,33.2,PHI,Point,2131,44,+0.4%,20,+2.9%,91,-5.5%,31,+2.3%,80,-2.8%,20,+3.8%,40,+0.8%,26,+1.5%
Montrezl Harrell,28.8,PHI,Big,657,76,-1.7%,32,+1.6%,71,-2.3%,85,-5.7%,84,-3.3%,93,-7.9%,70,-1.4%,88,-3.1%
Gary Harris,28.1,ORL,Wing,1183,7,+3.5%,18,+3.2%,21,+3.0%,37,+1.5%,20,+2.5%,23,+3.4%,10,+3.6%,8,+3.6%
Joe Harris,31.2,BKN,Forward,1508,34,+0.9%,33,+1.6%,83,-3.7%,3,+11.4%,40,+0.7%,6,+7.7%,74,-1.8%,36,+0.7%
Tobias Harris,30.3,PHI,Forward,2434,65,-1.0%,57,-0.5%,90,-4.9%,11,+5.9%,63,-1.1%,56,-0.8%,43,+0.6%,44,+0.2%
Gordon Hayward,32.6,CHA,Forward,1576,76,-1.7%,17,+3.2%,37,+1.2%,60,-1.4%,43,+0.4%,98,-10.8%,86,-3.0%,98,-5.0%
Juan Hernangomez,27.1,TOR,Forward,577,20,+2.0%,1,+9.3%,3,+6.8%,67,-2.5%,12,+3.7%,62,-1.4%,89,-3.7%,86,-2.8%
Willy Hernangomez,28.4,NOP,Big,375,32,+1.0%,33,+1.6%,5,+6.2%,1,+13.2%,1,+8.3%,73,-3.0%,90,-4.0%,90,-3.3%
Buddy Hield,29.9,IND,Wing,2480,84,-2.2%,88,-4.2%,24,+2.8%,44,+0.7%,23,+2.2%,37,+1.3%,82,-2.6%,72,-1.4%
George Hill,36.5,MIL,Combo,646,76,-1.8%,44,+0.6%,86,-4.2%,42,+1.1%,75,-2.2%,88,-5.3%,72,-1.6%,81,-2.3%
George Hill,36.5,IND,Combo,158,92,-3.6%,66,-1.5%,24,+2.8%,79,-4.3%,41,+0.6%,84,-4.5%,93,-5.1%,98,-5.1%
Jrue Holiday,32.4,MIL,Point,2175,63,-0.9%,91,-4.8%,70,-2.1%,28,+2.8%,57,-0.6%,36,+1.4%,44,+0.5%,35,+0.8%
Justin Holiday,33.6,ATL,Forward,390,70,-1.2%,49,+0.1%,93,-6.0%,70,-2.7%,93,-5.1%,75,-3.3%,27,+1.7%,42,+0.4%
Justin Holiday,33.6,DAL,Wing,285,86,-2.3%,74,-2.3%,14,+4.0%,70,-2.7%,23,+2.2%,49,-0.0%,96,-6.0%,95,-4.4%
Richaun Holmes,29.0,SAC,Big,296,50,+0.0%,34,+1.5%,26,+2.6%,96,-11.1%,62,-1.0%,81,-4.1%,47,+0.3%,66,-1.0%
Al Horford,36.4,BOS,Big,1921,34,+0.9%,5,+5.6%,88,-4.5%,50,+0.1%,81,-2.9%,68,-2.2%,43,+0.6%,49,-0.0%
Danuel House,29.4,PHI,Wing,745,17,+2.2%,28,+2.2%,28,+2.1%,55,-0.7%,33,+1.1%,19,+4.0%,56,-0.5%,37,+0.7%
Serge Ibaka,33.1,MIL,Big,154,10,+3.0%,81,-3.1%,80,-3.5%,1,+15.0%,17,+2.9%,1,+12.4%,3,+6.0%,1,+6.9%
Andre Iguodala,38.8,GSW,Forward,111,95,-4.0%,98,-7.1%,6,+6.0%,61,-1.7%,12,+3.7%,62,-1.4%,99,-7.9%,99,-6.6%
Joe Ingles,35.1,MIL,Forward,1033,15,+2.4%,30,+1.8%,33,+1.6%,37,+1.5%,29,+1.5%,3,+9.6%,45,+0.4%,16,+2.4%
Brandon Ingram,25.2,NOP,Forward,1538,58,-0.6%,70,-1.9%,37,+1.2%,29,+2.6%,29,+1.6%,80,-4.0%,30,+1.6%,47,+0.1%
Kyrie Irving,30.6,BKN,Combo,1476,65,-1.0%,79,-2.8%,23,+2.9%,8,+7.3%,9,+4.2%,39,+1.2%,79,-2.3%,72,-1.4%
Kyrie Irving,30.6,DAL,Combo,762,80,-1.9%,92,-4.9%,52,-0.3%,52,-0.3%,52,-0.2%,84,-4.5%,53,-0.2%,73,-1.5%
Reggie Jackson,32.5,LAC,Combo,1333,52,-0.1%,93,-5.1%,3,+6.7%,43,+0.9%,6,+5.0%,53,-0.6%,56,-0.5%,57,-0.5%
Reggie Jackson,32.5,DEN,Point,296,8,+3.4%,80,-2.9%,71,-2.3%,1,+16.8%,14,+3.3%,10,+5.9%,3,+6.0%,2,+6.2%
LeBron James,37.8,LAL,Big,1951,46,+0.2%,40,+1.0%,64,-1.5%,39,+1.3%,56,-0.6%,21,+3.7%,75,-1.9%,56,-0.5%
James Johnson,35.7,IND,Big,134,25,+1.6%,2,+8.9%,98,-9.1%,5,+8.7%,85,-3.4%,86,-4.7%,11,+3.4%,30,+1.2%
Stanley Johnson,26.4,SAS,Big,424,96,-4.4%,95,-6.1%,64,-1.5%,32,+2.2%,57,-0.6%,72,-2.9%,91,-4.5%,94,-4.2%
Nikola Jokic,27.7,DEN,Big,2319,33,+0.9%,20,+3.0%,59,-0.9%,43,+0.9%,53,-0.3%,44,+0.5%,41,+0.8%,36,+0.7%
Damian Jones,27.3,LAL,Big,140,94,-3.7%,16,+3.4%,65,-1.5%,19,+4.0%,55,-0.4%,99,-17.9%,83,-2.6%,99,-6.4%
Damian Jones,27.3,UTA,Big,285,30,+1.1%,19,+3.0%,82,-3.7%,86,-6.0%,91,-4.2%,7,+7.4%,37,+1.0%,18,+2.2%
Tyus Jones,26.5,MEM,Combo,1918,11,+2.9%,21,+2.8%,50,-0.1%,25,+3.2%,37,+0.9%,6,+7.7%,38,+1.0%,16,+2.3%
Derrick Jones Jr.,25.7,CHI,Big,845,92,-3.3%,32,+1.6%,75,-2.9%,98,-16.1%,97,-6.9%,44,+0.5%,98,-6.7%,97,-4.8%
DeAndre Jordan,34.3,DEN,Big,568,15,+2.4%,29,+2.0%,60,-1.0%,44,+0.8%,54,-0.4%,23,+3.4%,16,+2.8%,12,+3.0%
Cory Joseph,31.2,DET,Combo,1184,73,-1.4%,61,-0.8%,55,-0.6%,43,+1.0%,51,-0.1%,52,-0.3%,73,-1.8%,71,-1.4%
Frank Kaminsky,29.6,ATL,Big,132,6,+3.5%,0,+13.7%,99,-10.0%,100,-35.6%,100,-15.7%,8,+6.7%,63,-0.9%,28,+1.4%
Zach LaVine,27.6,CHI,Wing,2768,41,+0.5%,24,+2.6%,27,+2.2%,55,-0.7%,32,+1.2%,74,-3.2%,53,-0.2%,66,-1.0%
Caris LeVert,28.2,CLE,Wing,2206,64,-0.9%,57,-0.5%,56,-0.7%,64,-2.1%,64,-1.1%,96,-9.6%,31,+1.5%,73,-1.5%
Alex Len,29.4,SAC,Big,132,99,-5.8%,97,-7.1%,90,-5.0%,99,-23.2%,100,-13.2%,1,+13.2%,92,-4.8%,59,-0.6%
Kawhi Leonard,31.3,LAC,Forward,1745,57,-0.5%,36,+1.2%,53,-0.4%,88,-6.6%,74,-2.2%,60,-1.3%,37,+1.0%,40,+0.5%
Meyers Leonard,30.7,MIL,Big,100,0,+8.7%,0,+12.7%,4,+6.7%,83,-5.1%,12,+3.7%,4,+8.3%,35,+1.2%,7,+4.0%
Damian Lillard,32.3,POR,Point,2105,68,-1.1%,32,+1.7%,56,-0.7%,21,+3.8%,38,+0.8%,55,-0.7%,88,-3.4%,86,-2.7%
Kevon Looney,26.7,GSW,Big,1961,64,-0.9%,20,+2.9%,50,-0.2%,89,-7.2%,71,-1.8%,65,-1.7%,55,-0.3%,60,-0.7%
Brook Lopez,34.6,MIL,Big,2367,92,-3.5%,97,-6.7%,20,+3.1%,68,-2.6%,36,+0.9%,98,-11.4%,44,+0.5%,75,-1.8%
Robin Lopez,34.6,CLE,Big,243,16,+2.2%,6,+5.5%,57,-0.8%,16,+4.7%,32,+1.2%,93,-7.9%,14,+3.1%,48,+0.0%
Kevin Love,34.1,CLE,Big,820,32,+1.0%,3,+7.7%,26,+2.3%,81,-4.6%,47,+0.1%,80,-4.0%,69,-1.4%,81,-2.2%
Kevin Love,34.1,MIA,Big,414,56,-0.5%,81,-3.1%,89,-4.7%,19,+4.0%,74,-2.1%,62,-1.5%,11,+3.3%,22,+1.8%
Kyle Lowry,36.6,MIA,Point,1706,54,-0.3%,49,+0.2%,39,+0.9%,60,-1.4%,48,+0.1%,27,+2.8%,78,-2.2%,57,-0.5%
Trey Lyles,27.0,SAC,Big,1212,61,-0.8%,69,-1.7%,49,-0.1%,34,+1.9%,41,+0.6%,6,+7.8%,87,-3.1%,50,-0.1%
Wesley Matthews,36.0,MIL,Wing,771,77,-1.8%,39,+1.0%,81,-3.5%,66,-2.3%,82,-3.0%,44,+0.6%,88,-3.4%,85,-2.6%
CJ McCollum,31.1,NOP,Combo,2647,41,+0.5%,48,+0.2%,12,+4.4%,66,-2.3%,22,+2.3%,6,+7.6%,88,-3.5%,60,-0.6%
TJ McConnell,30.6,IND,Point,1491,58,-0.6%,39,+1.0%,84,-3.8%,56,-0.8%,82,-2.9%,65,-1.7%,63,-0.8%,67,-1.0%
Doug McDermott,30.8,SAS,Forward,1311,85,-2.3%,52,-0.1%,87,-4.3%,36,+1.7%,77,-2.5%,58,-1.0%,80,-2.3%,80,-2.2%
JaVale McGee,34.8,DAL,Big,318,80,-1.9%,85,-3.7%,22,+2.9%,38,+1.4%,21,+2.4%,51,-0.3%,91,-4.3%,88,-3.0%
Rodney McGruder,31.3,DET,Wing,491,23,+1.8%,8,+4.7%,16,+3.8%,81,-4.6%,30,+1.5%,11,+5.7%,56,-0.4%,28,+1.4%
Khris Middleton,31.2,MIL,Forward,792,61,-0.8%,51,-0.0%,97,-8.6%,58,-1.2%,95,-6.0%,2,+10.1%,43,+0.5%,16,+2.3%
Patty Mills,34.2,BKN,Combo,536,7,+3.4%,13,+3.9%,51,-0.2%,5,+9.3%,22,+2.3%,51,-0.3%,21,+2.2%,27,+1.4%
Marcus Morris,33.2,LAC,Big,1822,21,+1.9%,39,+1.0%,9,+5.2%,59,-1.2%,13,+3.4%,28,+2.6%,29,+1.6%,20,+1.9%
Markieff Morris,33.2,BKN,Big,275,49,+0.1%,6,+5.5%,79,-3.2%,92,-8.3%,91,-4.7%,13,+5.3%,82,-2.6%,58,-0.6%
Dejounte Murray,26.1,ATL,Combo,2686,14,+2.4%,12,+4.0%,11,+4.5%,28,+2.9%,10,+4.1%,79,-3.9%,31,+1.5%,48,+0.0%
Jamal Murray,25.7,DEN,Combo,2128,44,+0.4%,24,+2.6%,68,-1.9%,41,+1.2%,62,-1.0%,24,+3.3%,74,-1.8%,54,-0.4%
Mike Muscala,31.3,OKC,Big,621,91,-3.2%,86,-4.0%,35,+1.4%,88,-6.5%,61,-1.0%,70,-2.5%,76,-2.0%,80,-2.1%
Mike Muscala,31.3,BOS,Big,297,50,-0.0%,64,-1.1%,41,+0.8%,69,-2.6%,50,-0.0%,3,+10.0%,67,-1.2%,31,+1.2%
Larry Nance Jr.,29.8,NOP,Big,1368,55,-0.3%,34,+1.4%,67,-1.8%,78,-4.3%,79,-2.7%,30,+2.2%,62,-0.8%,51,-0.2%
Raul Neto,30.5,CLE,Combo,413,14,+2.4%,25,+2.5%,59,-0.9%,93,-9.0%,85,-3.4%,5,+8.0%,17,+2.8%,6,+4.6%
Georges Niang,29.4,PHI,Forward,1489,67,-1.1%,43,+0.6%,70,-2.2%,79,-4.4%,81,-2.9%,29,+2.5%,83,-2.7%,70,-1.4%
Nerlens Noel,28.6,DET,Big,136,3,+4.4%,15,+3.5%,0,+17.0%,30,+2.5%,0,+13.9%,25,+3.2%,85,-3.0%,67,-1.1%
Jusuf Nurkic,28.2,POR,Big,1387,83,-2.1%,50,+0.1%,92,-5.6%,22,+3.6%,78,-2.6%,61,-1.3%,62,-0.8%,64,-0.9%
Victor Oladipo,30.5,MIA,Combo,1100,66,-1.0%,91,-4.8%,7,+5.8%,95,-9.8%,31,+1.3%,63,-1.5%,34,+1.3%,42,+0.4%
Kelly Olynyk,31.5,UTA,Big,1942,66,-1.1%,84,-3.5%,39,+1.0%,40,+1.2%,34,+1.1%,43,+0.6%,69,-1.4%,63,-0.8%
Kelly Oubre,26.9,CHA,Wing,1546,26,+1.6%,35,+1.4%,47,+0.2%,8,+7.4%,21,+2.4%,73,-3.1%,26,+1.8%,41,+0.5%
Chris Paul,37.5,PHX,Point,1886,57,-0.5%,59,-0.7%,90,-4.7%,27,+3.0%,76,-2.4%,19,+3.9%,44,+0.5%,31,+1.2%
Cameron Payne,28.2,PHX,Point,939,28,+1.4%,49,+0.2%,8,+5.4%,39,+1.3%,10,+4.1%,91,-6.5%,44,+0.5%,67,-1.1%
Mason Plumlee,32.7,CHA,Big,1595,1,+5.7%,7,+5.3%,9,+5.3%,5,+9.5%,2,+6.7%,38,+1.2%,6,+4.9%,8,+3.8%
Mason Plumlee,32.7,LAC,Big,449,58,-0.6%,27,+2.3%,15,+3.8%,18,+4.2%,10,+4.1%,37,+1.4%,99,-8.6%,99,-6.1%
Jakob Poeltl,27.0,SAS,Big,1198,9,+3.2%,21,+2.9%,57,-0.8%,78,-4.0%,71,-1.9%,8,+6.7%,6,+4.9%,3,+5.3%
Jakob Poeltl,27.0,TOR,Big,706,85,-2.2%,62,-0.9%,91,-5.1%,20,+3.9%,79,-2.7%,92,-6.6%,47,+0.3%,76,-1.8%
Otto Porter,29.4,TOR,Wing,139,33,+1.0%,60,-0.7%,79,-3.3%,49,+0.2%,75,-2.2%,57,-0.9%,78,-2.2%,77,-1.9%
Bobby Portis,27.7,MIL,Big,1795,29,+1.4%,21,+2.9%,60,-1.0%,51,-0.1%,57,-0.6%,14,+5.3%,48,+0.2%,31,+1.2%
Kristaps Porzingis,27.2,WAS,Big,2119,80,-1.9%,65,-1.2%,69,-2.0%,70,-2.7%,76,-2.4%,28,+2.7%,76,-1.9%,63,-0.8%
Dwight Powell,31.3,DAL,Big,1449,40,+0.6%,8,+4.8%,51,-0.2%,61,-1.7%,57,-0.6%,66,-1.8%,46,+0.3%,53,-0.3%
Norman Powell,29.4,LAC,Wing,1535,41,+0.6%,66,-1.4%,65,-1.6%,17,+4.5%,47,+0.1%,13,+5.4%,71,-1.5%,47,+0.1%
Taurean Prince,28.6,MIN,Forward,1182,43,+0.4%,21,+2.9%,97,-8.4%,10,+6.1%,90,-4.1%,9,+6.3%,59,-0.6%,30,+1.2%
Julius Randle,27.9,NYK,Forward,2733,24,+1.7%,9,+4.7%,4,+6.6%,27,+3.0%,4,+5.4%,71,-2.8%,77,-2.2%,81,-2.3%
Josh Richardson,29.1,SAS,Combo,980,72,-1.4%,60,-0.7%,49,-0.0%,37,+1.5%,43,+0.4%,35,+1.5%,84,-2.7%,76,-1.8%
Josh Richardson,29.1,NOP,Combo,509,98,-4.8%,100,-11.0%,48,+0.0%,86,-6.0%,70,-1.8%,68,-2.1%,78,-2.2%,80,-2.1%
Austin Rivers,30.3,MIN,Wing,1011,13,+2.5%,22,+2.8%,5,+6.2%,79,-4.4%,13,+3.4%,79,-3.9%,30,+1.6%,48,+0.1%
Derrick Rose,34.1,NYK,Point,332,86,-2.4%,40,+1.0%,62,-1.2%,96,-11.0%,90,-4.0%,97,-10.5%,38,+1.0%,79,-2.1%
Terrence Ross,31.7,ORL,Wing,939,80,-2.0%,56,-0.4%,42,+0.7%,33,+2.0%,32,+1.1%,53,-0.5%,93,-4.9%,94,-4.0%
Terrence Ross,31.7,PHX,Wing,379,2,+5.3%,67,-1.5%,1,+13.6%,7,+7.7%,0,+12.4%,99,-13.1%,2,+6.4%,17,+2.2%
Terry Rozier,28.6,CHA,Combo,2221,17,+2.1%,25,+2.5%,8,+5.4%,14,+5.3%,5,+5.3%,48,+0.1%,58,-0.6%,52,-0.3%
Ricky Rubio,32.0,CLE,Combo,556,77,-1.8%,73,-2.2%,17,+3.5%,65,-2.2%,24,+2.1%,78,-3.8%,87,-3.2%,90,-3.3%
D'Angelo Russell,26.7,MIN,Point,1777,15,+2.3%,34,+1.5%,46,+0.3%,26,+3.1%,37,+0.8%,79,-3.9%,7,+4.4%,18,+2.2%
D'Angelo Russell,26.7,LAL,Point,525,77,-1.8%,53,-0.2%,41,+0.8%,50,+0.2%,35,+1.0%,67,-2.0%,90,-3.8%,90,-3.4%
