Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Andrea Bargnani,30.0,BKN,Big,612,8,+3.3%,33,+1.2%,25,+1.0%,70,-1.4%,53,-0.3%,98,-1.8%,26,+0.9%,67,-0.9%
Harrison Barnes,23.4,GSW,Forward,2008,20,+1.7%,81,-1.8%,18,+1.5%,11,+2.2%,8,+3.7%,67,-0.4%,84,-1.6%,84,-1.9%
Matt Barnes,35.6,MEM,Forward,2145,54,-0.1%,36,+1.0%,79,-1.3%,67,-1.1%,81,-2.5%,44,+0.2%,23,+1.2%,24,+1.4%
Will Barton,24.8,DEN,Wing,2284,72,-1.2%,4,+4.2%,44,+0.3%,94,-3.6%,88,-3.3%,77,-0.6%,56,-0.3%,68,-0.9%
Brandon Bass,30.5,LAL,Big,1287,71,-1.1%,18,+2.3%,73,-1.0%,65,-1.0%,75,-2.1%,76,-0.6%,40,+0.4%,55,-0.2%
Nicolas Batum,26.9,CHA,Wing,2434,45,+0.3%,5,+4.0%,93,-2.2%,82,-2.2%,94,-4.4%,59,-0.1%,38,+0.5%,44,+0.4%
Jerryd Bayless,27.2,MIL,Combo,1481,38,+0.7%,29,+1.3%,24,+1.1%,71,-1.4%,52,-0.3%,69,-0.4%,64,-0.6%,69,-1.0%
Aron Baynes,28.9,DET,Big,1177,39,+0.7%,38,+0.9%,80,-1.4%,78,-1.8%,88,-3.2%,45,+0.2%,12,+2.1%,13,+2.3%
Kent Bazemore,26.3,ATL,Wing,2068,46,+0.2%,49,+0.3%,89,-1.9%,37,+0.4%,66,-1.5%,42,+0.3%,25,+1.0%,27,+1.2%
Bradley Beal,22.3,WAS,Wing,1695,22,+1.6%,86,-2.3%,32,+0.8%,43,+0.1%,32,+0.9%,63,-0.3%,17,+1.7%,24,+1.4%
Michael Beasley,26.8,HOU,Big,355,35,+0.8%,36,+1.0%,90,-1.9%,42,+0.1%,71,-1.8%,59,-0.1%,26,+0.9%,37,+0.8%
Marco Belinelli,29.6,SAC,Wing,1659,35,+0.9%,33,+1.3%,27,+1.0%,68,-1.2%,50,-0.2%,90,-1.2%,44,+0.2%,70,-1.0%
Patrick Beverley,27.3,HOU,Point,2021,56,-0.2%,67,-0.7%,86,-1.7%,67,-1.1%,84,-2.8%,11,+1.1%,10,+2.4%,5,+3.5%
Bismack Biyombo,23.2,TOR,Big,1799,95,-3.6%,69,-0.9%,37,+0.6%,84,-2.4%,71,-1.8%,82,-0.9%,4,+3.5%,10,+2.6%
Nemanja Bjelica,27.5,MIN,Big,1012,19,+1.8%,41,+0.7%,76,-1.2%,73,-1.5%,83,-2.7%,52,+0.0%,14,+1.9%,18,+1.9%
Tarik Black,23.9,LAL,Big,432,92,-3.0%,87,-2.7%,54,-0.2%,17,+1.9%,21,+1.7%,10,+1.1%,51,-0.1%,31,+1.0%
DeJuan Blair,26.5,WAS,Big,175,39,+0.7%,32,+1.3%,1,+3.7%,94,-3.6%,45,+0.1%,9,+1.1%,94,-2.5%,76,-1.4%
Steve Blake,35.7,DET,Point,919,52,-0.0%,90,-3.0%,26,+1.0%,27,+1.1%,18,+2.1%,53,+0.0%,27,+0.9%,34,+0.9%
Eric Bledsoe,25.9,PHX,Combo,1055,53,-0.1%,83,-2.0%,34,+0.7%,38,+0.3%,29,+1.1%,87,-1.1%,12,+2.0%,32,+1.0%
Bojan Bogdanovic,26.5,BKN,Wing,2066,51,-0.0%,27,+1.6%,39,+0.5%,54,-0.5%,48,-0.0%,86,-1.0%,63,-0.6%,80,-1.6%
Andrew Bogut,30.9,GSW,Big,1449,88,-2.5%,91,-3.1%,61,-0.5%,3,+4.0%,9,+3.5%,37,+0.4%,69,-0.8%,59,-0.4%
Matt Bonner,35.6,SAS,Big,129,1,+5.8%,2,+5.6%,94,-2.3%,100,-9.5%,100,-11.8%,6,+1.3%,1,+4.9%,1,+6.2%
Devin Booker,19.0,PHX,Wing,2064,56,-0.2%,42,+0.6%,65,-0.7%,70,-1.3%,73,-2.0%,3,+1.6%,56,-0.3%,26,+1.3%
Trevor Booker,27.9,UTA,Big,1612,76,-1.5%,14,+2.8%,86,-1.7%,86,-2.5%,93,-4.2%,17,+0.8%,36,+0.6%,24,+1.4%
Chris Bosh,31.6,MIA,Big,1769,67,-0.9%,93,-3.7%,84,-1.6%,18,+1.9%,42,+0.3%,3,+1.6%,14,+1.8%,6,+3.4%
Avery Bradley,24.9,BOS,Combo,2518,27,+1.4%,46,+0.5%,80,-1.4%,52,-0.4%,70,-1.7%,68,-0.4%,17,+1.7%,27,+1.3%
Elton Brand,36.6,PHI,Big,224,99,-5.5%,100,-7.9%,0,+6.1%,88,-2.8%,10,+3.2%,22,+0.7%,3,+4.0%,2,+4.7%
Corey Brewer,29.7,HOU,Forward,1624,83,-2.0%,51,+0.2%,74,-1.1%,55,-0.5%,69,-1.6%,20,+0.8%,33,+0.7%,23,+1.4%
Aaron Brooks,30.8,CHI,Point,1065,45,+0.4%,78,-1.6%,46,+0.1%,35,+0.5%,38,+0.7%,74,-0.6%,20,+1.5%,34,+0.9%
Anthony Brown,23.1,LAL,Wing,500,87,-2.4%,75,-1.3%,22,+1.2%,59,-0.8%,42,+0.4%,55,-0.1%,26,+0.9%,34,+0.9%
Markel Brown,23.8,BKN,Wing,892,3,+4.5%,37,+0.9%,85,-1.6%,80,-2.0%,90,-3.6%,8,+1.2%,19,+1.5%,9,+2.7%
Kobe Bryant,37.2,LAL,Wing,1858,11,+3.0%,28,+1.5%,87,-1.7%,27,+1.1%,56,-0.6%,54,-0.0%,71,-0.9%,67,-0.9%
Chase Budinger,27.4,IND,Wing,691,22,+1.6%,23,+1.9%,18,+1.5%,34,+0.6%,17,+2.1%,30,+0.5%,100,-4.6%,97,-4.1%
Chase Budinger,27.4,PHX,Wing,191,16,+2.2%,20,+2.2%,5,+2.4%,85,-2.4%,48,-0.0%,57,-0.1%,90,-2.0%,87,-2.1%
Reggie Bullock,24.6,DET,Wing,373,17,+2.1%,96,-4.6%,2,+3.0%,8,+2.6%,2,+5.7%,67,-0.4%,66,-0.7%,70,-1.0%
Trey Burke,23.0,UTA,Point,1319,49,+0.1%,13,+2.8%,64,-0.6%,65,-1.0%,69,-1.7%,34,+0.5%,85,-1.6%,72,-1.2%
Alec Burks,24.3,UTA,Combo,793,70,-1.1%,35,+1.1%,69,-0.8%,47,-0.1%,60,-0.9%,13,+1.0%,77,-1.2%,55,-0.2%
Caron Butler,35.6,SAC,Wing,170,51,-0.0%,21,+2.2%,64,-0.6%,7,+3.0%,16,+2.4%,100,-3.0%,83,-1.6%,98,-4.5%
Jimmy Butler,26.1,CHI,Wing,2469,64,-0.7%,38,+0.9%,71,-1.0%,58,-0.7%,69,-1.7%,64,-0.3%,25,+1.0%,38,+0.8%
Rasual Butler,36.4,SAS,Wing,277,66,-0.8%,7,+3.6%,75,-1.2%,99,-6.1%,99,-7.2%,72,-0.5%,2,+4.1%,5,+3.6%
Jose Calderon,34.1,NYK,Point,2017,33,+1.0%,47,+0.3%,74,-1.1%,10,+2.4%,27,+1.3%,83,-0.9%,68,-0.7%,81,-1.6%
Kentavious Caldwell-Pope,22.7,DET,Wing,2777,73,-1.3%,64,-0.5%,28,+0.9%,63,-0.9%,47,+0.0%,58,-0.1%,34,+0.6%,42,+0.5%
Isaiah Canaan,24.4,PHI,Combo,1934,42,+0.5%,43,+0.6%,50,-0.1%,71,-1.4%,67,-1.5%,8,+1.2%,56,-0.3%,35,+0.9%
Clint Capela,21.5,HOU,Big,1440,77,-1.5%,34,+1.2%,48,+0.0%,78,-1.9%,72,-1.9%,6,+1.3%,66,-0.7%,39,+0.7%
DeMarre Carroll,29.3,TOR,Forward,786,47,+0.2%,93,-3.6%,46,+0.2%,34,+0.6%,35,+0.8%,42,+0.3%,9,+2.6%,8,+2.8%
Vince Carter,38.8,MEM,Wing,948,48,+0.1%,89,-2.9%,96,-2.5%,72,-1.5%,92,-4.0%,53,+0.0%,0,+7.0%,1,+7.0%
Michael Carter-Williams,24.1,MIL,Point,1637,57,-0.3%,65,-0.6%,92,-2.1%,16,+1.9%,50,-0.2%,68,-0.4%,23,+1.2%,36,+0.8%
Omri Casspi,27.4,SAC,Forward,1861,87,-2.3%,51,+0.2%,66,-0.7%,60,-0.8%,67,-1.5%,11,+1.1%,44,+0.2%,25,+1.3%
Willie Cauley-Stein,22.2,SAC,Big,1378,26,+1.4%,68,-0.8%,55,-0.3%,23,+1.3%,30,+1.0%,63,-0.3%,48,+0.0%,55,-0.2%
Mario Chalmers,29.5,MIA,Combo,117,100,-7.2%,98,-5.2%,1,+4.7%,90,-3.0%,21,+1.7%,43,+0.2%,4,+3.3%,5,+3.6%
Mario Chalmers,29.5,MEM,Combo,1203,75,-1.4%,14,+2.6%,42,+0.3%,92,-3.3%,85,-2.9%,74,-0.5%,30,+0.8%,45,+0.3%
Tyson Chandler,33.1,PHX,Big,1614,39,+0.7%,97,-4.8%,69,-0.8%,6,+3.2%,15,+2.4%,41,+0.3%,11,+2.2%,12,+2.4%
Ian Clark,24.7,GSW,Combo,454,8,+3.2%,6,+4.0%,94,-2.3%,96,-4.4%,98,-6.7%,52,+0.0%,8,+2.7%,8,+2.8%
Jordan Clarkson,23.4,LAL,Wing,2514,22,+1.5%,55,-0.0%,59,-0.4%,38,+0.4%,48,-0.0%,25,+0.7%,64,-0.6%,49,+0.1%
Norris Cole,27.0,NOP,Combo,1176,41,+0.5%,44,+0.6%,11,+1.8%,51,-0.3%,24,+1.5%,75,-0.6%,82,-1.5%,86,-2.0%
Darren Collison,28.2,SAC,Combo,2199,51,+0.0%,24,+1.8%,30,+0.9%,92,-3.3%,80,-2.4%,45,+0.2%,40,+0.4%,41,+0.6%
Nick Collison,35.0,OKC,Big,618,21,+1.7%,91,-3.1%,1,+4.3%,46,-0.0%,6,+4.3%,73,-0.5%,65,-0.6%,72,-1.1%
Mike Conley,28.1,MEM,Point,1750,79,-1.6%,77,-1.5%,62,-0.5%,20,+1.6%,30,+1.0%,13,+1.0%,62,-0.6%,43,+0.4%
Chris Copeland,31.6,MIL,Forward,100,3,+4.6%,44,+0.6%,2,+3.0%,91,-3.2%,51,-0.2%,35,+0.4%,69,-0.8%,57,-0.4%
DeMarcus Cousins,25.2,SAC,Big,2240,79,-1.6%,89,-2.8%,69,-0.8%,17,+1.9%,28,+1.1%,34,+0.4%,23,+1.3%,21,+1.7%
Robert Covington,24.9,PHI,Forward,1864,60,-0.5%,32,+1.3%,77,-1.2%,70,-1.4%,83,-2.6%,23,+0.7%,36,+0.6%,26,+1.3%
Allen Crabbe,23.6,POR,Wing,2061,68,-0.9%,58,-0.2%,79,-1.3%,57,-0.6%,73,-1.9%,28,+0.6%,18,+1.6%,16,+2.1%
Jamal Crawford,35.6,LAC,Wing,2054,7,+3.4%,3,+4.5%,68,-0.8%,93,-3.3%,93,-4.1%,51,+0.1%,59,-0.5%,59,-0.4%
Jae Crowder,25.3,BOS,Forward,2297,60,-0.5%,61,-0.4%,29,+0.9%,50,-0.3%,38,+0.6%,24,+0.7%,72,-0.9%,54,-0.2%
Dante Cunningham,28.5,NOP,Forward,1942,7,+3.5%,76,-1.4%,47,+0.1%,64,-1.0%,59,-0.9%,80,-0.7%,6,+3.0%,14,+2.3%
Jared Cunningham,24.4,CLE,Combo,270,6,+3.7%,6,+3.9%,49,-0.1%,83,-2.2%,77,-2.2%,93,-1.4%,54,-0.3%,81,-1.7%
Seth Curry,25.2,SAC,Combo,651,38,+0.7%,69,-0.8%,17,+1.5%,74,-1.6%,47,-0.0%,39,+0.3%,37,+0.5%,36,+0.8%
Stephen Curry,27.6,GSW,Point,2694,94,-3.3%,94,-3.9%,39,+0.5%,15,+2.0%,14,+2.5%,19,+0.8%,35,+0.6%,25,+1.4%
Troy Daniels,24.3,CHA,Wing,384,23,+1.5%,28,+1.4%,6,+2.2%,91,-3.1%,59,-0.9%,80,-0.8%,43,+0.3%,61,-0.5%
Anthony Davis,22.6,NOP,Big,2156,62,-0.6%,48,+0.3%,44,+0.2%,26,+1.2%,25,+1.4%,93,-1.4%,54,-0.3%,81,-1.7%
Ed Davis,26.4,POR,Big,1661,93,-3.0%,61,-0.4%,97,-2.8%,12,+2.2%,56,-0.6%,32,+0.5%,36,+0.6%,30,+1.1%
DeMar DeRozan,26.2,TOR,Wing,2799,11,+3.0%,81,-1.7%,49,-0.1%,47,-0.1%,49,-0.2%,46,+0.2%,16,+1.7%,18,+1.9%
Dewayne Dedmon,26.2,ORL,Big,617,76,-1.5%,2,+5.1%,79,-1.3%,96,-4.4%,97,-5.7%,43,+0.3%,39,+0.4%,39,+0.7%
Bryce Dejean-Jones,23.2,NOP,Wing,270,42,+0.5%,8,+3.5%,18,+1.4%,64,-1.0%,41,+0.4%,88,-1.1%,96,-2.8%,97,-3.9%
Matthew Dellavedova,25.1,CLE,Point,1806,94,-3.3%,77,-1.5%,62,-0.5%,25,+1.2%,37,+0.7%,38,+0.4%,39,+0.4%,37,+0.8%
Luol Deng,30.5,MIA,Forward,2363,25,+1.4%,10,+3.1%,21,+1.2%,66,-1.1%,45,+0.1%,97,-1.7%,83,-1.5%,95,-3.3%
Boris Diaw,33.5,SAS,Big,1305,44,+0.4%,21,+2.1%,72,-1.0%,80,-2.1%,87,-3.1%,21,+0.7%,45,+0.2%,33,+0.9%
Gorgui Dieng,25.8,MIN,Big,2199,61,-0.5%,53,+0.0%,67,-0.7%,31,+0.9%,45,+0.1%,41,+0.3%,59,-0.4%,53,-0.2%
Spencer Dinwiddie,22.6,DET,Point,138,87,-2.4%,61,-0.4%,10,+1.9%,9,+2.4%,6,+4.4%,98,-2.0%,90,-2.0%,97,-4.0%
Toney Douglas,29.6,NOP,Combo,1195,13,+2.7%,32,+1.3%,62,-0.5%,77,-1.8%,78,-2.3%,20,+0.8%,42,+0.3%,30,+1.1%
Goran Dragic,29.5,MIA,Point,2331,83,-2.0%,34,+1.1%,44,+0.2%,29,+1.0%,27,+1.2%,89,-1.2%,77,-1.2%,89,-2.4%
Andre Drummond,22.2,DET,Big,2661,57,-0.3%,67,-0.7%,20,+1.3%,19,+1.7%,11,+3.0%,58,-0.1%,91,-2.1%,89,-2.3%
Jared Dudley,30.3,WAS,Big,2038,55,-0.2%,45,+0.5%,26,+1.0%,60,-0.8%,45,+0.1%,57,-0.1%,63,-0.6%,63,-0.6%
Tim Duncan,39.5,SAS,Big,1532,91,-2.8%,92,-3.2%,9,+2.0%,3,+4.1%,1,+6.1%,94,-1.5%,81,-1.4%,93,-2.9%
Mike Dunleavy,35.1,CHI,Wing,702,5,+3.8%,28,+1.5%,65,-0.7%,72,-1.5%,76,-2.1%,7,+1.3%,65,-0.6%,40,+0.6%
Kevin Durant,27.1,OKC,Forward,2561,94,-3.3%,60,-0.3%,94,-2.3%,35,+0.5%,71,-1.8%,44,+0.2%,14,+1.9%,16,+2.1%
Cleanthony Early,24.5,NYK,Forward,141,98,-5.0%,36,+1.1%,4,+2.4%,92,-3.3%,59,-0.9%,0,+4.0%,99,-4.2%,54,-0.2%
Jarell Eddie,24.0,WAS,Wing,100,63,-0.6%,50,+0.2%,99,-4.6%,92,-3.3%,99,-7.9%,0,+4.6%,6,+3.0%,0,+7.7%
Wayne Ellington,27.9,BKN,Wing,1590,89,-2.6%,80,-1.7%,9,+2.0%,23,+1.3%,9,+3.3%,71,-0.5%,76,-1.2%,81,-1.6%
Monta Ellis,30.0,IND,Combo,2722,45,+0.3%,53,+0.1%,85,-1.6%,52,-0.4%,74,-2.0%,11,+1.1%,30,+0.8%,18,+1.9%
James Ennis,25.3,NOP,Wing,281,37,+0.8%,22,+2.0%,88,-1.8%,48,-0.1%,72,-1.9%,72,-0.5%,40,+0.4%,52,-0.1%
Tyler Ennis,21.2,MIL,Point,585,70,-1.0%,18,+2.4%,48,+0.0%,70,-1.4%,64,-1.3%,35,+0.4%,82,-1.5%,71,-1.0%
Jeremy Evans,28.0,DAL,Big,182,55,-0.2%,14,+2.7%,94,-2.3%,98,-4.8%,99,-7.1%,45,+0.2%,2,+4.2%,3,+4.4%
Tyreke Evans,26.1,NOP,Combo,764,86,-2.3%,32,+1.3%,97,-2.8%,43,+0.1%,83,-2.7%,29,+0.6%,29,+0.8%,25,+1.4%
Festus Ezeli,26.0,GSW,Big,738,74,-1.3%,88,-2.8%,0,+4.9%,17,+1.9%,0,+6.8%,74,-0.5%,98,-3.5%,97,-4.1%
Kenneth Faried,25.9,DEN,Big,1689,20,+1.7%,67,-0.7%,57,-0.3%,26,+1.2%,34,+0.8%,15,+0.9%,74,-1.0%,52,-0.1%
Jordan Farmar,28.9,MEM,Point,290,42,+0.5%,10,+3.1%,6,+2.3%,60,-0.8%,24,+1.5%,99,-2.8%,87,-1.7%,98,-4.6%
Derrick Favors,24.3,UTA,Big,1976,15,+2.3%,74,-1.1%,44,+0.2%,23,+1.2%,24,+1.5%,57,-0.1%,54,-0.3%,58,-0.4%
Cristiano Felicio,23.3,CHI,Big,285,40,+0.6%,2,+4.9%,90,-2.0%,97,-4.7%,98,-6.7%,40,+0.3%,19,+1.5%,20,+1.8%
Raymond Felton,31.3,DAL,Combo,2158,41,+0.6%,46,+0.4%,58,-0.4%,83,-2.2%,82,-2.5%,38,+0.3%,15,+1.8%,16,+2.1%
Evan Fournier,23.0,ORL,Wing,2560,10,+3.1%,39,+0.8%,35,+0.7%,76,-1.7%,62,-1.0%,4,+1.4%,79,-1.2%,46,+0.2%
Randy Foye,32.1,DEN,Combo,1036,94,-3.5%,16,+2.5%,4,+2.5%,89,-2.9%,53,-0.4%,90,-1.3%,70,-0.8%,86,-2.1%
Randy Foye,32.1,OKC,Combo,519,88,-2.5%,7,+3.8%,71,-1.0%,89,-2.9%,91,-3.9%,63,-0.2%,41,+0.3%,49,+0.1%
Tim Frazier,25.0,POR,Point,219,97,-4.2%,87,-2.7%,78,-1.2%,89,-3.0%,94,-4.3%,0,+4.0%,7,+2.9%,1,+6.9%
Tim Frazier,25.0,NOP,Point,462,99,-5.7%,0,+6.6%,7,+2.2%,94,-3.6%,66,-1.4%,57,-0.1%,100,-5.1%,99,-5.2%
Channing Frye,32.5,ORL,Big,751,32,+1.0%,79,-1.7%,12,+1.7%,6,+3.1%,3,+4.8%,83,-0.9%,93,-2.2%,94,-3.1%
Channing Frye,32.5,CLE,Big,397,74,-1.3%,89,-2.8%,81,-1.4%,20,+1.6%,44,+0.2%,30,+0.5%,12,+2.1%,11,+2.6%
Danilo Gallinari,27.2,DEN,Forward,1834,33,+0.9%,70,-0.9%,53,-0.2%,22,+1.4%,27,+1.2%,54,-0.0%,55,-0.3%,56,-0.3%
Langston Galloway,23.9,NYK,Combo,1966,76,-1.5%,84,-2.2%,28,+0.9%,40,+0.2%,28,+1.2%,24,+0.7%,41,+0.3%,31,+1.0%
Kevin Garnett,39.5,MIN,Big,555,99,-5.9%,86,-2.5%,11,+1.9%,1,+4.9%,0,+6.7%,54,-0.0%,99,-4.2%,98,-4.2%
Marc Gasol,30.8,MEM,Big,1788,84,-2.1%,85,-2.3%,65,-0.7%,14,+2.0%,25,+1.4%,24,+0.7%,44,+0.2%,33,+0.9%
Pau Gasol,35.3,CHI,Big,2288,85,-2.2%,77,-1.4%,20,+1.3%,5,+3.3%,4,+4.6%,96,-1.6%,84,-1.6%,94,-3.2%
Rudy Gay,29.2,SAC,Forward,2371,37,+0.8%,45,+0.6%,52,-0.2%,45,+0.0%,50,-0.2%,55,-0.0%,57,-0.3%,58,-0.4%
Alonzo Gee,28.4,NOP,Wing,1570,92,-2.9%,14,+2.7%,59,-0.4%,51,-0.3%,57,-0.7%,35,+0.4%,94,-2.4%,84,-1.9%
Paul George,25.5,IND,Forward,2810,53,-0.1%,62,-0.5%,84,-1.6%,54,-0.5%,75,-2.1%,21,+0.7%,15,+1.8%,12,+2.5%
Taj Gibson,30.4,CHI,Big,1923,68,-0.9%,66,-0.7%,40,+0.5%,69,-1.2%,58,-0.8%,29,+0.6%,28,+0.9%,23,+1.4%
Manu Ginobili,38.3,SAS,Wing,1118,69,-1.0%,59,-0.2%,12,+1.7%,83,-2.2%,54,-0.5%,20,+0.8%,49,-0.0%,38,+0.7%
Rudy Gobert,23.3,UTA,Big,1925,82,-2.0%,90,-3.0%,3,+2.6%,10,+2.3%,3,+4.9%,96,-1.6%,54,-0.3%,83,-1.9%
Drew Gooden,34.1,WAS,Big,275,10,+3.1%,3,+4.5%,60,-0.5%,32,+0.8%,42,+0.3%,90,-1.2%,98,-3.6%,99,-4.8%
Archie Goodwin,21.2,PHX,Combo,1026,28,+1.3%,19,+2.3%,82,-1.4%,75,-1.6%,87,-3.0%,31,+0.5%,42,+0.3%,37,+0.8%
Aaron Gordon,20.1,ORL,Forward,1803,53,-0.1%,11,+3.0%,54,-0.2%,83,-2.2%,80,-2.4%,79,-0.7%,47,+0.1%,62,-0.6%
Eric Gordon,26.9,NOP,Wing,1473,90,-2.7%,65,-0.6%,32,+0.8%,24,+1.2%,18,+2.1%,79,-0.7%,69,-0.8%,78,-1.5%
Marcin Gortat,31.7,WAS,Big,2248,80,-1.8%,94,-4.0%,35,+0.7%,3,+3.9%,4,+4.6%,92,-1.4%,31,+0.8%,63,-0.6%
Jerami Grant,21.6,PHI,Forward,2020,78,-1.5%,57,-0.1%,37,+0.6%,50,-0.3%,43,+0.3%,57,-0.1%,50,-0.1%,53,-0.2%
Jerian Grant,23.1,NYK,Point,1182,44,+0.4%,26,+1.7%,34,+0.7%,94,-3.4%,84,-2.7%,40,+0.3%,33,+0.7%,32,+1.0%
Danny Green,28.4,SAS,Wing,2015,73,-1.3%,71,-0.9%,78,-1.3%,14,+2.1%,36,+0.7%,43,+0.2%,49,-0.0%,46,+0.2%
Draymond Green,25.7,GSW,Big,2797,98,-5.2%,96,-4.5%,21,+1.2%,23,+1.4%,14,+2.6%,25,+0.7%,22,+1.3%,17,+2.0%
Gerald Green,29.8,MIA,Wing,1490,49,+0.1%,88,-2.7%,57,-0.4%,63,-1.0%,64,-1.3%,22,+0.7%,4,+3.3%,4,+4.0%
