Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Andray Blatche,26.2,BKN,Big,138,25,-2.6%,76,+4.8%,26,-5.7%,38,-2.8%,20,-4.0%,64,+5.8%,18,-9.2%,29,-4.6%
Andrew Bogut,27.9,GSW,Big,326,76,+4.6%,42,-0.9%,66,+5.0%,43,-1.7%,59,+1.5%,38,-1.4%,92,+12.1%,79,+7.2%
Matt Bonner,32.6,SAS,Big,249,64,+2.4%,60,+2.2%,75,+6.0%,85,+7.8%,84,+6.7%,9,-13.7%,44,-0.7%,29,-4.5%
Carlos Boozer,30.9,CHI,Big,430,13,-5.6%,17,-5.7%,5,-13.5%,61,+3.3%,29,-2.6%,3,-25.0%,32,-4.1%,11,-10.0%
Chris Bosh,28.6,MIA,Big,747,45,-0.3%,48,+0.3%,69,+5.5%,81,+7.1%,83,+6.4%,40,-1.0%,34,-3.0%,36,-2.4%
Avery Bradley,21.9,BOS,Combo,189,29,-2.1%,74,+4.6%,76,+6.1%,90,+9.9%,88,+7.7%,71,+9.5%,3,-20.9%,7,-12.2%
Corey Brewer,26.7,DEN,Wing,145,80,+5.0%,39,-1.2%,70,+5.7%,100,+18.1%,95,+11.1%,27,-5.5%,86,+8.4%,65,+4.5%
Caron Butler,32.6,LAC,Wing,135,34,-1.8%,4,-14.5%,82,+7.2%,16,-9.5%,44,-0.7%,80,+14.3%,94,+13.0%,97,+13.7%
Jimmy Butler,23.1,CHI,Wing,488,3,-9.2%,12,-7.5%,12,-8.6%,9,-12.6%,3,-13.0%,84,+16.7%,28,-5.1%,43,+0.1%
Mario Chalmers,26.5,MIA,Point,639,48,+0.2%,66,+3.3%,31,-4.2%,78,+6.8%,65,+2.3%,65,+6.0%,33,-3.6%,42,-0.3%
Tyson Chandler,30.1,NYK,Big,349,26,-2.4%,14,-7.0%,37,-2.4%,44,-1.7%,36,-1.8%,68,+8.3%,48,+0.3%,57,+2.4%
Wilson Chandler,25.5,DEN,Forward,204,30,-2.0%,9,-10.3%,92,+14.4%,36,-3.4%,87,+6.9%,45,+1.3%,13,-10.3%,18,-6.6%
Norris Cole,24.1,MIA,Point,377,49,+0.3%,41,-1.0%,39,-1.8%,28,-5.7%,18,-4.1%,22,-8.0%,77,+7.3%,54,+1.6%
Nick Collison,32.0,OKC,Big,170,59,+1.5%,35,-1.9%,44,-0.4%,55,+1.3%,58,+1.5%,69,+8.4%,39,-2.3%,51,+1.2%
Mike Conley,25.1,MEM,Point,574,61,+2.1%,86,+9.1%,16,-7.1%,74,+5.9%,55,+0.5%,26,-5.6%,27,-5.2%,25,-5.2%
Jamal Crawford,32.6,LAC,Wing,158,32,-1.9%,44,-0.2%,76,+6.1%,87,+8.3%,82,+6.2%,18,-10.4%,7,-14.8%,2,-13.7%
Stephen Curry,24.6,GSW,Combo,495,100,+13.4%,63,+2.9%,97,+18.1%,89,+8.8%,99,+13.5%,87,+18.2%,75,+6.5%,92,+9.8%
Carlos Delfino,30.2,HOU,Wing,116,14,-5.2%,40,-1.2%,87,+11.9%,1,-19.6%,22,-3.5%,24,-7.3%,18,-8.9%,12,-9.0%
Luol Deng,27.5,CHI,Forward,222,81,+5.4%,56,+1.6%,82,+7.7%,94,+13.2%,98,+12.7%,44,-0.7%,30,-4.4%,32,-3.5%
Boris Diaw,30.5,SAS,Big,270,74,+4.4%,96,+15.4%,53,+1.6%,14,-10.2%,26,-3.0%,93,+21.5%,31,-4.2%,59,+3.2%
Keyon Dooling,32.5,MEM,Point,113,53,+0.6%,33,-2.6%,90,+13.1%,29,-5.5%,63,+1.9%,61,+5.2%,87,+9.3%,82,+7.7%
Tim Duncan,36.5,SAS,Big,732,16,-4.7%,29,-3.3%,65,+4.6%,24,-6.1%,50,-0.1%,14,-12.2%,40,-2.2%,28,-4.7%
Kevin Durant,24.1,OKC,Forward,479,42,-0.6%,11,-7.8%,24,-5.8%,79,+6.8%,46,-0.4%,11,-13.1%,52,+1.7%,45,+0.7%
Monta Ellis,27.0,MIL,Combo,151,10,-6.0%,36,-1.8%,13,-7.9%,62,+3.4%,35,-1.9%,29,-5.0%,5,-15.2%,5,-12.8%
Reggie Evans,32.5,BKN,Big,208,66,+2.7%,61,+2.5%,51,+0.6%,34,-4.3%,32,-2.5%,41,-0.8%,82,+7.8%,71,+5.6%
Festus Ezeli,23.0,GSW,Big,132,55,+1.2%,79,+5.6%,84,+8.9%,37,-2.8%,68,+2.7%,58,+4.7%,41,-1.5%,45,+0.6%
Kenneth Faried,23.0,DEN,Big,144,60,+1.5%,100,+17.2%,11,-8.9%,10,-12.4%,4,-10.4%,3,-24.1%,90,+11.0%,50,+1.0%
Raymond Felton,28.4,NYK,Combo,452,51,+0.6%,81,+6.0%,41,-1.3%,80,+7.1%,74,+4.1%,62,+5.5%,13,-10.1%,16,-6.8%
Derek Fisher,38.2,OKC,Wing,256,87,+6.8%,78,+5.5%,78,+6.5%,64,+4.0%,81,+5.8%,52,+3.2%,51,+1.3%,55,+2.0%
Francisco Garcia,30.8,HOU,Wing,152,97,+9.8%,92,+12.3%,3,-15.8%,58,+2.3%,30,-2.6%,92,+21.4%,83,+7.9%,94,+11.7%
Kevin Garnett,36.5,BOS,Big,211,27,-2.3%,82,+7.0%,0,-24.3%,8,-12.7%,1,-17.2%,91,+21.3%,56,+2.9%,76,+6.6%
Marc Gasol,27.8,MEM,Big,608,28,-2.2%,55,+1.6%,50,+0.5%,49,-0.9%,51,-0.1%,25,-6.9%,14,-10.0%,13,-8.4%
Pau Gasol,32.3,LAL,Big,145,85,+6.2%,18,-5.4%,32,-3.9%,65,+4.0%,52,+0.2%,99,+33.3%,99,+21.4%,99,+22.7%
Paul George,22.5,IND,Wing,776,69,+3.0%,58,+1.9%,22,-6.0%,66,+4.5%,37,-1.8%,43,-0.8%,84,+8.0%,72,+5.6%
Taj Gibson,27.4,CHI,Big,200,87,+6.7%,68,+3.6%,88,+12.1%,76,+6.3%,92,+8.3%,90,+20.4%,50,+1.3%,74,+6.1%
Manu Ginobili,35.3,SAS,Wing,557,66,+2.7%,89,+9.8%,45,-0.4%,21,-6.5%,29,-2.7%,30,-3.6%,35,-2.9%,33,-3.1%
Danny Green,25.4,SAS,Wing,664,17,-4.4%,3,-14.6%,34,-3.6%,50,-0.8%,34,-2.4%,66,+6.1%,63,+4.6%,70,+5.0%
Draymond Green,22.7,GSW,Forward,220,83,+5.7%,71,+3.9%,85,+9.2%,71,+5.2%,87,+7.1%,37,-1.9%,62,+4.5%,55,+2.2%
Jeff Green,26.2,BOS,Forward,257,0,-11.3%,47,0.0%,66,+5.0%,7,-14.6%,8,-7.9%,100,+38.7%,0,-27.3%,4,-13.0%
Blake Griffin,23.6,LAC,Big,157,56,+1.3%,34,-2.6%,62,+3.7%,11,-11.7%,21,-3.6%,89,+19.9%,81,+7.7%,93,+11.1%
Tyler Hansbrough,27.0,IND,Big,221,1,-10.4%,3,-15.6%,60,+2.7%,3,-18.1%,9,-6.8%,33,-2.9%,19,-7.8%,18,-6.5%
James Harden,23.2,HOU,Wing,242,98,+10.2%,88,+9.8%,92,+15.0%,73,+5.6%,96,+11.5%,97,+26.2%,55,+2.6%,84,+8.2%
Devin Harris,29.7,ATL,Combo,225,88,+6.9%,72,+4.4%,56,+1.9%,82,+7.2%,80,+5.4%,82,+15.0%,82,+7.7%,91,+9.4%
Udonis Haslem,32.4,MIA,Big,357,22,-3.1%,45,-0.2%,17,-7.1%,67,+4.9%,55,+0.8%,47,+1.5%,23,-7.5%,20,-6.0%
Roy Hibbert,25.9,IND,Big,692,97,+8.9%,99,+16.9%,27,-5.6%,57,+2.1%,48,-0.3%,53,+3.5%,88,+9.6%,85,+8.3%
George Hill,26.5,IND,Point,683,84,+6.1%,83,+7.4%,54,+1.7%,82,+7.2%,79,+5.2%,12,-13.0%,96,+13.8%,71,+5.5%
Kirk Hinrich,31.8,CHI,Combo,162,61,+1.5%,18,-5.6%,23,-5.8%,97,+15.4%,93,+9.7%,8,-14.2%,47,-0.2%,30,-3.6%
Al Horford,26.4,ATL,Big,217,39,-1.3%,54,+1.1%,97,+18.2%,71,+5.2%,97,+11.8%,31,-3.2%,6,-14.9%,8,-12.2%
Dwight Howard,26.9,LAL,Big,126,50,+0.4%,95,+13.0%,4,-14.4%,84,+7.6%,27,-3.0%,0,0.0%,21,-7.5%,19,-6.5%
Serge Ibaka,23.1,OKC,Big,365,45,-0.2%,65,+3.1%,67,+5.3%,61,+3.3%,70,+3.4%,28,-5.1%,46,-0.2%,39,-1.7%
Andre Iguodala,28.8,DEN,Wing,242,91,+7.6%,97,+15.5%,94,+17.0%,3,-18.5%,77,+5.0%,83,+16.2%,8,-14.8%,44,+0.3%
Ersan Ilyasova,25.5,MIL,Big,117,68,+2.9%,5,-14.0%,71,+5.8%,18,-8.2%,56,+1.2%,98,+28.6%,66,+4.9%,89,+9.4%
Jarrett Jack,29.0,GSW,Point,425,23,-3.0%,90,+10.6%,14,-7.2%,47,-1.0%,18,-4.1%,88,+19.1%,3,-20.8%,8,-10.6%
Reggie Jackson,22.5,OKC,Combo,355,40,-0.9%,50,+0.8%,8,-9.7%,41,-2.0%,14,-4.6%,49,+1.7%,68,+5.0%,61,+4.2%
LeBron James,27.8,MIA,Forward,958,76,+4.6%,52,+0.9%,38,-2.4%,55,+1.2%,49,-0.2%,86,+17.7%,61,+4.1%,92,+9.8%
Brandon Jennings,23.1,MIL,Point,133,99,+11.5%,76,+5.2%,98,+19.4%,68,+5.0%,100,+13.6%,95,+25.0%,66,+4.9%,78,+7.0%
Ivan Johnson,28.6,ATL,Big,107,13,-5.5%,43,-0.3%,73,+5.9%,22,-6.4%,34,-2.2%,13,-12.6%,8,-13.3%,3,-13.4%
Joe Johnson,31.3,BKN,Wing,271,18,-4.3%,7,-13.9%,42,-0.8%,88,+8.6%,76,+4.7%,54,+3.5%,17,-9.7%,15,-7.9%
DeAndre Jordan,24.3,LAC,Big,143,18,-4.1%,2,-16.2%,79,+6.6%,48,-0.9%,69,+2.9%,73,+10.4%,70,+5.2%,76,+6.4%
Cory Joseph,21.2,SAS,Point,172,55,+1.0%,21,-5.3%,21,-6.1%,70,+5.1%,40,-1.1%,74,+11.5%,55,+2.6%,66,+4.6%
Jason Kidd,39.6,NYK,Combo,247,7,-7.3%,49,+0.6%,36,-2.7%,19,-7.4%,13,-5.7%,7,-15.7%,9,-13.1%,3,-13.6%
Kyle Korver,31.6,ATL,Wing,177,38,-1.5%,20,-5.3%,99,+22.9%,18,-8.4%,78,+5.2%,87,+18.8%,2,-22.1%,6,-12.4%
Kosta Koufos,23.7,DEN,Big,100,8,-7.0%,1,-18.9%,10,-9.2%,97,+15.7%,61,+1.6%,39,-1.0%,43,-0.9%,39,-1.4%
Carl Landry,29.1,GSW,Big,244,19,-4.0%,34,-2.3%,34,-3.2%,30,-5.0%,16,-4.2%,18,-10.9%,60,+3.8%,41,-0.4%
Ty Lawson,25.0,DEN,Point,235,5,-8.1%,0,-20.5%,8,-10.8%,96,+14.2%,53,+0.2%,82,+16.1%,10,-12.4%,26,-5.2%
Kawhi Leonard,21.3,SAS,Forward,771,50,+0.4%,50,+0.7%,20,-6.6%,77,+6.6%,39,-1.1%,61,+5.4%,65,+4.7%,69,+5.0%
Brook Lopez,24.6,BKN,Big,262,77,+4.6%,55,+1.2%,30,-4.3%,69,+5.0%,61,+1.7%,97,+28.1%,37,-2.6%,64,+4.5%
Ian Mahinmi,26.0,IND,Big,139,9,-6.5%,8,-10.9%,50,+0.5%,87,+8.1%,71,+3.8%,19,-9.0%,15,-9.8%,10,-10.1%
Kenyon Martin,34.8,NYK,Big,251,46,-0.0%,75,+4.8%,59,+2.6%,60,+2.8%,67,+2.6%,10,-13.6%,29,-4.7%,17,-6.8%
Kevin Martin,29.7,OKC,Wing,315,86,+6.4%,62,+2.6%,77,+6.3%,52,+0.0%,72,+3.8%,67,+8.0%,67,+4.9%,73,+5.9%
Luc Mbah a Moute,26.1,MIL,Forward,135,62,+2.2%,29,-3.2%,93,+16.9%,75,+5.9%,97,+12.5%,46,+1.4%,20,-7.6%,21,-5.7%
JaVale McGee,24.8,DEN,Big,111,82,+5.6%,59,+2.0%,55,+1.9%,34,-3.9%,45,-0.6%,50,+2.4%,91,+11.4%,86,+8.6%
Andre Miller,36.6,DEN,Combo,153,47,+0.0%,57,+1.7%,24,-5.7%,15,-9.5%,8,-7.4%,59,+4.8%,87,+8.6%,81,+7.6%
Mike Miller,32.7,MIA,Wing,209,79,+4.7%,28,-4.2%,29,-4.9%,92,+10.9%,73,+4.1%,81,+14.7%,57,+3.3%,80,+7.5%
Nazr Mohammed,35.2,CHI,Big,100,93,+8.6%,91,+11.2%,80,+7.0%,93,+12.5%,94,+10.0%,72,+9.8%,45,-0.7%,52,+1.4%
Gary Neal,28.1,SAS,Combo,377,44,-0.4%,16,-6.1%,74,+6.0%,35,-3.5%,66,+2.4%,13,-12.7%,49,+0.4%,31,-3.5%
Joakim Noah,27.7,CHI,Big,408,3,-9.0%,15,-6.5%,13,-8.2%,2,-18.8%,2,-15.2%,34,-2.4%,54,+2.5%,53,+1.5%
Lamar Odom,33.0,LAC,Big,106,12,-5.7%,80,+5.7%,68,+5.3%,92,+11.6%,92,+8.3%,6,-18.8%,1,-23.3%,0,-22.2%
Tony Parker,30.5,SAS,Point,762,58,+1.4%,82,+6.1%,72,+5.9%,42,-1.9%,66,+2.4%,55,+3.8%,45,-0.4%,46,+0.9%
Chandler Parsons,24.0,HOU,Forward,237,54,+0.8%,24,-4.6%,52,+1.6%,4,-16.9%,10,-6.7%,24,-7.1%,79,+7.4%,82,+7.6%
Chris Paul,27.5,LAC,Point,223,36,-1.8%,70,+3.8%,96,+17.5%,0,-24.7%,7,-8.1%,76,+12.5%,53,+2.4%,68,+4.9%
Kendrick Perkins,28.0,OKC,Big,209,2,-10.1%,19,-5.3%,6,-12.9%,20,-7.3%,3,-10.6%,17,-11.1%,39,-2.3%,24,-5.2%
Johan Petro,26.8,ATL,Big,100,11,-5.9%,6,-13.9%,9,-9.6%,17,-8.5%,6,-8.5%,35,-2.1%,92,+11.9%,87,+8.7%
Paul Pierce,35.1,BOS,Wing,255,89,+7.3%,97,+16.3%,89,+12.7%,45,-1.6%,76,+4.7%,91,+21.3%,12,-11.5%,47,+1.0%
Quincy Pondexter,24.6,MEM,Forward,347,33,-1.9%,13,-7.0%,15,-7.2%,46,-1.2%,15,-4.2%,76,+12.3%,69,+5.1%,83,+7.9%
Pablo Prigioni,35.5,NYK,Point,226,96,+8.9%,69,+3.6%,19,-6.8%,91,+10.7%,75,+4.3%,78,+13.0%,98,+16.9%,97,+16.1%
Tayshaun Prince,32.7,MEM,Wing,453,57,+1.4%,87,+9.4%,58,+2.6%,32,-4.7%,41,-1.1%,51,+2.7%,24,-6.6%,34,-2.8%
Zach Randolph,31.3,MEM,Big,553,39,-1.0%,24,-4.6%,71,+5.8%,56,+2.0%,71,+3.8%,34,-2.5%,22,-7.5%,22,-5.4%
Nate Robinson,28.4,CHI,Point,403,75,+4.5%,94,+12.8%,91,+13.9%,12,-11.2%,28,-2.9%,48,+1.6%,72,+6.0%,66,+4.9%
Larry Sanders,23.9,MIL,Big,112,4,-8.3%,38,-1.7%,2,-17.5%,99,+17.3%,60,+1.6%,1,-42.3%,4,-15.5%,1,-21.2%
Thabo Sefolosha,28.5,OKC,Wing,299,20,-3.7%,32,-2.9%,40,-1.6%,45,-1.2%,33,-2.4%,45,+1.2%,29,-5.1%,34,-3.1%
Iman Shumpert,22.4,NYK,Wing,331,71,+3.5%,51,+0.9%,33,-3.9%,27,-5.7%,13,-4.9%,94,+23.2%,89,+9.9%,95,+12.6%
JR Smith,27.1,NYK,Wing,349,67,+2.9%,53,+1.0%,95,+17.2%,54,+0.7%,85,+6.8%,20,-8.8%,42,-1.0%,35,-2.5%
Josh Smith,26.9,ATL,Forward,198,72,+3.9%,66,+3.5%,28,-5.3%,95,+13.7%,82,+6.1%,2,-28.4%,58,+3.5%,37,-2.4%
Tiago Splitter,27.8,SAS,Big,384,31,-1.9%,30,-3.1%,29,-4.5%,72,+5.4%,50,-0.1%,70,+9.0%,26,-5.3%,40,-0.9%
Lance Stephenson,22.2,IND,Wing,670,82,+5.6%,92,+11.3%,43,-0.4%,50,-0.4%,45,-0.7%,66,+7.7%,73,+6.3%,77,+6.7%
Jeff Teague,24.4,ATL,Point,212,15,-4.8%,85,+8.9%,1,-20.2%,5,-15.7%,0,-17.5%,31,-3.2%,61,+3.9%,58,+2.6%
Jason Terry,35.1,BOS,Combo,189,90,+7.5%,84,+7.6%,100,+27.6%,40,-2.2%,91,+8.2%,4,-22.0%,95,+13.2%,50,+1.1%
Klay Thompson,22.7,GSW,Wing,494,21,-3.3%,10,-9.2%,7,-11.5%,59,+2.8%,23,-3.4%,42,-0.8%,50,+0.8%,49,+1.0%
Dwyane Wade,30.8,MIA,Combo,778,6,-7.4%,25,-4.6%,61,+3.7%,26,-5.7%,38,-1.8%,36,-2.0%,24,-6.9%,24,-5.3%
Gerald Wallace,30.3,BKN,Forward,242,95,+8.9%,31,-3.1%,45,-0.4%,29,-5.2%,25,-3.2%,55,+3.9%,100,+39.0%,100,+28.4%
CJ Watson,28.5,BKN,Combo,159,24,-2.6%,77,+5.3%,55,+1.9%,33,-4.4%,39,-1.6%,15,-11.9%,25,-6.3%,14,-8.1%
David West,32.2,IND,Big,687,92,+8.1%,87,+9.5%,47,-0.2%,98,+17.1%,89,+8.0%,23,-7.3%,85,+8.3%,62,+4.4%
Deron Williams,28.4,BKN,Point,291,34,-1.9%,13,-7.5%,3,-17.1%,39,-2.3%,5,-9.3%,96,+25.7%,97,+15.2%,98,+21.4%
Sam Young,27.4,IND,Wing,126,24,-2.7%,23,-4.7%,49,+0.2%,13,-11.1%,19,-4.0%,21,-8.0%,71,+5.9%,56,+2.2%
