Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Kobe Bryant,37.2,LAL,Wing,1858,33,0.3%,55,1.5%,69,2.6%,51,2.1%,64,11.4%,0,0.0%,44,6.6%
Chase Budinger,27.4,IND,Wing,691,69,0.7%,79,1.7%,65,2.7%,89,3.9%,72,12.3%,84,2.2%,76,17.1%
Chase Budinger,27.4,PHX,Wing,191,19,0.3%,6,0.7%,41,3.3%,95,5.9%,18,8.2%,0,0.0%,0,0.0%
Reggie Bullock,24.6,DET,Wing,373,23,0.3%,38,1.2%,55,2.9%,82,3.2%,82,13.1%,0,0.0%,92,27.3%
Trey Burke,23.0,UTA,Point,1319,38,0.3%,25,1.2%,74,2.6%,23,1.4%,11,7.5%,0,0.0%,49,3.4%
Alec Burks,24.3,UTA,Combo,793,20,0.3%,9,1.0%,25,3.6%,73,2.0%,87,12.6%,89,2.0%,76,7.0%
Caron Butler,35.6,SAC,Wing,170,25,0.3%,93,2.3%,8,4.8%,58,2.3%,54,10.6%,0,0.0%,0,0.0%
Jimmy Butler,26.1,CHI,Wing,2469,83,0.9%,88,2.0%,95,1.9%,80,3.2%,51,10.4%,79,1.9%,53,8.8%
Rasual Butler,36.4,SAS,Wing,277,100,3.4%,75,1.7%,100,1.3%,25,1.4%,62,11.3%,0,0.0%,98,35.7%
Jose Calderon,34.1,NYK,Point,2017,25,0.2%,36,1.4%,54,3.0%,13,1.1%,66,10.4%,85,1.4%,23,0.9%
Kentavious Caldwell-Pope,22.7,DET,Wing,2777,28,0.3%,81,1.7%,77,2.4%,61,2.4%,16,7.9%,75,1.6%,20,3.5%
Isaiah Canaan,24.4,PHI,Combo,1934,25,0.3%,24,1.2%,64,2.8%,15,1.0%,31,8.1%,0,0.0%,75,6.4%
Clint Capela,21.5,HOU,Big,1440,88,3.2%,85,1.7%,27,5.1%,95,13.6%,70,19.8%,52,2.7%,47,26.3%
DeMarre Carroll,29.3,TOR,Forward,786,11,0.4%,98,2.5%,65,3.4%,67,4.0%,26,10.7%,0,0.0%,91,33.3%
Vince Carter,38.8,MEM,Wing,948,79,0.8%,78,1.7%,20,4.1%,82,3.3%,75,12.4%,0,0.0%,58,9.6%
Michael Carter-Williams,24.1,MIL,Point,1637,98,1.3%,72,2.2%,18,4.2%,87,3.2%,93,13.9%,0,0.0%,98,12.5%
Omri Casspi,27.4,SAC,Forward,1861,14,0.5%,35,1.2%,70,3.3%,49,3.2%,88,17.8%,37,0.8%,53,18.8%
Willie Cauley-Stein,22.2,SAC,Big,1378,72,2.4%,76,1.5%,53,4.3%,68,9.6%,24,14.2%,62,3.5%,48,27.0%
Mario Chalmers,29.5,MEM,Combo,1203,53,0.5%,100,2.9%,2,5.7%,62,1.8%,69,10.3%,0,0.0%,31,2.3%
Mario Chalmers,29.5,MIA,Combo,117,49,0.5%,98,2.8%,0,5.9%,13,0.9%,75,10.9%,0,0.0%,0,0.0%
Tyson Chandler,33.1,PHX,Big,1614,42,1.4%,34,1.0%,79,3.3%,82,10.9%,95,24.6%,0,0.0%,74,35.6%
Ian Clark,24.7,GSW,Combo,454,98,1.3%,16,1.1%,7,4.8%,87,2.6%,44,8.6%,0,0.0%,42,3.2%
Jordan Clarkson,23.4,LAL,Wing,2514,10,0.1%,64,1.5%,70,2.6%,84,3.4%,27,8.9%,86,2.4%,29,4.7%
Norris Cole,27.0,NOP,Combo,1176,15,0.2%,31,1.3%,27,3.5%,5,0.8%,85,12.5%,0,0.0%,80,7.1%
Darren Collison,28.2,SAC,Combo,2199,4,0.1%,56,1.5%,91,2.5%,20,1.2%,0,6.5%,82,1.3%,22,1.5%
Nick Collison,35.0,OKC,Big,618,30,1.2%,26,0.9%,7,6.3%,74,10.2%,18,13.3%,0,0.0%,6,13.2%
Mike Conley,28.1,MEM,Point,1750,77,0.5%,49,1.7%,85,2.5%,34,1.6%,36,8.6%,0,0.0%,0,0.0%
Chris Copeland,31.6,MIL,Forward,100,0,0.0%,2,0.4%,16,4.8%,0,0.9%,4,6.9%,0,0.0%,46,16.7%
DeMarcus Cousins,25.2,SAC,Big,2240,61,2.1%,92,1.9%,72,3.6%,39,7.3%,94,24.4%,62,3.5%,73,35.5%
Robert Covington,24.9,PHI,Forward,1864,65,1.1%,95,2.4%,14,4.9%,42,3.2%,91,18.1%,77,3.1%,86,31.5%
Allen Crabbe,23.6,POR,Wing,2061,36,0.4%,46,1.3%,25,3.8%,20,1.3%,21,8.4%,54,0.8%,68,13.5%
Jamal Crawford,35.6,LAC,Wing,2054,24,0.3%,25,1.0%,76,2.5%,12,1.1%,3,5.8%,0,0.0%,36,5.4%
Jae Crowder,25.3,BOS,Forward,2297,49,0.8%,91,2.3%,67,3.4%,35,2.8%,39,11.6%,47,1.5%,75,28.3%
Dante Cunningham,28.5,NOP,Forward,1942,53,0.9%,14,0.9%,46,3.9%,39,2.8%,18,9.7%,75,3.0%,21,9.4%
Jared Cunningham,24.4,CLE,Combo,270,9,0.2%,20,1.2%,11,4.7%,0,0.4%,42,8.5%,0,0.0%,0,0.0%
Seth Curry,25.2,SAC,Combo,651,16,0.2%,44,1.4%,96,2.3%,18,1.1%,15,7.6%,93,2.1%,0,0.0%
Stephen Curry,27.6,GSW,Point,2694,39,0.3%,93,2.7%,89,2.4%,82,2.7%,82,12.4%,84,1.4%,34,1.8%
Troy Daniels,24.3,CHA,Wing,384,46,0.4%,10,0.8%,18,4.2%,42,1.8%,66,11.6%,0,0.0%,39,5.6%
Anthony Davis,22.6,NOP,Big,2156,85,3.0%,83,1.6%,96,2.7%,31,6.1%,88,23.1%,32,0.9%,64,33.3%
Ed Davis,26.4,POR,Big,1661,68,2.3%,72,1.4%,41,4.7%,95,13.5%,78,20.9%,41,1.7%,49,27.0%
DeMar DeRozan,26.2,TOR,Wing,2799,45,0.4%,47,1.3%,80,2.4%,63,2.4%,52,10.5%,68,1.2%,50,8.2%
Dewayne Dedmon,26.2,ORL,Big,617,88,3.2%,70,1.4%,6,6.4%,82,11.0%,78,20.9%,58,3.2%,88,42.9%
Bryce Dejean-Jones,23.2,NOP,Wing,270,44,0.4%,68,1.6%,72,2.6%,50,2.1%,95,15.8%,100,5.6%,89,25.0%
Matthew Dellavedova,25.1,CLE,Point,1806,46,0.3%,16,1.1%,20,4.1%,56,1.9%,5,6.6%,75,1.0%,75,6.8%
Luol Deng,30.5,MIA,Forward,2363,35,0.6%,47,1.4%,93,2.1%,84,4.8%,53,13.5%,88,4.2%,68,24.3%
Boris Diaw,33.5,SAS,Big,1305,16,0.8%,22,0.8%,87,3.1%,19,4.8%,9,12.1%,44,2.0%,16,17.4%
Gorgui Dieng,25.8,MIN,Big,2199,70,2.3%,93,1.9%,66,3.8%,47,7.9%,60,18.7%,70,4.3%,71,34.9%
Spencer Dinwiddie,22.6,DET,Point,138,0,0.0%,0,0.7%,0,6.3%,62,2.0%,31,8.5%,0,0.0%,0,0.0%
Toney Douglas,29.6,NOP,Combo,1195,13,0.2%,93,2.3%,16,4.3%,60,1.8%,73,10.5%,98,4.4%,38,3.0%
Goran Dragic,29.5,MIA,Point,2331,66,0.4%,33,1.3%,44,3.2%,77,2.6%,51,9.5%,0,0.0%,44,2.5%
Andre Drummond,22.2,DET,Big,2661,67,2.2%,95,1.9%,75,3.5%,100,14.8%,100,30.2%,51,2.7%,96,51.5%
Jared Dudley,30.3,WAS,Big,2038,4,0.4%,84,1.6%,62,4.0%,2,2.5%,4,11.5%,75,5.0%,8,14.6%
Tim Duncan,39.5,SAS,Big,1532,81,2.8%,71,1.4%,79,3.4%,49,8.0%,82,21.5%,92,7.8%,9,15.1%
Mike Dunleavy,35.1,CHI,Wing,702,71,0.7%,11,0.9%,18,4.2%,11,1.0%,59,10.9%,98,5.0%,14,2.7%
Kevin Durant,27.1,OKC,Forward,2561,89,1.6%,26,1.1%,95,2.0%,11,1.8%,93,18.1%,61,2.1%,95,34.4%
Cleanthony Early,24.5,NYK,Forward,141,46,0.7%,5,0.6%,26,4.5%,33,2.8%,47,13.0%,0,0.0%,0,0.0%
Jarell Eddie,24.0,WAS,Wing,100,0,0.0%,76,1.7%,98,1.7%,45,1.8%,98,17.2%,0,0.0%,55,9.1%
Wayne Ellington,27.9,BKN,Wing,1590,11,0.2%,48,1.3%,89,2.3%,15,1.2%,49,10.2%,74,1.4%,11,1.4%
Monta Ellis,30.0,IND,Combo,2722,69,0.7%,95,2.4%,82,2.6%,33,1.5%,35,8.1%,84,1.3%,85,8.1%
James Ennis,25.3,NOP,Wing,281,61,0.6%,87,1.9%,26,3.8%,97,6.6%,5,6.5%,0,0.0%,67,13.3%
Tyler Ennis,21.2,MIL,Point,585,15,0.1%,56,1.8%,13,4.4%,67,2.2%,39,9.0%,0,0.0%,93,11.5%
Jeremy Evans,28.0,DAL,Big,182,49,1.7%,13,0.8%,73,3.5%,18,4.6%,24,14.3%,0,0.0%,47,26.7%
Tyreke Evans,26.1,NOP,Combo,764,60,0.6%,82,1.9%,24,3.6%,89,2.6%,100,15.1%,96,2.9%,27,2.1%
Festus Ezeli,26.0,GSW,Big,738,89,3.3%,44,1.0%,50,4.4%,93,13.1%,62,18.8%,45,2.1%,72,35.1%
Kenneth Faried,25.9,DEN,Big,1689,53,1.9%,18,0.8%,67,3.8%,96,13.7%,76,20.8%,84,6.0%,52,27.8%
Jordan Farmar,28.9,MEM,Point,290,69,0.4%,77,2.2%,57,3.0%,20,1.3%,34,8.5%,0,0.0%,79,7.7%
Derrick Favors,24.3,UTA,Big,1976,75,2.6%,89,1.7%,90,3.1%,66,9.5%,43,17.3%,31,0.9%,64,33.0%
Cristiano Felicio,23.3,CHI,Big,285,73,2.5%,16,0.8%,48,4.4%,81,10.9%,55,18.2%,0,0.0%,76,36.8%
Raymond Felton,31.3,DAL,Combo,2158,35,0.4%,51,1.4%,65,2.8%,44,1.6%,60,9.9%,91,2.0%,93,9.9%
Evan Fournier,23.0,ORL,Wing,2560,2,0.0%,75,1.7%,34,3.5%,22,1.3%,18,8.1%,56,0.9%,11,2.0%
Randy Foye,32.1,DEN,Combo,1036,71,0.7%,13,1.1%,44,3.3%,38,1.6%,20,7.8%,0,0.0%,84,7.9%
Randy Foye,32.1,OKC,Combo,519,96,1.3%,15,1.1%,35,3.4%,47,1.7%,5,6.9%,0,0.0%,36,2.6%
Tim Frazier,25.0,NOP,Point,462,18,0.1%,75,2.2%,23,3.9%,90,3.6%,85,12.8%,0,0.0%,57,4.0%
Tim Frazier,25.0,POR,Point,219,36,0.2%,30,1.3%,5,5.6%,95,4.2%,59,9.9%,0,0.0%,89,10.5%
Channing Frye,32.5,CLE,Big,397,21,1.0%,30,0.9%,32,5.0%,3,2.7%,50,17.9%,81,5.6%,55,29.2%
Channing Frye,32.5,ORL,Big,751,43,1.5%,67,1.3%,63,3.9%,5,3.0%,38,16.4%,90,7.7%,41,24.1%
Danilo Gallinari,27.2,DEN,Forward,1834,25,0.6%,16,1.0%,98,1.8%,28,2.7%,46,12.8%,67,2.5%,30,12.0%
Langston Galloway,23.9,NYK,Combo,1966,51,0.5%,75,1.7%,20,3.9%,78,2.1%,84,12.1%,75,1.0%,44,3.3%
Kevin Garnett,39.5,MIN,Big,555,22,1.0%,97,2.3%,25,5.2%,5,3.0%,92,23.9%,0,0.0%,22,20.0%
Marc Gasol,30.8,MEM,Big,1788,66,2.2%,65,1.3%,88,3.1%,7,3.4%,48,17.8%,48,2.4%,28,21.1%
Pau Gasol,35.3,CHI,Big,2288,87,3.2%,20,0.8%,95,2.7%,36,6.8%,92,24.0%,36,1.1%,88,43.9%
Rudy Gay,29.2,SAC,Forward,2371,67,1.1%,72,1.8%,74,3.1%,79,4.5%,58,14.0%,44,1.2%,70,24.4%
Alonzo Gee,28.4,NOP,Wing,1570,48,0.4%,85,1.8%,12,4.3%,87,3.6%,57,10.8%,68,1.2%,84,20.3%
Paul George,25.5,IND,Forward,2810,21,0.5%,93,2.4%,75,3.1%,30,2.7%,68,15.9%,70,2.5%,77,28.6%
Taj Gibson,30.4,CHI,Big,1923,57,2.0%,48,1.1%,68,3.7%,78,10.7%,19,13.7%,65,3.9%,22,20.0%
Manu Ginobili,38.3,SAS,Wing,1118,59,0.5%,97,2.6%,28,3.7%,70,2.7%,56,10.7%,0,0.0%,41,6.3%
Rudy Gobert,23.3,UTA,Big,1925,95,3.9%,48,1.1%,76,3.5%,88,12.2%,90,23.4%,50,2.5%,78,38.1%
Drew Gooden,34.1,WAS,Big,275,55,1.9%,65,1.3%,10,6.1%,61,9.1%,70,19.8%,84,5.9%,4,12.5%
Archie Goodwin,21.2,PHX,Combo,1026,65,0.6%,7,1.0%,51,3.2%,85,2.4%,53,9.5%,85,1.4%,96,17.5%
Aaron Gordon,20.1,ORL,Forward,1803,88,1.6%,56,1.4%,68,3.3%,100,8.6%,86,17.8%,40,1.1%,96,35.3%
Eric Gordon,26.9,NOP,Wing,1473,54,0.5%,46,1.3%,54,2.9%,4,0.6%,4,5.9%,0,0.0%,48,7.7%
Marcin Gortat,31.7,WAS,Big,2248,65,2.2%,27,0.9%,86,3.1%,72,9.9%,82,21.8%,86,6.3%,82,40.0%
Jerami Grant,21.6,PHI,Forward,2020,100,3.2%,28,1.2%,42,4.0%,81,4.6%,35,11.5%,93,5.4%,65,22.6%
Jerian Grant,23.1,NYK,Point,1182,54,0.3%,59,1.8%,38,3.5%,48,1.7%,54,9.7%,87,1.8%,72,6.3%
Danny Green,28.4,SAS,Wing,2015,97,1.7%,73,1.7%,48,3.1%,59,2.3%,77,12.7%,0,0.0%,12,2.1%
Draymond Green,25.7,GSW,Big,2797,56,2.0%,91,1.8%,81,3.3%,21,5.1%,64,19.0%,50,2.6%,81,39.3%
Gerald Green,29.8,MIA,Wing,1490,68,0.7%,32,1.1%,44,3.2%,43,1.8%,22,8.4%,0,0.0%,38,5.5%
JaMychal Green,25.4,MEM,Big,1343,37,1.3%,75,1.4%,28,5.1%,69,9.7%,34,15.8%,83,5.8%,72,35.2%
Jeff Green,29.2,LAC,Forward,631,91,1.6%,44,1.3%,40,4.0%,46,3.2%,19,10.4%,0,0.0%,32,12.2%
Jeff Green,29.2,MEM,Forward,1519,40,0.7%,30,1.2%,81,2.8%,61,3.8%,40,11.8%,0,0.0%,67,23.5%
Blake Griffin,26.6,LAC,Big,1167,13,0.8%,45,1.1%,89,3.1%,15,4.5%,65,19.1%,59,3.3%,53,28.2%
PJ Hairston,22.9,CHA,Wing,931,43,0.4%,32,1.1%,7,5.0%,41,1.8%,81,12.9%,90,3.1%,0,0.0%
PJ Hairston,22.9,MEM,Wing,347,65,0.6%,24,1.0%,39,3.3%,48,2.0%,65,11.5%,0,0.0%,0,0.0%
Jordan Hamilton,25.1,NOP,Wing,301,57,0.5%,35,1.2%,39,3.4%,91,4.1%,100,18.1%,0,0.0%,63,11.1%
Tyler Hansbrough,30.0,CHA,Big,248,36,1.3%,64,1.3%,2,6.9%,91,12.6%,24,14.3%,74,4.8%,13,16.7%
Tim Hardaway Jr.,23.6,ATL,Wing,754,52,0.5%,29,1.1%,71,2.6%,7,0.9%,26,8.8%,0,0.0%,73,14.6%
James Harden,26.2,HOU,Combo,3118,80,0.9%,80,1.9%,85,2.6%,80,2.1%,91,12.8%,0,0.0%,100,32.7%
Maurice Harkless,22.5,POR,Forward,1405,75,1.2%,58,1.5%,61,3.5%,96,7.1%,25,10.7%,84,4.0%,72,27.8%
Montrezl Harrell,21.8,HOU,Big,348,44,1.5%,61,1.2%,18,5.6%,41,7.4%,1,8.5%,0,0.0%,19,18.2%
Devin Harris,32.7,DAL,Wing,1268,58,0.5%,89,2.0%,21,4.1%,31,1.5%,32,9.3%,0,0.0%,42,6.4%
Gary Harris,21.1,DEN,Wing,2416,39,0.4%,82,1.7%,82,2.4%,55,2.2%,11,7.2%,53,0.7%,9,0.8%
Tobias Harris,23.3,DET,Big,900,10,0.7%,22,0.8%,98,2.6%,4,3.0%,36,16.2%,0,0.0%,4,11.1%
Tobias Harris,23.3,ORL,Forward,1604,54,0.9%,42,1.3%,89,2.2%,82,4.6%,72,16.4%,0,0.0%,82,31.0%
Udonis Haslem,35.4,MIA,Big,191,0,0.0%,42,1.0%,55,4.1%,6,3.1%,87,23.1%,98,10.0%,94,50.0%
Spencer Hawes,27.5,CHA,Big,1001,32,1.3%,38,1.0%,51,4.3%,20,4.9%,48,17.8%,0,0.0%,21,19.3%
Gordon Hayward,25.6,UTA,Wing,2882,55,0.5%,58,1.5%,86,2.4%,54,2.1%,71,12.2%,89,2.8%,65,12.0%
Gerald Henderson,27.9,POR,Wing,1390,70,0.7%,39,1.2%,81,2.4%,54,2.2%,70,12.1%,61,1.0%,71,14.4%
John Henson,24.8,MIL,Big,931,99,6.0%,17,0.8%,15,5.8%,71,9.8%,14,12.8%,78,5.3%,50,27.1%
Mario Hezonja,20.7,ORL,Wing,1324,63,0.6%,44,1.2%,35,3.5%,49,2.0%,61,11.1%,0,0.0%,54,8.9%
Roy Hibbert,28.9,LAL,Big,1873,83,2.9%,14,0.8%,22,5.4%,32,6.3%,15,13.0%,93,8.1%,56,29.6%
JJ Hickson,27.2,DEN,Big,301,58,2.0%,68,1.3%,47,4.4%,45,7.8%,61,18.8%,0,0.0%,100,58.3%
JJ Hickson,27.2,WAS,Big,102,19,1.0%,58,1.2%,84,3.2%,97,14.0%,65,19.0%,0,0.0%,90,45.5%
Nene Hilario,33.1,WAS,Big,1077,35,1.3%,96,2.2%,13,5.8%,22,5.3%,57,18.4%,49,2.4%,87,42.4%
George Hill,29.5,IND,Point,2517,64,0.4%,39,1.5%,90,2.4%,70,2.4%,56,9.8%,0,0.0%,41,2.3%
Jordan Hill,28.3,IND,Big,1486,35,1.3%,47,1.1%,57,4.1%,76,10.5%,42,17.1%,52,2.7%,77,37.5%
Solomon Hill,24.6,IND,Forward,807,44,0.7%,79,2.0%,60,3.5%,77,4.5%,54,13.6%,86,4.1%,33,13.2%
Darrun Hilliard,22.6,DET,Wing,305,12,0.2%,36,1.2%,46,3.1%,4,0.7%,73,12.4%,0,0.0%,48,7.7%
Kirk Hinrich,34.8,CHI,Combo,553,2,0.1%,11,1.0%,5,4.9%,22,1.2%,51,9.1%,0,0.0%,0,0.0%
Jrue Holiday,25.4,NOP,Point,1815,89,0.6%,70,2.1%,34,3.5%,30,1.5%,48,9.3%,0,0.0%,97,12.2%
Justin Holiday,26.6,ATL,Wing,193,90,1.1%,96,2.6%,40,3.3%,39,1.7%,15,7.9%,0,0.0%,89,25.0%
Justin Holiday,26.6,CHI,Combo,485,100,1.4%,71,1.6%,38,3.4%,49,1.7%,76,11.2%,0,0.0%,0,0.0%
Ryan Hollins,31.1,MEM,Big,387,74,2.5%,9,0.7%,22,5.5%,53,8.3%,6,11.8%,0,0.0%,51,27.8%
Rondae Hollis-Jefferson,20.8,BKN,Forward,602,79,1.3%,100,2.7%,35,4.1%,93,5.9%,89,18.0%,100,6.9%,23,9.7%
Richaun Holmes,22.0,PHI,Big,610,86,3.1%,58,1.2%,10,6.1%,65,9.5%,1,8.8%,99,11.4%,21,18.9%
Rodney Hood,23.0,UTA,Wing,2533,39,0.4%,50,1.3%,37,3.5%,35,1.7%,46,9.9%,0,0.0%,22,3.6%
