Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Brandon Bass,24.5,ORL,Big,552,13,+4.6,54,-0.4,30,+1.7%,24,-1.0%,8,+4.5,23,+1.4,10,+15.9
Tony Battie,33.7,NJN,Big,115,56,-0.5,13,+4.4,3,+5.8%,1,-4.4%,44,+0.3,4,+3.7,95,-20.9
Shane Battier,31.1,HOU,Forward,2163,73,-2.2,82,-3.5,58,-0.6%,52,+0.1%,46,+0.1,48,-0.0,48,+1.1
Nicolas Batum,20.9,POR,Wing,911,31,+2.0,24,+2.6,59,-0.6%,33,-0.6%,22,+2.3,37,+0.5,21,+9.4
Jerryd Bayless,21.2,POR,Combo,1264,24,+2.7,41,+0.8,32,+1.5%,87,+1.6%,45,+0.2,76,-1.4,18,+10.5
Michael Beasley,20.8,MIA,Forward,2264,15,+4.2,10,+4.8,79,-2.2%,23,-1.0%,57,-0.6,24,+1.4,86,-13.1
Rodrigue Beaubois,21.7,DAL,Wing,620,53,-0.4,63,-1.0,26,+2.1%,8,-2.0%,30,+1.5,13,+2.3,70,-6.3
Marco Belinelli,23.6,TOR,Wing,1022,79,-3.1,75,-2.5,30,+1.7%,52,+0.1%,21,+2.3,55,-0.2,13,+13.5
Charlie Bell,30.6,MIL,Wing,1567,68,-1.7,58,-0.6,29,+1.7%,61,+0.3%,66,-1.3,45,+0.1,80,-9.2
Raja Bell,33.1,CHA,Wing,157,100,-14.0,100,-14.2,99,-6.9%,84,+1.4%,16,+3.1,32,+0.8,10,+15.8
Jonathan Bender,28.8,NYK,Big,249,63,-1.3,71,-1.9,39,+0.8%,0,-6.3%,89,-3.8,6,+3.3,99,-33.9
Mike Bibby,31.5,ATL,Point,2191,87,-4.3,80,-3.1,97,-5.1%,50,+0.0%,72,-1.9,87,-2.3,33,+4.9
Andris Biedrins,23.6,GSW,Big,761,77,-2.8,71,-1.9,91,-3.5%,10,-1.9%,84,-3.0,88,-2.4,52,-0.1
Chauncey Billups,33.1,DEN,Combo,2483,24,+2.7,23,+2.8,68,-1.4%,36,-0.5%,70,-1.7,48,-0.0,80,-9.7
DeJuan Blair,20.5,SAS,Big,1409,29,+2.1,37,+1.2,41,+0.7%,20,-1.2%,20,+2.5,19,+1.7,44,+1.9
Steve Blake,29.7,POR,Point,1392,79,-3.0,77,-2.7,35,+1.1%,66,+0.5%,68,-1.5,50,-0.1,75,-7.5
Steve Blake,29.7,LAC,Point,737,16,+4.0,18,+3.8,67,-1.3%,55,+0.1%,71,-1.9,72,-1.2,57,-2.0
Andray Blatche,23.2,WAS,Big,2214,49,+0.0,18,+3.8,65,-1.2%,29,-0.8%,54,-0.4,19,+1.7,87,-13.2
Keith Bogans,29.5,SAS,Wing,1515,49,-0.0,59,-0.7,19,+2.8%,15,-1.4%,27,+1.8,27,+1.2,36,+3.9
Andrew Bogut,24.9,MIL,Big,2225,95,-7.1,89,-4.5,89,-3.2%,80,+1.2%,88,-3.7,86,-2.2,74,-7.3
Matt Bonner,29.6,SAS,Big,1138,27,+2.3,50,+0.0,41,+0.7%,58,+0.3%,23,+2.1,37,+0.5,23,+9.0
Josh Boone,24.9,NJN,Big,992,71,-2.0,69,-1.7,54,-0.3%,7,-2.0%,62,-1.1,45,+0.2,70,-6.3
Carlos Boozer,27.9,UTA,Big,2668,13,+4.6,11,+4.7,44,+0.4%,61,+0.4%,44,+0.3,59,-0.4,31,+5.3
Chris Bosh,25.6,TOR,Big,2522,83,-3.6,78,-2.9,78,-2.2%,21,-1.1%,73,-2.0,16,+1.9,96,-22.4
Earl Boykins,33.4,WAS,Point,1100,21,+3.1,31,+1.9,14,+3.5%,14,-1.4%,9,+4.3,9,+2.8,30,+5.9
Elton Brand,30.6,PHI,Big,2294,77,-2.9,73,-2.2,94,-4.2%,9,-1.9%,68,-1.5,60,-0.5,64,-5.0
Corey Brewer,23.7,MIN,Wing,2468,46,+0.4,49,+0.2,77,-2.1%,29,-0.8%,38,+0.9,65,-0.8,18,+10.7
Ronnie Brewer,24.6,UTA,Wing,1650,16,+4.0,29,+2.1,41,+0.7%,30,-0.8%,10,+4.2,21,+1.6,11,+15.4
Jon Brockman,22.6,SAC,Big,637,17,+3.8,30,+2.0,17,+3.0%,86,+1.5%,63,-1.2,44,+0.2,77,-8.5
Aaron Brooks,24.8,HOU,Point,2904,42,+0.7,52,-0.1,84,-2.6%,33,-0.6%,46,+0.2,71,-1.2,21,+9.4
Bobby Brown,25.1,NOH,Combo,301,15,+4.2,39,+0.9,6,+5.0%,74,+1.0%,48,+0.1,10,+2.8,91,-16.5
Bobby Brown,25.1,LAC,Combo,157,5,+7.7,1,+12.9,93,-3.8%,34,-0.5%,30,+1.5,99,-5.3,0,+60.2
Derrick Brown,22.1,CHA,Big,443,29,+2.2,44,+0.5,9,+4.5%,21,-1.1%,21,+2.3,20,+1.6,40,+3.1
Devin Brown,30.8,NOH,Wing,962,52,-0.2,48,+0.3,69,-1.5%,9,-1.9%,32,+1.4,23,+1.4,56,-1.8
Kwame Brown,27.6,DET,Big,600,81,-3.4,63,-1.0,42,+0.6%,23,-1.0%,85,-3.0,70,-1.1,80,-9.1
Shannon Brown,23.9,LAL,Combo,1596,44,+0.5,29,+2.1,56,-0.5%,81,+1.2%,33,+1.3,63,-0.7,14,+11.9
Kobe Bryant,31.2,LAL,Wing,2824,80,-3.3,76,-2.6,28,+1.8%,69,+0.6%,89,-3.7,46,+0.1,96,-23.3
Chase Budinger,21.4,HOU,Wing,1404,18,+3.5,16,+4.0,32,+1.6%,67,+0.6%,65,-1.3,70,-1.1,46,+1.4
Caron Butler,29.6,WAS,Wing,1847,95,-6.5,72,-2.0,100,-7.9%,97,+2.5%,98,-7.5,99,-5.3,73,-7.3
Caron Butler,29.6,DAL,Wing,926,38,+1.2,81,-3.4,13,+3.6%,53,+0.1%,34,+1.1,16,+2.0,69,-6.2
Rasual Butler,30.4,LAC,Wing,2670,68,-1.9,90,-4.6,62,-1.0%,2,-3.3%,7,+5.1,13,+2.4,11,+14.8
Andrew Bynum,22.0,LAL,Big,1968,61,-1.0,44,+0.5,82,-2.5%,64,+0.4%,50,-0.1,68,-1.0,30,+6.1
Will Bynum,26.8,DET,Point,1622,6,+6.6,7,+5.8,15,+3.2%,67,+0.6%,29,+1.6,39,+0.5,29,+6.2
Jose Calderon,28.1,TOR,Point,1804,25,+2.6,23,+2.8,61,-0.9%,46,-0.2%,81,-2.8,64,-0.8,81,-10.2
Marcus Camby,35.6,LAC,Big,1594,87,-4.3,68,-1.4,100,-7.1%,44,-0.2%,79,-2.5,49,-0.0,89,-15.0
Marcus Camby,35.6,POR,Big,717,69,-1.9,74,-2.3,8,+4.6%,5,-2.3%,9,+4.2,2,+5.4,87,-14.0
Brian Cardinal,32.5,MIN,Big,218,33,+1.8,13,+4.5,53,-0.3%,57,+0.2%,31,+1.4,36,+0.6,32,+5.1
Rodney Carney,25.6,PHI,Wing,813,70,-2.0,73,-2.1,14,+3.5%,48,-0.0%,18,+2.7,26,+1.2,27,+7.2
DeMarre Carroll,23.3,MEM,Forward,706,59,-0.8,59,-0.7,48,+0.0%,41,-0.4%,30,+1.5,48,+0.0,24,+8.1
Anthony Carter,34.4,DEN,Point,810,46,+0.3,60,-0.8,33,+1.5%,13,-1.4%,3,+6.7,6,+3.4,14,+12.2
Vince Carter,32.8,ORL,Wing,2303,96,-7.4,93,-5.8,79,-2.3%,79,+1.1%,78,-2.5,93,-2.9,28,+6.6
Omri Casspi,21.4,SAC,Forward,1901,80,-3.2,93,-5.8,36,+1.1%,30,-0.8%,35,+1.1,33,+0.8,49,+0.7
Mario Chalmers,23.5,MIA,Combo,1737,45,+0.5,54,-0.4,34,+1.2%,71,+0.7%,60,-0.9,70,-1.1,46,+1.3
Tyson Chandler,27.1,CHA,Big,1157,69,-1.9,87,-4.2,80,-2.3%,72,+0.8%,36,+1.1,88,-2.5,5,+23.1
Wilson Chandler,22.5,NYK,Wing,2299,93,-6.0,95,-6.5,72,-1.8%,86,+1.6%,71,-1.8,94,-3.3,16,+11.5
Earl Clark,21.8,PHX,Forward,254,77,-2.8,97,-7.4,7,+4.8%,14,-1.4%,57,-0.6,34,+0.7,65,-5.3
Jarron Collins,30.9,PHX,Big,217,90,-4.7,98,-9.3,98,-5.4%,44,-0.2%,51,-0.1,97,-4.1,3,+26.4
Mardy Collins,25.2,LAC,Wing,424,48,+0.2,35,+1.4,26,+2.0%,94,+2.0%,76,-2.3,53,-0.2,85,-12.1
Darren Collison,22.2,NOH,Combo,2057,27,+2.3,24,+2.7,54,-0.3%,7,-2.0%,33,+1.3,31,+0.9,49,+0.8
Nick Collison,29.0,OKC,Big,1544,94,-6.2,92,-5.5,83,-2.6%,94,+1.9%,94,-4.6,93,-3.0,68,-6.0
Mike Conley,22.1,MEM,Point,2558,43,+0.6,29,+2.1,88,-3.1%,40,-0.4%,66,-1.3,50,-0.1,72,-6.7
Daequan Cook,22.5,MIA,Wing,596,79,-3.1,94,-6.2,31,+1.6%,19,-1.2%,67,-1.4,30,+1.0,89,-15.0
Jamal Crawford,29.6,ATL,Combo,2365,8,+6.1,27,+2.4,12,+3.7%,30,-0.7%,37,+1.0,20,+1.6,67,-5.8
Dante Cunningham,22.5,POR,Big,661,56,-0.6,38,+1.1,28,+1.8%,74,+0.9%,8,+4.6,19,+1.7,14,+13.0
Stephen Curry,21.6,GSW,Point,2853,41,+0.7,62,-1.0,85,-2.8%,10,-1.9%,46,+0.2,52,-0.1,50,+0.5
Samuel Dalembert,29.5,PHI,Big,2111,88,-4.5,72,-2.0,98,-5.4%,67,+0.6%,91,-4.2,91,-2.8,69,-6.1
Erick Dampier,34.3,DAL,Big,1273,88,-4.4,68,-1.6,87,-2.9%,47,-0.1%,96,-5.1,96,-3.7,71,-6.6
Marquis Daniels,28.8,BOS,Wing,869,27,+2.3,59,-0.7,10,+4.2%,15,-1.4%,7,+4.9,9,+2.9,24,+8.2
Baron Davis,30.6,LAC,Point,2518,89,-4.5,81,-3.5,64,-1.1%,50,+0.0%,69,-1.6,42,+0.3,84,-12.1
Glen Davis,23.8,BOS,Big,903,12,+4.8,10,+4.7,39,+0.9%,32,-0.6%,48,+0.1,48,-0.0,51,+0.3
Ricky Davis,30.1,LAC,Wing,433,5,+7.4,9,+5.0,10,+4.3%,37,-0.5%,4,+6.1,23,+1.5,4,+24.9
Austin Daye,21.4,DET,Wing,846,29,+2.1,36,+1.3,24,+2.3%,54,+0.1%,36,+1.0,85,-2.1,6,+22.1
DeMar DeRozan,20.2,TOR,Wing,1612,36,+1.5,34,+1.6,54,-0.3%,13,-1.4%,72,-1.9,19,+1.7,94,-19.8
Carlos Delfino,27.2,MIL,Wing,2264,59,-0.8,55,-0.4,86,-2.9%,91,+1.8%,55,-0.5,75,-1.4,26,+7.4
Luol Deng,24.5,CHI,Forward,2644,78,-2.9,70,-1.8,73,-1.9%,86,+1.6%,98,-6.6,93,-3.1,89,-15.7
Boris Diaw,27.5,CHA,Big,2900,52,-0.3,44,+0.6,63,-1.1%,51,+0.0%,80,-2.7,57,-0.4,84,-11.9
DeSagana Diop,27.8,CHA,Big,233,4,+8.6,64,-1.1,6,+5.1%,87,+1.6%,26,+1.8,55,-0.2,17,+11.1
Keyon Dooling,29.5,NJN,Combo,943,95,-6.4,90,-4.5,27,+1.9%,54,+0.1%,79,-2.6,77,-1.4,64,-5.0
Toney Douglas,23.6,NYK,Combo,1017,13,+4.6,22,+3.0,19,+2.8%,12,-1.5%,25,+2.0,4,+4.1,93,-17.6
Chris Douglas-Roberts,22.8,NJN,Wing,1692,71,-2.1,71,-1.9,80,-2.3%,69,+0.6%,54,-0.4,52,-0.1,54,-0.9
Goran Dragic,23.5,PHX,Combo,1288,63,-1.3,77,-2.8,9,+4.4%,46,-0.2%,20,+2.4,21,+1.6,41,+3.1
Jared Dudley,24.3,PHX,Wing,1906,64,-1.4,76,-2.6,11,+4.0%,43,-0.3%,16,+2.9,22,+1.6,30,+6.0
Chris Duhon,27.2,NYK,Point,2046,60,-0.9,34,+1.6,85,-2.8%,82,+1.3%,96,-5.0,99,-5.0,25,+7.6
Tim Duncan,33.5,SAS,Big,2431,93,-5.9,76,-2.6,95,-4.5%,96,+2.3%,96,-5.2,97,-4.1,53,-0.6
Mike Dunleavy,29.1,IND,Forward,1465,38,+1.2,24,+2.7,21,+2.5%,84,+1.4%,81,-2.7,68,-1.0,76,-7.7
Kevin Durant,21.1,OKC,Wing,3229,64,-1.3,83,-3.6,46,+0.2%,63,+0.4%,7,+5.1,28,+1.0,7,+20.7
Wayne Ellington,21.9,MIN,Wing,1260,76,-2.7,64,-1.1,51,-0.1%,83,+1.4%,80,-2.6,43,+0.3,90,-15.8
Monta Ellis,24.0,GSW,Wing,2640,23,+2.8,7,+5.4,56,-0.5%,45,-0.2%,73,-2.0,47,+0.1,74,-7.4
Maurice Evans,31.0,ATL,Wing,1213,15,+4.0,20,+3.3,5,+5.2%,14,-1.4%,29,+1.7,8,+3.0,79,-8.8
Reggie Evans,29.5,TOR,Big,281,96,-7.2,98,-9.5,45,+0.4%,39,-0.4%,70,-1.7,66,-0.9,60,-3.4
Tyreke Evans,20.1,SAC,Combo,2671,47,+0.2,66,-1.3,34,+1.2%,13,-1.5%,21,+2.4,13,+2.3,58,-2.5
Jordan Farmar,22.9,LAL,Point,1368,55,-0.5,46,+0.4,37,+0.9%,72,+0.8%,49,+0.0,59,-0.4,37,+3.7
Raymond Felton,25.3,CHA,Point,2633,47,+0.2,20,+3.3,91,-3.5%,61,+0.4%,90,-4.1,86,-2.2,79,-8.8
Rudy Fernandez,24.6,POR,Wing,1410,47,+0.2,83,-3.6,32,+1.6%,16,-1.4%,27,+1.8,29,+1.0,45,+1.6
Kyrylo Fesenko,22.9,UTA,Big,349,98,-8.3,97,-8.2,60,-0.8%,43,-0.3%,58,-0.8,39,+0.5,79,-8.8
Michael Finley,36.7,SAS,Wing,384,6,+7.1,6,+6.0,82,-2.5%,65,+0.5%,11,+4.0,58,-0.4,4,+25.0
Michael Finley,36.7,BOS,Wing,306,10,+5.3,7,+5.8,45,+0.3%,97,+2.4%,61,-1.0,87,-2.3,14,+11.9
Derek Fisher,35.2,LAL,Point,2226,48,+0.1,60,-0.8,78,-2.2%,34,-0.6%,45,+0.3,37,+0.5,57,-2.4
Jonny Flynn,20.7,MIN,Point,2291,8,+5.8,13,+4.5,67,-1.3%,10,-1.8%,29,+1.6,62,-0.7,13,+13.0
T.J. Ford,26.6,IND,Point,1178,33,+1.7,30,+2.0,59,-0.7%,35,-0.5%,33,+1.3,32,+0.9,47,+1.2
Jeff Foster,32.8,IND,Big,254,25,+2.7,5,+6.3,88,-3.1%,91,+1.7%,93,-4.4,69,-1.0,91,-16.2
Randy Foye,26.1,WAS,Combo,1628,28,+2.3,41,+0.8,46,+0.2%,63,+0.4%,31,+1.4,33,+0.8,39,+3.4
Channing Frye,26.5,PHX,Big,2169,39,+1.1,36,+1.2,27,+1.9%,58,+0.3%,14,+3.5,12,+2.5,38,+3.5
Dan Gadzuric,31.7,MIL,Big,293,98,-8.5,99,-10.3,50,-0.0%,4,-2.5%,23,+2.1,73,-1.3,3,+25.7
Sundiata Gaines,23.5,UTA,Combo,161,19,+3.3,67,-1.3,42,+0.6%,4,-2.5%,2,+7.5,19,+1.7,2,+31.2
Danilo Gallinari,21.2,NYK,Forward,2712,75,-2.7,52,-0.2,75,-2.0%,81,+1.2%,87,-3.3,95,-3.3,38,+3.5
Francisco Garcia,27.8,SAC,Combo,569,68,-1.8,69,-1.7,21,+2.5%,43,-0.2%,73,-2.1,52,-0.1,80,-9.3
Kevin Garnett,33.5,BOS,Big,2058,91,-5.1,90,-5.1,84,-2.6%,68,+0.6%,72,-1.9,81,-1.7,51,+0.1
Marc Gasol,24.8,MEM,Big,2464,87,-4.2,80,-3.2,52,-0.2%,94,+2.0%,47,+0.1,74,-1.3,22,+9.1
Pau Gasol,29.3,LAL,Big,2398,24,+2.7,33,+1.6,51,-0.2%,35,-0.5%,64,-1.2,50,-0.1,73,-7.1
Rudy Gay,23.2,MEM,Wing,3164,70,-2.0,70,-1.8,83,-2.6%,38,-0.5%,43,+0.3,60,-0.5,31,+5.4
Alonzo Gee,22.4,WAS,Wing,177,85,-4.0,50,+0.1,50,-0.1%,97,+2.6%,100,-11.9,100,-5.7,100,-35.0
Devean George,32.2,GSW,Forward,750,30,+2.0,65,-1.2,7,+4.9%,5,-2.2%,2,+7.5,3,+4.3,27,+7.1
Daniel Gibson,23.7,CLE,Combo,1023,60,-0.9,85,-4.0,23,+2.4%,29,-0.8%,3,+6.9,3,+4.4,18,+10.7
Taj Gibson,24.4,CHI,Big,2155,58,-0.8,83,-3.6,42,+0.6%,64,+0.5%,32,+1.4,41,+0.4,34,+4.7
J.R. Giddens,24.7,NYK,Wing,134,4,+8.3,20,+3.4,15,+3.3%,67,+0.6%,79,-2.6,86,-2.3,39,+3.3
Manu Ginobili,32.3,SAS,Wing,2131,35,+1.5,30,+2.0,57,-0.5%,67,+0.6%,57,-0.6,66,-0.9,39,+3.3
Ryan Gomes,27.2,MIN,Forward,2201,67,-1.7,56,-0.5,90,-3.3%,36,-0.5%,13,+3.7,63,-0.7,4,+24.2
Drew Gooden,28.1,DAL,Big,1020,6,+6.9,22,+3.1,24,+2.3%,24,-0.9%,11,+3.9,6,+3.3,53,-0.7
Drew Gooden,28.1,LAC,Big,719,10,+5.3,4,+7.2,44,+0.4%,73,+0.9%,25,+2.0,35,+0.6,27,+7.0
Ben Gordon,26.6,DET,Wing,1687,17,+3.8,20,+3.4,4,+5.4%,85,+1.5%,22,+2.3,21,+1.6,44,+2.1
Eric Gordon,20.9,LAC,Wing,2219,37,+1.3,27,+2.2,53,-0.3%,45,-0.2%,84,-3.0,53,-0.2,91,-16.3
Marcin Gortat,25.7,ORL,Big,953,19,+3.4,47,+0.3,22,+2.5%,22,-1.0%,10,+4.0,7,+3.2,44,+2.1
Joey Graham,27.4,DEN,Forward,694,57,-0.8,83,-3.6,71,-1.6%,24,-1.0%,38,+0.8,63,-0.7,23,+8.3
Stephen Graham,27.4,CHA,Wing,730,81,-3.5,62,-0.9,75,-2.0%,70,+0.7%,93,-4.4,90,-2.7,72,-7.0
Danny Granger,26.5,IND,Wing,2269,43,+0.6,47,+0.3,48,+0.1%,75,+1.0%,39,+0.8,38,+0.5,46,+1.5
Aaron Gray,24.9,NOH,Big,243,96,-7.4,97,-7.4,8,+4.7%,76,+1.0%,70,-1.7,8,+3.0,99,-28.5
Jeff Green,23.2,OKC,Forward,3032,2,+9.4,2,+10.6,72,-1.7%,56,+0.2%,24,+2.1,50,-0.1,15,+11.8
Willie Green,28.3,PHI,Combo,1520,48,+0.0,53,-0.3,19,+2.7%,76,+1.0%,52,-0.2,31,+0.9,72,-6.7
Donte Greene,21.7,SAC,Forward,1601,77,-2.9,53,-0.4,78,-2.2%,52,+0.0%,45,+0.3,66,-0.9,26,+7.4
Hamed Haddadi,24.5,MEM,Big,212,38,+1.1,42,+0.8,16,+3.2%,71,+0.8%,95,-4.9,61,-0.6,97,-23.8
Malik Hairston,22.7,SAS,Wing,230,2,+9.9,9,+5.1,52,-0.2%,42,-0.3%,53,-0.3,86,-2.2,9,+16.5
Richard Hamilton,31.7,DET,Wing,1549,62,-1.2,78,-2.9,86,-2.9%,18,-1.3%,24,+2.0,17,+1.8,55,-1.5
Tyler Hansbrough,24.0,IND,Big,498,56,-0.5,37,+1.2,70,-1.6%,97,+2.4%,96,-5.0,90,-2.6,86,-13.1
James Harden,20.2,OKC,Wing,1653,80,-3.1,81,-3.4,8,+4.7%,50,-0.0%,67,-1.5,22,+1.6,93,-17.8
Al Harrington,29.7,NYK,Forward,2174,29,+2.2,60,-0.8,53,-0.3%,47,-0.1%,25,+2.0,51,-0.1,16,+11.3
Devin Harris,26.7,NJN,Point,2215,7,+6.4,14,+4.2,44,+0.4%,25,-0.9%,1,+8.9,7,+3.3,3,+25.8
Udonis Haslem,29.4,MIA,Big,2130,49,-0.0,64,-1.1,16,+3.1%,81,+1.3%,50,-0.0,81,-1.8,16,+11.6
Trenton Hassell,30.7,NJN,Wing,1071,50,-0.1,67,-1.4,66,-1.2%,6,-2.2%,44,+0.3,29,+1.0,61,-3.6
Spencer Hawes,21.5,SAC,Big,1880,36,+1.4,43,+0.7,80,-2.3%,15,-1.4%,25,+1.9,56,-0.3,15,+11.7
Chuck Hayes,26.4,HOU,Big,1767,86,-4.1,82,-3.5,83,-2.6%,56,+0.2%,40,+0.7,47,+0.1,41,+2.9
Jarvis Hayes,28.2,NJN,Forward,1006,24,+2.7,32,+1.7,25,+2.1%,73,+0.8%,55,-0.4,69,-1.0,37,+3.9
Brendan Haywood,29.9,WAS,Big,1611,95,-6.7,94,-6.4,98,-5.6%,98,+2.8%,98,-6.9,100,-7.4,23,+9.0
Brendan Haywood,29.9,DAL,Big,733,95,-6.6,99,-9.7,27,+2.0%,98,+2.9%,60,-0.9,54,-0.2,59,-3.0
Luther Head,26.9,IND,Wing,769,70,-2.0,84,-3.7,46,+0.2%,22,-1.0%,31,+1.4,11,+2.5,77,-8.2
Gerald Henderson,21.9,CHA,Wing,270,81,-3.5,79,-3.1,9,+4.3%,37,-0.5%,15,+3.2,29,+1.0,15,+11.7
Roy Hibbert,22.9,IND,Big,2006,93,-5.7,95,-6.4,76,-2.0%,44,-0.2%,59,-0.8,78,-1.5,34,+4.5
JJ Hickson,21.2,CLE,Big,1659,5,+7.5,3,+8.5,44,+0.5%,11,-1.8%,14,+3.6,5,+3.7,60,-3.4
Nene Hilario,27.1,DEN,Big,2747,55,-0.5,24,+2.7,99,-6.6%,94,+2.0%,99,-8.8,98,-4.6,90,-16.1
George Hill,23.5,SAS,Combo,2213,49,-0.0,38,+1.0,60,-0.9%,54,+0.1%,48,+0.1,65,-0.9,26,+7.5
Grant Hill,37.1,PHX,Wing,2419,54,-0.4,25,+2.6,93,-3.7%,39,-0.4%,82,-2.9,79,-1.6,63,-4.8
Jordan Hill,22.3,NYK,Big,213,32,+1.9,37,+1.1,0,+11.7%,26,-0.9%,16,+3.1,1,+7.1,98,-25.0
Jordan Hill,22.3,HOU,Big,345,38,+1.1,16,+4.0,19,+2.7%,44,-0.2%,86,-3.2,11,+2.6,99,-32.9
Kirk Hinrich,28.8,CHI,Combo,2464,47,+0.2,39,+0.9,90,-3.3%,56,+0.2%,91,-4.3,89,-2.6,68,-5.9
Jrue Holiday,19.4,PHI,Combo,1725,40,+1.0,27,+2.2,95,-4.3%,39,-0.4%,45,+0.2,45,+0.2,52,-0.3
Ryan Hollins,25.1,MIN,Big,1156,18,+3.7,38,+1.1,24,+2.3%,10,-1.9%,13,+3.6,11,+2.6,51,+0.3
