Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Jaden McDaniels,24.1,MIN,Forward,494,91,-13.4,81,-2.8,65,-1.2%,78,-16.7,66,-0.5,79,-6.5%,67,-9.1,89,-3.1,38,+1.0%,87,-40.6
Desmond Bane,26.4,MEM,Wing,211,77,-8.4,79,-2.6,74,-1.7%,50,-1.2,3,+4.3,34,+3.5%,7,+72.7,99,-6.2,77,-3.5%,90,-44.6
Isaiah Joe,25.3,OKC,Wing,167,22,+7.9,41,+0.7,50,-0.2%,44,+1.9,56,+0.1,73,-5.5%,57,+2.6,30,+0.9,45,+0.3%,35,+9.6
Sam Merrill,28.5,CLE,Wing,159,74,-7.6,68,-1.5,32,+0.9%,69,-11.4,74,-1.0,18,+8.1%,83,-30.8,68,-1.2,48,+0.0%,64,-14.0
Cade Cunningham,23.1,DET,Combo,247,86,-11.9,86,-3.4,9,+2.7%,96,-43.8,94,-3.4,5,+18.1%,98,-96.8,85,-2.8,11,+7.9%,94,-71.8
Jalen Green,22.7,HOU,Wing,214,60,-2.4,96,-4.9,91,-3.3%,97,-44.9,90,-2.7,9,+12.0%,88,-42.0,91,-3.3,70,-2.6%,93,-66.9
Evan Mobley,23.4,CLE,Big,257,28,+6.8,8,+4.5,75,-1.8%,10,+31.9,8,+3.5,67,-3.3%,0,+146.4,22,+1.5,88,-6.8%,42,+4.6
Jonathan Kuminga,22.1,GSW,Forward,184,14,+9.9,42,+0.7,55,-0.6%,43,+3.4,52,+0.3,62,-2.6%,56,+4.3,41,+0.6,58,-1.3%,51,+0.7
Franz Wagner,23.2,ORL,Forward,228,62,-2.8,6,+4.7,78,-1.9%,2,+50.0,3,+4.7,1,+24.2%,3,+105.6,46,+0.1,94,-11.1%,19,+21.2
Davion Mitchell,26.2,MIA,Point,209,38,+3.2,100,-12.8,100,-10.6%,100,-60.6,100,-10.5,97,-23.7%,99,-107.1,77,-1.7,99,-16.4%,58,-6.5
Moses Moody,22.4,GSW,Wing,214,61,-2.7,15,+3.3,5,+3.4%,40,+5.7,15,+2.1,46,+0.1%,26,+25.8,25,+1.4,25,+3.9%,45,+3.8
Alperen Sengun,22.3,HOU,Big,252,99,-25.8,99,-8.7,93,-4.4%,98,-45.2,97,-5.0,26,+5.9%,92,-48.2,90,-3.2,97,-12.8%,80,-29.6
Santi Aldama,23.8,MEM,Big,177,36,+4.2,44,+0.5,97,-6.1%,25,+15.2,61,-0.3,60,-2.5%,45,+11.1,40,+0.6,96,-11.5%,26,+16.8
Miles McBride,24.1,NYK,Combo,334,52,-1.1,60,-0.7,95,-4.6%,47,+1.1,80,-1.4,65,-3.2%,77,-24.3,39,+0.6,93,-9.9%,36,+8.9
Aaron Wiggins,25.8,OKC,Wing,276,65,-3.7,74,-1.9,36,+0.7%,79,-17.6,69,-0.6,39,+2.1%,76,-24.2,74,-1.5,56,-1.0%,70,-21.8
Austin Reaves,26.4,LAL,Combo,196,54,-1.8,3,+6.0,42,+0.3%,4,+45.6,10,+3.3,33,+3.6%,8,+62.5,3,+3.9,51,-0.2%,3,+50.0
Sam Hauser,26.9,BOS,Forward,106,64,-3.2,36,+0.9,59,-0.8%,36,+8.1,14,+2.4,3,+21.5%,22,+34.6,69,-1.2,92,-8.8%,73,-22.4
Paolo Banchero,22.0,ORL,Big,230,90,-13.0,19,+2.8,8,+3.0%,55,-4.1,8,+3.7,47,0.0%,12,+47.1,64,-0.9,3,+12.6%,99,-115.6
Chet Holmgren,22.5,OKC,Big,684,75,-8.1,58,-0.6,44,+0.2%,61,-6.8,76,-1.2,32,+3.6%,82,-29.7,32,+0.9,36,+1.5%,32,+10.8
Jabari Smith Jr.,21.5,HOU,Big,138,53,-1.7,14,+3.6,18,+1.8%,18,+22.0,17,+1.9,92,-15.5%,13,+46.7,11,+2.5,59,-1.4%,25,+16.9
Bennedict Mathurin,22.4,IND,Wing,369,31,+5.6,34,+1.0,14,+2.0%,25,+16.0,64,-0.5,54,-1.3%,49,+8.5,20,+1.7,28,+3.4%,19,+22.3
Jalen Williams,23.6,OKC,Forward,795,13,+11.0,5,+5.1,42,+0.3%,3,+49.2,18,+1.8,40,+2.1%,11,+51.2,8,+2.8,20,+4.4%,7,+43.1
Jalen Duren,21.0,DET,Big,203,11,+12.2,12,+3.7,77,-1.8%,19,+21.9,7,+3.8,23,+6.5%,16,+44.3,35,+0.8,75,-3.4%,31,+13.0
Tari Eason,23.5,HOU,Forward,131,6,+15.8,30,+1.5,34,+0.8%,53,-1.9,20,+1.7,95,-22.1%,25,+26.7,49,-0.0,19,+4.6%,68,-20.0
Christian Braun,23.5,DEN,Wing,544,88,-12.6,64,-1.0,47,+0.0%,54,-3.2,69,-0.6,59,-2.4%,81,-28.9,64,-0.8,75,-3.4%,54,-3.0
Peyton Watson,22.1,DEN,Forward,179,19,+9.1,62,-0.9,3,+4.7%,73,-13.6,64,-0.5,82,-7.3%,68,-10.4,61,-0.6,13,+7.7%,63,-13.5
Andrew Nembhard,24.8,IND,Combo,762,66,-4.0,31,+1.2,86,-2.4%,34,+8.7,41,+0.7,52,-0.9%,59,0.0,47,+0.0,69,-2.6%,38,+7.7
AJ Green,25.1,MIL,Wing,134,92,-13.4,82,-2.8,27,+1.0%,81,-19.5,83,-1.6,15,+8.8%,84,-32.1,70,-1.3,23,+4.1%,75,-23.8
Scotty Pippen,24.0,MEM,Combo,189,8,+15.0,3,+6.4,84,-2.2%,3,+46.2,9,+3.4,53,-1.1%,10,+51.4,4,+3.5,69,-2.5%,3,+52.0
Amen Thompson,21.8,HOU,Combo,227,50,+0.1,69,-1.6,38,+0.6%,85,-27.0,42,+0.7,69,-5.0%,64,-5.6,79,-1.8,22,+4.3%,84,-33.9
Ausar Thompson,21.8,DET,Wing,134,72,-7.2,77,-2.5,52,-0.5%,60,-6.5,95,-3.6,31,+3.7%,94,-56.4,36,+0.8,14,+7.6%,28,+15.9
Anthony Black,20.8,ORL,Combo,107,31,+5.7,97,-6.0,69,-1.4%,93,-35.6,97,-4.7,47,0.0%,96,-85.0,71,-1.3,81,-4.7%,43,+4.4
Cason Wallace,21.0,OKC,Combo,514,63,-3.1,49,+0.2,58,-0.6%,76,-16.2,62,-0.4,64,-2.8%,70,-17.2,45,+0.2,53,-0.4%,69,-21.4
Brandin Podziemski,21.7,GSW,Combo,412,73,-7.2,69,-1.6,66,-1.2%,66,-9.6,49,+0.5,90,-13.7%,31,+20.1,81,-2.0,49,-0.1%,83,-33.0
Ben Sheppard,23.3,IND,Wing,261,10,+12.4,20,+2.8,48,-0.1%,17,+22.3,53,+0.2,68,-3.9%,59,0.0,9,+2.7,66,-2.1%,4,+49.2
Zach Edey,22.6,MEM,Big,172,59,-2.2,43,+0.6,26,+1.1%,41,+5.6,6,+3.8,64,-3.1%,8,+57.7,86,-2.9,16,+5.3%,82,-30.6
Quinten Post,24.6,GSW,Big,162,75,-7.9,47,+0.3,30,+1.0%,32,+9.2,43,+0.7,37,+2.8%,52,+6.8,51,-0.2,34,+2.3%,33,+10.3
