Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Justin James,22.8,SAC,Wing,181,100,2.3%,28,1.0%,46,3.2%,3,0.6%,59,11.0%,99,11.1%,99,37.5%
LeBron James,34.8,LAL,Forward,2315,48,0.8%,59,1.4%,99,1.7%,36,2.8%,96,18.7%,55,1.1%,84,28.4%
DaQuan Jeffries,22.2,SAC,Wing,105,37,0.5%,42,1.2%,4,5.3%,74,3.1%,73,12.1%,0,0.0%,0,0.0%
Ty Jerome,22.3,PHX,Combo,273,38,0.4%,74,1.8%,38,3.5%,32,1.7%,64,11.0%,0,0.0%,88,12.5%
Cameron Johnson,23.7,PHX,Forward,1231,44,0.8%,40,1.2%,67,2.9%,69,3.8%,29,11.2%,67,2.0%,17,10.0%
James Johnson,32.7,MIN,Big,338,82,2.8%,95,2.2%,26,5.1%,21,4.2%,22,14.0%,88,8.3%,30,22.7%
James Johnson,32.7,MIA,Big,268,71,2.4%,42,1.0%,30,4.9%,11,3.0%,25,14.5%,82,7.1%,27,21.4%
Keldon Johnson,19.9,SAS,Forward,281,15,0.4%,84,1.9%,41,3.6%,47,3.1%,67,14.3%,0,0.0%,67,23.5%
Stanley Johnson,23.4,TOR,Forward,109,93,1.5%,69,1.5%,35,3.8%,71,4.1%,83,16.4%,97,10.0%,0,0.0%
Tyler Johnson,27.5,BKN,Wing,192,13,0.3%,16,0.9%,44,3.3%,81,3.5%,27,8.7%,0,0.0%,0,0.0%
Tyler Johnson,27.5,PHX,Combo,514,79,0.8%,20,1.0%,41,3.4%,44,1.9%,17,8.0%,0,0.0%,59,5.4%
Nikola Jokic,24.7,DEN,Big,2334,24,1.0%,82,1.6%,58,3.8%,49,7.5%,86,23.2%,63,3.5%,68,35.0%
Damian Jones,24.3,ATL,Big,851,64,2.1%,63,1.2%,5,6.8%,55,8.1%,21,14.0%,78,6.1%,61,33.3%
Tyus Jones,23.5,MEM,Point,1193,20,0.2%,65,1.9%,100,1.4%,10,0.6%,18,7.4%,0,0.0%,39,1.4%
Derrick Jones Jr.,22.7,MIA,Forward,1351,88,1.3%,87,2.0%,20,4.2%,83,5.1%,33,11.4%,53,1.1%,40,14.1%
DeAndre Jordan,31.3,BKN,Big,1233,61,2.0%,12,0.6%,71,3.4%,83,11.2%,96,28.4%,57,2.7%,94,53.4%
Cory Joseph,28.2,SAC,Combo,1721,65,0.6%,48,1.3%,47,3.2%,64,2.5%,29,8.6%,82,1.2%,45,3.4%
Frank Kaminsky,26.6,PHX,Big,761,11,0.7%,17,0.8%,54,3.9%,22,4.2%,49,17.7%,92,8.8%,33,23.5%
Enes Kanter,27.4,BOS,Big,973,65,2.2%,39,1.0%,66,3.6%,98,16.0%,91,25.3%,89,8.7%,54,30.0%
Luke Kennard,23.4,DET,Wing,921,17,0.3%,4,0.6%,69,2.8%,15,1.1%,46,10.1%,0,0.0%,22,2.2%
Michael Kidd-Gilchrist,26.1,CHA,Big,137,30,1.1%,0,0.0%,26,5.1%,36,5.9%,17,13.6%,0,0.0%,0,0.0%
Michael Kidd-Gilchrist,26.1,DAL,Big,109,41,1.4%,21,0.8%,4,7.0%,23,4.6%,75,20.9%,0,0.0%,24,20.0%
Maxi Kleber,27.8,DAL,Big,1885,65,2.2%,10,0.6%,63,3.7%,33,5.5%,11,12.5%,62,3.4%,68,35.1%
Brandon Knight,27.9,DET,Point,218,27,0.3%,20,1.0%,20,3.8%,4,0.5%,69,11.6%,0,0.0%,96,16.7%
Brandon Knight,27.9,CLE,Wing,212,37,0.5%,14,0.8%,35,3.5%,13,1.0%,18,7.6%,0,0.0%,0,0.0%
Kevin Knox,20.2,NYK,Forward,1064,79,1.2%,23,0.9%,37,3.7%,17,2.3%,48,12.6%,60,1.2%,11,7.8%
John Konchar,23.6,MEM,Wing,131,71,0.8%,72,1.6%,90,2.3%,100,10.5%,94,15.9%,0,0.0%,0,0.0%
Furkan Korkmaz,22.3,PHI,Wing,1537,45,0.5%,31,1.1%,78,2.6%,16,1.1%,38,9.7%,60,1.2%,41,5.4%
Luke Kornet,24.3,CHI,Big,534,73,2.5%,26,0.9%,52,3.9%,17,3.4%,9,12.0%,64,3.7%,3,6.1%
Kyle Korver,38.6,MIL,Wing,887,56,0.6%,29,1.0%,49,3.2%,25,1.5%,31,9.2%,66,1.5%,28,3.7%
Rodions Kurucs,21.7,BKN,Forward,624,12,0.3%,57,1.4%,4,5.4%,48,3.1%,64,14.2%,95,9.1%,48,15.2%
Kyle Kuzma,24.3,LAL,Forward,1486,45,0.8%,13,0.8%,61,3.1%,63,3.4%,56,13.4%,80,3.5%,60,21.8%
Zach LaVine,24.6,CHI,Wing,2085,66,0.7%,82,1.8%,91,2.3%,38,1.8%,69,11.9%,94,5.0%,86,21.3%
Skal Labissiere,23.6,POR,Big,538,78,2.7%,8,0.6%,13,5.8%,83,11.2%,34,15.7%,92,9.1%,14,14.3%
Jeremy Lamb,27.4,IND,Wing,1291,80,0.9%,86,1.9%,41,3.3%,45,2.0%,86,13.8%,71,1.8%,61,8.8%
Romeo Langford,20.0,BOS,Wing,319,93,1.3%,9,0.8%,26,4.0%,85,3.9%,11,6.9%,0,0.0%,58,8.0%
Jake Layman,25.7,MIN,Forward,498,68,1.0%,55,1.4%,59,3.3%,49,3.1%,1,7.5%,0,0.0%,25,11.1%
Caris LeVert,25.2,BKN,Combo,1329,35,0.4%,70,1.7%,88,2.3%,80,3.4%,48,10.1%,97,3.1%,21,1.4%
TJ Leaf,22.5,IND,Big,175,29,1.1%,90,1.9%,46,4.3%,79,10.7%,63,19.7%,98,16.7%,2,5.9%
Courtney Lee,34.1,DAL,Wing,300,77,0.8%,96,2.5%,20,4.2%,33,1.7%,9,6.7%,0,0.0%,0,0.0%
Damion Lee,27.0,GSW,Combo,1381,14,0.2%,56,1.5%,42,3.3%,61,2.3%,95,14.5%,0,0.0%,71,7.1%
Alex Len,26.4,SAC,Big,218,89,3.5%,10,0.6%,23,5.3%,92,12.7%,88,23.8%,97,14.3%,75,37.5%
Alex Len,26.4,ATL,Big,725,63,2.1%,51,1.1%,35,4.7%,60,8.6%,49,17.7%,87,7.9%,87,44.6%
Kawhi Leonard,28.3,LAC,Forward,1846,60,0.9%,97,2.3%,96,2.0%,40,2.9%,84,16.6%,56,1.1%,99,36.9%
Meyers Leonard,27.7,MIA,Big,1033,13,0.8%,11,0.6%,45,4.3%,13,3.1%,71,20.5%,0,0.0%,80,40.0%
Damian Lillard,29.3,POR,Point,2472,45,0.4%,27,1.2%,92,1.8%,18,1.3%,51,9.8%,75,1.0%,35,1.3%
Nassir Little,19.7,POR,Forward,492,72,1.1%,11,0.8%,5,5.4%,84,5.2%,27,11.0%,84,3.8%,64,22.7%
Kevon Looney,23.7,GSW,Big,246,37,1.3%,87,1.7%,29,5.1%,76,10.1%,26,14.5%,95,10.0%,38,25.0%
Brook Lopez,31.6,MIL,Big,1816,97,4.3%,46,1.1%,76,3.3%,10,3.0%,7,11.4%,74,4.8%,31,22.9%
Robin Lopez,31.6,MIL,Big,874,61,2.0%,7,0.5%,75,3.3%,27,5.2%,1,9.1%,70,4.2%,7,9.5%
Kevin Love,31.1,CLE,Big,1779,8,0.5%,18,0.8%,97,2.0%,12,3.1%,97,28.6%,0,0.0%,61,33.3%
Kyle Lowry,33.6,TOR,Point,2095,67,0.6%,57,1.7%,22,3.5%,31,1.5%,73,12.0%,90,2.2%,51,2.9%
Timothe Luwawu-Cabarrot,24.5,BKN,Wing,798,34,0.4%,18,0.9%,6,4.9%,72,3.0%,55,10.7%,94,6.5%,31,3.9%
Trey Lyles,24.0,SAS,Big,1259,28,1.1%,27,0.9%,73,3.3%,36,5.9%,85,22.4%,0,0.0%,60,32.2%
Ian Mahinmi,33.0,WAS,Big,807,83,2.8%,84,1.6%,21,5.3%,71,9.5%,38,16.3%,0,0.0%,83,41.9%
Thon Maker,22.7,DET,Big,739,79,2.7%,78,1.5%,17,5.5%,49,7.5%,28,14.6%,51,2.4%,55,30.6%
Terance Mann,23.0,LAC,Wing,275,64,0.7%,19,0.9%,8,4.8%,41,1.8%,54,10.6%,91,4.3%,75,13.3%
Boban Marjanovic,31.2,DAL,Big,351,35,1.3%,22,0.8%,32,4.8%,99,17.2%,98,28.6%,79,6.3%,80,40.0%
Lauri Markkanen,22.4,CHI,Big,1490,18,0.8%,60,1.2%,95,2.4%,20,3.9%,42,16.7%,42,1.5%,51,29.5%
Caleb Martin,24.1,CHA,Wing,289,86,1.1%,80,1.7%,7,4.9%,80,3.2%,23,8.1%,0,0.0%,0,0.0%
Cody Martin,24.1,CHA,Wing,850,44,0.5%,85,1.9%,33,3.6%,89,4.4%,91,14.6%,68,1.6%,66,9.7%
Kelan Martin,24.2,MIN,Forward,471,63,0.9%,7,0.6%,23,4.2%,19,2.3%,75,15.3%,0,0.0%,52,15.6%
Garrison Mathews,23.0,WAS,Wing,223,12,0.2%,66,1.5%,0,5.8%,69,2.8%,25,8.4%,0,0.0%,0,0.0%
Wesley Matthews,33.0,MIL,Wing,1613,16,0.3%,25,1.0%,76,2.6%,21,1.3%,17,7.5%,59,1.1%,37,4.8%
Patrick McCaw,24.0,TOR,Wing,895,10,0.2%,83,1.8%,66,2.8%,54,2.1%,13,7.1%,0,0.0%,53,7.3%
CJ McCollum,28.1,POR,Combo,2549,77,0.8%,12,0.9%,67,2.8%,36,1.8%,35,9.0%,76,1.0%,83,10.6%
TJ McConnell,27.6,IND,Combo,1287,48,0.4%,79,1.8%,83,2.3%,71,2.9%,70,11.4%,0,0.0%,64,6.1%
Jalen McDaniels,21.7,CHA,Wing,281,53,0.6%,32,1.1%,2,5.5%,94,5.3%,99,17.3%,0,0.0%,92,25.0%
Doug McDermott,27.8,IND,Forward,1329,8,0.2%,1,0.4%,43,3.5%,8,1.9%,16,9.8%,0,0.0%,37,13.9%
JaVale McGee,31.8,LAL,Big,1106,93,4.0%,74,1.4%,20,5.4%,86,11.7%,74,20.7%,64,3.6%,90,50.0%
Rodney McGruder,28.3,LAC,Wing,779,41,0.5%,44,1.2%,28,3.8%,83,3.6%,81,13.1%,0,0.0%,32,4.0%
Alfonzo McKinnie,27.1,CLE,Forward,531,40,0.7%,76,1.6%,12,5.0%,89,5.4%,61,13.7%,97,10.0%,53,17.6%
Jordan McLaughlin,23.6,MIN,Point,581,37,0.3%,88,2.4%,84,2.1%,12,1.2%,27,8.1%,0,0.0%,80,8.3%
Ben McLemore,26.7,HOU,Wing,1575,43,0.5%,39,1.2%,27,3.8%,20,1.3%,22,8.1%,0,0.0%,21,2.1%
Jordan McRae,28.6,WAS,Wing,626,89,1.2%,33,1.1%,31,3.7%,60,2.5%,83,13.3%,84,2.9%,77,13.6%
Nicolo Melli,28.8,NOP,Big,989,31,1.2%,72,1.4%,31,4.9%,14,3.3%,17,13.6%,77,6.0%,8,10.2%
De'Anthony Melton,21.4,MEM,Combo,1112,85,0.9%,98,2.5%,27,3.8%,85,3.7%,88,13.6%,0,0.0%,94,16.9%
Khris Middleton,28.2,MIL,Forward,1851,7,0.2%,41,1.2%,80,2.7%,12,2.0%,80,15.9%,92,7.1%,21,10.5%
CJ Miles,32.6,WAS,Wing,155,92,1.3%,98,2.6%,34,3.6%,56,2.3%,3,5.4%,0,0.0%,0,0.0%
Malcolm Miller,26.7,TOR,Wing,111,39,0.5%,89,2.0%,12,4.7%,47,2.0%,32,9.4%,0,0.0%,0,0.0%
Patty Mills,31.2,SAS,Combo,1483,6,0.2%,58,1.5%,70,2.7%,21,1.5%,2,5.8%,0,0.0%,0,0.0%
Paul Millsap,34.7,DEN,Big,1239,36,1.3%,80,1.5%,35,4.6%,51,7.7%,30,15.2%,96,13.7%,45,27.6%
Shake Milton,23.1,PHI,Combo,760,44,0.4%,29,1.1%,2,4.9%,45,1.9%,44,9.5%,0,0.0%,65,6.1%
Donovan Mitchell,23.1,UTA,Combo,2363,21,0.3%,45,1.3%,64,2.9%,65,2.5%,59,10.6%,0,0.0%,35,2.6%
Malik Monk,21.7,CHA,Wing,1151,67,0.7%,19,0.9%,82,2.5%,57,2.3%,64,11.4%,0,0.0%,45,5.9%
E'Twaun Moore,30.7,NOP,Wing,1006,47,0.5%,52,1.3%,56,3.0%,64,2.7%,36,9.5%,89,3.7%,64,9.6%
Ja Morant,20.2,MEM,Point,2073,41,0.4%,24,1.2%,86,2.0%,73,2.5%,43,9.3%,0,0.0%,71,5.1%
Marcus Morris,30.2,NYK,Forward,1383,37,0.6%,32,1.1%,49,3.5%,52,3.2%,53,13.1%,67,2.0%,49,15.3%
Marcus Morris,30.2,LAC,Big,548,32,1.2%,43,1.0%,60,3.7%,5,2.1%,8,11.7%,0,0.0%,16,16.0%
Markieff Morris,30.2,LAL,Big,197,33,1.2%,45,1.1%,12,5.9%,42,6.6%,14,13.2%,97,14.3%,9,11.1%
Markieff Morris,30.2,DET,Big,988,7,0.5%,57,1.2%,53,3.9%,7,2.4%,24,14.4%,48,1.9%,37,24.5%
Monte Morris,24.3,DEN,Point,1577,59,0.5%,41,1.4%,94,1.8%,27,1.4%,8,7.2%,0,0.0%,33,1.2%
Emmanuel Mudiay,23.7,UTA,Point,781,71,0.6%,29,1.2%,43,3.2%,55,2.2%,76,12.4%,0,0.0%,47,2.5%
Mychal Mulder,25.4,GSW,Point,189,29,0.3%,2,0.5%,14,4.5%,39,1.8%,33,8.6%,0,0.0%,0,0.0%
Dejounte Murray,23.1,SAS,Point,1663,53,0.5%,94,2.9%,25,3.4%,96,4.2%,100,18.7%,80,1.3%,92,15.7%
Jamal Murray,22.7,DEN,Combo,1902,50,0.5%,61,1.6%,94,2.1%,68,2.5%,50,10.4%,83,1.3%,56,5.2%
Dzanan Musa,20.5,BKN,Forward,427,1,0.1%,37,1.2%,91,2.4%,61,3.4%,37,11.7%,0,0.0%,0,0.0%
Mike Muscala,28.3,OKC,Big,523,26,1.1%,16,0.8%,64,3.6%,8,2.5%,32,15.3%,0,0.0%,17,16.7%
Sviatoslav Mykhailiuk,22.4,DET,Forward,1236,4,0.2%,56,1.4%,69,2.8%,1,1.3%,0,7.2%,75,2.8%,4,1.9%
Abdel Nader,26.1,OKC,Forward,789,87,1.3%,49,1.3%,36,3.8%,4,1.6%,8,9.3%,0,0.0%,12,8.3%
Larry Nance Jr.,26.8,CLE,Big,1455,15,0.8%,85,1.6%,94,2.5%,47,7.3%,66,20.1%,39,1.2%,79,39.5%
Shabazz Napier,28.3,WAS,Point,487,49,0.4%,90,2.5%,37,3.3%,47,1.9%,39,9.0%,0,0.0%,0,0.0%
Shabazz Napier,28.3,MIN,Point,854,47,0.4%,63,1.9%,57,2.9%,43,1.9%,67,11.5%,0,0.0%,61,4.4%
Raul Neto,27.5,PHI,Point,597,61,0.5%,47,1.4%,35,3.3%,25,1.4%,12,7.3%,94,3.6%,0,0.0%
Georges Niang,26.4,UTA,Big,854,2,0.2%,24,0.9%,69,3.5%,1,1.5%,8,11.7%,0,0.0%,22,18.9%
Nerlens Noel,25.6,OKC,Big,1106,95,4.1%,97,2.3%,10,6.2%,60,8.6%,44,17.0%,0,0.0%,76,37.7%
Jaylen Nowell,20.3,MIN,Combo,139,36,0.4%,9,0.9%,73,2.7%,42,1.9%,5,6.8%,0,0.0%,0,0.0%
Frank Ntilikina,21.3,NYK,Point,1164,73,0.7%,75,2.0%,8,4.8%,37,1.8%,31,8.4%,82,1.3%,82,9.8%
Kendrick Nunn,24.2,MIA,Combo,1928,29,0.4%,36,1.2%,45,3.2%,9,1.2%,23,8.4%,0,0.0%,0,0.0%
Jusuf Nurkic,25.2,POR,Big,253,86,3.2%,89,1.8%,17,5.5%,66,9.1%,90,24.7%,0,0.0%,24,20.0%
David Nwaba,26.8,BKN,Combo,252,100,2.1%,68,1.7%,3,4.8%,70,2.7%,65,11.1%,100,5.3%,0,0.0%
Royce O'Neale,26.4,UTA,Wing,2044,72,0.8%,45,1.3%,22,4.2%,22,1.4%,95,16.3%,0,0.0%,97,27.3%
Kyle O'Quinn,29.6,PHI,Big,252,95,4.1%,61,1.2%,27,5.1%,80,10.8%,92,26.1%,85,7.7%,83,42.1%
Semi Ojeleye,24.9,BOS,Big,945,3,0.3%,30,0.9%,78,3.2%,7,2.5%,6,10.6%,0,0.0%,42,26.4%
Jahlil Okafor,23.9,NOP,Big,457,63,2.1%,8,0.5%,38,4.5%,74,9.8%,40,16.6%,92,9.1%,24,20.0%
Elie Okobo,22.0,PHX,Combo,644,18,0.2%,50,1.4%,50,3.1%,62,2.3%,67,11.1%,0,0.0%,62,5.9%
Josh Okogie,21.2,MIN,Wing,1514,75,0.8%,81,1.8%,39,3.4%,95,5.4%,70,11.9%,72,1.9%,24,2.6%
Victor Oladipo,27.5,IND,Wing,528,25,0.4%,56,1.4%,71,2.7%,40,1.8%,73,12.1%,0,0.0%,0,0.0%
Kelly Olynyk,28.5,MIA,Big,1258,21,0.9%,79,1.5%,25,5.2%,15,3.4%,51,17.9%,60,2.9%,84,42.5%
Cedi Osman,24.6,CLE,Forward,1902,19,0.4%,45,1.2%,55,3.3%,13,2.1%,17,10.1%,51,1.1%,51,15.4%
Kelly Oubre,23.9,PHX,Forward,1931,73,1.1%,73,1.5%,33,3.9%,65,3.5%,68,14.5%,51,1.1%,77,27.2%
Jabari Parker,24.6,ATL,Big,837,21,0.9%,94,2.1%,44,4.3%,42,6.6%,41,16.6%,0,0.0%,28,21.6%
Eric Paschall,23.0,GSW,Forward,1590,23,0.4%,15,0.8%,73,2.8%,80,4.9%,43,12.0%,63,1.3%,24,10.6%
Anzejs Pasecniks,23.9,WAS,Big,413,45,1.5%,20,0.8%,9,6.4%,70,9.3%,26,14.6%,85,7.7%,60,32.1%
Patrick Patterson,30.6,LAC,Big,683,1,0.2%,2,0.4%,95,2.4%,24,4.7%,19,13.9%,57,2.7%,5,7.5%
Chris Paul,34.5,OKC,Point,2207,24,0.3%,84,2.2%,55,3.0%,16,1.3%,92,14.9%,73,1.0%,75,6.1%
Cameron Payne,25.2,PHX,Point,167,69,0.6%,78,2.0%,18,3.8%,49,2.0%,80,12.9%,0,0.0%,88,14.3%
Elfrid Payton,25.7,NYK,Point,1232,78,0.7%,86,2.4%,59,2.9%,94,4.1%,86,13.4%,0,0.0%,37,1.3%
Gary Payton II,26.9,WAS,Forward,410,36,0.6%,100,3.3%,9,5.2%,85,5.2%,51,13.0%,0,0.0%,0,0.0%
Norvel Pelle,26.7,PHI,Big,189,100,7.3%,6,0.5%,0,9.5%,50,7.6%,69,20.3%,0,0.0%,17,16.7%
Theo Pinson,24.0,BKN,Combo,308,52,0.5%,76,1.8%,12,4.2%,74,3.1%,45,10.0%,0,0.0%,73,7.7%
Mason Plumlee,29.7,DEN,Big,1028,52,1.7%,65,1.3%,23,5.3%,65,9.1%,58,19.0%,54,2.5%,61,33.3%
Jakob Poeltl,24.0,SAS,Big,1166,93,4.1%,70,1.4%,49,4.1%,82,11.0%,60,19.2%,71,4.5%,49,29.0%
Jordan Poole,20.4,GSW,Combo,1195,41,0.4%,24,1.0%,56,3.0%,0,0.7%,30,8.9%,91,1.8%,48,4.3%
Kevin Porter,19.5,CLE,Wing,1108,57,0.6%,74,1.7%,10,4.7%,39,1.8%,76,12.2%,0,0.0%,44,5.8%
Michael Porter,21.3,DEN,Forward,866,95,1.5%,53,1.3%,27,4.1%,97,7.2%,99,20.6%,69,2.4%,96,34.7%
Otto Porter,26.4,CHI,Forward,330,65,1.0%,85,1.9%,31,4.0%,67,3.6%,28,11.1%,81,3.6%,12,8.3%
Bobby Portis,24.7,NYK,Big,1318,9,0.6%,28,0.9%,92,2.6%,30,5.4%,36,16.3%,52,2.4%,88,44.9%
Kristaps Porzingis,24.2,DAL,Big,1813,85,3.1%,35,1.0%,57,3.8%,29,5.3%,80,21.5%,68,4.0%,71,36.0%
Dwight Powell,28.3,DAL,Big,1053,20,0.9%,77,1.5%,55,3.9%,48,7.4%,14,13.0%,47,1.8%,24,20.0%
Norman Powell,26.4,TOR,Wing,1456,68,0.7%,78,1.7%,63,2.9%,35,1.8%,41,9.8%,0,0.0%,71,11.4%
Taurean Prince,25.6,BKN,Big,1847,10,0.6%,65,1.3%,77,3.2%,6,2.2%,33,15.4%,80,6.3%,74,37.2%
Julius Randle,24.9,NYK,Big,2073,8,0.5%,40,1.0%,85,2.9%,45,7.1%,82,21.7%,54,2.5%,67,34.5%
Cameron Reddish,20.2,ATL,Wing,1520,81,0.9%,73,1.7%,40,3.4%,56,2.3%,65,11.5%,62,1.2%,35,4.4%
JJ Redick,35.4,NOP,Wing,1578,19,0.3%,3,0.5%,86,2.4%,4,0.7%,26,8.7%,0,0.0%,34,4.3%
Naz Reid,20.2,MIN,Big,462,66,2.2%,86,1.7%,5,6.7%,41,6.6%,37,16.3%,64,3.7%,55,30.3%
Josh Richardson,26.1,PHI,Combo,1693,91,1.1%,44,1.3%,53,3.1%,67,2.5%,12,7.8%,0,0.0%,55,5.2%
Austin Rivers,27.2,HOU,Wing,1518,20,0.3%,54,1.3%,44,3.3%,29,1.6%,33,9.5%,0,0.0%,19,1.1%
Duncan Robinson,25.5,MIA,Wing,2133,31,0.4%,7,0.7%,30,3.8%,1,0.4%,45,10.1%,85,3.0%,56,7.4%
Jerome Robinson,22.7,LAC,Wing,397,76,0.8%,19,0.9%,11,4.7%,7,0.8%,42,9.9%,0,0.0%,0,0.0%
Jerome Robinson,22.7,WAS,Wing,498,83,0.9%,47,1.3%,14,4.6%,30,1.6%,80,12.9%,0,0.0%,33,4.2%
Mitchell Robinson,21.6,NYK,Big,1347,96,4.3%,82,1.5%,18,5.5%,93,12.9%,38,16.3%,80,6.5%,15,14.9%
Glenn Robinson III,25.8,PHI,Forward,264,17,0.4%,61,1.5%,83,2.6%,92,5.7%,44,12.3%,93,7.7%,61,22.2%
Glenn Robinson III,25.8,GSW,Wing,1512,35,0.4%,50,1.3%,92,2.3%,87,4.1%,40,9.7%,81,2.8%,88,22.1%
Rajon Rondo,33.7,LAL,Point,973,4,0.1%,59,1.7%,78,2.3%,69,2.5%,71,11.7%,0,0.0%,94,16.3%
Derrick Rose,31.1,DET,Point,1297,65,0.6%,37,1.3%,98,1.5%,57,2.2%,22,7.6%,0,0.0%,41,1.5%
Terrence Ross,28.7,ORL,Wing,1882,62,0.6%,79,1.7%,95,2.1%,5,0.7%,61,11.1%,0,0.0%,56,7.8%
Terry Rozier,25.6,CHA,Combo,2159,17,0.2%,41,1.2%,91,2.2%,56,2.2%,68,11.3%,89,1.8%,15,1.0%
Ricky Rubio,29.0,PHX,Point,2012,31,0.3%,69,1.9%,27,3.4%,65,2.4%,84,13.2%,0,0.0%,76,7.1%
D'Angelo Russell,23.7,GSW,Combo,1056,45,0.4%,39,1.2%,80,2.5%,12,1.3%,55,10.5%,0,0.0%,24,1.7%
D'Angelo Russell,23.7,MIN,Combo,391,55,0.5%,71,1.7%,95,2.0%,2,0.7%,86,13.5%,0,0.0%,41,3.1%
Domantas Sabonis,23.5,IND,Big,2150,12,0.7%,27,0.9%,80,3.1%,67,9.2%,90,25.2%,53,2.4%,90,50.0%
JaKarr Sampson,26.6,IND,Big,435,32,1.2%,83,1.6%,15,5.6%,25,4.9%,30,14.8%,0,0.0%,29,22.6%
Dario Saric,25.6,PHX,Big,1619,7,0.5%,37,1.0%,62,3.7%,37,5.9%,56,18.6%,89,8.5%,35,23.9%
Tomas Satoransky,28.0,CHI,Combo,1877,11,0.2%,77,1.8%,58,3.0%,89,4.1%,47,10.0%,0,0.0%,86,11.0%
Admiral Schofield,22.6,WAS,Forward,343,33,0.6%,17,0.9%,1,6.0%,9,1.9%,12,9.6%,0,0.0%,69,24.0%
Dennis Schroder,26.1,OKC,Combo,1981,30,0.4%,18,1.0%,62,2.9%,6,0.9%,53,10.4%,88,1.6%,27,2.1%
Mike Scott,31.3,PHI,Big,1169,2,0.2%,17,0.8%,74,3.3%,32,5.5%,29,14.7%,43,1.6%,20,16.9%
Thabo Sefolosha,35.5,HOU,Big,410,39,1.3%,98,2.3%,52,4.0%,24,4.6%,23,14.3%,0,0.0%,43,26.5%
Collin Sexton,20.8,CLE,Point,2110,12,0.2%,35,1.3%,69,2.6%,84,2.9%,14,7.3%,76,1.0%,0,0.0%
Landry Shamet,22.6,LAC,Wing,1403,22,0.4%,5,0.6%,24,4.0%,0,0.4%,6,6.0%,69,1.6%,47,6.2%
Iman Shumpert,29.3,BKN,Forward,239,20,0.4%,95,2.2%,39,3.6%,57,3.3%,4,8.8%,100,11.1%,31,12.5%
Pascal Siakam,25.6,TOR,Forward,2105,85,1.3%,48,1.2%,71,2.8%,43,3.0%,77,15.7%,59,1.2%,81,27.7%
Chris Silva,23.1,MIA,Big,304,88,3.3%,33,0.9%,2,8.5%,100,17.5%,50,17.8%,94,9.5%,82,41.2%
Ben Simmons,23.3,PHI,Point,2016,90,0.8%,92,2.6%,45,3.1%,100,5.7%,94,14.9%,86,1.6%,100,31.1%
Anfernee Simons,20.4,POR,Combo,1353,32,0.4%,3,0.8%,26,3.8%,35,1.7%,24,8.5%,0,0.0%,53,5.1%
Alen Smailagic,19.2,GSW,Big,123,50,1.6%,15,0.7%,47,4.2%,57,8.2%,0,7.9%,0,0.0%,9,11.1%
Marcus Smart,25.7,BOS,Combo,1914,76,0.8%,89,2.2%,39,3.4%,48,2.1%,38,9.2%,92,1.8%,58,5.2%
Ish Smith,31.3,WAS,Point,1761,92,0.8%,49,1.4%,73,2.4%,29,1.5%,63,10.8%,78,1.0%,63,4.6%
Dennis Smith Jr.,21.9,NYK,Point,525,75,0.7%,82,2.2%,6,4.9%,90,3.8%,65,11.2%,0,0.0%,0,0.0%
Tony Snell,28.0,DET,Wing,1638,39,0.5%,15,0.9%,77,2.6%,2,0.6%,8,6.4%,0,0.0%,51,7.1%
Omari Spellman,22.3,GSW,Big,826,48,1.5%,73,1.4%,86,2.8%,51,7.6%,31,15.3%,82,7.1%,32,23.3%
Edmond Sumner,23.8,IND,Wing,418,78,0.8%,61,1.5%,16,4.5%,59,2.5%,20,7.9%,0,0.0%,0,0.0%
Caleb Swanigan,22.5,POR,Big,230,18,0.8%,3,0.4%,1,8.6%,81,10.8%,85,22.4%,0,0.0%,93,52.9%
Jayson Tatum,21.7,BOS,Forward,2262,83,1.3%,80,1.8%,95,2.1%,33,2.8%,73,15.2%,0,0.0%,100,40.5%
Jeff Teague,31.4,MIN,Combo,936,68,0.7%,32,1.1%,59,2.9%,24,1.6%,9,7.6%,0,0.0%,26,1.9%
Jeff Teague,31.4,ATL,Combo,506,61,0.6%,55,1.5%,86,2.3%,59,2.3%,20,8.2%,0,0.0%,36,2.7%
Garrett Temple,33.5,BKN,Wing,1725,74,0.8%,38,1.2%,83,2.5%,31,1.6%,34,9.5%,0,0.0%,76,13.5%
Daniel Theis,27.6,BOS,Big,1562,81,2.8%,40,1.0%,14,5.6%,61,8.7%,46,17.5%,76,5.1%,14,14.3%
Isaiah Thomas,30.7,WAS,Point,924,35,0.3%,4,0.6%,39,3.2%,14,1.2%,2,6.5%,0,0.0%,45,2.3%
Matt Thomas,25.2,TOR,Wing,388,5,0.1%,30,1.1%,32,3.7%,32,1.6%,67,11.6%,92,4.5%,0,0.0%
Tristan Thompson,28.6,CLE,Big,1713,43,1.5%,19,0.8%,93,2.6%,95,13.3%,72,20.6%,40,1.3%,47,28.6%
Matisse Thybulle,22.7,PHI,Wing,1261,97,1.9%,100,3.1%,17,4.5%,82,3.6%,2,5.3%,61,1.2%,19,1.2%
