Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Jordan Clarkson,27.4,UTA,Wing,197,29,+5.4,3,+7.9,13,+4.5%,1,+74.5,53,+0.1,38,+6.0%,36,+16.7,3,+7.1,18,+6.4%,3,+99.2
Mike Conley,32.1,UTA,Point,162,40,+1.6,96,-5.4,29,+1.6%,98,-45.5,83,-1.1,17,+13.3%,76,-25.0,92,-3.5,39,+2.3%,92,-48.8
Pat Connaughton,26.8,MIL,Wing,170,13,+11.7,33,+1.7,19,+3.6%,36,+12.2,75,-0.8,11,+15.4%,83,-32.2,21,+2.1,17,+6.7%,17,+35.4
Robert Covington,28.9,HOU,Big,371,66,-3.4,53,+0.0,14,+4.3%,60,-2.9,68,-0.6,48,+3.2%,78,-28.8,28,+1.5,14,+7.5%,29,+20.5
Jae Crowder,29.3,MIA,Big,659,33,+4.5,45,+0.4,53,-0.1%,40,+10.2,35,+0.8,37,+6.6%,23,+33.6,61,-0.5,57,-0.3%,64,-8.0
Seth Curry,29.2,DAL,Combo,172,39,+1.7,100,-8.4,90,-4.1%,100,-59.3,78,-0.9,56,-0.7%,72,-18.3,100,-7.9,56,-0.2%,99,-89.0
Anthony Davis,26.6,LAL,Big,768,79,-8.6,17,+3.2,73,-1.3%,18,+29.2,49,+0.2,89,-19.0%,33,+19.8,13,+3.0,30,+4.0%,6,+64.4
Goran Dragic,33.5,MIA,Point,552,80,-9.1,68,-0.7,23,+2.6%,67,-9.6,73,-0.8,54,-0.5%,68,-17.1,50,+0.1,3,+11.0%,49,+2.3
Joel Embiid,25.6,PHI,Big,144,17,+10.5,7,+5.0,43,+0.6%,9,+39.0,1,+6.5,23,+11.4%,1,+154.2,72,-1.5,52,+0.6%,70,-14.2
James Ennis,29.3,ORL,Forward,119,18,+10.2,86,-3.3,9,+5.3%,70,-10.6,59,-0.2,45,+4.0%,60,-7.5,85,-2.6,18,+6.6%,65,-8.2
Dorian Finney-Smith,26.5,DAL,Forward,190,91,-13.5,28,+2.1,48,+0.2%,30,+15.7,69,-0.6,9,+16.7%,86,-39.1,14,+3.0,98,-11.6%,18,+34.6
Evan Fournier,27.0,ORL,Wing,170,3,+17.5,20,+3.0,5,+6.1%,10,+38.4,10,+2.4,2,+29.2%,5,+80.0,32,+1.3,13,+8.6%,16,+36.4
Danilo Gallinari,31.2,OKC,Big,211,8,+13.2,50,+0.2,18,+3.6%,33,+14.8,4,+3.7,65,-5.0%,3,+100.5,95,-3.9,5,+10.5%,94,-58.3
Marc Gasol,34.8,TOR,Big,226,43,+0.8,51,+0.1,28,+1.8%,73,-12.3,29,+0.9,26,+10.4%,45,+7.2,73,-1.5,42,+2.1%,89,-42.1
Paul George,29.5,LAC,Wing,475,72,-4.7,71,-0.8,17,+3.7%,77,-15.3,42,+0.4,21,+12.0%,51,+1.5,71,-1.4,21,+6.0%,83,-28.2
Rudy Gobert,27.3,UTA,Big,270,7,+15.6,98,-5.7,95,-5.3%,88,-28.7,92,-1.8,52,+0.7%,93,-66.7,68,-1.1,81,-5.4%,53,0.0
Eric Gordon,30.9,HOU,Wing,409,51,-0.7,48,+0.3,8,+5.4%,50,+0.1,26,+1.0,8,+17.3%,21,+41.1,52,-0.0,34,+2.9%,56,-3.8
Jerami Grant,25.6,DEN,Big,652,38,+2.7,21,+2.9,25,+2.3%,23,+23.4,80,-1.0,28,+9.4%,88,-51.6,8,+3.6,59,-0.8%,8,+60.3
Danny Green,32.4,LAL,Wing,521,74,-6.4,32,+1.8,34,+1.4%,31,+15.6,33,+0.8,53,+0.6%,41,+11.9,33,+1.3,33,+3.3%,27,+23.4
JaMychal Green,29.4,LAC,Big,208,20,+7.8,23,+2.8,47,+0.3%,16,+30.1,33,+0.8,28,+9.4%,23,+29.6,26,+1.9,74,-4.1%,18,+30.9
Jeff Green,33.2,HOU,Forward,336,8,+13.2,38,+1.0,96,-5.3%,43,+8.8,21,+1.4,64,-4.3%,16,+48.0,63,-0.6,99,-12.1%,66,-8.4
Tim Hardaway Jr.,27.6,DAL,Wing,203,6,+16.2,8,+4.8,56,-0.2%,11,+37.3,19,+1.5,57,-1.1%,24,+26.4,8,+3.6,98,-11.9%,12,+45.7
James Harden,30.2,HOU,Point,445,95,-16.5,92,-4.3,39,+1.0%,93,-35.5,85,-1.3,71,-8.0%,75,-23.7,81,-2.4,20,+6.0%,85,-33.3
Montrezl Harrell,25.8,LAC,Big,231,2,+19.5,25,+2.5,69,-1.1%,24,+19.4,84,-1.2,18,+12.6%,79,-30.4,9,+3.6,96,-11.1%,7,+63.2
Gary Harris,25.1,DEN,Wing,379,90,-13.3,37,+1.1,13,+4.5%,53,-0.2,43,+0.3,27,+9.7%,56,-5.0,39,+0.9,19,+6.2%,45,+3.0
Tobias Harris,27.3,PHI,Forward,148,3,+17.8,0,+15.7,1,+7.7%,0,+146.8,0,+9.8,23,+11.4%,0,+182.4,4,+5.9,1,+17.7%,1,+126.7
Gordon Hayward,29.6,BOS,Forward,157,10,+12.7,63,-0.3,87,-2.9%,51,+0.1,83,-1.1,69,-7.4%,78,-27.0,35,+1.1,69,-3.6%,28,+23.1
George Hill,33.5,MIL,Combo,268,37,+2.9,69,-0.7,77,-1.9%,66,-9.2,93,-1.8,58,-1.8%,80,-30.5,36,+1.1,66,-3.0%,42,+6.3
Justin Holiday,30.6,IND,Wing,131,100,-30.3,90,-4.2,93,-4.6%,91,-35.1,43,+0.3,81,-12.0%,46,+5.5,88,-3.0,93,-9.2%,91,-43.3
Al Horford,33.4,PHI,Big,128,5,+16.2,95,-5.3,6,+5.9%,99,-51.7,64,-0.5,63,-4.2%,43,+9.5,98,-4.8,3,+11.7%,98,-86.9
Danuel House,26.4,HOU,Forward,276,34,+4.1,75,-1.5,61,-0.4%,72,-11.2,63,-0.5,43,+4.3%,64,-11.7,80,-2.2,50,+0.7%,80,-25.5
Dwight Howard,33.9,LAL,Big,253,28,+6.1,13,+4.0,57,-0.3%,13,+34.9,23,+1.2,44,+4.1%,25,+26.1,23,+2.0,53,+0.4%,21,+29.3
Serge Ibaka,30.1,TOR,Big,251,59,-2.0,54,+0.0,64,-0.6%,52,-0.1,56,+0.0,20,+12.1%,57,-6.4,48,+0.4,68,-3.2%,35,+14.7
Andre Iguodala,35.8,MIA,Forward,409,52,-0.9,41,+0.8,74,-1.7%,46,+3.3,73,-0.8,83,-12.6%,77,-26.0,29,+1.5,65,-2.7%,25,+25.2
Joe Ingles,32.1,UTA,Forward,234,98,-19.1,33,+1.7,38,+1.1%,38,+11.7,57,-0.0,96,-23.6%,57,-6.6,49,+0.3,43,+2.0%,48,+2.9
Reggie Jackson,29.5,LAC,Combo,162,14,+11.4,44,+0.4,82,-2.5%,53,-0.5,70,-0.7,34,+7.5%,73,-21.2,30,+1.4,82,-5.6%,32,+19.0
LeBron James,34.8,LAL,Forward,759,84,-10.8,57,-0.1,30,+1.6%,59,-2.6,60,-0.2,53,-0.3%,54,-4.0,45,+0.5,62,-1.8%,61,-5.0
Nikola Jokic,24.7,DEN,Big,694,23,+7.0,43,+0.5,41,+0.7%,48,+0.7,20,+1.4,25,+10.7%,28,+24.8,51,-0.0,73,-4.0%,54,-1.0
Kyle Korver,38.6,MIL,Wing,115,70,-4.6,47,+0.4,38,+1.0%,34,+12.5,78,-0.9,92,-20.6%,50,+3.0,43,+0.5,28,+4.3%,38,+11.4
Caris LeVert,25.2,BKN,Combo,139,94,-16.2,98,-5.5,22,+3.1%,84,-18.9,48,+0.2,12,+15.2%,93,-66.7,99,-5.7,25,+4.9%,72,-15.0
Kawhi Leonard,28.3,LAC,Forward,510,32,+4.6,30,+2.0,78,-2.0%,22,+23.6,16,+2.0,98,-25.9%,18,+43.5,56,-0.1,38,+2.5%,57,-4.0
Damian Lillard,29.3,POR,Point,187,86,-11.6,68,-0.6,18,+3.6%,64,-8.6,98,-2.9,35,+7.4%,97,-74.6,20,+2.1,40,+2.2%,23,+27.8
Brook Lopez,31.6,MIL,Big,327,62,-2.7,63,-0.4,80,-2.2%,56,-1.2,30,+0.9,74,-10.0%,44,+8.3,63,-0.7,94,-9.4%,60,-5.0
Kyle Lowry,33.6,TOR,Point,413,68,-3.9,39,+0.9,91,-4.1%,37,+12.1,48,+0.2,90,-20.4%,34,+17.8,59,-0.4,85,-6.3%,63,-6.3
Timothe Luwawu-Cabarrot,24.5,BKN,Wing,131,97,-18.6,97,-5.5,36,+1.2%,97,-44.7,28,+1.0,1,+29.4%,48,+5.1,98,-5.1,48,+1.0%,93,-54.4
Wesley Matthews,33.0,MIL,Wing,246,36,+3.1,78,-1.9,59,-0.3%,88,-26.7,14,+2.0,3,+24.8%,35,+17.0,93,-3.6,83,-5.7%,96,-59.8
CJ McCollum,28.1,POR,Combo,240,28,+6.3,31,+1.9,98,-7.8%,28,+16.9,3,+4.5,99,-28.1%,6,+65.0,86,-2.7,93,-8.9%,74,-17.7
JaVale McGee,31.8,LAL,Big,128,64,-3.0,38,+0.9,11,+4.6%,45,+4.6,18,+1.7,32,+8.2%,49,+3.3,55,-0.1,16,+6.8%,40,+6.7
Ben McLemore,26.7,HOU,Wing,117,33,+4.3,66,-0.5,100,-9.2%,78,-15.8,62,-0.3,78,-11.8%,70,-17.9,60,-0.4,100,-12.2%,75,-17.8
Khris Middleton,28.2,MIL,Forward,355,83,-9.4,89,-3.9,51,+0.1%,89,-30.9,67,-0.6,24,+11.0%,69,-17.2,83,-2.5,78,-4.5%,87,-37.3
Paul Millsap,34.7,DEN,Big,459,65,-3.1,53,+0.0,57,-0.3%,54,-0.8,61,-0.3,19,+12.6%,58,-6.9,47,+0.4,76,-4.4%,45,+3.0
Marcus Morris,30.2,LAC,Big,386,88,-12.5,73,-1.2,42,+0.7%,69,-10.4,63,-0.4,73,-8.8%,63,-9.5,65,-0.8,15,+7.2%,67,-10.8
Markieff Morris,30.2,LAL,Big,379,60,-2.0,91,-4.3,50,+0.1%,95,-40.9,88,-1.6,36,+7.4%,88,-47.4,91,-3.3,71,-3.9%,97,-61.2
Jamal Murray,22.7,DEN,Combo,752,82,-9.4,59,-0.2,43,+0.5%,68,-9.9,52,+0.2,10,+15.9%,61,-8.8,46,+0.5,38,+2.6%,52,+0.1
Georges Niang,26.4,UTA,Big,109,15,+11.1,11,+4.6,24,+2.5%,17,+29.9,38,+0.6,7,+18.2%,27,+25.0,11,+3.3,23,+5.2%,19,+30.1
Jusuf Nurkic,25.2,POR,Big,201,50,-0.6,87,-3.3,45,+0.5%,73,-13.1,82,-1.1,22,+11.8%,83,-35.0,82,-2.5,47,+1.0%,76,-20.0
Victor Oladipo,27.5,IND,Wing,122,92,-13.6,15,+3.4,75,-1.7%,15,+30.4,97,-2.8,30,+8.4%,100,-108.3,5,+5.5,87,-6.5%,3,+98.1
Kelly Olynyk,28.5,MIA,Big,257,78,-8.1,76,-1.6,88,-3.0%,79,-17.0,74,-0.8,83,-12.6%,67,-13.2,62,-0.6,79,-4.8%,71,-14.3
Chris Paul,34.5,OKC,Point,260,38,+2.9,26,+2.4,33,+1.4%,19,+28.9,2,+5.1,48,+2.2%,4,+93.5,70,-1.3,12,+8.9%,53,0.0
Mason Plumlee,29.7,DEN,Big,186,78,-8.1,80,-2.1,54,-0.1%,83,-18.1,88,-1.5,78,-11.1%,84,-35.8,68,-1.3,24,+5.0%,73,-17.0
Norman Powell,26.4,TOR,Wing,267,69,-4.4,57,-0.1,78,-2.1%,33,+13.4,18,+1.7,88,-18.6%,11,+57.1,67,-1.0,80,-4.9%,47,+2.9
Josh Richardson,26.1,PHI,Combo,144,93,-13.9,4,+7.2,0,+10.1%,13,+32.7,6,+3.4,39,+5.7%,22,+35.4,7,+3.8,0,+25.8%,2,+115.2
Austin Rivers,27.2,HOU,Wing,195,35,+3.4,77,-1.6,93,-4.2%,75,-13.8,45,+0.3,61,-3.5%,48,+4.8,79,-2.1,83,-6.2%,79,-24.8
Rajon Rondo,33.7,LAL,Point,394,13,+11.5,19,+3.0,79,-2.1%,21,+26.7,15,+2.0,66,-5.0%,8,+61.1,53,-0.1,43,+1.8%,57,-3.9
Terrence Ross,28.7,ORL,Wing,135,96,-16.6,56,-0.1,99,-8.7%,71,-11.2,87,-1.4,100,-42.1%,73,-18.5,27,+1.8,88,-6.5%,48,+2.7
Dennis Schroder,26.1,OKC,Combo,226,76,-7.2,65,-0.5,92,-4.2%,81,-17.3,77,-0.9,18,+12.8%,81,-30.5,54,-0.1,73,-4.0%,78,-20.7
Pascal Siakam,25.6,TOR,Forward,417,57,-1.7,46,+0.4,67,-0.9%,38,+11.9,47,+0.3,94,-22.4%,43,+9.1,44,+0.5,48,+0.8%,30,+20.1
Marcus Smart,25.7,BOS,Combo,647,57,-1.7,78,-1.6,88,-3.0%,82,-17.9,98,-3.0,79,-11.8%,92,-64.6,31,+1.3,84,-6.3%,37,+13.5
Garrett Temple,33.5,BKN,Wing,137,99,-23.6,2,+8.0,16,+3.9%,4,+47.9,79,-0.9,60,-3.0%,95,-71.4,1,+9.1,58,-0.7%,4,+78.8
PJ Tucker,34.5,HOU,Big,414,85,-11.1,52,+0.1,66,-0.8%,48,+0.7,95,-2.2,76,-10.5%,90,-58.3,28,+1.5,35,+2.8%,31,+19.9
Myles Turner,23.6,IND,Big,145,47,+0.1,3,+7.9,37,+1.1%,2,+73.5,91,-1.7,81,-12.0%,74,-23.6,2,+9.0,9,+9.3%,0,+186.4
Fred VanVleet,25.7,TOR,Combo,429,21,+7.6,88,-3.5,21,+3.3%,98,-47.8,39,+0.5,46,+3.3%,33,+18.1,93,-3.7,23,+5.7%,100,-98.2
Nikola Vucevic,29.0,ORL,Big,184,11,+12.7,36,+1.2,73,-1.5%,41,+9.9,81,-1.0,3,+23.0%,98,-75.0,25,+1.9,89,-7.3%,36,+13.8
Kemba Walker,29.5,BOS,Point,627,53,-1.3,83,-3.0,72,-1.2%,83,-18.3,24,+1.1,79,-11.8%,32,+20.7,97,-4.4,61,-1.2%,93,-50.8
TJ Warren,26.2,IND,Forward,156,9,+12.9,14,+3.6,35,+1.2%,7,+42.6,41,+0.4,8,+18.1%,38,+12.8,18,+2.6,33,+3.3%,9,+55.0
Russell Westbrook,31.0,HOU,Combo,261,44,+0.6,8,+4.9,3,+7.2%,5,+46.5,22,+1.4,29,+8.7%,17,+45.5,6,+4.1,10,+9.2%,8,+56.5
Hassan Whiteside,30.4,POR,Big,116,46,+0.3,23,+2.8,4,+6.4%,62,-5.5,89,-1.6,4,+20.0%,96,-72.7,18,+2.6,7,+9.8%,33,+16.1
Lou Williams,33.0,LAC,Combo,336,23,+7.3,42,+0.7,63,-0.5%,39,+11.3,28,+1.0,33,+8.1%,29,+24.1,57,-0.3,70,-3.7%,44,+5.1
Marvin Williams,33.4,MIL,Big,178,48,-0.1,10,+4.6,58,-0.3%,18,+29.5,17,+1.8,42,+4.9%,15,+50.0,15,+3.0,32,+3.6%,22,+29.1
Ivica Zubac,22.6,LAC,Big,317,93,-15.2,81,-2.2,44,+0.5%,80,-17.3,65,-0.5,84,-13.4%,59,-7.4,74,-1.7,8,+9.7%,82,-26.7
Torrey Craig,28.9,DEN,Wing,372,12,+11.9,72,-1.1,85,-2.8%,57,-2.0,25,+1.1,86,-14.4%,9,+60.2,78,-2.1,57,-0.5%,83,-33.2
Monte Morris,24.3,DEN,Point,396,16,+10.8,35,+1.4,81,-2.5%,23,+21.5,46,+0.3,77,-10.8%,39,+12.8,41,+0.8,72,-3.9%,26,+23.7
Kyle Kuzma,24.3,LAL,Forward,470,22,+7.4,93,-4.4,71,-1.2%,94,-40.1,94,-2.2,57,-1.5%,85,-37.8,76,-1.8,68,-3.3%,88,-38.5
Alex Caruso,25.7,LAL,Combo,499,73,-6.3,94,-4.5,40,+0.9%,93,-37.9,86,-1.3,33,+8.1%,82,-30.7,88,-2.9,45,+1.1%,90,-42.7
OG Anunoby,22.3,TOR,Forward,392,31,+5.1,79,-2.1,26,+2.1%,90,-30.9,34,+0.8,41,+5.4%,47,+5.3,89,-3.1,28,+4.1%,95,-59.7
Bam Adebayo,22.3,MIA,Big,686,49,-0.5,43,+0.6,33,+1.4%,42,+9.9,31,+0.8,47,+3.2%,26,+26.0,57,-0.2,11,+9.1%,50,+1.5
Jayson Tatum,21.7,BOS,Forward,690,88,-12.2,9,+4.7,31,+1.5%,6,+44.9,5,+3.6,15,+13.7%,2,+101.0,40,+0.8,54,+0.3%,38,+12.8
Semi Ojeleye,24.9,BOS,Big,113,48,-0.5,88,-3.6,27,+1.8%,87,-22.3,58,-0.1,13,+14.6%,53,-2.6,90,-3.2,60,-0.9%,86,-36.0
Daniel Theis,27.6,BOS,Big,481,71,-4.6,58,-0.2,62,-0.5%,55,-1.2,8,+2.4,59,-1.9%,12,+55.3,83,-2.6,64,-2.5%,88,-40.7
Maxi Kleber,27.8,DAL,Big,203,25,+6.6,13,+4.1,3,+6.9%,27,+17.6,9,+2.4,31,+8.4%,13,+50.7,23,+2.0,2,+15.2%,55,-1.5
Jarrett Allen,21.5,BKN,Big,132,98,-19.2,1,+12.8,48,+0.2%,3,+66.7,8,+2.5,61,-3.5%,14,+50.0,0,+10.4,51,+0.7%,5,+75.7
Markelle Fultz,21.4,ORL,Combo,143,4,+17.0,67,-0.5,7,+5.7%,44,+5.6,36,+0.7,0,+36.2%,52,0.0,73,-1.6,46,+1.0%,58,-4.8
Donovan Mitchell,23.1,UTA,Combo,263,58,-1.8,93,-4.4,97,-6.6%,76,-14.5,38,+0.6,95,-22.9%,40,+12.5,84,-2.6,97,-11.2%,59,-4.9
Royce O'Neale,26.4,UTA,Wing,248,0,+21.7,99,-6.8,94,-4.8%,96,-42.1,93,-1.9,72,-8.3%,89,-57.1,87,-2.9,95,-11.0%,78,-22.9
Brad Wanamaker,30.3,BOS,Combo,265,56,-1.6,27,+2.2,20,+3.4%,32,+15.3,68,-0.6,6,+18.6%,65,-11.9,16,+2.9,27,+4.7%,15,+38.6
Robert Williams,22.0,BOS,Big,143,41,+1.3,48,+0.4,8,+5.7%,49,+0.5,57,-0.1,5,+19.6%,63,-10.4,33,+1.2,6,+10.1%,28,+20.6
Luka Doncic,20.7,DAL,Wing,214,81,-9.3,18,+3.1,12,+4.6%,43,+6.2,54,+0.1,13,+14.9%,90,-58.3,12,+3.2,55,+0.2%,24,+27.5
Michael Porter,21.3,DEN,Forward,436,61,-2.4,82,-2.3,55,-0.2%,86,-20.3,72,-0.7,68,-7.2%,66,-12.9,75,-1.7,26,+4.8%,81,-26.4
Shai Gilgeous-Alexander,21.3,OKC,Wing,279,63,-2.8,12,+4.4,28,+1.7%,3,+51.8,23,+1.2,73,-9.1%,10,+58.3,13,+3.0,67,-3.2%,14,+42.4
Donte DiVincenzo,22.7,MIL,Combo,161,54,-1.4,64,-0.5,32,+1.5%,63,-6.7,96,-2.8,14,+14.2%,94,-67.9,38,+0.9,29,+4.1%,39,+11.0
Landry Shamet,22.6,LAC,Wing,231,55,-1.6,62,-0.3,65,-0.8%,61,-3.6,66,-0.5,38,+6.0%,68,-13.3,43,+0.5,63,-2.4%,43,+6.0
Shake Milton,23.1,PHI,Combo,125,68,-4.1,6,+5.1,10,+4.6%,28,+17.5,7,+3.1,51,+1.7%,37,+16.7,22,+2.0,8,+9.8%,34,+15.4
Duncan Robinson,25.5,MIA,Wing,599,24,+6.6,74,-1.4,46,+0.5%,65,-8.9,53,+0.1,63,-3.6%,42,+11.5,69,-1.3,49,+0.8%,77,-20.4
Gary Clark,25.0,ORL,Forward,143,67,-3.7,85,-3.1,2,+7.2%,85,-19.1,55,+0.1,16,+13.6%,62,-9.2,96,-4.3,4,+10.6%,84,-33.3
Gary Trent Jr.,20.8,POR,Wing,181,75,-6.8,49,+0.2,86,-2.8%,57,-2.0,12,+2.2,67,-6.1%,19,+42.1,64,-0.7,90,-7.7%,68,-11.1
Tyler Herro,19.8,MIA,Combo,705,19,+8.2,28,+2.1,68,-1.1%,29,+16.7,13,+2.2,40,+5.5%,20,+41.8,58,-0.3,91,-7.9%,62,-6.1
Grant Williams,20.9,BOS,Big,163,53,-1.3,22,+2.9,63,-0.5%,12,+35.8,51,+0.2,87,-17.4%,18,+43.4,24,+1.9,31,+3.7%,20,+29.3
Darius Bazley,19.4,OKC,Big,116,89,-13.1,60,-0.2,83,-2.5%,78,-15.4,99,-3.2,43,+4.5%,99,-86.0,10,+3.3,92,-8.3%,13,+44.6
Kendrick Nunn,24.2,MIA,Combo,237,73,-5.1,70,-0.8,70,-1.2%,63,-8.5,90,-1.7,55,-0.6%,87,-44.1,38,+0.9,86,-6.4%,33,+18.1
Luguentz Dort,20.5,OKC,Wing,174,77,-7.4,83,-2.5,68,-0.9%,68,-10.1,100,-4.2,97,-24.6%,98,-76.3,34,+1.2,75,-4.3%,23,+28.8
