Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Tyson Chandler,22.1,CHI,Big,174,91,+20.2,+45,85,+10.2,46,-0.1%,75,-1.8%,75,+4.2%,98,+14.6,85,-9.9,96,-8.4%,68,+1.3%,27,+3.5%,48,-1.1
Jason Collins,25.9,NJN,Big,128,46,-1.7,-5,5,-16.9,11,-4.6%,11,+4.8%,35,-1.0%,30,-5.4,95,-15.2,98,-10.1%,19,-2.7%,100,-16.2%,90,-12.1
Nick Collison,24.0,SEA,Big,211,63,+3.8,+10,42,-2.5,47,+0.3%,42,+0.6%,25,-2.0%,95,+12.4,77,-6.4,90,-6.5%,82,+3.1%,19,+5.1%,8,+12.2
Samuel Dalembert,24.5,PHI,Big,192,61,+3.2,+7,77,+8.3,79,+4.2%,94,-4.1%,95,+9.2%,2,-22.8,29,+5.1,39,+2.6%,39,-0.6%,93,-6.7%,17,+8.1
Erick Dampier,29.3,DAL,Big,302,54,+0.4,+1,37,-3.4,32,-1.7%,51,+0.1%,66,+1.9%,25,-6.3,68,-3.8,77,-3.3%,31,-1.4%,25,+4.2%,86,-10.0
Antonio Daniels,29.6,SEA,Combo,324,48,-0.9,-2,26,-5.5,16,-4.1%,54,-0.1%,16,-4.2%,97,+14.3,72,-4.6,82,-4.4%,59,+0.7%,36,+1.9%,3,+17.1
Marquis Daniels,23.8,DAL,Combo,158,20,-12.4,-28,13,-10.7,8,-5.8%,21,+2.4%,27,-1.8%,84,+8.0,46,+1.7,53,+0.2%,51,+0.2%,44,+1.3%,66,-4.9
Antonio Davis,36.0,CHI,Big,171,43,-3.8,-10,17,-7.7,34,-1.5%,16,+3.7%,51,+0.6%,22,-7.6,69,-3.9,37,+3.1%,43,-0.2%,76,-3.3%,96,-20.9
Dale Davis,35.6,IND,Big,314,72,+8.1,+19,54,+2.0,54,+1.1%,36,+0.8%,62,+1.8%,46,-1.9,76,-6.2,72,-1.8%,85,+3.8%,40,+1.8%,41,+0.5
Ricky Davis,25.1,BOS,Wing,235,95,+23.2,+54,89,+12.5,87,+6.1%,18,+3.0%,96,+11.1%,69,+3.2,87,-10.7,92,-6.7%,45,-0.1%,79,-3.7%,46,-0.9
Juan Dixon,26.1,WAS,Combo,217,17,-14.8,-36,7,-14.8,4,-8.2%,30,+1.4%,18,-3.3%,86,+8.2,50,+0.0,89,-6.3%,6,-4.8%,20,+5.0%,30,+4.2
Keyon Dooling,24.5,MIA,Point,255,26,-8.1,-21,38,-3.3,23,-2.8%,95,-4.1%,29,-1.4%,19,-7.9,31,+4.8,12,+5.7%,75,+1.9%,59,-0.7%,44,-0.1
Chris Duhon,22.2,CHI,Point,162,22,-11.4,-29,11,-11.5,15,-4.2%,17,+3.2%,18,-3.6%,87,+8.9,51,-0.1,21,+4.5%,18,-2.9%,91,-6.5%,98,-22.6
Tim Duncan,28.5,SAS,Big,862,33,-6.2,-14,49,+0.1,39,-1.1%,53,+0.0%,68,+2.4%,42,-2.9,23,+6.3,58,-0.4%,1,-8.9%,80,-4.1%,75,-6.5
Reggie Evans,24.5,SEA,Big,208,39,-4.7,-12,47,-0.8,49,+0.6%,43,+0.6%,90,+7.4%,6,-14.0,37,+3.9,20,+4.6%,53,+0.2%,55,-0.2%,95,-16.5
Michael Finley,31.7,DAL,Wing,495,71,+7.6,+16,27,-5.4,75,+3.2%,27,+1.8%,3,-9.8%,32,-4.6,92,-13.0,88,-5.0%,87,+4.2%,52,+0.2%,12,+9.7
Danny Fortson,28.6,SEA,Big,105,50,-0.5,-1,22,-5.8,50,+0.8%,46,+0.5%,9,-6.3%,54,-0.3,73,-5.4,75,-2.5%,73,+1.7%,49,+0.5%,9,+11.6
Jeff Foster,27.8,IND,Big,230,60,+1.8,+5,62,+4.4,52,+0.9%,80,-2.2%,78,+5.2%,39,-3.6,43,+2.6,50,+0.9%,28,-1.6%,89,-6.3%,27,+5.1
Pau Gasol,24.3,MEM,Big,131,96,+24.3,+30,99,+22.0,96,+7.9%,99,-6.4%,87,+6.7%,26,-6.0,62,-2.4,69,-1.6%,97,+7.2%,1,+19.6%,68,-5.1
Manu Ginobili,27.3,SAS,Wing,769,94,+22.6,+52,92,+15.0,85,+5.8%,82,-2.3%,30,-1.4%,82,+6.7,80,-7.5,63,-0.8%,57,+0.5%,86,-5.9%,37,+2.0
Ben Gordon,21.6,CHI,Wing,150,78,+10.4,+26,82,+9.3,48,+0.4%,100,-8.4%,38,-0.7%,25,-6.2,56,-1.1,44,+2.2%,44,-0.2%,43,+1.4%,83,-8.8
Richard Hamilton,26.7,DET,Wing,1077,44,-2.7,-5,36,-3.6,32,-1.7%,75,-1.8%,10,-6.2%,75,+4.9,54,-1.0,11,+5.8%,63,+0.9%,75,-3.3%,43,+0.1
Othella Harrington,30.8,CHI,Big,104,1,-32.9,-60,11,-11.2,33,-1.6%,3,+7.3%,81,+5.8%,9,-11.2,3,+21.7,2,+8.4%,8,-4.4%,57,-0.5%,57,-3.0
Udonis Haslem,24.4,MIA,Big,544,82,+12.6,+32,55,+2.9,62,+1.9%,40,+0.6%,75,+4.4%,34,-4.3,83,-9.7,75,-2.5%,34,-1.1%,73,-2.9%,91,-12.3
Brendan Haywood,24.9,WAS,Big,293,93,+22.3,+47,71,+6.7,66,+2.4%,93,-4.0%,77,+5.1%,4,-21.3,96,-15.6,55,-0.1%,95,+6.4%,87,-6.0%,87,-10.6
Kirk Hinrich,23.8,CHI,Combo,214,3,-24.4,-52,4,-17.7,4,-8.1%,13,+4.2%,76,+4.4%,14,-9.7,21,+6.6,27,+3.8%,40,-0.3%,10,+7.7%,77,-7.1
Robert Horry,34.2,SAS,Big,618,69,+7.0,+16,89,+12.9,81,+5.4%,82,-2.3%,39,-0.6%,78,+5.4,25,+5.9,32,+3.4%,89,+4.3%,32,+2.9%,36,+2.1
Josh Howard,24.5,DAL,Forward,429,87,+18.0,+38,81,+9.2,96,+7.9%,39,+0.7%,53,+0.9%,7,-11.7,82,-8.7,79,-3.9%,16,-3.6%,81,-4.3%,69,-5.9
Larry Hughes,25.8,WAS,Combo,402,76,+9.6,+21,58,+3.5,41,-0.8%,77,-1.9%,94,+9.0%,5,-14.1,75,-6.1,25,+3.9%,94,+5.6%,75,-3.1%,75,-6.8
Lindsey Hunter,33.9,DET,Combo,352,45,-1.7,-3,31,-4.7,35,-1.5%,55,-0.1%,42,-0.1%,61,+1.5,65,-3.0,70,-1.8%,82,+2.9%,39,+1.8%,34,+2.2
Steven Hunter,23.0,PHX,Big,209,79,+10.9,+23,50,+1.1,59,+1.5%,74,-1.6%,59,+1.4%,11,-11.0,84,-9.8,93,-6.8%,37,-0.9%,66,-1.8%,67,-5.1
Andre Iguodala,20.8,PHI,Wing,193,81,+12.0,+19,96,+18.3,93,+7.5%,60,-0.3%,74,+4.1%,68,+2.9,22,+6.4,16,+5.0%,98,+7.5%,69,-2.4%,22,+6.5
Allen Iverson,29.4,PHI,Point,237,0,-53.2,-64,0,-72.6,1,-12.6%,0,+14.6%,100,+25.4%,0,-103.4,99,-19.4,1,+8.8%,86,+3.8%,7,+8.8%,96,-17.3
Jim Jackson,34.1,PHX,Combo,466,36,-5.5,-13,45,-1.6,43,-0.5%,22,+2.3%,82,+6.0%,31,-5.2,36,+3.9,66,-1.4%,11,-4.1%,64,-1.6%,18,+7.2
Stephen Jackson,26.6,IND,Wing,471,58,+1.7,+5,69,+6.6,80,+4.5%,10,+4.9%,72,+3.9%,76,+4.9,30,+4.9,42,+2.3%,64,+1.0%,17,+5.6%,68,-5.9
Jerome James,29.0,SEA,Big,294,67,+6.3,+16,75,+8.1,29,-2.1%,92,-3.6%,89,+6.8%,33,-4.4,45,+1.8,39,+2.7%,29,-1.5%,83,-5.3%,84,-8.8
Mike James,29.4,HOU,Combo,170,88,+18.4,+42,70,+6.6,90,+6.4%,24,+2.2%,17,-3.9%,88,+9.1,89,-11.7,87,-5.0%,92,+5.1%,56,-0.4%,28,+4.5
Antawn Jamison,28.4,WAS,Wing,378,97,+29.1,+46,97,+18.4,99,+13.4%,38,+0.7%,32,-1.2%,11,-10.2,88,-10.7,68,-1.5%,93,+5.1%,77,-3.5%,50,-1.2
Al Jefferson,19.8,BOS,Big,121,86,+17.0,+41,57,+3.4,36,-1.5%,35,+0.9%,98,+12.4%,64,+2.3,94,-13.6,97,-9.1%,56,+0.5%,61,-1.3%,20,+7.0
Richard Jefferson,24.4,NJN,Wing,139,98,+29.3,+31,91,+13.2,77,+3.4%,71,-1.4%,48,+0.5%,100,+20.4,97,-16.1,96,-8.0%,81,+2.8%,70,-2.6%,5,+15.2
Jared Jeffries,22.9,WAS,Forward,244,64,+4.7,+12,79,+9.0,91,+6.9%,56,-0.1%,46,+0.4%,59,+0.7,33,+4.3,13,+5.3%,77,+2.6%,41,+1.7%,74,-6.5
Anthony Johnson,30.1,IND,Point,309,25,-8.8,-21,23,-5.8,27,-2.3%,45,+0.5%,63,+1.8%,36,-4.2,40,+3.0,68,-1.5%,26,-2.0%,84,-5.5%,21,+6.9
Joe Johnson,23.3,PHX,Wing,351,82,+12.2,+27,76,+8.3,69,+2.8%,88,-3.0%,47,+0.4%,61,+1.4,70,-3.9,57,-0.3%,78,+2.7%,35,+2.0%,85,-9.4
Damon Jones,28.2,MIA,Point,501,74,+8.9,+23,54,+2.8,75,+3.3%,6,+5.5%,57,+1.2%,85,+8.1,75,-6.1,89,-5.4%,32,-1.3%,38,+1.8%,54,-2.6
Eddie Jones,33.0,MIA,Wing,601,90,+19.9,+46,61,+4.0,71,+3.1%,52,+0.1%,67,+2.0%,39,-3.7,96,-15.8,91,-6.7%,36,-1.0%,67,-2.0%,89,-11.6
Fred Jones,25.6,IND,Wing,210,55,+0.9,+2,46,-1.2,31,-2.0%,34,+1.1%,20,-3.0%,90,+10.0,61,-2.1,71,-1.8%,72,+1.7%,18,+5.3%,60,-3.3
James Jones,24.1,IND,Forward,181,59,+1.8,+4,35,-3.9,20,-3.1%,76,-1.9%,31,-1.3%,73,+3.7,74,-5.6,84,-4.7%,35,-1.1%,60,-0.9%,14,+8.5
Jason Kidd,31.6,NJN,Point,182,9,-19.1,-43,1,-23.6,5,-7.3%,11,+4.7%,15,-4.5%,20,-7.8,71,-4.5,76,-2.8%,54,+0.3%,68,-2.2%,2,+18.5
Kyle Korver,23.6,PHI,Wing,140,52,+0.0,+2,86,+10.5,88,+6.2%,87,-2.9%,11,-5.8%,45,-2.7,11,+10.4,23,+4.1%,12,-3.9%,37,+1.9%,32,+3.1
Nenad Krstic,21.3,NJN,Big,154,68,+7.0,+9,46,-1.1,64,+2.1%,25,+2.2%,19,-3.2%,58,+0.4,81,-8.0,54,+0.1%,83,+3.6%,50,+0.5%,100,-35.5
Raef LaFrentz,28.4,BOS,Big,185,61,+2.7,+8,68,+5.4,46,-0.2%,96,-4.4%,4,-9.8%,66,+2.5,42,+2.7,19,+4.7%,60,+0.7%,33,+2.7%,93,-13.7
Christian Laettner,35.2,MIA,Big,130,32,-6.6,-17,15,-8.5,25,-2.7%,61,-0.4%,13,-4.9%,60,+0.8,60,-1.9,83,-4.6%,90,+4.4%,22,+4.9%,1,+19.1
Rashard Lewis,25.2,SEA,Forward,311,70,+7.0,+18,74,+7.2,68,+2.7%,65,-0.9%,26,-1.9%,54,-0.2,49,+0.2,35,+3.3%,7,-4.8%,89,-6.3%,88,-10.6
Shawn Marion,26.5,PHX,Forward,631,53,+0.3,-0,82,+9.6,11,-4.5%,96,-4.9%,89,+7.4%,99,+14.7,14,+9.3,6,+7.1%,68,+1.3%,68,-2.4%,25,+5.4
Kenyon Martin,26.8,DEN,Big,163,92,+21.0,+24,83,+9.7,72,+3.2%,85,-2.7%,11,-6.1%,74,+3.8,89,-11.2,46,+1.9%,25,-2.2%,97,-12.3%,94,-14.0
Antonio McDyess,30.2,DET,Big,493,51,-0.0,+0,43,-1.7,51,+0.9%,41,+0.6%,36,-0.8%,47,-1.7,59,-1.7,80,-4.0%,50,+0.2%,42,+1.5%,26,+5.3
Tracy McGrady,25.4,HOU,Wing,301,7,-19.3,-42,61,+3.9,53,+1.0%,70,-1.4%,1,-10.9%,92,+10.8,1,+23.2,5,+7.1%,0,-9.4%,94,-7.3%,52,-1.6
Andre Miller,28.6,DEN,Combo,183,99,+35.9,+31,98,+18.9,89,+6.4%,89,-3.4%,80,+5.7%,35,-4.2,98,-17.0,65,-1.2%,96,+6.4%,92,-6.7%,38,+1.9
Brad Miller,28.6,SAC,Big,138,56,+1.4,+4,68,+5.6,67,+2.6%,91,-3.6%,6,-7.5%,52,-0.8,34,+4.2,3,+7.8%,47,+0.0%,98,-13.2%,39,+1.1
Mike Miller,24.7,MEM,Wing,108,6,-19.7,-35,16,-8.4,39,-0.9%,2,+9.4%,99,+12.8%,10,-11.1,9,+11.4,8,+6.7%,3,-6.3%,72,-2.9%,51,-1.3
Reggie Miller,39.2,IND,Wing,427,41,-4.0,-10,51,+1.3,60,+1.6%,67,-1.0%,44,+0.1%,17,-9.1,28,+5.3,30,+3.8%,30,-1.4%,74,-2.9%,35,+2.2
Cuttino Mobley,29.2,SAC,Wing,158,19,-12.7,-29,3,-19.6,3,-8.6%,8,+5.1%,45,+0.2%,23,-7.0,79,-6.9,94,-6.9%,70,+1.5%,11,+7.3%,42,+0.4
Nazr Mohammed,27.2,SAS,Big,529,25,-8.5,-20,12,-11.0,18,-3.6%,20,+2.6%,64,+1.9%,13,-9.9,63,-2.4,51,+0.9%,67,+1.3%,63,-1.5%,55,-2.8
Alonzo Mourning,34.7,MIA,Big,252,42,-3.9,-10,29,-5.1,14,-4.2%,39,+0.7%,54,+0.9%,79,+5.8,57,-1.1,52,+0.6%,62,+0.9%,18,+5.4%,53,-1.7
Dikembe Mutombo,38.4,HOU,Big,100,85,+15.1,+36,66,+5.1,61,+1.8%,68,-1.0%,40,-0.4%,37,-4.0,86,-10.0,81,-4.0%,49,+0.1%,95,-9.9%,54,-2.3
Steve Nash,30.7,PHX,Point,610,66,+6.2,+15,90,+13.0,97,+8.8%,37,+0.7%,4,-8.2%,82,+7.7,20,+6.8,15,+5.1%,88,+4.3%,8,+8.1%,32,+2.8
Andres Nocioni,24.9,CHI,Forward,197,13,-15.7,-38,4,-18.8,10,-4.7%,31,+1.4%,28,-1.8%,18,-8.0,66,-3.1,61,-0.8%,21,-2.5%,82,-4.3%,82,-8.0
Dirk Nowitzki,26.4,DAL,Big,553,49,-0.8,-2,32,-4.6,73,+3.2%,83,-2.4%,0,-17.9%,27,-5.6,68,-3.8,73,-2.0%,25,-2.0%,32,+2.9%,61,-3.4
Jermaine O'Neal,26.1,IND,Big,477,80,+11.9,+23,67,+5.4,98,+10.4%,47,+0.4%,14,-4.7%,3,-21.6,78,-6.5,85,-4.8%,61,+0.7%,25,+3.7%,62,-4.0
Shaquille O'Neal,32.7,MIA,Big,428,57,+1.5,+4,56,+3.2,86,+6.1%,33,+1.1%,12,-5.6%,12,-10.1,46,+1.7,49,+1.3%,22,-2.5%,82,-4.9%,71,-6.1
Scott Padgett,28.5,HOU,Big,102,39,-4.8,-12,52,+1.3,19,-3.5%,98,-5.8%,86,+6.5%,40,-3.5,25,+6.1,54,+0.2%,15,-3.8%,11,+7.3%,39,+1.0
Tony Parker,22.5,SAS,Point,848,34,-6.1,-15,73,+7.2,82,+5.6%,81,-2.3%,55,+1.2%,28,-5.6,6,+13.3,28,+3.8%,52,+0.2%,30,+3.1%,11,+10.3
Gary Payton,36.3,BOS,Point,238,77,+10.2,+29,93,+15.6,84,+5.8%,49,+0.2%,82,+6.0%,57,+0.1,27,+5.4,14,+5.1%,54,+0.4%,62,-1.4%,89,-11.5
Paul Pierce,27.1,BOS,Wing,276,10,-18.6,-39,87,+11.0,74,+3.2%,58,-0.3%,68,+2.2%,83,+7.9,0,+29.5,0,+17.6%,23,-2.4%,45,+1.3%,49,-1.2
Tayshaun Prince,24.7,DET,Wing,1016,75,+9.6,+25,80,+9.0,56,+1.1%,64,-0.9%,83,+6.2%,62,+1.9,53,-0.5,41,+2.4%,55,+0.4%,90,-6.3%,63,-4.0
Vladimir Radmanovic,24.0,SEA,Forward,123,54,+0.7,+2,64,+4.7,78,+3.6%,32,+1.1%,22,-2.8%,75,+4.8,35,+4.0,61,-0.7%,5,-5.0%,39,+1.8%,46,-1.0
Quentin Richardson,24.6,PHX,Wing,561,37,-5.1,-11,14,-8.5,18,-3.6%,57,-0.2%,7,-7.5%,72,+3.6,67,-3.4,29,+3.8%,65,+1.1%,88,-6.3%,72,-6.4
Luke Ridnour,23.7,SEA,Point,374,27,-8.0,-20,25,-5.6,22,-2.8%,66,-1.0%,52,+0.8%,4,-14.2,44,+2.4,33,+3.4%,74,+1.8%,24,+4.7%,97,-22.2
Glenn Robinson,31.8,SAS,Forward,102,89,+18.6,+31,18,-7.6,12,-4.4%,26,+1.8%,24,-2.3%,89,+9.5,100,-26.2,100,-15.0%,89,+4.3%,14,+5.9%,45,-0.6
Michael Ruffin,27.8,WAS,Big,154,15,-15.4,-34,28,-5.3,17,-4.0%,44,+0.5%,54,+1.1%,80,+6.0,11,+10.1,48,+1.5%,42,-0.2%,9,+7.7%,7,+13.6
Jerry Stackhouse,30.0,DAL,Wing,403,40,-4.5,-11,72,+6.9,24,-2.7%,89,-3.3%,60,+1.4%,94,+10.8,10,+11.3,18,+4.7%,58,+0.6%,31,+3.0%,19,+7.0
Peja Stojakovic,27.4,SAC,Wing,201,16,-14.8,-35,63,+4.5,44,-0.4%,59,-0.3%,56,+1.2%,63,+2.1,4,+19.3,10,+5.8%,46,+0.0%,2,+14.9%,18,+7.3
Amar'e Stoudemire,22.0,PHX,Big,599,14,-15.6,-28,25,-5.7,58,+1.5%,12,+4.3%,23,-2.5%,77,+5.3,12,+9.9,4,+7.6%,61,+0.8%,28,+3.3%,47,-1.0
Bob Sura,31.6,HOU,Point,180,21,-12.1,-29,19,-7.4,6,-6.2%,61,-0.4%,71,+2.8%,51,-1.0,32,+4.7,26,+3.9%,20,-2.6%,54,0.0%,79,-7.3
Jason Terry,27.1,DAL,Point,499,75,+9.6,+22,78,+8.3,68,+2.7%,90,-3.6%,41,-0.4%,48,-1.6,58,-1.3,86,-4.9%,24,-2.3%,23,+4.8%,78,-7.1
Etan Thomas,26.6,WAS,Big,126,12,-15.8,-33,20,-6.7,25,-2.6%,9,+5.0%,50,+0.6%,91,+10.1,16,+9.1,67,-1.4%,4,-5.1%,47,+0.9%,23,+6.3
Kenny Thomas,27.3,SAC,Big,153,24,-9.3,-21,39,-3.1,54,+1.1%,15,+4.0%,25,-2.1%,38,-4.0,24,+6.2,22,+4.2%,91,+4.4%,6,+9.7%,73,-6.5
Jamaal Tinsley,26.7,IND,Point,249,83,+13.1,+32,60,+3.8,70,+3.1%,72,-1.4%,32,-1.1%,44,-2.8,82,-9.2,64,-1.0%,76,+2.2%,34,+2.2%,76,-6.9
Beno Udrih,22.3,SAS,Point,224,68,+6.6,+16,21,-6.0,7,-5.8%,19,+2.6%,43,+0.0%,89,+9.1,91,-12.6,78,-3.8%,46,+0.0%,65,-1.7%,82,-7.7
Dwyane Wade,22.8,MIA,Combo,572,89,+19.4,+47,95,+16.8,63,+2.0%,84,-2.6%,91,+7.7%,96,+13.4,64,-2.6,59,-0.5%,84,+3.6%,46,+1.1%,31,+4.1
Antoine Walker,28.2,BOS,Big,223,8,-19.1,-43,6,-15.4,0,-12.7%,73,-1.6%,92,+7.9%,29,-5.6,38,+3.7,4,+7.2%,27,-1.8%,85,-5.8%,92,-13.0
Ben Wallace,30.1,DET,Big,973,23,-9.5,-18,48,-0.2,30,-2.1%,79,-2.2%,73,+3.9%,41,-3.2,15,+9.3,17,+5.0%,69,+1.4%,26,+3.5%,80,-7.5
Rasheed Wallace,30.1,DET,Big,822,65,+5.9,+14,59,+3.6,57,+1.4%,50,+0.1%,33,-1.1%,55,-0.2,61,-2.3,32,+3.5%,38,-0.9%,71,-2.8%,81,-7.6
Chris Webber,31.7,PHI,Big,185,35,-5.8,-12,41,-2.6,45,-0.3%,18,+2.7%,46,+0.3%,81,+6.4,39,+3.2,24,+4.1%,99,+7.8%,4,+11.6%,15,+8.3
David Wesley,34.0,HOU,Wing,279,46,-1.0,-2,65,+4.8,21,-3.0%,62,-0.6%,93,+8.8%,67,+2.6,26,+5.8,60,-0.6%,32,-1.3%,4,+13.0%,59,-3.3
Delonte West,21.3,BOS,Combo,100,31,-7.0,-20,18,-7.4,89,+6.2%,5,+6.1%,2,-10.8%,32,-5.1,52,-0.4,43,+2.3%,75,+2.1%,51,+0.3%,10,+10.5
Damien Wilkins,24.8,SEA,Forward,132,18,-13.4,-32,10,-11.9,26,-2.3%,25,+1.8%,39,-0.5%,50,-1.1,47,+1.5,62,-0.8%,96,+6.5%,15,+5.6%,4,+15.4
Jason Williams,29.0,MEM,Point,115,4,-22.4,-41,8,-14.0,38,-1.2%,4,+7.2%,61,+1.7%,43,-2.8,18,+8.4,45,+2.1%,10,-4.3%,96,-10.7%,0,+19.2
Yao Ming,24.1,HOU,Big,219,11,-16.2,-38,33,-4.2,37,-1.4%,29,+1.6%,61,+1.5%,49,-1.2,8,+12.0,18,+4.7%,39,-0.7%,5,+9.9%,65,-4.5
