Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Malik Beasley,20.9,DEN,Wing,493,82,-2.1%,24,+1.9%,84,-1.7%,42,+0.3%,73,-1.5%,73,-0.5%,46,+0.1%,61,-0.4%
Michael Beasley,28.8,NYK,Big,1611,38,+0.7%,17,+2.4%,20,+1.3%,64,-0.6%,37,+0.7%,65,-0.4%,94,-2.8%,92,-3.1%
Marco Belinelli,31.6,ATL,Wing,1192,19,+2.1%,22,+2.0%,90,-2.1%,8,+2.3%,46,+0.2%,91,-1.4%,72,-0.9%,86,-2.2%
Marco Belinelli,31.6,PHI,Wing,714,32,+1.0%,10,+3.2%,33,+0.7%,98,-3.8%,88,-3.1%,46,+0.1%,54,-0.2%,53,-0.1%
DeAndre' Bembry,23.3,ATL,Wing,435,26,+1.5%,67,-1.1%,85,-1.8%,19,+1.4%,56,-0.4%,17,+1.0%,35,+0.6%,23,+1.5%
Dragan Bender,20.0,PHX,Big,2003,54,-0.3%,38,+0.7%,67,-0.8%,52,-0.1%,65,-0.9%,78,-0.7%,27,+0.9%,47,+0.2%
Davis Bertans,25.0,SAS,Big,977,47,+0.0%,47,+0.1%,69,-0.9%,55,-0.2%,68,-1.1%,20,+0.8%,45,+0.2%,30,+1.0%
Patrick Beverley,29.3,LAC,Point,333,43,+0.4%,98,-6.2%,57,-0.3%,1,+5.3%,4,+4.9%,75,-0.6%,15,+1.8%,27,+1.2%
Bismack Biyombo,25.2,ORL,Big,1441,36,+0.7%,39,+0.7%,47,+0.0%,44,+0.2%,45,+0.2%,62,-0.3%,65,-0.6%,69,-0.9%
Nemanja Bjelica,29.5,MIN,Forward,1325,63,-0.8%,46,+0.2%,76,-1.2%,12,+1.8%,39,+0.6%,52,-0.1%,70,-0.8%,68,-0.8%
Tarik Black,25.9,HOU,Big,430,67,-1.0%,10,+3.1%,98,-3.7%,85,-1.9%,97,-5.6%,78,-0.7%,5,+3.2%,13,+2.5%
Eric Bledsoe,27.9,MIL,Point,2222,80,-2.0%,82,-2.2%,67,-0.8%,36,+0.5%,55,-0.3%,37,+0.3%,12,+2.2%,13,+2.5%
Bojan Bogdanovic,28.5,IND,Forward,2413,80,-2.0%,4,+4.3%,51,-0.1%,67,-0.7%,63,-0.8%,80,-0.8%,94,-2.8%,94,-3.5%
Andrew Bogut,32.9,LAL,Big,216,94,-3.6%,99,-6.2%,41,+0.3%,7,+2.4%,13,+2.7%,1,+2.9%,32,+0.7%,7,+3.6%
Devin Booker,21.0,PHX,Wing,1847,40,+0.6%,48,+0.1%,70,-0.9%,75,-1.1%,79,-2.0%,3,+2.1%,53,-0.1%,18,+1.9%
Trevor Booker,29.9,BKN,Big,393,58,-0.5%,90,-3.2%,53,-0.2%,57,-0.3%,59,-0.5%,12,+1.1%,8,+2.6%,5,+3.7%
Trevor Booker,29.9,PHI,Big,461,9,+3.2%,51,-0.1%,44,+0.1%,93,-2.6%,83,-2.5%,27,+0.6%,15,+1.9%,13,+2.5%
Trevor Booker,29.9,IND,Big,262,75,-1.5%,92,-3.4%,59,-0.4%,79,-1.3%,76,-1.7%,24,+0.7%,2,+4.4%,2,+5.1%
Avery Bradley,26.9,DET,Wing,1253,6,+3.8%,46,+0.2%,3,+3.5%,93,-2.7%,36,+0.8%,34,+0.4%,78,-1.4%,70,-1.0%
Avery Bradley,26.9,LAC,Wing,164,98,-5.1%,100,-10.6%,8,+2.3%,45,+0.2%,14,+2.5%,87,-1.2%,0,+9.3%,1,+8.1%
Corey Brewer,31.7,LAL,Wing,654,34,+0.9%,18,+2.3%,80,-1.5%,80,-1.4%,87,-2.9%,32,+0.5%,47,+0.1%,39,+0.6%
Corey Brewer,31.7,OKC,Wing,513,1,+7.5%,94,-3.7%,25,+1.1%,8,+2.3%,8,+3.4%,24,+0.7%,60,-0.4%,43,+0.3%
Malcolm Brogdon,24.9,MIL,Combo,1405,41,+0.5%,41,+0.5%,49,-0.1%,13,+1.7%,22,+1.7%,36,+0.4%,92,-2.6%,86,-2.2%
Aaron Brooks,32.8,MIN,Point,134,4,+4.3%,36,+1.0%,95,-2.9%,59,-0.4%,89,-3.3%,14,+1.1%,23,+1.2%,16,+2.2%
MarShon Brooks,28.8,MEM,Wing,186,1,+7.2%,39,+0.6%,22,+1.2%,95,-3.0%,77,-1.8%,0,+7.1%,100,-5.9%,28,+1.1%
Jaylen Brown,21.0,BOS,Wing,2129,74,-1.4%,81,-2.2%,21,+1.3%,24,+1.1%,15,+2.4%,30,+0.5%,70,-0.8%,57,-0.2%
Lorenzo Brown,27.2,TOR,Wing,107,100,-6.2%,98,-5.2%,0,+7.1%,86,-1.9%,3,+5.2%,93,-1.5%,19,+1.5%,51,-0.0%
Reggie Bullock,26.6,DET,Wing,1695,54,-0.3%,51,-0.0%,77,-1.3%,56,-0.3%,74,-1.5%,56,-0.1%,16,+1.7%,22,+1.6%
Trey Burke,25.0,NYK,Point,746,29,+1.3%,52,-0.1%,2,+3.8%,93,-2.7%,31,+1.1%,27,+0.6%,81,-1.6%,71,-1.0%
Alec Burks,26.3,UTA,Wing,954,11,+3.0%,16,+2.5%,75,-1.1%,98,-3.9%,96,-5.0%,13,+1.1%,20,+1.4%,13,+2.5%
Jimmy Butler,28.1,MIN,Wing,2137,90,-2.9%,80,-2.1%,7,+2.4%,77,-1.2%,29,+1.2%,50,-0.0%,28,+0.9%,32,+0.9%
Dwight Buycks,28.7,DET,Point,366,59,-0.6%,54,-0.2%,51,-0.1%,83,-1.6%,76,-1.7%,28,+0.6%,22,+1.3%,19,+1.9%
Jose Calderon,36.1,CLE,Point,815,24,+1.6%,66,-1.0%,9,+2.2%,69,-0.8%,26,+1.4%,61,-0.3%,54,-0.1%,61,-0.4%
Kentavious Caldwell-Pope,24.7,LAL,Wing,2433,35,+0.8%,70,-1.4%,16,+1.6%,7,+2.5%,5,+4.1%,89,-1.2%,78,-1.4%,89,-2.6%
Isaiah Canaan,26.5,PHX,Point,405,77,-1.6%,52,-0.1%,66,-0.7%,8,+2.3%,24,+1.6%,22,+0.7%,90,-2.2%,78,-1.5%
Clint Capela,23.5,HOU,Big,2009,28,+1.3%,41,+0.5%,5,+2.9%,39,+0.3%,9,+3.2%,23,+0.7%,99,-4.4%,95,-3.7%
DeMarre Carroll,31.3,BKN,Forward,2158,77,-1.6%,17,+2.5%,36,+0.5%,15,+1.6%,16,+2.2%,80,-0.8%,97,-3.8%,98,-4.6%
Vince Carter,40.8,SAC,Forward,1005,70,-1.2%,21,+2.1%,94,-2.6%,65,-0.7%,89,-3.2%,34,+0.4%,31,+0.7%,28,+1.2%
Michael Carter-Williams,26.1,CHA,Combo,789,42,+0.5%,29,+1.6%,65,-0.7%,61,-0.5%,69,-1.2%,17,+1.0%,78,-1.3%,59,-0.3%
Omri Casspi,29.4,GSW,Forward,635,90,-2.8%,8,+3.4%,42,+0.3%,82,-1.5%,70,-1.2%,85,-1.1%,75,-1.0%,85,-2.1%
Willie Cauley-Stein,24.2,SAC,Big,2001,31,+1.1%,72,-1.6%,81,-1.5%,80,-1.4%,87,-2.9%,12,+1.2%,5,+3.3%,3,+4.5%
Mario Chalmers,31.5,MEM,Point,1372,72,-1.3%,27,+1.6%,33,+0.7%,38,+0.4%,32,+1.1%,81,-0.9%,85,-1.8%,89,-2.7%
Tyson Chandler,35.1,PHX,Big,1145,52,-0.2%,98,-5.0%,9,+2.2%,7,+2.3%,4,+4.5%,74,-0.5%,26,+1.0%,40,+0.4%
Wilson Chandler,30.5,DEN,Forward,2324,34,+0.8%,79,-2.0%,53,-0.2%,55,-0.2%,57,-0.4%,11,+1.2%,22,+1.3%,13,+2.5%
Marquese Chriss,20.3,PHX,Big,1478,56,-0.4%,18,+2.3%,31,+0.8%,83,-1.6%,63,-0.8%,34,+0.4%,87,-2.0%,79,-1.5%
Ian Clark,26.7,NOP,Combo,1375,69,-1.1%,15,+2.6%,28,+0.9%,82,-1.5%,60,-0.6%,70,-0.5%,80,-1.5%,83,-2.0%
Jordan Clarkson,25.4,LAL,Combo,1238,63,-0.8%,59,-0.5%,52,-0.1%,92,-2.4%,84,-2.6%,36,+0.4%,8,+2.7%,9,+3.1%
Jordan Clarkson,25.4,CLE,Combo,615,87,-2.6%,39,+0.6%,10,+2.1%,39,+0.4%,14,+2.5%,67,-0.4%,93,-2.7%,91,-3.1%
Darren Collison,30.2,IND,Point,1989,10,+3.1%,39,+0.7%,52,-0.2%,68,-0.8%,65,-0.9%,16,+1.0%,71,-0.8%,46,+0.2%
Mike Conley,30.1,MEM,Point,373,97,-4.1%,69,-1.3%,80,-1.4%,14,+1.7%,43,+0.3%,92,-1.5%,10,+2.5%,30,+1.0%
Pat Connaughton,24.8,POR,Wing,1402,66,-0.9%,55,-0.3%,75,-1.2%,46,+0.2%,66,-1.0%,14,+1.1%,44,+0.2%,26,+1.3%
DeMarcus Cousins,27.2,NOP,Big,1715,12,+2.8%,88,-2.9%,80,-1.5%,20,+1.4%,51,-0.1%,9,+1.3%,17,+1.7%,9,+3.0%
Robert Covington,26.9,PHI,Forward,2515,82,-2.2%,91,-3.3%,27,+1.0%,17,+1.5%,14,+2.4%,54,-0.1%,27,+1.0%,33,+0.9%
Allen Crabbe,25.6,BKN,Wing,2160,58,-0.5%,12,+2.8%,22,+1.2%,26,+1.0%,16,+2.3%,85,-1.1%,98,-4.0%,99,-5.1%
Jamal Crawford,37.6,MIN,Wing,1613,7,+3.5%,13,+2.7%,55,-0.2%,78,-1.2%,73,-1.5%,67,-0.4%,72,-0.9%,75,-1.3%
Jae Crowder,27.3,CLE,Forward,1324,2,+5.0%,32,+1.3%,38,+0.4%,61,-0.5%,51,-0.1%,15,+1.0%,90,-2.3%,74,-1.2%
Jae Crowder,27.3,UTA,Forward,737,87,-2.5%,45,+0.2%,10,+2.1%,89,-2.2%,51,-0.1%,39,+0.3%,61,-0.4%,55,-0.2%
Dante Cunningham,30.5,NOP,Forward,1075,92,-3.0%,36,+1.0%,27,+1.0%,18,+1.4%,15,+2.4%,68,-0.4%,95,-3.0%,94,-3.4%
Dante Cunningham,30.5,BKN,Big,442,5,+3.9%,77,-1.9%,24,+1.2%,74,-1.0%,47,+0.1%,60,-0.3%,14,+2.1%,20,+1.8%
Stephen Curry,29.6,GSW,Point,1619,16,+2.3%,73,-1.7%,50,-0.1%,40,+0.3%,45,+0.2%,31,+0.5%,27,+1.0%,24,+1.4%
Troy Daniels,26.3,PHX,Combo,1586,25,+1.6%,44,+0.3%,48,-0.1%,46,+0.2%,47,+0.1%,85,-1.1%,32,+0.7%,60,-0.4%
Anthony Davis,24.6,NOP,Big,2703,96,-3.8%,87,-2.8%,20,+1.3%,42,+0.3%,24,+1.6%,48,+0.1%,23,+1.1%,27,+1.2%
Deyonta Davis,20.9,MEM,Big,867,72,-1.3%,24,+1.9%,39,+0.4%,90,-2.3%,79,-1.9%,36,+0.4%,59,-0.3%,51,+0.0%
Ed Davis,28.4,POR,Big,1456,78,-1.7%,21,+2.1%,89,-2.0%,56,-0.3%,82,-2.3%,46,+0.1%,46,+0.1%,46,+0.2%
DeMar DeRozan,28.2,TOR,Wing,2700,19,+2.1%,76,-1.9%,72,-1.0%,5,+2.9%,20,+1.9%,48,+0.1%,52,-0.1%,52,-0.0%
Dewayne Dedmon,28.2,ATL,Big,1516,68,-1.0%,85,-2.6%,54,-0.2%,52,-0.1%,54,-0.3%,40,+0.3%,8,+2.6%,10,+2.9%
Sam Dekker,23.5,LAC,Forward,809,84,-2.4%,21,+2.1%,18,+1.4%,49,+0.0%,25,+1.5%,94,-1.6%,86,-1.9%,94,-3.6%
Malcolm Delaney,28.6,ATL,Combo,963,51,-0.1%,54,-0.2%,41,+0.3%,58,-0.4%,50,-0.1%,22,+0.7%,62,-0.5%,45,+0.3%
Matthew Dellavedova,27.1,MIL,Combo,700,22,+1.7%,41,+0.5%,56,-0.3%,36,+0.5%,46,+0.2%,45,+0.1%,71,-0.8%,65,-0.7%
Cheick Diallo,21.1,NOP,Big,495,16,+2.3%,36,+1.0%,69,-0.9%,63,-0.6%,73,-1.5%,73,-0.5%,26,+1.0%,40,+0.4%
Gorgui Dieng,27.8,MIN,Big,1281,8,+3.3%,23,+1.9%,90,-2.1%,79,-1.4%,91,-3.5%,38,+0.3%,23,+1.2%,23,+1.5%
Spencer Dinwiddie,24.6,BKN,Combo,2257,34,+0.8%,95,-4.0%,5,+3.0%,3,+3.3%,1,+6.3%,77,-0.7%,83,-1.7%,87,-2.4%
Goran Dragic,31.5,MIA,Point,2352,56,-0.4%,41,+0.5%,1,+4.0%,81,-1.5%,14,+2.5%,85,-1.1%,86,-1.9%,91,-3.0%
Andre Drummond,24.2,DET,Big,2591,14,+2.5%,46,+0.2%,16,+1.5%,29,+0.8%,15,+2.3%,55,-0.1%,91,-2.4%,88,-2.5%
Jared Dudley,32.3,PHX,Big,667,48,+0.0%,89,-3.1%,10,+2.1%,48,+0.1%,16,+2.2%,18,+0.9%,49,+0.0%,31,+0.9%
Kris Dunn,23.6,CHI,Point,1459,28,+1.3%,33,+1.3%,47,+0.0%,43,+0.3%,43,+0.3%,88,-1.2%,58,-0.3%,78,-1.5%
Kevin Durant,29.1,GSW,Forward,2308,23,+1.7%,62,-0.6%,61,-0.6%,45,+0.2%,55,-0.4%,71,-0.5%,19,+1.5%,30,+1.0%
Henry Ellenson,20.8,DET,Big,237,68,-1.0%,87,-2.7%,31,+0.8%,62,-0.6%,45,+0.2%,80,-0.8%,5,+3.2%,14,+2.4%
Wayne Ellington,29.9,MIA,Wing,1966,48,+0.0%,40,+0.6%,97,-3.2%,34,+0.6%,85,-2.6%,35,+0.4%,18,+1.7%,16,+2.1%
Joel Embiid,23.6,PHI,Big,1899,95,-3.7%,84,-2.5%,56,-0.3%,1,+4.8%,4,+4.5%,97,-2.0%,48,+0.0%,83,-1.9%
James Ennis,27.3,MEM,Wing,1027,55,-0.3%,37,+0.8%,70,-0.9%,44,+0.2%,61,-0.7%,55,-0.1%,48,+0.0%,54,-0.1%
James Ennis,27.3,DET,Wing,528,9,+3.2%,30,+1.4%,37,+0.5%,57,-0.3%,47,+0.1%,27,+0.6%,89,-2.2%,79,-1.6%
Tyler Ennis,23.2,LAL,Combo,639,89,-2.8%,64,-0.8%,47,+0.0%,28,+0.9%,33,+1.0%,6,+1.5%,82,-1.6%,55,-0.2%
Tyreke Evans,28.1,MEM,Wing,1579,96,-3.9%,56,-0.3%,45,+0.1%,56,-0.3%,51,-0.1%,79,-0.7%,23,+1.2%,39,+0.5%
Dante Exum,22.3,UTA,Combo,223,95,-3.7%,45,+0.2%,1,+4.7%,22,+1.2%,2,+5.9%,100,-3.1%,95,-3.1%,100,-6.2%
Kenneth Faried,28.0,DEN,Big,442,59,-0.6%,9,+3.2%,68,-0.8%,25,+1.1%,44,+0.2%,77,-0.7%,94,-2.8%,94,-3.5%
Derrick Favors,26.3,UTA,Big,2130,20,+2.0%,67,-1.0%,43,+0.2%,18,+1.4%,23,+1.6%,60,-0.3%,57,-0.3%,63,-0.6%
Kay Felder,22.6,CHI,Point,102,10,+3.1%,35,+1.0%,98,-3.7%,54,-0.2%,93,-3.9%,21,+0.8%,14,+2.1%,10,+2.9%
Cristiano Felicio,25.3,CHI,Big,862,11,+2.9%,48,+0.1%,92,-2.4%,97,-3.5%,98,-5.9%,3,+2.2%,3,+3.6%,1,+5.8%
Raymond Felton,33.3,OKC,Combo,1309,78,-1.7%,10,+3.2%,52,-0.1%,51,-0.0%,52,-0.2%,88,-1.2%,85,-1.8%,90,-3.0%
Yogi Ferrell,24.5,DAL,Point,2193,98,-5.1%,64,-0.8%,16,+1.5%,59,-0.4%,31,+1.1%,53,-0.1%,56,-0.2%,59,-0.3%
Dorian Finney-Smith,24.5,DAL,Wing,447,80,-2.0%,27,+1.6%,32,+0.7%,38,+0.4%,31,+1.1%,6,+1.5%,98,-4.2%,89,-2.8%
Bryn Forbes,24.3,SAS,Wing,1396,20,+2.0%,47,+0.1%,40,+0.3%,61,-0.5%,52,-0.2%,51,-0.0%,48,+0.1%,50,+0.0%
Evan Fournier,25.0,ORL,Wing,1809,19,+2.0%,40,+0.6%,21,+1.3%,43,+0.3%,24,+1.5%,26,+0.6%,93,-2.7%,85,-2.1%
Tim Frazier,27.0,WAS,Point,746,13,+2.7%,97,-4.5%,35,+0.6%,37,+0.4%,33,+1.0%,17,+1.0%,9,+2.6%,7,+3.5%
Channing Frye,34.5,CLE,Big,466,91,-3.0%,81,-2.1%,43,+0.2%,3,+3.3%,8,+3.5%,89,-1.2%,52,-0.1%,75,-1.3%
Channing Frye,34.5,LAL,Big,150,96,-3.8%,46,+0.2%,96,-3.0%,69,-0.8%,92,-3.8%,1,+4.3%,67,-0.6%,6,+3.6%
Danilo Gallinari,29.2,LAC,Forward,663,73,-1.3%,96,-4.3%,24,+1.2%,30,+0.8%,18,+2.0%,90,-1.3%,3,+3.6%,15,+2.3%
Langston Galloway,25.9,DET,Combo,759,92,-3.0%,60,-0.5%,51,-0.1%,19,+1.4%,28,+1.3%,67,-0.4%,59,-0.4%,67,-0.8%
Marc Gasol,32.8,MEM,Big,2376,40,+0.6%,81,-2.2%,87,-1.9%,6,+2.7%,34,+0.8%,52,-0.0%,21,+1.4%,26,+1.3%
Pau Gasol,37.3,SAS,Big,1784,79,-1.8%,84,-2.5%,50,-0.1%,7,+2.4%,15,+2.3%,92,-1.4%,18,+1.6%,46,+0.2%
Rudy Gay,31.2,SAS,Big,1191,32,+1.0%,58,-0.4%,60,-0.4%,61,-0.5%,66,-1.0%,49,+0.0%,20,+1.4%,24,+1.4%
Paul George,27.5,OKC,Wing,2863,24,+1.6%,47,+0.1%,95,-3.0%,14,+1.7%,70,-1.3%,9,+1.3%,55,-0.2%,29,+1.1%
Taj Gibson,32.4,MIN,Big,2693,82,-2.1%,57,-0.4%,37,+0.5%,68,-0.8%,53,-0.3%,27,+0.6%,48,+0.1%,37,+0.7%
Manu Ginobili,40.3,SAS,Wing,1284,38,+0.7%,22,+2.0%,91,-2.3%,13,+1.8%,58,-0.5%,95,-1.7%,42,+0.2%,78,-1.5%
Rudy Gobert,25.3,UTA,Big,1807,93,-3.3%,98,-5.6%,13,+1.9%,1,+4.9%,1,+6.8%,90,-1.3%,47,+0.1%,73,-1.2%
Aaron Gordon,22.1,ORL,Big,1890,38,+0.7%,25,+1.8%,43,+0.2%,77,-1.2%,66,-1.0%,15,+1.1%,85,-1.9%,68,-0.8%
Eric Gordon,28.9,HOU,Wing,2120,87,-2.6%,47,+0.2%,28,+1.0%,66,-0.7%,43,+0.3%,44,+0.2%,66,-0.6%,61,-0.4%
Marcin Gortat,33.7,WAS,Big,2064,60,-0.7%,60,-0.6%,26,+1.0%,46,+0.2%,29,+1.2%,54,-0.1%,65,-0.6%,65,-0.7%
Treveon Graham,24.0,CHA,Wing,949,23,+1.7%,19,+2.3%,86,-1.9%,66,-0.7%,84,-2.5%,28,+0.6%,57,-0.3%,45,+0.3%
Jerami Grant,23.6,OKC,Big,1586,86,-2.5%,7,+3.4%,43,+0.2%,66,-0.7%,58,-0.5%,98,-2.3%,69,-0.7%,90,-3.0%
Jerian Grant,25.1,CHI,Point,1595,70,-1.2%,56,-0.3%,38,+0.4%,27,+1.0%,27,+1.4%,51,-0.0%,74,-1.0%,72,-1.0%
Danny Green,30.4,SAS,Wing,1776,65,-0.9%,62,-0.7%,32,+0.8%,86,-1.9%,68,-1.2%,10,+1.3%,36,+0.5%,20,+1.8%
Draymond Green,27.7,GSW,Big,2268,42,+0.5%,92,-3.5%,55,-0.2%,38,+0.4%,46,+0.2%,6,+1.6%,16,+1.7%,8,+3.3%
Gerald Green,31.8,HOU,Wing,856,75,-1.5%,59,-0.4%,76,-1.2%,17,+1.5%,44,+0.2%,61,-0.3%,36,+0.5%,47,+0.2%
JaMychal Green,27.4,MEM,Forward,1526,31,+1.1%,79,-2.0%,40,+0.3%,34,+0.6%,33,+0.9%,30,+0.5%,34,+0.6%,29,+1.1%
Jeff Green,31.2,CLE,Big,1728,98,-5.1%,50,-0.0%,55,-0.3%,49,+0.0%,52,-0.2%,80,-0.8%,25,+1.1%,44,+0.3%
Blake Griffin,28.6,LAC,Big,1133,31,+1.1%,29,+1.6%,97,-3.2%,11,+2.0%,70,-1.3%,76,-0.6%,40,+0.3%,59,-0.3%
Blake Griffin,28.6,DET,Big,824,96,-3.9%,8,+3.3%,96,-3.0%,65,-0.6%,91,-3.7%,54,-0.1%,37,+0.5%,42,+0.4%
Tim Hardaway Jr.,25.6,NYK,Wing,1876,36,+0.8%,86,-2.7%,72,-1.0%,28,+0.9%,52,-0.2%,13,+1.1%,17,+1.7%,11,+2.8%
James Harden,28.2,HOU,Combo,2519,22,+1.8%,51,-0.1%,74,-1.1%,26,+1.0%,50,-0.1%,27,+0.6%,61,-0.5%,48,+0.1%
Maurice Harkless,24.5,POR,Forward,1246,26,+1.4%,12,+2.8%,92,-2.4%,70,-0.9%,90,-3.3%,32,+0.5%,50,-0.0%,40,+0.4%
Montrezl Harrell,23.8,LAC,Big,1227,67,-1.0%,17,+2.4%,39,+0.4%,75,-1.1%,61,-0.7%,57,-0.2%,80,-1.5%,80,-1.7%
Devin Harris,34.7,DAL,Wing,803,83,-2.2%,78,-2.0%,90,-2.1%,3,+3.3%,30,+1.2%,33,+0.4%,38,+0.4%,34,+0.8%
Devin Harris,34.7,DEN,Point,514,69,-1.1%,18,+2.4%,96,-3.1%,10,+2.1%,66,-1.0%,78,-0.7%,67,-0.7%,76,-1.4%
Gary Harris,23.1,DEN,Wing,2278,47,+0.1%,75,-1.8%,31,+0.8%,24,+1.1%,19,+1.9%,69,-0.4%,39,+0.3%,54,-0.1%
Joe Harris,26.2,BKN,Wing,1897,53,-0.2%,81,-2.2%,20,+1.3%,72,-0.9%,42,+0.4%,52,-0.0%,15,+1.9%,20,+1.8%
