Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Willy Hernangomez,23.4,CHA,Big,206,47,1.5%,83,1.6%,29,4.9%,98,14.5%,87,23.9%,96,12.5%,100,85.7%
Willy Hernangomez,23.4,NYK,Big,162,23,1.0%,50,1.1%,13,5.9%,86,11.1%,57,18.2%,98,14.3%,71,37.5%
Mario Hezonja,22.7,ORL,Forward,1555,63,0.9%,92,2.1%,43,3.5%,43,2.4%,55,13.9%,98,4.2%,61,24.4%
Isaiah Hicks,23.3,NYK,Big,201,15,0.7%,1,0.2%,2,7.1%,31,5.3%,4,10.3%,0,0.0%,12,15.4%
Buddy Hield,24.9,SAC,Wing,1944,55,0.6%,81,1.9%,55,3.1%,67,2.7%,85,13.6%,0,0.0%,17,2.0%
Nene Hilario,35.1,HOU,Big,744,26,1.0%,84,1.6%,5,6.4%,53,7.9%,35,15.5%,51,2.3%,27,21.6%
George Hill,31.5,CLE,Combo,667,89,1.2%,41,1.5%,45,3.4%,84,3.3%,14,6.8%,0,0.0%,0,0.0%
George Hill,31.5,SAC,Combo,1127,45,0.5%,46,1.6%,77,2.7%,46,2.0%,46,9.4%,0,0.0%,63,5.0%
Solomon Hill,26.6,NOP,Wing,182,13,0.3%,67,1.6%,8,4.7%,91,5.0%,79,13.0%,0,0.0%,83,14.3%
Jrue Holiday,27.4,NOP,Combo,2900,88,1.1%,70,1.8%,70,2.8%,57,2.2%,50,9.7%,68,0.8%,66,5.9%
Justin Holiday,28.6,CHI,Wing,2209,66,0.7%,64,1.5%,77,2.5%,24,1.3%,68,11.7%,0,0.0%,46,6.5%
John Holland,29.0,CLE,Wing,132,69,0.7%,6,0.7%,61,3.0%,79,3.3%,61,11.3%,100,10.0%,97,33.3%
Rondae Hollis-Jefferson,22.8,BKN,Big,1878,38,1.2%,76,1.5%,90,2.8%,31,5.3%,38,16.1%,39,1.6%,74,38.7%
Richaun Holmes,24.0,PHI,Big,642,65,2.0%,59,1.2%,13,5.7%,54,8.1%,50,17.7%,0,0.0%,21,19.7%
Rodney Hood,25.0,UTA,Wing,1062,26,0.4%,44,1.3%,79,2.5%,33,1.4%,44,9.7%,0,0.0%,48,6.9%
Rodney Hood,25.0,CLE,Wing,527,40,0.5%,27,1.1%,42,3.4%,40,1.6%,19,8.0%,0,0.0%,80,13.3%
Al Horford,31.4,BOS,Big,2263,58,1.8%,34,0.9%,96,2.4%,27,4.8%,47,17.2%,63,3.3%,62,34.0%
Danuel House,24.4,PHX,Wing,381,73,0.8%,9,0.7%,82,2.4%,74,3.0%,92,14.7%,0,0.0%,27,3.2%
Dwight Howard,31.9,CHA,Big,2441,81,2.7%,27,0.8%,72,3.4%,83,10.9%,98,29.1%,37,1.4%,93,48.8%
Josh Huestis,25.9,OKC,Wing,908,99,2.4%,10,0.7%,28,3.8%,89,4.5%,66,11.6%,0,0.0%,75,12.5%
Serge Ibaka,28.1,TOR,Big,2079,77,2.4%,11,0.6%,54,3.9%,17,3.8%,48,17.4%,33,1.0%,75,39.8%
Andre Iguodala,33.8,GSW,Wing,1605,92,1.2%,59,1.5%,73,2.6%,81,3.3%,60,11.0%,86,2.4%,78,12.9%
Ersan Ilyasova,30.5,PHI,Big,528,19,0.8%,66,1.3%,32,4.6%,49,7.1%,43,16.8%,99,14.7%,22,20.0%
Ersan Ilyasova,30.5,ATL,Big,1146,17,0.8%,86,1.7%,83,3.1%,40,6.5%,24,14.4%,50,2.2%,54,30.9%
Joe Ingles,30.1,UTA,Wing,2551,35,0.4%,65,1.6%,62,3.0%,12,1.0%,79,13.0%,67,0.8%,32,4.1%
Brandon Ingram,20.2,LAL,Wing,1954,90,1.1%,19,0.9%,51,3.1%,69,2.8%,76,12.6%,65,0.7%,41,5.9%
Kyrie Irving,25.6,BOS,Point,1916,61,0.5%,44,1.5%,84,2.6%,48,1.7%,62,10.1%,75,1.1%,0,0.0%
Jonathan Isaac,20.1,ORL,Big,518,85,2.8%,99,2.9%,51,4.0%,11,3.1%,17,13.6%,0,0.0%,25,21.2%
Wes Iwundu,22.9,ORL,Wing,934,57,0.6%,52,1.4%,33,3.6%,84,3.7%,57,10.4%,84,2.1%,0,0.0%
Jarrett Jack,34.0,NYK,Point,1509,13,0.1%,13,1.0%,77,2.7%,36,1.5%,79,11.1%,0,0.0%,46,2.9%
Josh Jackson,20.7,PHX,Forward,1890,67,0.9%,76,1.7%,10,4.3%,90,4.7%,43,12.6%,47,0.7%,6,7.0%
Justin Jackson,22.6,SAC,Forward,1409,16,0.4%,20,0.8%,86,2.4%,22,1.8%,24,10.5%,90,3.2%,39,20.0%
Reggie Jackson,27.5,DET,Point,1193,18,0.2%,16,1.0%,62,3.0%,79,2.5%,38,8.7%,0,0.0%,34,2.0%
LeBron James,32.8,CLE,Forward,2978,84,1.2%,78,1.7%,98,1.6%,59,3.4%,94,19.8%,45,0.7%,80,29.9%
Mike James,27.2,PHX,Point,633,62,0.5%,61,1.7%,79,2.7%,30,1.5%,75,10.9%,87,2.5%,36,2.0%
Al Jefferson,32.8,IND,Big,457,78,2.5%,76,1.5%,10,6.0%,43,6.6%,80,22.2%,0,0.0%,53,30.6%
Richard Jefferson,37.4,DEN,Forward,126,18,0.4%,0,0.3%,41,3.5%,14,1.5%,6,7.6%,0,0.0%,73,28.6%
Brandon Jennings,28.1,MIL,Combo,189,71,0.8%,32,1.4%,95,2.1%,68,2.5%,95,14.6%,0,0.0%,0,0.0%
Jonas Jerebko,30.7,UTA,Big,1044,12,0.7%,43,1.0%,28,4.9%,30,5.3%,45,16.9%,51,2.3%,63,34.0%
Amir Johnson,30.5,PHI,Big,1141,63,1.9%,80,1.6%,6,6.4%,81,10.7%,43,16.7%,77,4.5%,10,14.1%
Dakari Johnson,22.1,OKC,Big,122,76,2.4%,90,1.8%,1,7.9%,66,9.1%,5,10.4%,0,0.0%,5,9.1%
James Johnson,30.7,MIA,Big,1926,43,1.4%,84,1.6%,52,4.0%,12,3.2%,20,14.0%,45,2.0%,53,30.6%
Joe Johnson,36.3,HOU,Forward,471,0,0.1%,8,0.6%,57,3.2%,2,0.4%,37,11.8%,0,0.0%,63,25.0%
Joe Johnson,36.3,UTA,Big,690,9,0.5%,24,0.8%,100,2.0%,3,1.7%,8,12.4%,58,2.6%,68,35.9%
Stanley Johnson,21.4,DET,Wing,1836,32,0.4%,90,2.2%,30,3.7%,44,1.7%,63,11.5%,83,1.9%,47,6.8%
Tyler Johnson,25.5,MIA,Combo,1984,73,0.9%,20,1.3%,55,3.1%,30,1.7%,71,11.1%,75,1.0%,30,2.7%
Wesley Johnson,30.3,LAC,Wing,1453,97,2.1%,89,2.2%,19,4.2%,41,1.7%,73,12.3%,95,4.8%,67,10.2%
Nikola Jokic,22.7,DEN,Big,2418,41,1.3%,81,1.6%,77,3.2%,57,8.3%,88,24.5%,66,3.6%,88,46.0%
Jalen Jones,24.4,DAL,Big,152,5,0.4%,55,1.2%,33,4.6%,47,7.0%,15,13.5%,96,12.5%,69,36.4%
Tyus Jones,21.5,MIN,Point,1419,20,0.2%,97,2.9%,49,3.1%,15,1.1%,36,8.7%,0,0.0%,48,3.3%
Derrick Jones Jr.,20.7,MIA,Wing,190,99,2.4%,7,0.7%,16,4.3%,98,7.2%,10,6.6%,0,0.0%,0,0.0%
DeAndre Jordan,29.3,LAC,Big,2403,46,1.4%,16,0.7%,78,3.2%,97,13.9%,100,33.1%,36,1.4%,97,54.2%
Cory Joseph,26.2,IND,Combo,2138,32,0.5%,52,1.6%,75,2.8%,34,1.8%,66,10.5%,0,0.0%,48,3.8%
Frank Kaminsky,24.6,CHA,Big,1743,13,0.7%,35,0.9%,99,2.1%,7,2.4%,16,13.6%,32,1.0%,30,23.0%
Enes Kanter,25.5,NYK,Big,1800,29,1.0%,28,0.8%,58,3.8%,99,15.1%,96,27.8%,61,3.1%,54,31.2%
Luke Kennard,21.4,DET,Wing,1358,44,0.5%,39,1.3%,76,2.5%,26,1.3%,56,10.4%,77,1.5%,50,7.4%
Michael Kidd-Gilchrist,24.1,CHA,Wing,1833,76,0.8%,35,1.2%,49,3.2%,90,4.7%,64,11.5%,64,0.7%,57,8.8%
Sean Kilpatrick,27.8,CHI,Wing,196,73,0.8%,29,1.1%,98,1.4%,14,1.0%,56,10.3%,0,0.0%,66,10.0%
Sean Kilpatrick,27.8,BKN,Wing,168,19,0.3%,4,0.5%,94,1.7%,5,0.5%,99,18.6%,0,0.0%,0,0.0%
Sean Kilpatrick,27.8,MIL,Wing,182,0,0.0%,41,1.3%,70,2.8%,6,0.6%,76,12.6%,0,0.0%,93,22.2%
Maxi Kleber,25.8,DAL,Big,1139,70,2.1%,28,0.8%,42,4.3%,36,5.8%,14,13.2%,83,6.0%,36,24.6%
Luke Kornet,22.3,NYK,Big,300,72,2.2%,19,0.7%,51,4.0%,13,3.3%,31,15.3%,95,11.1%,2,7.1%
Kyle Korver,36.6,CLE,Wing,1498,85,0.9%,13,0.8%,39,3.4%,7,0.7%,41,9.5%,0,0.0%,21,2.4%
Kosta Koufos,28.7,SAC,Big,1341,36,1.2%,79,1.5%,42,4.3%,80,10.5%,84,23.0%,62,3.2%,90,46.6%
Kyle Kuzma,22.3,LAL,Forward,2364,47,0.7%,24,0.9%,82,2.5%,63,3.6%,65,14.7%,53,1.1%,86,30.5%
Zach LaVine,22.6,CHI,Wing,644,21,0.3%,73,1.6%,36,3.5%,29,1.3%,88,14.1%,0,0.0%,79,13.2%
Skal Labissiere,21.6,SAC,Big,1151,73,2.2%,31,0.8%,35,4.5%,54,8.0%,36,15.9%,0,0.0%,27,21.7%
Jeremy Lamb,25.4,CHA,Wing,1915,74,0.8%,51,1.4%,63,2.9%,63,2.5%,91,14.6%,78,1.6%,20,2.4%
Shane Larkin,25.1,BOS,Combo,733,9,0.2%,68,1.8%,52,3.2%,41,1.9%,55,10.1%,0,0.0%,27,2.3%
Joffrey Lauvergne,26.1,SAS,Big,466,3,0.3%,32,0.9%,79,3.2%,96,12.9%,66,19.3%,0,0.0%,76,40.0%
Caris LeVert,23.2,BKN,Combo,1817,54,0.6%,75,1.9%,34,3.6%,75,2.8%,68,10.7%,64,0.8%,59,4.6%
TJ Leaf,20.5,IND,Big,375,7,0.4%,8,0.6%,47,4.2%,35,5.7%,6,11.7%,0,0.0%,3,8.0%
Courtney Lee,32.1,NYK,Wing,2277,29,0.4%,61,1.5%,91,2.1%,31,1.4%,24,8.3%,0,0.0%,44,6.1%
Damion Lee,25.0,ATL,Wing,398,5,0.1%,78,1.7%,75,2.6%,60,2.4%,90,14.5%,0,0.0%,0,0.0%
Alex Len,24.4,PHX,Big,1336,71,2.1%,31,0.9%,49,4.1%,90,11.8%,81,22.3%,90,7.8%,64,34.8%
Kawhi Leonard,26.3,SAS,Wing,207,98,2.2%,100,4.0%,96,1.5%,75,3.1%,87,14.0%,0,0.0%,99,60.0%
Meyers Leonard,25.7,POR,Big,221,0,0.0%,60,1.2%,7,6.2%,23,4.5%,86,23.9%,0,0.0%,65,35.3%
Jon Leuer,28.5,DET,Big,136,34,1.2%,2,0.3%,35,4.6%,24,4.5%,64,18.9%,96,12.5%,0,0.0%
DeAndre Liggins,29.6,MIL,Wing,446,93,1.2%,97,2.7%,2,5.8%,9,0.7%,49,9.9%,0,0.0%,37,5.3%
DeAndre Liggins,29.6,NOP,Wing,199,71,0.8%,79,1.8%,27,3.9%,14,1.0%,46,9.8%,0,0.0%,0,0.0%
Damian Lillard,27.3,POR,Point,2668,74,0.5%,26,1.2%,98,1.8%,74,2.3%,57,9.9%,0,0.0%,38,2.1%
Shaun Livingston,32.1,GSW,Combo,1107,77,0.9%,36,1.4%,13,4.6%,86,3.5%,29,8.4%,0,0.0%,45,3.5%
Kevon Looney,21.7,GSW,Big,811,90,3.1%,88,1.7%,29,4.9%,78,10.4%,11,12.7%,48,2.1%,48,29.3%
Brook Lopez,29.6,LAL,Big,1720,84,2.8%,18,0.7%,46,4.2%,21,4.2%,7,12.3%,61,3.1%,3,7.8%
Robin Lopez,29.6,CHI,Big,1642,51,1.6%,2,0.3%,97,2.3%,51,7.5%,0,9.1%,80,4.8%,16,17.3%
Kevin Love,29.1,CLE,Big,1621,16,0.7%,57,1.2%,88,2.9%,45,6.7%,95,26.7%,38,1.5%,83,42.9%
Kyle Lowry,31.6,TOR,Point,2499,51,0.4%,41,1.5%,46,3.2%,82,2.8%,93,14.8%,66,0.8%,61,4.0%
Timothe Luwawu-Cabarrot,22.5,PHI,Wing,740,23,0.3%,8,0.7%,4,5.2%,42,1.7%,12,7.1%,87,2.7%,27,3.2%
Trey Lyles,22.0,DEN,Big,1286,36,1.2%,43,1.0%,72,3.4%,20,4.1%,72,20.7%,0,0.0%,58,32.9%
Shelvin Mack,27.5,ORL,Combo,1278,14,0.3%,64,1.8%,66,2.9%,25,1.7%,63,10.3%,0,0.0%,91,12.3%
Josh Magette,27.9,ATL,Point,186,36,0.3%,15,1.0%,31,3.4%,18,1.1%,26,8.5%,0,0.0%,0,0.0%
Ian Mahinmi,31.0,WAS,Big,1115,67,2.0%,74,1.5%,1,7.5%,94,12.5%,28,15.1%,64,3.3%,38,25.3%
Thon Maker,20.7,MIL,Big,1193,74,2.3%,78,1.5%,12,5.9%,42,6.6%,6,12.2%,79,4.7%,45,28.6%
Boban Marjanovic,29.2,LAC,Big,150,42,1.3%,85,1.6%,15,5.5%,100,24.6%,99,31.8%,0,0.0%,87,45.5%
Boban Marjanovic,29.2,DET,Big,146,56,1.8%,60,1.2%,24,5.1%,75,9.9%,91,25.7%,0,0.0%,98,60.0%
Lauri Markkanen,20.4,CHI,Big,1954,29,1.0%,33,0.9%,98,2.1%,17,3.8%,75,21.2%,35,1.3%,66,35.6%
Jarell Martin,23.4,MEM,Big,1599,52,1.6%,47,1.0%,18,5.4%,37,5.9%,13,13.0%,69,3.8%,44,28.1%
Frank Mason,23.6,SAC,Point,892,82,0.6%,57,1.7%,34,3.4%,87,3.0%,80,11.8%,90,2.9%,0,0.0%
Wesley Matthews,31.0,DAL,Wing,2090,34,0.4%,74,1.6%,64,2.9%,24,1.3%,29,8.7%,70,1.0%,34,4.4%
Luc Mbah a Moute,31.1,HOU,Forward,1520,76,0.9%,88,2.0%,78,2.6%,16,1.5%,29,10.7%,57,1.2%,2,6.2%
Patrick McCaw,22.0,GSW,Combo,851,43,0.5%,84,2.2%,63,2.9%,45,2.0%,11,6.6%,0,0.0%,64,5.3%
CJ McCollum,26.1,POR,Wing,2899,58,0.6%,30,1.2%,80,2.4%,46,1.8%,33,9.2%,0,0.0%,36,5.2%
TJ McConnell,25.6,PHI,Point,1590,54,0.4%,89,2.4%,56,3.0%,67,2.2%,66,10.4%,70,0.9%,82,7.6%
Doug McDermott,25.8,DAL,Wing,583,25,0.3%,7,0.7%,35,3.5%,16,1.0%,32,9.0%,0,0.0%,79,13.2%
Doug McDermott,25.8,NYK,Wing,1087,46,0.5%,2,0.4%,71,2.7%,71,2.9%,30,8.8%,0,0.0%,27,2.9%
JaVale McGee,29.8,GSW,Big,559,98,4.6%,80,1.6%,9,6.1%,79,10.4%,40,16.3%,92,8.3%,42,27.6%
Rodney McGruder,26.3,MIA,Wing,281,52,0.6%,42,1.3%,67,2.8%,86,3.9%,27,8.5%,0,0.0%,0,0.0%
Ben McLemore,24.7,MEM,Combo,1038,61,0.7%,45,1.5%,0,5.4%,79,3.0%,52,10.1%,0,0.0%,75,7.6%
Jodie Meeks,30.2,WAS,Wing,993,11,0.2%,27,1.1%,83,2.4%,16,1.0%,52,10.2%,0,0.0%,24,2.6%
Salah Mejri,31.4,DAL,Big,693,99,4.8%,68,1.4%,3,7.1%,89,11.8%,73,20.8%,60,2.9%,84,44.4%
Jordan Mickey,23.3,MIA,Big,221,59,1.9%,25,0.8%,16,5.4%,46,7.0%,80,22.2%,88,7.1%,55,31.3%
Khris Middleton,26.2,MIL,Forward,2963,14,0.4%,84,1.8%,24,3.9%,20,1.6%,45,13.0%,67,1.8%,35,17.4%
CJ Miles,30.6,TOR,Wing,1295,79,0.9%,31,1.2%,17,4.3%,27,1.3%,50,10.1%,81,1.7%,52,7.7%
Darius Miller,27.6,NOP,Forward,1861,22,0.4%,10,0.6%,37,3.6%,6,1.0%,4,7.3%,51,1.1%,0,1.8%
Malcolm Miller,24.7,TOR,Wing,106,87,1.0%,3,0.4%,47,3.2%,67,2.7%,23,8.2%,0,0.0%,97,33.3%
Patty Mills,29.2,SAS,Combo,2080,13,0.3%,13,1.2%,82,2.6%,13,1.3%,9,6.4%,0,0.0%,23,1.8%
Paul Millsap,32.7,DEN,Big,1139,66,2.0%,77,1.5%,67,3.6%,38,6.0%,31,15.3%,45,2.0%,12,15.5%
Nikola Mirotic,26.7,NOP,Big,866,45,1.4%,71,1.4%,87,2.9%,25,4.7%,67,19.7%,58,2.6%,98,60.0%
Nikola Mirotic,26.7,CHI,Big,598,31,1.1%,49,1.1%,85,3.0%,8,2.5%,70,20.3%,91,7.9%,92,48.4%
Donovan Mitchell,21.1,UTA,Combo,2608,50,0.6%,80,2.0%,41,3.4%,48,2.1%,45,9.4%,64,0.8%,70,6.3%
Malik Monk,19.7,CHA,Combo,740,34,0.5%,5,0.9%,61,3.0%,9,1.0%,20,7.7%,0,0.0%,27,2.3%
Greg Monroe,27.4,BOS,Big,465,64,1.9%,97,2.5%,58,3.8%,86,11.2%,79,22.1%,0,0.0%,87,45.8%
Greg Monroe,27.4,PHX,Big,461,13,0.7%,75,1.5%,75,3.3%,85,11.0%,90,25.2%,0,0.0%,71,37.5%
E'Twaun Moore,28.7,NOP,Wing,2550,10,0.2%,47,1.3%,61,3.0%,59,2.4%,6,6.3%,0,0.0%,69,10.9%
Eric Moreland,25.9,DET,Big,716,91,3.3%,91,1.8%,8,6.1%,77,10.3%,83,23.0%,0,0.0%,91,47.1%
Marcus Morris,28.2,BOS,Forward,1414,20,0.4%,41,1.1%,67,2.8%,53,3.1%,76,15.6%,0,0.0%,90,31.2%
Markieff Morris,28.2,WAS,Big,1957,28,1.0%,66,1.3%,46,4.2%,20,4.1%,46,17.0%,38,1.5%,35,24.1%
Johnathan Motley,22.5,DAL,Forward,170,12,0.3%,12,0.8%,16,4.2%,98,7.3%,92,19.0%,0,0.0%,88,30.8%
Timofey Mozgov,31.3,BKN,Big,323,65,2.0%,3,0.4%,56,3.8%,68,9.2%,65,19.1%,0,0.0%,37,25.0%
Emmanuel Mudiay,21.7,DEN,Point,690,41,0.3%,18,1.1%,85,2.5%,66,2.2%,64,10.3%,0,0.0%,77,7.0%
Emmanuel Mudiay,21.7,NYK,Point,486,84,0.6%,70,1.8%,74,2.7%,56,1.9%,69,10.6%,0,0.0%,49,3.6%
Shabazz Muhammad,25.0,MIL,Wing,114,36,0.4%,70,1.6%,67,2.8%,99,7.5%,81,13.2%,0,0.0%,100,66.7%
Shabazz Muhammad,25.0,MIN,Wing,276,28,0.4%,13,0.8%,43,3.4%,94,5.4%,78,12.8%,0,0.0%,0,0.0%
Dejounte Murray,21.1,SAS,Point,1652,97,0.9%,85,2.3%,26,3.7%,100,6.5%,98,20.0%,84,2.1%,93,10.8%
Jamal Murray,20.7,DEN,Point,2529,80,0.6%,34,1.4%,69,2.9%,90,3.5%,39,9.0%,69,0.9%,64,4.5%
Mike Muscala,26.3,ATL,Big,1007,42,1.3%,62,1.2%,86,3.0%,25,4.7%,30,15.3%,93,9.5%,8,12.3%
Abdel Nader,24.1,BOS,Wing,425,86,1.0%,39,1.3%,21,4.1%,62,2.4%,65,11.5%,0,0.0%,81,13.8%
Larry Nance Jr.,24.8,LAL,Big,890,33,1.1%,98,2.8%,39,4.4%,88,11.7%,58,18.3%,42,1.7%,58,33.3%
Larry Nance Jr.,24.8,CLE,Big,485,68,2.0%,96,2.5%,27,4.9%,83,10.9%,76,21.5%,77,4.5%,35,24.1%
Shabazz Napier,26.3,POR,Combo,1464,36,0.5%,93,2.3%,89,2.3%,38,1.8%,41,9.2%,0,0.0%,34,2.7%
Jameer Nelson,35.7,DET,Point,108,66,0.5%,54,1.6%,5,5.3%,44,1.6%,3,5.8%,0,0.0%,0,0.0%
Jameer Nelson,35.7,NOP,Point,852,16,0.2%,20,1.1%,36,3.4%,7,0.8%,49,9.3%,85,2.3%,85,8.3%
Raul Neto,25.5,UTA,Point,443,64,0.5%,10,0.9%,44,3.2%,28,1.5%,20,7.8%,0,0.0%,0,0.0%
Nerlens Noel,23.6,DAL,Big,465,79,2.6%,99,3.0%,20,5.3%,68,9.2%,95,26.8%,87,6.9%,84,44.4%
Lucas Nogueira,25.3,TOR,Big,346,100,6.0%,97,2.5%,50,4.0%,19,4.1%,34,15.5%,0,0.0%,14,16.7%
Dirk Nowitzki,39.4,DAL,Big,1876,38,1.2%,47,1.0%,70,3.4%,1,1.2%,82,22.5%,0,0.0%,49,29.4%
Frank Ntilikina,19.3,NYK,Combo,1604,52,0.6%,63,1.8%,9,4.6%,50,2.1%,27,8.3%,80,1.4%,25,2.0%
Jusuf Nurkic,23.2,POR,Big,2079,82,2.7%,67,1.3%,43,4.3%,66,9.0%,84,23.4%,66,3.5%,47,29.1%
David Nwaba,24.8,CHI,Wing,1577,83,0.9%,60,1.5%,24,4.0%,93,5.2%,89,14.2%,95,4.8%,90,18.4%
Johnny O'Bryant III,24.4,CHA,Big,329,24,1.0%,39,0.9%,17,5.4%,39,6.1%,52,17.9%,0,0.0%,67,35.7%
Royce O'Neale,24.4,UTA,Wing,1066,70,0.7%,53,1.4%,26,3.9%,55,2.2%,99,17.7%,0,0.0%,86,16.1%
Kyle O'Quinn,27.6,NYK,Big,1358,95,3.6%,51,1.1%,20,5.2%,69,9.4%,83,22.9%,43,1.9%,97,53.0%
Semi Ojeleye,22.9,BOS,Forward,1080,4,0.2%,27,0.9%,47,3.4%,51,3.0%,27,10.5%,63,1.8%,53,22.2%
Emeka Okafor,35.1,NOP,Big,314,87,3.0%,37,0.9%,76,3.3%,92,12.1%,42,16.6%,0,0.0%,37,25.0%
Jahlil Okafor,21.9,BKN,Big,295,82,2.7%,6,0.5%,6,6.2%,34,5.6%,47,17.3%,0,0.0%,58,33.3%
Victor Oladipo,25.5,IND,Wing,2519,90,1.2%,99,3.1%,69,2.8%,51,2.0%,86,13.7%,0,0.0%,22,2.5%
Kelly Olynyk,26.5,MIA,Big,1735,30,1.1%,82,1.6%,24,5.1%,29,5.2%,66,19.1%,82,5.3%,70,37.1%
Cedi Osman,22.6,CLE,Wing,565,9,0.2%,76,1.7%,6,5.0%,81,3.3%,81,13.2%,0,0.0%,99,40.7%
Kelly Oubre,21.9,WAS,Wing,2128,77,0.8%,63,1.5%,15,4.5%,68,2.8%,83,13.3%,79,1.7%,91,19.2%
Zaza Pachulia,33.7,GSW,Big,952,20,0.9%,89,1.7%,34,4.6%,79,10.5%,76,21.5%,0,0.0%,73,38.2%
Jabari Parker,22.6,MIL,Big,736,14,0.7%,69,1.4%,90,2.8%,32,5.4%,18,13.8%,94,9.7%,58,33.3%
Tony Parker,35.5,SAS,Point,1043,5,0.0%,21,1.1%,92,2.1%,5,0.7%,34,8.7%,0,0.0%,52,3.9%
Chandler Parsons,29.0,MEM,Forward,689,59,0.9%,53,1.2%,51,3.3%,39,2.3%,33,11.0%,0,0.0%,51,21.7%
Patrick Patterson,28.6,OKC,Big,1211,24,1.0%,90,1.8%,92,2.8%,8,2.5%,14,13.2%,0,0.0%,13,16.4%
Brandon Paul,26.5,SAS,Wing,466,64,0.7%,88,2.1%,4,5.3%,32,1.4%,59,10.5%,0,0.0%,85,15.4%
Chris Paul,32.5,HOU,Point,1822,48,0.4%,87,2.4%,48,3.1%,64,2.2%,97,15.9%,0,0.0%,67,4.9%
Cameron Payne,23.2,CHI,Point,558,92,0.8%,52,1.6%,43,3.2%,84,2.9%,48,9.2%,0,0.0%,97,12.5%
Elfrid Payton,23.7,ORL,Point,1230,85,0.6%,84,2.2%,51,3.1%,93,3.8%,72,10.9%,80,1.5%,0,0.0%
Elfrid Payton,23.7,PHX,Point,548,75,0.5%,46,1.5%,28,3.6%,85,3.0%,95,14.8%,0,0.0%,89,9.7%
Alec Peters,22.6,PHX,Big,172,0,0.0%,7,0.5%,91,2.8%,10,3.0%,3,9.8%,0,0.0%,26,21.4%
Mason Plumlee,27.7,DEN,Big,1389,86,2.9%,73,1.4%,17,5.4%,76,9.9%,55,18.2%,72,4.0%,14,16.7%
Miles Plumlee,29.2,ATL,Big,861,55,1.7%,26,0.8%,77,3.2%,59,8.5%,34,15.5%,55,2.6%,55,31.3%
Jakob Poeltl,22.0,TOR,Big,1444,92,3.4%,61,1.2%,23,5.1%,87,11.2%,28,15.0%,91,7.9%,13,16.5%
Quincy Pondexter,29.6,CHI,Forward,123,61,0.9%,80,1.8%,0,6.7%,73,4.3%,16,9.6%,0,0.0%,10,10.0%
Otto Porter,24.4,WAS,Forward,2418,55,0.8%,90,2.1%,76,2.6%,88,4.6%,80,15.8%,0,0.0%,59,24.3%
Bobby Portis,22.7,CHI,Big,1573,14,0.7%,65,1.3%,89,2.8%,71,9.5%,72,20.6%,34,1.2%,46,28.9%
Kristaps Porzingis,22.3,NYK,Big,1526,97,3.8%,46,1.0%,74,3.3%,18,4.0%,26,14.9%,40,1.6%,47,29.0%
Dwight Powell,26.3,DAL,Big,1618,23,1.0%,92,1.8%,26,4.9%,57,8.4%,53,17.9%,36,1.3%,80,41.0%
Norman Powell,24.4,TOR,Wing,964,81,0.9%,62,1.5%,12,4.5%,19,1.2%,39,9.5%,84,2.0%,82,14.0%
Taurean Prince,23.6,ATL,Forward,2424,65,0.9%,63,1.5%,73,2.7%,31,2.0%,59,14.0%,73,2.0%,8,9.2%
Rodney Purvis,23.7,ORL,Wing,259,53,0.6%,1,0.3%,23,4.0%,0,0.0%,36,9.3%,0,0.0%,0,0.0%
Ivan Rabb,20.7,MEM,Big,475,44,1.4%,51,1.1%,32,4.6%,82,10.8%,69,20.2%,90,7.4%,76,40.0%
Julius Randle,22.9,LAL,Big,2169,25,1.0%,32,0.9%,43,4.3%,62,8.7%,63,18.8%,54,2.4%,91,47.2%
Zach Randolph,36.3,SAC,Big,1481,4,0.4%,64,1.3%,80,3.2%,44,6.6%,78,21.8%,0,0.0%,18,18.1%
Xavier Rathan-Mayes,23.5,MEM,Wing,109,96,1.6%,93,2.4%,0,7.2%,0,0.0%,3,5.7%,0,0.0%,0,0.0%
JJ Redick,33.4,PHI,Wing,2107,7,0.1%,10,0.7%,84,2.3%,2,0.5%,16,7.5%,0,0.0%,26,2.8%
Davon Reed,22.4,PHX,Wing,200,44,0.5%,87,2.0%,45,3.3%,3,0.5%,96,15.5%,0,0.0%,52,7.7%
Willie Reed,27.5,LAC,Big,392,83,2.8%,35,0.9%,21,5.2%,62,8.6%,68,19.9%,55,2.5%,50,30.0%
Josh Richardson,24.1,MIA,Wing,2643,95,1.5%,87,2.0%,50,3.2%,65,2.7%,18,8.0%,0,0.0%,61,9.4%
Malachi Richardson,21.8,SAC,Forward,225,6,0.2%,45,1.1%,22,3.9%,33,2.1%,22,10.1%,0,0.0%,14,11.1%
Austin Rivers,25.3,LAC,Wing,2036,33,0.4%,67,1.6%,53,3.1%,25,1.3%,4,5.8%,79,1.6%,31,4.0%
Andre Roberson,25.9,OKC,Wing,1025,96,1.9%,85,1.9%,44,3.4%,96,7.0%,64,11.5%,97,5.6%,16,1.9%
Glenn Robinson III,23.8,IND,Wing,316,8,0.2%,76,1.7%,93,1.9%,80,3.3%,26,8.5%,0,0.0%,41,5.9%
