Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
TJ McConnell,32.6,IND,Point,1413,17,-7.3,-18,29,-2.9,73,+1.0%,14,+1.6%,49,-0.3%,19,-2.3,17,+4.4,11,+2.6%,66,+0.6%,59,-0.7%,27,+1.9
Doug McDermott,32.8,SAC,Forward,260,47,-0.8,-2,51,-0.6,37,-1.0%,59,-0.2%,87,+4.1%,18,-2.4,49,+0.2,82,-2.1%,8,-2.0%,41,+0.6%,76,-1.7
Khris Middleton,33.2,MIL,Forward,533,81,+5.3,+12,93,+7.1,76,+1.3%,92,-2.1%,63,+0.9%,84,+2.7,33,+1.8,17,+1.9%,72,+1.0%,65,-1.1%,47,+0.3
Khris Middleton,33.2,WAS,Forward,309,91,+8.6,+17,75,+2.7,80,+1.6%,31,+0.7%,28,-1.8%,99,+7.1,90,-5.9,78,-1.8%,81,+1.3%,75,-1.7%,26,+1.9
Patty Mills,36.2,UTA,Point,260,86,+6.4,+14,16,-5.9,7,-4.3%,82,-1.2%,1,-6.9%,97,+5.7,100,-12.3,98,-5.3%,93,+2.7%,70,-1.4%,84,-2.4
Markieff Morris,35.2,LAL,Big,106,6,-11.5,-27,13,-6.8,13,-3.4%,62,-0.3%,53,+0.0%,13,-3.0,15,+4.8,28,+1.1%,4,-2.5%,49,+0.1%,8,+4.7
Dejounte Murray,28.1,NOP,Point,1012,50,-0.2,-0,56,+0.0,37,-1.0%,73,-0.7%,30,-1.6%,93,+3.8,47,+0.3,27,+1.3%,94,+2.8%,23,+1.9%,22,+2.2
Jamal Murray,27.7,DEN,Combo,2409,83,+5.6,+13,93,+7.4,88,+2.4%,98,-3.2%,50,-0.2%,18,-2.4,34,+1.8,34,+0.8%,9,-2.0%,44,+0.4%,73,-1.5
Larry Nance Jr.,31.8,ATL,Big,463,7,-10.7,-24,18,-5.6,26,-1.8%,36,+0.6%,6,-4.7%,66,+1.1,13,+5.1,12,+2.5%,43,-0.4%,84,-2.6%,67,-1.1
Georges Niang,31.4,CLE,Forward,1005,42,-1.7,-3,53,-0.3,20,-2.5%,89,-1.7%,13,-3.5%,78,+2.1,37,+1.4,71,-1.3%,13,-1.7%,34,+1.0%,28,+1.8
Georges Niang,31.4,ATL,Forward,640,38,-2.6,-7,90,+6.2,72,+0.9%,77,-0.9%,30,-1.6%,95,+4.4,2,+8.8,10,+2.8%,21,-1.2%,9,+3.7%,23,+2.2
Jusuf Nurkic,30.2,PHX,Big,591,24,-5.9,-14,18,-5.5,48,-0.4%,21,+1.2%,23,-2.1%,4,-5.6,46,+0.4,10,+2.8%,17,-1.4%,99,-6.0%,82,-2.3
Jusuf Nurkic,30.2,CHA,Big,465,70,+2.9,+3,28,-3.0,36,-1.0%,72,-0.7%,16,-2.7%,79,+2.1,90,-6.0,78,-1.9%,36,-0.6%,89,-2.9%,43,+0.6
Kelly Olynyk,33.5,TOR,Big,377,41,-1.9,-4,68,+1.8,80,+1.6%,43,+0.3%,11,-3.7%,72,+1.4,20,+3.7,30,+1.1%,64,+0.6%,2,+5.6%,51,+0.1
Kelly Olynyk,33.5,NOP,Big,507,97,+13.0,+25,71,+2.2,69,+0.8%,11,+1.8%,96,+7.0%,68,+1.2,99,-10.8,97,-4.3%,84,+1.5%,52,-0.1%,81,-2.1
Kelly Oubre,28.9,PHI,Forward,2065,61,+1.7,+4,60,+0.7,64,+0.6%,71,-0.7%,32,-1.4%,54,+0.3,60,-1.0,31,+1.1%,90,+2.2%,68,-1.2%,17,+2.7
Chris Paul,39.5,SAS,Point,2291,92,+9.0,+20,87,+4.9,93,+3.3%,88,-1.6%,7,-4.2%,29,-1.4,82,-4.1,56,-0.3%,16,-1.5%,87,-2.8%,96,-4.4
Cameron Payne,30.2,NYK,Combo,1037,82,+5.5,+12,55,-0.1,54,-0.1%,75,-0.8%,40,-0.8%,35,-1.0,89,-5.6,89,-2.9%,75,+1.1%,46,+0.3%,46,+0.4
Elfrid Payton,30.7,NOP,Combo,359,87,+6.6,+8,73,+2.4,90,+2.8%,91,-1.9%,9,-4.0%,4,-5.4,84,-4.3,99,-5.7%,21,-1.2%,26,+1.6%,45,+0.5
Elfrid Payton,30.7,CHA,Point,104,42,-1.8,-3,5,-10.3,20,-2.6%,98,-3.0%,0,-11.8%,37,-0.9,97,-8.6,91,-3.1%,82,+1.4%,97,-4.5%,97,-4.6
Mason Plumlee,34.7,PHX,Big,1255,86,+6.6,+16,87,+4.7,85,+2.1%,66,-0.4%,72,+1.8%,68,+1.2,67,-1.9,51,-0.1%,79,+1.2%,33,+1.1%,94,-4.0
Jakob Poeltl,29.0,TOR,Big,1685,85,+6.2,+15,77,+3.2,95,+3.8%,38,+0.5%,50,-0.2%,29,-1.4,76,-3.0,50,-0.0%,49,-0.0%,86,-2.7%,80,-2.1
Bobby Portis,29.7,MIL,Big,1237,63,+1.8,+4,59,+0.6,40,-0.8%,73,-0.7%,68,+1.4%,9,-3.9,62,-1.2,68,-1.2%,58,+0.3%,52,-0.2%,65,-1.1
Kristaps Porzingis,29.3,BOS,Big,1208,29,-4.4,-8,21,-4.9,43,-0.7%,67,-0.5%,3,-5.5%,82,+2.5,54,-0.4,56,-0.3%,4,-2.4%,85,-2.6%,71,-1.4
Dwight Powell,33.3,DAL,Big,467,41,-2.1,-5,49,-0.8,25,-1.9%,33,+0.7%,69,+1.5%,57,+0.5,37,+1.4,28,+1.2%,85,+1.7%,51,-0.1%,38,+1.0
Norman Powell,31.4,LAC,Wing,1956,91,+8.5,+20,82,+4.0,88,+2.4%,65,-0.4%,56,+0.3%,62,+0.8,85,-4.6,63,-0.7%,76,+1.2%,68,-1.2%,67,-1.1
Taurean Prince,30.6,MIL,Wing,2161,22,-6.2,-15,31,-2.6,56,+0.1%,35,+0.6%,27,-1.8%,26,-1.6,21,+3.6,21,+1.6%,33,-0.7%,20,+2.1%,72,-1.5
Julius Randle,29.9,MIN,Big,2222,26,-5.4,-12,56,+0.0,76,+1.2%,27,+0.9%,51,-0.1%,79,+2.2,11,+5.4,23,+1.5%,13,-1.7%,44,+0.4%,87,-2.7
Josh Richardson,31.1,MIA,Combo,139,17,-7.2,-17,39,-1.7,37,-1.0%,18,+1.4%,63,+0.9%,70,+1.3,10,+5.5,0,+8.3%,97,+3.7%,96,-4.3%,19,+2.5
Terry Rozier,30.6,MIA,Point,1630,13,-8.3,-21,12,-7.0,8,-4.2%,77,-0.9%,35,-1.1%,40,-0.8,38,+1.3,58,-0.4%,21,-1.2%,54,-0.3%,25,+2.0
D'Angelo Russell,28.7,LAL,Point,755,92,+8.9,+22,89,+5.5,86,+2.2%,34,+0.6%,87,+4.0%,38,-0.9,78,-3.4,79,-1.9%,70,+0.9%,45,+0.3%,47,+0.4
D'Angelo Russell,28.7,BKN,Point,716,90,+7.6,+15,75,+2.6,44,-0.6%,87,-1.5%,59,+0.5%,70,+1.3,87,-5.0,94,-3.5%,56,+0.3%,4,+4.8%,98,-4.7
Domantas Sabonis,28.5,SAC,Big,2427,90,+7.8,+19,80,+3.7,82,+1.9%,35,+0.6%,39,-0.9%,49,-0.1,83,-4.2,80,-2.0%,63,+0.6%,57,-0.6%,63,-0.9
Dario Saric,30.6,DEN,Big,198,3,-16.2,-38,0,-21.8,1,-10.3%,27,+0.9%,4,-5.2%,5,-4.9,88,-5.5,87,-2.6%,77,+1.2%,20,+2.1%,85,-2.4
Dennis Schroder,31.1,BKN,Combo,772,97,+12.7,+26,94,+7.7,90,+2.8%,93,-2.1%,90,+4.7%,55,+0.4,87,-5.0,69,-1.2%,34,-0.7%,46,+0.3%,72,-1.5
Dennis Schroder,31.1,GSW,Combo,629,11,-9.2,-21,3,-11.7,5,-5.3%,8,+2.0%,72,+1.8%,75,+1.7,74,-2.5,71,-1.3%,55,+0.2%,63,-1.0%,96,-4.4
Dennis Schroder,31.1,DET,Point,695,32,-4.1,-9,40,-1.6,25,-2.0%,81,-1.1%,11,-3.7%,96,+5.5,29,+2.4,90,-2.9%,13,-1.7%,7,+4.2%,5,+5.3
Pascal Siakam,30.6,IND,Big,2547,97,+12.4,+29,64,+1.4,65,+0.6%,90,-1.8%,43,-0.6%,21,-2.0,99,-11.0,95,-4.0%,77,+1.2%,85,-2.6%,78,-1.9
Ben Simmons,28.3,BKN,Point,820,79,+5.1,+11,88,+5.2,97,+4.2%,60,-0.3%,11,-3.7%,58,+0.6,50,+0.1,22,+1.5%,83,+1.5%,68,-1.3%,60,-0.7
Ben Simmons,28.3,LAC,Point,289,13,-8.5,-18,26,-3.7,45,-0.5%,93,-2.1%,3,-5.3%,67,+1.1,14,+4.9,4,+4.0%,33,-0.7%,72,-1.5%,81,-2.1
Marcus Smart,30.7,MEM,Combo,397,62,+1.8,+4,50,-0.7,46,-0.5%,94,-2.2%,7,-4.3%,91,+3.6,73,-2.5,87,-2.7%,52,+0.1%,12,+3.0%,6,+5.0
Marcus Smart,30.7,WAS,Combo,280,74,+4.2,+7,31,-2.7,17,-2.8%,69,-0.5%,44,-0.5%,97,+5.7,93,-6.9,92,-3.3%,99,+4.6%,74,-1.6%,1,+7.6
Garrett Temple,38.5,TOR,Combo,180,49,-0.3,-1,72,+2.3,82,+1.8%,6,+2.4%,86,+4.0%,50,-0.0,28,+2.6,6,+3.2%,94,+2.9%,57,-0.5%,76,-1.7
Klay Thompson,34.7,DAL,Forward,1960,49,-0.3,-1,45,-1.1,50,-0.3%,95,-2.3%,33,-1.4%,1,-7.7,57,-0.7,42,+0.4%,11,-1.8%,46,+0.3%,84,-2.4
Tristan Thompson,33.6,CLE,Big,192,1,-23.1,-50,1,-19.4,1,-8.3%,8,+2.1%,72,+1.8%,1,-7.6,20,+3.7,73,-1.4%,7,-2.2%,17,+2.2%,41,+0.7
Karl-Anthony Towns,29.0,NYK,Big,2511,88,+7.0,+16,93,+7.0,94,+3.5%,83,-1.3%,21,-2.2%,61,+0.8,50,+0.1,24,+1.5%,36,-0.6%,61,-0.8%,83,-2.4
Myles Turner,28.6,IND,Big,2173,81,+5.3,+13,69,+1.9,86,+2.2%,53,+0.0%,12,-3.5%,72,+1.4,79,-3.4,83,-2.1%,6,-2.3%,81,-2.2%,84,-2.4
Jonas Valanciunas,32.5,WAS,Big,982,33,-3.5,-3,84,+4.2,77,+1.3%,6,+2.6%,90,+4.8%,92,+3.7,4,+7.8,5,+3.8%,18,-1.4%,89,-3.0%,56,-0.3
Jonas Valanciunas,32.5,SAC,Big,531,74,+4.2,+10,81,+3.9,62,+0.4%,78,-1.0%,90,+4.7%,42,-0.7,54,-0.3,39,+0.5%,40,-0.5%,82,-2.3%,42,+0.7
Fred VanVleet,30.7,HOU,Point,2122,71,+3.2,+7,63,+1.3,30,-1.4%,97,-2.5%,18,-2.5%,86,+2.9,67,-1.9,23,+1.5%,94,+2.7%,42,+0.5%,75,-1.7
