Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Alec Burks,29.3,NYK,Wing,127,79,+5.4%,79,+7.9%,100,+27.7%,61,+4.8%,98,+18.2%,21,-10.0%,29,-5.8%,17,-6.9%
Jimmy Butler,31.1,MIA,Wing,150,6,-9.2%,27,-4.5%,0,-29.7%,6,-18.9%,0,-23.8%,99,+48.1%,20,-7.1%,58,+2.1%
Kentavious Caldwell-Pope,27.7,LAL,Wing,178,87,+8.2%,92,+13.6%,36,-3.9%,58,+4.0%,38,-2.2%,64,+6.3%,67,+3.4%,69,+4.4%
Clint Capela,26.5,ATL,Big,568,66,+2.7%,42,-1.0%,68,+4.0%,90,+19.6%,87,+10.5%,56,+4.0%,15,-7.9%,25,-5.2%
Jordan Clarkson,28.4,UTA,Combo,296,9,-7.7%,26,-5.7%,50,0.0%,84,+13.8%,57,+2.3%,26,-5.8%,10,-9.0%,6,-8.4%
Mike Conley,33.1,UTA,Point,175,77,+4.9%,88,+10.8%,15,-12.1%,69,+7.4%,16,-9.0%,50,-0.6%,81,+6.8%,74,+5.4%
Pat Connaughton,27.8,MIL,Wing,526,60,+1.4%,29,-4.3%,37,-3.9%,30,-3.8%,30,-4.1%,74,+8.3%,76,+5.8%,78,+6.4%
Robert Covington,29.9,POR,Big,228,93,+11.9%,91,+13.4%,54,+0.8%,26,-4.5%,40,-1.6%,39,-2.8%,97,+19.0%,94,+14.0%
Jae Crowder,30.3,PHX,Forward,728,67,+2.9%,67,+4.5%,63,+2.6%,54,+2.7%,58,+2.6%,46,-1.2%,56,+1.8%,54,+1.1%
Seth Curry,30.2,PHI,Wing,381,95,+13.7%,86,+10.4%,96,+16.8%,88,+17.2%,98,+17.3%,93,+20.6%,70,+4.5%,82,+7.6%
Anthony Davis,27.6,LAL,Big,186,64,+2.2%,96,+18.7%,50,-0.1%,79,+10.8%,64,+3.2%,42,-1.5%,18,-7.3%,22,-5.6%
Goran Dragic,34.5,MIA,Point,111,18,-4.2%,28,-4.4%,39,-3.4%,71,+8.1%,56,+2.1%,94,+22.6%,1,-15.9%,14,-7.1%
Andre Drummond,27.2,LAL,Big,121,76,+4.8%,95,+17.4%,30,-5.7%,18,-7.3%,26,-5.9%,42,-2.5%,74,+5.3%,64,+3.1%
Kevin Durant,32.1,BKN,Forward,477,16,-4.3%,80,+8.0%,65,+3.0%,99,+32.5%,88,+10.6%,11,-14.6%,2,-15.7%,1,-15.6%
Joel Embiid,26.6,PHI,Big,356,96,+14.2%,94,+13.7%,89,+11.8%,70,+8.1%,89,+11.1%,98,+35.8%,77,+6.0%,90,+11.6%
Derrick Favors,29.3,UTA,Big,144,38,-1.4%,49,+0.6%,82,+7.5%,98,+22.5%,86,+10.0%,80,+10.9%,18,-7.6%,29,-4.4%
Dorian Finney-Smith,27.5,DAL,Forward,269,100,+21.8%,86,+10.5%,97,+16.9%,34,-3.0%,90,+11.7%,96,+29.5%,98,+20.0%,99,+21.8%
Bryn Forbes,27.3,MIL,Combo,256,23,-3.2%,10,-9.9%,59,+2.0%,66,+5.6%,62,+2.9%,10,-15.3%,62,+2.4%,44,-2.0%
Evan Fournier,28.0,BOS,Wing,200,84,+6.5%,59,+2.8%,14,-12.4%,1,-30.6%,1,-18.5%,74,+8.1%,96,+18.0%,97,+15.9%
Danilo Gallinari,32.2,ATL,Big,441,26,-2.9%,38,-1.6%,11,-13.7%,11,-15.0%,5,-14.3%,30,-5.1%,87,+10.4%,80,+6.6%
Paul George,30.5,LAC,Forward,776,62,+1.5%,31,-2.9%,90,+12.8%,63,+5.0%,85,+9.7%,83,+12.6%,26,-6.3%,48,-0.4%
Taj Gibson,35.4,NYK,Big,137,72,+3.8%,32,-2.6%,6,-16.2%,49,+1.0%,14,-9.2%,100,+48.3%,47,+0.1%,92,+12.0%
Rudy Gobert,28.4,UTA,Big,375,58,+1.2%,46,-0.6%,26,-7.5%,2,-22.5%,9,-10.0%,19,-10.9%,82,+7.4%,67,+4.2%
Aaron Gordon,25.1,DEN,Forward,298,61,+1.4%,20,-6.6%,17,-11.6%,33,-3.5%,20,-7.9%,17,-11.4%,90,+12.3%,85,+8.3%
Danny Green,33.4,PHI,Forward,198,94,+13.5%,94,+16.1%,93,+15.5%,94,+20.6%,97,+17.3%,87,+16.0%,54,+1.4%,68,+4.3%
JaMychal Green,30.4,DEN,Big,186,36,-1.6%,54,+1.2%,80,+7.1%,46,-0.4%,68,+3.9%,90,+17.1%,13,-8.8%,28,-4.6%
Jeff Green,34.2,BKN,Big,147,17,-4.2%,40,-1.1%,23,-8.9%,55,+2.9%,28,-4.9%,6,-23.6%,46,-0.8%,30,-4.2%
Blake Griffin,31.6,BKN,Big,317,40,-1.1%,90,+12.3%,70,+4.6%,15,-9.9%,44,-0.5%,69,+7.4%,9,-10.0%,13,-7.1%
Tim Hardaway Jr.,28.6,DAL,Wing,261,82,+5.7%,19,-6.9%,69,+4.2%,80,+11.5%,80,+6.4%,6,-22.8%,90,+12.0%,76,+6.0%
James Harden,31.2,BKN,Point,311,89,+9.0%,84,+9.1%,72,+4.9%,60,+4.5%,76,+4.7%,35,-4.1%,85,+8.5%,81,+6.6%
Joe Harris,29.2,BKN,Wing,423,65,+2.5%,26,-5.2%,22,-9.4%,35,-2.9%,21,-7.3%,94,+22.2%,78,+6.1%,88,+9.9%
Tobias Harris,28.3,PHI,Forward,436,45,-0.5%,36,-1.6%,51,+0.0%,78,+10.5%,63,+3.1%,59,+4.5%,50,+0.7%,55,+1.2%
George Hill,34.5,PHI,Combo,203,5,-10.1%,12,-8.2%,6,-15.2%,6,-19.1%,2,-16.6%,22,-8.4%,42,-2.4%,35,-3.4%
Solomon Hill,29.6,ATL,Forward,138,14,-6.1%,8,-11.1%,48,-0.4%,47,-0.3%,43,-0.5%,78,+10.4%,6,-10.7%,23,-5.5%
Jrue Holiday,30.4,MIL,Combo,900,42,-0.8%,33,-2.3%,84,+10.3%,12,-14.5%,52,+0.8%,81,+11.8%,35,-4.3%,49,-0.3%
Dwight Howard,34.9,PHI,Big,143,0,-15.5%,5,-13.8%,8,-15.0%,9,-16.3%,3,-15.7%,1,-44.6%,40,-3.2%,4,-10.3%
Joe Ingles,33.1,UTA,Forward,306,15,-4.4%,18,-6.9%,88,+11.7%,27,-4.3%,84,+9.1%,24,-6.7%,30,-5.6%,21,-5.8%
Kyrie Irving,28.6,BKN,Combo,318,70,+3.4%,46,-0.5%,34,-4.4%,82,+13.5%,54,+1.3%,95,+28.3%,58,+1.8%,73,+5.1%
Reggie Jackson,30.5,LAC,Combo,621,92,+11.7%,53,+1.2%,98,+17.5%,97,+21.7%,100,+19.1%,79,+10.8%,82,+7.0%,84,+8.2%
LeBron James,35.8,LAL,Wing,258,98,+16.3%,89,+11.0%,38,-3.6%,91,+19.9%,73,+4.5%,58,+4.4%,95,+17.7%,96,+14.6%
Nikola Jokic,25.7,DEN,Big,344,52,+0.2%,21,-6.4%,40,-3.3%,50,+1.9%,42,-1.0%,8,-18.6%,84,+7.8%,60,+2.7%
Kawhi Leonard,29.3,LAC,Forward,431,63,+2.0%,71,+5.5%,54,+1.0%,66,+5.3%,60,+2.8%,45,-1.4%,50,+0.6%,51,-0.1%
Damian Lillard,30.3,POR,Point,247,98,+18.3%,85,+10.3%,5,-17.4%,51,+2.0%,25,-5.9%,53,+1.7%,100,+35.3%,100,+25.3%
Brook Lopez,32.6,MIL,Big,660,33,-2.2%,66,+4.4%,70,+4.2%,18,-7.0%,49,-0.0%,54,+2.8%,11,-9.0%,19,-6.1%
Wesley Matthews,34.1,LAL,Wing,124,20,-4.0%,25,-5.7%,64,+2.7%,36,-2.8%,58,+2.5%,62,+5.5%,16,-7.9%,31,-4.2%
CJ McCollum,29.1,POR,Combo,239,27,-2.9%,97,+24.0%,85,+10.8%,44,-1.1%,78,+4.9%,2,-32.6%,6,-10.8%,2,-15.0%
Khris Middleton,29.2,MIL,Forward,913,48,-0.1%,62,+3.5%,74,+5.2%,42,-1.6%,70,+3.9%,28,-5.6%,60,+2.0%,50,-0.3%
Paul Millsap,35.7,DEN,Big,106,47,-0.1%,62,+3.5%,87,+11.6%,39,-1.9%,71,+4.4%,91,+19.5%,22,-6.7%,37,-3.3%
Marcus Morris,31.2,LAC,Big,604,10,-7.7%,34,-2.3%,62,+2.1%,14,-12.9%,30,-4.1%,12,-14.4%,32,-4.7%,10,-7.5%
Raul Neto,28.5,WAS,Combo,149,37,-1.5%,23,-5.9%,73,+5.1%,43,-1.2%,61,+2.8%,16,-11.4%,37,-4.2%,20,-5.9%
Georges Niang,27.4,UTA,Forward,128,22,-3.8%,43,-0.9%,66,+3.4%,14,-12.8%,54,+1.2%,43,-1.4%,22,-6.7%,22,-5.6%
Jusuf Nurkic,26.2,POR,Big,173,83,+6.4%,83,+8.5%,19,-9.8%,89,+19.1%,77,+4.8%,73,+8.0%,51,+0.8%,61,+2.7%
Chris Paul,35.5,PHX,Point,680,53,+0.3%,65,+3.9%,75,+5.4%,70,+7.8%,79,+6.2%,33,-4.4%,42,-1.7%,42,-2.2%
Cameron Payne,26.2,PHX,Point,403,46,-0.4%,22,-6.1%,20,-9.6%,16,-9.6%,15,-9.1%,68,+7.2%,78,+6.0%,74,+5.7%
Bobby Portis,25.7,MIL,Big,348,68,+3.0%,35,-2.0%,45,-2.1%,62,+4.9%,46,-0.4%,52,+0.9%,83,+7.4%,75,+6.0%
Kristaps Porzingis,25.3,DAL,Big,232,94,+12.6%,54,+1.3%,76,+5.7%,50,+1.3%,75,+4.7%,98,+46.9%,86,+9.1%,94,+14.3%
Norman Powell,27.4,POR,Wing,215,51,+0.2%,100,+36.6%,2,-21.3%,29,-4.2%,10,-9.9%,82,+12.5%,3,-13.9%,10,-7.5%
Julius Randle,25.9,NYK,Big,180,35,-1.7%,18,-7.0%,1,-26.8%,93,+20.2%,22,-6.7%,26,-5.7%,92,+13.5%,87,+9.9%
Austin Rivers,28.3,DEN,Wing,302,30,-2.5%,2,-14.8%,34,-4.3%,64,+5.2%,47,-0.1%,41,-2.5%,65,+3.0%,62,+2.8%
Rajon Rondo,34.7,LAC,Point,220,18,-4.1%,58,+2.5%,44,-2.2%,21,-5.9%,32,-3.5%,20,-10.5%,34,-4.5%,18,-6.1%
Derrick Rose,32.1,NYK,Point,174,12,-6.7%,41,-1.0%,22,-9.2%,98,+22.1%,70,+4.3%,26,-5.7%,0,-18.7%,0,-15.9%
Dario Saric,26.6,PHX,Big,131,42,-0.8%,50,+0.8%,30,-5.6%,28,-4.3%,27,-5.0%,40,-2.6%,52,+1.1%,52,-0.0%
Dennis Schroder,27.1,LAL,Point,226,28,-2.8%,70,+5.4%,21,-9.4%,68,+6.3%,34,-3.1%,15,-12.0%,30,-5.3%,14,-7.1%
Ben Simmons,24.3,PHI,Point,402,97,+14.6%,82,+8.3%,98,+19.7%,82,+13.3%,99,+18.3%,97,+31.1%,74,+5.6%,89,+10.5%
Marcus Smart,26.7,BOS,Combo,209,81,+5.6%,64,+3.9%,2,-20.4%,74,+9.3%,14,-9.1%,70,+7.6%,93,+13.8%,90,+11.5%
Ish Smith,32.3,WAS,Combo,149,62,+1.9%,78,+7.6%,78,+6.3%,26,-4.5%,59,+2.7%,36,-3.7%,37,-4.2%,33,-4.1%
Jeff Teague,32.4,MIL,Combo,100,56,+0.8%,74,+6.0%,26,-7.8%,92,+19.9%,41,-1.4%,51,+0.3%,36,-4.3%,40,-2.6%
Tristan Thompson,29.6,BOS,Big,155,6,-10.1%,10,-9.4%,42,-2.8%,7,-18.3%,17,-8.8%,55,+3.8%,5,-12.0%,9,-7.9%
PJ Tucker,35.5,MIL,Forward,670,73,+3.9%,50,+0.9%,66,+3.2%,53,+2.3%,65,+3.5%,85,+13.7%,69,+4.2%,79,+6.5%
Jonas Valanciunas,28.5,MEM,Big,228,88,+8.3%,22,-6.0%,94,+15.9%,95,+20.9%,96,+17.0%,23,-7.0%,80,+6.5%,70,+4.5%
Kemba Walker,30.5,BOS,Point,124,44,-0.6%,77,+7.5%,7,-15.2%,42,-1.6%,11,-9.7%,29,-5.4%,55,+1.7%,53,0.0%
Russell Westbrook,32.0,WAS,Point,252,14,-6.5%,1,-19.0%,58,+1.4%,76,+10.3%,74,+4.6%,86,+15.5%,2,-13.9%,7,-8.2%
Lou Williams,34.0,ATL,Combo,275,38,-1.4%,76,+6.7%,31,-5.5%,19,-6.8%,24,-6.1%,65,+6.4%,58,+1.9%,62,+2.7%
Ivica Zubac,23.6,LAC,Big,301,1,-11.7%,7,-12.2%,38,-3.8%,10,-15.7%,18,-8.5%,49,-0.6%,8,-10.0%,12,-7.3%
Torrey Craig,29.9,PHX,Big,243,50,+0.0%,17,-7.2%,42,-2.8%,45,-1.0%,38,-1.9%,37,-3.5%,73,+4.8%,58,+2.4%
Monte Morris,25.3,DEN,Combo,282,46,-0.4%,60,+2.9%,82,+7.6%,58,+3.9%,81,+6.5%,54,+3.7%,23,-6.5%,26,-5.1%
Kyle Kuzma,25.3,LAL,Forward,144,34,-1.9%,14,-7.8%,99,+20.9%,38,-1.9%,91,+12.1%,38,-3.4%,41,-3.1%,38,-3.2%
Alex Caruso,26.7,LAL,Combo,149,32,-2.3%,6,-12.4%,55,+1.2%,31,-3.6%,42,-0.9%,62,+5.3%,59,+2.0%,59,+2.6%
Bam Adebayo,23.3,MIA,Big,132,71,+3.6%,56,+1.6%,71,+4.6%,96,+21.3%,92,+13.6%,0,-57.1%,31,-4.9%,32,-4.1%
John Collins,23.1,ATL,Big,576,78,+5.1%,93,+13.7%,86,+10.9%,94,+20.7%,94,+14.9%,13,-13.4%,27,-6.0%,16,-7.0%
Dillon Brooks,24.8,MEM,Wing,259,90,+10.1%,87,+10.5%,90,+13.9%,86,+15.9%,93,+14.3%,89,+17.0%,43,-1.4%,66,+4.0%
Jayson Tatum,22.7,BOS,Forward,217,7,-8.7%,61,+3.2%,18,-10.0%,90,+19.4%,45,-0.4%,30,-4.9%,4,-13.7%,2,-11.1%
Maxi Kleber,28.8,DAL,Big,187,30,-2.6%,38,-1.6%,43,-2.4%,65,+5.2%,48,-0.1%,4,-27.6%,66,+3.0%,43,-2.1%
Bogdan Bogdanovic,28.2,ATL,Wing,598,74,+4.1%,63,+3.8%,86,+11.1%,22,-5.4%,72,+4.4%,25,-6.0%,48,+0.5%,50,-0.1%
Furkan Korkmaz,23.3,PHI,Forward,180,34,-1.8%,44,-0.8%,61,+2.1%,22,-5.6%,46,-0.3%,32,-4.5%,34,-4.5%,30,-4.3%
Luke Kennard,24.4,LAC,Combo,208,26,-2.9%,52,+1.0%,3,-19.5%,72,+8.3%,19,-8.1%,14,-12.1%,62,+2.2%,42,-2.1%
Donovan Mitchell,24.2,UTA,Combo,345,66,+2.8%,45,-0.7%,58,+1.4%,0,-33.3%,36,-2.8%,61,+4.7%,70,+4.4%,70,+4.5%
Royce O'Neale,27.4,UTA,Wing,402,86,+7.3%,73,+5.7%,62,+2.6%,81,+12.8%,67,+3.9%,84,+13.5%,72,+4.8%,82,+6.7%
Kevin Huerter,22.2,ATL,Wing,556,31,-2.4%,30,-3.3%,35,-3.9%,17,-8.6%,26,-5.7%,48,-1.1%,64,+2.9%,57,+1.9%
Trae Young,22.1,ATL,Point,603,70,+3.4%,51,+1.0%,77,+6.1%,86,+16.0%,86,+10.3%,34,-4.3%,39,-3.4%,34,-3.7%
Luka Doncic,21.7,DAL,Wing,280,99,+18.8%,99,+28.0%,95,+16.3%,87,+16.3%,95,+16.3%,63,+6.1%,79,+6.3%,78,+6.3%
Michael Porter,22.3,DEN,Forward,331,80,+5.6%,75,+6.6%,46,-1.9%,56,+3.4%,51,+0.4%,58,+4.2%,86,+8.8%,83,+7.8%
Jaren Jackson,21.1,MEM,Big,183,43,-0.8%,74,+6.6%,57,+1.3%,83,+13.6%,66,+3.7%,18,-11.3%,17,-7.7%,8,-8.0%
Landry Shamet,23.6,BKN,Wing,195,49,-0.0%,16,-7.3%,46,-1.3%,73,+8.3%,55,+2.0%,22,-8.8%,68,+3.6%,56,+1.7%
Deandre Ayton,22.3,PHX,Big,799,50,+0.1%,70,+5.2%,74,+5.3%,54,+2.6%,69,+3.9%,86,+13.9%,21,-6.8%,46,-1.5%
Mikal Bridges,24.2,PHX,Wing,699,59,+1.3%,90,+11.5%,94,+16.3%,62,+4.8%,90,+11.2%,10,-15.6%,12,-9.0%,5,-9.7%
Anfernee Simons,21.4,POR,Combo,105,8,-7.8%,2,-18.0%,83,+9.8%,46,-0.9%,66,+3.7%,76,+8.5%,10,-9.6%,24,-5.2%
Grayson Allen,25.1,MEM,Wing,145,19,-4.1%,24,-5.7%,33,-4.8%,34,-3.1%,29,-4.4%,75,+8.3%,38,-3.8%,45,-1.9%
Jalen Brunson,24.2,DAL,Combo,109,2,-11.3%,42,-0.9%,10,-14.0%,13,-14.0%,6,-14.1%,38,-2.9%,14,-8.3%,11,-7.4%
Bruce Brown,24.2,BKN,Forward,260,41,-1.1%,34,-2.3%,78,+6.5%,75,+10.0%,82,+7.7%,5,-27.1%,49,+0.5%,38,-3.1%
De'Anthony Melton,22.4,MEM,Combo,104,13,-6.5%,11,-9.0%,10,-14.5%,2,-24.9%,2,-16.4%,14,-12.5%,89,+11.2%,72,+4.9%
Shake Milton,24.1,PHI,Combo,105,2,-11.6%,37,-1.6%,16,-11.6%,10,-15.3%,7,-12.7%,2,-36.6%,33,-4.7%,3,-11.0%
Ja Morant,21.2,MEM,Point,288,82,+6.3%,98,+24.4%,49,-0.1%,100,+34.5%,82,+7.0%,67,+7.1%,7,-10.7%,27,-4.8%
RJ Barrett,20.4,NYK,Wing,158,69,+3.1%,6,-12.5%,14,-13.1%,78,+10.6%,31,-3.9%,71,+7.8%,98,+20.3%,98,+17.5%
DeAndre Hunter,22.9,ATL,Forward,151,54,+0.8%,69,+4.9%,41,-3.2%,67,+5.8%,50,+0.3%,34,-4.1%,46,-0.4%,47,-0.8%
Rui Hachimura,22.7,WAS,Big,211,74,+4.0%,55,+1.6%,28,-6.3%,57,+3.8%,35,-2.9%,60,+4.6%,94,+17.3%,95,+14.5%
Cameron Johnson,24.7,PHX,Forward,428,22,-3.3%,14,-7.9%,13,-13.2%,25,-4.6%,13,-9.3%,72,+8.0%,57,+1.8%,63,+2.9%
Romeo Langford,21.0,BOS,Wing,113,55,+0.8%,13,-8.1%,92,+15.5%,85,+14.5%,94,+14.5%,88,+16.1%,14,-8.7%,41,-2.6%
Matisse Thybulle,23.7,PHI,Wing,213,3,-10.9%,4,-14.6%,4,-19.4%,41,-1.8%,4,-14.3%,3,-28.5%,63,+2.7%,39,-3.1%
Nicolas Claxton,21.5,BKN,Big,120,54,+0.4%,3,-14.7%,81,+7.5%,40,-1.9%,74,+4.5%,82,+12.0%,66,+3.2%,71,+4.5%
Daniel Gafford,22.1,WAS,Big,142,90,+9.8%,98,+26.2%,12,-13.3%,38,-2.4%,12,-9.7%,70,+7.4%,94,+16.2%,93,+14.0%
Terance Mann,24.0,LAC,Wing,370,78,+5.1%,78,+7.8%,67,+3.9%,23,-5.2%,50,+0.1%,78,+9.7%,54,+1.5%,66,+3.9%
Onyeka Okongwu,19.9,ATL,Big,152,21,-3.9%,15,-7.5%,52,+0.6%,3,-21.8%,10,-9.8%,90,+18.3%,75,+5.7%,77,+6.2%
Tyrese Maxey,20.0,PHI,Combo,144,4,-10.5%,9,-10.2%,27,-6.9%,5,-20.2%,8,-10.8%,18,-11.2%,28,-6.0%,15,-7.0%
Desmond Bane,22.4,MEM,Wing,153,39,-1.3%,58,+1.7%,56,+1.3%,74,+8.7%,62,+2.8%,7,-21.5%,26,-6.2%,6,-9.0%
Facundo Campazzo,29.6,DEN,Point,268,25,-3.0%,57,+1.6%,9,-14.8%,52,+2.3%,22,-7.0%,9,-16.7%,45,-1.1%,36,-3.4%
