Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Trey Burke,28.0,DAL,Point,854,44,+0.7,51,+0.0,8,+4.7%,38,-0.4%,11,+4.4,13,+2.8,37,+3.9
Alec Burks,29.3,NYK,Wing,1262,69,-1.9,56,-0.5,57,-0.4%,81,+1.3%,75,-2.4,71,-1.2,70,-7.2
Jimmy Butler,31.1,MIA,Wing,1732,93,-6.8,79,-3.0,95,-4.6%,65,+0.6%,85,-3.7,81,-1.9,75,-9.5
Kentavious Caldwell-Pope,27.7,LAL,Wing,1894,37,+1.5,18,+3.5,52,-0.1%,35,-0.5%,72,-2.0,58,-0.4,76,-10.0
Clint Capela,26.5,ATL,Big,1907,96,-8.6,94,-7.3,73,-1.6%,44,-0.2%,70,-1.8,83,-2.1,34,+5.0
Michael Carter-Williams,29.1,ORL,Combo,797,98,-10.8,92,-6.2,91,-3.9%,64,+0.5%,43,+0.5,89,-2.9,5,+22.8
Willie Cauley-Stein,27.2,DAL,Big,884,92,-6.2,96,-8.2,61,-0.7%,71,+0.8%,32,+1.4,57,-0.4,18,+12.5
Jordan Clarkson,28.4,UTA,Combo,1797,7,+6.8,12,+4.9,44,+0.5%,48,-0.1%,14,+3.6,33,+1.0,11,+16.8
Mike Conley,33.1,UTA,Point,1495,97,-10.2,97,-9.1,49,+0.2%,40,-0.4%,80,-3.0,59,-0.4,86,-16.3
Pat Connaughton,27.8,MIL,Wing,1568,50,+0.1,70,-1.9,58,-0.4%,14,-1.6%,46,+0.2,52,-0.0,43,+1.3
DeMarcus Cousins,30.2,HOU,Big,486,74,-2.6,86,-4.4,96,-4.9%,63,+0.5%,78,-2.8,94,-3.6,29,+7.3
DeMarcus Cousins,30.2,LAC,Big,203,78,-3.1,29,+2.1,13,+3.5%,13,-1.7%,74,-2.4,68,-1.1,71,-8.1
Robert Covington,29.9,POR,Big,2231,79,-3.1,39,+1.0,91,-3.7%,91,+2.0%,91,-4.6,96,-4.2,37,+3.7
Jae Crowder,30.3,PHX,Forward,1640,81,-3.5,92,-5.9,57,-0.4%,8,-2.2%,37,+1.0,48,+0.1,33,+5.0
Seth Curry,30.2,PHI,Wing,1637,64,-1.4,61,-1.0,80,-2.4%,41,-0.3%,61,-1.0,50,+0.0,68,-6.8
Stephen Curry,32.6,GSW,Point,2151,35,+1.6,52,-0.1,50,+0.1%,52,+0.0%,32,+1.5,53,-0.0,27,+8.1
Anthony Davis,27.6,LAL,Big,1161,46,+0.5,45,+0.5,87,-3.2%,59,+0.4%,42,+0.6,84,-2.1,6,+21.0
Ed Davis,31.4,MIN,Big,277,75,-2.7,46,+0.4,77,-2.0%,70,+0.8%,99,-9.3,97,-4.5,93,-25.3
DeMar DeRozan,31.2,SAS,Forward,2055,2,+10.6,3,+8.7,34,+1.3%,63,+0.5%,10,+4.5,30,+1.1,8,+19.9
Dewayne Dedmon,31.2,MIA,Big,207,85,-4.4,42,+0.7,97,-5.0%,30,-0.7%,99,-10.1,87,-2.5,100,-49.9
Matthew Dellavedova,30.1,CLE,Combo,221,43,+0.8,25,+2.4,78,-2.3%,90,+1.8%,97,-7.5,96,-4.3,83,-13.8
Gorgui Dieng,30.8,MEM,Big,310,18,+3.8,74,-2.2,2,+6.7%,2,-3.9%,8,+4.8,7,+3.6,38,+3.2
Gorgui Dieng,30.8,SAS,Big,152,0,+16.3,1,+11.6,16,+3.1%,4,-3.0%,1,+8.1,0,+7.0,70,-7.2
Goran Dragic,34.5,MIA,Point,1314,54,-0.2,66,-1.6,52,-0.1%,58,+0.3%,28,+2.0,40,+0.6,29,+7.4
Andre Drummond,27.2,CLE,Big,721,44,+0.7,16,+3.9,93,-4.1%,64,+0.5%,51,-0.0,70,-1.2,31,+6.5
Andre Drummond,27.2,LAL,Big,519,67,-1.7,84,-4.0,95,-4.6%,86,+1.5%,62,-1.1,84,-2.2,30,+6.8
Kevin Durant,32.1,BKN,Forward,1150,65,-1.4,42,+0.7,66,-1.1%,51,+0.0%,48,+0.1,59,-0.4,38,+3.6
Wayne Ellington,32.9,DET,Wing,1003,23,+3.1,37,+1.2,43,+0.6%,6,-2.6%,10,+4.5,15,+2.5,27,+8.2
Joel Embiid,26.6,PHI,Big,1584,70,-2.0,69,-1.8,77,-2.2%,47,-0.1%,55,-0.5,37,+0.8,75,-9.6
James Ennis,30.3,ORL,Forward,983,71,-2.1,75,-2.5,61,-0.8%,55,+0.2%,21,+2.8,51,-0.0,14,+15.7
Dante Exum,25.3,CLE,Wing,112,99,-12.1,85,-4.1,100,-8.7%,33,-0.6%,86,-3.8,94,-3.7,59,-3.8
Derrick Favors,29.3,UTA,Big,1031,1,+12.7,2,+9.9,35,+1.1%,55,+0.2%,2,+7.6,22,+1.7,1,+34.9
Dorian Finney-Smith,27.5,DAL,Forward,1918,48,+0.1,26,+2.4,86,-3.0%,62,+0.5%,82,-3.2,75,-1.4,72,-8.4
Bryn Forbes,27.3,MIL,Combo,1286,14,+4.5,45,+0.4,32,+1.5%,46,-0.2%,26,+2.1,15,+2.5,62,-4.6
Evan Fournier,28.0,ORL,Wing,784,15,+4.3,6,+7.2,88,-3.3%,18,-1.4%,60,-1.0,59,-0.4,63,-4.9
Evan Fournier,28.0,BOS,Wing,466,54,-0.3,43,+0.7,56,-0.3%,62,+0.5%,19,+3.2,30,+1.1,19,+12.2
Danilo Gallinari,32.2,ATL,Big,1215,40,+1.2,40,+0.9,37,+0.9%,71,+0.8%,29,+1.8,20,+2.1,60,-4.0
Langston Galloway,28.9,PHX,Wing,372,69,-1.9,53,-0.1,82,-2.7%,61,+0.4%,19,+3.1,52,-0.0,7,+20.2
Marc Gasol,35.8,LAL,Big,983,76,-2.7,43,+0.6,82,-2.7%,24,-1.1%,37,+0.9,75,-1.3,12,+16.5
Rudy Gay,34.2,SAS,Big,1351,97,-9.8,97,-9.1,56,-0.3%,26,-0.9%,64,-1.3,72,-1.2,44,+0.9
Paul George,30.5,LAC,Forward,1828,95,-8.6,67,-1.7,85,-3.0%,97,+2.8%,95,-6.2,85,-2.4,90,-19.7
Taj Gibson,35.4,NYK,Big,925,84,-4.2,88,-4.6,47,+0.3%,95,+2.5%,58,-0.8,65,-0.8,46,+0.5
Rudy Gobert,28.4,UTA,Big,2185,98,-12.1,98,-10.5,60,-0.6%,57,+0.2%,98,-8.4,86,-2.5,98,-33.6
Aaron Gordon,25.1,ORL,Forward,735,75,-2.7,70,-1.9,40,+0.8%,88,+1.7%,66,-1.4,58,-0.4,68,-6.7
Aaron Gordon,25.1,DEN,Forward,647,16,+4.2,38,+1.1,80,-2.5%,16,-1.5%,4,+6.1,6,+3.7,20,+11.8
Eric Gordon,31.9,HOU,Combo,782,88,-4.9,91,-5.6,15,+3.2%,60,+0.4%,78,-2.7,47,+0.2,86,-16.1
Jerami Grant,26.6,DET,Forward,1821,52,-0.1,39,+1.0,72,-1.6%,70,+0.7%,43,+0.6,60,-0.5,30,+6.7
Danny Green,33.4,PHI,Forward,1930,38,+1.3,35,+1.4,67,-1.2%,15,-1.5%,59,-0.9,25,+1.5,88,-17.3
Draymond Green,30.7,GSW,Big,1981,56,-0.5,46,+0.4,61,-0.7%,62,+0.5%,44,+0.5,64,-0.7,28,+7.5
JaMychal Green,30.4,DEN,Big,1102,72,-2.2,73,-2.1,38,+0.9%,74,+0.9%,68,-1.6,87,-2.6,24,+9.3
Jeff Green,34.2,BKN,Big,1818,33,+2.0,24,+2.6,31,+1.5%,12,-1.7%,26,+2.1,20,+2.1,57,-3.0
Blake Griffin,31.6,DET,Big,626,63,-1.1,54,-0.2,95,-4.6%,54,+0.2%,33,+1.4,58,-0.4,22,+10.6
Blake Griffin,31.6,BKN,Big,548,71,-2.0,55,-0.5,67,-1.2%,74,+0.9%,56,-0.6,24,+1.6,84,-14.0
Tim Hardaway Jr.,28.6,DAL,Wing,1978,20,+3.6,28,+2.2,12,+3.6%,69,+0.7%,31,+1.6,26,+1.4,52,-1.2
James Harden,31.2,HOU,Point,290,0,+18.7,0,+21.9,80,-2.5%,25,-1.0%,94,-5.9,83,-2.1,91,-22.7
James Harden,31.2,BKN,Point,1318,50,+0.1,58,-0.7,82,-2.6%,66,+0.6%,13,+3.8,64,-0.7,2,+27.7
Maurice Harkless,27.5,MIA,Forward,117,13,+4.9,81,-3.3,10,+4.1%,1,-4.6%,97,-7.6,45,+0.3,99,-45.7
Maurice Harkless,27.5,SAC,Forward,647,56,-0.4,39,+1.0,81,-2.6%,33,-0.6%,17,+3.3,34,+0.9,22,+10.7
Montrezl Harrell,26.8,LAL,Big,1540,33,+1.9,74,-2.2,23,+2.2%,55,+0.2%,39,+0.9,25,+1.5,66,-6.0
Gary Harris,26.1,DEN,Wing,581,56,-0.4,41,+0.8,83,-2.7%,58,+0.3%,30,+1.7,20,+2.1,63,-4.9
Gary Harris,26.1,ORL,Wing,494,30,+2.3,40,+0.9,68,-1.3%,2,-4.0%,22,+2.7,60,-0.5,12,+16.3
Joe Harris,29.2,BKN,Wing,2132,84,-4.2,36,+1.3,85,-2.9%,76,+1.0%,89,-4.3,88,-2.7,64,-5.0
Tobias Harris,28.3,PHI,Forward,2013,68,-1.9,54,-0.3,90,-3.4%,45,-0.2%,81,-3.1,74,-1.3,75,-9.7
Gordon Hayward,30.6,CHA,Forward,1496,70,-2.0,83,-3.6,71,-1.6%,71,+0.8%,52,-0.2,77,-1.6,24,+9.1
Juan Hernangomez,25.1,MIN,Big,856,15,+4.3,10,+5.9,75,-1.8%,88,+1.7%,86,-3.9,90,-3.0,50,-0.5
Willy Hernangomez,26.4,NOP,Big,788,28,+2.6,9,+6.1,28,+1.7%,72,+0.8%,88,-4.2,23,+1.7,99,-38.0
Buddy Hield,27.9,SAC,Wing,2432,55,-0.4,40,+0.9,70,-1.5%,67,+0.7%,72,-2.0,54,-0.2,75,-9.4
George Hill,34.5,OKC,Wing,368,19,+3.7,11,+5.4,68,-1.3%,77,+1.1%,48,+0.1,54,-0.2,43,+1.5
George Hill,34.5,PHI,Combo,295,10,+5.3,30,+2.0,3,+5.9%,8,-2.2%,8,+5.1,9,+3.3,36,+4.0
Solomon Hill,29.6,ATL,Forward,1472,22,+3.3,23,+2.7,33,+1.3%,82,+1.3%,37,+0.9,33,+1.0,54,-1.8
Jrue Holiday,30.4,MIL,Combo,1918,81,-3.4,76,-2.7,77,-2.1%,80,+1.2%,54,-0.4,90,-3.0,9,+18.5
Justin Holiday,31.6,IND,Forward,2167,62,-1.0,26,+2.3,87,-3.2%,81,+1.3%,94,-5.9,88,-2.6,82,-12.9
Richaun Holmes,27.0,SAC,Big,1780,81,-3.6,75,-2.5,46,+0.4%,59,+0.3%,71,-1.9,47,+0.2,78,-10.7
Rodney Hood,28.0,POR,Wing,712,57,-0.5,62,-1.1,22,+2.4%,23,-1.1%,5,+5.7,11,+3.0,24,+9.8
Rodney Hood,28.0,TOR,Wing,213,62,-1.0,18,+3.5,53,-0.1%,98,+3.5%,73,-2.2,80,-1.8,48,-0.1
Al Horford,34.4,OKC,Big,779,92,-6.2,81,-3.4,96,-4.9%,61,+0.4%,97,-7.8,92,-3.3,94,-26.2
Danuel House,27.4,HOU,Wing,896,57,-0.5,67,-1.6,57,-0.3%,13,-1.7%,29,+1.8,18,+2.2,67,-6.2
Dwight Howard,34.9,PHI,Big,1156,27,+2.7,47,+0.4,12,+3.5%,32,-0.6%,18,+3.3,56,-0.3,5,+22.2
Serge Ibaka,31.1,LAC,Big,954,62,-1.0,21,+3.1,74,-1.8%,29,-0.8%,81,-3.1,55,-0.3,87,-16.9
Andre Iguodala,36.8,MIA,Forward,1329,59,-0.6,35,+1.4,31,+1.5%,76,+1.0%,57,-0.7,41,+0.5,73,-8.6
Ersan Ilyasova,33.5,UTA,Big,112,79,-3.1,15,+4.3,12,+3.5%,1,-4.3%,93,-5.4,4,+4.3,100,-58.4
Joe Ingles,33.1,UTA,Forward,1863,45,+0.7,73,-2.1,73,-1.7%,74,+0.9%,36,+1.1,71,-1.2,13,+16.3
Brandon Ingram,23.2,NOP,Forward,2089,33,+1.9,44,+0.5,54,-0.2%,64,+0.5%,10,+4.5,27,+1.3,6,+20.6
Kyrie Irving,28.6,BKN,Combo,1884,25,+2.9,20,+3.1,20,+2.6%,79,+1.2%,17,+3.3,13,+2.7,51,-0.9
Reggie Jackson,30.5,LAC,Combo,1508,48,+0.3,55,-0.5,86,-3.0%,37,-0.5%,49,+0.1,75,-1.4,22,+10.8
LeBron James,35.8,LAL,Wing,1500,91,-5.8,93,-6.7,62,-0.8%,35,-0.5%,53,-0.2,80,-1.8,21,+11.4
James Johnson,33.7,DAL,Forward,477,28,+2.6,72,-2.1,1,+7.3%,7,-2.3%,12,+4.2,7,+3.6,51,-0.8
James Johnson,33.7,NOP,Forward,537,15,+4.4,14,+4.6,46,+0.4%,26,-1.0%,31,+1.5,49,+0.1,26,+8.8
Stanley Johnson,24.4,TOR,Forward,973,29,+2.5,22,+2.8,77,-2.1%,50,-0.0%,50,-0.0,79,-1.7,22,+11.2
Tyler Johnson,28.5,BKN,Combo,632,51,-0.1,77,-2.7,24,+2.2%,8,-2.2%,40,+0.8,41,+0.5,39,+2.9
Nikola Jokic,25.7,DEN,Big,2487,8,+6.8,5,+7.6,92,-4.0%,38,-0.4%,54,-0.4,35,+0.9,74,-8.9
Damian Jones,25.3,SAC,Big,326,76,-2.9,86,-4.3,69,-1.4%,12,-1.7%,28,+1.9,76,-1.4,11,+17.0
Tyus Jones,24.5,MEM,Point,1153,63,-1.2,51,+0.0,26,+1.8%,45,-0.2%,64,-1.2,28,+1.2,85,-15.6
Derrick Jones Jr.,23.7,POR,Wing,1298,44,+0.7,72,-2.1,30,+1.6%,33,-0.6%,68,-1.5,38,+0.8,83,-13.1
DeAndre Jordan,32.3,BKN,Big,1231,17,+4.0,13,+4.7,92,-4.0%,45,-0.2%,75,-2.5,82,-2.0,47,+0.3
Cory Joseph,29.2,SAC,Combo,926,22,+3.3,30,+2.1,31,+1.5%,37,-0.5%,46,+0.3,74,-1.3,22,+11.2
Cory Joseph,29.2,DET,Combo,490,54,-0.2,20,+3.1,60,-0.7%,94,+2.5%,61,-1.0,61,-0.6,54,-1.7
Frank Kaminsky,27.6,PHX,Big,677,26,+2.7,30,+2.1,69,-1.4%,65,+0.6%,69,-1.7,53,-0.1,77,-10.5
Enes Kanter,28.5,POR,Big,1727,27,+2.7,49,+0.2,67,-1.2%,30,-0.7%,36,+1.0,27,+1.3,57,-3.1
Zach LaVine,25.6,CHI,Wing,2028,17,+3.9,23,+2.7,23,+2.2%,41,-0.3%,30,+1.7,42,+0.4,28,+7.5
Jeremy Lamb,28.4,IND,Wing,757,29,+2.5,31,+1.8,14,+3.3%,17,-1.4%,15,+3.6,39,+0.7,15,+14.9
Jake Layman,26.7,MIN,Forward,563,88,-4.9,70,-1.9,34,+1.3%,83,+1.3%,75,-2.4,35,+0.9,90,-19.5
Caris LeVert,26.2,BKN,Combo,325,47,+0.4,67,-1.7,33,+1.4%,32,-0.7%,73,-2.1,85,-2.4,32,+5.8
Caris LeVert,26.2,IND,Wing,1148,40,+1.1,50,+0.1,27,+1.7%,22,-1.1%,29,+1.8,8,+3.3,77,-10.5
Alex Len,27.4,WAS,Big,880,49,+0.1,22,+3.0,94,-4.6%,40,-0.4%,74,-2.3,81,-1.9,52,-1.0
Kawhi Leonard,29.3,LAC,Forward,1769,74,-2.3,62,-1.1,88,-3.3%,89,+1.8%,78,-2.9,88,-2.6,43,+1.5
Damian Lillard,30.3,POR,Point,2396,15,+4.2,11,+5.5,84,-2.8%,46,-0.1%,92,-5.3,73,-1.3,91,-21.0
Kevon Looney,24.7,GSW,Big,1149,78,-3.0,90,-5.4,27,+1.7%,75,+0.9%,38,+0.9,38,+0.7,47,+0.1
Brook Lopez,32.6,MIL,Big,1901,76,-2.8,64,-1.4,83,-2.8%,40,-0.4%,65,-1.3,78,-1.6,40,+2.6
Robin Lopez,32.6,WAS,Big,1336,83,-4.1,76,-2.6,66,-1.1%,49,-0.1%,71,-1.9,63,-0.7,66,-5.9
Kevin Love,32.2,CLE,Big,621,46,+0.5,41,+0.8,92,-4.1%,56,+0.2%,67,-1.4,95,-4.0,4,+24.2
Kyle Lowry,34.6,TOR,Point,1598,33,+1.9,47,+0.4,47,+0.3%,83,+1.4%,36,+1.0,61,-0.6,23,+9.8
Timothe Luwawu-Cabarrot,25.5,BKN,Wing,956,19,+3.6,25,+2.4,65,-1.0%,49,-0.1%,65,-1.3,74,-1.3,43,+1.3
Trey Lyles,25.0,SAS,Big,306,27,+2.6,10,+5.6,86,-3.0%,52,+0.0%,79,-2.9,73,-1.3,72,-8.1
Boban Marjanovic,32.2,DAL,Big,224,89,-5.3,87,-4.5,94,-4.4%,46,-0.2%,86,-3.8,95,-3.9,28,+7.8
Wesley Matthews,34.1,LAL,Wing,1112,49,+0.1,65,-1.5,43,+0.6%,82,+1.3%,61,-1.0,68,-1.1,42,+1.9
CJ McCollum,29.1,POR,Combo,1593,89,-5.4,43,+0.6,84,-2.8%,96,+2.7%,76,-2.6,95,-3.9,16,+14.1
TJ McConnell,28.6,IND,Point,1765,53,-0.2,81,-3.3,39,+0.9%,50,-0.0%,20,+3.1,34,+1.0,25,+8.9
Doug McDermott,28.8,IND,Forward,1607,28,+2.5,32,+1.8,57,-0.4%,25,-1.0%,54,-0.3,64,-0.7,37,+3.9
JaVale McGee,32.8,CLE,Big,486,83,-3.7,94,-7.2,5,+5.5%,18,-1.4%,72,-2.0,49,+0.0,73,-8.6
JaVale McGee,32.8,DEN,Big,160,90,-5.4,93,-6.8,61,-0.7%,10,-1.9%,96,-6.4,90,-2.9,95,-27.6
Rodney McGruder,29.3,DET,Combo,183,7,+6.8,2,+10.3,29,+1.6%,93,+2.2%,37,+1.0,12,+2.8,81,-12.3
Ben McLemore,27.7,HOU,Wing,433,53,-0.2,32,+1.7,48,+0.3%,2,-3.7%,57,-0.6,30,+1.1,76,-10.1
Ben McLemore,27.7,LAL,Wing,349,20,+3.6,77,-2.8,1,+7.2%,4,-2.9%,2,+7.8,2,+5.0,10,+17.7
Khris Middleton,29.2,MIL,Forward,2264,50,+0.1,49,+0.2,76,-2.0%,72,+0.8%,52,-0.2,84,-2.2,16,+13.6
Darius Miller,30.6,OKC,Wing,175,99,-12.3,99,-12.8,53,-0.1%,97,+2.9%,58,-0.8,67,-1.0,46,+0.5
Patty Mills,32.2,SAS,Combo,1682,90,-5.7,95,-7.6,33,+1.4%,23,-1.1%,73,-2.1,44,+0.3,86,-15.9
Paul Millsap,35.7,DEN,Big,1154,41,+1.0,50,+0.1,28,+1.7%,51,+0.0%,67,-1.5,34,+1.0,86,-15.7
E'Twaun Moore,31.7,PHX,Combo,331,73,-2.3,75,-2.4,52,+0.0%,84,+1.4%,89,-4.3,94,-3.6,42,+1.8
Marcus Morris,31.2,LAC,Big,1495,7,+6.8,18,+3.5,56,-0.3%,64,+0.5%,27,+2.1,54,-0.2,15,+14.5
Markieff Morris,31.2,LAL,Big,1175,39,+1.3,21,+3.1,55,-0.2%,29,-0.8%,84,-3.6,41,+0.5,95,-26.6
Dejounte Murray,24.1,SAS,Point,2137,94,-6.9,85,-4.2,74,-1.7%,76,+1.0%,43,+0.6,84,-2.1,8,+19.3
Jamal Murray,23.7,DEN,Combo,1700,59,-0.6,41,+0.9,16,+3.1%,62,+0.5%,34,+1.3,17,+2.4,74,-9.0
Mike Muscala,29.3,OKC,Big,630,99,-13.3,99,-13.9,72,-1.6%,92,+2.1%,58,-0.8,66,-0.9,44,+0.9
Larry Nance Jr.,27.8,CLE,Big,1091,96,-9.2,96,-8.5,42,+0.6%,22,-1.2%,58,-0.8,55,-0.3,59,-3.7
Raul Neto,28.5,WAS,Combo,1375,70,-2.0,46,+0.4,79,-2.4%,37,-0.5%,79,-2.9,76,-1.5,68,-6.6
Georges Niang,27.4,UTA,Forward,1099,92,-6.2,89,-5.3,64,-1.0%,75,+1.0%,42,+0.6,81,-1.9,7,+20.1
Nerlens Noel,26.6,NYK,Big,1541,20,+3.5,35,+1.4,18,+2.8%,36,-0.5%,29,+1.8,32,+1.0,37,+3.8
Jusuf Nurkic,26.2,POR,Big,877,97,-9.7,84,-4.0,94,-4.4%,85,+1.5%,94,-6.0,97,-4.4,55,-2.0
Jahlil Okafor,24.9,DET,Big,335,42,+0.9,91,-5.6,66,-1.1%,19,-1.4%,11,+4.3,34,+0.9,9,+18.6
Victor Oladipo,28.5,IND,Wing,299,2,+10.6,1,+12.6,36,+1.1%,78,+1.1%,66,-1.4,14,+2.6,97,-32.4
Victor Oladipo,28.5,HOU,Combo,668,90,-5.6,95,-7.9,43,+0.6%,92,+2.1%,5,+5.7,47,+0.2,1,+33.0
Victor Oladipo,28.5,MIA,Combo,111,82,-3.6,62,-1.2,8,+4.5%,3,-3.5%,27,+2.0,3,+4.7,89,-18.2
Kelly Olynyk,29.5,MIA,Big,1130,65,-1.5,44,+0.5,86,-3.1%,37,-0.5%,72,-2.0,84,-2.1,39,+3.0
Kelly Olynyk,29.5,HOU,Big,821,47,+0.4,9,+6.1,75,-1.9%,88,+1.7%,41,+0.7,60,-0.5,24,+9.2
Kelly Oubre,24.9,GSW,Wing,1673,37,+1.5,49,+0.2,26,+1.8%,8,-2.2%,44,+0.5,50,+0.0,41,+2.4
Jabari Parker,25.6,BOS,Big,123,100,-17.4,100,-22.5,3,+5.8%,1,-4.1%,59,-0.9,5,+4.1,98,-34.3
Patrick Patterson,31.6,LAC,Big,521,35,+1.5,48,+0.4,8,+4.5%,19,-1.4%,4,+6.3,3,+4.8,40,+2.5
Chris Paul,35.5,PHX,Point,2202,78,-3.0,49,+0.2,70,-1.5%,58,+0.3%,89,-4.3,71,-1.2,88,-17.8
Cameron Payne,26.2,PHX,Point,1003,34,+1.7,48,+0.2,49,+0.2%,54,+0.1%,10,+4.5,31,+1.1,8,+19.3
Elfrid Payton,26.7,NYK,Point,1482,9,+6.1,8,+6.5,69,-1.4%,9,-2.0%,77,-2.6,72,-1.2,70,-7.5
