Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Andrew Bynum,22.0,LAL,Big,546,59,+1.1%,61,+0.8%,76,+3.2%,55,+1.3%,71,+4.5%,61,+0.5%,15,-5.8%,23,-5.3%
Marcus Camby,35.6,POR,Big,177,38,-1.0%,90,+6.7%,79,+3.9%,73,+4.2%,84,+8.1%,33,-1.4%,1,-13.4%,3,-14.8%
Vince Carter,32.8,ORL,Wing,477,71,+3.1%,89,+6.7%,63,+1.9%,47,-0.6%,53,+1.3%,3,-4.7%,25,-3.3%,14,-8.0%
Mario Chalmers,23.5,MIA,Combo,130,42,-0.8%,34,-2.2%,10,-5.9%,55,+1.3%,25,-4.5%,83,+2.5%,76,+4.2%,82,+6.7%
Jarron Collins,30.9,PHX,Big,112,13,-4.8%,39,-1.5%,77,+3.3%,98,+13.0%,97,+16.3%,22,-2.4%,3,-12.4%,3,-14.8%
Nick Collison,29.0,OKC,Big,121,97,+11.0%,82,+3.9%,72,+2.8%,35,-2.4%,50,+0.4%,64,+0.8%,18,-5.0%,25,-4.3%
Jamal Crawford,29.6,ATL,Combo,323,11,-5.0%,79,+3.1%,40,-0.2%,10,-6.9%,14,-7.1%,88,+3.1%,56,+0.9%,71,+4.0%
Erick Dampier,34.3,DAL,Big,118,4,-9.1%,9,-7.0%,47,+0.4%,93,+10.3%,89,+10.7%,18,-2.6%,41,-1.0%,29,-3.6%
Glen Davis,23.8,BOS,Big,467,37,-1.1%,52,-0.2%,30,-1.4%,70,+3.6%,61,+2.2%,49,-0.1%,34,-1.9%,38,-2.0%
Carlos Delfino,27.2,MIL,Wing,224,67,+2.5%,78,+2.9%,70,+2.7%,8,-7.8%,22,-5.1%,96,+4.7%,29,-2.5%,59,+2.2%
Luol Deng,24.5,CHI,Forward,201,93,+7.7%,3,-9.8%,35,-0.8%,92,+9.4%,87,+8.6%,66,+0.9%,53,+0.3%,54,+1.2%
Boris Diaw,27.5,CHA,Big,151,5,-8.9%,24,-3.4%,92,+6.5%,4,-8.6%,37,-2.1%,30,-1.7%,92,+7.1%,77,+5.5%
Goran Dragic,23.5,PHX,Combo,214,32,-2.3%,76,+2.8%,11,-5.7%,16,-5.4%,6,-11.1%,48,-0.1%,92,+8.5%,92,+8.3%
Jared Dudley,24.3,PHX,Wing,364,66,+2.3%,59,+0.8%,20,-3.9%,8,-8.1%,5,-12.0%,66,+0.8%,96,+10.4%,98,+11.2%
Tim Duncan,33.5,SAS,Big,371,87,+6.1%,12,-6.4%,34,-0.9%,97,+11.9%,91,+11.0%,16,-2.9%,36,-1.7%,24,-4.7%
Kevin Durant,21.1,OKC,Wing,230,90,+7.2%,34,-1.8%,12,-5.7%,61,+2.1%,30,-3.6%,60,+0.5%,81,+4.9%,76,+5.4%
Maurice Evans,31.0,ATL,Wing,126,8,-6.3%,39,-1.4%,31,-1.1%,69,+3.5%,62,+2.4%,89,+3.2%,22,-4.2%,42,-1.0%
Jordan Farmar,22.9,LAL,Point,270,31,-2.3%,80,+3.2%,16,-4.3%,28,-3.1%,13,-7.4%,86,+2.9%,57,+1.3%,72,+4.2%
Raymond Felton,25.3,CHA,Point,129,55,+0.3%,56,+0.6%,6,-7.6%,57,+1.4%,16,-6.2%,61,+0.7%,83,+5.0%,79,+5.6%
Rudy Fernandez,24.6,POR,Wing,108,81,+4.5%,26,-2.9%,55,+1.2%,36,-2.2%,44,-1.0%,2,-5.8%,94,+9.7%,67,+3.8%
Kyrylo Fesenko,22.9,UTA,Big,177,47,-0.3%,54,+0.1%,32,-1.1%,22,-3.9%,23,-5.0%,85,+2.8%,65,+2.2%,74,+4.9%
Derek Fisher,35.2,LAL,Point,749,66,+2.4%,20,-4.5%,80,+4.1%,67,+2.8%,82,+6.9%,25,-2.2%,48,-0.2%,34,-2.4%
Channing Frye,26.5,PHX,Big,426,60,+1.1%,70,+1.7%,3,-8.3%,2,-9.9%,1,-18.2%,87,+3.0%,100,+13.6%,100,+16.6%
Kevin Garnett,33.5,BOS,Big,763,51,-0.1%,41,-1.3%,66,+2.3%,60,+2.0%,70,+4.3%,31,-1.7%,39,-1.3%,32,-3.0%
Pau Gasol,29.3,LAL,Big,910,29,-2.5%,45,-0.9%,52,+1.1%,72,+4.1%,77,+5.2%,5,-4.3%,50,+0.0%,24,-4.3%
Taj Gibson,24.4,CHI,Big,143,28,-2.6%,10,-6.6%,51,+1.1%,89,+7.5%,86,+8.6%,19,-2.4%,54,+0.4%,39,-2.0%
Manu Ginobili,32.3,SAS,Wing,351,25,-2.9%,29,-2.8%,14,-4.5%,50,-0.3%,24,-4.8%,75,+1.5%,87,+6.0%,87,+7.6%
Marcin Gortat,25.7,ORL,Big,190,8,-6.0%,17,-4.6%,17,-4.2%,87,+7.2%,66,+3.0%,80,+2.1%,46,-0.5%,56,+1.6%
Jeff Green,23.2,OKC,Forward,216,0,-13.8%,3,-10.9%,86,+4.8%,41,-1.3%,69,+3.5%,95,+4.2%,73,+3.2%,86,+7.4%
Udonis Haslem,29.4,MIA,Big,141,26,-2.7%,16,-4.6%,24,-2.5%,40,-1.3%,29,-3.8%,32,-1.4%,95,+9.9%,93,+8.5%
Brendan Haywood,29.9,DAL,Big,133,97,+10.8%,83,+4.5%,42,-0.0%,5,-8.5%,8,-8.5%,73,+1.5%,67,+2.5%,71,+4.0%
Nene Hilario,27.1,DEN,Big,168,79,+4.4%,97,+9.8%,18,-4.1%,13,-6.1%,7,-10.2%,92,+3.6%,27,-3.1%,52,+0.4%
George Hill,23.5,SAS,Combo,343,23,-3.1%,81,+3.7%,4,-7.8%,58,+1.8%,17,-6.0%,94,+4.1%,33,-1.9%,60,+2.2%
Grant Hill,37.1,PHX,Wing,449,73,+3.5%,44,-1.0%,87,+5.1%,86,+6.7%,92,+11.8%,39,-0.9%,7,-9.8%,8,-10.7%
Kirk Hinrich,28.8,CHI,Combo,195,33,-2.2%,0,-12.8%,45,+0.3%,94,+10.4%,90,+10.7%,50,+0.0%,64,+2.1%,58,+2.1%
Al Horford,23.4,ATL,Big,386,76,+3.7%,74,+2.5%,44,+0.1%,23,-3.9%,28,-3.8%,17,-2.9%,76,+4.2%,55,+1.3%
Dwight Howard,23.9,ORL,Big,494,92,+7.4%,91,+7.1%,76,+3.3%,11,-6.5%,32,-3.3%,8,-3.9%,51,+0.0%,29,-3.9%
Serge Ibaka,20.1,OKC,Big,132,85,+5.7%,38,-1.5%,64,+1.9%,85,+6.6%,85,+8.5%,9,-3.6%,24,-3.4%,19,-7.0%
Ersan Ilyasova,22.5,MIL,Big,150,14,-4.5%,25,-2.9%,19,-3.9%,56,+1.4%,34,-2.6%,45,-0.3%,86,+5.8%,78,+5.5%
Stephen Jackson,31.6,CHA,Wing,155,2,-11.6%,66,+1.3%,97,+7.9%,30,-2.9%,76,+5.0%,51,+0.1%,12,-6.5%,21,-6.4%
LeBron James,24.8,CLE,Forward,459,57,+1.0%,60,+0.8%,3,-10.7%,61,+2.2%,10,-8.4%,90,+3.3%,78,+4.4%,88,+7.7%
Antawn Jamison,33.4,CLE,Forward,373,82,+4.7%,96,+9.3%,21,-3.3%,3,-9.3%,4,-12.6%,55,+0.3%,71,+2.9%,66,+3.2%
Richard Jefferson,29.4,SAS,Forward,331,62,+1.5%,18,-4.5%,62,+1.8%,95,+11.0%,93,+12.8%,10,-3.5%,19,-4.8%,13,-8.3%
Brandon Jennings,20.1,MIL,Combo,248,52,-0.1%,94,+8.6%,39,-0.3%,19,-5.1%,21,-5.4%,65,+0.8%,24,-4.0%,31,-3.2%
Joe Johnson,28.3,ATL,Wing,440,87,+6.1%,24,-3.9%,54,+1.2%,42,-1.2%,47,-0.0%,40,-0.9%,80,+4.8%,68,+3.9%
Jason Kidd,36.6,DAL,Point,243,82,+4.6%,18,-4.6%,49,+0.8%,21,-4.2%,31,-3.4%,68,+1.0%,90,+7.1%,89,+8.0%
Kyle Korver,28.6,UTA,Wing,209,78,+4.0%,32,-2.4%,39,-0.4%,82,+5.6%,78,+5.3%,35,-1.2%,37,-1.7%,33,-2.9%
Nenad Krstic,26.3,OKC,Big,129,3,-11.6%,21,-4.4%,25,-2.4%,74,+4.3%,58,+1.9%,55,+0.3%,66,+2.2%,61,+2.5%
Ty Lawson,22.0,DEN,Combo,115,76,+3.8%,8,-8.2%,41,-0.2%,46,-0.7%,45,-0.9%,77,+2.0%,91,+7.1%,95,+9.1%
Rashard Lewis,30.2,ORL,Big,511,86,+5.8%,88,+6.1%,85,+4.8%,25,-3.4%,54,+1.4%,4,-4.3%,26,-3.2%,16,-7.5%
Robin Lopez,21.6,PHX,Big,100,34,-2.1%,66,+1.4%,99,+9.0%,84,+6.2%,97,+15.2%,8,-3.8%,3,-12.8%,2,-16.6%
Shawn Marion,31.5,DAL,Forward,148,39,-0.9%,71,+2.2%,66,+2.5%,80,+5.5%,83,+8.0%,26,-2.2%,9,-8.1%,9,-10.2%
Kenyon Martin,31.8,DEN,Big,204,45,-0.5%,71,+1.8%,50,+1.0%,31,-2.8%,39,-1.9%,36,-1.2%,58,+1.3%,48,+0.1%
Wesley Matthews,23.0,UTA,Wing,368,71,+2.9%,13,-6.0%,59,+1.6%,33,-2.7%,43,-1.1%,91,+3.5%,74,+3.6%,85,+7.1%
Luc Mbah a Moute,23.1,MIL,Forward,172,39,-0.9%,58,+0.7%,69,+2.7%,53,-0.0%,65,+2.7%,39,-1.0%,31,-2.4%,30,-3.4%
Antonio McDyess,35.2,SAS,Big,245,61,+1.4%,1,-12.6%,82,+4.3%,99,+16.2%,99,+20.5%,13,-3.2%,20,-4.7%,15,-7.9%
CJ Miles,22.6,UTA,Wing,336,15,-4.4%,87,+6.0%,36,-0.7%,12,-6.3%,15,-7.0%,45,-0.4%,59,+1.3%,53,+1.0%
Andre Miller,33.6,POR,Combo,208,92,+7.5%,98,+11.3%,68,+2.6%,51,-0.0%,64,+2.6%,29,-1.8%,4,-12.1%,4,-13.9%
Paul Millsap,24.7,UTA,Big,322,41,-0.8%,69,+1.6%,61,+1.6%,71,+4.1%,80,+5.6%,18,-2.8%,21,-4.5%,18,-7.3%
Steve Nash,35.7,PHX,Point,536,65,+2.3%,33,-2.3%,87,+4.9%,75,+4.7%,88,+9.6%,59,+0.5%,11,-7.7%,18,-7.3%
Jameer Nelson,27.7,ORL,Point,479,55,+0.2%,95,+8.7%,73,+2.8%,38,-1.9%,52,+0.9%,1,-7.7%,35,-1.9%,11,-9.6%
Joakim Noah,24.7,CHI,Big,187,45,-0.5%,87,+5.9%,60,+1.6%,13,-6.2%,24,-4.6%,76,+1.6%,29,-2.9%,41,-1.3%
Dirk Nowitzki,31.4,DAL,Big,229,58,+1.1%,6,-9.2%,5,-7.7%,97,+12.4%,74,+4.7%,98,+5.3%,45,-0.8%,73,+4.5%
Jermaine O'Neal,31.1,MIA,Big,116,1,-11.6%,28,-2.8%,95,+7.1%,87,+7.2%,95,+14.4%,12,-3.4%,8,-8.2%,7,-11.6%
Shaquille O'Neal,37.7,CLE,Big,242,46,-0.3%,92,+7.3%,83,+4.6%,20,-5.1%,46,-0.4%,28,-1.8%,18,-5.1%,20,-6.9%
Lamar Odom,30.0,LAL,Big,650,53,+0.0%,51,-0.3%,22,-3.0%,32,-2.7%,18,-5.8%,57,+0.4%,85,+5.7%,80,+6.1%
Zaza Pachulia,25.7,ATL,Big,135,18,-3.8%,31,-2.5%,33,-1.0%,82,+5.6%,72,+4.6%,76,+2.0%,23,-4.1%,37,-2.2%
Anthony Parker,34.4,CLE,Wing,327,44,-0.6%,36,-1.7%,93,+6.8%,18,-5.2%,55,+1.6%,70,+1.2%,39,-1.1%,49,+0.1%
Tony Parker,27.5,SAS,Point,333,95,+8.3%,93,+7.7%,50,+0.9%,7,-8.2%,13,-7.3%,71,+1.5%,33,-1.9%,45,-0.4%
Kendrick Perkins,25.0,BOS,Big,571,84,+5.5%,63,+1.2%,55,+1.3%,43,-1.2%,48,+0.1%,62,+0.7%,32,-2.1%,40,-1.3%
Paul Pierce,32.1,BOS,Wing,926,74,+3.6%,13,-5.9%,75,+3.2%,52,-0.0%,67,+3.1%,63,+0.7%,62,+2.0%,64,+2.7%
Mickael Pietrus,27.7,ORL,Wing,258,13,-4.8%,5,-9.3%,18,-4.1%,66,+2.7%,41,-1.5%,97,+4.9%,87,+5.9%,97,+10.8%
JJ Redick,25.4,ORL,Wing,244,18,-3.7%,15,-5.0%,29,-1.5%,50,-0.3%,39,-1.8%,93,+4.0%,69,+2.8%,83,+6.8%
Jason Richardson,28.8,PHX,Wing,531,69,+2.6%,29,-2.7%,88,+5.1%,83,+6.0%,92,+11.1%,44,-0.4%,10,-8.0%,13,-8.3%
Quentin Richardson,29.6,MIA,Wing,148,49,-0.2%,47,-0.7%,100,+9.2%,3,-8.9%,50,+0.3%,34,-1.3%,60,+1.7%,51,+0.4%
Luke Ridnour,28.7,MIL,Point,116,12,-4.9%,11,-6.6%,58,+1.5%,77,+4.8%,81,+6.4%,69,+1.1%,44,-0.9%,50,+0.2%
Nate Robinson,25.4,BOS,Combo,105,16,-4.4%,49,-0.4%,7,-7.4%,44,-1.0%,9,-8.5%,29,-1.7%,98,+10.6%,94,+8.9%
Rajon Rondo,23.7,BOS,Point,972,80,+4.4%,50,-0.4%,65,+2.2%,64,+2.3%,71,+4.5%,71,+1.4%,16,-5.5%,27,-4.1%
Derrick Rose,21.1,CHI,Point,211,68,+2.6%,23,-4.3%,94,+6.8%,91,+7.9%,96,+14.7%,87,+2.9%,2,-13.3%,8,-10.4%
John Salmons,29.9,MIL,Wing,283,30,-2.4%,30,-2.5%,92,+5.9%,34,-2.6%,68,+3.3%,81,+2.2%,28,-3.0%,43,-0.8%
Thabo Sefolosha,25.5,OKC,Wing,124,19,-3.7%,45,-0.9%,24,-2.6%,29,-2.9%,20,-5.5%,72,+1.5%,82,+4.9%,82,+6.4%
JR Smith,24.1,DEN,Wing,156,10,-5.7%,22,-4.4%,56,+1.4%,18,-5.3%,27,-3.9%,23,-2.3%,97,+10.6%,91,+8.3%
Josh Smith,23.9,ATL,Big,390,50,-0.2%,68,+1.6%,81,+4.2%,24,-3.4%,51,+0.8%,24,-2.2%,50,-0.2%,35,-2.4%
Jerry Stackhouse,35.0,MIL,Wing,134,63,+1.6%,76,+2.6%,13,-5.6%,68,+3.3%,36,-2.3%,7,-3.9%,75,+3.7%,45,-0.3%
Amar'e Stoudemire,27.0,PHX,Big,581,75,+3.6%,35,-1.8%,98,+8.6%,76,+4.7%,94,+13.4%,53,+0.2%,5,-11.8%,6,-11.6%
Jason Terry,32.1,DAL,Wing,166,77,+3.8%,40,-1.4%,90,+5.2%,9,-7.7%,34,-2.6%,92,+3.9%,52,+0.0%,70,+3.9%
Kurt Thomas,37.1,MIL,Big,198,94,+8.0%,14,-5.2%,61,+1.7%,54,+1.1%,66,+2.8%,56,+0.3%,63,+2.0%,61,+2.4%
Anderson Varejao,27.1,CLE,Big,255,29,-2.4%,2,-11.4%,71,+2.7%,76,+4.8%,82,+7.5%,82,+2.2%,61,+1.7%,69,+3.9%
Dwyane Wade,27.8,MIA,Wing,209,96,+9.2%,82,+4.4%,84,+4.7%,0,-21.5%,2,-16.8%,78,+2.0%,97,+10.4%,99,+12.4%
Gerald Wallace,27.3,CHA,Forward,163,100,+15.7%,100,+15.0%,0,-17.9%,45,-0.9%,0,-18.8%,41,-0.7%,79,+4.5%,66,+3.8%
Rasheed Wallace,35.1,BOS,Big,404,34,-2.0%,65,+1.3%,38,-0.7%,24,-3.7%,26,-4.3%,50,-0.0%,72,+3.0%,65,+3.0%
Martell Webster,22.9,POR,Forward,132,36,-1.6%,42,-1.2%,82,+4.6%,6,-8.3%,29,-3.8%,27,-1.9%,89,+6.9%,75,+5.0%
Delonte West,26.3,CLE,Combo,261,40,-0.8%,43,-1.2%,9,-6.4%,78,+5.0%,42,-1.4%,46,-0.3%,71,+3.0%,63,+2.6%
Russell Westbrook,21.0,OKC,Point,211,89,+6.5%,27,-2.8%,26,-2.1%,65,+2.4%,49,+0.3%,47,-0.3%,70,+2.8%,62,+2.6%
Deron Williams,25.3,UTA,Point,397,50,-0.1%,50,-0.4%,13,-4.8%,29,-3.1%,12,-7.9%,84,+2.5%,84,+5.7%,90,+8.3%
Jason Williams,34.0,ORL,Point,172,48,-0.2%,7,-8.7%,23,-2.8%,59,+1.9%,45,-0.9%,100,+7.7%,61,+1.9%,97,+9.6%
Marvin Williams,23.4,ATL,Forward,329,35,-1.9%,73,+2.4%,45,+0.2%,37,-2.0%,40,-1.8%,43,-0.4%,49,-0.2%,44,-0.6%
Mo Williams,26.9,CLE,Point,409,91,+7.2%,72,+2.4%,96,+7.4%,15,-5.6%,57,+1.8%,13,-3.3%,45,-0.8%,26,-4.2%
Metta World Peace,30.0,LAL,Wing,837,88,+6.4%,37,-1.7%,67,+2.6%,45,-0.9%,56,+1.6%,58,+0.4%,47,-0.4%,47,+0.0%
Dorell Wright,23.9,MIA,Wing,107,24,-3.0%,48,-0.6%,2,-11.3%,81,+5.6%,18,-5.7%,79,+2.0%,77,+4.3%,81,+6.3%
