Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Reggie Bullock,30.6,DAL,Forward,707,68,-5.0,29,+5.9,76,-4.4%,51,+0.4%,92,-11.3,72,-2.6,84,-35.7
Jimmy Butler,32.1,MIA,Forward,628,59,-3.5,57,-0.8,95,-9.5%,88,+3.5%,82,-8.3,94,-7.1,39,+4.8
Jordan Clarkson,29.4,UTA,Combo,170,37,+2.2,83,-8.2,0,+16.6%,32,-1.2%,37,+1.5,5,+7.4,99,-110.5
Mike Conley,34.1,UTA,Point,174,99,-15.7,79,-6.3,82,-5.8%,28,-1.6%,85,-8.8,92,-6.6,63,-15.4
Pat Connaughton,28.8,MIL,Wing,317,26,+6.5,33,+4.8,37,+0.8%,57,+0.9%,60,-1.6,63,-1.4,47,-0.4
Jae Crowder,31.3,PHX,Forward,377,38,+1.9,60,-1.3,62,-1.7%,67,+1.7%,10,+8.3,55,-0.9,8,+47.9
Seth Curry,31.2,BKN,Wing,165,67,-4.5,9,+13.5,94,-9.2%,98,+5.3%,98,-21.4,100,-11.2,86,-38.6
Stephen Curry,33.6,GSW,Point,762,37,+2.3,78,-6.1,13,+5.8%,25,-1.8%,18,+5.6,13,+4.9,48,-0.6
DeMar DeRozan,32.2,CHI,Forward,203,0,+30.3,1,+25.7,36,+1.1%,10,-3.0%,69,-3.2,88,-5.7,20,+22.3
Dewayne Dedmon,32.2,MIA,Big,134,7,+12.7,6,+16.2,33,+1.5%,60,+1.0%,32,+2.3,64,-1.6,12,+34.9
Spencer Dinwiddie,28.6,DAL,Wing,494,44,+0.7,49,+0.5,39,+0.8%,49,+0.2%,56,-0.6,47,+0.3,50,-6.1
Kevin Durant,33.1,BKN,Forward,217,1,+29.0,0,+36.4,77,-4.4%,46,+0.1%,77,-5.6,68,-2.2,59,-12.9
Joel Embiid,27.6,PHI,Big,385,74,-6.1,71,-4.6,81,-5.4%,52,+0.5%,79,-6.4,75,-2.9,60,-13.0
Dorian Finney-Smith,28.5,DAL,Forward,687,40,+1.4,40,+2.7,78,-4.7%,96,+4.7%,71,-3.5,90,-6.1,22,+22.2
Danilo Gallinari,33.2,ATL,Forward,181,50,-0.9,38,+3.8,90,-8.0%,65,+1.5%,93,-11.5,98,-8.1,44,+0.5
Rudy Gobert,29.3,UTA,Big,196,47,+0.1,47,+0.7,67,-2.8%,94,+4.7%,71,-3.4,91,-6.5,13,+34.1
Aaron Gordon,26.1,DEN,Forward,160,84,-8.1,48,+0.5,17,+4.7%,33,-0.9%,56,-0.8,14,+4.5,94,-62.4
Danny Green,34.4,PHI,Wing,318,93,-10.7,56,-0.6,97,-10.5%,73,+2.2%,20,+5.1,39,+1.1,24,+20.7
Draymond Green,31.7,GSW,Big,698,89,-9.0,87,-9.3,61,-1.7%,29,-1.6%,52,-0.2,50,+0.1,48,-2.0
Jeff Green,35.2,DEN,Big,113,58,-3.4,56,-0.3,15,+5.0%,38,-0.6%,39,+1.3,10,+5.3,90,-48.2
James Harden,32.2,PHI,Point,478,75,-6.2,44,+1.7,96,-9.9%,21,-2.1%,96,-15.2,71,-2.6,94,-65.5
Tobias Harris,29.3,PHI,Forward,465,52,-1.4,42,+2.3,73,-3.8%,79,+2.5%,17,+5.8,75,-2.9,5,+52.4
Jrue Holiday,31.4,MIL,Point,462,6,+14.2,3,+20.7,72,-3.7%,98,+5.0%,62,-2.0,31,+2.3,88,-43.7
Al Horford,35.4,BOS,Big,814,63,-4.0,81,-7.3,56,-1.0%,81,+2.6%,58,-1.2,73,-2.8,36,+9.1
Danuel House,28.4,UTA,Wing,107,71,-5.3,98,-17.2,53,-0.7%,2,-4.9%,44,+0.7,61,-1.3,21,+22.2
Brandon Ingram,24.2,NOP,Forward,304,12,+10.0,29,+5.7,87,-6.6%,4,-4.7%,49,-0.1,49,+0.2,49,-3.3
Kyrie Irving,29.6,BKN,Combo,212,65,-4.0,59,-0.9,60,-1.2%,6,-4.1%,11,+7.4,48,+0.2,10,+38.8
Nikola Jokic,26.7,DEN,Big,171,51,-1.2,61,-1.4,21,+4.2%,19,-2.2%,75,-5.5,17,+4.3,100,-113.9
Tyus Jones,25.5,MEM,Combo,261,62,-3.9,64,-2.4,19,+4.4%,9,-3.2%,25,+4.0,38,+1.1,25,+16.8
Zach LaVine,26.6,CHI,Wing,152,39,+1.5,22,+7.9,30,+2.1%,83,+2.8%,35,+1.8,13,+4.6,81,-32.1
Kevon Looney,25.7,GSW,Big,441,60,-3.6,74,-4.9,71,-3.4%,41,-0.4%,54,-0.5,71,-2.5,30,+13.6
Brook Lopez,33.6,MIL,Big,331,49,-0.9,51,+0.3,47,-0.2%,48,+0.2%,28,+3.2,36,+1.6,33,+11.7
Kyle Lowry,35.6,MIA,Point,294,56,-2.3,52,+0.1,79,-4.9%,60,+0.9%,84,-8.7,79,-3.6,83,-33.1
Wesley Matthews,35.0,MIL,Wing,344,52,-1.6,72,-4.8,54,-0.8%,48,+0.1%,36,+1.6,45,+0.5,33,+11.7
CJ McCollum,30.1,NOP,Combo,311,92,-10.5,6,+16.3,99,-18.2%,68,+1.7%,99,-25.9,96,-7.3,98,-80.9
JaVale McGee,33.8,PHX,Big,125,43,+0.7,20,+8.6,88,-7.6%,42,-0.4%,94,-12.0,98,-8.4,69,-18.0
Larry Nance Jr.,28.8,NOP,Big,164,95,-12.4,96,-15.0,3,+12.7%,33,-1.0%,1,+14.8,2,+7.7,17,+28.6
Georges Niang,28.4,PHI,Big,194,42,+0.8,58,-0.8,50,-0.4%,13,-2.8%,90,-10.5,40,+0.9,96,-68.2
Victor Oladipo,29.5,MIA,Combo,345,48,-0.4,55,-0.3,17,+4.8%,27,-1.6%,53,-0.3,21,+3.5,80,-31.9
Chris Paul,36.5,PHX,Point,441,94,-11.7,75,-5.2,71,-3.4%,84,+3.1%,22,+4.5,44,+0.5,23,+21.0
Cameron Payne,27.2,PHX,Combo,151,41,+1.0,86,-8.9,2,+13.9%,0,-5.5%,7,+8.8,0,+9.3,56,-11.7
Otto Porter,28.4,GSW,Forward,370,57,-3.1,60,-0.9,25,+2.6%,95,+4.7%,64,-2.9,53,-0.4,62,-13.9
Bobby Portis,26.7,MIL,Big,297,80,-7.3,84,-8.3,70,-3.2%,23,-1.9%,66,-3.1,74,-2.8,44,+0.4
Dwight Powell,30.3,DAL,Big,247,76,-6.5,95,-14.1,48,-0.2%,30,-1.5%,52,-0.2,60,-1.1,37,+6.4
D'Angelo Russell,25.7,MIN,Point,233,83,-8.0,66,-2.6,32,+2.0%,1,-5.4%,46,+0.1,25,+2.7,61,-13.6
Pascal Siakam,27.6,TOR,Forward,259,88,-8.8,23,+7.9,48,-0.3%,78,+2.5%,59,-1.3,58,-1.1,45,0.0
Marcus Smart,27.7,BOS,Combo,759,27,+6.5,40,+2.7,55,-0.9%,39,-0.5%,38,+1.5,44,+0.6,41,+2.5
Klay Thompson,31.7,GSW,Wing,784,22,+7.2,10,+12.6,43,+0.3%,31,-1.4%,40,+1.3,37,+1.2,43,+0.5
Karl-Anthony Towns,26.0,MIN,Big,245,16,+9.2,13,+10.7,57,-1.0%,79,+2.5%,83,-8.3,81,-3.7,71,-21.4
PJ Tucker,36.5,MIA,Big,509,64,-4.0,53,-0.0,63,-2.1%,35,-0.8%,79,-7.4,83,-3.8,67,-16.8
Jonas Valanciunas,29.5,NOP,Big,234,17,+9.0,13,+12.1,98,-13.3%,58,+0.9%,95,-13.3,94,-7.2,71,-21.7
Fred VanVleet,27.7,TOR,Point,139,5,+15.0,30,+5.5,21,+4.1%,40,-0.4%,13,+6.9,19,+3.6,28,+15.0
Nikola Vucevic,31.0,CHI,Big,180,82,-7.5,68,-3.5,51,-0.5%,100,+6.6%,86,-9.0,84,-4.7,63,-15.2
Andrew Wiggins,26.7,GSW,Forward,766,72,-5.5,83,-7.6,58,-1.1%,45,-0.0%,50,-0.1,67,-1.9,32,+11.7
Delon Wright,29.5,ATL,Combo,176,98,-14.7,98,-16.1,13,+5.6%,89,+3.6%,55,-0.6,37,+1.3,68,-17.2
Gary Payton II,28.9,GSW,Combo,189,91,-10.3,91,-12.3,8,+9.4%,44,-0.2%,25,+3.4,3,+7.6,74,-25.3
Chris Boucher,28.8,TOR,Big,129,90,-9.2,25,+7.6,94,-9.2%,63,+1.4%,98,-21.4,97,-7.8,98,-102.9
Monte Morris,26.3,DEN,Point,155,13,+9.6,4,+17.7,24,+2.8%,29,-1.5%,29,+3.1,15,+4.5,73,-25.0
Alex Caruso,27.7,CHI,Combo,113,81,-7.4,69,-3.7,18,+4.7%,87,+3.4%,80,-7.7,42,+0.7,92,-54.2
OG Anunoby,24.3,TOR,Wing,216,79,-7.2,100,-23.3,28,+2.4%,2,-5.2%,21,+4.8,17,+4.1,52,-8.2
Bam Adebayo,24.3,MIA,Big,612,90,-9.6,92,-12.4,80,-5.4%,34,-0.9%,48,-0.0,29,+2.5,75,-26.0
John Collins,24.1,ATL,Big,121,3,+16.3,15,+9.9,23,+2.9%,3,-4.8%,4,+11.6,41,+0.8,2,+65.9
Dillon Brooks,25.8,MEM,Wing,335,85,-8.2,80,-7.1,91,-8.2%,37,-0.6%,88,-10.0,66,-1.9,87,-39.1
Jayson Tatum,23.7,BOS,Forward,982,83,-7.6,89,-11.3,68,-2.9%,11,-2.9%,70,-3.4,62,-1.4,52,-8.2
Daniel Theis,29.6,BOS,Big,176,13,+9.9,24,+7.8,26,+2.6%,16,-2.6%,33,+2.1,20,+3.5,53,-8.7
Maxi Kleber,29.8,DAL,Big,455,11,+10.3,10,+13.4,65,-2.3%,44,-0.1%,37,+1.6,46,+0.4,38,+5.9
Bogdan Bogdanovic,29.2,ATL,Wing,160,86,-8.2,67,-2.7,25,+2.6%,71,+1.9%,67,-3.1,12,+5.0,95,-66.6
Derrick White,27.3,BOS,Combo,572,46,+0.2,67,-3.3,22,+3.8%,26,-1.7%,40,+1.3,24,+3.3,58,-12.8
Frank Ntilikina,23.3,DAL,Wing,108,75,-6.2,90,-11.7,64,-2.3%,17,-2.5%,19,+5.4,9,+5.5,55,-10.2
Donovan Mitchell,25.1,UTA,Combo,229,25,+6.7,8,+15.0,86,-6.5%,40,-0.5%,15,+6.1,27,+2.6,9,+40.8
Royce O'Neale,28.4,UTA,Wing,188,4,+16.2,2,+23.7,75,-4.3%,97,+4.7%,26,+3.3,63,-1.6,6,+50.8
Kevin Huerter,23.2,ATL,Wing,212,25,+6.7,45,+1.2,37,+0.8%,12,-2.9%,2,+14.6,11,+5.1,4,+55.0
Trae Young,23.1,ATL,Point,260,32,+3.4,82,-7.4,92,-9.0%,8,-3.4%,48,0.0,79,-3.6,18,+27.5
Robert Williams,24.0,BOS,Big,393,87,-8.2,77,-5.9,33,+1.7%,18,-2.5%,44,+0.5,33,+2.0,54,-9.7
Luka Doncic,22.7,DAL,Point,551,67,-4.4,76,-5.6,85,-6.4%,20,-2.2%,31,+2.5,48,+0.2,35,+9.4
Jaren Jackson,22.1,MEM,Big,331,78,-7.1,85,-8.6,27,+2.5%,25,-1.7%,68,-3.2,52,-0.4,66,-16.4
Landry Shamet,24.6,PHX,Wing,181,53,-1.7,34,+4.6,93,-9.0%,37,-0.7%,90,-10.8,95,-7.3,65,-15.9
Deandre Ayton,23.3,PHX,Big,390,35,+2.7,71,-4.6,14,+5.4%,70,+1.8%,3,+12.8,6,+7.2,19,+26.6
Mikal Bridges,25.2,PHX,Wing,491,48,+0.1,75,-5.0,6,+9.6%,82,+2.7%,13,+7.0,1,+9.2,78,-28.7
Grayson Allen,26.1,MIL,Wing,305,19,+8.1,19,+9.1,38,+0.8%,56,+0.8%,9,+8.4,33,+2.1,6,+50.0
Jalen Brunson,25.2,DAL,Combo,627,34,+3.1,52,+0.1,2,+13.0%,22,-2.1%,6,+10.4,16,+4.4,16,+31.7
Jevon Carter,26.1,MIL,Combo,119,96,-13.5,90,-12.1,63,-2.1%,15,-2.7%,51,-0.2,25,+3.0,77,-28.3
Jarred Vanderbilt,22.6,MIN,Big,155,23,+6.8,37,+3.9,40,+0.8%,80,+2.6%,94,-11.6,90,-5.9,79,-29.9
Bruce Brown,25.2,BKN,Forward,179,69,-5.1,31,+5.3,29,+2.2%,92,+4.4%,89,-10.4,80,-3.6,82,-32.5
De'Anthony Melton,23.4,MEM,Combo,151,87,-8.4,65,-2.4,87,-7.0%,94,+4.6%,75,-5.2,89,-5.8,34,+10.6
Shake Milton,25.1,PHI,Combo,137,29,+4.2,79,-6.1,6,+10.8%,7,-3.6%,16,+6.0,26,+2.6,31,+13.3
Duncan Robinson,27.5,MIA,Wing,130,8,+12.1,27,+7.2,7,+9.5%,75,+2.5%,5,+11.4,7,+5.7,21,+22.2
Gary Trent Jr.,22.8,TOR,Combo,199,14,+9.4,21,+8.1,11,+7.4%,59,+0.9%,12,+7.2,4,+7.5,83,-32.7
Ja Morant,22.2,MEM,Point,336,21,+7.3,26,+7.3,44,+0.3%,75,+2.3%,47,+0.1,30,+2.3,56,-12.7
DeAndre Hunter,23.9,ATL,Forward,233,17,+8.9,28,+6.6,60,-1.4%,71,+1.8%,29,+3.1,67,-1.9,14,+33.7
Jaxson Hayes,21.4,NOP,Big,116,15,+9.3,25,+7.6,98,-11.9%,6,-3.7%,91,-11.2,86,-5.2,79,-29.5
Cameron Johnson,25.7,PHX,Forward,311,30,+3.7,16,+9.8,69,-2.9%,13,-2.8%,87,-9.0,77,-3.2,75,-26.7
Tyler Herro,21.8,MIA,Combo,373,2,+16.4,12,+12.1,16,+4.9%,21,-2.2%,2,+14.0,18,+3.9,3,+63.5
Matisse Thybulle,24.7,PHI,Wing,128,9,+12.0,36,+4.2,1,+14.1%,53,+0.7%,30,+2.7,22,+3.4,51,-7.9
Brandon Clarke,25.1,MEM,Big,296,55,-1.9,48,+0.6,66,-2.5%,91,+3.8%,21,+4.9,87,-5.5,1,+67.9
Grant Williams,22.9,BOS,Forward,636,21,+7.3,17,+9.4,46,-0.1%,63,+1.2%,34,+1.8,54,-0.8,29,+13.9
Jordan Poole,22.4,GSW,Combo,588,36,+2.5,35,+4.5,45,-0.0%,36,-0.7%,33,+1.9,35,+1.6,45,0.0
Nicolas Claxton,22.5,BKN,Big,126,54,-1.7,88,-9.9,10,+7.8%,90,+3.7%,8,+8.7,29,+2.3,15,+33.2
Caleb Martin,26.1,MIA,Forward,169,10,+10.9,39,+3.2,12,+6.9%,62,+1.2%,6,+11.3,28,+2.5,7,+47.9
Max Strus,25.6,MIA,Wing,516,100,-16.0,94,-13.3,75,-3.8%,14,-2.8%,78,-5.9,60,-1.2,76,-28.1
Gabe Vincent,25.4,MIA,Combo,394,73,-5.7,73,-4.8,35,+1.3%,61,+1.2%,61,-1.6,43,+0.7,67,-16.8
Anthony Edwards,20.2,MIN,Wing,263,66,-4.1,87,-9.1,4,+12.5%,24,-1.9%,60,-1.4,6,+6.3,91,-52.9
Patrick Williams,20.2,CHI,Big,144,2,+27.3,2,+24.7,52,-0.6%,67,+1.7%,72,-3.7,57,-1.1,57,-12.8
Onyeka Okongwu,20.9,ATL,Big,153,94,-11.7,93,-12.8,10,+7.5%,99,+6.3%,81,-7.8,59,-1.1,87,-40.0
Precious Achiuwa,22.1,TOR,Big,166,20,+7.9,18,+9.3,90,-7.8%,90,+3.7%,42,+0.8,56,-0.9,28,+15.0
Tyrese Maxey,21.0,PHI,Combo,484,71,-5.3,62,-1.4,74,-3.8%,76,+2.5%,45,+0.3,85,-5.0,11,+35.8
Payton Pritchard,23.8,BOS,Point,288,56,-2.2,43,+2.0,83,-6.3%,93,+4.5%,76,-5.6,93,-6.9,26,+16.3
Jaden McDaniels,21.1,MIN,Forward,151,70,-5.3,63,-1.9,84,-6.3%,66,+1.7%,57,-0.8,65,-1.7,37,+6.1
Desmond Bane,23.4,MEM,Wing,426,98,-15.1,99,-17.5,9,+8.3%,17,-2.6%,43,+0.7,8,+5.5,89,-45.0
Xavier Tillman,22.8,MEM,Big,117,10,+12.0,11,+12.3,41,+0.6%,55,+0.8%,63,-2.4,32,+2.3,72,-24.6
Paul Reed,22.4,PHI,Big,125,44,+0.6,37,+3.9,31,+2.1%,47,+0.1%,74,-4.4,56,-0.9,70,-21.3
Scottie Barnes,20.3,TOR,Forward,132,31,+3.5,54,-0.2,79,-5.1%,52,+0.4%,14,+6.4,69,-2.2,0,+69.2
Ziaire Williams,20.1,MEM,Wing,155,6,+14.4,5,+17.3,67,-2.8%,72,+2.0%,73,-3.9,82,-3.7,42,+0.9
Herbert Jones,23.1,NOP,Forward,292,61,-3.8,17,+9.8,100,-18.3%,56,+0.8%,100,-28.1,99,-10.5,97,-70.2
Trey Murphy III,21.4,NOP,Forward,162,79,-7.2,97,-15.0,5,+11.3%,54,+0.7%,0,+20.7,2,+7.7,2,+63.8
Jose Alvarado,23.6,NOP,Point,150,77,-7.0,70,-4.0,40,+0.7%,74,+2.3%,63,-2.7,51,+0.0,64,-15.6
