Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Nikola Mirotic,23.7,CHI,Forward,149,29,-2.1%,66,+2.6%,16,-4.1%,31,-2.3%,17,-6.4%,56,+0.5%,81,+3.3%,79,+3.8%
Timofey Mozgov,28.3,CLE,Big,523,31,-1.7%,56,+1.4%,96,+5.9%,61,+1.2%,89,+7.1%,15,-2.1%,9,-6.4%,9,-8.5%
Joakim Noah,29.7,CHI,Big,389,56,+0.8%,43,-0.2%,59,+1.3%,34,-1.9%,49,-0.6%,23,-1.4%,72,+2.2%,53,+0.8%
Dirk Nowitzki,36.4,DAL,Big,180,56,+0.7%,0,-10.1%,100,+7.9%,91,+6.2%,98,+14.2%,36,-0.6%,24,-3.4%,21,-4.0%
Zaza Pachulia,30.7,MIL,Big,128,30,-2.1%,9,-6.5%,82,+3.7%,98,+10.7%,98,+14.4%,14,-2.2%,11,-5.7%,10,-7.9%
Tony Parker,32.5,SAS,Point,209,18,-4.2%,62,+2.1%,88,+4.1%,96,+8.8%,97,+12.9%,13,-2.3%,2,-12.7%,2,-15.0%
Patrick Patterson,25.6,TOR,Big,105,12,-5.3%,6,-6.9%,65,+1.9%,3,-9.9%,14,-8.0%,87,+2.8%,99,+12.2%,98,+15.0%
Chris Paul,29.5,LAC,Point,444,43,-0.7%,77,+3.6%,7,-5.7%,73,+3.0%,38,-2.7%,43,-0.4%,44,-0.5%,42,-0.8%
Paul Pierce,37.1,WAS,Wing,297,55,+0.5%,60,+1.8%,29,-2.9%,82,+3.5%,56,+0.6%,9,-2.6%,53,+0.2%,31,-2.4%
Quincy Pondexter,26.6,NOP,Wing,124,23,-2.7%,60,+2.0%,53,+0.8%,53,+0.4%,61,+1.1%,60,+0.8%,22,-3.9%,26,-3.2%
Otto Porter,21.4,WAS,Wing,329,38,-1.1%,95,+8.0%,48,-0.6%,10,-7.0%,15,-7.6%,57,+0.6%,38,-1.0%,45,-0.4%
Pablo Prigioni,37.5,HOU,Point,279,19,-4.1%,73,+2.9%,69,+2.3%,28,-2.4%,52,-0.0%,4,-3.2%,56,+0.3%,27,-2.9%
Zach Randolph,33.3,MEM,Big,380,54,+0.5%,85,+5.2%,23,-3.5%,49,+0.1%,32,-3.4%,18,-1.9%,51,+0.1%,36,-1.8%
JJ Redick,30.4,LAC,Wing,539,48,+0.1%,40,-0.7%,12,-5.2%,85,+4.5%,48,-0.7%,81,+2.2%,40,-0.7%,61,+1.5%
Austin Rivers,22.3,LAC,Combo,233,27,-2.3%,19,-3.8%,75,+2.7%,45,-0.2%,70,+2.5%,34,-0.7%,70,+2.0%,60,+1.3%
Derrick Rose,26.1,CHI,Combo,452,96,+8.9%,70,+2.8%,28,-2.9%,41,-1.0%,29,-4.0%,64,+1.0%,52,+0.2%,56,+1.1%
Terrence Ross,23.7,TOR,Wing,104,67,+2.5%,26,-2.3%,51,+0.0%,92,+6.4%,83,+6.4%,59,+0.7%,17,-4.8%,19,-4.1%
Dennis Schroder,21.1,ATL,Point,281,14,-5.1%,65,+2.4%,35,-2.3%,63,+1.3%,44,-1.0%,27,-1.2%,48,-0.1%,39,-1.4%
Mike Scott,26.3,ATL,Big,157,6,-9.1%,35,-1.5%,26,-3.1%,27,-2.4%,20,-5.6%,55,+0.4%,94,+6.7%,91,+7.1%
Ramon Sessions,28.6,WAS,Combo,217,42,-0.8%,6,-7.0%,81,+3.6%,52,+0.2%,74,+3.7%,72,+1.6%,65,+1.7%,77,+3.3%
Iman Shumpert,24.4,CLE,Wing,693,35,-1.2%,14,-4.9%,69,+2.3%,84,+3.9%,81,+6.2%,61,+0.9%,27,-2.2%,40,-1.3%
JR Smith,29.1,CLE,Wing,552,49,+0.2%,42,-0.5%,21,-3.8%,33,-2.0%,18,-5.8%,40,-0.4%,93,+6.7%,90,+6.3%
Josh Smith,28.9,HOU,Big,393,88,+5.5%,44,-0.1%,35,-2.3%,31,-2.2%,27,-4.5%,81,+2.2%,73,+2.4%,81,+4.6%
Tony Snell,23.0,CHI,Wing,121,3,-10.7%,68,+2.7%,41,-1.7%,30,-2.3%,27,-4.1%,22,-1.6%,78,+3.0%,60,+1.4%
Tiago Splitter,29.8,SAS,Big,123,7,-8.4%,23,-2.8%,60,+1.5%,88,+5.4%,86,+6.9%,77,+1.9%,10,-6.0%,19,-4.1%
Jeff Teague,26.4,ATL,Point,526,78,+4.5%,28,-2.1%,70,+2.4%,42,-0.8%,64,+1.6%,49,+0.0%,58,+0.5%,50,+0.5%
Jason Terry,37.1,HOU,Combo,485,75,+3.5%,30,-1.9%,34,-2.4%,65,+1.7%,48,-0.7%,89,+3.0%,44,-0.4%,73,+2.6%
Isaiah Thomas,25.7,BOS,Point,118,60,+1.2%,90,+6.2%,3,-6.2%,5,-9.1%,0,-15.2%,96,+3.9%,90,+5.1%,94,+9.0%
Klay Thompson,24.7,GSW,Wing,758,86,+5.4%,20,-3.3%,40,-1.8%,46,-0.2%,42,-2.0%,85,+2.3%,77,+2.9%,83,+5.3%
Tristan Thompson,23.6,CLE,Big,724,28,-2.3%,16,-4.3%,64,+1.8%,85,+4.5%,82,+6.3%,20,-1.8%,45,-0.3%,32,-2.0%
Evan Turner,26.0,BOS,Combo,116,65,+2.1%,2,-8.3%,90,+4.5%,100,+15.6%,100,+20.2%,45,-0.2%,3,-11.6%,3,-11.9%
Beno Udrih,32.3,MEM,Point,171,47,-0.2%,10,-6.2%,74,+2.7%,81,+3.4%,80,+6.1%,47,-0.1%,52,+0.1%,48,+0.1%
Jonas Valanciunas,22.5,TOR,Big,103,90,+6.9%,96,+8.2%,31,-2.6%,98,+11.8%,94,+9.2%,5,-3.1%,1,-14.3%,0,-17.4%
John Wall,24.2,WAS,Point,271,63,+1.8%,75,+3.0%,52,+0.6%,48,+0.1%,58,+0.7%,17,-1.9%,31,-1.7%,23,-3.6%
Deron Williams,30.3,BKN,Point,191,44,-0.6%,93,+7.2%,67,+2.1%,19,-4.2%,41,-2.0%,51,+0.2%,14,-5.4%,16,-5.2%
Lou Williams,28.0,TOR,Combo,102,61,+1.4%,51,+0.6%,73,+2.6%,0,-11.1%,10,-8.6%,54,+0.4%,94,+7.6%,93,+8.0%
Thaddeus Young,26.4,BKN,Big,189,20,-3.8%,88,+5.7%,44,-1.5%,69,+2.5%,60,+1.0%,74,+1.7%,5,-8.4%,12,-6.7%
