Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Zarko Cabarkapa,22.4,PHX,Forward,559,13,42.1%,63,37%,57,23%,46,24%,41,47%,61,5%,48,11%,41,16%
Marcus Camby,29.6,DEN,Big,2161,54,47.8%,57,47%,20,16%,78,37%,48,53%,0,0%,0,0%,0,0%
Elden Campbell,35.3,DET,Big,885,28,44.1%,23,32%,88,38%,67,30%,83,68%,0,0%,0,0%,0,0%
Brian Cardinal,26.5,GSW,Forward,1603,96,52.9%,28,25%,50,19%,65,31%,59,50%,89,13%,50,12%,72,25%
Vince Carter,26.8,TOR,Wing,2781,40,45.0%,37,21%,86,22%,74,41%,85,63%,29,4%,40,12%,29,16%
Sam Cassell,34.0,MIN,Point,2840,95,51.9%,3,11%,90,22%,87,53%,92,75%,35,3%,32,11%,29,14%
Kelvin Cato,29.2,HOU,Big,1743,30,44.7%,72,56%,50,26%,36,18%,33,44%,0,0%,0,0%,0,0%
Tyson Chandler,21.1,CHI,Big,744,16,41.3%,68,53%,60,28%,40,19%,37,47%,0,0%,0,0%,0,0%
Calbert Cheaney,32.3,GSW,Wing,2042,65,48.4%,41,22%,93,25%,92,52%,96,76%,5,1%,3,1%,3,1%
Doug Christie,33.5,SAC,Wing,2765,78,50.0%,66,31%,15,8%,77,41%,52,49%,56,8%,36,12%,38,20%
Speedy Claxton,25.5,GSW,Point,1575,37,43.9%,89,36%,87,21%,56,40%,71,61%,11,0%,15,3%,10,3%
Derrick Coleman,36.4,PHI,Big,841,22,42.9%,21,31%,59,28%,59,27%,57,55%,93,3%,94,11%,94,14%
Bimbo Coles,35.5,MIA,Combo,148,2,37.5%,49,25%,27,9%,100,66%,100,75%,0,0%,0,0%,0,0%
Jason Collier,26.1,ATL,Big,544,57,48.2%,39,38%,45,24%,76,35%,66,59%,83,1%,86,2%,84,2%
Jarron Collins,24.9,UTA,Big,1689,77,50.2%,73,56%,18,16%,63,28%,32,44%,0,0%,0,0%,0,0%
Jason Collins,24.9,BKN,Big,2205,20,42.4%,58,47%,40,22%,68,30%,47,52%,0,0%,64,0%,57,0%
Brian Cook,22.9,LAL,Big,392,73,49.6%,8,21%,21,17%,96,60%,94,76%,85,1%,84,2%,86,2%
Omar Cook,21.8,POR,Point,133,0,26.9%,31,19%,27,12%,100,69%,98,81%,0,0%,0,0%,0,0%
Chris Crawford,28.5,ATL,Forward,1149,83,49.6%,33,28%,41,16%,67,32%,50,48%,59,5%,76,20%,65,24%
Jamal Crawford,23.6,CHI,Combo,2770,47,45.2%,16,15%,64,14%,64,33%,60,47%,60,8%,87,30%,76,38%
Austin Croshere,28.5,IND,Forward,949,72,48.8%,30,27%,2,7%,24,19%,2,26%,100,20%,91,28%,98,48%
Eddy Curry,20.9,CHI,Big,2130,69,49.2%,69,54%,90,40%,9,6%,36,46%,0,0%,0,0%,0,0%
Michael Curry,35.2,TOR,Combo,1220,4,39.5%,36,22%,38,10%,98,60%,96,70%,24,5%,4,3%,9,8%
Samuel Dalembert,23.5,PHI,Big,2172,97,54.2%,80,61%,75,33%,8,6%,23,39%,0,0%,0,0%,0,0%
Erick Dampier,28.3,GSW,Big,2400,95,53.8%,88,67%,64,29%,2,4%,14,33%,0,0%,0,0%,0,0%
Antonio Daniels,28.6,OKC,Point,1486,98,52.1%,68,27%,85,21%,18,24%,35,45%,61,5%,65,23%,58,28%
Marquis Daniels,22.8,DAL,Combo,971,80,50.4%,93,46%,91,28%,11,18%,56,46%,11,2%,11,6%,11,8%
Antonio Davis,35.0,CHI,Big,2029,13,40.7%,30,34%,53,27%,81,39%,78,66%,0,0%,0,0%,0,0%
Antonio Davis,35.0,TOR,Big,542,6,38.3%,46,43%,61,28%,65,29%,63,57%,0,0%,0,0%,0,0%
Baron Davis,24.6,NOP,Combo,2685,60,46.6%,67,29%,18,9%,27,21%,16,30%,38,6%,93,36%,80,41%
Dale Davis,34.6,POR,Big,1671,44,47.1%,65,51%,44,24%,55,25%,40,49%,0,0%,0,0%,0,0%
Ricky Davis,24.1,BOS,Wing,1648,86,51.5%,64,29%,61,16%,73,41%,75,57%,49,7%,23,7%,26,14%
Ricky Davis,24.1,CLE,Combo,793,58,46.6%,29,20%,87,22%,78,43%,89,65%,27,5%,22,9%,24,15%
Andrew DeClercq,30.7,ORL,Big,1207,52,47.7%,89,68%,52,26%,7,6%,12,32%,0,0%,0,0%,0,0%
Tony Delk,29.8,DAL,Combo,487,42,45.0%,58,28%,44,11%,47,26%,33,37%,73,11%,62,24%,62,35%
Boris Diaw,21.5,ATL,Big,1847,33,45.3%,61,49%,22,17%,60,27%,32,44%,94,3%,91,4%,91,7%
Dan Dickau,25.1,POR,Combo,130,16,40.7%,9,14%,69,16%,38,23%,38,40%,47,7%,96,40%,91,47%
DeSagana Diop,21.8,CLE,Big,655,9,39.2%,16,27%,58,28%,86,45%,91,73%,0,0%,0,0%,0,0%
Vlade Divac,35.7,SAC,Big,2310,46,47.2%,47,43%,57,28%,61,28%,58,55%,76,0%,85,2%,83,2%
Juan Dixon,25.1,WAS,Combo,1397,27,43.2%,27,19%,76,17%,67,34%,67,51%,69,9%,47,21%,42,30%
Michael Doleac,26.4,DEN,Big,317,25,43.8%,25,33%,5,10%,94,57%,81,67%,0,0%,0,0%,0,0%
Michael Doleac,26.4,NYK,Big,655,26,43.9%,5,17%,40,22%,96,60%,98,83%,0,0%,0,0%,0,0%
Keyon Dooling,23.5,LAC,Combo,1089,11,40.3%,38,23%,78,18%,84,46%,87,65%,7,2%,24,10%,18,12%
Predrag Drobnjak,28.0,LAC,Big,927,12,40.5%,7,21%,48,25%,84,44%,86,70%,84,1%,93,9%,93,9%
Tim Duncan,27.5,SAS,Big,2515,78,50.3%,35,37%,91,41%,43,21%,70,62%,0,0%,77,1%,72,1%
Mike Dunleavy,23.1,GSW,Wing,2310,87,51.6%,48,25%,44,13%,30,27%,25,40%,68,10%,79,25%,74,35%
Ronald Dupree,22.8,CHI,Wing,843,11,39.9%,86,38%,63,17%,79,42%,78,59%,22,3%,2,0%,8,3%
Howard Eisley,30.9,NYK,Point,722,74,48.2%,47,22%,48,13%,23,25%,19,38%,48,4%,89,36%,79,40%
Howard Eisley,30.9,PHX,Point,716,19,40.0%,58,24%,53,14%,39,32%,37,46%,74,9%,61,22%,66,30%
Francisco Elson,27.7,DEN,Big,812,69,49.2%,47,43%,35,20%,78,37%,61,57%,0,0%,0,0%,0,0%
Melvin Ely,25.5,LAC,Big,470,27,44.0%,34,36%,98,52%,24,12%,73,64%,0,0%,0,0%,0,0%
Reggie Evans,23.5,OKC,Big,1234,10,39.7%,95,74%,16,15%,16,10%,5,25%,84,1%,75,1%,78,1%
Michael Finley,30.7,DAL,Wing,2776,85,51.0%,7,12%,57,15%,81,42%,76,57%,60,9%,73,23%,65,31%
Derek Fisher,29.2,LAL,Combo,1681,9,39.9%,18,15%,22,9%,80,45%,71,54%,80,12%,40,18%,44,30%
Marcus Fizer,25.2,CHI,Big,717,7,38.7%,40,39%,70,31%,59,27%,65,58%,82,1%,89,3%,88,3%
T.J. Ford,20.6,MIL,Point,1479,18,39.8%,95,42%,84,21%,45,34%,56,54%,21,1%,13,3%,13,4%
Danny Fortson,27.6,DAL,Big,607,79,50.4%,98,81%,15,15%,2,4%,2,19%,0,0%,0,0%,0,0%
Jeff Foster,26.8,IND,Big,1939,98,54.7%,96,74%,4,9%,32,16%,5,25%,0,0%,73,1%,68,1%
Tremaine Fowlkes,27.6,DET,Wing,227,6,37.2%,94,41%,15,8%,75,41%,49,49%,36,5%,18,5%,19,10%
Rick Fox,34.3,LAL,Wing,845,26,43.3%,74,34%,49,14%,11,19%,11,33%,55,8%,77,25%,69,33%
Adonal Foyle,28.6,GSW,Big,563,39,46.5%,62,49%,86,38%,26,13%,43,51%,0,0%,0,0%,0,0%
Richie Frahm,26.2,OKC,Wing,390,99,61.8%,26,18%,1,4%,5,15%,1,18%,98,26%,95,37%,98,63%
Steve Francis,26.7,HOU,Point,3191,42,44.4%,77,30%,37,12%,53,37%,47,49%,47,4%,48,17%,45,21%
Dan Gadzuric,25.7,MIL,Big,1204,91,53.3%,84,63%,72,32%,4,5%,19,37%,0,0%,0,0%,0,0%
Reece Gaines,22.8,ORL,Wing,297,2,30.5%,35,20%,0,2%,99,68%,91,69%,12,2%,26,8%,18,10%
Kevin Garnett,27.5,MIN,Big,3228,78,50.3%,11,24%,68,30%,84,43%,93,74%,0,0%,88,2%,84,2%
Pau Gasol,23.3,MEM,Big,2438,65,48.6%,43,41%,93,41%,34,16%,63,57%,81,0%,78,1%,78,1%
Devean George,26.2,LAL,Forward,1930,39,46.6%,13,21%,26,12%,76,35%,46,47%,78,9%,87,23%,87,32%
Eddie Gill,25.2,POR,Point,138,34,42.4%,8,12%,100,33%,44,33%,82,67%,40,3%,53,18%,48,21%
Kendall Gill,35.4,CHI,Wing,1382,13,40.5%,46,24%,48,14%,94,56%,92,70%,25,3%,13,3%,15,6%
Manu Ginobili,26.3,SAS,Wing,2240,60,48.0%,84,37%,68,18%,4,14%,9,33%,64,9%,68,21%,63,30%
Gordan Giricek,26.4,ORL,Wing,1397,75,49.6%,24,18%,56,15%,76,41%,72,56%,70,11%,52,16%,56,26%
Gordan Giricek,26.4,UTA,Wing,599,47,46.0%,51,25%,74,20%,82,42%,85,62%,41,6%,24,7%,25,13%
Dion Glover,25.0,ATL,Wing,1440,24,42.8%,90,39%,42,13%,35,28%,29,41%,46,7%,43,13%,36,20%
Dion Glover,25.0,TOR,Wing,171,21,41.9%,70,32%,60,16%,50,32%,48,48%,55,8%,35,11%,35,19%
Drew Gooden,22.1,ORL,Big,2103,32,45.2%,20,31%,76,33%,71,31%,75,64%,88,1%,90,3%,89,5%
Brian Grant,31.7,MIA,Big,2298,48,47.3%,22,32%,7,12%,93,56%,83,68%,0,0%,0,0%,0,0%
Horace Grant,38.3,LAL,Big,1090,14,41.3%,26,33%,6,11%,91,55%,80,67%,0,0%,70,0%,64,0%
Willie Green,22.3,PHI,Wing,715,31,44.1%,67,31%,77,20%,51,33%,64,54%,8,1%,46,14%,28,15%
Adrian Griffin,29.3,HOU,Wing,112,0,18.8%,10,13%,71,19%,95,63%,99,81%,43,6%,0,0%,14,6%
Tom Gugliotta,33.9,PHX,Big,296,1,32.3%,4,17%,14,15%,99,69%,99,83%,0,0%,0,0%,0,0%
Tom Gugliotta,33.9,UTA,Big,513,5,37.3%,48,43%,29,19%,79,37%,60,56%,86,1%,0,0%,74,1%
Marcus Haislip,22.9,MIL,Big,226,37,46.1%,57,47%,71,31%,38,19%,42,50%,89,2%,83,2%,87,3%
Darvin Ham,30.3,DET,Forward,404,28,45.2%,100,68%,11,8%,50,24%,15,32%,0,0%,0,0%,0,0%
Richard Hamilton,25.7,DET,Wing,2768,50,46.5%,58,28%,99,30%,59,36%,87,66%,19,3%,14,3%,12,6%
Zendon Hamilton,28.5,PHI,Big,440,93,53.3%,97,77%,10,13%,19,10%,4,23%,0,0%,0,0%,0,0%
Ben Handlogten,30.0,UTA,Big,159,98,55.6%,100,89%,1,7%,3,4%,0,11%,0,0%,0,0%,0,0%
Travis Hansen,25.5,ATL,Wing,441,16,41.5%,69,32%,64,17%,28,27%,36,44%,65,10%,48,14%,51,24%
Anfernee Hardaway,32.3,NYK,Wing,1200,14,41.1%,31,19%,96,28%,78,42%,93,70%,25,4%,25,8%,20,11%
Anfernee Hardaway,32.3,PHX,Wing,867,48,46.3%,22,17%,35,12%,95,59%,95,71%,23,3%,29,9%,24,12%
Matt Harpring,27.4,UTA,Forward,1128,65,48.0%,78,42%,43,17%,70,33%,54,50%,26,1%,37,7%,33,8%
Al Harrington,23.7,IND,Forward,2380,50,47.4%,54,35%,54,23%,72,34%,80,57%,41,3%,30,5%,28,8%
Othella Harrington,29.7,NYK,Forward,807,89,50.3%,59,37%,100,42%,37,21%,89,63%,0,0%,0,0%,0,0%
Lucious Harris,32.9,BKN,Combo,1469,44,45.1%,4,13%,51,11%,96,54%,91,66%,40,6%,33,16%,31,22%
Jason Hart,25.5,SAS,Point,572,47,45.2%,50,23%,77,19%,84,53%,89,72%,26,1%,19,4%,18,5%
Donnell Harvey,23.2,ORL,Forward,336,17,42.4%,89,53%,85,33%,7,13%,39,46%,22,1%,0,0%,11,1%
Donnell Harvey,23.2,PHX,Big,424,63,48.6%,53,46%,80,35%,41,20%,54,54%,0,0%,0,0%,0,0%
Udonis Haslem,23.4,MIA,Big,1764,36,46.0%,56,47%,32,20%,74,33%,48,53%,78,0%,63,0%,66,0%
Trenton Hassell,24.7,MIN,Wing,2233,52,47.1%,35,20%,50,14%,97,63%,97,77%,4,1%,12,2%,6,3%
Jarvis Hayes,22.2,WAS,Wing,1976,20,41.9%,52,25%,75,20%,58,36%,71,56%,51,8%,35,11%,34,19%
Brendan Haywood,23.9,WAS,Big,1470,84,51.9%,71,55%,84,38%,12,7%,34,45%,0,0%,0,0%,0,0%
Nene Hilario,21.1,DEN,Big,2505,92,53.3%,82,62%,34,20%,35,18%,21,38%,0,0%,0,0%,0,0%
Kirk Hinrich,22.8,CHI,Point,2678,71,47.8%,42,21%,44,13%,13,21%,13,34%,76,9%,87,36%,87,45%
Fred Hoiberg,31.0,MIN,Wing,1739,95,56.6%,14,13%,2,4%,61,37%,27,41%,75,13%,93,33%,93,46%
Robert Horry,33.2,SAS,Big,1255,39,46.4%,24,32%,24,17%,42,20%,20,37%,96,4%,98,26%,97,31%
Eddie House,25.5,LAC,Point,1140,27,41.7%,19,15%,34,12%,74,45%,61,57%,68,6%,63,22%,60,29%
Allan Houston,32.5,NYK,Wing,1789,74,49.2%,3,4%,72,19%,91,51%,94,70%,50,7%,59,18%,55,26%
Josh Howard,23.5,DAL,Wing,1525,38,45.0%,88,39%,94,26%,17,24%,54,50%,21,3%,27,8%,22,11%
Juwan Howard,30.7,ORL,Big,2877,34,45.3%,11,25%,95,45%,69,30%,94,75%,0,0%,0,0%,0,0%
Troy Hudson,27.6,MIN,Point,498,69,47.8%,10,13%,26,12%,60,41%,53,52%,69,7%,76,29%,76,36%
Larry Hughes,24.8,WAS,Wing,2061,28,43.5%,54,26%,66,18%,52,34%,59,51%,26,4%,61,19%,47,22%
Brandon Hunter,22.9,BOS,Big,367,34,45.7%,94,73%,23,17%,16,10%,7,27%,0,0%,0,0%,0,0%
Lindsey Hunter,32.9,DET,Combo,587,7,39.7%,33,21%,40,10%,69,34%,53,44%,89,18%,38,16%,58,35%
Steven Hunter,22.0,ORL,Big,734,96,54.0%,98,78%,32,20%,1,2%,3,22%,0,0%,0,0%,0,0%
Zydrunas Ilgauskas,28.4,CLE,Big,2539,63,48.5%,58,47%,62,29%,47,24%,47,52%,0,0%,73,1%,67,1%
Allen Iverson,28.4,PHI,Combo,2036,20,41.4%,71,29%,71,16%,71,37%,69,53%,4,2%,31,16%,27,17%
Bobby Jackson,30.6,SAC,Combo,1140,87,51.6%,51,25%,47,11%,56,29%,36,39%,78,12%,53,23%,64,35%
Jim Jackson,33.0,HOU,Wing,3114,89,51.7%,8,12%,53,15%,37,29%,35,44%,94,23%,71,22%,89,45%
Marc Jackson,28.8,PHI,Big,584,17,41.8%,60,48%,55,27%,52,25%,46,52%,0,0%,0,0%,0,0%
Mark Jackson,38.6,HOU,Point,555,15,38.6%,73,28%,94,23%,0,11%,10,34%,77,9%,79,29%,77,38%
Stephen Jackson,25.6,ATL,Wing,2924,63,48.2%,65,30%,33,11%,20,25%,15,36%,71,11%,74,23%,70,34%
Casey Jacobsen,22.6,PHX,Combo,1803,91,52.1%,60,28%,0,4%,16,18%,4,22%,98,23%,71,26%,96,50%
Jerome James,28.0,OKC,Big,988,75,49.8%,70,54%,93,41%,6,5%,35,46%,0,0%,0,0%,0,0%
LeBron James,18.8,CLE,Wing,3119,30,44.0%,77,35%,90,23%,35,28%,58,51%,31,4%,30,10%,25,14%
Mike James,28.4,BOS,Point,1680,89,50.1%,34,19%,42,13%,15,24%,15,36%,92,12%,81,33%,85,44%
Mike James,28.4,DET,Point,440,79,48.8%,76,29%,40,13%,21,24%,18,37%,84,9%,66,24%,73,34%
Antawn Jamison,27.4,DAL,Forward,2337,100,54.3%,76,42%,93,37%,13,16%,67,54%,28,2%,22,3%,24,4%
Marko Jaric,24.9,LAC,Wing,1748,32,44.1%,68,31%,20,9%,40,30%,20,39%,17,3%,85,28%,64,30%
Chris Jefferies,23.7,CHI,Forward,172,87,50.0%,4,15%,9,8%,35,21%,7,28%,96,19%,100,38%,100,57%
Richard Jefferson,23.4,BKN,Wing,3120,88,51.7%,96,43%,51,14%,46,32%,43,46%,32,5%,22,7%,21,11%
Jared Jeffries,21.9,WAS,Forward,1831,7,38.5%,83,45%,70,28%,39,22%,57,50%,17,1%,28,4%,26,5%
Britton Johnsen,24.3,ORL,Wing,273,3,31.1%,95,42%,8,6%,43,31%,17,37%,27,4%,57,17%,43,21%
Anthony Johnson,29.1,IND,Point,1543,55,46.2%,16,14%,52,14%,68,44%,66,57%,95,13%,39,16%,61,29%
Avery Johnson,38.6,GSW,Point,612,21,40.4%,100,56%,95,24%,8,20%,32,44%,0,0%,0,0%,0,0%
DerMarr Johnson,23.5,NYK,Wing,245,62,48.1%,61,29%,62,16%,9,18%,12,34%,91,19%,62,19%,80,38%
Ervin Johnson,35.9,MIN,Big,956,96,54.0%,78,59%,81,36%,5,5%,26,41%,0,0%,0,0%,0,0%
Joe Johnson,22.3,PHX,Wing,3311,51,46.8%,49,25%,83,22%,54,34%,69,55%,59,9%,33,11%,37,20%
Linton Johnson,23.4,CHI,Forward,697,2,36.9%,46,32%,30,12%,87,39%,65,52%,70,6%,43,10%,43,16%
Dahntay Jones,22.8,MEM,Wing,139,1,29.0%,75,34%,85,22%,65,38%,79,60%,28,4%,10,2%,13,6%
Damon Jones,27.2,MIL,Point,1981,87,49.9%,5,11%,5,6%,37,31%,16,37%,98,15%,90,37%,92,52%
Eddie Jones,32.0,MIA,Wing,2988,71,48.8%,15,14%,52,14%,41,30%,40,45%,82,15%,81,26%,85,41%
Fred Jones,24.6,IND,Wing,1394,44,45.4%,75,34%,38,13%,25,26%,21,39%,57,8%,63,19%,58,28%
Jumaine Jones,24.7,BOS,Forward,314,4,38.4%,17,23%,15,10%,57,26%,17,36%,85,11%,96,30%,93,41%
Chris Kaman,21.5,LAC,Big,1825,38,46.2%,70,55%,78,34%,22,11%,35,45%,0,0%,0,0%,0,0%
Jason Kapono,22.7,CLE,Wing,373,54,47.2%,9,12%,36,12%,63,38%,54,50%,90,19%,65,19%,81,38%
Jason Kidd,30.6,BKN,Point,2457,35,43.8%,44,22%,23,11%,55,38%,45,49%,50,4%,69,25%,63,29%
Andrei Kirilenko,22.7,UTA,Forward,2902,63,48.0%,91,53%,13,9%,11,16%,0,25%,30,2%,78,20%,63,21%
Kerry Kittles,29.4,BKN,Wing,2837,84,50.8%,62,29%,22,9%,55,34%,33,43%,24,3%,78,25%,59,28%
Brevin Knight,28.0,MIL,Point,402,44,44.4%,24,16%,69,18%,95,65%,100,83%,0,0%,6,1%,5,1%
