Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
D.J. Augustin,29.0,ORL,Combo,1456,6,-10.2,19,-1.3,8,-2.9%,22,-8.0,37,-0.2,69,+2.6%,51,+1.8,21,-1.0,5,-6.2%,21,-11.7
Luke Babbitt,27.4,MIA,Forward,1044,29,-3.9,55,+0.0,64,+0.5%,57,+1.8,57,+0.1,81,+4.5%,63,+5.8,43,-0.2,61,+0.8%,44,-1.4
Ron Baker,23.6,NYK,Combo,778,27,-4.3,75,+0.9,43,-0.3%,85,+10.6,88,+0.8,77,+4.1%,86,+17.3,49,-0.0,13,-4.3%,69,+6.3
Wade Baldwin,20.6,MEM,Combo,381,1,-17.3,7,-2.4,83,+1.6%,3,-25.6,91,+1.0,19,-5.3%,91,+21.5,2,-3.4,92,+5.3%,1,-49.0
Leandro Barbosa,33.9,PHX,Wing,946,41,-2.1,68,+0.7,4,-3.6%,85,+10.3,46,-0.1,4,-11.3%,68,+9.0,76,+0.7,4,-6.6%,81,+11.0
J.J. Barea,32.4,DAL,Combo,768,78,+3.3,38,-0.5,42,-0.4%,27,-6.9,49,-0.0,64,+1.7%,49,+0.5,29,-0.6,38,-1.3%,19,-12.6
Harrison Barnes,24.4,DAL,Big,2797,66,+1.3,81,+1.3,36,-0.7%,95,+17.5,29,-0.4,36,-2.6%,16,-16.6,90,+1.4,27,-2.5%,98,+29.8
Matt Barnes,36.6,SAC,Forward,1360,63,+1.0,63,+0.4,72,+0.9%,62,+3.3,61,+0.2,90,+7.2%,63,+6.0,55,+0.2,53,+0.2%,58,+3.1
Matt Barnes,36.6,GSW,Forward,376,5,-10.6,2,-4.6,6,-3.1%,5,-19.8,2,-1.6,46,-0.7%,10,-22.1,3,-3.4,3,-7.2%,5,-23.8
Will Barton,25.8,DEN,Wing,1671,13,-6.8,68,+0.7,72,+0.9%,49,-0.3,64,+0.3,91,+7.4%,41,-2.0,67,+0.5,68,+1.6%,51,+0.4
Brandon Bass,31.5,LAC,Big,458,6,-10.4,25,-1.0,11,-2.4%,58,+1.9,28,-0.4,74,+3.6%,62,+5.8,40,-0.3,31,-2.1%,60,+4.0
Nicolas Batum,27.9,CHA,Wing,2611,79,+3.4,86,+1.5,91,+2.4%,87,+11.1,69,+0.4,61,+1.5%,66,+7.6,83,+1.0,90,+5.0%,81,+11.5
Aron Baynes,29.9,DET,Big,1104,69,+1.8,47,-0.2,60,+0.4%,44,-1.8,13,-0.8,25,-4.2%,11,-20.5,73,+0.7,41,-1.0%,65,+5.4
Kent Bazemore,27.3,ATL,Wing,1953,56,+0.0,36,-0.5,58,+0.3%,33,-4.7,35,-0.3,67,+2.2%,21,-12.4,39,-0.3,54,+0.2%,41,-2.4
Bradley Beal,23.3,WAS,Wing,2680,97,+10.6,93,+2.1,84,+1.7%,88,+12.0,94,+1.1,75,+3.6%,78,+13.4,73,+0.6,70,+1.9%,71,+7.0
Malik Beasley,19.9,DEN,Wing,112,89,+5.6,99,+3.9,95,+2.9%,94,+16.1,99,+2.0,90,+7.3%,99,+58.7,61,+0.3,58,+0.6%,41,-2.7
Michael Beasley,27.8,MIL,Big,903,54,-0.2,88,+1.8,31,-0.9%,91,+13.5,66,+0.3,9,-8.2%,76,+11.9,93,+1.7,39,-1.3%,94,+18.0
Marco Belinelli,30.6,CHA,Wing,1748,81,+3.7,17,-1.5,15,-2.0%,21,-8.4,42,-0.1,56,+0.9%,37,-4.3,15,-1.2,19,-3.6%,24,-9.4
DeAndre' Bembry,22.3,ATL,Wing,273,14,-6.4,99,+3.9,4,-3.7%,100,+38.6,93,+1.1,1,-14.8%,99,+59.1,98,+2.7,14,-4.2%,99,+31.6
Dragan Bender,19.0,PHX,Big,530,50,-1.0,77,+1.0,20,-1.6%,72,+5.8,25,-0.5,7,-9.9%,36,-5.3,85,+1.2,27,-2.5%,74,+8.5
Anthony Bennett,23.6,BKN,Big,206,74,+2.5,81,+1.2,12,-2.2%,87,+11.1,44,-0.1,7,-9.6%,61,+5.0,90,+1.4,65,+1.4%,91,+15.4
Davis Bertans,24.0,SAS,Big,684,39,-2.4,52,-0.1,61,+0.5%,55,+1.4,77,+0.6,83,+5.2%,65,+6.4,30,-0.6,63,+1.1%,40,-2.9
Patrick Beverley,28.3,HOU,Point,2046,45,-1.7,74,+0.9,41,-0.5%,67,+4.4,26,-0.4,16,-5.8%,22,-11.7,87,+1.2,58,+0.6%,77,+9.4
Bismack Biyombo,24.2,ORL,Big,1714,18,-5.7,56,+0.1,16,-1.9%,46,-1.4,40,-0.2,21,-5.0%,52,+2.3,60,+0.3,21,-3.3%,45,-1.0
Nemanja Bjelica,28.5,MIN,Big,1140,22,-5.2,48,-0.2,63,+0.5%,39,-3.1,63,+0.3,32,-3.1%,52,+2.0,31,-0.6,49,-0.2%,30,-6.8
Tarik Black,24.9,LAL,Big,1065,62,+0.7,13,-1.8,31,-1.0%,17,-10.1,14,-0.8,30,-3.4%,14,-18.1,21,-1.0,15,-4.0%,28,-7.6
Eric Bledsoe,26.9,PHX,Point,2172,91,+6.7,73,+0.8,93,+2.4%,61,+2.8,61,+0.2,98,+13.3%,45,-0.6,80,+0.9,91,+5.1%,70,+6.4
Bojan Bogdanovic,27.5,BKN,Wing,1468,62,+0.8,29,-0.9,44,-0.3%,42,-2.3,37,-0.2,61,+1.5%,21,-12.2,23,-0.9,46,-0.4%,45,-1.0
Bojan Bogdanovic,27.5,WAS,Forward,584,60,+0.4,6,-2.6,59,+0.4%,6,-18.6,28,-0.4,52,+0.2%,30,-7.7,5,-2.1,45,-0.6%,6,-22.4
Andrew Bogut,31.9,DAL,Big,581,8,-8.9,41,-0.4,56,+0.2%,17,-10.5,5,-1.2,27,-4.0%,2,-41.9,77,+0.8,39,-1.3%,80,+10.5
Devin Booker,20.0,PHX,Wing,2720,96,+9.9,89,+1.8,94,+2.8%,73,+6.1,88,+0.8,95,+10.0%,76,+12.5,81,+0.9,94,+6.0%,61,+4.1
Trevor Booker,28.9,BKN,Big,1747,28,-4.0,36,-0.6,43,-0.3%,31,-5.6,57,+0.1,14,-6.2%,41,-1.7,38,-0.4,40,-1.2%,36,-4.8
Avery Bradley,25.9,BOS,Combo,1829,85,+4.7,15,-1.6,28,-1.1%,17,-10.6,26,-0.5,35,-2.7%,29,-8.7,20,-1.0,32,-2.1%,22,-10.8
Corey Brewer,30.7,HOU,Wing,886,35,-3.1,86,+1.6,82,+1.6%,65,+3.6,76,+0.5,68,+2.4%,67,+8.0,82,+1.0,84,+3.8%,56,+2.1
Corey Brewer,30.7,LAL,Wing,353,18,-5.6,3,-3.5,84,+1.7%,5,-18.9,79,+0.6,9,-7.7%,65,+6.9,2,-4.0,87,+4.5%,3,-32.6
Malcolm Brogdon,23.9,MIL,Combo,1901,88,+5.3,83,+1.3,34,-0.8%,76,+7.2,89,+0.9,34,-2.9%,85,+16.9,63,+0.4,33,-2.0%,54,+1.7
Aaron Brooks,31.8,IND,Point,812,41,-2.2,42,-0.4,9,-2.7%,63,+3.4,10,-1.0,44,-0.8%,28,-9.0,75,+0.7,9,-5.4%,82,+11.7
Anthony Brown,24.1,NOP,Wing,135,31,-3.8,54,+0.0,96,+3.0%,46,-1.4,0,-3.5,8,-9.5%,0,-86.0,99,+3.1,96,+6.4%,98,+28.3
Jaylen Brown,20.0,BOS,Wing,1293,5,-10.6,19,-1.3,59,+0.4%,13,-12.4,47,-0.1,75,+3.7%,31,-7.0,20,-1.0,53,+0.2%,18,-13.1
Nicolas Brussino,23.7,DAL,Wing,408,22,-5.2,61,+0.3,62,+0.5%,54,+0.9,73,+0.5,50,-0.0%,83,+15.5,45,-0.1,77,+2.6%,35,-4.9
Reggie Bullock,25.6,DET,Wing,413,73,+2.5,67,+0.6,17,-1.8%,77,+7.5,98,+1.5,1,-13.3%,100,+76.2,23,-0.9,19,-3.5%,24,-9.4
Trey Burke,24.0,WAS,Combo,640,4,-12.0,22,-1.2,10,-2.5%,48,-0.5,33,-0.3,28,-3.7%,60,+4.7,26,-0.8,22,-3.1%,43,-1.9
Alec Burks,25.3,UTA,Combo,620,32,-3.5,6,-2.6,55,+0.2%,3,-26.0,1,-1.9,17,-5.6%,1,-47.4,29,-0.7,76,+2.5%,20,-12.4
Jimmy Butler,27.1,CHI,Wing,2803,93,+7.3,78,+1.1,56,+0.2%,69,+4.9,75,+0.5,58,+1.2%,56,+3.6,62,+0.3,23,-3.0%,55,+1.8
Jose Calderon,35.1,LAL,Point,272,2,-12.5,2,-4.5,19,-1.7%,0,-34.5,51,+0.0,29,-3.7%,40,-2.8,1,-4.5,37,-1.5%,0,-51.0
Jose Calderon,35.1,ATL,Combo,224,44,-1.8,92,+2.0,16,-2.0%,93,+15.4,54,+0.1,5,-10.8%,71,+9.9,95,+2.0,26,-2.7%,94,+18.8
Kentavious Caldwell-Pope,23.7,DET,Wing,2525,71,+2.2,72,+0.8,68,+0.8%,69,+4.8,29,-0.4,97,+11.7%,11,-20.5,88,+1.3,70,+1.9%,81,+11.2
Isaiah Canaan,25.5,CHI,Combo,513,18,-5.8,44,-0.3,41,-0.5%,54,+1.1,34,-0.3,80,+4.4%,20,-12.5,39,-0.3,20,-3.4%,50,+0.3
Clint Capela,22.5,HOU,Big,1533,67,+1.6,27,-1.0,28,-1.1%,37,-3.6,51,+0.0,26,-4.1%,63,+5.9,36,-0.5,30,-2.2%,42,-2.0
DeMarre Carroll,30.3,TOR,Forward,1874,45,-1.7,56,+0.1,50,-0.1%,59,+2.3,20,-0.7,48,-0.3%,22,-11.7,63,+0.4,65,+1.4%,64,+4.9
Vince Carter,39.8,MEM,Wing,1791,93,+7.9,8,-2.2,24,-1.4%,6,-18.9,9,-1.0,14,-6.2%,10,-21.3,16,-1.2,30,-2.3%,11,-17.2
Michael Carter-Williams,25.1,CHI,Point,804,20,-5.5,44,-0.3,31,-1.0%,38,-3.3,57,+0.1,30,-3.5%,48,+0.5,35,-0.5,37,-1.5%,35,-4.9
Omri Casspi,28.4,SAC,Forward,393,31,-3.6,71,+0.8,92,+2.4%,75,+6.8,87,+0.8,98,+12.2%,75,+11.8,48,-0.0,86,+4.0%,58,+3.2
Omri Casspi,28.4,MIN,Big,216,20,-5.4,66,+0.6,88,+2.1%,72,+5.8,62,+0.2,22,-4.9%,47,+0.1,55,+0.2,99,+11.1%,70,+6.6
Willie Cauley-Stein,23.2,SAC,Big,1384,26,-4.4,28,-0.9,52,+0.1%,18,-9.6,36,-0.2,25,-4.6%,35,-5.5,24,-0.9,62,+1.0%,20,-12.2
Tyson Chandler,34.1,PHX,Big,1295,84,+4.4,66,+0.5,56,+0.3%,58,+2.3,84,+0.7,92,+7.7%,63,+6.0,43,-0.2,24,-2.9%,45,-1.0
Wilson Chandler,29.5,DEN,Forward,2186,55,-0.1,56,+0.1,11,-2.4%,62,+3.2,68,+0.4,30,-3.3%,65,+6.4,49,-0.0,11,-4.8%,58,+3.2
Marquese Chriss,19.3,PHX,Big,1698,34,-3.3,54,+0.0,93,+2.6%,41,-2.7,63,+0.3,87,+6.0%,41,-1.8,50,+0.1,96,+7.1%,45,-1.3
Rakeem Christmas,24.9,IND,Big,177,38,-2.5,96,+2.9,91,+2.4%,98,+21.3,69,+0.4,100,+22.3%,46,-0.1,99,+3.1,81,+3.4%,100,+45.5
Semaj Christon,24.0,OKC,Combo,873,35,-3.1,30,-0.8,0,-7.4%,64,+3.5,9,-1.0,3,-12.0%,17,-14.5,66,+0.4,0,-14.9%,85,+12.4
Ian Clark,25.7,GSW,Combo,925,22,-5.2,23,-1.1,1,-4.3%,42,-2.1,6,-1.2,21,-5.1%,14,-17.7,52,+0.1,4,-6.8%,64,+5.0
Jordan Clarkson,24.4,LAL,Combo,2352,59,+0.3,33,-0.7,30,-1.0%,46,-1.4,15,-0.8,42,-1.3%,26,-9.7,46,-0.1,29,-2.4%,48,-0.1
Norris Cole,28.1,OKC,Combo,101,11,-7.5,27,-0.9,0,-6.3%,60,+2.6,43,-0.1,0,-20.9%,96,+31.3,23,-0.9,3,-8.1%,36,-4.3
Darren Collison,29.2,SAC,Combo,2055,76,+2.8,88,+1.8,13,-2.1%,92,+14.6,85,+0.8,39,-2.1%,79,+14.0,82,+1.0,7,-5.8%,86,+13.1
Mike Conley,29.1,MEM,Point,2287,94,+8.8,59,+0.2,76,+1.2%,56,+1.5,40,-0.2,94,+9.3%,39,-3.2,65,+0.4,67,+1.6%,63,+4.9
Pat Connaughton,23.8,POR,Wing,227,33,-3.5,63,+0.4,5,-3.4%,84,+9.9,19,-0.7,10,-7.5%,47,+0.2,88,+1.2,6,-6.2%,92,+15.6
DeMarcus Cousins,26.2,SAC,Big,1885,97,+10.8,63,+0.4,13,-2.1%,73,+6.2,42,-0.1,62,+1.6%,46,-0.3,75,+0.7,17,-3.7%,78,+10.2
DeMarcus Cousins,26.2,NOP,Big,573,35,-3.2,13,-1.8,27,-1.2%,11,-14.2,83,+0.7,67,+2.4%,77,+12.9,3,-2.8,13,-4.4%,3,-31.8
Robert Covington,25.9,PHI,Forward,2110,50,-0.8,49,-0.2,96,+3.0%,42,-2.2,67,+0.3,63,+1.7%,59,+4.4,37,-0.4,92,+5.3%,34,-5.1
Allen Crabbe,24.6,POR,Wing,2224,46,-1.5,33,-0.7,35,-0.7%,26,-7.2,80,+0.7,71,+3.0%,81,+15.0,13,-1.4,37,-1.5%,11,-17.2
Jamal Crawford,36.6,LAC,Wing,2006,25,-4.7,6,-2.6,9,-2.6%,13,-12.4,8,-1.1,69,+2.6%,9,-23.3,11,-1.6,27,-2.6%,23,-9.9
Jordan Crawford,28.0,NOP,Wing,419,95,+9.5,98,+3.3,28,-1.1%,100,+28.5,82,+0.7,88,+6.4%,69,+9.1,97,+2.4,44,-0.8%,99,+31.6
Jae Crowder,26.3,BOS,Forward,2328,98,+11.9,32,-0.7,92,+2.4%,16,-10.8,37,-0.2,73,+3.4%,12,-19.7,32,-0.6,83,+3.6%,26,-8.7
Dante Cunningham,29.5,NOP,Forward,1623,80,+3.5,84,+1.4,52,+0.1%,85,+10.2,56,+0.1,38,-2.2%,52,+2.0,84,+1.1,51,+0.1%,87,+13.2
Seth Curry,26.2,DAL,Combo,2015,82,+3.9,76,+1.0,22,-1.5%,90,+13.2,78,+0.6,15,-6.0%,89,+18.6,62,+0.3,14,-4.1%,76,+9.3
Stephen Curry,28.6,GSW,Point,2627,100,+18.4,97,+3.2,99,+5.1%,86,+10.9,98,+1.4,86,+5.8%,67,+7.7,93,+1.7,97,+7.3%,81,+11.3
Troy Daniels,25.3,MEM,Wing,1133,63,+0.9,70,+0.8,72,+1.0%,71,+5.5,75,+0.5,69,+2.6%,80,+14.3,68,+0.5,81,+3.3%,71,+6.7
Anthony Davis,23.6,NOP,Big,2700,75,+2.7,8,-2.2,40,-0.5%,10,-14.4,13,-0.8,66,+2.1%,4,-29.5,27,-0.8,9,-5.2%,40,-3.4
Deyonta Davis,19.9,MEM,Big,212,16,-6.1,15,-1.6,86,+1.8%,9,-14.6,84,+0.8,54,+0.5%,87,+17.5,6,-2.0,85,+4.0%,5,-24.7
Ed Davis,27.4,POR,Big,787,17,-5.9,26,-1.0,44,-0.3%,29,-5.9,13,-0.9,76,+3.8%,9,-23.5,56,+0.2,51,-0.1%,67,+5.6
DeMar DeRozan,27.2,TOR,Wing,2615,60,+0.4,30,-0.8,2,-4.1%,56,+1.6,12,-0.9,12,-6.8%,51,+1.6,52,+0.1,9,-5.6%,59,+3.3
Dewayne Dedmon,27.2,SAS,Big,1252,30,-3.9,94,+2.1,71,+0.9%,84,+10.2,78,+0.6,72,+3.4%,60,+4.7,89,+1.4,55,+0.3%,78,+9.7
Sam Dekker,22.5,HOU,Forward,1335,42,-2.1,72,+0.8,83,+1.7%,51,+0.2,71,+0.4,73,+3.4%,61,+5.3,67,+0.5,93,+5.6%,47,-0.5
Malcolm Delaney,27.6,ATL,Combo,1187,58,+0.3,80,+1.2,61,+0.5%,82,+9.5,81,+0.7,75,+3.6%,87,+17.8,70,+0.6,75,+2.3%,70,+6.5
Matthew Dellavedova,26.1,MIL,Point,1971,37,-2.7,23,-1.2,52,+0.0%,32,-5.4,6,-1.1,53,+0.3%,13,-18.1,41,-0.2,63,+1.0%,46,-0.7
Luol Deng,31.5,LAL,Forward,1478,28,-4.1,45,-0.3,53,+0.1%,43,-1.8,30,-0.4,39,-2.0%,59,+4.3,60,+0.3,66,+1.5%,49,+0.0
Cheick Diallo,20.1,NOP,Big,163,53,-0.2,99,+4.0,59,+0.4%,99,+28.1,14,-0.8,7,-9.7%,20,-12.5,100,+4.5,96,+7.0%,99,+41.9
Boris Diaw,34.5,UTA,Big,1274,30,-3.8,13,-1.8,35,-0.7%,8,-16.0,12,-0.9,52,+0.2%,10,-21.3,21,-1.0,54,+0.2%,15,-14.0
Gorgui Dieng,26.8,MIN,Big,2640,63,+0.9,16,-1.5,45,-0.2%,11,-13.6,11,-0.9,24,-4.6%,18,-14.0,32,-0.6,46,-0.5%,20,-12.2
Spencer Dinwiddie,23.6,BKN,Point,1261,57,+0.2,27,-0.9,12,-2.2%,31,-5.6,85,+0.8,62,+1.6%,55,+3.1,10,-1.6,2,-8.2%,19,-12.7
Toney Douglas,30.6,MEM,Combo,370,80,+3.5,87,+1.6,44,-0.3%,90,+13.1,92,+1.0,36,-2.4%,92,+23.1,78,+0.8,75,+2.4%,88,+13.9
Goran Dragic,30.5,MIA,Point,2447,87,+5.2,90,+1.9,71,+0.9%,92,+15.2,90,+1.0,74,+3.5%,93,+24.2,79,+0.9,80,+3.0%,81,+11.4
Andre Drummond,23.2,DET,Big,2406,32,-3.5,55,+0.1,51,-0.0%,53,+0.6,73,+0.5,92,+8.2%,55,+3.3,35,-0.5,52,+0.1%,41,-2.8
Jared Dudley,31.3,PHX,Forward,1352,51,-0.7,55,+0.0,29,-1.0%,58,+1.9,59,+0.2,16,-5.8%,67,+8.1,25,-0.8,13,-4.4%,34,-5.4
Mike Dunleavy,36.1,CLE,Wing,314,2,-14.2,24,-1.1,52,+0.1%,28,-6.0,39,-0.2,92,+7.6%,50,+1.1,12,-1.5,23,-3.1%,19,-12.6
Mike Dunleavy,36.1,ATL,Wing,438,23,-5.1,23,-1.2,8,-2.7%,30,-5.6,22,-0.6,2,-13.1%,37,-5.0,37,-0.4,31,-2.2%,39,-3.7
Kris Dunn,22.6,MIN,Combo,1257,24,-4.9,31,-0.8,74,+1.0%,20,-8.6,53,+0.0,53,+0.5%,40,-2.7,24,-0.9,70,+1.9%,14,-14.7
Kevin Durant,28.1,GSW,Forward,2051,92,+7.2,92,+2.0,75,+1.1%,82,+9.3,86,+0.8,49,-0.2%,88,+18.2,92,+1.6,71,+2.0%,75,+8.9
Wayne Ellington,28.9,MIA,Wing,1463,62,+0.6,59,+0.2,47,-0.2%,58,+1.9,81,+0.7,27,-3.9%,89,+19.0,37,-0.4,55,+0.4%,31,-6.6
Monta Ellis,31.0,IND,Combo,1978,37,-2.7,41,-0.4,58,+0.3%,47,-1.2,35,-0.3,89,+6.8%,29,-8.2,42,-0.2,39,-1.3%,53,+1.2
Joel Embiid,22.6,PHI,Big,781,69,+1.9,3,-3.2,93,+2.5%,4,-22.2,5,-1.3,28,-3.9%,6,-26.1,6,-2.1,95,+6.4%,8,-18.8
James Ennis,26.3,MEM,Forward,1466,55,-0.2,52,-0.1,62,+0.5%,50,-0.2,50,+0.0,96,+10.4%,42,-1.6,50,+0.0,46,-0.5%,54,+1.7
Tyler Ennis,22.2,HOU,Point,129,0,-17.4,12,-1.9,63,+0.5%,20,-8.7,1,-2.0,100,+22.7%,4,-30.8,50,+0.0,26,-2.6%,58,+3.3
Tyler Ennis,22.2,LAL,Point,378,73,+2.5,58,+0.1,59,+0.3%,41,-2.6,76,+0.5,20,-5.2%,12,-19.4,47,-0.1,1,-8.6%,55,+1.9
Tyreke Evans,27.1,NOP,Combo,453,24,-4.8,22,-1.2,76,+1.2%,11,-13.5,71,+0.4,93,+8.6%,66,+7.5,11,-1.6,81,+3.4%,6,-22.0
Tyreke Evans,27.1,SAC,Combo,313,4,-11.1,12,-1.9,67,+0.7%,6,-18.6,59,+0.2,99,+14.7%,38,-3.8,5,-2.2,10,-5.1%,4,-30.4
Dante Exum,21.3,UTA,Combo,1163,19,-5.6,30,-0.8,48,-0.2%,14,-12.1,67,+0.4,15,-6.0%,78,+13.5,22,-1.0,61,+0.9%,6,-21.9
Kenneth Faried,27.0,DEN,Big,1275,50,-0.8,14,-1.7,39,-0.6%,16,-10.7,24,-0.5,48,-0.4%,20,-12.7,17,-1.1,50,-0.1%,27,-7.8
Derrick Favors,25.3,UTA,Big,1180,27,-4.4,39,-0.5,50,-0.1%,52,+0.4,30,-0.4,91,+7.5%,29,-8.6,52,+0.1,29,-2.3%,69,+6.3
Kay Felder,21.6,CLE,Point,281,1,-14.9,0,-6.4,21,-1.6%,0,-38.0,54,+0.1,4,-11.4%,90,+20.4,0,-6.0,17,-3.7%,0,-50.2
Cristiano Felicio,24.3,CHI,Big,930,39,-2.4,77,+1.1,54,+0.1%,70,+5.2,73,+0.5,31,-3.3%,64,+6.3,82,+1.0,50,-0.1%,74,+8.5
Raymond Felton,32.4,LAC,Combo,1537,4,-11.5,5,-2.9,6,-3.1%,9,-15.5,7,-1.1,89,+6.6%,7,-26.1,9,-1.8,8,-5.8%,19,-12.8
Yogi Ferrell,23.5,BKN,Point,126,44,-1.7,0,-6.3,34,-0.8%,0,-40.4,3,-1.6,60,+1.4%,5,-28.9,1,-5.0,99,+9.4%,1,-48.5
Yogi Ferrell,23.5,DAL,Point,1021,48,-1.2,12,-1.8,66,+0.7%,5,-21.2,26,-0.4,52,+0.2%,9,-22.3,15,-1.2,78,+2.8%,8,-19.0
Dorian Finney-Smith,23.5,DAL,Forward,1538,45,-1.7,17,-1.5,53,+0.1%,9,-15.6,39,-0.2,62,+1.6%,32,-6.3,18,-1.1,38,-1.3%,7,-20.0
Bryn Forbes,23.3,SAS,Combo,237,3,-12.1,14,-1.7,12,-2.3%,25,-7.2,34,-0.3,95,+9.6%,82,+15.1,13,-1.4,23,-3.1%,13,-15.2
Evan Fournier,24.0,ORL,Wing,2228,90,+6.3,69,+0.7,81,+1.5%,49,-0.3,65,+0.3,64,+1.8%,38,-3.7,64,+0.4,79,+3.0%,55,+1.8
Randy Foye,33.1,BKN,Combo,1210,43,-1.9,10,-2.1,23,-1.4%,16,-10.7,24,-0.5,26,-4.0%,23,-11.6,9,-1.8,29,-2.3%,14,-14.8
