Player,Age,Team,Pos,MIN,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,AST:Usg Rank,AST:Usg,TOV% Rank,TOV%
Keldon Johnson,21.0,SAS,Forward,1958,63,17.7%,48,112.1,43,8.6%,20,0.48,80,9.7%
Stanley Johnson,24.4,TOR,Forward,973,37,14.0%,19,103.3,70,12.3%,89,0.88,11,17.1%
Tyler Johnson,28.5,BKN,Combo,632,2,13.1%,67,114.8,8,8.5%,16,0.65,84,8.7%
Nikola Jokic,25.7,DEN,Big,2487,99,31.3%,82,130.0,100,37.6%,98,1.20,56,12.3%
Damian Jones,25.3,SAC,Big,326,11,11.4%,96,139.5,59,9.3%,84,0.82,20,16.3%
Mason Jones,22.3,HOU,Combo,223,61,22.3%,54,112.2,43,16.9%,30,0.76,6,16.9%
Tre Jones,20.8,SAS,Point,161,9,16.7%,61,112.8,23,22.3%,75,1.34,95,8.3%
Tyus Jones,24.5,MEM,Point,1153,25,20.1%,23,101.7,55,30.2%,86,1.50,91,8.6%
Derrick Jones Jr.,23.7,POR,Wing,1298,11,11.3%,64,116.2,6,4.9%,16,0.43,74,9.6%
DeAndre Jordan,32.3,BKN,Big,1231,16,12.1%,99,146.2,63,9.8%,83,0.81,1,24.7%
Cory Joseph,29.2,SAC,Combo,926,11,15.3%,36,108.1,30,14.9%,62,0.97,29,13.0%
Cory Joseph,29.2,DET,Combo,490,62,22.4%,83,119.0,94,30.8%,94,1.37,34,12.7%
Mfiondu Kabengele,23.2,CLE,Forward,149,42,14.7%,42,110.9,51,9.1%,51,0.62,28,13.6%
Frank Kaminsky,27.6,PHX,Big,677,68,18.2%,40,113.5,83,14.8%,84,0.81,94,7.0%
Enes Kanter,28.5,POR,Big,1727,51,16.4%,78,127.4,33,7.1%,26,0.43,64,11.5%
Luke Kennard,24.4,LAC,Combo,1125,16,15.7%,95,124.3,14,11.4%,25,0.72,63,10.2%
Maxi Kleber,28.8,DAL,Big,1340,3,10.0%,58,120.5,28,6.6%,66,0.66,79,9.6%
Nathan Knight,23.1,ATL,Big,181,65,17.9%,13,104.4,7,4.0%,3,0.23,18,16.6%
Kevin Knox,21.2,NYK,Forward,417,34,13.8%,18,103.1,11,5.8%,12,0.42,71,10.0%
John Konchar,24.6,MEM,Forward,468,21,12.1%,91,124.8,62,10.3%,86,0.85,62,10.6%
Furkan Korkmaz,23.3,PHI,Forward,992,76,19.2%,32,107.3,66,11.0%,41,0.57,87,9.2%
Luke Kornet,25.3,BOS,Big,247,24,13.7%,23,109.6,67,10.6%,80,0.78,89,8.1%
Kyle Kuzma,25.3,LAL,Forward,1924,74,18.9%,41,110.6,60,10.0%,30,0.53,31,12.9%
Zach LaVine,25.6,CHI,Wing,2028,97,31.2%,94,128.9,97,22.5%,71,0.72,17,13.8%
Anthony Lamb,22.8,HOU,Forward,338,39,14.2%,17,102.8,32,7.5%,31,0.53,33,12.7%
Jeremy Lamb,28.4,IND,Wing,757,60,17.7%,69,118.0,45,9.5%,33,0.54,94,7.0%
Romeo Langford,21.0,BOS,Wing,269,12,11.5%,3,84.7,10,5.6%,25,0.49,13,14.4%
Jake Layman,26.7,MIN,Forward,563,28,13.1%,68,117.1,26,6.8%,28,0.52,29,13.3%
Caris LeVert,26.2,IND,Wing,1148,95,28.7%,36,106.7,97,22.7%,82,0.79,69,9.8%
Caris LeVert,26.2,BKN,Combo,325,98,32.6%,29,105.8,98,34.5%,76,1.06,62,10.4%
Damion Lee,28.0,GSW,Wing,1015,14,11.9%,90,127.0,37,8.4%,67,0.71,77,9.5%
Saben Lee,21.4,DET,Point,752,30,21.4%,45,108.4,80,33.5%,89,1.57,34,14.4%
Alex Len,27.4,WAS,Big,880,33,14.6%,76,126.6,27,6.6%,31,0.45,31,14.8%
Kawhi Leonard,29.3,LAC,Forward,1769,97,30.0%,93,125.3,97,23.9%,81,0.80,89,8.9%
Kira Lewis Jr.,19.6,NOP,Point,817,14,19.0%,7,95.2,14,19.7%,39,1.04,93,8.3%
Damian Lillard,30.3,POR,Point,2396,91,34.1%,98,125.7,77,33.5%,30,0.98,82,10.6%
Nassir Little,20.7,POR,Wing,549,7,10.5%,66,117.1,5,4.8%,24,0.45,80,9.2%
Kevon Looney,24.7,GSW,Big,1149,4,10.3%,43,114.4,79,13.0%,99,1.26,49,13.1%
Brook Lopez,32.6,MIL,Big,1901,34,14.8%,63,122.4,3,3.3%,3,0.23,79,9.6%
Robin Lopez,32.6,WAS,Big,1336,44,15.6%,84,131.8,21,6.1%,20,0.39,36,14.3%
Kevin Love,32.2,CLE,Big,621,84,21.3%,37,112.1,84,15.1%,73,0.71,51,12.6%
Kyle Lowry,34.6,TOR,Point,1598,45,23.9%,84,120.0,61,31.1%,66,1.30,36,14.2%
Timothe Luwawu-Cabarrot,25.5,BKN,Wing,956,43,15.3%,19,100.9,42,9.1%,45,0.60,49,11.2%
Trey Lyles,25.0,SAS,Big,306,15,12.1%,46,115.4,8,4.4%,14,0.36,99,4.8%
Theo Maledon,19.4,OKC,Combo,1742,52,20.4%,16,99.1,54,19.8%,61,0.97,10,16.4%
Terance Mann,24.0,LAC,Wing,1131,35,14.6%,83,122.7,58,10.9%,77,0.74,82,8.8%
Nico Mannion,19.6,GSW,Point,265,32,22.0%,9,95.7,32,25.0%,52,1.14,7,18.5%
Boban Marjanovic,32.2,DAL,Big,224,80,20.7%,45,114.7,14,5.6%,7,0.27,98,5.5%
Lauri Markkanen,23.4,CHI,Big,1315,59,17.4%,71,125.2,11,5.2%,8,0.30,76,10.0%
Naji Marshall,22.8,NOP,Wing,656,54,16.9%,31,105.4,87,15.5%,91,0.92,19,13.3%
Caleb Martin,25.1,CHA,Wing,734,48,16.2%,9,94.5,66,11.9%,75,0.74,46,11.3%
Cody Martin,25.1,CHA,Wing,793,18,12.8%,22,102.8,75,13.7%,96,1.07,8,15.6%
Kelan Martin,25.2,IND,Forward,257,68,18.4%,23,104.6,33,7.5%,10,0.41,61,10.7%
Kenyon Martin Jr.,19.8,HOU,Wing,979,29,13.5%,76,120.1,11,5.9%,17,0.44,41,11.7%
Garrison Mathews,24.0,WAS,Wing,981,3,9.9%,97,131.5,1,3.1%,4,0.32,100,4.3%
Wesley Matthews,34.1,LAL,Wing,1112,9,10.9%,33,105.8,17,6.5%,46,0.60,76,9.5%
Tyrese Maxey,20.0,PHI,Combo,800,72,23.5%,41,109.0,59,20.4%,54,0.87,92,7.8%
Skylar Mays,23.2,ATL,Combo,174,49,20.2%,26,104.5,44,16.9%,47,0.84,80,9.1%
CJ McCollum,29.1,POR,Combo,1593,89,27.4%,74,116.2,63,21.9%,39,0.80,98,6.3%
TJ McConnell,28.6,IND,Point,1765,18,19.3%,77,118.0,82,33.6%,98,1.74,14,16.5%
Jaden McDaniels,20.1,MIN,Forward,1450,10,10.8%,44,111.5,14,6.2%,40,0.57,42,11.9%
Jalen McDaniels,22.8,CHA,Forward,836,53,16.0%,38,110.0,44,8.6%,33,0.54,27,13.6%
Doug McDermott,28.8,IND,Forward,1607,58,17.1%,94,127.9,34,7.6%,16,0.45,93,8.1%
Sean McDermott,24.0,MEM,Wing,100,1,8.4%,7,88.9,4,4.5%,29,0.54,12,14.6%
JaVale McGee,32.8,CLE,Big,486,88,22.6%,36,112.0,73,11.7%,46,0.52,16,17.0%
JaVale McGee,32.8,DEN,Big,160,73,19.1%,6,100.0,4,3.9%,2,0.20,3,21.3%
Rodney McGruder,29.3,DET,Combo,183,28,17.7%,89,120.3,22,13.1%,26,0.74,90,8.3%
Alfonzo McKinnie,28.1,LAL,Forward,160,38,14.1%,82,120.7,4,4.9%,6,0.35,100,5.7%
Jordan McLaughlin,24.6,MIN,Point,854,11,16.9%,14,98.7,48,29.6%,100,1.75,41,14.1%
Ben McLemore,27.7,LAL,Wing,349,50,16.3%,57,114.0,3,4.2%,2,0.26,64,10.1%
Ben McLemore,27.7,HOU,Wing,433,62,17.9%,32,105.5,22,6.8%,8,0.38,40,11.8%
Nicolo Melli,29.8,DAL,Big,297,10,11.3%,10,101.4,47,8.4%,77,0.74,95,6.6%
Nicolo Melli,29.8,NOP,Big,191,35,14.8%,0,49.0,84,14.9%,93,1.01,83,9.2%
De'Anthony Melton,22.4,MEM,Combo,1008,44,19.8%,53,111.9,45,17.1%,53,0.87,22,13.6%
Sam Merrill,24.5,MIL,Combo,144,18,16.0%,6,92.0,13,11.1%,22,0.70,56,11.0%
Chimezie Metu,23.6,SAC,Big,448,73,18.9%,38,112.4,43,8.1%,24,0.43,34,14.5%
Khris Middleton,29.2,MIL,Forward,2264,92,26.3%,73,118.9,94,22.6%,88,0.86,36,12.6%
Darius Miller,30.6,OKC,Wing,175,26,13.4%,100,159.1,84,15.0%,97,1.11,21,13.2%
Patty Mills,32.2,SAS,Combo,1682,31,18.1%,63,114.3,28,14.3%,37,0.79,74,9.3%
Paul Millsap,35.7,DEN,Big,1154,66,18.0%,46,115.4,71,11.4%,61,0.63,71,10.7%
Shake Milton,24.1,PHI,Combo,1394,78,25.1%,39,108.4,56,20.2%,43,0.80,46,11.6%
Donovan Mitchell,24.2,UTA,Combo,1768,99,35.0%,66,114.6,83,26.6%,29,0.76,64,10.2%
Malik Monk,22.7,CHA,Wing,837,87,22.6%,61,115.2,81,14.6%,57,0.65,34,12.2%
E'Twaun Moore,31.7,PHX,Combo,331,15,15.6%,68,114.9,20,12.5%,41,0.80,33,12.7%
Ja Morant,21.2,MEM,Point,2052,80,30.4%,39,106.7,66,32.1%,41,1.06,50,13.6%
Marcus Morris,31.2,LAC,Big,1495,64,17.8%,71,125.1,15,5.6%,11,0.31,81,9.5%
Markieff Morris,31.2,LAL,Big,1175,43,15.5%,11,101.6,51,8.6%,51,0.55,59,12.1%
Monte Morris,25.3,DEN,Combo,1182,25,17.2%,77,116.7,40,16.7%,64,0.97,95,7.1%
Mychal Mulder,26.4,GSW,Combo,647,8,14.2%,60,113.6,2,4.8%,2,0.34,100,5.2%
Dejounte Murray,24.1,SAS,Point,2137,57,25.6%,25,102.1,30,24.6%,25,0.96,86,9.4%
Jamal Murray,23.7,DEN,Combo,1700,80,25.8%,82,118.9,53,19.7%,33,0.76,57,10.8%
Mike Muscala,29.3,OKC,Big,630,60,17.5%,67,123.8,29,6.9%,19,0.39,87,8.3%
Sviatoslav Mykhailiuk,23.4,OKC,Wing,646,67,18.9%,46,108.7,62,11.3%,47,0.60,9,15.5%
Sviatoslav Mykhailiuk,23.4,DET,Wing,628,66,18.6%,30,105.2,76,13.7%,76,0.74,13,14.6%
Abdel Nader,27.1,PHX,Forward,324,61,17.4%,70,117.6,24,6.8%,9,0.39,23,13.8%
Larry Nance Jr.,27.8,CLE,Big,1091,29,14.2%,28,110.5,81,14.5%,93,1.02,24,15.6%
Aaron Nesmith,21.0,BOS,Wing,580,16,12.5%,50,110.1,3,4.4%,6,0.35,36,12.0%
Raul Neto,28.5,WAS,Combo,1375,20,16.0%,61,113.6,25,14.1%,56,0.88,66,10.0%
Georges Niang,27.4,UTA,Forward,1099,46,14.9%,86,121.7,21,6.7%,17,0.45,50,11.4%
Zeke Nnaji,19.8,DEN,Big,290,4,10.6%,62,121.4,9,4.4%,23,0.42,93,7.5%
Nerlens Noel,26.6,NYK,Big,1541,1,8.7%,70,125.1,8,4.1%,34,0.47,3,21.9%
Jaylen Nowell,21.3,MIN,Combo,687,54,20.6%,45,110.3,21,12.6%,11,0.61,87,8.5%
Frank Ntilikina,22.3,NYK,Combo,298,5,13.6%,40,108.9,9,9.5%,23,0.70,37,12.5%
Kendrick Nunn,25.2,MIA,Combo,1597,46,20.0%,86,119.9,23,13.5%,18,0.67,59,10.7%
Jusuf Nurkic,26.2,POR,Big,877,86,22.1%,30,111.1,92,20.2%,89,0.91,21,16.2%
David Nwaba,27.8,HOU,Wing,654,44,15.4%,55,113.1,24,6.9%,21,0.45,93,7.2%
Jordan Nwora,22.1,MIL,Wing,182,86,22.2%,70,118.2,8,5.2%,0,0.24,8,15.8%
Royce O'Neale,27.4,UTA,Wing,2238,4,9.9%,77,120.1,52,10.3%,94,1.04,7,16.0%
Semi Ojeleye,25.9,BOS,Forward,917,8,10.7%,37,109.6,9,5.3%,22,0.49,83,9.4%
Jahlil Okafor,24.9,DET,Big,335,50,16.3%,86,132.1,18,5.9%,15,0.36,14,17.5%
Chuma Okeke,22.2,ORL,Forward,1104,43,14.8%,30,106.4,76,13.4%,91,0.91,67,10.2%
Josh Okogie,22.2,MIN,Forward,1177,16,11.9%,28,106.1,30,7.2%,47,0.60,47,11.6%
Onyeka Okongwu,19.9,ATL,Big,514,21,13.0%,86,132.0,5,3.9%,9,0.30,23,16.0%
Isaac Okoro,19.8,CLE,Wing,2139,30,13.9%,28,104.1,39,8.6%,55,0.62,24,12.7%
KZ Okpala,21.5,MIA,Forward,402,14,11.8%,4,89.7,13,6.0%,24,0.51,63,10.6%
Victor Oladipo,28.5,IND,Wing,299,93,27.3%,45,108.4,93,18.8%,65,0.69,71,9.8%
Victor Oladipo,28.5,HOU,Combo,668,95,31.7%,23,101.4,80,26.2%,46,0.83,61,10.5%
Victor Oladipo,28.5,MIA,Combo,111,84,27.0%,8,94.1,60,20.6%,31,0.76,0,21.2%
Kelly Olynyk,29.5,HOU,Big,821,85,22.1%,93,136.8,93,20.4%,90,0.93,25,15.6%
Kelly Olynyk,29.5,MIA,Big,1130,47,15.8%,31,111.1,71,11.1%,72,0.70,44,13.4%
Miye Oni,23.2,UTA,Wing,400,2,8.4%,15,98.5,7,5.0%,44,0.59,3,16.9%
Cedi Osman,25.6,CLE,Forward,1486,81,20.7%,9,97.7,87,17.5%,84,0.84,49,11.5%
Kelly Oubre,24.9,GSW,Wing,1673,75,19.9%,34,106.0,20,6.7%,5,0.34,84,8.7%
Jabari Parker,25.6,BOS,Big,123,66,18.0%,42,114.3,76,12.3%,69,0.68,64,11.4%
Eric Paschall,24.0,GSW,Big,637,91,23.4%,34,111.8,74,11.9%,43,0.51,51,12.7%
Patrick Patterson,31.6,LAC,Big,521,19,12.7%,47,115.8,36,7.4%,57,0.58,96,6.1%
Justin Patton,23.4,HOU,Big,213,11,11.4%,6,100.0,30,6.9%,59,0.61,98,5.2%
Chris Paul,35.5,PHX,Point,2202,75,28.2%,86,120.8,91,40.5%,84,1.43,73,11.3%
Cameron Payne,26.2,PHX,Point,1003,36,22.7%,82,119.8,41,28.3%,61,1.25,75,11.1%
Elfrid Payton,26.7,NYK,Point,1482,52,24.5%,11,96.1,16,20.8%,9,0.85,59,12.5%
Reggie Perry,20.6,BKN,Big,142,68,18.2%,1,90.4,63,9.9%,49,0.54,28,15.3%
Mason Plumlee,30.7,DET,Big,1498,54,17.1%,75,126.6,93,20.4%,98,1.20,11,18.1%
Jakob Poeltl,25.0,SAS,Big,1840,18,12.6%,63,122.9,61,9.6%,79,0.76,23,15.8%
Aleksej Pokusevski,18.9,OKC,Forward,1023,80,20.4%,2,88.1,79,13.8%,61,0.67,6,18.3%
Jordan Poole,21.4,GSW,Combo,857,71,23.4%,62,114.2,36,15.8%,20,0.67,86,8.5%
Kevin Porter,20.5,HOU,Combo,834,91,28.1%,28,105.0,91,29.3%,71,1.04,11,16.2%
Michael Porter,22.3,DEN,Forward,1906,73,18.6%,97,133.3,8,5.2%,1,0.28,82,9.5%
Otto Porter,27.4,CHI,Forward,540,70,18.4%,54,114.4,78,13.5%,71,0.73,60,10.8%
Bobby Portis,25.7,MIL,Big,1322,70,18.5%,54,118.9,34,7.1%,18,0.38,84,8.7%
Kristaps Porzingis,25.3,DAL,Big,1326,90,23.3%,48,116.9,44,8.1%,13,0.35,93,7.3%
Dwight Powell,29.3,DAL,Big,920,16,12.3%,93,137.2,51,8.6%,71,0.70,32,14.7%
Norman Powell,27.4,TOR,Wing,1277,85,22.1%,95,130.1,50,9.8%,18,0.45,42,11.7%
Norman Powell,27.4,POR,Wing,919,70,19.4%,61,115.4,31,7.9%,12,0.41,59,10.4%
Taurean Prince,26.6,BKN,Forward,212,64,17.8%,63,115.5,3,4.7%,0,0.27,34,12.6%
Taurean Prince,26.6,CLE,Forward,677,78,19.5%,31,107.1,80,13.9%,68,0.71,41,11.9%
Payton Pritchard,22.8,BOS,Combo,1234,22,16.6%,79,117.9,24,13.6%,45,0.82,53,11.1%
Immanuel Quickley,21.4,NYK,Combo,1226,79,25.6%,55,112.3,38,16.3%,14,0.64,91,8.1%
Chasson Randle,27.7,ORL,Point,754,7,16.7%,34,105.7,7,15.3%,14,0.92,30,14.5%
Julius Randle,25.9,NYK,Big,2663,98,30.3%,43,114.3,97,26.8%,88,0.88,47,13.2%
Cameron Reddish,21.2,ATL,Wing,747,61,17.8%,13,96.6,18,6.6%,7,0.37,54,10.8%
JJ Redick,36.4,DAL,Combo,142,38,18.8%,13,98.1,15,11.5%,10,0.61,1,18.0%
JJ Redick,36.4,NOP,Wing,571,61,17.8%,68,117.9,48,9.6%,35,0.54,58,10.6%
Paul Reed,21.4,PHI,Big,105,81,20.8%,3,94.2,64,10.0%,37,0.48,12,17.7%
Naz Reid,21.2,MIN,Big,1285,79,20.5%,61,121.2,53,8.8%,24,0.43,69,11.0%
Josh Richardson,27.1,DAL,Combo,1781,34,18.5%,33,107.8,18,12.2%,17,0.66,60,10.6%
Austin Rivers,28.3,DEN,Wing,402,37,14.8%,52,111.1,68,12.7%,88,0.86,62,10.3%
Austin Rivers,28.3,NYK,Wing,437,58,17.5%,42,107.9,83,14.7%,86,0.84,29,12.5%
Duncan Robinson,26.5,MIA,Wing,2260,38,14.8%,92,127.8,34,8.1%,36,0.55,52,11.0%
Jerome Robinson,23.7,WAS,Wing,278,55,16.9%,1,79.3,63,11.3%,61,0.67,3,16.7%
Mitchell Robinson,22.6,NYK,Big,847,3,10.2%,79,128.0,2,2.7%,5,0.26,48,13.2%
Glenn Robinson III,26.8,SAC,Forward,352,31,13.4%,40,110.4,31,7.4%,38,0.55,72,10.0%
Isaiah Roby,22.7,OKC,Big,1353,55,17.1%,32,111.5,72,11.4%,68,0.67,11,18.4%
Rajon Rondo,34.7,ATL,Point,392,27,21.3%,2,92.6,86,35.7%,91,1.68,2,20.8%
Rajon Rondo,34.7,LAC,Point,379,39,23.3%,89,122.9,89,39.5%,95,1.69,5,20.8%
Derrick Rose,32.1,NYK,Point,936,66,26.6%,64,113.1,34,25.6%,23,0.96,89,8.9%
Derrick Rose,32.1,DET,Point,341,82,31.2%,27,103.4,84,35.4%,50,1.13,70,11.4%
Terrence Ross,29.7,ORL,Wing,1339,88,23.0%,43,108.1,73,13.5%,43,0.59,65,10.1%
Terry Rozier,26.6,CHA,Combo,2375,75,24.1%,72,116.2,51,19.3%,38,0.80,69,9.8%
Ricky Rubio,30.0,MIN,Point,1764,23,19.6%,30,103.7,73,33.0%,93,1.68,55,13.0%
D'Angelo Russell,24.7,MIN,Combo,1191,94,31.4%,52,111.8,95,32.4%,70,1.03,32,12.8%
Domantas Sabonis,24.5,IND,Big,2226,93,25.4%,57,120.4,99,28.3%,96,1.11,19,16.3%
Luka Samanic,20.8,SAS,Forward,233,60,17.4%,8,96.4,16,6.3%,8,0.36,10,17.3%
JaKarr Sampson,27.6,IND,Big,289,38,15.1%,15,107.2,1,1.4%,1,0.09,72,10.5%
Dario Saric,26.6,PHX,Big,838,84,21.3%,33,111.5,68,10.6%,40,0.50,41,13.7%
Tomas Satoransky,29.0,CHI,Combo,1288,33,18.4%,98,125.4,87,28.0%,99,1.53,2,17.7%
Dennis Schroder,27.1,LAL,Point,1950,55,25.5%,48,108.6,39,26.3%,36,1.03,32,14.5%
Mike Scott,32.3,PHI,Big,788,8,11.1%,6,100.0,19,6.1%,51,0.55,81,9.5%
Collin Sexton,21.8,CLE,Combo,2101,93,29.4%,70,115.8,64,21.9%,28,0.75,43,11.7%
Landry Shamet,23.6,BKN,Wing,1367,45,15.7%,63,115.9,49,9.7%,54,0.62,71,9.8%
Pascal Siakam,26.6,TOR,Big,2002,94,27.2%,24,109.7,91,19.5%,74,0.71,73,10.4%
Ben Simmons,24.3,PHI,Point,1874,41,23.5%,73,116.2,59,30.8%,68,1.31,11,16.9%
Anfernee Simons,21.4,POR,Combo,1011,29,17.9%,91,120.4,11,11.1%,13,0.62,72,9.5%
Deividas Sirvydis,20.4,DET,Wing,104,19,12.8%,12,96.6,13,6.2%,24,0.48,68,9.8%
Marcus Smart,26.7,BOS,Combo,1575,53,20.5%,37,108.1,68,22.7%,79,1.11,37,12.5%
Ish Smith,32.3,WAS,Combo,899,37,18.7%,9,95.0,75,24.1%,93,1.29,70,9.7%
Dennis Smith Jr.,22.9,DET,Combo,390,66,22.6%,22,101.4,89,28.1%,90,1.24,31,12.8%
Tony Snell,29.0,ATL,Wing,977,0,8.1%,99,150.0,29,7.9%,92,0.98,38,12.0%
Lamar Stevens,23.3,CLE,Wing,440,34,14.5%,37,106.7,40,8.8%,49,0.61,24,13.0%
Isaiah Stewart,19.4,DET,Big,1410,28,14.1%,55,119.5,24,6.4%,30,0.45,33,14.7%
Max Strus,24.6,MIA,Wing,455,50,16.5%,84,122.8,18,6.6%,11,0.40,98,4.9%
Edmond Sumner,24.8,IND,Wing,825,49,16.3%,88,126.1,19,6.7%,13,0.41,10,15.1%
Jae'Sean Tate,25.0,HOU,Forward,2011,54,16.3%,59,115.2,71,12.5%,79,0.77,32,12.9%
Jayson Tatum,22.7,BOS,Forward,2285,98,31.0%,64,115.8,91,19.5%,53,0.63,64,10.4%
Jeff Teague,32.4,BOS,Combo,616,45,19.9%,34,107.9,34,15.7%,36,0.79,18,14.0%
Jeff Teague,32.4,MIL,Combo,314,51,20.4%,92,122.7,61,20.8%,67,1.02,14,14.6%
Garrett Temple,34.5,CHI,Wing,1525,20,12.9%,38,106.8,53,10.4%,85,0.81,28,12.6%
Daniel Theis,28.6,CHI,Big,572,45,15.7%,53,118.6,69,11.0%,71,0.70,54,12.5%
Daniel Theis,28.6,BOS,Big,1026,24,13.7%,69,124.8,56,9.0%,65,0.66,55,12.4%
Brodric Thomas,23.8,CLE,Wing,321,45,15.5%,5,87.9,60,11.2%,71,0.72,35,12.1%
Matt Thomas,26.2,TOR,Wing,162,28,13.5%,79,120.8,36,8.2%,51,0.61,61,10.3%
Tristan Thompson,29.6,BOS,Big,1285,30,14.3%,18,108.2,36,7.3%,43,0.51,34,14.5%
Sindarius Thornwell,26.0,ORL,Wing,102,6,10.2%,18,100.0,76,13.9%,100,1.37,33,12.2%
Matisse Thybulle,23.7,PHI,Wing,1254,3,9.0%,21,102.1,12,6.0%,60,0.67,32,12.3%
Killian Tillie,22.7,MEM,Big,131,18,12.6%,6,100.0,22,6.2%,38,0.49,100,2.6%
Xavier Tillman,21.8,MEM,Big,1040,23,13.0%,66,123.4,60,9.4%,74,0.72,43,13.5%
Obi Toppin,22.7,NYK,Forward,663,41,14.5%,51,113.3,20,6.6%,18,0.45,77,9.9%
Juan Toscano-Anderson,27.6,GSW,Big,1036,14,11.9%,94,137.2,88,16.9%,99,1.43,6,20.6%
Karl-Anthony Towns,25.0,MIN,Big,1687,97,28.5%,64,122.9,95,21.6%,78,0.76,39,13.8%
Gary Trent Jr.,21.8,TOR,Wing,527,81,21.2%,17,99.3,14,6.2%,3,0.29,99,4.5%
Gary Trent Jr.,21.8,POR,Wing,1222,65,18.4%,51,110.8,23,6.9%,8,0.38,96,5.9%
PJ Tucker,35.5,MIL,Forward,408,0,5.9%,29,106.4,2,4.5%,74,0.76,30,13.0%
PJ Tucker,35.5,HOU,Big,958,0,8.1%,4,98.6,23,6.3%,82,0.79,9,18.7%
Myles Turner,24.6,IND,Big,1453,42,15.2%,53,118.5,9,4.7%,11,0.31,45,13.3%
Jonas Valanciunas,28.5,MEM,Big,1755,78,20.4%,78,127.0,61,9.7%,34,0.47,63,11.6%
Denzel Valentine,27.0,CHI,Wing,1006,73,19.7%,8,94.2,78,14.0%,69,0.71,86,8.5%
Fred VanVleet,26.7,TOR,Combo,1898,82,25.8%,32,107.4,82,26.4%,69,1.02,89,8.5%
Jarred Vanderbilt,21.6,MIN,Big,1097,12,11.7%,66,123.1,57,9.1%,81,0.78,17,16.6%
Devin Vassell,20.2,SAS,Wing,968,21,12.9%,29,104.6,25,7.0%,34,0.54,92,7.7%
Gabe Vincent,24.4,MIA,Combo,634,40,19.5%,11,96.0,33,15.7%,40,0.80,36,12.5%
Nikola Vucevic,30.0,CHI,Big,842,94,26.8%,26,110.2,91,19.7%,76,0.74,88,8.2%
Nikola Vucevic,30.0,ORL,Big,1500,96,28.4%,39,113.1,94,21.4%,78,0.75,85,8.6%
Dean Wade,23.9,CLE,Forward,1126,20,12.1%,72,118.7,54,9.2%,77,0.76,84,9.4%
Moritz Wagner,23.5,WAS,Big,354,63,17.7%,59,120.7,74,11.7%,66,0.66,38,14.1%
Moritz Wagner,23.5,ORL,Big,277,52,16.4%,19,108.5,32,7.1%,25,0.43,75,10.2%
Kemba Walker,30.5,BOS,Point,1364,70,27.6%,70,113.6,25,23.3%,7,0.84,84,10.2%
Lonnie Walker,21.9,SAS,Wing,1499,66,18.8%,39,107.0,45,9.5%,26,0.50,70,9.8%
John Wall,30.2,HOU,Combo,1282,100,35.6%,18,100.7,99,36.4%,68,1.02,24,13.4%
Brad Wanamaker,31.3,GSW,Combo,552,32,18.3%,7,93.5,66,22.3%,89,1.22,17,14.0%
Brad Wanamaker,31.3,CHA,Combo,416,48,20.1%,30,105.9,92,29.5%,98,1.46,5,17.2%
TJ Warren,27.2,IND,Forward,117,79,19.5%,57,114.8,12,6.0%,2,0.30,96,7.6%
PJ Washington,22.2,CHA,Big,1950,69,18.4%,25,109.9,76,12.1%,64,0.66,26,15.4%
Yuta Watanabe,26.1,TOR,Forward,691,17,12.0%,50,113.1,41,8.1%,64,0.68,73,9.9%
Tremont Waters,22.8,BOS,Point,163,48,24.0%,20,101.6,75,33.3%,80,1.39,9,17.2%
Paul Watson,25.8,TOR,Forward,264,18,12.0%,74,119.1,40,8.1%,60,0.67,56,11.0%
Russell Westbrook,32.0,WAS,Point,2361,98,35.8%,18,101.6,100,47.7%,70,1.33,20,15.1%
Coby White,20.7,CHI,Point,2146,43,23.8%,43,108.3,20,21.9%,16,0.92,52,13.1%
Derrick White,26.3,SAS,Wing,1062,87,22.7%,50,110.8,90,16.9%,76,0.74,88,8.2%
Hassan Whiteside,31.4,SAC,Big,544,79,20.6%,38,112.5,16,5.8%,8,0.28,27,15.3%
Andrew Wiggins,25.7,GSW,Forward,2356,86,22.3%,53,113.9,64,11.0%,23,0.49,66,10.3%
Grant Williams,21.9,BOS,Big,1094,13,11.8%,28,110.4,38,7.5%,62,0.63,14,17.3%
Kenrich Williams,25.9,OKC,Forward,1384,52,15.5%,77,119.6,82,14.8%,94,0.95,20,14.2%
Lou Williams,34.0,ATL,Combo,493,83,27.0%,17,100.0,74,24.1%,59,0.89,23,13.5%
Lou Williams,34.0,LAC,Combo,908,87,27.2%,31,106.3,70,23.3%,52,0.86,48,11.5%
Patrick Williams,19.2,CHI,Forward,1956,33,13.7%,49,112.3,23,6.7%,21,0.49,14,15.4%
Robert Williams,23.0,BOS,Big,966,27,14.0%,98,145.2,80,13.9%,91,0.99,28,15.2%
Zion Williamson,20.3,NOP,Big,2015,96,28.3%,83,130.7,89,18.8%,67,0.66,57,12.2%
D.J. Wilson,24.7,HOU,Big,286,62,17.7%,12,103.7,54,8.9%,42,0.51,38,14.0%
Dylan Windler,24.1,CLE,Wing,464,31,14.1%,35,106.5,39,8.6%,48,0.61,1,19.9%
Justise Winslow,24.6,MEM,Forward,491,84,22.1%,1,77.6,74,13.3%,48,0.60,24,13.6%
James Wiseman,19.6,GSW,Big,768,76,19.8%,24,109.8,11,5.3%,6,0.27,31,14.7%
