Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Joel Anthony,32.2,DET,Big,367,84,56.9%,61,60%,94,40%,0,0%,57,40%,0,0%,0,0%,0,0%
Pero Antic,32.3,ATL,Big,1015,21,46.2%,14,26%,2,4%,48,14%,9,18%,94,10%,98,46%,96,56%
Trevor Ariza,29.3,HOU,Forward,2924,67,51.1%,43,28%,2,4%,26,10%,4,14%,93,23%,87,35%,94,58%
Darrell Arthur,26.6,DEN,Forward,959,15,44.3%,13,17%,20,9%,96,46%,89,56%,17,5%,52,22%,37,27%
Omer Asik,28.3,NOP,Big,1975,56,51.7%,100,96%,1,3%,8,1%,1,4%,0,0%,0,0%,0,0%
D.J. Augustin,27.0,DET,Point,1261,53,47.4%,69,36%,79,22%,19,14%,35,36%,48,4%,56,24%,50,28%
D.J. Augustin,27.0,OKC,Point,624,50,47.4%,27,23%,56,18%,6,10%,15,28%,94,14%,77,34%,90,49%
Jeff Ayres,27.5,SAS,Big,274,86,57.4%,80,70%,58,24%,29,7%,32,30%,0,0%,0,0%,0,0%
Luke Babbitt,25.4,NOP,Forward,748,94,60.9%,7,13%,50,15%,44,13%,41,28%,98,27%,83,33%,96,59%
Leandro Barbosa,31.9,GSW,Combo,863,94,54.6%,85,43%,68,18%,23,12%,22,30%,58,9%,32,18%,34,26%
J.J. Barea,30.3,DAL,Combo,1236,37,46.0%,68,33%,89,28%,14,11%,60,39%,34,5%,46,23%,42,28%
Andrea Bargnani,29.0,NYK,Big,768,24,46.9%,8,23%,70,27%,93,40%,95,66%,0,0%,78,10%,74,10%
Harrison Barnes,22.4,GSW,Forward,2240,81,54.4%,67,37%,48,15%,56,18%,52,32%,70,16%,35,14%,48,30%
Matt Barnes,34.6,LAC,Wing,2248,88,55.0%,69,34%,10,6%,2,3%,2,9%,95,28%,58,29%,87,57%
Earl Barron,33.2,PHX,Big,117,2,40.0%,33,40%,15,11%,94,40%,75,51%,75,3%,70,6%,70,9%
Will Barton,23.8,DEN,Wing,630,60,50.4%,90,45%,80,18%,33,14%,52,31%,25,7%,24,16%,17,23%
Will Barton,23.8,POR,Wing,246,9,39.2%,96,53%,80,18%,38,16%,59,34%,21,6%,8,7%,7,13%
Brandon Bass,29.5,BOS,Big,1917,51,51.3%,43,46%,29,16%,85,34%,74,50%,79,4%,47,0%,65,4%
Nicolas Batum,25.9,POR,Wing,2376,42,48.4%,37,22%,12,7%,64,22%,46,29%,49,11%,85,38%,71,49%
Jerryd Bayless,26.2,MIL,Combo,1692,43,46.5%,57,30%,46,13%,91,35%,85,49%,66,10%,12,12%,23,22%
Aron Baynes,27.9,SAS,Big,1077,84,56.8%,76,66%,54,23%,41,10%,40,33%,52,0%,59,1%,54,1%
Kent Bazemore,25.3,ATL,Wing,1235,74,51.7%,87,43%,60,14%,12,8%,19,22%,77,18%,25,17%,41,35%
Bradley Beal,21.3,WAS,Wing,2097,47,48.9%,47,25%,51,13%,90,34%,83,47%,30,8%,33,21%,27,29%
Michael Beasley,25.8,MIA,Big,495,12,44.7%,11,26%,85,30%,78,29%,86,59%,82,5%,78,11%,78,15%
Marco Belinelli,28.6,SAS,Combo,1336,89,51.9%,20,16%,37,12%,66,25%,51,38%,69,10%,77,35%,82,46%
Anthony Bennett,21.6,MIN,Big,839,7,42.9%,25,37%,9,8%,98,49%,84,58%,71,2%,68,4%,65,6%
Patrick Beverley,26.3,HOU,Point,1717,66,49.2%,23,21%,40,15%,3,4%,2,20%,100,24%,81,35%,94,59%
Bismack Biyombo,22.2,CHA,Big,1173,68,53.6%,94,83%,25,15%,10,1%,7,17%,0,0%,0,0%,0,0%
Tarik Black,22.9,HOU,Big,362,67,53.2%,95,86%,19,13%,9,1%,6,14%,0,0%,0,0%,0,0%
Tarik Black,22.9,LAL,Big,785,93,59.1%,89,76%,34,17%,29,7%,16,24%,0,0%,0,0%,0,0%
DeJuan Blair,25.5,WAS,Big,100,31,48.1%,61,59%,90,37%,18,4%,59,41%,0,0%,0,0%,0,0%
Steve Blake,34.7,POR,Point,1488,87,52.7%,5,9%,3,5%,56,22%,11,26%,98,23%,92,42%,98,64%
Eric Bledsoe,24.9,PHX,Point,2795,69,49.3%,82,41%,32,14%,60,22%,39,36%,42,4%,40,19%,35,23%
Bojan Bogdanovic,25.5,BKN,Forward,1795,80,52.9%,52,33%,56,16%,30,10%,35,26%,85,19%,54,22%,70,41%
Andrew Bogut,29.9,GSW,Big,1577,81,56.3%,61,60%,92,39%,9,1%,57,40%,0,0%,0,0%,0,0%
Matt Bonner,34.6,SAS,Big,846,48,50.9%,1,7%,84,30%,36,9%,55,38%,92,8%,98,47%,96,54%
Trevor Booker,26.9,UTA,Big,1546,61,52.3%,46,48%,42,19%,58,17%,48,36%,87,6%,75,9%,79,15%
Carlos Boozer,32.9,LAL,Big,1673,41,49.8%,40,44%,55,23%,82,33%,81,56%,0,0%,0,0%,0,0%
Chris Bosh,30.6,MIA,Big,1542,43,50.2%,8,22%,49,21%,90,37%,84,58%,72,2%,84,18%,82,20%
Avery Bradley,23.9,BOS,Combo,2419,71,49.3%,31,19%,0,5%,95,42%,80,47%,85,12%,40,21%,55,34%
Elton Brand,35.6,ATL,Big,415,11,44.4%,15,27%,88,33%,92,40%,98,73%,0,0%,0,0%,0,0%
Corey Brewer,28.7,HOU,Wing,1358,37,48.1%,90,46%,66,15%,19,10%,27,25%,83,20%,10,10%,29,29%
Corey Brewer,28.7,MIN,Combo,672,18,43.4%,95,53%,48,15%,42,18%,28,32%,72,11%,5,4%,6,15%
Aaron Brooks,29.8,CHI,Point,1845,76,50.1%,56,33%,71,20%,10,11%,23,31%,52,4%,71,31%,68,36%
Jabari Brown,21.9,LAL,Wing,549,50,49.4%,79,38%,59,14%,44,17%,51,31%,17,5%,49,26%,32,31%
Lorenzo Brown,24.2,MIN,Point,530,42,46.9%,85,42%,58,19%,44,20%,45,38%,34,3%,23,16%,26,20%
Markel Brown,22.8,BKN,Wing,670,6,38.6%,83,41%,48,13%,52,20%,54,32%,61,14%,17,14%,22,27%
Kobe Bryant,36.2,LAL,Wing,1203,13,41.3%,29,19%,87,20%,95,37%,95,57%,6,3%,35,21%,17,24%
Chase Budinger,26.4,MIN,Wing,1212,64,50.7%,67,34%,63,14%,43,17%,52,31%,43,10%,47,24%,39,35%
Reggie Bullock,23.6,LAC,Wing,199,99,63.5%,12,13%,1,3%,20,11%,4,13%,98,37%,82,37%,98,74%
Trey Burke,22.0,UTA,Point,2268,29,43.8%,21,21%,53,17%,73,25%,65,43%,71,7%,66,29%,69,36%
Alec Burks,23.3,UTA,Wing,894,22,45.6%,71,35%,87,20%,73,25%,80,45%,18,5%,18,15%,13,20%
Caron Butler,34.6,DET,Wing,1592,79,52.2%,2,7%,9,6%,87,32%,67,38%,59,13%,90,41%,84,55%
Jimmy Butler,25.1,CHI,Wing,2507,61,50.4%,85,42%,69,15%,72,25%,74,40%,15,5%,12,13%,12,18%
Rasual Butler,35.4,WAS,Wing,1423,65,50.8%,23,18%,17,7%,83,31%,68,38%,86,20%,45,24%,61,44%
Dwight Buycks,25.7,LAL,Point,101,32,45.0%,92,44%,11,9%,76,28%,42,38%,31,3%,19,16%,23,19%
Nick Calathes,25.7,MEM,Combo,770,17,43.4%,88,44%,88,27%,18,12%,58,39%,17,4%,18,14%,15,18%
Jose Calderon,33.1,NYK,Combo,1265,74,49.9%,8,12%,2,6%,97,43%,86,49%,54,8%,66,31%,68,40%
Kentavious Caldwell-Pope,21.7,DET,Wing,2572,41,48.4%,54,27%,41,11%,46,18%,48,30%,52,12%,64,31%,60,43%
Isaiah Canaan,23.4,HOU,Combo,308,95,54.9%,48,26%,6,7%,3,8%,2,15%,94,17%,94,42%,91,59%
Isaiah Canaan,23.4,PHI,Combo,563,80,50.6%,32,20%,9,8%,5,9%,3,17%,48,7%,98,56%,97,63%
DeMarre Carroll,28.3,ATL,Wing,2178,97,58.0%,76,37%,49,13%,11,7%,14,20%,85,20%,44,23%,60,43%
Vince Carter,37.8,MEM,Wing,1065,14,41.4%,21,17%,33,10%,47,19%,42,29%,33,8%,94,46%,83,54%
Michael Carter-Williams,23.1,MIL,Point,756,27,43.6%,89,43%,90,28%,53,20%,79,49%,21,2%,6,6%,3,8%
Michael Carter-Williams,23.1,PHI,Point,1374,13,40.7%,81,40%,76,21%,52,20%,58,42%,6,2%,31,17%,21,18%
Omri Casspi,26.4,SAC,Forward,1364,76,52.0%,85,51%,94,29%,2,2%,48,31%,13,3%,39,15%,24,18%
Mario Chalmers,28.5,MIA,Combo,2339,52,47.0%,75,37%,74,20%,9,11%,20,30%,86,13%,38,20%,52,32%
Tyson Chandler,32.1,DAL,Big,2280,99,66.5%,96,87%,4,5%,34,8%,5,13%,0,0%,0,0%,0,0%
Wilson Chandler,27.5,DEN,Forward,2461,59,50.1%,50,32%,65,17%,31,10%,39,28%,43,10%,76,30%,69,40%
Ian Clark,23.7,UTA,Combo,124,63,48.4%,9,13%,54,16%,29,16%,23,31%,97,25%,65,31%,89,56%
Jordan Clarkson,22.4,LAL,Combo,1401,57,47.2%,74,36%,69,19%,74,27%,78,46%,5,2%,28,17%,18,19%
Norris Cole,26.1,MIA,Point,1131,26,43.4%,61,35%,23,12%,58,22%,29,34%,85,9%,50,22%,58,31%
Norris Cole,26.1,NOP,Point,658,73,49.8%,24,22%,47,17%,89,34%,84,51%,87,9%,37,18%,45,27%
Darren Collison,27.2,SAC,Point,1559,90,53.4%,42,30%,26,13%,84,32%,71,45%,81,9%,24,16%,42,25%
Nick Collison,34.0,OKC,Big,1067,16,45.3%,42,46%,13,10%,71,22%,37,32%,96,13%,75,9%,84,22%
Mike Conley,27.1,MEM,Point,2215,84,51.1%,48,32%,82,23%,34,17%,52,40%,58,5%,55,24%,52,29%
Chris Copeland,30.6,IND,Forward,784,26,45.2%,39,27%,37,13%,20,9%,20,22%,67,15%,91,36%,83,52%
Bryce Cotton,22.2,UTA,Combo,129,15,43.3%,23,18%,63,18%,89,35%,92,53%,14,4%,52,26%,48,30%
DeMarcus Cousins,24.2,SAC,Big,2006,23,46.8%,55,55%,45,20%,72,25%,65,45%,48,0%,56,1%,49,1%
Robert Covington,23.9,PHI,Wing,1939,67,50.9%,55,28%,40,11%,10,7%,9,18%,44,11%,93,44%,83,54%
Allen Crabbe,22.6,POR,Wing,610,83,53.3%,45,24%,3,4%,45,18%,20,22%,92,23%,63,31%,81,54%
Jamal Crawford,34.6,LAC,Wing,1641,29,47.0%,9,12%,78,17%,87,32%,87,49%,31,8%,63,31%,52,39%
Jae Crowder,24.3,BOS,Forward,1362,39,47.1%,59,35%,24,10%,72,23%,54,32%,33,8%,57,24%,57,32%
Jae Crowder,24.3,DAL,Forward,205,98,61.3%,19,20%,4,5%,69,22%,37,27%,80,18%,85,35%,85,53%
Dante Cunningham,27.5,NOP,Forward,1614,30,46.3%,48,31%,17,9%,100,58%,94,67%,2,1%,4,1%,0,2%
Stephen Curry,26.6,GSW,Point,2606,100,59.7%,29,23%,29,13%,35,18%,24,31%,66,6%,90,39%,85,46%
Samuel Dalembert,34.5,NYK,Big,538,9,44.2%,39,44%,91,37%,62,19%,81,56%,0,0%,0,0%,0,0%
Troy Daniels,23.3,CHA,Wing,101,94,57.1%,4,9%,11,7%,71,24%,50,31%,5,2%,99,58%,90,60%
Troy Daniels,23.3,MIN,Combo,118,0,29.1%,6,12%,17,9%,34,16%,15,26%,91,16%,95,47%,95,63%
Gigi Datome,26.9,BOS,Forward,169,100,63.8%,6,12%,43,14%,83,29%,80,43%,24,6%,96,38%,76,45%
Brandon Davies,23.3,PHI,Big,368,8,44.1%,34,41%,46,20%,51,16%,47,36%,61,1%,87,23%,84,23%
Anthony Davis,21.6,NOP,Big,2450,69,53.7%,36,42%,52,22%,87,35%,82,57%,52,0%,51,0%,49,1%
Ed Davis,25.4,LAL,Big,1770,95,60.0%,94,83%,34,17%,3,0%,8,17%,0,0%,0,0%,0,0%
Glen Davis,28.8,LAC,Big,781,26,47.5%,70,63%,45,20%,56,17%,51,37%,0,0%,0,0%,0,0%
Austin Daye,26.4,SAS,Forward,241,6,42.3%,2,8%,74,19%,59,18%,61,38%,76,17%,94,37%,89,54%
DeMar DeRozan,25.2,TOR,Wing,2094,17,42.9%,46,25%,94,25%,99,43%,100,68%,19,5%,3,2%,3,7%
Dewayne Dedmon,25.2,ORL,Big,796,88,57.5%,91,78%,41,19%,15,3%,14,22%,0,0%,0,0%,0,0%
Matthew Dellavedova,24.1,CLE,Combo,1259,42,46.4%,0,8%,85,25%,11,11%,42,36%,95,19%,82,37%,88,56%
Luol Deng,29.5,MIA,Forward,2413,72,51.8%,63,37%,65,17%,67,21%,65,38%,59,13%,28,12%,35,25%
Boris Diaw,32.5,SAS,Big,1932,52,51.3%,25,37%,77,28%,39,10%,54,38%,74,3%,85,22%,87,25%
Gorgui Dieng,24.8,MIN,Big,2155,44,50.4%,51,52%,69,27%,68,21%,69,47%,0,0%,50,0%,44,0%
Spencer Dinwiddie,21.6,DET,Combo,430,2,34.6%,49,26%,71,19%,52,20%,57,39%,9,3%,68,32%,57,35%
Joey Dorsey,30.9,HOU,Big,762,75,54.6%,96,87%,18,12%,11,1%,5,13%,0,0%,0,0%,0,0%
Toney Douglas,28.6,NOP,Combo,140,6,41.2%,46,26%,75,20%,40,17%,46,37%,60,9%,60,29%,62,37%
Goran Dragic,28.5,MIA,Point,902,94,54.0%,95,48%,52,17%,23,14%,26,32%,50,4%,27,17%,31,21%
Goran Dragic,28.5,PHX,Wing,1730,89,55.1%,89,45%,65,15%,34,15%,47,29%,40,10%,23,16%,20,26%
Larry Drew,24.7,PHI,Point,198,10,39.4%,8,11%,48,17%,77,30%,74,47%,47,4%,87,38%,79,43%
Andre Drummond,21.2,DET,Big,2487,55,51.6%,88,74%,65,26%,4,0%,20,26%,0,0%,0,0%,0,0%
Jared Dudley,29.3,MIL,Forward,1688,87,55.3%,22,20%,19,9%,81,27%,56,36%,69,16%,70,28%,74,43%
Tim Duncan,38.5,SAS,Big,2221,54,51.5%,42,46%,91,37%,55,16%,78,54%,51,0%,42,0%,45,0%
Mike Dunleavy,34.1,CHI,Wing,1834,87,54.5%,40,22%,8,6%,56,20%,32,25%,40,10%,92,43%,79,52%
Kevin Durant,26.1,OKC,Forward,908,89,57.9%,37,27%,76,20%,74,23%,76,42%,11,3%,72,28%,50,31%
Cleanthony Early,23.5,NYK,Wing,579,11,40.5%,77,37%,10,6%,48,19%,30,25%,51,11%,50,26%,45,38%
Wayne Ellington,26.9,LAL,Wing,1624,33,47.8%,28,19%,30,9%,90,33%,78,43%,24,7%,65,31%,46,38%
Monta Ellis,29.0,DAL,Wing,2694,32,47.5%,63,30%,72,16%,91,34%,89,50%,10,4%,20,15%,13,20%
James Ennis,24.3,MIA,Forward,996,41,47.4%,81,48%,13,8%,35,12%,15,19%,72,16%,43,16%,59,33%
Tyler Ennis,20.2,MIL,Point,336,8,39.2%,71,36%,60,19%,31,16%,34,35%,84,9%,44,20%,53,29%
Jeremy Evans,27.0,UTA,Big,224,81,56.0%,71,64%,26,16%,45,12%,23,28%,85,5%,68,3%,71,9%
Reggie Evans,34.5,SAC,Big,760,5,42.2%,89,76%,43,19%,16,3%,14,23%,59,1%,58,1%,55,1%
Tyreke Evans,25.1,NOP,Wing,2685,36,48.0%,98,63%,25,8%,22,12%,15,20%,10,4%,11,13%,9,17%
Dante Exum,19.3,UTA,Combo,1771,31,45.3%,18,16%,29,11%,8,11%,11,22%,98,25%,85,37%,92,63%
Festus Ezeli,25.0,GSW,Big,431,90,58.3%,77,67%,81,29%,19,4%,39,33%,0,0%,0,0%,0,0%
Kenneth Faried,25.0,DEN,Big,2069,50,51.2%,79,69%,68,26%,20,5%,34,31%,51,0%,45,0%,47,0%
Jordan Farmar,27.9,LAC,Point,444,40,46.6%,16,15%,0,4%,40,19%,8,24%,97,16%,95,46%,95,61%
Derrick Favors,23.3,UTA,Big,2273,65,52.6%,55,53%,61,25%,69,22%,66,46%,49,0%,48,0%,46,0%
Raymond Felton,30.3,DAL,Combo,202,65,48.6%,66,32%,42,13%,63,24%,45,37%,23,4%,54,27%,49,31%
Landry Fields,26.3,TOR,Wing,178,40,48.2%,95,52%,100,39%,2,3%,77,42%,23,6%,0,0%,2,6%
Evan Fournier,22.0,ORL,Wing,1650,77,52.0%,82,41%,42,11%,26,13%,23,24%,28,8%,53,28%,42,36%
Randy Foye,31.1,DEN,Combo,1055,82,50.8%,22,16%,3,6%,28,14%,8,21%,88,14%,97,49%,94,63%
Tim Frazier,24.0,PHI,Point,165,2,34.5%,79,38%,48,17%,68,23%,56,40%,0,0%,47,21%,32,21%
Jimmer Fredette,25.7,NOP,Combo,425,5,41.0%,40,24%,95,30%,46,18%,83,49%,63,9%,37,19%,40,28%
Joel Freeland,27.7,POR,Big,572,38,49.3%,30,39%,62,25%,89,36%,89,61%,0,0%,0,0%,0,0%
Channing Frye,31.5,ORL,Big,1856,66,53.2%,0,6%,7,7%,56,17%,17,24%,89,7%,100,63%,99,70%
Danilo Gallinari,26.2,DEN,Forward,1375,54,49.1%,30,23%,26,10%,63,19%,46,30%,52,12%,89,36%,80,47%
Langston Galloway,22.9,NYK,Combo,1400,45,46.6%,51,28%,20,10%,82,30%,65,40%,28,5%,55,27%,51,32%
Francisco Garcia,32.8,HOU,Wing,195,6,36.7%,20,16%,22,8%,7,7%,6,15%,98,31%,84,38%,97,69%
Kevin Garnett,38.5,BKN,Big,853,19,45.6%,4,19%,53,23%,100,56%,100,79%,59,1%,63,1%,59,2%
Marc Gasol,29.8,MEM,Big,2677,41,49.9%,19,32%,89,37%,80,30%,95,67%,0,0%,61,1%,53,1%
Pau Gasol,34.3,CHI,Big,2673,42,50.0%,32,39%,81,29%,79,30%,86,59%,67,2%,44,0%,58,2%
Rudy Gay,28.2,SAC,Wing,2402,49,49.4%,60,29%,98,32%,65,22%,92,54%,13,4%,13,13%,10,17%
Alonzo Gee,27.4,DEN,Wing,426,55,50.0%,99,64%,29,9%,15,9%,10,19%,63,14%,4,3%,10,17%
Alonzo Gee,27.4,POR,Forward,129,78,52.6%,93,56%,46,14%,7,7%,19,21%,83,19%,15,5%,30,23%
Taj Gibson,29.4,CHI,Big,1659,44,50.3%,67,62%,56,23%,49,14%,52,38%,0,0%,0,0%,0,0%
Manu Ginobili,37.3,SAS,Wing,1575,59,50.3%,68,34%,73,17%,17,10%,34,27%,26,7%,70,33%,55,39%
Rudy Gobert,22.3,UTA,Big,2123,95,60.4%,97,89%,12,10%,12,2%,4,11%,0,0%,40,0%,38,0%
Drew Gooden,33.1,WAS,Big,828,14,44.9%,12,26%,16,12%,95,43%,79,55%,81,4%,82,15%,81,19%
Archie Goodwin,20.2,PHX,Combo,451,9,41.9%,98,61%,18,10%,15,11%,9,21%,25,4%,20,14%,17,18%
Aaron Gordon,19.1,ORL,Forward,780,43,47.8%,89,53%,72,18%,17,8%,33,26%,54,12%,26,10%,28,21%
Ben Gordon,31.6,ORL,Wing,764,48,49.1%,11,13%,92,23%,92,34%,94,57%,22,6%,46,24%,31,30%
Eric Gordon,25.9,NOP,Combo,2014,86,51.4%,45,26%,52,16%,35,16%,26,32%,46,7%,78,36%,71,42%
Marcin Gortat,30.7,WAS,Big,2445,83,56.6%,52,53%,88,34%,46,13%,68,47%,0,0%,51,0%,44,0%
Danny Granger,31.5,MIA,Wing,595,55,50.0%,29,20%,39,11%,62,21%,53,32%,71,16%,71,33%,70,49%
Jerami Grant,20.6,PHI,Forward,1303,4,41.5%,76,45%,30,11%,9,7%,9,18%,48,11%,67,26%,63,37%
Danny Green,27.4,SAS,Wing,2284,92,56.4%,31,20%,18,8%,24,12%,13,20%,87,20%,88,40%,91,60%
Draymond Green,24.7,GSW,Big,2475,56,51.7%,32,39%,18,12%,34,8%,11,21%,79,4%,95,36%,92,40%
Erick Green,23.5,DEN,Combo,301,32,45.6%,3,9%,51,16%,100,47%,97,62%,68,10%,34,18%,43,28%
Gerald Green,28.8,PHX,Wing,1423,72,51.4%,21,17%,48,12%,69,23%,60,36%,62,14%,76,34%,68,48%
JaMychal Green,24.4,MEM,Big,116,97,62.5%,65,62%,15,12%,66,21%,38,32%,76,3%,66,3%,66,6%
Jeff Green,28.2,BOS,Forward,1085,46,48.3%,44,30%,89,25%,54,16%,70,41%,30,7%,56,22%,43,29%
Jeff Green,28.2,MEM,Forward,1341,44,48.0%,65,37%,85,25%,48,14%,67,39%,35,9%,41,16%,33,25%
Willie Green,33.3,ORL,Wing,898,25,46.2%,40,22%,62,14%,75,26%,73,40%,68,16%,40,22%,44,38%
Blake Griffin,25.6,LAC,Big,2347,45,50.7%,38,43%,36,17%,91,38%,79,55%,57,0%,64,1%,58,2%
Jorge Gutierrez,25.8,MIL,Combo,124,98,56.0%,97,54%,25,11%,78,29%,62,39%,15,4%,3,4%,2,7%
PJ Hairston,21.9,CHA,Wing,603,17,43.1%,35,21%,34,10%,28,13%,21,22%,35,9%,95,47%,87,56%
Justin Hamilton,24.6,MIA,Big,266,13,44.8%,38,43%,31,16%,54,16%,39,33%,83,5%,84,20%,86,25%
Justin Hamilton,24.6,MIN,Big,414,66,53.2%,53,53%,35,17%,64,20%,51,37%,66,2%,74,8%,72,10%
Tyler Hansbrough,29.0,TOR,Big,1040,69,53.7%,93,80%,22,14%,16,3%,9,18%,71,2%,0,0%,61,2%
Tim Hardaway Jr.,22.6,NYK,Wing,1631,33,47.7%,49,26%,26,9%,49,19%,41,28%,37,9%,80,36%,66,46%
James Harden,25.2,HOU,Wing,2976,71,51.4%,80,39%,53,13%,36,15%,45,29%,9,4%,57,29%,36,33%
Maurice Harkless,21.5,ORL,Forward,610,22,44.6%,94,57%,28,10%,0,1%,0,11%,89,20%,30,12%,56,32%
Devin Harris,31.7,DAL,Combo,1666,85,51.2%,62,31%,35,12%,22,12%,14,24%,57,8%,80,37%,77,45%
Gary Harris,20.1,DEN,Wing,572,2,33.3%,52,27%,43,12%,39,16%,40,28%,70,16%,59,29%,63,45%
Joe Harris,23.2,CLE,Wing,388,63,50.6%,25,18%,20,8%,8,7%,6,15%,99,42%,48,25%,96,67%
Tobias Harris,22.3,ORL,Forward,2364,69,51.3%,61,36%,81,22%,57,18%,69,41%,44,10%,31,13%,31,23%
Udonis Haslem,34.4,MIA,Big,973,16,45.3%,54,53%,11,9%,85,34%,64,43%,80,4%,0,0%,63,4%
Spencer Hawes,26.5,LAC,Big,1183,15,45.2%,17,30%,39,19%,45,12%,35,31%,89,7%,92,32%,92,39%
Chuck Hayes,31.4,TOR,Big,243,36,48.8%,74,65%,89,35%,0,0%,45,35%,0,0%,0,0%,0,0%
Gordon Hayward,24.6,UTA,Wing,2606,58,50.0%,61,30%,89,21%,66,23%,79,44%,13,4%,40,22%,21,27%
Gerald Henderson,26.9,CHA,Wing,2277,26,46.5%,51,27%,75,17%,98,42%,96,59%,29,8%,9,7%,8,15%
John Henson,23.8,MIL,Big,1204,82,56.5%,82,71%,76,28%,5,1%,28,29%,0,0%,0,0%,0,0%
Roy Hibbert,27.9,IND,Big,1923,12,44.6%,18,30%,99,47%,72,23%,97,70%,0,0%,46,0%,42,0%
JJ Hickson,26.2,DEN,Big,1344,28,47.6%,75,66%,78,28%,26,6%,43,34%,49,0%,0,0%,37,0%
Nene Hilario,32.1,WAS,Big,1679,49,51.1%,49,51%,37,18%,81,31%,72,49%,55,0%,48,0%,51,1%
George Hill,28.5,IND,Point,1261,97,54.4%,34,26%,73,21%,47,20%,55,40%,74,8%,61,26%,63,34%
Jordan Hill,27.3,LAL,Big,1869,20,46.1%,21,34%,54,23%,94,42%,93,64%,61,1%,58,1%,56,1%
Solomon Hill,23.6,IND,Wing,2333,21,45.2%,88,44%,68,15%,23,12%,39,27%,42,10%,28,18%,26,28%
Kirk Hinrich,33.8,CHI,Combo,1603,28,45.2%,17,15%,38,12%,86,31%,69,43%,92,17%,51,26%,69,42%
Jrue Holiday,24.4,NOP,Point,1300,68,49.2%,44,31%,85,25%,45,20%,69,45%,69,7%,34,18%,40,24%
Justin Holiday,25.6,GSW,Wing,525,63,50.6%,48,26%,19,8%,61,21%,42,29%,63,14%,67,32%,64,46%
Ryan Hollins,30.1,SAC,Big,377,98,62.9%,85,72%,38,19%,38,9%,24,28%,0,0%,0,0%,0,0%
Rodney Hood,22.0,UTA,Wing,1048,66,50.8%,33,20%,90,21%,40,17%,66,38%,36,9%,72,33%,59,42%
Al Horford,28.4,ATL,Big,2307,73,54.5%,22,35%,57,24%,91,39%,90,62%,76,3%,53,0%,62,3%
Dwight Howard,28.9,HOU,Big,1221,94,59.6%,86,72%,73,27%,4,0%,24,28%,0,0%,41,0%,38,0%
