Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Tony Battie,27.7,CLE,Big,951,72,-2.2,84,-4.3,19,+2.5%,78,+1.1%,66,-1.3,72,-1.1,57,-2.0
Shane Battier,25.1,MEM,Wing,1919,67,-1.6,89,-5.4,25,+1.9%,56,+0.1%,78,-2.9,55,-0.2,84,-12.0
Lonny Baxter,24.8,CHI,Big,124,89,-5.3,98,-10.0,24,+2.0%,10,-2.0%,2,+8.4,0,+9.0,60,-2.5
Lonny Baxter,24.8,TOR,Big,477,75,-2.5,76,-2.7,50,+0.1%,71,+0.7%,62,-1.0,61,-0.5,58,-2.3
Lonny Baxter,24.8,WAS,Big,114,17,+4.0,6,+7.0,1,+10.1%,31,-0.8%,9,+4.8,3,+4.9,55,-1.7
Raja Bell,27.1,UTA,Wing,1987,56,-0.6,65,-1.4,31,+1.5%,84,+1.5%,61,-0.9,68,-0.9,47,+0.5
Jonathan Bender,22.8,IND,Big,247,2,+11.8,16,+4.3,2,+7.1%,39,-0.5%,8,+5.2,31,+1.1,3,+22.7
Travis Best,31.3,DAL,Point,727,97,-8.0,84,-4.3,73,-1.6%,79,+1.1%,95,-6.0,93,-3.1,89,-14.7
Mike Bibby,25.5,SAC,Point,2977,7,+6.7,2,+9.1,60,-0.5%,33,-0.7%,71,-1.9,69,-0.9,64,-3.6
Chauncey Billups,27.1,DET,Combo,2755,19,+3.7,14,+4.5,92,-3.5%,24,-1.0%,33,+1.8,20,+1.9,59,-2.4
Steve Blake,23.7,WAS,Point,1290,80,-3.7,72,-2.2,58,-0.3%,77,+1.0%,83,-3.4,59,-0.4,88,-14.7
Corie Blount,34.8,CHI,Big,727,78,-3.3,90,-6.2,17,+2.7%,18,-1.4%,10,+4.5,5,+4.0,39,+2.9
Corie Blount,34.8,TOR,Big,290,79,-3.6,94,-7.1,9,+4.1%,59,+0.2%,3,+7.2,6,+3.7,8,+17.1
Mark Blount,27.9,BOS,Big,2397,47,+0.4,65,-1.4,74,-1.7%,65,+0.5%,64,-1.1,75,-1.4,39,+2.5
Keith Bogans,23.5,ORL,Wing,1735,25,+2.9,46,+0.5,42,+0.6%,22,-1.1%,16,+3.5,33,+1.0,17,+11.0
Calvin Booth,27.5,SEA,Big,1188,64,-1.3,92,-6.5,7,+4.6%,3,-3.5%,2,+7.7,2,+5.3,29,+5.9
Carlos Boozer,21.9,CLE,Big,2585,61,-1.0,59,-0.8,64,-0.8%,61,+0.3%,38,+1.3,56,-0.2,18,+10.0
Curtis Borchardt,23.1,UTA,Big,248,12,+5.3,23,+3.3,91,-3.5%,64,+0.4%,23,+2.6,36,+0.8,19,+9.9
Chris Bosh,19.6,TOR,Big,2501,27,+2.7,7,+6.9,80,-2.2%,65,+0.5%,63,-1.1,64,-0.6,55,-1.7
Bruce Bowen,32.4,SAS,Wing,2615,82,-3.9,85,-4.6,55,-0.2%,58,+0.2%,79,-3.0,62,-0.5,86,-12.9
Ryan Bowen,27.9,DEN,Forward,321,97,-7.9,97,-8.8,14,+3.1%,80,+1.2%,93,-5.2,76,-1.5,92,-17.0
Earl Boykins,27.4,DEN,Point,1757,26,+2.9,71,-2.1,5,+5.2%,29,-0.9%,4,+6.7,3,+4.4,21,+8.3
Shawn Bradley,31.6,DAL,Big,731,87,-4.9,93,-6.8,18,+2.6%,33,-0.7%,35,+1.6,14,+2.5,68,-5.5
Torraye Braggs,27.5,HOU,Big,121,33,+1.7,32,+1.6,4,+5.9%,6,-2.5%,1,+11.7,10,+2.9,0,+49.8
Elton Brand,24.6,LAC,Big,2670,33,+1.7,27,+2.6,29,+1.5%,12,-1.8%,47,+0.3,14,+2.4,85,-12.3
J.R. Bremer,23.1,CLE,Combo,385,43,+0.9,19,+3.6,43,+0.6%,82,+1.4%,38,+1.3,54,-0.1,19,+9.4
Jamison Brewer,22.9,IND,Combo,149,99,-10.8,100,-15.1,56,-0.2%,75,+0.8%,88,-4.2,88,-2.3,83,-11.6
Devin Brown,24.8,SAS,Combo,514,13,+4.8,4,+8.3,51,+0.1%,11,-1.9%,14,+3.6,10,+3.0,48,+0.3
Kedrick Brown,22.6,BOS,Wing,398,76,-2.9,82,-3.9,63,-0.8%,99,+3.5%,50,+0.1,88,-2.4,9,+16.2
Kedrick Brown,22.6,CLE,Combo,546,64,-1.1,42,+0.7,36,+0.9%,54,+0.0%,51,-0.0,45,+0.4,61,-3.0
Kwame Brown,21.6,WAS,Big,2191,37,+1.4,58,-0.8,35,+1.1%,44,-0.3%,36,+1.5,54,-0.1,22,+7.9
P.J. Brown,34.0,NOH,Big,2751,81,-3.8,77,-2.8,78,-1.9%,86,+1.6%,93,-5.2,84,-2.0,89,-14.7
Rick Brunson,31.4,CHI,Point,354,3,+10.1,2,+9.0,3,+7.1%,75,+0.9%,17,+3.5,7,+3.6,50,-0.7
Kobe Bryant,25.2,LAL,Wing,2441,42,+1.0,25,+3.0,40,+0.7%,28,-0.9%,33,+1.7,18,+2.1,64,-3.7
Greg Buckner,27.1,PHI,Wing,645,71,-2.1,53,-0.3,23,+2.1%,45,-0.3%,94,-5.5,83,-2.0,93,-18.4
Caron Butler,23.6,MIA,Wing,2000,51,-0.1,47,+0.2,72,-1.5%,49,-0.2%,34,+1.7,57,-0.2,18,+10.4
Mitchell Butler,32.9,WAS,Wing,521,94,-6.1,93,-6.9,82,-2.4%,48,-0.2%,68,-1.6,38,+0.7,87,-13.6
Rasual Butler,24.4,MIA,Wing,625,64,-1.2,68,-1.7,14,+3.1%,48,-0.2%,25,+2.5,15,+2.4,51,-0.9
Zarko Cabarkapa,22.4,PHX,Forward,559,17,+4.0,8,+6.6,57,-0.3%,12,-1.7%,51,-0.0,47,+0.3,59,-2.4
Marcus Camby,29.6,DEN,Big,2161,43,+0.9,24,+3.1,85,-2.7%,67,+0.5%,53,-0.2,79,-1.7,25,+7.0
Elden Campbell,35.3,DET,Big,885,17,+4.0,9,+5.9,92,-3.6%,68,+0.6%,76,-2.5,92,-3.0,37,+3.3
Brian Cardinal,26.5,GSW,Forward,1603,53,-0.2,18,+4.1,56,-0.2%,97,+2.9%,70,-1.7,91,-2.8,25,+7.0
Vince Carter,26.8,TOR,Wing,2781,23,+3.3,45,+0.5,16,+2.8%,46,-0.3%,18,+3.1,14,+2.6,47,+0.9
Sam Cassell,34.0,MIN,Point,2840,64,-1.3,57,-0.7,50,+0.1%,59,+0.2%,65,-1.2,50,+0.1,75,-8.0
Kelvin Cato,29.2,HOU,Big,1743,78,-3.2,85,-4.7,53,-0.1%,17,-1.4%,22,+2.7,16,+2.3,44,+1.5
Tyson Chandler,21.1,CHI,Big,744,91,-5.4,64,-1.3,76,-1.8%,79,+1.1%,94,-5.5,97,-3.9,81,-10.4
Calbert Cheaney,32.3,GSW,Wing,2042,48,+0.2,32,+1.9,57,-0.3%,84,+1.5%,57,-0.5,67,-0.8,43,+1.7
Doug Christie,33.5,SAC,Wing,2765,27,+2.6,42,+0.7,37,+0.9%,23,-1.0%,8,+5.1,30,+1.2,5,+19.2
Speedy Claxton,25.5,GSW,Point,1575,91,-5.5,74,-2.6,61,-0.6%,34,-0.6%,49,+0.1,38,+0.7,61,-3.0
Derrick Coleman,36.4,PHI,Big,841,26,+2.7,34,+1.4,56,-0.2%,8,-2.2%,37,+1.4,37,+0.8,34,+4.6
Bimbo Coles,35.5,MIA,Combo,148,19,+3.7,37,+1.2,90,-3.5%,7,-2.5%,19,+3.1,11,+2.9,42,+1.9
Jason Collier,26.1,ATL,Big,544,89,-5.1,84,-4.3,74,-1.7%,80,+1.2%,98,-7.6,98,-5.2,76,-8.3
Jarron Collins,24.9,UTA,Big,1689,31,+2.0,14,+4.7,90,-3.5%,89,+1.8%,53,-0.2,81,-1.8,18,+10.6
Jason Collins,24.9,NJN,Big,2205,86,-4.6,69,-1.9,89,-3.3%,99,+3.2%,93,-5.4,97,-4.0,76,-8.3
Brian Cook,22.9,LAL,Big,392,19,+3.6,22,+3.4,22,+2.2%,4,-3.2%,2,+9.3,4,+4.1,3,+22.0
Omar Cook,21.8,POR,Point,133,10,+5.6,48,+0.2,2,+7.6%,57,+0.1%,1,+11.9,7,+3.4,0,+35.2
Chris Crawford,28.5,ATL,Forward,1149,8,+6.4,6,+7.3,67,-1.1%,80,+1.2%,47,+0.2,80,-1.8,14,+13.0
Jamal Crawford,23.6,CHI,Combo,2770,47,+0.4,33,+1.6,66,-1.0%,55,+0.1%,73,-2.1,59,-0.4,76,-8.3
Austin Croshere,28.5,IND,Forward,949,27,+2.6,35,+1.4,38,+0.8%,57,+0.1%,42,+0.9,38,+0.7,46,+1.0
Eddy Curry,20.9,CHI,Big,2130,28,+2.4,42,+0.7,46,+0.4%,88,+1.7%,79,-2.9,93,-3.2,40,+2.2
Michael Curry,35.2,TOR,Combo,1220,95,-7.1,91,-6.3,96,-4.5%,90,+1.8%,83,-3.5,97,-4.0,31,+5.5
Samuel Dalembert,23.5,PHI,Big,2172,83,-4.0,85,-4.7,37,+0.9%,61,+0.3%,54,-0.3,29,+1.2,78,-9.1
Erick Dampier,28.3,GSW,Big,2400,80,-3.7,81,-3.3,65,-0.9%,29,-0.8%,95,-5.6,82,-1.9,92,-17.7
Antonio Daniels,28.6,SEA,Point,1486,59,-0.8,62,-1.2,20,+2.4%,40,-0.5%,45,+0.5,46,+0.3,50,-0.8
Marquis Daniels,22.8,DAL,Combo,971,11,+5.4,4,+7.6,34,+1.3%,19,-1.3%,80,-3.2,44,+0.4,93,-17.7
Antonio Davis,35.0,TOR,Big,542,18,+3.7,70,-1.9,16,+2.8%,11,-1.9%,6,+6.0,9,+3.1,9,+16.0
Antonio Davis,35.0,CHI,Big,2029,54,-0.4,20,+3.5,86,-2.9%,32,-0.7%,79,-2.9,64,-0.6,85,-12.7
Baron Davis,24.6,NOH,Combo,2685,80,-3.7,80,-3.2,73,-1.6%,25,-1.0%,39,+1.2,21,+1.8,67,-5.0
Dale Davis,34.6,POR,Big,1671,12,+5.1,27,+2.6,13,+3.4%,37,-0.5%,48,+0.2,50,+0.1,49,-0.2
Ricky Davis,24.1,CLE,Combo,793,0,+14.0,9,+6.3,32,+1.4%,15,-1.5%,5,+6.5,8,+3.2,4,+20.2
Ricky Davis,24.1,BOS,Wing,1648,14,+4.3,19,+3.6,50,+0.1%,78,+1.0%,69,-1.7,72,-1.1,55,-1.7
Andrew DeClercq,30.7,ORL,Big,1207,96,-7.1,87,-5.1,89,-3.4%,83,+1.4%,16,+3.5,58,-0.3,3,+20.7
Tony Delk,29.8,DAL,Combo,487,38,+1.3,64,-1.3,1,+9.6%,20,-1.3%,0,+12.1,1,+6.8,8,+16.7
Boris Diaw,21.5,ATL,Big,1847,78,-3.1,55,-0.5,56,-0.2%,70,+0.7%,65,-1.2,61,-0.5,56,-1.8
Dan Dickau,25.1,POR,Combo,130,70,-2.0,85,-4.6,61,-0.6%,20,-1.2%,80,-3.0,13,+2.6,98,-24.3
DeSagana Diop,21.8,CLE,Big,655,93,-6.0,89,-5.6,64,-0.9%,63,+0.4%,57,-0.5,68,-0.9,38,+3.1
Vlade Divac,35.7,SAC,Big,2310,22,+3.3,18,+3.7,79,-2.0%,81,+1.3%,91,-4.8,91,-2.8,72,-6.5
Juan Dixon,25.1,WAS,Combo,1397,31,+2.0,25,+2.9,13,+3.5%,47,-0.2%,50,+0.1,37,+0.8,64,-3.7
Michael Doleac,26.4,NYK,Big,655,96,-7.2,96,-8.3,14,+3.1%,82,+1.4%,56,-0.3,73,-1.2,26,+6.6
Michael Doleac,26.4,DEN,Big,317,6,+7.4,10,+5.8,39,+0.8%,47,-0.3%,74,-2.3,92,-3.0,28,+6.2
Keyon Dooling,23.5,LAC,Combo,1089,51,-0.1,43,+0.7,64,-0.9%,51,-0.1%,80,-3.0,80,-1.7,65,-4.3
Predrag Drobnjak,28.0,LAC,Big,927,21,+3.5,31,+1.9,73,-1.6%,23,-1.0%,19,+3.1,80,-1.8,2,+25.0
Tim Duncan,27.5,SAS,Big,2515,89,-5.3,82,-3.9,95,-4.1%,100,+4.0%,97,-6.5,99,-5.7,54,-1.4
Mike Dunleavy,23.1,GSW,Wing,2310,36,+1.4,52,-0.1,85,-2.7%,20,-1.3%,48,+0.2,65,-0.7,33,+4.7
Ronald Dupree,22.8,CHI,Wing,843,50,+0.1,73,-2.3,28,+1.6%,14,-1.6%,11,+4.2,11,+2.8,30,+5.6
Howard Eisley,30.9,NYK,Point,722,18,+3.8,13,+4.9,64,-0.8%,21,-1.1%,51,+0.0,47,+0.3,57,-2.1
Howard Eisley,30.9,PHX,Point,716,55,-0.4,32,+1.7,89,-3.4%,87,+1.6%,95,-6.0,98,-4.2,70,-5.9
Francisco Elson,27.7,DEN,Big,812,63,-1.1,68,-1.7,39,+0.8%,95,+2.3%,84,-3.5,71,-1.1,82,-11.1
Melvin Ely,25.5,LAC,Big,470,91,-5.4,94,-7.1,81,-2.3%,92,+1.9%,96,-6.2,95,-3.4,83,-11.3
Reggie Evans,23.5,SEA,Big,1234,69,-1.9,46,+0.4,65,-1.0%,90,+1.8%,86,-3.8,94,-3.3,45,+1.4
Michael Finley,30.7,DAL,Wing,2776,77,-3.0,78,-3.0,81,-2.3%,55,+0.1%,76,-2.6,71,-1.1,73,-7.3
Derek Fisher,29.2,LAL,Combo,1681,73,-2.3,30,+2.1,61,-0.6%,95,+2.3%,72,-2.0,68,-0.9,70,-5.7
Marcus Fizer,25.2,CHI,Big,717,33,+1.7,21,+3.4,82,-2.3%,73,+0.8%,90,-4.7,81,-1.8,91,-16.9
T.J. Ford,20.6,MIL,Point,1479,73,-2.3,31,+1.9,84,-2.6%,56,+0.1%,79,-3.0,91,-2.8,43,+1.8
Danny Fortson,27.6,DAL,Big,607,36,+1.5,13,+4.8,88,-3.2%,91,+1.9%,97,-6.6,100,-5.8,51,-1.0
Jeff Foster,26.8,IND,Big,1939,97,-8.2,92,-6.5,78,-2.0%,90,+1.8%,86,-3.8,95,-3.6,44,+1.4
Tremaine Fowlkes,27.6,DET,Wing,227,51,-0.1,73,-2.3,11,+3.7%,50,-0.1%,24,+2.5,46,+0.3,13,+13.2
Rick Fox,34.3,LAL,Wing,845,67,-1.6,43,+0.7,91,-3.5%,18,-1.4%,35,+1.6,45,+0.4,25,+7.1
Adonal Foyle,28.6,GSW,Big,563,16,+4.1,41,+0.8,26,+1.7%,38,-0.5%,18,+3.1,9,+3.1,53,-1.2
Richie Frahm,26.2,SEA,Wing,390,86,-4.5,81,-3.3,79,-2.0%,75,+0.8%,91,-4.8,74,-1.3,91,-16.4
Steve Francis,26.7,HOU,Point,3191,78,-3.1,82,-3.7,18,+2.6%,51,-0.1%,20,+3.0,20,+1.8,26,+6.5
Dan Gadzuric,25.7,MIL,Big,1204,58,-0.7,56,-0.5,59,-0.5%,68,+0.6%,73,-2.1,70,-1.0,69,-5.5
Reece Gaines,22.8,ORL,Wing,297,82,-3.9,74,-2.5,38,+0.8%,76,+0.9%,100,-10.5,100,-6.7,96,-21.1
Kevin Garnett,27.5,MIN,Big,3228,93,-5.8,71,-2.1,63,-0.8%,91,+1.9%,75,-2.5,63,-0.6,75,-8.0
Pau Gasol,23.3,MEM,Big,2438,4,+9.1,5,+7.6,42,+0.6%,1,-3.8%,9,+5.0,15,+2.3,16,+11.1
Devean George,26.2,LAL,Forward,1930,79,-3.4,63,-1.3,71,-1.4%,60,+0.3%,82,-3.4,71,-1.0,86,-13.2
Eddie Gill,25.2,POR,Point,138,7,+7.4,3,+8.3,1,+8.5%,39,-0.5%,4,+7.0,7,+3.6,11,+14.9
Kendall Gill,35.4,CHI,Wing,1382,69,-1.9,47,+0.2,63,-0.8%,14,-1.6%,34,+1.7,32,+1.0,40,+2.5
Manu Ginobili,26.3,SAS,Wing,2240,28,+2.5,41,+0.8,25,+1.9%,43,-0.3%,50,+0.0,33,+1.0,71,-6.4
Gordan Giricek,26.4,ORL,Wing,1397,74,-2.4,69,-1.9,51,+0.1%,72,+0.8%,93,-5.1,84,-2.1,84,-12.0
Gordan Giricek,26.4,UTA,Wing,599,69,-1.8,58,-0.7,75,-1.7%,32,-0.7%,45,+0.5,62,-0.5,21,+8.3
Dion Glover,25.0,ATL,Wing,1440,62,-1.1,49,+0.2,47,+0.3%,52,-0.0%,85,-3.8,58,-0.4,91,-16.3
Dion Glover,25.0,TOR,Wing,171,27,+2.7,24,+3.0,99,-7.6%,84,+1.5%,55,-0.3,92,-2.9,11,+14.2
Drew Gooden,22.1,ORL,Big,2103,9,+6.0,15,+4.5,13,+3.5%,27,-0.9%,41,+1.0,40,+0.6,46,+1.1
Brian Grant,31.7,MIA,Big,2298,49,+0.2,25,+2.9,96,-4.6%,75,+0.9%,86,-3.9,89,-2.5,73,-7.1
Horace Grant,38.3,LAL,Big,1090,18,+3.8,36,+1.3,27,+1.7%,57,+0.2%,52,-0.0,52,+0.1,54,-1.4
Willie Green,22.3,PHI,Wing,715,61,-1.0,52,-0.2,10,+4.0%,72,+0.8%,77,-2.8,71,-1.1,74,-7.6
Adrian Griffin,29.3,HOU,Wing,112,9,+5.7,1,+9.5,25,+1.9%,51,-0.1%,100,-9.9,76,-1.5,100,-52.4
Tom Gugliotta,33.9,PHX,Big,296,15,+4.1,29,+2.4,27,+1.7%,23,-1.0%,3,+7.5,4,+4.4,20,+9.3
Tom Gugliotta,33.9,UTA,Big,513,41,+1.1,18,+3.8,94,-4.0%,59,+0.2%,72,-2.0,84,-2.0,43,+1.7
Marcus Haislip,22.9,MIL,Big,226,21,+3.4,98,-9.6,1,+8.8%,0,-5.0%,0,+15.5,1,+7.2,1,+27.8
Darvin Ham,30.3,DET,Forward,404,88,-5.0,78,-2.9,71,-1.3%,93,+2.0%,92,-4.9,97,-4.1,64,-3.5
Richard Hamilton,25.7,DET,Wing,2768,12,+5.0,9,+6.1,74,-1.6%,31,-0.8%,21,+2.9,21,+1.8,29,+6.1
Zendon Hamilton,28.5,PHI,Big,440,22,+3.3,24,+3.1,68,-1.2%,8,-2.2%,44,+0.6,43,+0.5,45,+1.3
Ben Handlogten,30.0,UTA,Big,159,1,+12.3,0,+10.4,61,-0.6%,13,-1.7%,15,+3.6,9,+3.1,60,-2.7
Travis Hansen,25.5,ATL,Wing,441,46,+0.7,20,+3.6,83,-2.4%,16,-1.5%,85,-3.6,76,-1.5,81,-10.9
Anfernee Hardaway,32.3,PHX,Wing,867,33,+1.7,20,+3.6,71,-1.4%,48,-0.2%,25,+2.4,35,+0.9,28,+6.2
Anfernee Hardaway,32.3,NYK,Wing,1200,89,-5.2,96,-8.1,19,+2.5%,46,-0.3%,37,+1.4,52,+0.1,24,+7.2
Matt Harpring,27.4,UTA,Forward,1128,35,+1.6,64,-1.3,50,+0.1%,36,-0.6%,49,+0.1,87,-2.3,9,+16.3
Al Harrington,23.7,IND,Forward,2380,4,+9.0,3,+8.5,38,+0.8%,67,+0.5%,26,+2.3,51,+0.1,14,+12.3
Othella Harrington,29.7,NYK,Forward,807,42,+1.0,26,+2.8,66,-1.0%,59,+0.2%,59,-0.7,67,-0.8,42,+1.9
Lucious Harris,32.9,NJN,Combo,1469,50,+0.0,69,-1.9,4,+6.0%,8,-2.2%,13,+3.8,5,+4.0,56,-1.9
Jason Hart,25.5,SAS,Point,572,96,-7.8,92,-6.7,33,+1.3%,24,-1.0%,75,-2.3,31,+1.1,95,-19.3
Donnell Harvey,23.2,ORL,Forward,336,94,-6.5,97,-8.6,10,+4.1%,16,-1.5%,53,-0.2,17,+2.2,87,-13.7
Donnell Harvey,23.2,PHX,Big,424,25,+2.9,39,+0.9,25,+2.0%,14,-1.6%,15,+3.6,19,+2.0,31,+5.5
Udonis Haslem,23.4,MIA,Big,1764,31,+1.9,40,+0.9,45,+0.5%,46,-0.3%,11,+4.5,32,+1.0,5,+19.5
Trenton Hassell,24.7,MIN,Wing,2233,68,-1.6,67,-1.6,62,-0.7%,45,-0.3%,74,-2.2,43,+0.5,90,-15.5
Jarvis Hayes,22.2,WAS,Wing,1976,79,-3.5,45,+0.5,77,-1.9%,55,+0.1%,67,-1.5,49,+0.2,79,-9.5
Brendan Haywood,23.9,WAS,Big,1470,81,-3.9,78,-2.9,86,-3.0%,98,+3.2%,86,-3.8,96,-3.9,41,+2.2
Nene Hilario,21.1,DEN,Big,2505,97,-8.6,81,-3.3,97,-5.2%,88,+1.7%,88,-4.3,93,-3.1,65,-3.9
Kirk Hinrich,22.8,CHI,Point,2678,84,-4.2,91,-6.3,94,-3.9%,60,+0.2%,65,-1.2,86,-2.2,33,+5.0
Fred Hoiberg,31.0,MIN,Wing,1739,45,+0.7,26,+2.7,59,-0.5%,68,+0.6%,22,+2.8,56,-0.2,9,+16.7
Robert Horry,33.2,SAS,Big,1255,54,-0.4,62,-1.2,38,+0.9%,74,+0.8%,17,+3.4,29,+1.2,16,+11.7
Eddie House,25.5,LAC,Point,1140,32,+1.7,53,-0.3,40,+0.7%,56,+0.1%,50,+0.1,47,+0.3,52,-1.2
Allan Houston,32.5,NYK,Wing,1789,29,+2.2,12,+5.2,49,+0.2%,94,+2.1%,75,-2.5,55,-0.1,88,-13.9
Josh Howard,23.5,DAL,Wing,1525,44,+0.8,49,+0.2,57,-0.3%,96,+2.4%,8,+5.1,52,+0.1,2,+25.2
Juwan Howard,30.7,ORL,Big,2877,46,+0.5,23,+3.3,96,-4.4%,83,+1.5%,94,-5.4,93,-3.2,74,-7.8
Troy Hudson,27.6,MIN,Point,498,4,+9.1,7,+6.6,21,+2.4%,26,-0.9%,3,+7.3,8,+3.2,5,+19.5
Larry Hughes,24.8,WAS,Wing,2061,36,+1.5,45,+0.5,63,-0.7%,47,-0.2%,16,+3.5,36,+0.8,13,+13.0
Brandon Hunter,22.9,BOS,Big,367,87,-4.7,72,-2.3,100,-8.7%,48,-0.2%,53,-0.2,75,-1.4,32,+5.1
Lindsey Hunter,32.9,DET,Combo,587,92,-5.7,95,-7.6,22,+2.2%,49,-0.1%,75,-2.5,36,+0.8,94,-19.1
Steven Hunter,22.0,ORL,Big,734,20,+3.6,51,-0.1,30,+1.5%,31,-0.8%,69,-1.6,28,+1.2,89,-15.0
Zydrunas Ilgauskas,28.4,CLE,Big,2539,13,+4.7,13,+4.8,91,-3.5%,34,-0.6%,67,-1.6,61,-0.5,69,-5.6
Allen Iverson,28.4,PHI,Combo,2036,43,+1.0,65,-1.4,20,+2.5%,18,-1.3%,47,+0.3,8,+3.2,93,-18.1
Bobby Jackson,30.6,SAC,Combo,1140,74,-2.5,86,-4.9,29,+1.6%,65,+0.5%,25,+2.5,21,+1.8,46,+1.1
Jim Jackson,33.0,HOU,Wing,3114,71,-2.1,90,-5.7,18,+2.6%,2,-3.6%,7,+5.3,4,+4.1,26,+6.4
Marc Jackson,28.8,PHI,Big,584,40,+1.1,19,+3.6,77,-1.9%,78,+1.0%,83,-3.4,50,+0.2,95,-19.8
Mark Jackson,38.6,HOU,Point,555,75,-2.6,35,+1.4,88,-3.1%,96,+2.6%,99,-8.7,100,-6.5,74,-7.7
