Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Andrea Bargnani,28.0,NYK,Big,1252,52,-0.2,28,+1.0,13,+1.7%,47,+1.4,29,+0.4,17,+5.3%,41,+4.7,27,+0.7,34,+1.5%,45,+1.4
Harrison Barnes,21.4,GSW,Forward,2097,14,+5.1,41,+0.4,51,-0.0%,44,+2.2,78,-0.6,64,-2.1%,75,-10.0,19,+1.0,61,-1.0%,21,+11.4
Matt Barnes,33.6,LAC,Forward,1701,32,+2.1,12,+1.8,57,-0.2%,15,+11.7,19,+0.7,23,+4.0%,36,+6.2,18,+1.1,58,-0.7%,22,+11.0
Will Barton,22.8,POR,Wing,310,86,-4.9,94,-2.3,55,-0.2%,96,-18.9,81,-0.6,98,-15.2%,76,-10.6,87,-1.2,70,-1.8%,92,-16.7
Brandon Bass,28.5,BOS,Big,2263,24,+3.2,26,+1.1,30,+0.8%,33,+4.7,68,-0.3,49,+0.0%,76,-10.7,14,+1.3,35,+1.4%,19,+12.6
Shane Battier,35.1,MIA,Wing,1456,64,-1.5,81,-1.2,15,+1.6%,85,-10.9,47,+0.1,37,+1.7%,49,+1.2,88,-1.2,5,+5.0%,91,-16.4
Nicolas Batum,24.9,POR,Wing,2951,55,-0.5,79,-1.1,87,-1.5%,62,-2.5,38,+0.3,51,-0.3%,26,+10.5,90,-1.3,83,-2.9%,77,-8.2
Jerryd Bayless,25.2,MEM,Combo,640,38,+1.4,57,-0.2,80,-1.1%,52,+0.2,7,+1.2,18,+4.8%,5,+27.3,93,-1.6,42,+0.7%,92,-17.7
Jerryd Bayless,25.2,BOS,Combo,1009,17,+4.4,11,+1.9,63,-0.5%,8,+15.3,23,+0.5,40,+1.5%,46,+2.4,15,+1.2,73,-2.0%,10,+19.8
Aron Baynes,26.9,SAS,Big,381,26,+3.0,20,+1.4,72,-0.8%,5,+21.0,49,+0.1,83,-5.6%,22,+12.2,17,+1.2,66,-1.5%,6,+25.5
Kent Bazemore,24.3,GSW,Wing,190,44,+0.8,35,+0.7,51,-0.0%,66,-3.4,98,-1.6,96,-11.4%,100,-59.0,4,+2.2,75,-2.2%,4,+27.4
Kent Bazemore,24.3,LAL,Wing,609,71,-2.5,99,-4.0,6,+2.5%,99,-34.7,83,-0.7,51,-0.2%,96,-29.2,99,-3.5,6,+4.9%,99,-38.4
Bradley Beal,20.3,WAS,Wing,2516,72,-2.6,73,-0.8,86,-1.4%,60,-1.7,81,-0.6,69,-3.0%,57,-1.8,53,-0.1,72,-2.0%,50,-0.5
Michael Beasley,24.8,MIA,Big,746,9,+6.6,14,+1.6,32,+0.7%,20,+9.8,18,+0.7,68,-2.9%,19,+13.5,16,+1.2,14,+3.4%,20,+12.5
Marco Belinelli,27.6,SAS,Wing,1942,7,+7.1,32,+0.8,48,+0.1%,29,+6.4,11,+1.0,58,-1.4%,10,+20.2,57,-0.2,43,+0.6%,64,-4.0
Anthony Bennett,20.6,CLE,Big,590,52,-0.2,96,-2.6,40,+0.4%,94,-17.5,11,+1.0,30,+2.9%,13,+18.1,100,-3.9,55,-0.4%,99,-42.7
Patrick Beverley,25.3,HOU,Combo,1741,70,-2.3,62,-0.4,87,-1.4%,54,-0.5,37,+0.3,41,+1.2%,30,+8.9,77,-0.8,79,-2.5%,74,-7.2
Chauncey Billups,37.1,DET,Combo,298,63,-1.4,45,+0.2,69,-0.6%,50,+0.8,53,-0.0,34,+2.2%,53,-0.5,38,+0.4,87,-3.4%,44,+1.8
Bismack Biyombo,21.2,CHA,Big,987,67,-1.9,19,+1.5,37,+0.5%,9,+15.3,58,-0.2,65,-2.3%,72,-8.5,9,+1.7,47,+0.4%,4,+27.5
DeJuan Blair,24.5,DAL,Big,1183,38,+1.4,84,-1.4,80,-1.2%,78,-7.9,33,+0.3,86,-6.4%,20,+13.1,94,-1.7,67,-1.6%,94,-19.8
Steve Blake,33.7,LAL,Combo,875,62,-1.2,54,-0.1,43,+0.3%,52,+0.1,27,+0.5,63,-2.1%,26,+10.3,66,-0.4,54,-0.3%,65,-4.4
Steve Blake,33.7,GSW,Combo,542,29,+2.5,70,-0.7,13,+1.7%,82,-9.8,80,-0.6,78,-4.9%,59,-2.9,49,+0.1,3,+6.0%,67,-5.1
Andray Blatche,27.2,BKN,Big,1576,35,+1.7,43,+0.3,33,+0.7%,41,+3.1,53,-0.0,55,-1.0%,53,-0.6,35,+0.5,17,+3.1%,27,+8.0
Eric Bledsoe,23.9,PHX,Combo,1407,91,-5.8,67,-0.6,36,+0.6%,71,-5.2,63,-0.2,91,-8.7%,51,-0.0,60,-0.3,20,+2.8%,66,-4.5
Andrew Bogut,28.9,GSW,Big,1764,73,-2.6,9,+2.1,52,-0.1%,6,+18.4,4,+1.4,22,+4.2%,12,+19.4,34,+0.5,76,-2.3%,20,+11.8
Matt Bonner,33.6,SAS,Big,602,32,+2.1,70,-0.6,83,-1.3%,49,+1.1,86,-0.8,8,+7.8%,76,-10.7,43,+0.2,88,-3.5%,25,+9.3
Trevor Booker,25.9,WAS,Big,1521,5,+8.2,29,+0.9,7,+2.4%,46,+1.7,26,+0.5,3,+11.1%,39,+5.0,38,+0.4,7,+4.8%,54,-1.4
Carlos Boozer,31.9,CHI,Big,2131,16,+4.6,16,+1.6,13,+1.7%,14,+12.1,41,+0.2,23,+3.9%,45,+2.9,15,+1.2,42,+0.7%,12,+16.1
Chris Bosh,29.6,MIA,Big,2521,96,-7.4,83,-1.4,66,-0.5%,87,-12.0,84,-0.7,43,+1.0%,88,-18.3,69,-0.5,78,-2.5%,77,-8.4
Avery Bradley,22.9,BOS,Combo,1838,73,-2.6,37,+0.6,68,-0.6%,44,+2.4,59,-0.2,79,-5.0%,43,+3.4,25,+0.8,50,+0.1%,35,+4.6
Elton Brand,34.6,ATL,Big,1388,31,+2.2,32,+0.8,40,+0.4%,30,+6.1,10,+1.0,15,+5.6%,14,+16.8,51,-0.0,46,+0.4%,54,-1.1
Corey Brewer,27.7,MIN,Wing,2606,59,-1.0,19,+1.4,37,+0.5%,22,+9.0,13,+0.9,41,+1.2%,15,+16.6,36,+0.4,20,+2.8%,38,+3.6
Ronnie Brewer,28.6,HOU,Wing,118,1,+15.8,0,+7.6,2,+3.9%,0,+44.4,7,+1.1,12,+6.4%,11,+20.0,0,+6.4,1,+10.2%,0,+56.9
Aaron Brooks,28.8,HOU,Point,652,12,+5.7,27,+1.0,46,+0.2%,17,+11.0,72,-0.4,30,+2.9%,54,-0.8,12,+1.4,52,-0.2%,11,+18.2
Aaron Brooks,28.8,DEN,Combo,803,38,+1.3,45,+0.3,28,+0.9%,34,+4.5,25,+0.5,94,-9.7%,17,+15.7,51,-0.0,21,+2.7%,47,+0.7
MarShon Brooks,24.8,LAL,Wing,201,72,-2.6,68,-0.6,96,-2.1%,37,+3.8,58,-0.1,62,-1.8%,6,+26.0,52,-0.0,48,+0.3%,39,+3.6
Lorenzo Brown,23.2,PHI,Point,157,83,-3.9,17,+1.5,77,-0.9%,7,+17.9,99,-2.0,78,-4.8%,98,-40.1,2,+3.3,28,+1.9%,1,+34.8
Shannon Brown,27.9,SAS,Wing,100,9,+6.5,96,-2.6,3,+3.3%,98,-24.1,98,-1.6,0,+22.6%,98,-36.0,81,-0.9,6,+4.9%,92,-17.2
Kobe Bryant,35.2,LAL,Combo,176,69,-2.1,3,+3.6,10,+2.0%,6,+18.8,1,+3.1,38,+1.6%,6,+26.3,26,+0.8,24,+2.3%,23,+10.9
Chase Budinger,25.4,MIN,Wing,703,25,+3.0,8,+2.1,68,-0.6%,20,+9.8,76,-0.5,77,-4.7%,74,-9.8,4,+2.6,78,-2.5%,10,+20.1
Reggie Bullock,22.6,LAC,Wing,342,60,-1.1,66,-0.6,7,+2.2%,55,-0.6,49,+0.1,32,+2.6%,63,-4.9,73,-0.6,17,+3.1%,46,+1.0
Trey Burke,21.0,UTA,Point,2220,29,+2.5,80,-1.2,85,-1.3%,61,-2.0,70,-0.3,35,+1.9%,73,-9.1,81,-0.9,81,-2.7%,49,+0.0
Alec Burks,22.3,UTA,Wing,2086,53,-0.4,33,+0.8,72,-0.8%,39,+3.3,24,+0.5,72,-3.7%,39,+5.3,40,+0.3,66,-1.5%,42,+2.6
Caron Butler,33.6,MIL,Forward,805,21,+3.7,5,+3.1,4,+2.9%,14,+12.3,5,+1.4,3,+11.1%,34,+7.0,13,+1.4,5,+5.1%,22,+11.3
Caron Butler,33.6,OKC,Wing,594,8,+6.8,4,+3.1,6,+2.5%,4,+23.4,37,+0.3,80,-5.2%,23,+11.4,3,+2.7,13,+3.7%,3,+28.1
Jimmy Butler,24.1,CHI,Wing,2580,58,-0.8,91,-2.0,70,-0.7%,91,-14.7,83,-0.7,46,+0.5%,80,-13.2,91,-1.5,56,-0.6%,93,-18.7
Rasual Butler,34.4,IND,Wing,301,3,+10.9,5,+2.8,43,+0.3%,4,+23.6,12,+1.0,78,-4.9%,3,+33.2,6,+1.9,44,+0.6%,7,+22.7
Dwight Buycks,24.7,TOR,Combo,141,75,-3.0,2,+3.9,8,+2.2%,2,+28.2,2,+2.4,97,-11.8%,0,+59.3,32,+0.5,1,+7.6%,31,+6.4
Andrew Bynum,26.0,CLE,Big,478,18,+4.3,3,+3.6,1,+4.6%,16,+11.4,66,-0.3,1,+20.6%,91,-21.8,1,+4.0,5,+5.6%,3,+28.0
Will Bynum,30.8,DET,Combo,1008,49,+0.2,83,-1.4,14,+1.7%,84,-10.3,25,+0.5,10,+7.4%,62,-4.5,94,-1.7,32,+1.6%,86,-13.2
Nick Calathes,24.7,MEM,Point,1099,84,-4.4,57,-0.2,51,-0.0%,68,-4.1,74,-0.4,53,-0.6%,82,-14.3,45,+0.2,41,+0.8%,47,+0.7
Jose Calderon,32.1,DAL,Point,2459,12,+5.7,47,+0.1,32,+0.7%,51,+0.3,71,-0.3,63,-2.1%,68,-6.6,34,+0.5,35,+1.4%,35,+4.9
Kentavious Caldwell-Pope,20.7,DET,Wing,1506,84,-4.5,71,-0.7,75,-0.9%,65,-3.3,96,-1.3,87,-6.4%,91,-21.7,40,+0.3,63,-1.2%,33,+5.9
Isaiah Canaan,22.5,HOU,Combo,213,2,+11.3,4,+3.2,11,+1.9%,11,+13.8,76,-0.5,2,+12.8%,85,-16.4,2,+3.2,52,-0.1%,3,+27.8
DeMarre Carroll,27.3,ATL,Wing,2332,91,-5.9,73,-0.8,31,+0.8%,78,-7.9,97,-1.4,45,+0.7%,95,-25.0,31,+0.6,10,+4.4%,40,+3.2
Vince Carter,36.8,DAL,Wing,1958,72,-2.6,77,-1.0,71,-0.7%,85,-10.8,54,-0.1,57,-1.1%,52,-0.2,84,-1.1,75,-2.2%,93,-18.3
Michael Carter-Williams,22.1,PHI,Point,2379,36,+1.6,40,+0.4,63,-0.4%,42,+2.7,38,+0.2,35,+1.9%,38,+5.4,45,+0.2,62,-1.1%,47,+0.7
Omri Casspi,25.4,HOU,Forward,1183,77,-3.1,88,-1.7,41,+0.4%,92,-15.6,85,-0.8,44,+0.8%,89,-19.5,78,-0.8,36,+1.3%,85,-12.4
Mario Chalmers,27.5,MIA,Point,2161,67,-2.0,84,-1.4,47,+0.2%,83,-10.2,67,-0.3,60,-1.7%,60,-3.3,83,-1.0,51,-0.1%,88,-14.1
Tyson Chandler,31.1,NYK,Big,1653,61,-1.2,86,-1.6,55,-0.2%,82,-9.2,77,-0.5,33,+2.3%,77,-10.8,82,-1.0,53,-0.3%,75,-7.8
Wilson Chandler,26.5,DEN,Forward,1922,17,+4.3,25,+1.1,76,-0.9%,24,+7.6,39,+0.2,76,-4.5%,29,+9.2,24,+0.8,68,-1.7%,32,+6.2
Dionte Christmas,27.1,PHX,Wing,137,73,-2.6,81,-1.2,100,-4.1%,43,+2.7,2,+1.7,98,-15.2%,0,+63.4,98,-2.6,100,-9.6%,98,-30.8
Earl Clark,25.8,CLE,Forward,656,50,+0.1,24,+1.1,39,+0.5%,17,+10.8,49,+0.0,90,-8.3%,47,+2.2,20,+1.0,43,+0.6%,15,+14.2
Victor Claver,25.2,POR,Big,147,91,-5.8,100,-5.9,99,-3.8%,100,-51.1,99,-2.1,96,-10.8%,99,-56.4,100,-4.0,99,-8.8%,100,-55.3
Norris Cole,25.1,MIA,Combo,1918,40,+1.1,29,+0.9,71,-0.7%,23,+8.1,48,+0.1,29,+3.0%,43,+3.4,22,+0.9,74,-2.2%,22,+11.2
Jason Collins,34.9,BKN,Big,135,45,+0.6,91,-1.9,1,+4.6%,83,-10.2,42,+0.2,0,+23.7%,53,-0.7,98,-2.3,10,+4.4%,96,-22.0
Darren Collison,26.2,LAC,Combo,2001,22,+3.3,48,+0.1,74,-0.9%,47,+1.4,75,-0.5,91,-8.6%,64,-5.3,28,+0.7,49,+0.2%,26,+8.9
Nick Collison,33.0,OKC,Big,1333,82,-3.8,64,-0.5,95,-2.0%,45,+2.0,62,-0.2,97,-12.1%,38,+5.8,60,-0.3,76,-2.3%,49,-0.2
Mike Conley,26.1,MEM,Point,2433,20,+4.0,52,-0.0,56,-0.2%,50,+0.8,62,-0.2,84,-5.7%,45,+3.0,47,+0.2,50,+0.1%,41,+2.6
Chris Copeland,29.6,IND,Forward,181,0,+17.6,7,+2.3,0,+6.6%,22,+8.5,8,+1.1,0,+29.2%,58,-2.0,10,+1.6,7,+4.8%,16,+14.1
DeMarcus Cousins,23.2,SAC,Big,2292,88,-5.2,75,-0.9,48,+0.1%,73,-6.3,83,-0.7,95,-10.1%,66,-6.0,62,-0.3,11,+4.2%,72,-6.9
Jamal Crawford,33.6,LAC,Combo,2071,24,+3.2,48,+0.1,41,+0.4%,57,-1.1,29,+0.4,33,+2.3%,27,+10.0,70,-0.6,56,-0.5%,79,-9.5
Jordan Crawford,25.0,BOS,Combo,1193,10,+6.2,3,+3.4,41,+0.4%,4,+23.0,15,+0.8,64,-2.1%,7,+24.6,4,+2.5,30,+1.8%,5,+26.1
Jordan Crawford,25.0,GSW,Combo,587,17,+4.3,11,+1.8,6,+2.6%,30,+6.0,55,-0.1,19,+4.6%,59,-3.3,6,+1.9,3,+6.0%,13,+15.5
Jae Crowder,23.3,DAL,Wing,1200,100,-10.5,83,-1.3,93,-1.8%,72,-5.9,52,-0.0,20,+4.5%,53,-0.4,87,-1.2,86,-3.1%,81,-10.8
Dante Cunningham,26.5,MIN,Big,1564,40,+1.1,97,-2.8,81,-1.2%,95,-18.0,91,-1.0,44,+0.9%,88,-18.9,95,-1.8,85,-3.1%,92,-18.0
Stephen Curry,25.6,GSW,Point,2838,37,+1.5,37,+0.6,68,-0.6%,24,+7.6,13,+0.9,16,+5.5%,12,+18.4,67,-0.5,77,-2.3%,57,-2.2
Samuel Dalembert,33.5,DAL,Big,1601,71,-2.5,39,+0.5,6,+2.5%,58,-1.2,75,-0.5,51,-0.3%,82,-14.9,21,+0.9,7,+4.8%,29,+7.5
Gigi Datome,25.9,DET,Wing,150,99,-10.0,95,-2.6,25,+1.0%,94,-17.2,95,-1.3,25,+3.7%,97,-33.0,89,-1.3,59,-0.8%,86,-13.4
Brandon Davies,22.3,PHI,Big,473,84,-4.2,69,-0.6,94,-1.9%,57,-1.2,22,+0.6,83,-5.7%,5,+29.1,85,-1.1,46,+0.4%,82,-11.3
Anthony Davis,20.6,NOP,Big,2337,52,-0.2,76,-1.0,74,-0.9%,65,-3.3,34,+0.3,18,+4.7%,35,+6.5,88,-1.3,71,-1.9%,81,-10.3
Ed Davis,24.4,MEM,Big,899,89,-5.4,36,+0.6,35,+0.6%,37,+3.7,36,+0.3,32,+2.4%,32,+8.2,47,+0.2,30,+1.8%,50,-0.4
Glen Davis,27.8,ORL,Big,1352,53,-0.3,51,+0.0,52,-0.1%,42,+2.8,64,-0.3,89,-7.8%,28,+10.0,42,+0.3,38,+1.2%,46,+1.0
Glen Davis,27.8,LAC,Big,297,4,+9.6,48,+0.1,57,-0.2%,34,+4.6,73,-0.4,70,-3.1%,57,-2.0,33,+0.5,95,-5.1%,25,+9.4
Nando De Colo,26.4,SAS,Wing,220,15,+4.8,80,-1.1,34,+0.6%,67,-4.0,57,-0.1,54,-0.7%,45,+2.9,73,-0.6,38,+1.2%,55,-1.5
Nando De Colo,26.4,TOR,Combo,192,31,+2.2,10,+1.9,62,-0.4%,1,+28.7,34,+0.3,89,-7.8%,22,+12.1,25,+0.8,82,-2.9%,2,+31.6
DeMar DeRozan,24.2,TOR,Wing,3012,48,+0.4,90,-1.9,47,+0.2%,90,-13.9,78,-0.5,15,+5.6%,77,-11.2,86,-1.2,35,+1.4%,88,-14.2
Dewayne Dedmon,24.2,PHI,Big,138,36,+1.6,76,-1.0,100,-5.7%,41,+3.0,71,-0.3,98,-15.3%,16,+15.9,84,-1.1,99,-6.9%,71,-6.4
Dewayne Dedmon,24.2,ORL,Big,220,63,-1.4,75,-0.9,83,-1.3%,56,-1.0,50,+0.0,88,-7.6%,54,-0.7,68,-0.5,80,-2.6%,38,+4.0
Matthew Dellavedova,23.1,CLE,Combo,1162,97,-7.6,98,-3.1,98,-3.4%,95,-18.4,92,-1.1,88,-7.0%,92,-22.6,97,-2.0,98,-6.8%,93,-18.3
Luol Deng,28.5,CHI,Wing,856,89,-5.4,85,-1.6,95,-1.9%,83,-9.9,97,-1.4,94,-9.8%,81,-14.2,65,-0.4,57,-0.6%,71,-6.5
Luol Deng,28.5,CLE,Wing,1350,35,+1.7,26,+1.0,38,+0.5%,41,+2.9,22,+0.6,21,+4.4%,21,+12.7,25,+0.8,39,+1.2%,39,+3.5
Boris Diaw,31.5,SAS,Big,1909,27,+2.8,74,-0.8,73,-0.8%,81,-9.1,57,-0.1,76,-4.4%,55,-1.0,75,-0.7,65,-1.3%,88,-14.2
Gorgui Dieng,23.8,MIN,Big,707,47,+0.4,22,+1.2,59,-0.3%,23,+8.2,79,-0.6,31,+2.8%,85,-16.9,8,+1.8,88,-3.6%,6,+23.1
Toney Douglas,27.6,GSW,Point,213,27,+2.9,75,-0.9,18,+1.4%,89,-13.4,56,-0.1,83,-5.6%,20,+13.3,71,-0.6,15,+3.3%,95,-20.1
Toney Douglas,27.6,MIA,Combo,388,62,-1.3,58,-0.3,93,-1.9%,45,+2.0,81,-0.6,96,-10.7%,48,+1.3,38,+0.4,79,-2.5%,36,+4.4
Chris Douglas-Roberts,26.8,CHA,Wing,941,54,-0.4,76,-0.9,19,+1.4%,84,-10.7,30,+0.4,24,+3.7%,25,+10.7,88,-1.3,13,+3.7%,95,-20.2
Goran Dragic,27.5,PHX,Point,2658,39,+1.3,56,-0.2,82,-1.2%,49,+0.9,86,-0.8,93,-9.4%,66,-6.2,28,+0.7,49,+0.2%,29,+7.5
Andre Drummond,20.2,DET,Big,2598,41,+1.0,72,-0.8,28,+0.9%,63,-2.7,17,+0.7,13,+6.3%,25,+10.8,91,-1.5,20,+2.8%,82,-10.8
Jared Dudley,28.3,LAC,Wing,1702,46,+0.6,78,-1.1,35,+0.6%,79,-8.3,85,-0.8,95,-10.2%,69,-7.5,66,-0.4,24,+2.3%,67,-5.1
Tim Duncan,37.5,SAS,Big,2152,36,+1.6,12,+1.8,26,+1.0%,15,+12.0,25,+0.5,54,-0.7%,27,+10.1,17,+1.2,18,+3.0%,15,+14.6
Mike Dunleavy,33.1,CHI,Wing,2554,62,-1.3,21,+1.3,39,+0.5%,17,+11.3,45,+0.1,36,+1.8%,41,+4.3,17,+1.1,26,+2.1%,13,+15.8
Kevin Durant,25.1,OKC,Forward,3109,21,+3.7,17,+1.5,23,+1.1%,20,+10.0,76,-0.5,12,+6.7%,91,-21.9,5,+2.0,40,+1.0%,5,+26.2
Wayne Ellington,25.9,DAL,Wing,339,3,+9.8,42,+0.4,89,-1.6%,32,+5.6,71,-0.3,84,-5.9%,50,+0.2,20,+1.0,82,-2.8%,18,+13.1
Monta Ellis,28.0,DAL,Wing,3007,15,+5.0,23,+1.1,8,+2.1%,26,+7.0,21,+0.6,51,-0.2%,32,+8.1,34,+0.5,9,+4.5%,35,+5.5
Jeremy Evans,26.0,UTA,Big,1125,80,-3.3,54,-0.1,45,+0.2%,59,-1.6,50,+0.0,41,+1.3%,65,-5.9,50,+0.0,44,+0.6%,48,+0.5
Reggie Evans,33.5,BKN,Big,362,11,+6.0,27,+1.0,24,+1.1%,44,+2.5,48,+0.1,70,-3.1%,18,+14.7,39,+0.3,14,+3.4%,60,-2.9
