Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Damon Jones,28.2,MIA,Point,501,89,-5.4%,20,+4.4%,11,+5.1%,83,-6.1%,54,-1.1%,74,-1.9%,71,-1.5%,80,-3.3%
Eddie Jones,33.0,MIA,Wing,601,91,-6.7%,62,-0.5%,14,+3.8%,50,-1.5%,25,+2.3%,38,+0.5%,79,-2.2%,64,-1.7%
Fred Jones,25.6,IND,Wing,210,71,-1.8%,96,-5.9%,78,-3.5%,0,+13.1%,0,+9.6%,30,+1.1%,96,-4.9%,84,-3.8%
James Jones,24.1,IND,Forward,181,84,-4.7%,71,-1.5%,74,-2.7%,5,+8.5%,6,+5.9%,42,+0.3%,94,-4.6%,87,-4.4%
Jason Kidd,31.6,NJN,Point,182,76,-2.8%,46,+1.1%,54,+0.0%,89,-8.7%,93,-8.7%,100,-8.7%,0,+16.3%,4,+7.6%
Kyle Korver,23.6,PHI,Wing,140,23,+4.1%,5,+9.3%,68,-1.5%,85,-6.9%,92,-8.4%,52,-0.4%,55,-0.5%,59,-0.9%
Nenad Krstic,21.3,NJN,Big,154,54,+0.1%,2,+14.3%,93,-5.6%,99,-17.5%,99,-23.1%,33,+0.8%,4,+8.0%,2,+8.8%
Raef LaFrentz,28.4,BOS,Big,185,19,+4.7%,60,-0.2%,4,+6.4%,89,-8.9%,61,-2.5%,80,-2.4%,11,+5.2%,25,+2.7%
Christian Laettner,35.2,MIA,Big,130,83,-4.6%,26,+3.6%,87,-4.6%,44,-0.2%,75,-4.8%,49,-0.3%,30,+1.5%,38,+1.2%
Rashard Lewis,25.2,SEA,Forward,311,35,+3.3%,43,+1.5%,97,-8.2%,4,+10.2%,27,+2.0%,85,-2.9%,57,-0.5%,83,-3.5%
Shawn Marion,26.5,PHX,Forward,631,6,+7.1%,84,-3.4%,50,+0.5%,28,+2.3%,24,+2.8%,25,+1.3%,59,-0.6%,42,+0.7%
Kenyon Martin,26.8,DEN,Big,163,46,+1.9%,76,-2.6%,71,-2.3%,11,+7.2%,12,+4.9%,75,-2.0%,51,-0.3%,69,-2.3%
Antonio McDyess,30.2,DET,Big,493,80,-4.0%,19,+4.4%,63,-1.1%,80,-5.5%,87,-6.6%,14,+2.5%,53,-0.3%,27,+2.2%
Tracy McGrady,25.4,HOU,Wing,301,5,+7.1%,46,+1.2%,32,+2.1%,90,-9.9%,89,-7.8%,8,+2.8%,16,+3.8%,7,+6.6%
Andre Miller,28.6,DEN,Combo,183,65,-1.2%,54,+0.1%,98,-8.8%,3,+11.8%,23,+3.0%,77,-2.1%,63,-1.0%,76,-3.1%
Brad Miller,28.6,SAC,Big,138,3,+7.8%,91,-4.6%,60,-0.8%,25,+2.6%,30,+1.8%,66,-1.1%,14,+3.9%,24,+2.8%
Mike Miller,24.7,MEM,Wing,108,8,+6.7%,0,+16.0%,51,+0.4%,92,-10.4%,96,-10.1%,95,-4.1%,75,-1.8%,93,-5.9%
Reggie Miller,39.2,IND,Wing,427,30,+3.8%,11,+7.3%,22,+2.9%,98,-16.4%,98,-13.5%,81,-2.5%,2,+8.7%,9,+6.2%
Cuttino Mobley,29.2,SAC,Wing,158,94,-6.9%,78,-2.9%,48,+0.7%,18,+4.4%,11,+5.1%,62,-1.0%,66,-1.2%,68,-2.2%
Nazr Mohammed,27.2,SAS,Big,529,51,+0.9%,74,-2.0%,20,+3.2%,38,+1.2%,14,+4.4%,57,-0.8%,72,-1.6%,71,-2.4%
Alonzo Mourning,34.7,MIA,Big,252,52,+0.6%,47,+1.0%,64,-1.2%,61,-2.9%,72,-4.1%,28,+1.2%,28,+1.9%,22,+3.1%
Dikembe Mutombo,38.4,HOU,Big,100,81,-4.0%,100,-10.8%,4,+6.6%,49,-1.4%,10,+5.2%,2,+5.0%,40,+0.6%,10,+5.6%
Steve Nash,30.7,PHX,Point,610,15,+5.1%,39,+1.7%,24,+2.8%,82,-6.1%,67,-3.3%,21,+1.6%,49,-0.1%,35,+1.6%
Andres Nocioni,24.9,CHI,Forward,197,61,-0.8%,42,+1.5%,61,-1.1%,30,+1.7%,41,+0.6%,64,-1.1%,64,-1.1%,68,-2.1%
Dirk Nowitzki,26.4,DAL,Big,553,73,-2.0%,34,+2.1%,95,-7.0%,24,+2.8%,74,-4.2%,98,-5.2%,5,+7.3%,28,+2.1%
Jermaine O'Neal,26.1,IND,Big,477,85,-4.8%,18,+5.3%,30,+2.2%,88,-8.0%,83,-5.8%,89,-3.1%,17,+3.6%,44,+0.5%
Shaquille O'Neal,32.7,MIA,Big,428,49,+1.3%,85,-3.5%,53,+0.2%,10,+7.6%,4,+7.7%,75,-1.9%,80,-2.3%,86,-4.2%
Scott Padgett,28.5,HOU,Big,102,54,+0.2%,38,+1.9%,57,-0.5%,14,+5.4%,11,+4.9%,93,-4.1%,82,-2.7%,96,-6.8%
Tony Parker,22.5,SAS,Point,848,28,+3.8%,80,-3.0%,32,+2.1%,36,+1.2%,21,+3.3%,45,+0.1%,54,-0.4%,55,-0.3%
Gary Payton,36.3,BOS,Point,238,14,+5.1%,63,-0.6%,39,+1.6%,91,-10.3%,94,-8.7%,13,+2.5%,6,+6.7%,0,+9.3%
Paul Pierce,27.1,BOS,Wing,276,0,+17.6%,73,-1.9%,38,+1.8%,86,-7.3%,82,-5.6%,22,+1.6%,7,+5.9%,4,+7.4%
Tayshaun Prince,24.7,DET,Wing,1016,41,+2.4%,95,-5.4%,46,+0.8%,9,+8.0%,2,+8.8%,76,-2.1%,68,-1.3%,81,-3.3%
Vladimir Radmanovic,24.0,SEA,Forward,123,61,-0.7%,83,-3.4%,91,-5.2%,19,+4.3%,52,-0.9%,91,-3.4%,4,+7.7%,13,+4.3%
Quentin Richardson,24.6,PHX,Wing,561,29,+3.8%,39,+1.7%,59,-0.7%,27,+2.4%,31,+1.7%,70,-1.4%,76,-2.0%,82,-3.4%
Luke Ridnour,23.7,SEA,Point,374,33,+3.4%,6,+9.3%,31,+2.2%,81,-5.7%,68,-3.5%,89,-3.1%,82,-2.7%,92,-5.8%
Glenn Robinson,31.8,SAS,Forward,102,100,-15.0%,99,-8.1%,52,+0.2%,40,+0.7%,39,+0.9%,5,+2.9%,13,+4.3%,5,+7.2%
Michael Ruffin,27.8,WAS,Big,154,48,+1.5%,70,-1.2%,88,-4.7%,12,+6.2%,33,+1.5%,67,-1.1%,38,+0.8%,54,-0.3%
Jerry Stackhouse,30.0,DAL,Wing,403,18,+4.7%,41,+1.6%,47,+0.7%,82,-5.9%,78,-5.2%,3,+4.5%,62,-0.9%,16,+3.6%
Peja Stojakovic,27.4,SAC,Wing,201,10,+5.8%,18,+4.7%,3,+6.8%,78,-5.5%,35,+1.4%,84,-2.8%,87,-3.2%,94,-6.1%
Amar'e Stoudemire,22.0,PHX,Big,599,4,+7.6%,44,+1.3%,27,+2.5%,39,+1.0%,18,+3.5%,68,-1.3%,89,-3.5%,89,-4.8%
Bob Sura,31.6,HOU,Point,180,26,+3.9%,36,+2.1%,90,-4.9%,16,+5.2%,46,+0.3%,90,-3.3%,36,+0.9%,70,-2.3%
Jason Terry,27.1,DAL,Point,499,86,-4.9%,37,+2.0%,70,-2.3%,45,-0.4%,62,-2.6%,63,-1.1%,29,+1.7%,43,+0.6%
Etan Thomas,26.6,WAS,Big,126,67,-1.4%,40,+1.6%,66,-1.4%,74,-5.0%,86,-6.3%,56,-0.7%,9,+5.4%,11,+4.7%
Kenny Thomas,27.3,SAC,Big,153,22,+4.2%,52,+0.3%,7,+5.6%,67,-4.3%,37,+1.3%,39,+0.4%,77,-2.1%,63,-1.6%
Jamaal Tinsley,26.7,IND,Point,249,64,-1.0%,53,+0.2%,11,+4.8%,72,-4.8%,46,-0.0%,79,-2.4%,25,+2.2%,52,-0.2%
Beno Udrih,22.3,SAS,Point,224,78,-3.8%,23,+4.0%,62,-1.1%,62,-3.0%,71,-4.1%,50,-0.4%,44,+0.4%,48,+0.1%
Dwyane Wade,22.8,MIA,Combo,572,59,-0.5%,72,-1.5%,28,+2.3%,48,-1.1%,38,+1.2%,83,-2.8%,19,+3.2%,46,+0.3%
Antoine Walker,28.2,BOS,Big,223,4,+7.2%,58,-0.1%,42,+1.0%,52,-1.8%,50,-0.8%,19,+1.7%,60,-0.8%,41,+0.9%
Ben Wallace,30.1,DET,Big,973,17,+5.0%,55,+0.0%,39,+1.6%,29,+1.8%,19,+3.4%,73,-1.8%,73,-1.6%,82,-3.4%
Rasheed Wallace,30.1,DET,Big,822,32,+3.5%,79,-3.0%,56,-0.4%,18,+4.7%,15,+4.3%,78,-2.3%,35,+1.0%,62,-1.3%
Chris Webber,31.7,PHI,Big,185,24,+4.1%,28,+3.1%,9,+5.3%,96,-13.7%,91,-8.3%,92,-3.6%,1,+8.7%,11,+5.2%
David Wesley,34.0,HOU,Wing,279,60,-0.6%,59,-0.2%,67,-1.4%,43,-0.2%,59,-1.6%,72,-1.7%,18,+3.5%,31,+1.7%
Delonte West,21.3,BOS,Combo,100,43,+2.3%,51,+0.4%,85,-4.4%,23,+2.9%,58,-1.5%,0,+5.8%,93,-4.6%,39,+1.1%
Damien Wilkins,24.8,SEA,Forward,132,62,-0.8%,68,-1.1%,10,+5.2%,84,-6.6%,57,-1.4%,1,+5.4%,84,-2.9%,25,+2.5%
Jason Williams,29.0,MEM,Point,115,45,+2.1%,3,+13.3%,54,-0.1%,93,-12.7%,97,-12.9%,58,-0.8%,45,+0.4%,56,-0.5%
Yao Ming,24.1,HOU,Big,219,18,+4.7%,4,+10.5%,83,-3.9%,31,+1.7%,60,-2.3%,97,-4.8%,88,-3.5%,100,-8.2%
