Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Trevor Ariza,24.3,HOU,Wing,2625,25,46.6%,74,34%,33,9%,17,17%,13,25%,42,9%,81,32%,67,41%
Hilton Armstrong,24.9,NOP,Big,197,0,34.1%,59,54%,60,24%,56,22%,53,46%,0,0%,0,0%,0,0%
Carlos Arroyo,30.3,MIA,Point,1503,41,47.7%,6,12%,24,9%,100,72%,100,81%,41,4%,8,3%,8,7%
Darrell Arthur,21.6,MEM,Big,444,16,44.4%,38,39%,82,31%,67,30%,77,61%,0,0%,0,0%,0,0%
Chucky Atkins,35.2,DET,Point,607,6,42.2%,22,18%,0,3%,63,33%,22,36%,92,15%,80,31%,84,46%
D.J. Augustin,22.0,CHA,Point,1392,49,48.8%,61,30%,22,9%,27,22%,16,31%,73,9%,82,31%,78,40%
Jeff Ayres,22.5,POR,Big,376,100,68.3%,70,62%,57,23%,41,15%,40,38%,0,0%,0,0%,0,0%
Kelenna Azubuike,25.9,GSW,Wing,220,98,60.8%,90,45%,65,13%,8,13%,17,27%,41,8%,48,20%,38,29%
Marcus Banks,28.0,TOR,Point,183,96,55.8%,84,38%,2,4%,33,23%,8,27%,94,15%,43,19%,71,35%
Leandro Barbosa,26.9,PHX,Wing,688,49,49.5%,80,35%,54,12%,19,17%,26,29%,79,17%,41,18%,54,36%
J.J. Barea,25.3,DAL,Combo,1484,53,49.3%,77,34%,83,18%,15,19%,32,37%,19,4%,57,25%,34,29%
Andrea Bargnani,24.0,TOR,Big,2794,61,52.3%,6,21%,45,21%,68,30%,60,51%,78,1%,94,27%,91,28%
Matt Barnes,29.6,ORL,Wing,2039,86,55.0%,93,47%,42,10%,2,7%,4,17%,81,18%,37,18%,54,36%
Earl Barron,28.2,NYK,Big,231,15,44.1%,28,37%,33,18%,91,46%,86,63%,0,0%,0,0%,0,0%
Brandon Bass,24.5,ORL,Big,552,54,51.0%,36,39%,72,28%,76,33%,77,61%,0,0%,0,0%,0,0%
Tony Battie,33.7,BKN,Big,115,1,36.4%,2,15%,34,18%,99,64%,100,82%,0,0%,80,3%,76,3%
Shane Battier,31.1,HOU,Forward,2163,78,51.2%,20,20%,40,13%,0,4%,0,18%,98,31%,84,32%,98,62%
Nicolas Batum,20.9,POR,Wing,911,99,62.0%,65,30%,11,5%,15,16%,6,20%,84,20%,76,30%,86,49%
Jerryd Bayless,21.2,POR,Combo,1264,21,44.2%,87,36%,13,7%,77,38%,66,45%,72,11%,11,8%,15,19%
Michael Beasley,20.8,MIA,Forward,2264,20,46.5%,44,30%,87,21%,87,40%,93,61%,31,4%,33,5%,31,9%
Rodrigue Beaubois,21.7,DAL,Wing,620,95,58.7%,88,38%,62,13%,7,13%,15,26%,41,8%,69,27%,53,36%
Marco Belinelli,23.6,TOR,Wing,1022,39,48.4%,47,26%,24,7%,41,25%,33,32%,74,15%,67,27%,71,42%
Charlie Bell,30.6,MIL,Wing,1567,24,46.3%,20,19%,19,6%,63,30%,41,36%,94,26%,44,19%,80,45%
Raja Bell,33.1,CHA,Wing,157,73,51.8%,1,4%,7,4%,98,49%,82,53%,69,15%,74,29%,78,44%
Jonathan Bender,28.8,NYK,Big,249,18,44.9%,33,38%,6,8%,45,18%,14,25%,99,16%,89,20%,95,37%
Mike Bibby,31.5,ATL,Point,2191,63,51.4%,0,8%,6,4%,78,38%,45,42%,82,13%,94,37%,92,50%
Andris Biedrins,23.6,GSW,Big,761,94,59.6%,86,71%,70,28%,2,1%,19,29%,0,0%,0,0%,0,0%
Chauncey Billups,33.1,DEN,Combo,2483,60,50.1%,43,22%,36,11%,36,25%,28,36%,32,6%,85,36%,77,42%
DeJuan Blair,20.5,SAS,Big,1409,81,56.1%,92,76%,50,22%,6,2%,11,24%,0,0%,50,0%,46,0%
Steve Blake,29.7,LAC,Point,737,92,55.2%,8,12%,20,7%,61,31%,33,39%,96,16%,88,33%,88,50%
Steve Blake,29.7,POR,Point,1392,73,52.2%,2,9%,18,7%,47,27%,18,33%,100,26%,84,32%,98,58%
Andray Blatche,23.2,WAS,Big,2214,33,48.8%,30,37%,62,25%,78,33%,74,59%,82,2%,77,2%,77,4%
Keith Bogans,29.5,SAS,Wing,1515,75,51.9%,41,25%,13,5%,0,5%,1,10%,100,39%,63,26%,98,65%
Andrew Bogut,24.9,MIL,Big,2225,58,52.0%,50,47%,99,51%,6,2%,65,53%,0,0%,45,0%,40,0%
Matt Bonner,29.6,SAS,Big,1138,84,56.6%,0,10%,41,20%,25,9%,18,28%,94,8%,100,54%,100,62%
Josh Boone,24.9,BKN,Big,992,57,51.6%,90,75%,24,15%,28,10%,14,25%,0,0%,0,0%,0,0%
Carlos Boozer,27.9,UTA,Big,2668,82,56.2%,52,48%,65,26%,64,26%,64,52%,0,0%,0,0%,0,0%
Chris Bosh,25.6,TOR,Big,2522,62,52.4%,33,38%,73,28%,74,32%,76,60%,65,0%,76,1%,72,2%
Earl Boykins,33.4,WAS,Point,1100,29,45.6%,16,16%,90,26%,94,44%,94,70%,33,4%,22,11%,22,14%
Elton Brand,30.6,PHI,Big,2294,29,48.2%,13,27%,98,43%,69,30%,94,73%,0,0%,45,0%,40,0%
Corey Brewer,23.7,MIN,Wing,2468,29,47.3%,77,35%,56,12%,61,29%,58,41%,26,7%,36,18%,28,24%
Ronnie Brewer,24.6,UTA,Wing,1650,65,51.1%,97,54%,6,3%,86,36%,52,40%,4,0%,11,6%,5,7%
Jon Brockman,22.6,SAC,Big,637,64,53.0%,87,73%,20,14%,33,13%,18,27%,0,0%,0,0%,0,0%
Aaron Brooks,24.8,HOU,Point,2904,69,51.7%,55,27%,51,14%,24,20%,20,35%,53,6%,86,33%,73,39%
Bobby Brown,25.1,LAC,Combo,157,11,41.5%,23,17%,55,14%,62,32%,68,46%,34,6%,74,31%,68,37%
Bobby Brown,25.1,NOP,Combo,301,32,47.0%,32,19%,30,10%,51,28%,36,38%,30,5%,96,38%,83,44%
Derrick Brown,22.1,CHA,Big,443,30,48.3%,79,67%,6,8%,54,21%,19,29%,85,3%,70,1%,79,4%
Devin Brown,30.8,NOP,Wing,962,33,48.0%,63,30%,50,11%,9,14%,12,25%,30,7%,95,38%,81,45%
Kwame Brown,27.6,DET,Big,600,67,53.6%,81,67%,67,26%,21,6%,28,33%,0,0%,0,0%,0,0%
Shannon Brown,23.9,LAL,Combo,1596,43,48.0%,53,25%,34,10%,60,32%,51,43%,47,7%,51,25%,51,32%
Kobe Bryant,31.2,LAL,Wing,2824,43,49.0%,28,22%,95,26%,72,33%,89,59%,9,2%,33,16%,21,19%
Chase Budinger,21.4,HOU,Wing,1404,76,52.3%,62,29%,27,7%,26,20%,20,27%,72,15%,76,29%,80,44%
Caron Butler,29.6,DAL,Wing,926,23,46.3%,54,27%,51,11%,95,48%,90,59%,20,5%,17,8%,14,13%
Caron Butler,29.6,WAS,Wing,1847,18,44.2%,48,26%,63,13%,96,48%,94,62%,12,4%,18,9%,12,12%
Rasual Butler,30.4,LAC,Wing,2670,45,49.2%,11,13%,32,8%,60,29%,49,38%,80,18%,80,31%,85,49%
Andrew Bynum,22.0,LAL,Big,1968,87,57.2%,60,56%,94,40%,11,4%,50,44%,65,0%,0,0%,43,0%
Will Bynum,26.8,DET,Point,1622,31,45.9%,82,37%,53,15%,80,39%,71,53%,47,5%,10,4%,16,9%
Jose Calderon,28.1,TOR,Point,1804,88,54.2%,53,26%,4,4%,88,40%,49,44%,59,7%,55,23%,57,29%
Marcus Camby,35.6,LAC,Big,1594,21,46.9%,56,52%,28,16%,70,30%,54,47%,81,1%,65,1%,73,2%
Marcus Camby,35.6,POR,Big,717,40,49.7%,58,53%,16,13%,77,33%,53,46%,0,0%,69,1%,62,1%
Brian Cardinal,32.5,MIN,Big,218,9,42.2%,1,13%,26,16%,92,47%,83,63%,97,13%,86,13%,89,25%
Rodney Carney,25.6,PHI,Wing,813,30,47.4%,60,29%,37,9%,10,14%,7,23%,65,14%,88,34%,85,48%
DeMarre Carroll,23.3,MEM,Forward,706,7,40.0%,51,35%,42,14%,98,50%,98,64%,11,1%,7,1%,7,1%
Anthony Carter,34.4,DEN,Point,810,37,47.0%,57,28%,33,12%,45,26%,27,38%,90,14%,45,19%,69,34%
Vince Carter,32.8,ORL,Wing,2303,42,48.9%,42,25%,83,17%,45,26%,62,43%,28,7%,61,25%,43,32%
Omri Casspi,21.4,SAC,Forward,1901,56,50.1%,42,29%,89,21%,24,20%,53,42%,60,9%,62,20%,64,30%
Mario Chalmers,23.5,MIA,Combo,1737,64,50.5%,36,21%,40,12%,6,16%,2,28%,68,10%,98,41%,91,51%
Tyson Chandler,27.1,CHA,Big,1157,88,57.4%,99,83%,11,12%,14,5%,3,17%,0,0%,0,0%,0,0%
Wilson Chandler,22.5,NYK,Wing,2299,59,50.1%,86,38%,80,16%,53,28%,67,45%,31,7%,20,11%,20,18%
Earl Clark,21.8,PHX,Forward,254,4,36.0%,18,19%,93,25%,100,52%,100,77%,16,1%,27,3%,18,4%
Jarron Collins,30.9,PHX,Big,217,44,50.0%,60,55%,95,41%,13,5%,52,45%,0,0%,0,0%,0,0%
Mardy Collins,25.2,LAC,Wing,424,7,39.9%,54,28%,99,37%,39,25%,93,61%,17,5%,12,6%,9,11%
Darren Collison,22.2,NOP,Combo,2057,66,50.6%,72,34%,81,17%,70,34%,83,52%,17,3%,15,11%,11,14%
Nick Collison,29.0,OKC,Big,1544,93,59.5%,82,68%,31,17%,40,15%,26,32%,69,0%,55,0%,59,1%
Mike Conley,22.1,MEM,Point,2558,53,49.7%,78,35%,59,17%,35,23%,39,40%,63,7%,35,18%,43,25%
Daequan Cook,22.5,MIA,Wing,596,11,41.7%,3,6%,44,10%,75,34%,65,44%,63,14%,92,36%,89,50%
Jamal Crawford,29.6,ATL,Combo,2365,77,52.9%,28,18%,49,13%,57,31%,60,44%,87,15%,45,23%,70,38%
Dante Cunningham,22.5,POR,Big,661,41,49.7%,11,27%,9,11%,97,62%,96,73%,0,0%,0,0%,0,0%
Stephen Curry,21.6,GSW,Point,2853,82,54.0%,31,20%,31,12%,67,35%,59,47%,57,6%,67,26%,65,33%
Samuel Dalembert,29.5,PHI,Big,2111,70,54.4%,64,57%,78,30%,34,13%,48,43%,0,0%,0,0%,0,0%
Erick Dampier,34.3,DAL,Big,1273,98,63.0%,98,83%,19,14%,8,2%,3,16%,71,0%,60,0%,67,1%
Marquis Daniels,28.8,BOS,Wing,869,70,51.5%,95,51%,97,29%,6,10%,53,40%,22,5%,9,4%,7,9%
Baron Davis,30.6,LAC,Point,2518,24,45.3%,73,34%,39,13%,37,24%,24,37%,29,3%,65,25%,53,28%
Glen Davis,23.8,BOS,Big,903,13,43.8%,63,56%,52,22%,55,21%,48,43%,77,1%,0,0%,64,1%
Ricky Davis,30.1,LAC,Wing,433,27,47.1%,4,7%,21,7%,100,58%,98,65%,59,13%,30,15%,37,29%
Austin Daye,21.4,DET,Wing,846,53,49.8%,43,25%,70,14%,52,28%,59,42%,72,15%,39,18%,46,33%
DeMar DeRozan,20.2,TOR,Wing,1612,62,50.6%,93,48%,69,14%,85,36%,80,50%,8,2%,3,1%,3,3%
Carlos Delfino,27.2,MIL,Wing,2264,60,50.3%,30,22%,20,7%,30,21%,23,28%,86,21%,73,29%,89,49%
Luol Deng,24.5,CHI,Forward,2644,36,48.4%,47,30%,53,16%,96,46%,96,62%,44,6%,16,1%,29,8%
Boris Diaw,27.5,CHA,Big,2900,62,52.8%,39,40%,19,14%,52,20%,33,34%,84,2%,92,24%,89,26%
DeSagana Diop,27.8,CHA,Big,233,79,56.0%,91,76%,43,20%,11,4%,12,24%,0,0%,0,0%,0,0%
Keyon Dooling,29.5,BKN,Combo,943,51,49.2%,13,14%,32,10%,45,27%,34,37%,96,20%,70,29%,89,49%
Toney Douglas,23.6,NYK,Combo,1017,89,53.9%,68,29%,19,8%,17,19%,0,27%,57,9%,81,35%,81,43%
Chris Douglas-Roberts,22.8,BKN,Wing,1692,22,45.6%,92,46%,85,18%,51,28%,68,45%,27,7%,7,2%,6,9%
Goran Dragic,23.5,PHX,Combo,1288,83,53.7%,62,29%,43,12%,19,21%,17,33%,49,7%,77,31%,72,38%
Jared Dudley,24.3,PHX,Wing,1906,94,58.7%,55,28%,23,7%,7,11%,5,18%,96,27%,70,28%,92,54%
Chris Duhon,27.2,NYK,Point,2046,39,47.4%,45,24%,14,7%,2,13%,0,19%,55,6%,100,51%,96,57%
Tim Duncan,33.5,SAS,Big,2431,60,52.2%,22,33%,97,42%,59,24%,89,66%,0,0%,67,1%,58,1%
Mike Dunleavy,29.1,IND,Forward,1465,31,48.1%,27,23%,27,9%,40,27%,29,35%,58,9%,91,33%,80,42%
Kevin Durant,21.1,OKC,Wing,3229,71,51.6%,39,25%,90,21%,72,34%,87,54%,5,1%,45,20%,25,21%
Wayne Ellington,21.9,MIN,Wing,1260,56,50.0%,23,20%,42,10%,84,36%,70,46%,51,10%,59,24%,49,35%
Monta Ellis,24.0,GSW,Wing,2640,37,48.2%,82,36%,74,14%,73,34%,77,48%,10,3%,24,12%,18,15%
Maurice Evans,31.0,ATL,Wing,1213,72,51.7%,66,31%,31,8%,21,19%,18,27%,91,24%,42,19%,76,43%
Reggie Evans,29.5,TOR,Big,281,44,50.0%,94,77%,40,20%,8,3%,9,23%,0,0%,0,0%,0,0%
Tyreke Evans,20.1,SAC,Combo,2671,36,47.6%,100,53%,51,13%,26,22%,26,35%,0,0%,19,12%,6,12%
Jordan Farmar,22.9,LAL,Point,1368,71,51.8%,51,26%,27,10%,20,20%,14,30%,71,9%,92,35%,82,44%
Raymond Felton,25.3,CHA,Point,2633,57,49.8%,80,37%,47,14%,59,31%,53,45%,45,5%,24,13%,27,18%
Rudy Fernandez,24.6,POR,Wing,1410,54,49.9%,11,11%,37,9%,20,18%,19,27%,77,17%,98,45%,97,62%
Kyrylo Fesenko,22.9,UTA,Big,349,84,56.5%,84,69%,77,29%,3,1%,25,31%,0,0%,0,0%,0,0%
Michael Finley,36.7,BOS,Wing,306,93,58.6%,2,5%,17,6%,92,42%,76,48%,61,14%,86,33%,83,47%
Michael Finley,36.7,SAS,Wing,384,20,45.1%,6,8%,85,18%,80,35%,83,53%,89,22%,37,18%,63,40%
Derek Fisher,35.2,LAL,Point,2226,22,45.2%,12,14%,16,7%,86,40%,57,47%,86,13%,69,27%,76,40%
Jonny Flynn,20.7,MIN,Point,2291,27,45.6%,63,30%,76,20%,49,27%,61,47%,39,4%,39,18%,37,23%
T.J. Ford,26.6,IND,Point,1178,33,45.9%,71,33%,67,19%,71,36%,78,55%,43,5%,16,7%,20,12%
Jeff Foster,32.8,IND,Big,254,34,48.9%,79,67%,17,13%,51,20%,30,33%,0,0%,0,0%,0,0%
Randy Foye,26.1,WAS,Combo,1628,30,46.8%,9,13%,60,14%,91,44%,98,59%,21,4%,49,24%,32,28%
Channing Frye,26.5,PHX,Big,2169,87,57.2%,1,11%,7,9%,63,25%,33,34%,92,6%,99,49%,99,55%
Dan Gadzuric,31.7,MIL,Big,293,12,43.6%,73,64%,59,24%,30,12%,36,36%,0,0%,0,0%,0,0%
Sundiata Gaines,23.5,UTA,Combo,161,72,51.7%,60,28%,89,19%,32,24%,55,43%,9,2%,68,28%,43,29%
Danilo Gallinari,21.2,NYK,Forward,2712,89,52.6%,16,18%,18,7%,31,22%,18,29%,67,10%,98,43%,87,52%
Francisco Garcia,27.8,SAC,Combo,569,79,52.9%,21,16%,11,7%,89,44%,81,51%,77,12%,36,21%,55,33%
Kevin Garnett,33.5,BOS,Big,2058,60,52.1%,16,29%,66,26%,90,44%,91,70%,63,0%,64,1%,58,1%
Marc Gasol,24.8,MEM,Big,2464,90,58.1%,57,52%,92,38%,26,10%,57,48%,0,0%,48,0%,43,0%
Pau Gasol,29.3,LAL,Big,2398,67,53.7%,46,45%,97,42%,33,13%,67,55%,62,0%,46,0%,47,0%
Rudy Gay,23.2,MEM,Wing,3164,50,49.6%,69,32%,94,24%,54,29%,84,53%,11,3%,24,12%,16,15%
Alonzo Gee,22.4,WAS,Wing,177,56,50.0%,98,63%,72,14%,5,9%,9,23%,33,7%,14,7%,15,14%
Devean George,32.2,GSW,Forward,750,98,54.4%,4,12%,9,5%,36,23%,11,28%,96,23%,93,37%,96,60%
Daniel Gibson,23.7,CLE,Combo,1023,100,59.7%,6,12%,21,8%,28,23%,11,31%,94,19%,94,37%,100,56%
Taj Gibson,24.4,CHI,Big,2155,36,49.2%,52,48%,36,19%,75,33%,63,52%,0,0%,0,0%,0,0%
J.R. Giddens,24.7,NYK,Wing,134,68,51.4%,96,51%,14,5%,50,27%,33,32%,38,8%,16,8%,19,16%
Manu Ginobili,32.3,SAS,Wing,2131,69,51.4%,71,33%,61,13%,13,15%,24,28%,35,7%,80,31%,59,39%
Ryan Gomes,27.2,MIN,Forward,2201,51,50.0%,13,18%,47,15%,89,40%,84,55%,47,7%,60,20%,58,27%
Drew Gooden,28.1,DAL,Big,1020,26,47.9%,54,49%,84,32%,48,19%,59,50%,0,0%,67,1%,57,1%
Drew Gooden,28.1,LAC,Big,719,40,49.6%,50,47%,52,22%,69,30%,64,52%,69,0%,58,0%,64,1%
Ben Gordon,26.6,DET,Wing,1687,31,47.6%,18,18%,81,17%,71,33%,78,49%,46,9%,56,24%,46,33%
Eric Gordon,20.9,LAC,Wing,2219,79,52.9%,80,36%,30,8%,12,15%,10,23%,15,4%,91,36%,67,41%
Marcin Gortat,25.7,ORL,Big,953,58,52.1%,71,63%,81,31%,19,6%,37,36%,0,0%,74,1%,70,1%
Joey Graham,27.4,DEN,Forward,694,96,54.1%,73,44%,91,23%,51,28%,76,51%,22,3%,20,2%,24,5%
Stephen Graham,27.4,CHA,Wing,730,83,54.2%,84,37%,16,6%,81,35%,59,42%,75,16%,10,6%,26,22%
Danny Granger,26.5,IND,Wing,2269,52,49.8%,46,26%,64,13%,33,23%,42,36%,14,4%,87,34%,58,38%
Aaron Gray,24.9,NOP,Big,243,86,57.1%,84,70%,69,27%,9,4%,23,30%,0,0%,0,0%,0,0%
Jeff Green,23.2,OKC,Forward,3032,64,50.4%,49,32%,76,19%,20,20%,42,39%,76,11%,56,18%,62,29%
Willie Green,28.3,PHI,Combo,1520,55,49.9%,26,18%,47,13%,98,45%,96,58%,43,7%,26,17%,19,24%
Donte Greene,21.7,SAC,Forward,1601,73,50.9%,40,29%,78,20%,13,18%,38,38%,51,7%,76,27%,69,33%
Hamed Haddadi,24.5,MEM,Big,212,10,42.6%,82,69%,64,26%,18,6%,26,31%,0,0%,0,0%,0,0%
Malik Hairston,22.7,SAS,Wing,230,56,50.0%,98,57%,8,4%,62,30%,34,33%,36,7%,5,2%,7,9%
Richard Hamilton,31.7,DET,Wing,1549,16,43.8%,10,10%,88,20%,98,50%,100,71%,44,9%,20,10%,23,19%
Tyler Hansbrough,24.0,IND,Big,498,1,36.4%,24,35%,76,29%,81,35%,87,64%,70,0%,75,1%,74,2%
James Harden,20.2,OKC,Wing,1653,40,48.4%,76,34%,15,6%,20,18%,11,24%,47,9%,84,33%,72,42%
Al Harrington,29.7,NYK,Forward,2174,69,50.6%,58,35%,29,10%,9,15%,4,25%,62,9%,82,30%,76,39%
Devin Harris,26.7,BKN,Point,2215,16,44.3%,76,35%,57,17%,41,25%,41,41%,18,2%,53,22%,39,24%
Udonis Haslem,29.4,MIA,Big,2130,44,50.0%,14,28%,15,13%,96,59%,93,72%,0,0%,0,0%,0,0%
Trenton Hassell,30.7,BKN,Wing,1071,11,42.0%,73,34%,55,12%,99,52%,96,64%,3,0%,6,2%,2,2%
Spencer Hawes,21.5,SAC,Big,1880,32,48.6%,37,39%,61,25%,57,23%,56,48%,83,2%,86,11%,84,13%
Chuck Hayes,26.4,HOU,Big,1767,35,48.9%,97,81%,37,19%,1,0%,6,19%,0,0%,0,0%,0,0%
Jarvis Hayes,28.2,BKN,Forward,1006,84,52.4%,2,9%,20,8%,56,29%,33,36%,91,22%,87,33%,91,55%
Brendan Haywood,29.9,DAL,Big,733,83,56.2%,94,76%,40,20%,10,4%,9,24%,0,0%,0,0%,0,0%
Brendan Haywood,29.9,WAS,Big,1611,81,56.1%,89,74%,43,20%,16,5%,16,26%,0,0%,0,0%,0,0%
Luther Head,26.9,IND,Wing,769,63,50.7%,56,28%,41,10%,65,30%,54,40%,39,8%,58,24%,45,32%
Gerald Henderson,21.9,CHA,Wing,270,5,39.3%,89,39%,57,12%,66,31%,61,43%,28,7%,22,12%,22,19%
Roy Hibbert,22.9,IND,Big,2006,38,49.3%,42,42%,96,42%,43,16%,70,57%,70,0%,47,0%,54,1%
JJ Hickson,21.2,CLE,Big,1659,77,55.8%,78,67%,31,17%,43,17%,31,33%,0,0%,0,0%,0,0%
Nene Hilario,27.1,DEN,Big,2747,92,58.7%,76,66%,23,15%,49,19%,32,34%,0,0%,54,0%,49,0%
George Hill,23.5,SAS,Combo,2213,87,53.9%,83,35%,62,14%,40,26%,43,40%,98,21%,4,4%,21,25%
Grant Hill,37.1,PHX,Wing,2419,61,50.4%,68,31%,93,22%,80,35%,89,57%,45,9%,7,2%,10,11%
Jordan Hill,22.3,HOU,Big,345,64,53.0%,62,56%,61,25%,50,19%,50,44%,0,0%,0,0%,0,0%
Jordan Hill,22.3,NYK,Big,213,33,48.6%,26,36%,28,16%,91,46%,81,62%,0,0%,75,1%,72,1%
Kirk Hinrich,28.8,CHI,Combo,2464,49,48.2%,15,14%,15,8%,87,41%,74,49%,64,9%,66,27%,66,37%
Jrue Holiday,19.4,PHI,Combo,1725,57,50.0%,70,30%,72,16%,34,24%,45,40%,45,7%,40,23%,40,29%
Ryan Hollins,25.1,MIN,Big,1156,70,54.4%,48,46%,58,24%,67,29%,66,53%,0,0%,57,0%,50,0%
Al Horford,23.4,ATL,Big,2837,75,55.2%,36,39%,91,37%,60,24%,79,61%,61,0%,0,0%,41,0%
Eddie House,31.5,BOS,Combo,796,40,47.8%,0,6%,4,3%,83,40%,53,43%,85,14%,89,37%,94,51%
Eddie House,31.5,NYK,Combo,359,2,38.0%,4,12%,0,2%,85,41%,57,43%,51,8%,91,37%,85,45%
Dwight Howard,23.9,ORL,Big,2839,97,61.6%,66,58%,94,40%,5,2%,46,42%,0,0%,47,0%,42,0%
Josh Howard,29.5,DAL,Wing,820,15,43.6%,21,19%,91,21%,90,40%,92,60%,24,6%,28,14%,24,20%
Juwan Howard,36.7,POR,Big,1620,55,51.2%,9,25%,84,32%,89,43%,96,75%,67,0%,0,0%,48,0%
Larry Hughes,30.8,CHA,Wing,285,12,42.1%,15,16%,50,11%,83,36%,73,47%,76,16%,52,22%,56,38%
Larry Hughes,30.8,NYK,Combo,813,13,41.7%,45,23%,45,12%,55,30%,49,42%,62,9%,60,25%,62,35%
Kris Humphries,24.7,BKN,Big,866,11,43.1%,35,38%,57,23%,86,38%,80,62%,0,0%,0,0%,0,0%
Kris Humphries,24.7,DAL,Big,270,9,42.4%,49,47%,23,15%,85,38%,65,53%,0,0%,0,0%,0,0%
Chris Hunter,25.3,GSW,Big,767,49,50.5%,57,52%,54,22%,62,25%,55,47%,0,0%,72,1%,67,1%
Steven Hunter,28.0,MEM,Big,105,24,47.4%,72,63%,65,26%,30,11%,38,37%,0,0%,0,0%,0,0%
Serge Ibaka,20.1,OKC,Big,1231,71,54.6%,53,49%,79,30%,53,21%,61,51%,68,0%,55,0%,56,1%
Andre Iguodala,25.8,PHI,Wing,3187,46,49.2%,59,28%,38,9%,88,37%,69,46%,19,5%,50,21%,30,26%
Zydrunas Ilgauskas,34.4,CLE,Big,1326,18,45.4%,19,32%,17,13%,93,49%,85,63%,90,5%,52,0%,81,5%
Ersan Ilyasova,22.5,MIL,Big,1864,47,50.1%,18,30%,12,12%,64,26%,38,38%,84,3%,95,29%,93,32%
Allen Iverson,34.4,PHI,Point,796,14,43.3%,33,21%,71,20%,96,51%,96,71%,4,1%,18,7%,12,8%
Royal Ivey,27.9,PHI,Combo,227,98,58.7%,47,23%,98,25%,0,10%,23,35%,89,17%,53,25%,79,42%
Jarrett Jack,26.0,TOR,Combo,2212,94,55.4%,64,29%,85,18%,30,23%,47,42%,60,9%,30,20%,38,29%
Stephen Jackson,31.6,CHA,Wing,2821,28,47.2%,72,34%,57,12%,48,27%,50,39%,24,7%,49,21%,32,27%
Stephen Jackson,31.6,GSW,Forward,298,22,47.3%,36,27%,38,12%,69,32%,56,45%,42,6%,67,22%,60,28%
LeBron James,24.8,CLE,Forward,2957,100,55.2%,60,36%,33,11%,60,29%,44,40%,27,3%,64,21%,56,24%
Antawn Jamison,33.4,CLE,Forward,807,91,52.7%,56,35%,84,21%,22,20%,51,41%,56,9%,51,15%,49,24%
Antawn Jamison,33.4,WAS,Forward,1592,47,49.2%,38,28%,96,26%,33,22%,69,48%,40,6%,58,18%,53,24%
Nathan Jawai,23.1,MIN,Big,370,14,44.0%,81,67%,75,29%,11,4%,28,33%,0,0%,0,0%,0,0%
Al Jefferson,24.8,MIN,Big,2452,42,49.9%,20,33%,99,48%,50,19%,89,67%,0,0%,44,0%,39,0%
Richard Jefferson,29.4,SAS,Forward,2509,71,50.7%,53,35%,44,15%,42,27%,49,41%,69,10%,47,14%,51,24%
Jared Jeffries,27.9,HOU,Big,312,19,45.6%,72,64%,10,11%,37,14%,13,25%,89,5%,82,6%,84,11%
Jared Jeffries,27.9,NYK,Big,1455,35,48.9%,62,56%,1,4%,36,14%,4,18%,97,11%,87,15%,90,26%
