Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Andris Biedrins,25.6,GSW,Big,737,18,+1.8%,85,-2.9%,52,-0.0%,6,+4.0%,8,+4.0%,51,-0.0%,73,-1.1%,70,-1.1%
Chauncey Billups,35.1,LAC,Combo,605,75,-1.6%,10,+3.2%,70,-0.8%,49,+0.1%,60,-0.8%,98,-2.1%,55,-0.3%,87,-2.4%
Bismack Biyombo,19.2,CHA,Big,1377,84,-2.2%,48,+0.3%,32,+0.8%,63,-0.8%,50,-0.1%,27,+0.7%,70,-0.9%,54,-0.2%
DeJuan Blair,22.5,SAS,Big,1319,12,+2.5%,10,+3.1%,78,-1.4%,32,+0.9%,56,-0.5%,64,-0.4%,89,-2.3%,89,-2.7%
Steve Blake,31.7,LAL,Point,1234,33,+0.8%,20,+2.0%,53,-0.1%,78,-1.8%,75,-1.9%,22,+0.8%,72,-1.0%,53,-0.2%
Andray Blatche,25.2,WAS,Big,623,1,+5.8%,54,-0.1%,78,-1.4%,50,-0.0%,67,-1.4%,10,+1.3%,47,+0.2%,24,+1.5%
Eric Bledsoe,21.9,LAC,Combo,431,86,-2.4%,86,-3.0%,77,-1.3%,31,+0.9%,55,-0.4%,7,+1.5%,15,+1.9%,7,+3.4%
Andrew Bogut,26.9,MIL,Big,363,98,-6.0%,97,-5.7%,0,+5.7%,13,+2.6%,1,+8.4%,87,-1.1%,82,-1.6%,90,-2.7%
Matt Bonner,31.6,SAS,Big,1299,66,-0.9%,95,-4.7%,13,+1.9%,20,+1.8%,11,+3.6%,22,+0.8%,44,+0.3%,32,+1.1%
Trevor Booker,23.9,WAS,Big,1243,59,-0.6%,62,-0.7%,50,+0.0%,82,-2.1%,78,-2.1%,10,+1.3%,21,+1.5%,12,+2.8%
Carlos Boozer,29.9,CHI,Big,1946,2,+5.0%,5,+4.2%,91,-2.5%,44,+0.4%,77,-2.1%,66,-0.4%,84,-1.7%,84,-2.1%
Chris Bosh,27.6,MIA,Big,1977,66,-0.9%,58,-0.4%,34,+0.7%,65,-0.9%,52,-0.2%,42,+0.2%,41,+0.4%,40,+0.6%
Earl Boykins,35.4,HOU,Point,110,100,-9.3%,15,+2.6%,25,+1.2%,91,-3.3%,78,-2.1%,19,+0.9%,78,-1.4%,61,-0.5%
Avery Bradley,20.9,BOS,Combo,1300,84,-2.2%,81,-2.4%,44,+0.3%,24,+1.4%,27,+1.7%,51,-0.0%,36,+0.7%,39,+0.7%
Elton Brand,32.6,PHI,Big,1728,83,-2.1%,92,-3.7%,6,+2.9%,11,+3.0%,4,+5.9%,74,-0.7%,81,-1.6%,85,-2.2%
Corey Brewer,25.7,DEN,Wing,1245,40,+0.4%,12,+3.0%,83,-1.8%,85,-2.5%,92,-4.3%,35,+0.4%,29,+1.0%,27,+1.3%
Ronnie Brewer,26.6,CHI,Wing,1585,53,-0.2%,37,+0.9%,56,-0.2%,36,+0.7%,43,+0.5%,82,-0.9%,61,-0.5%,75,-1.4%
Jon Brockman,24.6,MIL,Big,169,39,+0.5%,95,-4.7%,40,+0.5%,46,+0.3%,38,+0.8%,1,+2.9%,29,+1.0%,5,+3.9%
MarShon Brooks,22.8,NJN,Wing,1611,10,+2.6%,44,+0.5%,65,-0.6%,65,-0.9%,71,-1.6%,35,+0.4%,35,+0.7%,30,+1.1%
Derrick Brown,24.1,CHA,Forward,1292,52,-0.2%,36,+1.0%,92,-2.7%,20,+1.8%,61,-0.9%,9,+1.4%,80,-1.5%,52,-0.1%
Kwame Brown,29.6,GSW,Big,186,24,+1.4%,54,-0.1%,90,-2.4%,2,+5.9%,12,+3.5%,18,+0.9%,99,-4.3%,93,-3.3%
Shannon Brown,25.9,PHX,Wing,1309,47,+0.1%,36,+1.0%,54,-0.1%,79,-1.9%,75,-1.9%,15,+1.0%,50,-0.1%,33,+1.0%
Kobe Bryant,33.2,LAL,Wing,2228,70,-1.2%,61,-0.7%,77,-1.3%,39,+0.6%,60,-0.7%,70,-0.5%,15,+1.9%,27,+1.4%
Chase Budinger,23.4,HOU,Wing,1268,38,+0.6%,69,-1.1%,78,-1.3%,70,-1.3%,82,-2.6%,27,+0.7%,6,+3.1%,6,+3.7%
Alec Burks,20.3,UTA,Wing,884,49,-0.1%,10,+3.2%,90,-2.3%,89,-3.1%,96,-5.5%,25,+0.7%,20,+1.6%,17,+2.3%
Caron Butler,31.6,LAC,Wing,1866,76,-1.6%,70,-1.3%,44,+0.3%,32,+0.9%,33,+1.1%,21,+0.8%,65,-0.7%,48,+0.1%
Jimmy Butler,22.1,CHI,Wing,269,90,-3.1%,80,-2.3%,3,+3.2%,39,+0.6%,10,+3.8%,77,-0.7%,66,-0.7%,76,-1.5%
Rasual Butler,32.4,TOR,Wing,439,60,-0.6%,85,-2.9%,82,-1.7%,11,+2.9%,33,+1.2%,19,+0.8%,31,+0.8%,23,+1.7%
Andrew Bynum,24.0,LAL,Big,2109,54,-0.3%,74,-1.6%,60,-0.4%,2,+6.2%,4,+5.8%,99,-2.4%,83,-1.7%,98,-4.2%
Will Bynum,28.8,DET,Point,450,63,-0.8%,46,+0.4%,94,-3.0%,28,+1.1%,74,-1.8%,54,-0.1%,20,+1.6%,25,+1.5%
Jose Calderon,30.1,TOR,Point,1789,5,+4.1%,55,-0.2%,30,+0.9%,78,-1.8%,62,-0.9%,35,+0.4%,34,+0.7%,30,+1.1%
Marcus Camby,37.6,POR,Big,891,33,+0.8%,74,-1.6%,85,-1.9%,3,+4.8%,16,+2.8%,55,-0.1%,74,-1.1%,72,-1.3%
Marcus Camby,37.6,HOU,Big,458,36,+0.7%,87,-3.1%,33,+0.8%,5,+4.6%,5,+5.3%,52,-0.0%,88,-2.2%,85,-2.2%
Brian Cardinal,34.5,DAL,Forward,213,93,-3.5%,18,+2.2%,34,+0.7%,86,-2.7%,75,-1.9%,16,+1.0%,76,-1.3%,55,-0.3%
DeMarre Carroll,25.3,UTA,Wing,318,4,+4.5%,22,+1.9%,96,-3.3%,41,+0.5%,83,-2.8%,34,+0.4%,40,+0.4%,34,+0.9%
Matt Carroll,31.2,CHA,Wing,455,77,-1.7%,13,+2.8%,45,+0.3%,61,-0.7%,56,-0.4%,75,-0.7%,84,-1.7%,88,-2.4%
Anthony Carter,36.4,TOR,Point,187,65,-0.9%,83,-2.6%,39,+0.5%,60,-0.6%,51,-0.1%,13,+1.1%,20,+1.6%,13,+2.7%
Vince Carter,34.8,DAL,Wing,1507,73,-1.4%,74,-1.6%,53,-0.1%,33,+0.9%,37,+0.8%,50,+0.0%,34,+0.7%,36,+0.8%
Omri Casspi,23.4,CLE,Forward,1261,15,+2.1%,40,+0.7%,59,-0.4%,55,-0.3%,59,-0.7%,14,+1.1%,73,-1.1%,50,+0.0%
Mario Chalmers,25.5,MIA,Point,1795,64,-0.9%,22,+1.9%,9,+2.4%,75,-1.6%,38,+0.8%,61,-0.3%,91,-2.4%,90,-2.7%
Tyson Chandler,29.1,NYK,Big,2055,79,-1.8%,82,-2.5%,32,+0.8%,7,+3.7%,7,+4.5%,62,-0.3%,83,-1.7%,82,-2.0%
Wilson Chandler,24.5,DEN,Forward,210,8,+3.0%,95,-4.6%,64,-0.5%,5,+4.4%,9,+3.9%,0,+3.7%,95,-2.9%,37,+0.8%
Josh Childress,28.4,PHX,Wing,443,12,+2.4%,4,+4.3%,88,-2.2%,98,-5.2%,99,-7.3%,58,-0.2%,5,+3.2%,11,+3.0%
Earl Clark,23.8,ORL,Big,499,24,+1.4%,1,+5.8%,37,+0.6%,95,-4.1%,87,-3.5%,99,-2.2%,50,-0.1%,86,-2.3%
Norris Cole,23.0,MIA,Point,1143,33,+0.8%,59,-0.4%,85,-1.9%,29,+1.0%,61,-0.9%,25,+0.7%,37,+0.6%,28,+1.3%
Jason Collins,32.9,ATL,Big,265,65,-0.9%,98,-5.9%,54,-0.1%,0,+7.2%,2,+7.0%,49,+0.1%,75,-1.2%,70,-1.1%
Darren Collison,24.2,IND,Point,1870,37,+0.6%,3,+4.6%,92,-2.7%,70,-1.2%,89,-3.9%,41,+0.2%,71,-0.9%,64,-0.7%
Nick Collison,31.0,OKC,Big,1249,18,+1.8%,94,-4.0%,7,+2.7%,52,-0.1%,17,+2.6%,12,+1.2%,46,+0.2%,26,+1.4%
Mike Conley,24.1,MEM,Point,2167,35,+0.7%,89,-3.3%,8,+2.6%,10,+3.1%,4,+5.8%,30,+0.6%,96,-3.0%,88,-2.4%
Brian Cook,30.9,WAS,Big,124,67,-1.0%,88,-3.2%,19,+1.5%,0,+7.5%,0,+9.1%,100,-2.7%,97,-3.2%,99,-5.9%
Daequan Cook,24.5,OKC,Wing,917,30,+1.0%,30,+1.3%,15,+1.7%,64,-0.9%,37,+0.8%,75,-0.7%,79,-1.4%,83,-2.1%
DeMarcus Cousins,21.2,SAC,Big,1922,20,+1.6%,16,+2.5%,82,-1.8%,24,+1.5%,53,-0.3%,35,+0.4%,93,-2.6%,84,-2.2%
Jamal Crawford,31.6,POR,Combo,1580,31,+0.9%,10,+3.2%,87,-2.1%,87,-2.7%,93,-4.8%,20,+0.8%,31,+0.8%,23,+1.6%
Jordan Crawford,23.0,WAS,Wing,1713,4,+4.4%,38,+0.9%,43,+0.4%,86,-2.5%,78,-2.1%,17,+0.9%,44,+0.3%,29,+1.2%
Dante Cunningham,24.5,MEM,Big,1080,55,-0.4%,25,+1.7%,58,-0.3%,94,-3.9%,90,-4.2%,24,+0.7%,16,+1.8%,13,+2.5%
Stephen Curry,23.6,GSW,Point,728,79,-1.8%,81,-2.3%,13,+1.9%,57,-0.4%,29,+1.5%,46,+0.1%,36,+0.7%,36,+0.8%
Samuel Dalembert,31.5,HOU,Big,1432,53,-0.2%,82,-2.5%,22,+1.3%,12,+2.8%,8,+4.1%,57,-0.2%,79,-1.4%,77,-1.6%
Marquis Daniels,30.8,BOS,Wing,440,51,-0.1%,51,-0.0%,89,-2.2%,23,+1.5%,59,-0.7%,56,-0.1%,30,+0.9%,38,+0.7%
Baron Davis,32.6,NYK,Point,584,25,+1.3%,39,+0.8%,98,-3.7%,60,-0.6%,92,-4.3%,13,+1.1%,10,+2.4%,7,+3.5%
Ed Davis,22.4,TOR,Big,1459,36,+0.7%,24,+1.7%,71,-0.9%,48,+0.1%,61,-0.8%,69,-0.5%,58,-0.4%,67,-0.8%
Glen Davis,25.8,ORL,Big,1395,16,+2.0%,38,+0.9%,60,-0.4%,43,+0.4%,49,+0.0%,70,-0.5%,59,-0.4%,67,-0.9%
Austin Daye,23.4,DET,Wing,494,31,+0.9%,70,-1.3%,84,-1.9%,16,+2.2%,44,+0.4%,3,+2.1%,75,-1.2%,34,+0.9%
DeMar DeRozan,22.2,TOR,Wing,2180,21,+1.5%,50,+0.0%,48,+0.2%,22,+1.6%,28,+1.7%,61,-0.3%,79,-1.5%,79,-1.8%
Carlos Delfino,29.2,MIL,Wing,1517,1,+6.5%,1,+6.0%,62,-0.4%,95,-4.0%,93,-4.5%,64,-0.4%,74,-1.1%,75,-1.5%
Luol Deng,26.5,CHI,Wing,2114,41,+0.4%,52,-0.1%,89,-2.3%,31,+0.9%,67,-1.4%,48,+0.1%,24,+1.3%,25,+1.4%
Boris Diaw,29.5,CHA,Forward,1007,55,-0.3%,47,+0.4%,55,-0.2%,28,+1.1%,36,+0.9%,64,-0.3%,71,-1.0%,73,-1.3%
Boris Diaw,29.5,SAS,Big,366,85,-2.3%,23,+1.7%,50,+0.0%,94,-3.9%,89,-3.9%,59,-0.2%,11,+2.4%,18,+2.1%
DeSagana Diop,29.8,CHA,Big,300,54,-0.3%,22,+1.8%,13,+1.8%,77,-1.8%,49,+0.0%,44,+0.2%,86,-2.0%,79,-1.8%
Keyon Dooling,31.5,BOS,Combo,629,13,+2.4%,35,+1.0%,72,-1.0%,52,-0.1%,64,-1.1%,97,-1.8%,14,+1.9%,47,+0.1%
Toney Douglas,25.6,NYK,Combo,617,66,-0.9%,19,+2.2%,56,-0.2%,5,+4.3%,8,+4.1%,96,-1.8%,99,-4.4%,99,-6.2%
Goran Dragic,25.5,HOU,Combo,1707,22,+1.5%,64,-0.8%,29,+0.9%,55,-0.3%,41,+0.6%,72,-0.5%,35,+0.7%,46,+0.2%
Jared Dudley,26.3,PHX,Wing,2009,67,-1.0%,96,-5.1%,4,+3.1%,3,+5.4%,1,+8.5%,39,+0.3%,99,-3.7%,94,-3.4%
Chris Duhon,29.2,ORL,Point,1199,75,-1.5%,42,+0.6%,64,-0.6%,37,+0.7%,47,+0.1%,42,+0.2%,70,-0.9%,63,-0.7%
Tim Duncan,35.5,SAS,Big,1630,89,-3.0%,52,-0.1%,24,+1.2%,31,+0.9%,22,+2.1%,77,-0.7%,77,-1.3%,83,-2.1%
Mike Dunleavy,31.1,MIL,Wing,1403,97,-5.8%,97,-5.8%,50,+0.0%,17,+2.1%,23,+2.1%,12,+1.2%,9,+2.5%,6,+3.7%
Kevin Durant,23.1,OKC,Forward,2535,72,-1.3%,8,+3.6%,86,-2.0%,89,-3.0%,94,-5.0%,29,+0.6%,31,+0.8%,26,+1.4%
Jerome Dyson,24.5,NOH,Point,178,98,-6.2%,63,-0.7%,90,-2.3%,67,-1.1%,86,-3.4%,47,+0.1%,1,+4.0%,4,+4.1%
Devin Ebanks,22.0,LAL,Wing,377,10,+2.7%,44,+0.5%,33,+0.7%,37,+0.6%,30,+1.4%,80,-0.8%,72,-1.0%,80,-1.9%
Wayne Ellington,23.9,MIN,Wing,935,64,-0.8%,51,+0.0%,57,-0.2%,73,-1.5%,73,-1.8%,42,+0.2%,21,+1.5%,22,+1.7%
Monta Ellis,26.0,GSW,Combo,1360,20,+1.6%,87,-3.0%,10,+2.4%,20,+1.7%,8,+4.1%,33,+0.5%,80,-1.5%,69,-1.1%
Monta Ellis,26.0,MIL,Wing,752,0,+8.0%,20,+2.1%,62,-0.5%,11,+2.9%,19,+2.4%,99,-2.2%,89,-2.3%,99,-4.5%
Semih Erden,25.3,CLE,Big,303,79,-1.8%,26,+1.6%,16,+1.7%,69,-1.2%,42,+0.6%,100,-2.4%,46,+0.3%,84,-2.2%
Jeremy Evans,24.0,UTA,Forward,162,6,+3.8%,48,+0.3%,3,+3.2%,93,-3.6%,54,-0.4%,16,+1.0%,70,-0.9%,48,+0.1%
Maurice Evans,33.0,WAS,Wing,318,86,-2.5%,67,-1.0%,81,-1.6%,75,-1.7%,86,-3.3%,10,+1.3%,7,+3.0%,3,+4.3%
Reggie Evans,31.5,LAC,Big,739,1,+6.3%,13,+2.8%,85,-1.9%,63,-0.8%,83,-2.7%,71,-0.5%,40,+0.5%,51,-0.0%
Tyreke Evans,22.1,SAC,Wing,2152,20,+1.6%,57,-0.4%,22,+1.3%,64,-0.9%,43,+0.4%,43,+0.2%,53,-0.2%,51,-0.1%
Kenneth Faried,21.9,DEN,Big,996,30,+0.9%,11,+3.0%,68,-0.8%,76,-1.7%,81,-2.5%,59,-0.2%,56,-0.3%,61,-0.5%
Jordan Farmar,24.9,NJN,Combo,796,11,+2.5%,52,-0.0%,61,-0.4%,25,+1.4%,35,+1.0%,86,-1.0%,49,+0.0%,68,-1.0%
Derrick Favors,20.3,UTA,Big,1349,75,-1.6%,90,-3.4%,74,-1.2%,35,+0.8%,56,-0.4%,23,+0.8%,6,+3.1%,6,+3.8%
Raymond Felton,27.3,POR,Point,1899,74,-1.5%,76,-1.7%,25,+1.1%,21,+1.7%,16,+2.8%,75,-0.7%,57,-0.4%,69,-1.1%
Rudy Fernandez,26.6,DEN,Wing,685,46,+0.1%,78,-2.0%,35,+0.7%,26,+1.3%,25,+2.0%,65,-0.4%,42,+0.4%,50,+0.0%
Landry Fields,23.3,NYK,Wing,1855,68,-1.1%,37,+0.9%,46,+0.2%,40,+0.5%,38,+0.8%,50,+0.0%,83,-1.7%,78,-1.7%
Derek Fisher,37.2,LAL,Point,1100,16,+2.1%,89,-3.3%,95,-3.1%,5,+4.4%,31,+1.3%,91,-1.3%,3,+3.4%,19,+2.0%
Derek Fisher,37.2,OKC,Point,361,38,+0.6%,87,-3.0%,26,+1.1%,43,+0.4%,29,+1.5%,3,+1.9%,57,-0.3%,24,+1.6%
Jonny Flynn,22.7,POR,Point,270,35,+0.7%,43,+0.6%,87,-2.1%,64,-0.9%,85,-3.0%,6,+1.6%,31,+0.8%,14,+2.4%
Gary Forbes,26.7,TOR,Wing,649,61,-0.7%,32,+1.2%,96,-3.3%,55,-0.3%,88,-3.6%,14,+1.1%,23,+1.4%,14,+2.4%
T.J. Ford,28.6,SAS,Point,160,62,-0.8%,55,-0.2%,97,-3.6%,92,-3.4%,98,-7.0%,5,+1.7%,1,+5.4%,1,+7.2%
Jeff Foster,34.8,IND,Big,140,94,-3.8%,90,-3.4%,63,-0.5%,1,+6.8%,3,+6.3%,85,-1.0%,85,-1.9%,91,-2.9%
Randy Foye,28.1,LAC,Wing,1632,43,+0.3%,76,-1.7%,49,+0.1%,18,+2.0%,24,+2.0%,30,+0.6%,69,-0.9%,56,-0.3%
Jimmer Fredette,22.7,SAC,Combo,1056,69,-1.2%,16,+2.4%,78,-1.4%,53,-0.2%,70,-1.5%,52,-0.0%,68,-0.8%,66,-0.8%
Channing Frye,28.5,PHX,Big,1653,66,-1.0%,97,-5.7%,7,+2.7%,1,+7.0%,0,+9.7%,69,-0.5%,98,-3.5%,96,-3.9%
Sundiata Gaines,25.5,NJN,Combo,723,63,-0.8%,69,-1.2%,76,-1.3%,64,-0.9%,79,-2.2%,40,+0.2%,6,+3.1%,8,+3.4%
Danilo Gallinari,23.2,DEN,Forward,1347,78,-1.8%,75,-1.7%,19,+1.5%,16,+2.2%,10,+3.7%,80,-0.8%,74,-1.2%,81,-2.0%
Francisco Garcia,29.8,SAC,Wing,770,80,-1.9%,90,-3.5%,58,-0.2%,45,+0.3%,48,+0.1%,26,+0.7%,8,+2.7%,8,+3.4%
Kevin Garnett,35.5,BOS,Big,1855,46,+0.1%,91,-3.6%,70,-0.9%,40,+0.5%,54,-0.4%,31,+0.5%,3,+3.4%,5,+3.9%
Marc Gasol,26.8,MEM,Big,2363,83,-2.1%,98,-5.8%,8,+2.6%,6,+4.1%,2,+6.7%,31,+0.5%,80,-1.5%,68,-0.9%
Pau Gasol,31.3,LAL,Big,2425,47,+0.0%,86,-3.0%,70,-0.9%,22,+1.6%,40,+0.6%,51,-0.0%,10,+2.4%,15,+2.4%
Rudy Gay,25.2,MEM,Forward,2415,7,+3.3%,80,-2.2%,21,+1.4%,29,+1.1%,19,+2.4%,79,-0.8%,37,+0.6%,54,-0.2%
Alonzo Gee,24.4,CLE,Wing,1785,91,-3.3%,45,+0.5%,27,+1.0%,67,-1.1%,51,-0.1%,74,-0.6%,45,+0.3%,57,-0.4%
Paul George,21.5,IND,Wing,1937,91,-3.2%,64,-0.8%,87,-2.0%,33,+0.9%,65,-1.2%,4,+1.8%,47,+0.2%,20,+2.0%
Daniel Gibson,25.7,CLE,Wing,885,95,-4.0%,66,-0.9%,27,+1.0%,13,+2.6%,11,+3.6%,92,-1.4%,78,-1.4%,90,-2.7%
Taj Gibson,26.4,CHI,Big,1199,99,-6.3%,87,-3.1%,4,+3.1%,69,-1.2%,25,+2.0%,37,+0.3%,32,+0.8%,31,+1.1%
Manu Ginobili,34.3,SAS,Wing,787,28,+1.1%,30,+1.3%,66,-0.7%,92,-3.4%,90,-4.1%,11,+1.2%,19,+1.6%,12,+2.8%
Mickell Gladness,25.3,GSW,Big,222,98,-6.3%,3,+4.9%,31,+0.9%,83,-2.2%,67,-1.3%,93,-1.5%,87,-2.1%,95,-3.6%
Ryan Gomes,29.2,LAC,Forward,366,77,-1.7%,6,+3.8%,61,-0.4%,38,+0.6%,46,+0.2%,86,-1.0%,96,-3.0%,97,-4.0%
Drew Gooden,30.1,MIL,Big,1462,0,+8.2%,12,+3.0%,87,-2.1%,38,+0.6%,71,-1.6%,94,-1.5%,48,+0.1%,75,-1.4%
Ben Gordon,28.6,DET,Combo,1343,17,+1.8%,44,+0.5%,53,-0.1%,80,-1.9%,76,-2.0%,93,-1.4%,7,+2.9%,25,+1.5%
Eric Gordon,22.9,NOH,Combo,303,32,+0.8%,51,-0.0%,49,+0.1%,55,-0.3%,52,-0.2%,4,+1.9%,82,-1.7%,45,+0.2%
Marcin Gortat,27.7,PHX,Big,2108,70,-1.2%,98,-6.1%,20,+1.5%,0,+7.0%,0,+8.5%,36,+0.3%,94,-2.7%,87,-2.4%
Andrew Goudelock,22.9,LAL,Combo,399,86,-2.5%,41,+0.7%,5,+3.1%,66,-1.0%,22,+2.1%,28,+0.6%,97,-3.4%,90,-2.8%
