Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Sam Cassell,34.0,MIN,Point,496,94,52.7%,76,62%,82,47%,82,46%,76,46%,0,27%,100,45%,85,42%
Kelvin Cato,29.2,HOU,Big,146,95,59.1%,68,69%,63,40%,3,0%,30,33%,0,0%,0,0%,0,0%
Doug Christie,33.5,SAC,Wing,458,50,44.5%,47,52%,28,22%,44,33%,33,32%,0,47%,0,33%,79,40%
Jason Collins,24.9,BKN,Big,263,8,36.8%,20,52%,3,0%,25,27%,5,18%,0,0%,0,0%,0,0%
Austin Croshere,28.5,IND,Forward,204,44,40.7%,0,42%,0,0%,22,20%,0,18%,0,13%,100,44%,67,33%
Marquis Daniels,22.8,DAL,Combo,179,56,45.1%,89,57%,67,44%,22,30%,78,41%,0,0%,0,20%,0,14%
Baron Davis,24.6,NOP,Combo,261,44,44.7%,67,52%,0,17%,44,35%,11,31%,0,25%,33,33%,50,33%
Ricky Davis,24.1,BOS,Wing,121,72,47.4%,64,57%,50,33%,11,23%,8,25%,0,67%,0,40%,0,50%
Vlade Divac,35.7,SAC,Big,235,25,43.7%,23,53%,20,27%,85,46%,38,34%,0,0%,0,0%,0,0%
Tim Duncan,27.5,SAS,Big,401,73,52.2%,78,70%,73,42%,88,49%,88,44%,0,0%,0,0%,0,0%
Michael Finley,30.7,DAL,Wing,196,39,43.4%,17,38%,100,67%,67,40%,94,48%,0,22%,26,29%,13,27%
Derek Fisher,29.2,LAL,Combo,495,89,49.3%,44,50%,11,19%,89,43%,44,34%,0,24%,100,67%,100,45%
Jeff Foster,26.8,IND,Big,309,93,58.1%,80,71%,0,0%,15,13%,3,13%,0,0%,0,0%,0,0%
Rick Fox,34.3,LAL,Wing,142,3,32.4%,67,60%,3,0%,44,33%,6,20%,0,50%,0,0%,0,14%
Steve Francis,26.7,HOU,Point,223,88,49.3%,88,63%,76,45%,24,26%,29,32%,0,100%,0,33%,0,47%
Kevin Garnett,27.5,MIN,Big,780,53,46.3%,60,66%,60,39%,55,39%,53,39%,0,0%,0,42%,0,42%
Pau Gasol,23.3,MEM,Big,133,90,57.1%,53,63%,90,52%,90,50%,98,52%,0,0%,0,0%,0,0%
Devean George,26.2,LAL,Forward,470,89,54.0%,67,57%,100,60%,56,38%,89,44%,0,37%,67,38%,100,37%
Manu Ginobili,26.3,SAS,Wing,278,86,51.1%,97,71%,50,33%,8,22%,28,29%,0,42%,0,24%,33,30%
Brian Grant,31.7,MIA,Big,399,18,42.9%,38,55%,53,38%,53,38%,48,38%,0,0%,0,0%,0,0%
Richard Hamilton,25.7,DET,Wing,930,69,47.0%,72,62%,75,43%,56,36%,64,39%,100,56%,37,30%,83,42%
Anfernee Hardaway,32.3,NYK,Wing,167,22,40.5%,33,45%,58,38%,36,32%,39,34%,0,33%,0,36%,0,36%
Al Harrington,23.7,IND,Forward,427,56,43.9%,78,60%,22,23%,11,19%,33,21%,0,67%,0,0%,0,50%
Lucious Harris,32.9,BKN,Combo,178,22,43.6%,33,46%,78,50%,78,40%,89,42%,0,25%,0,33%,0,30%
Udonis Haslem,23.4,MIA,Big,195,10,39.4%,3,39%,98,67%,40,33%,57,40%,0,0%,0,0%,0,0%
Trenton Hassell,24.7,MIN,Wing,474,94,52.5%,94,71%,83,46%,81,44%,83,45%,0,0%,0,50%,0,50%
Nene Hilario,21.1,DEN,Big,132,35,44.4%,68,69%,33,30%,18,20%,8,25%,0,0%,0,0%,0,0%
Fred Hoiberg,31.0,MIN,Wing,428,97,58.8%,83,67%,22,20%,67,40%,50,36%,89,50%,84,43%,92,46%
Robert Horry,33.2,SAS,Big,208,88,55.8%,98,77%,3,0%,60,40%,8,25%,0,0%,100,42%,100,36%
Lindsey Hunter,32.9,DET,Combo,252,0,34.7%,44,50%,22,25%,11,24%,0,24%,0,22%,0,25%,0,24%
Jim Jackson,33.0,HOU,Wing,218,31,43.0%,53,56%,36,27%,97,58%,81,44%,0,27%,0,23%,0,25%
Mike James,28.4,DET,Point,182,53,45.8%,71,61%,24,17%,0,8%,0,11%,0,50%,0,50%,0,50%
Antawn Jamison,27.4,DAL,Forward,103,78,47.9%,89,60%,78,47%,67,40%,78,44%,0,40%,0,0%,0,25%
Richard Jefferson,23.4,BKN,Wing,457,53,44.6%,61,56%,78,44%,25,30%,42,34%,0,18%,47,32%,17,27%
Anthony Johnson,29.1,IND,Point,329,24,39.7%,12,30%,65,42%,65,38%,65,39%,0,60%,0,20%,46,30%
Ervin Johnson,35.9,MIN,Big,356,68,50.0%,50,61%,45,36%,3,0%,30,33%,0,0%,0,0%,0,0%
Damon Jones,27.2,MIL,Point,144,100,69.7%,100,67%,0,0%,100,57%,100,57%,0,63%,0,42%,100,50%
Eddie Jones,32.0,MIA,Wing,480,42,43.4%,69,61%,61,39%,44,33%,44,35%,33,29%,42,31%,33,30%
Fred Jones,24.6,IND,Wing,254,100,61.0%,53,56%,31,25%,92,53%,92,47%,0,20%,95,59%,100,50%
Jason Kidd,30.6,BKN,Point,475,18,38.1%,53,52%,29,29%,53,37%,41,35%,0,25%,11,21%,8,22%
Kerry Kittles,29.4,BKN,Wing,415,89,51.1%,75,63%,44,31%,83,46%,75,41%,0,31%,53,33%,50,33%
Toni Kukoc,35.1,MIL,Forward,104,100,57.6%,100,64%,89,50%,100,56%,100,55%,0,50%,0,29%,0,36%
Voshon Lenard,30.5,DEN,Wing,163,81,50.7%,25,44%,69,43%,64,39%,69,40%,0,17%,95,59%,96,48%
George Lynch,33.2,NOP,Wing,145,64,46.5%,36,47%,39,29%,94,57%,97,50%,0,25%,0,25%,0,25%
Mark Madsen,27.8,MIN,Big,219,83,54.8%,38,55%,88,50%,0,0%,90,50%,0,0%,0,0%,0,0%
Jamaal Magloire,25.4,NOP,Big,240,13,41.8%,30,54%,20,27%,40,33%,23,29%,0,0%,0,0%,0,0%
Karl Malone,40.3,LAL,Big,796,40,45.0%,45,56%,35,33%,70,42%,68,40%,0,0%,0,0%,0,0%
Stephon Marbury,26.7,NYK,Point,174,35,41.0%,29,43%,53,36%,71,39%,53,38%,0,0%,56,30%,46,30%
Darrick Martin,32.7,MIN,Point,177,6,31.6%,6,29%,0,0%,18,21%,6,21%,0,67%,0,20%,31,28%
Kenyon Martin,25.8,BKN,Big,406,78,54.0%,75,69%,45,36%,75,43%,50,39%,0,0%,0,0%,0,0%
Desmond Mason,26.1,MIL,Wing,197,6,33.8%,11,38%,64,40%,28,30%,36,33%,0,0%,0,0%,0,0%
Walter McCarty,29.7,BOS,Big,126,100,63.6%,100,100%,100,100%,90,50%,100,57%,0,40%,0,44%,0,43%
Slava Medvedenko,24.6,LAL,Big,237,30,44.0%,63,67%,75,43%,48,35%,45,37%,0,0%,0,0%,0,0%
Andre Miller,27.6,DEN,Combo,173,78,47.2%,100,63%,33,32%,67,38%,33,34%,0,0%,0,0%,0,0%
Brad Miller,27.6,SAC,Big,363,85,55.1%,90,74%,28,29%,90,50%,85,44%,0,100%,0,0%,0,25%
Reggie Miller,38.2,IND,Wing,453,83,50.9%,31,44%,42,30%,86,48%,78,44%,78,44%,58,35%,67,38%
Yao Ming,23.1,HOU,Big,187,45,45.6%,95,75%,43,35%,60,40%,43,37%,0,0%,0,0%,0,0%
Cuttino Mobley,28.2,HOU,Wing,208,36,43.2%,92,70%,11,7%,67,40%,14,26%,0,50%,0,21%,29,30%
Steve Nash,29.7,DAL,Point,195,47,42.9%,47,50%,53,36%,41,32%,35,33%,0,0%,0,40%,69,38%
Rasho Nesterovic,27.4,SAS,Big,261,28,43.9%,15,48%,63,40%,80,46%,83,43%,0,0%,0,0%,0,0%
Dirk Nowitzki,25.4,DAL,Big,210,60,48.5%,35,55%,30,29%,80,46%,73,42%,0,100%,0,38%,0,47%
Jermaine O'Neal,25.1,IND,Big,601,15,42.3%,57,64%,57,39%,38,31%,40,35%,0,0%,0,0%,0,0%
Shaquille O'Neal,31.7,LAL,Big,918,98,59.3%,93,74%,68,40%,3,0%,63,40%,0,0%,0,0%,0,0%
Lamar Odom,24.0,MIA,Forward,509,67,47.0%,56,53%,67,39%,78,43%,67,41%,0,0%,33,32%,33,32%
Mehmet Okur,24.4,DET,Big,243,57,47.6%,25,54%,93,53%,33,29%,70,41%,0,50%,0,33%,0,40%
Michael Olowokandi,28.6,MIN,Big,222,3,32.4%,53,63%,15,26%,3,0%,8,25%,0,0%,0,0%,0,0%
Tony Parker,21.5,SAS,Point,384,65,47.3%,94,64%,41,29%,35,31%,24,31%,0,0%,89,41%,77,38%
Gary Payton,35.3,LAL,Point,766,41,41.4%,82,62%,35,29%,6,17%,12,24%,0,17%,44,28%,23,25%
Anthony Peeler,33.9,SAC,Combo,229,11,35.7%,0,33%,100,67%,0,23%,22,32%,0,8%,0,46%,25,27%
Paul Pierce,26.1,BOS,Wing,161,11,38.0%,42,50%,50,33%,14,25%,19,28%,0,0%,26,29%,21,29%
James Posey,26.8,MEM,Wing,128,33,43.1%,86,68%,17,13%,0,0%,3,9%,0,0%,0,33%,0,17%
Tayshaun Prince,23.7,DET,Wing,792,44,44.1%,89,68%,22,20%,31,31%,17,27%,11,27%,16,26%,8,27%
Michael Redd,24.2,MIL,Wing,192,58,45.1%,28,44%,44,31%,89,52%,86,45%,0,33%,0,29%,42,32%
Rodney Rogers,32.4,BKN,Forward,223,0,36.0%,33,46%,56,38%,22,20%,44,26%,0,0%,0,28%,0,24%
Kareem Rush,23.0,LAL,Wing,298,92,52.1%,0,17%,89,50%,19,29%,47,35%,0,20%,89,45%,88,43%
Joe Smith,28.3,MIL,Big,176,65,49.1%,18,50%,78,44%,98,53%,90,50%,0,0%,0,0%,0,0%
Latrell Sprewell,33.1,MIN,Wing,768,75,48.4%,75,63%,67,42%,61,37%,67,39%,44,34%,79,42%,75,39%
Peja Stojakovic,26.4,SAC,Wing,516,56,44.6%,44,51%,19,19%,78,44%,58,37%,0,24%,63,36%,46,32%
Wally Szczerbiak,26.7,MIN,Wing,294,67,46.8%,22,42%,92,52%,75,41%,89,45%,0,33%,68,37%,58,36%
Maurice Taylor,27.0,HOU,Big,118,55,47.4%,83,71%,83,45%,60,40%,78,42%,0,0%,0,0%,0,0%
Kurt Thomas,31.1,NYK,Big,140,18,42.9%,8,43%,83,45%,68,42%,80,43%,0,0%,0,0%,0,0%
Jamaal Tinsley,25.7,IND,Point,422,59,47.1%,35,44%,94,63%,47,36%,94,53%,0,42%,33,28%,62,31%
Hedo Turkoglu,24.6,SAS,Wing,267,25,40.7%,11,38%,14,11%,58,36%,25,29%,0,50%,5,25%,54,33%
Keith Van Horn,28.0,MIL,Forward,134,33,39.1%,11,43%,33,25%,0,18%,11,20%,0,33%,0,43%,0,40%
Dwyane Wade,21.8,MIA,Combo,509,67,46.3%,78,55%,56,40%,33,34%,56,37%,0,67%,0,25%,0,43%
Antoine Walker,27.2,DAL,Forward,138,22,37.5%,44,50%,11,15%,89,50%,11,20%,0,50%,0,0%,0,11%
Ben Wallace,29.1,DET,Big,926,45,45.6%,28,54%,20,27%,45,34%,28,31%,0,0%,0,0%,0,0%
Rasheed Wallace,29.1,DET,Big,802,33,44.2%,48,61%,50,37%,73,43%,57,40%,0,40%,0,20%,0,24%
Luke Walton,23.6,LAL,Big,124,23,43.1%,5,42%,3,0%,3,0%,0,0%,0,0%,0,56%,0,38%
Chris Webber,30.7,SAC,Big,446,43,45.5%,43,56%,40,34%,78,45%,65,40%,0,0%,0,25%,0,25%
Jiri Welsch,23.8,BOS,Wing,100,78,50.0%,97,71%,3,0%,100,71%,97,50%,0,0%,0,0%,0,0%
David Wesley,33.0,NOP,Wing,242,17,39.0%,3,25%,0,0%,17,28%,22,28%,0,29%,74,39%,63,37%
David West,23.2,NOP,Big,110,75,53.6%,88,73%,13,20%,100,67%,25,31%,0,0%,0,0%,0,0%
Aaron Williams,32.1,BKN,Big,146,80,54.5%,63,67%,53,38%,23,25%,30,33%,0,0%,0,0%,0,0%
Jason Williams,28.0,MEM,Point,125,12,37.8%,24,40%,88,50%,12,20%,18,29%,0,0%,56,30%,38,29%
Corliss Williamson,29.9,DET,Forward,322,11,37.0%,22,44%,44,31%,44,23%,56,29%,0,0%,0,0%,0,0%
Metta World Peace,24.0,IND,Wing,585,28,41.8%,50,53%,33,26%,39,33%,31,30%,56,35%,21,27%,25,30%
