Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Will Barton,27.8,DEN,Wing,1189,41,-0.8%,38,-1.2%,71,+1.3%,69,+1.1%,76,+2.4%,18,-1.3%,52,+0.0%,35,-1.2%
Nicolas Batum,29.9,CHA,Wing,2338,64,+0.6%,24,-2.1%,38,-0.7%,48,-0.1%,41,-0.7%,46,-0.2%,87,+3.0%,82,+2.9%
Jerryd Bayless,30.2,MIN,Point,637,13,-3.3%,24,-2.1%,6,-3.7%,88,+2.9%,40,-0.8%,82,+1.2%,76,+1.7%,83,+2.9%
Aron Baynes,31.9,BOS,Big,810,60,+0.4%,39,-1.1%,70,+1.2%,74,+1.5%,78,+2.7%,38,-0.4%,32,-1.2%,28,-1.7%
Kent Bazemore,29.3,ATL,Wing,1639,15,-3.1%,63,+0.8%,18,-1.9%,72,+1.3%,43,-0.6%,91,+1.7%,22,-2.0%,48,-0.2%
Bradley Beal,25.3,WAS,Wing,3025,94,+3.6%,24,-2.2%,16,-2.1%,48,-0.1%,23,-2.2%,94,+2.0%,83,+2.4%,90,+4.4%
Malik Beasley,21.9,DEN,Wing,1789,75,+1.4%,61,+0.7%,40,-0.6%,31,-1.1%,26,-1.7%,48,-0.1%,68,+1.2%,66,+1.1%
Michael Beasley,29.8,LAL,Big,254,31,-1.4%,92,+4.7%,99,+7.2%,9,-3.0%,89,+4.2%,52,-0.0%,0,-8.9%,0,-8.9%
Marco Belinelli,32.6,SAS,Wing,1796,64,+0.7%,46,-0.5%,5,-4.0%,2,-5.7%,1,-9.7%,98,+2.6%,98,+7.6%,99,+10.2%
DeAndre' Bembry,24.3,ATL,Wing,1873,38,-0.9%,86,+3.5%,37,-0.7%,14,-2.2%,16,-2.9%,48,-0.1%,42,-0.5%,44,-0.6%
Dragan Bender,21.0,PHX,Big,776,61,+0.5%,44,-0.6%,50,-0.1%,11,-2.5%,18,-2.6%,67,+0.5%,85,+2.7%,85,+3.2%
Davis Bertans,26.0,SAS,Big,1594,98,+4.9%,38,-1.2%,9,-3.2%,2,-4.9%,1,-8.1%,86,+1.4%,99,+7.9%,99,+9.3%
Patrick Beverley,30.3,LAC,Combo,2121,79,+1.6%,26,-2.0%,43,-0.5%,15,-2.1%,18,-2.6%,75,+0.8%,91,+3.9%,91,+4.6%
Bismack Biyombo,26.2,CHA,Big,755,19,-2.4%,22,-2.3%,61,+0.6%,76,+1.7%,75,+2.3%,83,+1.2%,32,-1.2%,51,+0.0%
Nemanja Bjelica,30.5,SAC,Big,1795,95,+3.8%,83,+3.2%,4,-4.4%,38,-0.6%,7,-5.0%,81,+1.1%,61,+0.6%,73,+1.8%
Eric Bledsoe,28.9,MIL,Point,2266,90,+2.6%,77,+2.3%,44,-0.5%,37,-0.6%,36,-1.1%,41,-0.3%,36,-0.9%,36,-1.2%
Bojan Bogdanovic,29.5,IND,Forward,2547,82,+1.8%,16,-3.2%,61,+0.6%,39,-0.6%,50,-0.0%,81,+1.1%,79,+2.1%,86,+3.2%
Andrew Bogut,33.9,GSW,Big,126,82,+1.8%,67,+1.2%,92,+3.3%,84,+2.4%,95,+5.7%,33,-0.6%,2,-6.3%,2,-6.9%
Devin Booker,22.0,PHX,Combo,2239,94,+3.4%,23,-2.2%,45,-0.4%,53,+0.2%,48,-0.2%,88,+1.6%,63,+0.9%,79,+2.4%
Avery Bradley,27.9,LAC,Wing,1462,24,-1.9%,8,-4.9%,42,-0.5%,92,+3.5%,82,+3.0%,69,+0.6%,71,+1.4%,75,+1.9%
Avery Bradley,27.9,MEM,Wing,442,71,+1.1%,22,-2.3%,96,+4.4%,97,+5.0%,99,+9.4%,2,-3.3%,8,-3.8%,2,-7.1%
Corey Brewer,32.7,PHI,Forward,120,0,-15.5%,100,+8.5%,34,-0.9%,17,-2.1%,15,-3.0%,8,-1.8%,7,-3.8%,5,-5.5%
Corey Brewer,32.7,SAC,Wing,332,27,-1.8%,42,-0.8%,88,+2.5%,26,-1.4%,62,+1.0%,18,-1.3%,65,+1.0%,48,-0.3%
Malcolm Brogdon,25.9,MIL,Combo,1820,64,+0.6%,97,+6.1%,17,-2.0%,19,-1.9%,10,-3.8%,50,-0.0%,20,-2.2%,23,-2.2%
MarShon Brooks,29.8,MEM,Wing,368,12,-3.4%,56,+0.2%,60,+0.6%,56,+0.4%,61,+1.0%,15,-1.4%,54,+0.2%,36,-1.2%
Jaylen Brown,22.0,BOS,Wing,1852,28,-1.7%,85,+3.4%,52,+0.0%,17,-2.0%,24,-2.0%,22,-1.1%,44,-0.3%,34,-1.4%
Lorenzo Brown,28.2,TOR,Wing,147,3,-5.6%,83,+3.2%,5,-3.9%,3,-4.2%,1,-8.1%,97,+2.4%,83,+2.5%,92,+4.9%
Reggie Bullock,27.6,DET,Wing,1352,98,+5.0%,57,+0.3%,52,+0.0%,12,-2.5%,20,-2.5%,62,+0.3%,77,+1.9%,78,+2.2%
Reggie Bullock,27.6,LAL,Wing,519,64,+0.6%,48,-0.4%,93,+3.5%,40,-0.5%,81,+2.9%,68,+0.5%,12,-3.1%,19,-2.6%
Trey Burke,26.0,NYK,Point,677,45,-0.6%,40,-1.0%,81,+2.0%,89,+3.2%,93,+5.2%,12,-1.5%,17,-2.7%,10,-4.2%
Trey Burke,26.0,DAL,Point,407,88,+2.3%,27,-2.0%,59,+0.5%,45,-0.3%,54,+0.2%,27,-0.9%,84,+2.6%,73,+1.8%
Alec Burks,27.3,UTA,Wing,255,10,-3.9%,76,+2.1%,25,-1.4%,58,+0.5%,38,-0.9%,22,-1.1%,49,-0.1%,36,-1.2%
Alec Burks,27.3,CLE,Wing,954,29,-1.6%,81,+2.8%,82,+2.0%,56,+0.4%,77,+2.4%,31,-0.7%,4,-4.6%,5,-5.3%
Alec Burks,27.3,SAC,Wing,111,78,+1.5%,96,+5.8%,55,+0.2%,26,-1.4%,34,-1.2%,23,-1.0%,9,-3.5%,8,-4.6%
Jimmy Butler,29.1,MIN,Wing,361,17,-2.8%,55,+0.2%,8,-3.5%,3,-4.8%,1,-8.3%,96,+2.2%,96,+5.9%,98,+8.1%
Jimmy Butler,29.1,PHI,Forward,1823,63,+0.6%,73,+1.8%,57,+0.4%,32,-1.0%,43,-0.6%,35,-0.5%,39,-0.7%,35,-1.2%
Bruno Caboclo,23.1,MEM,Forward,783,68,+0.9%,32,-1.6%,76,+1.6%,9,-3.0%,31,-1.4%,73,+0.7%,81,+2.3%,83,+3.0%
Jose Calderon,37.1,DET,Combo,580,3,-5.6%,36,-1.3%,13,-2.5%,86,+2.6%,53,+0.1%,85,+1.3%,49,-0.1%,67,+1.1%
Kentavious Caldwell-Pope,25.7,LAL,Wing,1989,45,-0.5%,7,-5.1%,29,-1.2%,71,+1.3%,51,+0.1%,83,+1.2%,92,+3.9%,93,+5.1%
Isaiah Canaan,27.4,PHX,Combo,500,47,-0.4%,22,-2.3%,15,-2.3%,44,-0.3%,18,-2.6%,77,+1.0%,92,+3.9%,92,+4.9%
Clint Capela,24.5,HOU,Big,2244,64,+0.7%,78,+2.5%,91,+3.0%,27,-1.4%,69,+1.6%,52,-0.0%,6,-4.1%,10,-4.1%
DeMarre Carroll,32.3,BKN,Forward,1696,26,-1.8%,34,-1.5%,66,+1.0%,64,+0.8%,70,+1.8%,56,+0.1%,43,-0.4%,47,-0.3%
Vince Carter,41.8,ATL,Big,1322,28,-1.6%,46,-0.5%,33,-1.0%,38,-0.6%,28,-1.6%,8,-1.8%,91,+3.9%,76,+2.0%
Michael Carter-Williams,27.1,ORL,Combo,222,50,-0.2%,6,-5.3%,14,-2.4%,94,+4.0%,69,+1.7%,5,-2.2%,96,+5.8%,88,+3.6%
Omri Casspi,30.4,MEM,Forward,492,81,+1.7%,79,+2.6%,76,+1.6%,72,+1.3%,80,+2.9%,16,-1.4%,6,-4.1%,5,-5.5%
Willie Cauley-Stein,25.2,SAC,Big,2222,80,+1.7%,89,+4.1%,3,-4.9%,51,+0.1%,7,-4.8%,57,+0.1%,60,+0.6%,62,+0.7%
Tyson Chandler,36.1,LAL,Big,785,41,-0.8%,5,-5.9%,26,-1.3%,83,+2.3%,61,+0.9%,88,+1.5%,89,+3.4%,93,+5.0%
Wilson Chandler,31.5,PHI,Big,951,97,+4.6%,69,+1.5%,37,-0.7%,41,-0.4%,35,-1.1%,40,-0.4%,53,+0.0%,47,-0.3%
Wilson Chandler,31.5,LAC,Forward,210,5,-4.9%,54,+0.1%,98,+5.1%,11,-2.6%,77,+2.5%,56,+0.1%,16,-2.7%,18,-2.6%
Marquese Chriss,21.3,CLE,Big,394,10,-3.8%,93,+4.7%,42,-0.5%,25,-1.5%,24,-2.0%,98,+2.4%,3,-5.1%,18,-2.7%
Ian Clark,27.7,NOP,Combo,944,27,-1.7%,13,-4.0%,33,-0.9%,56,+0.4%,44,-0.5%,66,+0.5%,92,+4.0%,90,+4.5%
Jordan Clarkson,26.4,CLE,Combo,2179,86,+2.1%,69,+1.6%,28,-1.3%,5,-3.8%,6,-5.1%,98,+2.5%,65,+1.0%,87,+3.5%
Darren Collison,31.2,IND,Point,2143,77,+1.5%,6,-5.3%,35,-0.8%,95,+4.2%,84,+3.4%,73,+0.7%,69,+1.2%,75,+1.9%
Mike Conley,31.1,MEM,Point,2341,54,-0.0%,37,-1.2%,92,+3.3%,25,-1.5%,70,+1.8%,47,-0.2%,43,-0.5%,44,-0.6%
Pat Connaughton,25.8,MIL,Wing,1153,45,-0.6%,23,-2.2%,39,-0.6%,62,+0.7%,52,+0.1%,22,-1.1%,88,+3.2%,77,+2.1%
DeMarcus Cousins,28.2,GSW,Big,753,55,+0.0%,97,+6.3%,56,+0.3%,1,-6.1%,4,-5.8%,35,-0.5%,50,-0.1%,44,-0.6%
Robert Covington,27.9,PHI,Forward,439,51,-0.2%,83,+3.1%,52,+0.0%,30,-1.1%,35,-1.1%,4,-2.3%,56,+0.3%,25,-2.0%
Robert Covington,27.9,MIN,Wing,748,25,-1.9%,36,-1.3%,73,+1.4%,29,-1.2%,54,+0.2%,38,-0.4%,72,+1.5%,66,+1.1%
Allen Crabbe,26.6,BKN,Wing,1117,48,-0.3%,18,-2.9%,26,-1.3%,78,+1.8%,57,+0.5%,76,+0.8%,73,+1.6%,79,+2.4%
Jamal Crawford,38.6,PHX,Point,1208,35,-1.1%,77,+2.4%,14,-2.5%,66,+1.0%,30,-1.5%,59,+0.2%,32,-1.2%,40,-0.9%
Jae Crowder,28.3,UTA,Big,2158,35,-1.1%,10,-4.6%,24,-1.4%,51,+0.1%,32,-1.4%,53,+0.0%,96,+6.0%,96,+6.0%
Dante Cunningham,31.5,SAS,Forward,834,6,-4.7%,71,+1.7%,18,-1.9%,91,+3.5%,69,+1.6%,49,-0.1%,11,-3.2%,14,-3.3%
Seth Curry,28.2,POR,Wing,1362,44,-0.6%,18,-3.1%,54,+0.1%,63,+0.7%,60,+0.9%,68,+0.5%,75,+1.7%,78,+2.2%
Stephen Curry,30.6,GSW,Point,2326,99,+5.8%,89,+4.1%,5,-4.0%,0,-7.8%,0,-11.8%,94,+2.1%,96,+5.6%,98,+7.7%
Troy Daniels,27.3,PHX,Wing,706,51,-0.2%,25,-2.0%,26,-1.3%,49,-0.0%,32,-1.4%,24,-1.0%,93,+4.4%,86,+3.4%
Anthony Davis,25.6,NOP,Big,1849,66,+0.7%,81,+2.9%,70,+1.3%,60,+0.6%,72,+1.9%,33,-0.6%,5,-4.2%,7,-4.8%
Deyonta Davis,21.9,ATL,Big,117,0,-9.3%,72,+1.8%,10,-3.2%,99,+6.4%,83,+3.2%,1,-3.5%,28,-1.5%,6,-5.0%
Ed Davis,29.4,BKN,Big,1443,16,-2.9%,22,-2.3%,58,+0.4%,90,+3.4%,86,+3.8%,17,-1.3%,48,-0.2%,31,-1.5%
DeMar DeRozan,29.2,SAS,Wing,2687,19,-2.3%,33,-1.5%,99,+5.2%,97,+5.1%,100,+10.4%,29,-0.8%,0,-8.1%,1,-8.9%
Dewayne Dedmon,29.2,ATL,Big,1603,92,+3.2%,40,-1.0%,65,+0.9%,64,+0.8%,70,+1.7%,41,-0.3%,43,-0.4%,42,-0.7%
Sam Dekker,24.5,CLE,Big,155,92,+3.2%,99,+7.5%,8,-3.5%,34,-0.9%,8,-4.4%,11,-1.6%,27,-1.6%,15,-3.2%
Sam Dekker,24.5,WAS,Forward,578,26,-1.8%,90,+4.3%,88,+2.4%,48,-0.1%,76,+2.4%,2,-3.0%,9,-3.6%,3,-6.6%
Matthew Dellavedova,28.1,CLE,Wing,697,78,+1.5%,51,-0.2%,34,-0.9%,5,-3.9%,7,-4.9%,97,+2.4%,84,+2.6%,93,+5.0%
Luol Deng,33.5,MIN,Forward,350,98,+5.0%,90,+4.2%,5,-3.9%,30,-1.1%,6,-5.0%,86,+1.4%,40,-0.6%,63,+0.8%
Cheick Diallo,22.1,NOP,Big,850,63,+0.6%,9,-4.8%,60,+0.5%,85,+2.5%,82,+3.0%,35,-0.5%,82,+2.3%,73,+1.8%
Gorgui Dieng,28.8,MIN,Big,961,45,-0.5%,12,-4.0%,23,-1.5%,99,+7.0%,94,+5.5%,71,+0.6%,21,-2.1%,31,-1.5%
Spencer Dinwiddie,25.6,BKN,Combo,1913,22,-2.0%,60,+0.6%,61,+0.7%,21,-1.7%,37,-1.0%,99,+2.6%,19,-2.3%,56,+0.4%
Goran Dragic,32.5,MIA,Point,990,58,+0.2%,87,+3.7%,49,-0.1%,39,-0.6%,42,-0.7%,20,-1.2%,25,-1.8%,16,-3.0%
Andre Drummond,25.2,DET,Big,2640,98,+5.6%,95,+5.1%,83,+2.1%,1,-6.1%,10,-4.0%,39,-0.4%,38,-0.8%,38,-1.1%
Jared Dudley,33.3,BKN,Forward,1199,75,+1.3%,65,+1.1%,23,-1.5%,60,+0.6%,38,-0.9%,46,-0.2%,51,+0.0%,49,-0.2%
Kris Dunn,24.6,CHI,Combo,1389,85,+2.0%,49,-0.3%,92,+3.4%,40,-0.5%,80,+2.9%,11,-1.6%,34,-1.0%,18,-2.6%
Kevin Durant,30.1,GSW,Forward,2698,99,+5.8%,44,-0.6%,66,+1.0%,41,-0.4%,58,+0.6%,38,-0.4%,58,+0.4%,51,+0.0%
Henry Ellenson,21.8,NYK,Forward,176,34,-1.2%,70,+1.6%,6,-3.8%,87,+2.7%,35,-1.1%,88,+1.5%,22,-2.0%,46,-0.5%
Wayne Ellington,30.9,MIA,Wing,508,4,-5.4%,59,+0.5%,29,-1.2%,21,-1.7%,16,-2.9%,83,+1.2%,69,+1.2%,79,+2.4%
Wayne Ellington,30.9,DET,Wing,760,20,-2.3%,82,+3.0%,19,-1.9%,0,-7.3%,1,-9.2%,84,+1.3%,95,+4.9%,96,+6.2%
Joel Embiid,24.6,PHI,Big,2155,91,+2.8%,67,+1.2%,24,-1.5%,65,+0.9%,42,-0.6%,33,-0.6%,50,-0.1%,44,-0.6%
James Ennis,28.3,HOU,Wing,916,80,+1.6%,93,+4.8%,39,-0.6%,37,-0.7%,33,-1.3%,20,-1.2%,18,-2.3%,13,-3.5%
James Ennis,28.3,PHI,Wing,268,24,-1.9%,71,+1.7%,14,-2.3%,58,+0.6%,26,-1.7%,80,+1.1%,35,-1.0%,51,+0.1%
Tyreke Evans,29.1,IND,Wing,1371,30,-1.5%,99,+7.4%,18,-1.9%,12,-2.4%,9,-4.3%,27,-0.9%,20,-2.2%,16,-3.1%
Dante Exum,23.3,UTA,Combo,593,22,-2.1%,95,+5.5%,42,-0.5%,17,-2.1%,18,-2.6%,9,-1.7%,32,-1.2%,16,-2.9%
Kenneth Faried,29.0,HOU,Big,577,75,+1.4%,96,+6.0%,17,-2.1%,35,-0.8%,16,-2.9%,50,-0.1%,13,-3.0%,15,-3.1%
Derrick Favors,27.3,UTA,Big,1757,32,-1.3%,87,+3.6%,48,-0.2%,49,-0.0%,49,-0.2%,51,-0.0%,10,-3.4%,13,-3.4%
Cristiano Felicio,26.3,CHI,Big,606,56,+0.1%,62,+0.8%,62,+0.7%,44,-0.3%,56,+0.4%,59,+0.2%,29,-1.4%,35,-1.2%
Raymond Felton,34.3,OKC,Combo,368,5,-4.9%,1,-7.5%,57,+0.4%,73,+1.4%,69,+1.7%,28,-0.8%,97,+6.6%,95,+5.8%
Yogi Ferrell,25.5,SAC,Combo,972,53,-0.1%,13,-3.9%,79,+1.8%,58,+0.5%,76,+2.3%,45,-0.2%,77,+1.9%,72,+1.6%
Dorian Finney-Smith,25.5,DAL,Forward,1933,23,-1.9%,68,+1.4%,32,-1.0%,34,-0.9%,25,-1.9%,32,-0.6%,66,+1.1%,58,+0.4%
Bryn Forbes,25.3,SAS,Combo,2282,56,+0.1%,43,-0.7%,71,+1.3%,96,+4.5%,95,+5.8%,18,-1.3%,7,-3.8%,6,-5.1%
Evan Fournier,26.0,ORL,Wing,2545,92,+2.9%,90,+4.2%,76,+1.6%,2,-5.4%,11,-3.8%,77,+0.9%,30,-1.3%,46,-0.4%
Tim Frazier,28.0,NOP,Point,880,75,+1.4%,17,-3.2%,19,-1.8%,75,+1.7%,49,-0.2%,69,+0.6%,85,+2.8%,86,+3.3%
Tim Frazier,28.0,MIL,Point,201,1,-7.8%,9,-4.7%,31,-1.1%,79,+1.9%,60,+0.8%,99,+2.7%,68,+1.2%,89,+3.9%
Channing Frye,35.5,CLE,Big,297,5,-4.9%,5,-5.7%,26,-1.3%,21,-1.8%,15,-3.1%,79,+1.0%,99,+7.8%,99,+8.8%
Danilo Gallinari,30.2,LAC,Big,2059,78,+1.6%,15,-3.4%,14,-2.3%,86,+2.6%,55,+0.4%,53,+0.0%,87,+3.0%,84,+3.1%
Langston Galloway,26.9,DET,Wing,1693,43,-0.7%,30,-1.8%,40,-0.6%,80,+2.0%,66,+1.4%,86,+1.3%,35,-0.9%,57,+0.4%
Marc Gasol,33.8,MEM,Big,1788,95,+4.0%,7,-5.1%,59,+0.5%,29,-1.2%,41,-0.7%,96,+2.2%,89,+3.6%,96,+5.9%
Marc Gasol,33.8,TOR,Big,643,100,+7.0%,9,-4.8%,66,+1.0%,17,-2.1%,36,-1.1%,100,+3.2%,84,+2.7%,96,+5.9%
Pau Gasol,38.3,SAS,Big,330,17,-2.8%,96,+5.9%,3,-4.5%,17,-2.0%,2,-6.5%,31,-0.7%,70,+1.3%,61,+0.6%
Rudy Gay,32.2,SAS,Forward,1853,40,-0.8%,71,+1.7%,67,+1.1%,78,+1.9%,81,+2.9%,37,-0.5%,6,-4.2%,8,-4.6%
Paul George,28.5,OKC,Wing,2852,96,+4.1%,43,-0.8%,37,-0.7%,41,-0.4%,36,-1.1%,96,+2.2%,44,-0.4%,74,+1.9%
Taj Gibson,33.4,MIN,Big,1685,48,-0.3%,81,+2.9%,97,+4.8%,25,-1.4%,84,+3.4%,14,-1.4%,3,-4.9%,3,-6.3%
Rudy Gobert,26.3,UTA,Big,2568,53,-0.1%,52,-0.0%,55,+0.2%,58,+0.5%,59,+0.7%,29,-0.8%,54,+0.1%,42,-0.7%
Aaron Gordon,23.1,ORL,Forward,2614,72,+1.2%,96,+5.8%,17,-2.1%,4,-4.1%,3,-6.1%,51,-0.0%,57,+0.4%,55,+0.3%
Eric Gordon,29.9,HOU,Wing,2151,68,+0.9%,90,+4.2%,43,-0.5%,28,-1.2%,27,-1.7%,6,-2.0%,42,-0.5%,20,-2.5%
Marcin Gortat,34.7,LAC,Big,749,40,-0.8%,2,-6.6%,69,+1.2%,93,+3.9%,93,+5.1%,40,-0.4%,77,+1.9%,72,+1.5%
Treveon Graham,25.0,BKN,Forward,706,44,-0.6%,10,-4.7%,75,+1.5%,22,-1.7%,49,-0.1%,48,-0.1%,95,+5.0%,92,+4.9%
Jerami Grant,24.6,OKC,Big,2615,87,+2.2%,86,+3.6%,35,-0.9%,23,-1.6%,19,-2.5%,99,+2.8%,7,-3.8%,39,-1.1%
Jerian Grant,26.1,ORL,Point,840,20,-2.3%,0,-9.3%,69,+1.2%,99,+7.6%,99,+8.7%,34,-0.5%,67,+1.1%,60,+0.6%
Danny Green,31.4,TOR,Wing,2215,99,+6.9%,3,-6.5%,82,+2.1%,85,+2.5%,91,+4.6%,88,+1.5%,58,+0.4%,75,+1.9%
Draymond Green,28.7,GSW,Big,2064,95,+3.9%,82,+3.1%,3,-4.4%,3,-4.2%,1,-8.6%,78,+1.0%,94,+4.5%,95,+5.5%
Gerald Green,32.8,HOU,Forward,1396,65,+0.7%,4,-6.1%,44,-0.4%,73,+1.4%,61,+0.9%,91,+1.7%,89,+3.5%,94,+5.2%
JaMychal Green,28.4,MEM,Big,898,11,-3.6%,48,-0.3%,19,-1.8%,91,+3.5%,69,+1.7%,37,-0.5%,36,-0.9%,34,-1.4%
JaMychal Green,28.4,LAC,Big,467,12,-3.4%,99,+6.8%,36,-0.8%,19,-1.9%,17,-2.7%,21,-1.1%,13,-3.0%,10,-4.2%
Jeff Green,32.2,WAS,Big,2082,72,+1.1%,53,+0.0%,42,-0.5%,20,-1.8%,21,-2.3%,72,+0.7%,75,+1.7%,79,+2.3%
Blake Griffin,29.6,DET,Big,2618,72,+1.1%,65,+1.1%,70,+1.3%,2,-5.7%,8,-4.5%,29,-0.8%,93,+4.1%,86,+3.4%
Tim Hardaway Jr.,26.6,NYK,Wing,1498,60,+0.4%,20,-2.7%,48,-0.2%,13,-2.3%,19,-2.5%,40,-0.4%,95,+5.6%,94,+5.2%
Tim Hardaway Jr.,26.6,DAL,Wing,557,76,+1.4%,76,+2.1%,15,-2.3%,32,-1.0%,14,-3.3%,82,+1.2%,53,+0.0%,68,+1.2%
James Harden,29.2,HOU,Combo,2862,90,+2.8%,98,+6.4%,13,-2.5%,3,-4.2%,2,-6.7%,95,+2.1%,24,-1.8%,55,+0.3%
Maurice Harkless,25.5,POR,Forward,1415,52,-0.1%,95,+5.1%,39,-0.6%,27,-1.3%,24,-2.0%,58,+0.1%,10,-3.3%,15,-3.1%
Montrezl Harrell,24.8,LAC,Big,2140,73,+1.2%,94,+5.0%,63,+0.8%,13,-2.3%,29,-1.5%,61,+0.3%,8,-3.7%,13,-3.4%
Devin Harris,35.7,DAL,Combo,1063,23,-2.0%,34,-1.5%,40,-0.6%,71,+1.3%,59,+0.7%,15,-1.4%,80,+2.2%,64,+0.8%
Gary Harris,24.1,DEN,Wing,1637,38,-0.9%,58,+0.4%,36,-0.8%,63,+0.7%,49,-0.1%,47,-0.1%,47,-0.2%,47,-0.4%
Joe Harris,27.2,BKN,Wing,2291,97,+4.4%,69,+1.5%,46,-0.3%,24,-1.5%,25,-1.8%,54,+0.0%,56,+0.3%,56,+0.4%
Tobias Harris,26.3,LAC,Forward,1903,46,-0.5%,11,-4.3%,49,-0.2%,91,+3.5%,84,+3.4%,71,+0.6%,55,+0.3%,65,+0.9%
Tobias Harris,26.3,PHI,Forward,943,62,+0.5%,91,+4.6%,51,-0.0%,36,-0.8%,40,-0.8%,53,+0.0%,7,-3.8%,11,-3.8%
Andrew Harrison,24.0,CLE,Wing,129,43,-0.6%,30,-1.8%,2,-4.9%,2,-5.1%,0,-10.0%,97,+2.4%,100,+9.5%,100,+11.9%
Gordon Hayward,28.6,BOS,Wing,1833,43,-0.7%,51,-0.1%,71,+1.3%,31,-1.0%,54,+0.2%,58,+0.1%,46,-0.2%,50,-0.1%
John Henson,27.8,MIL,Big,173,3,-5.5%,7,-5.1%,81,+1.9%,81,+2.1%,88,+4.1%,60,+0.2%,63,+0.9%,67,+1.1%
Juan Hernangomez,23.1,DEN,Forward,1275,25,-1.8%,63,+0.8%,21,-1.7%,44,-0.3%,25,-1.9%,74,+0.8%,57,+0.4%,67,+1.1%
Willy Hernangomez,24.4,CHA,Big,746,33,-1.3%,98,+6.4%,47,-0.2%,49,-0.0%,48,-0.3%,47,-0.1%,2,-6.1%,4,-6.2%
