Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Alan Anderson,31.0,BKN,Wing,1622,81,-2.0%,87,-4.0%,60,-1.0%,60,-0.7%,64,-0.9%,30,+2.8%,90,-4.6%,80,-2.6%
James Anderson,24.6,PHI,Wing,2289,27,+1.4%,11,+4.1%,35,+1.5%,42,+0.7%,35,+1.0%,63,-1.9%,51,-0.1%,58,-0.6%
Ryan Anderson,25.5,NOP,Big,778,50,+0.0%,65,-1.3%,8,+6.8%,40,+0.8%,9,+3.7%,36,+2.0%,85,-3.8%,77,-2.2%
Giannis Antetokounmpo,18.9,MIL,Forward,1796,81,-2.0%,96,-6.3%,76,-2.9%,20,+2.7%,48,+0.2%,53,-0.3%,62,-1.0%,60,-0.7%
Carmelo Anthony,29.4,NYK,Forward,2971,90,-3.0%,61,-0.9%,97,-7.9%,56,-0.6%,92,-3.9%,7,+10.2%,93,-5.8%,72,-1.7%
Joel Anthony,31.2,BOS,Big,128,6,+3.5%,10,+4.4%,5,+8.1%,30,+1.8%,6,+5.0%,6,+10.6%,68,-1.7%,36,+1.1%
Pero Antic,31.3,ATL,Big,898,76,-1.5%,70,-1.8%,48,-0.0%,68,-1.6%,67,-1.0%,45,+1.0%,79,-3.0%,74,-1.9%
Trevor Ariza,28.3,WAS,Wing,2715,70,-1.0%,55,-0.5%,84,-4.2%,50,-0.1%,78,-2.1%,31,+2.7%,80,-3.1%,69,-1.4%
Darrell Arthur,25.6,DEN,Big,1143,96,-4.0%,79,-2.6%,96,-7.6%,73,-2.2%,95,-4.7%,43,+1.1%,87,-4.2%,80,-2.6%
Omer Asik,27.3,HOU,Big,929,49,+0.1%,90,-4.7%,12,+5.3%,59,-0.7%,20,+2.2%,21,+5.1%,24,+2.5%,15,+3.2%
D.J. Augustin,26.0,CHI,Point,1813,42,+0.5%,62,-1.0%,23,+3.0%,77,-2.6%,54,-0.3%,52,-0.2%,39,+1.0%,42,+0.7%
Gustavo Ayon,28.6,ATL,Big,401,63,-0.6%,46,+0.3%,61,-1.1%,55,-0.4%,60,-0.7%,86,-5.8%,45,+0.4%,66,-1.2%
Jeff Ayres,26.5,SAS,Big,855,47,+0.2%,10,+4.3%,16,+4.3%,58,-0.7%,28,+1.5%,35,+2.1%,96,-7.8%,96,-5.6%
Chris Babb,23.7,BOS,Wing,106,99,-6.2%,12,+4.0%,84,-4.1%,72,-2.1%,85,-2.8%,96,-12.5%,97,-7.9%,99,-9.0%
Luke Babbitt,24.4,NOP,Big,453,37,+0.8%,58,-0.7%,72,-2.2%,80,-2.8%,82,-2.5%,35,+2.1%,12,+4.2%,10,+4.2%
Leandro Barbosa,30.9,PHX,Combo,366,88,-2.6%,93,-5.5%,90,-5.1%,53,-0.3%,82,-2.4%,34,+2.2%,46,+0.3%,43,+0.6%
J.J. Barea,29.3,MIN,Combo,1413,92,-3.1%,80,-2.6%,93,-6.2%,92,-5.4%,96,-5.7%,85,-5.6%,23,+2.6%,46,+0.4%
Andrea Bargnani,28.0,NYK,Big,1252,25,+1.5%,16,+3.6%,55,-0.5%,5,+6.1%,14,+3.0%,15,+6.2%,90,-4.6%,68,-1.3%
Harrison Barnes,21.4,GSW,Forward,2097,25,+1.5%,29,+1.6%,70,-1.8%,12,+3.8%,33,+1.1%,82,-5.1%,22,+2.7%,36,+1.1%
Matt Barnes,33.6,LAC,Forward,1701,54,-0.2%,32,+1.3%,69,-1.7%,70,-1.9%,76,-1.8%,88,-6.4%,53,-0.2%,70,-1.6%
Will Barton,22.8,POR,Wing,310,97,-4.5%,59,-0.7%,58,-0.9%,91,-4.8%,88,-3.0%,74,-3.4%,99,-10.2%,99,-9.3%
Brandon Bass,28.5,BOS,Big,2263,26,+1.5%,22,+2.7%,71,-2.1%,33,+1.4%,51,-0.1%,77,-3.8%,33,+1.6%,48,+0.2%
Shane Battier,35.1,MIA,Wing,1456,21,+1.7%,48,+0.0%,51,-0.2%,61,-1.0%,59,-0.6%,9,+8.6%,14,+4.1%,7,+5.3%
Nicolas Batum,24.9,POR,Wing,2951,23,+1.6%,84,-3.4%,25,+2.7%,3,+7.2%,5,+5.2%,86,-5.8%,17,+3.6%,30,+1.5%
Jerryd Bayless,25.2,MEM,Combo,640,95,-3.7%,81,-3.0%,94,-6.7%,65,-1.2%,93,-4.0%,77,-4.1%,77,-2.7%,83,-3.1%
Jerryd Bayless,25.2,BOS,Combo,1009,52,-0.0%,86,-3.7%,17,+4.1%,60,-0.8%,28,+1.5%,89,-7.0%,17,+3.6%,39,+0.9%
Aron Baynes,26.9,SAS,Big,381,12,+2.6%,4,+6.2%,3,+9.9%,14,+3.6%,2,+6.8%,83,-5.3%,98,-8.7%,98,-7.7%
Kent Bazemore,24.3,GSW,Wing,190,48,+0.2%,49,-0.1%,7,+7.0%,33,+1.5%,8,+4.3%,96,-12.6%,94,-6.0%,98,-7.3%
Kent Bazemore,24.3,LAL,Wing,609,93,-3.3%,76,-2.4%,77,-3.0%,34,+1.4%,57,-0.4%,72,-3.2%,96,-7.2%,97,-6.1%
Bradley Beal,20.3,WAS,Wing,2516,89,-2.8%,22,+2.5%,44,+0.7%,87,-3.7%,75,-1.7%,98,-14.7%,92,-5.3%,98,-7.5%
Michael Beasley,24.8,MIA,Big,746,9,+3.1%,12,+4.1%,97,-7.9%,6,+5.7%,60,-0.7%,35,+2.1%,16,+3.6%,15,+3.2%
Marco Belinelli,27.6,SAS,Wing,1942,17,+2.1%,27,+1.8%,53,-0.3%,12,+3.9%,23,+1.9%,66,-2.3%,53,-0.2%,61,-0.8%
Anthony Bennett,20.6,CLE,Big,590,71,-1.1%,45,+0.3%,86,-4.4%,28,+2.0%,62,-0.8%,23,+4.6%,92,-5.5%,78,-2.3%
Patrick Beverley,25.3,HOU,Combo,1741,57,-0.3%,75,-2.3%,43,+0.7%,22,+2.5%,27,+1.7%,67,-2.5%,43,+0.5%,56,-0.3%
Chauncey Billups,37.1,DET,Combo,298,78,-1.7%,83,-3.4%,72,-2.3%,91,-4.6%,91,-3.4%,3,+14.1%,71,-1.9%,17,+2.9%
Bismack Biyombo,21.2,CHA,Big,987,84,-2.3%,98,-6.9%,77,-3.2%,38,+1.0%,63,-0.8%,49,+0.2%,50,-0.1%,51,+0.0%
DeJuan Blair,24.5,DAL,Big,1183,32,+1.0%,50,-0.1%,24,+2.9%,31,+1.6%,20,+2.2%,51,-0.1%,18,+3.1%,24,+2.0%
Steve Blake,33.7,LAL,Combo,875,46,+0.3%,20,+2.9%,76,-2.9%,43,+0.6%,66,-1.0%,42,+1.3%,66,-1.4%,59,-0.6%
Steve Blake,33.7,GSW,Combo,542,49,+0.1%,18,+3.2%,84,-4.3%,24,+2.3%,64,-0.9%,65,-2.2%,77,-2.8%,79,-2.4%
Andray Blatche,27.2,BKN,Big,1576,47,+0.2%,15,+3.8%,34,+1.6%,29,+1.9%,25,+1.8%,95,-10.7%,83,-3.6%,94,-5.3%
Eric Bledsoe,23.9,PHX,Combo,1407,84,-2.3%,96,-5.9%,31,+1.8%,47,+0.2%,35,+1.0%,29,+3.1%,84,-3.7%,75,-2.0%
Andrew Bogut,28.9,GSW,Big,1764,58,-0.4%,74,-2.2%,27,+2.4%,80,-2.8%,54,-0.3%,4,+13.2%,38,+1.0%,13,+3.8%
Matt Bonner,33.6,SAS,Big,602,27,+1.4%,83,-3.3%,62,-1.2%,15,+3.4%,30,+1.4%,30,+2.8%,4,+7.3%,4,+6.1%
Trevor Booker,25.9,WAS,Big,1521,6,+3.7%,15,+3.7%,18,+3.9%,49,+0.0%,26,+1.7%,12,+7.3%,54,-0.4%,26,+1.9%
Carlos Boozer,31.9,CHI,Big,2131,5,+3.7%,1,+7.5%,32,+1.8%,24,+2.3%,21,+2.1%,30,+2.8%,23,+2.6%,19,+2.8%
Chris Bosh,29.6,MIA,Big,2521,93,-3.2%,87,-4.0%,39,+1.1%,53,-0.3%,46,+0.3%,55,-0.5%,87,-4.1%,84,-3.1%
Avery Bradley,22.9,BOS,Combo,1838,78,-1.7%,56,-0.5%,90,-5.3%,69,-1.8%,90,-3.3%,59,-1.4%,52,-0.2%,57,-0.4%
Elton Brand,34.6,ATL,Big,1388,40,+0.6%,58,-0.7%,72,-2.2%,54,-0.3%,66,-1.0%,37,+1.9%,8,+5.2%,10,+4.4%
Corey Brewer,27.7,MIN,Wing,2606,17,+2.1%,35,+1.1%,18,+3.9%,63,-1.1%,32,+1.3%,8,+9.5%,29,+1.9%,11,+4.0%
Ronnie Brewer,28.6,HOU,Wing,118,4,+4.2%,41,+0.6%,99,-11.7%,7,+5.7%,87,-2.9%,21,+5.1%,1,+9.7%,1,+8.9%
Aaron Brooks,28.8,HOU,Point,652,9,+3.0%,3,+6.7%,9,+6.6%,89,-4.2%,35,+1.0%,24,+4.3%,56,-0.5%,42,+0.7%
Aaron Brooks,28.8,DEN,Combo,803,66,-0.8%,39,+0.8%,48,+0.0%,100,-11.8%,98,-6.3%,18,+5.6%,19,+3.0%,13,+3.7%
MarShon Brooks,24.8,LAL,Wing,201,92,-3.1%,99,-10.4%,70,-1.8%,3,+7.6%,10,+3.6%,66,-2.3%,61,-0.9%,65,-1.0%
Lorenzo Brown,23.2,PHI,Point,157,37,+0.8%,15,+3.8%,7,+7.2%,46,+0.3%,15,+3.0%,95,-10.3%,58,-0.6%,87,-3.5%
Shannon Brown,27.9,SAS,Wing,100,60,-0.5%,3,+6.5%,99,-11.8%,86,-3.6%,99,-7.1%,30,+2.9%,46,+0.4%,31,+1.4%
Kobe Bryant,35.2,LAL,Combo,176,91,-3.0%,53,-0.3%,2,+12.2%,22,+2.5%,2,+6.4%,99,-17.1%,100,-15.3%,100,-15.8%
Chase Budinger,25.4,MIN,Wing,703,89,-2.7%,94,-5.6%,92,-5.8%,30,+1.8%,74,-1.7%,30,+2.9%,70,-1.9%,61,-0.8%
Reggie Bullock,22.6,LAC,Wing,342,86,-2.4%,97,-6.3%,87,-4.7%,32,+1.6%,74,-1.6%,7,+10.0%,64,-1.3%,39,+1.0%
Trey Burke,21.0,UTA,Point,2220,39,+0.7%,55,-0.5%,21,+3.3%,37,+1.0%,21,+2.1%,79,-4.5%,24,+2.4%,41,+0.8%
Alec Burks,22.3,UTA,Wing,2086,72,-1.1%,37,+1.0%,33,+1.7%,83,-3.1%,63,-0.8%,89,-6.5%,77,-2.8%,87,-3.5%
Caron Butler,33.6,MIL,Forward,805,6,+3.7%,40,+0.8%,36,+1.4%,76,-2.4%,61,-0.7%,23,+4.6%,3,+8.2%,3,+7.1%
Caron Butler,33.6,OKC,Wing,594,32,+1.0%,31,+1.5%,96,-7.5%,95,-7.0%,99,-7.1%,96,-11.4%,0,+11.9%,5,+6.0%
Jimmy Butler,24.1,CHI,Wing,2580,65,-0.7%,26,+1.9%,48,-0.0%,27,+2.1%,32,+1.3%,91,-7.7%,94,-6.1%,97,-6.5%
Rasual Butler,34.4,IND,Wing,301,2,+5.5%,65,-1.4%,4,+8.7%,7,+5.6%,1,+7.0%,0,+22.4%,18,+3.1%,4,+6.5%
Dwight Buycks,24.7,TOR,Combo,141,29,+1.2%,90,-4.8%,68,-1.6%,1,+10.8%,7,+4.5%,19,+5.4%,60,-0.9%,41,+0.8%
Andrew Bynum,26.0,CLE,Big,478,37,+0.8%,63,-1.1%,20,+3.5%,29,+1.9%,16,+2.6%,84,-5.5%,15,+3.8%,32,+1.3%
Will Bynum,30.8,DET,Combo,1008,76,-1.5%,22,+2.5%,65,-1.4%,91,-4.7%,90,-3.4%,52,-0.2%,89,-4.5%,87,-3.5%
Nick Calathes,24.7,MEM,Point,1099,95,-3.9%,86,-3.7%,85,-4.4%,87,-3.7%,93,-4.0%,76,-3.6%,67,-1.5%,75,-2.0%
Jose Calderon,32.1,DAL,Point,2459,33,+0.9%,23,+2.4%,78,-3.3%,18,+3.0%,49,+0.1%,50,+0.1%,51,-0.1%,52,-0.1%
Kentavious Caldwell-Pope,20.7,DET,Wing,1506,68,-0.9%,44,+0.4%,83,-4.1%,64,-1.1%,83,-2.5%,40,+1.6%,59,-0.8%,52,-0.0%
Isaiah Canaan,22.5,HOU,Combo,213,1,+6.2%,8,+5.0%,74,-2.6%,86,-3.6%,89,-3.1%,6,+10.5%,3,+8.0%,1,+8.8%
DeMarre Carroll,27.3,ATL,Wing,2332,90,-3.0%,76,-2.4%,74,-2.7%,68,-1.7%,79,-2.1%,76,-3.8%,89,-4.6%,90,-4.1%
Vince Carter,36.8,DAL,Wing,1958,79,-1.9%,51,-0.2%,66,-1.6%,89,-4.2%,87,-3.0%,52,-0.3%,72,-2.2%,71,-1.6%
Michael Carter-Williams,22.1,PHI,Point,2379,23,+1.6%,22,+2.6%,59,-1.0%,66,-1.4%,69,-1.2%,5,+11.1%,40,+0.9%,12,+3.8%
Omri Casspi,25.4,HOU,Forward,1183,84,-2.3%,85,-3.6%,52,-0.3%,74,-2.2%,70,-1.3%,63,-1.9%,91,-5.0%,91,-4.2%
Mario Chalmers,27.5,MIA,Point,2161,36,+0.8%,64,-1.2%,33,+1.7%,72,-2.1%,53,-0.3%,12,+7.2%,35,+1.3%,16,+3.1%
Tyson Chandler,31.1,NYK,Big,1653,48,+0.2%,45,+0.3%,44,+0.7%,65,-1.2%,52,-0.2%,21,+4.9%,34,+1.5%,21,+2.4%
Wilson Chandler,26.5,DEN,Forward,1922,20,+1.8%,33,+1.3%,18,+3.9%,21,+2.6%,12,+3.2%,58,-1.3%,39,+0.9%,49,+0.1%
Dionte Christmas,27.1,PHX,Wing,137,63,-0.7%,46,+0.3%,39,+1.1%,78,-2.6%,58,-0.5%,73,-3.3%,66,-1.4%,73,-1.9%
Earl Clark,25.8,CLE,Forward,656,37,+0.8%,52,-0.3%,3,+9.6%,49,+0.0%,7,+4.3%,80,-4.8%,83,-3.6%,88,-3.8%
Victor Claver,25.2,POR,Big,147,99,-5.2%,49,-0.1%,99,-10.0%,75,-2.3%,97,-6.1%,16,+6.1%,97,-8.1%,97,-6.4%
Norris Cole,25.1,MIA,Combo,1918,56,-0.3%,33,+1.3%,25,+2.8%,24,+2.3%,16,+2.8%,83,-5.2%,87,-4.1%,92,-4.5%
Jason Collins,34.9,BKN,Big,135,33,+0.9%,21,+2.8%,2,+12.5%,97,-8.6%,56,-0.4%,2,+15.0%,52,-0.2%,23,+2.1%
Darren Collison,26.2,LAC,Combo,2001,44,+0.4%,27,+1.8%,51,-0.1%,67,-1.5%,62,-0.8%,96,-11.5%,7,+5.3%,40,+0.8%
Nick Collison,33.0,OKC,Big,1333,70,-1.1%,45,+0.3%,68,-1.7%,47,+0.2%,59,-0.6%,90,-7.4%,26,+2.3%,54,-0.1%
Mike Conley,26.1,MEM,Point,2433,7,+3.4%,16,+3.6%,27,+2.4%,14,+3.5%,13,+3.0%,18,+5.7%,43,+0.6%,27,+1.9%
Chris Copeland,29.6,IND,Forward,181,0,+7.3%,20,+2.8%,1,+13.0%,43,+0.6%,1,+7.0%,91,-7.8%,0,+13.1%,1,+8.5%
DeMarcus Cousins,23.2,SAC,Big,2292,57,-0.4%,62,-1.0%,73,-2.4%,30,+1.8%,52,-0.3%,51,-0.1%,50,+0.0%,51,+0.0%
Jamal Crawford,33.6,LAC,Combo,2071,40,+0.6%,33,+1.3%,26,+2.5%,80,-2.9%,53,-0.3%,28,+3.5%,74,-2.5%,62,-0.9%
Jordan Crawford,25.0,BOS,Combo,1193,71,-1.1%,25,+1.9%,29,+2.3%,93,-5.5%,83,-2.6%,98,-15.7%,28,+2.0%,76,-2.1%
Jordan Crawford,25.0,GSW,Combo,587,27,+1.4%,64,-1.3%,33,+1.7%,4,+6.6%,8,+4.1%,88,-6.2%,77,-2.7%,86,-3.5%
Jae Crowder,23.3,DAL,Wing,1200,96,-4.1%,94,-5.6%,54,-0.5%,53,-0.3%,55,-0.4%,27,+3.6%,96,-6.6%,88,-3.7%
Dante Cunningham,26.5,MIN,Big,1564,72,-1.1%,89,-4.3%,87,-4.5%,45,+0.3%,76,-1.9%,48,+0.4%,42,+0.7%,44,+0.5%
Stephen Curry,25.6,GSW,Point,2838,38,+0.7%,74,-2.2%,19,+3.6%,88,-4.1%,57,-0.4%,7,+9.8%,13,+4.2%,6,+5.4%
Samuel Dalembert,33.5,DAL,Big,1601,59,-0.4%,65,-1.3%,80,-3.5%,57,-0.6%,77,-1.9%,55,-0.5%,20,+3.0%,25,+2.0%
Gigi Datome,25.9,DET,Wing,150,82,-2.2%,14,+3.8%,47,+0.1%,100,-13.1%,98,-6.9%,99,-16.7%,54,-0.3%,92,-4.6%
Brandon Davies,22.3,PHI,Big,473,65,-0.8%,70,-1.7%,35,+1.6%,15,+3.5%,15,+2.9%,65,-2.3%,76,-2.6%,79,-2.5%
Anthony Davis,20.6,NOP,Big,2337,38,+0.7%,18,+3.1%,48,+0.0%,77,-2.5%,70,-1.3%,36,+2.0%,61,-0.9%,53,-0.1%
Ed Davis,24.4,MEM,Big,899,95,-3.7%,92,-5.3%,41,+0.9%,59,-0.7%,50,-0.0%,97,-14.1%,78,-2.9%,96,-5.6%
Glen Davis,27.8,ORL,Big,1352,33,+1.0%,19,+3.0%,28,+2.4%,21,+2.6%,17,+2.5%,84,-5.5%,83,-3.6%,90,-4.1%
Glen Davis,27.8,LAC,Big,297,15,+2.2%,34,+1.2%,26,+2.5%,86,-3.7%,63,-0.9%,49,+0.2%,10,+4.5%,16,+3.2%
Nando De Colo,26.4,SAS,Wing,220,17,+2.1%,28,+1.7%,10,+5.9%,27,+2.0%,9,+3.7%,62,-1.8%,66,-1.5%,66,-1.2%
Nando De Colo,26.4,TOR,Combo,192,8,+3.1%,59,-0.8%,43,+0.7%,93,-5.6%,81,-2.3%,5,+11.7%,3,+7.8%,1,+8.9%
DeMar DeRozan,24.2,TOR,Wing,3012,76,-1.6%,54,-0.4%,40,+1.0%,37,+1.0%,35,+1.0%,81,-4.8%,93,-5.6%,95,-5.4%
Dewayne Dedmon,24.2,PHI,Big,138,28,+1.3%,38,+1.0%,98,-8.7%,3,+7.7%,41,+0.6%,2,+16.7%,70,-1.9%,18,+2.9%
Dewayne Dedmon,24.2,ORL,Big,220,20,+1.8%,10,+4.3%,5,+8.1%,10,+4.7%,3,+6.3%,98,-14.2%,63,-1.2%,91,-4.4%
Matthew Dellavedova,23.1,CLE,Combo,1162,94,-3.5%,94,-5.6%,33,+1.7%,84,-3.2%,67,-1.0%,68,-2.6%,77,-2.7%,80,-2.6%
Luol Deng,28.5,CHI,Wing,856,74,-1.3%,17,+3.4%,100,-13.4%,37,+1.1%,94,-4.5%,31,+2.7%,54,-0.3%,45,+0.4%
Luol Deng,28.5,CLE,Wing,1350,30,+1.1%,80,-2.8%,59,-0.9%,71,-1.9%,72,-1.5%,44,+1.0%,6,+6.2%,8,+4.8%
Boris Diaw,31.5,SAS,Big,1909,40,+0.6%,41,+0.6%,24,+2.9%,52,-0.2%,32,+1.2%,57,-0.7%,70,-1.9%,71,-1.6%
Gorgui Dieng,23.8,MIN,Big,707,77,-1.6%,87,-3.9%,69,-1.7%,23,+2.3%,44,+0.4%,20,+5.2%,90,-4.7%,72,-1.8%
Toney Douglas,27.6,GSW,Point,213,29,+1.2%,40,+0.7%,82,-3.7%,0,+11.9%,6,+4.7%,100,-25.0%,74,-2.5%,97,-6.1%
Toney Douglas,27.6,MIA,Combo,388,17,+2.0%,43,+0.5%,2,+11.6%,56,-0.5%,6,+4.9%,52,-0.2%,33,+1.6%,38,+1.0%
Chris Douglas-Roberts,26.8,CHA,Wing,941,62,-0.6%,56,-0.5%,57,-0.8%,25,+2.2%,37,+0.8%,69,-2.6%,86,-3.9%,87,-3.6%
Goran Dragic,27.5,PHX,Point,2658,69,-1.0%,48,+0.0%,82,-3.7%,27,+2.0%,61,-0.8%,70,-2.8%,81,-3.3%,84,-3.1%
Andre Drummond,20.2,DET,Big,2598,10,+2.7%,38,+0.9%,40,+1.0%,28,+2.0%,23,+1.9%,33,+2.4%,9,+4.7%,11,+4.1%
Jared Dudley,28.3,LAC,Wing,1702,25,+1.5%,43,+0.5%,20,+3.6%,17,+3.2%,11,+3.4%,14,+6.6%,54,-0.3%,33,+1.3%
Tim Duncan,37.5,SAS,Big,2152,42,+0.5%,77,-2.5%,72,-2.3%,54,-0.4%,69,-1.2%,26,+3.9%,3,+8.0%,3,+7.0%
Mike Dunleavy,33.1,CHI,Wing,2554,30,+1.1%,20,+2.8%,32,+1.8%,45,+0.4%,36,+0.9%,96,-11.8%,18,+3.3%,49,+0.1%
Kevin Durant,25.1,OKC,Forward,3109,38,+0.7%,56,-0.5%,24,+2.9%,59,-0.7%,37,+0.9%,39,+1.6%,56,-0.5%,50,+0.0%
Wayne Ellington,25.9,DAL,Wing,339,4,+4.2%,40,+0.7%,11,+5.6%,15,+3.5%,7,+4.5%,61,-1.6%,4,+6.9%,8,+4.9%
Monta Ellis,28.0,DAL,Wing,3007,31,+1.0%,33,+1.2%,33,+1.7%,20,+2.7%,20,+2.2%,90,-7.6%,31,+1.7%,63,-0.9%
Jeremy Evans,26.0,UTA,Big,1125,60,-0.5%,24,+2.3%,81,-3.6%,62,-1.0%,79,-2.2%,54,-0.4%,65,-1.3%,70,-1.5%
Reggie Evans,33.5,BKN,Big,362,8,+3.2%,4,+6.1%,74,-2.7%,88,-3.8%,89,-3.3%,54,-0.4%,1,+9.5%,4,+6.8%
Reggie Evans,33.5,SAC,Big,490,44,+0.4%,7,+5.1%,73,-2.4%,96,-7.9%,96,-5.5%,47,+0.7%,19,+3.0%,20,+2.4%
Tyreke Evans,24.1,NOP,Combo,2011,55,-0.2%,86,-3.8%,8,+6.7%,85,-3.4%,29,+1.4%,41,+1.4%,34,+1.4%,31,+1.4%
Kenneth Faried,24.0,DEN,Big,2160,2,+5.3%,9,+4.6%,6,+7.7%,9,+4.7%,3,+6.1%,32,+2.5%,23,+2.6%,20,+2.4%
Jordan Farmar,26.9,LAL,Combo,883,52,-0.1%,63,-1.2%,93,-6.1%,11,+4.1%,56,-0.4%,72,-3.1%,22,+2.7%,36,+1.1%
Vitor Faverani,25.5,BOS,Big,456,83,-2.3%,82,-3.2%,60,-1.1%,36,+1.2%,48,+0.2%,5,+12.7%,98,-8.2%,87,-3.6%
Derrick Favors,22.3,UTA,Big,2198,46,+0.3%,82,-3.2%,17,+4.1%,57,-0.6%,27,+1.6%,22,+4.8%,33,+1.5%,19,+2.6%
Raymond Felton,29.3,NYK,Combo,2014,55,-0.3%,61,-1.0%,69,-1.7%,49,+0.0%,60,-0.7%,22,+4.7%,57,-0.6%,40,+0.8%
Landry Fields,25.3,TOR,Forward,315,7,+3.4%,7,+5.0%,14,+4.7%,42,+0.7%,17,+2.6%,2,+15.5%,58,-0.7%,22,+2.3%
Derek Fisher,39.2,OKC,Combo,1397,50,-0.0%,23,+2.5%,40,+1.0%,17,+3.0%,22,+2.1%,88,-6.2%,74,-2.4%,85,-3.3%
Evan Fournier,21.0,DEN,Wing,1410,82,-2.1%,37,+1.0%,62,-1.2%,80,-2.9%,78,-2.1%,56,-0.6%,92,-5.3%,89,-4.0%
Randy Foye,30.1,DEN,Combo,2472,15,+2.2%,21,+2.7%,11,+5.5%,42,+0.7%,15,+2.9%,72,-3.2%,37,+1.1%,56,-0.3%
Jamaal Franklin,22.3,MEM,Wing,121,74,-1.4%,98,-8.0%,0,+15.9%,98,-9.0%,21,+2.2%,3,+13.8%,68,-1.7%,49,+0.1%
Jimmer Fredette,24.7,SAC,Combo,413,43,+0.5%,76,-2.4%,14,+4.7%,93,-5.6%,50,-0.0%,19,+5.4%,15,+3.8%,10,+4.3%
Joel Freeland,26.7,POR,Big,713,80,-1.9%,68,-1.6%,26,+2.7%,95,-7.6%,85,-2.8%,67,-2.4%,39,+0.9%,50,+0.1%
Channing Frye,30.5,PHX,Big,2306,25,+1.5%,44,+0.4%,68,-1.7%,34,+1.4%,52,-0.1%,29,+3.0%,5,+6.6%,5,+5.7%
Francisco Garcia,31.8,HOU,Wing,1021,68,-0.9%,17,+3.4%,63,-1.3%,95,-7.3%,94,-4.5%,14,+6.4%,75,-2.6%,55,-0.1%
Kevin Garnett,37.5,BKN,Big,1106,91,-3.1%,95,-5.9%,70,-1.8%,85,-3.6%,85,-2.8%,11,+8.0%,43,+0.5%,21,+2.3%
Diante Garrett,25.0,UTA,Combo,954,79,-1.9%,27,+1.8%,89,-4.9%,69,-1.8%,89,-3.2%,66,-2.3%,94,-6.0%,94,-5.3%
