Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Matt Barnes,35.6,MEM,Forward,2145,42,-0.8%,29,-1.8%,16,-5.3%,63,+0.8%,25,-2.3%,56,+0.5%,47,-0.3%,52,-0.1%
Will Barton,24.8,DEN,Wing,2284,52,-0.2%,82,+3.0%,49,-0.2%,73,+1.9%,64,+0.9%,10,-7.2%,19,-3.4%,9,-4.2%
Brandon Bass,30.5,LAL,Big,1287,93,+3.5%,89,+3.8%,98,+9.8%,33,-1.7%,88,+3.5%,15,-6.0%,68,+1.7%,54,+0.1%
Nicolas Batum,26.9,CHA,Wing,2434,94,+3.7%,94,+5.2%,95,+7.3%,49,-0.3%,87,+3.3%,20,-5.0%,84,+3.3%,71,+1.7%
Jerryd Bayless,27.2,MIL,Combo,1481,70,+1.0%,23,-2.6%,72,+2.1%,81,+2.8%,80,+2.4%,93,+8.6%,66,+1.5%,89,+3.7%
Aron Baynes,28.9,DET,Big,1177,33,-1.3%,43,-0.6%,39,-1.3%,5,-7.6%,14,-3.9%,87,+6.7%,54,+0.2%,74,+2.1%
Kent Bazemore,26.3,ATL,Wing,2068,44,-0.7%,45,-0.4%,10,-6.5%,76,+2.2%,30,-1.7%,87,+6.8%,16,-3.8%,37,-1.1%
Bradley Beal,22.3,WAS,Wing,1695,71,+1.1%,57,+0.3%,67,+1.5%,25,-2.6%,40,-0.8%,44,-1.0%,89,+4.1%,81,+2.7%
Michael Beasley,26.8,HOU,Big,355,2,-7.0%,1,-10.1%,84,+3.8%,8,-5.7%,43,-0.6%,53,+0.0%,2,-8.9%,5,-5.7%
Marco Belinelli,29.6,SAC,Wing,1659,13,-2.8%,36,-1.1%,20,-4.5%,79,+2.4%,37,-1.1%,50,-0.2%,32,-1.6%,30,-1.7%
Patrick Beverley,27.3,HOU,Point,2021,89,+2.9%,80,+2.6%,61,+1.0%,91,+5.4%,83,+2.7%,73,+2.9%,77,+2.6%,82,+2.7%
Bismack Biyombo,23.2,TOR,Big,1799,9,-3.6%,19,-3.0%,30,-3.0%,37,-1.2%,25,-2.2%,19,-5.0%,38,-1.1%,21,-2.4%
Nemanja Bjelica,27.5,MIN,Big,1012,33,-1.3%,48,-0.2%,12,-5.9%,19,-3.4%,12,-4.3%,41,-1.3%,31,-1.8%,28,-1.8%
Tarik Black,23.9,LAL,Big,432,90,+3.0%,91,+4.2%,56,+0.6%,58,+0.3%,58,+0.4%,19,-5.0%,84,+3.3%,69,+1.5%
DeJuan Blair,26.5,WAS,Big,175,8,-3.7%,3,-7.3%,5,-9.0%,97,+9.1%,54,+0.1%,0,-32.1%,95,+6.0%,19,-2.5%
Steve Blake,35.7,DET,Point,919,48,-0.4%,65,+1.0%,19,-4.6%,6,-6.6%,7,-5.4%,97,+11.4%,58,+0.7%,90,+3.9%
Eric Bledsoe,25.9,PHX,Combo,1055,89,+2.9%,69,+1.3%,85,+4.0%,72,+1.8%,83,+2.7%,50,-0.3%,91,+4.4%,86,+3.3%
Bojan Bogdanovic,26.5,BKN,Wing,2066,60,+0.3%,45,-0.4%,35,-1.9%,90,+5.1%,74,+1.6%,71,+2.7%,18,-3.6%,32,-1.4%
Andrew Bogut,30.9,GSW,Big,1449,73,+1.4%,78,+2.5%,64,+1.1%,38,-1.2%,49,-0.2%,67,+2.0%,33,-1.6%,44,-0.7%
Matt Bonner,35.6,SAS,Big,129,99,+7.9%,99,+9.7%,33,-2.3%,100,+16.9%,97,+6.0%,33,-2.6%,88,+4.0%,77,+2.3%
Devin Booker,19.0,PHX,Wing,2064,46,-0.5%,64,+0.9%,42,-0.7%,39,-1.0%,40,-0.8%,37,-2.1%,42,-0.6%,41,-0.9%
Trevor Booker,27.9,UTA,Big,1612,31,-1.4%,64,+0.9%,29,-3.1%,18,-3.4%,18,-3.2%,17,-5.4%,38,-1.1%,19,-2.5%
Chris Bosh,31.6,MIA,Big,1769,34,-1.2%,33,-1.5%,59,+0.8%,56,+0.2%,60,+0.5%,39,-1.8%,15,-4.1%,14,-3.3%
Avery Bradley,24.9,BOS,Combo,2518,95,+3.7%,87,+3.6%,48,-0.3%,71,+1.7%,63,+0.8%,74,+3.1%,97,+7.8%,98,+6.6%
Elton Brand,36.6,PHI,Big,224,4,-5.0%,3,-8.0%,59,+0.8%,74,+1.9%,68,+1.2%,11,-6.7%,30,-1.9%,16,-3.0%
Corey Brewer,29.7,HOU,Forward,1624,29,-1.5%,35,-1.2%,94,+6.6%,14,-4.5%,78,+2.1%,36,-2.2%,18,-3.6%,15,-3.1%
Aaron Brooks,30.8,CHI,Point,1065,58,+0.2%,21,-2.8%,44,-0.7%,33,-1.7%,36,-1.3%,62,+1.3%,70,+1.9%,69,+1.5%
Anthony Brown,23.1,LAL,Wing,500,35,-1.2%,56,+0.3%,10,-6.4%,54,+0.1%,20,-2.9%,38,-1.9%,57,+0.7%,54,+0.1%
Markel Brown,23.8,BKN,Wing,892,46,-0.5%,54,+0.2%,16,-5.4%,40,-0.9%,18,-3.3%,63,+1.4%,23,-2.9%,30,-1.6%
Kobe Bryant,37.2,LAL,Wing,1858,57,+0.1%,91,+4.3%,60,+0.8%,37,-1.2%,48,-0.2%,68,+2.2%,38,-1.1%,48,-0.5%
Chase Budinger,27.4,IND,Wing,691,24,-1.9%,8,-5.0%,8,-7.1%,89,+4.8%,57,+0.2%,10,-7.2%,59,+0.8%,34,-1.3%
Chase Budinger,27.4,PHX,Wing,191,61,+0.4%,31,-1.7%,81,+3.4%,41,-0.9%,73,+1.5%,94,+9.5%,18,-3.6%,46,-0.6%
Reggie Bullock,24.6,DET,Wing,373,58,+0.2%,46,-0.3%,39,-1.5%,7,-6.5%,15,-3.7%,97,+11.9%,58,+0.7%,92,+4.3%
Trey Burke,23.0,UTA,Point,1319,14,-2.8%,15,-3.5%,9,-6.6%,67,+1.0%,19,-3.0%,23,-4.2%,54,+0.2%,36,-1.2%
Alec Burks,24.3,UTA,Combo,793,11,-3.1%,26,-2.3%,4,-9.2%,28,-2.1%,6,-5.7%,11,-6.8%,74,+2.3%,44,-0.7%
Caron Butler,35.6,SAC,Wing,170,2,-6.6%,5,-6.0%,11,-6.3%,40,-1.0%,18,-3.3%,19,-5.1%,6,-6.1%,6,-5.4%
Jimmy Butler,26.1,CHI,Wing,2469,44,-0.7%,71,+1.6%,70,+1.8%,61,+0.5%,68,+1.2%,22,-4.5%,12,-4.8%,8,-4.7%
Rasual Butler,36.4,SAS,Wing,277,96,+4.3%,71,+1.6%,92,+6.0%,94,+6.5%,98,+6.3%,38,-1.8%,73,+2.2%,61,+0.7%
Jose Calderon,34.1,NYK,Point,2017,91,+3.3%,93,+4.9%,73,+2.1%,92,+6.0%,91,+4.3%,40,-1.5%,88,+4.0%,80,+2.6%
Kentavious Caldwell-Pope,22.7,DET,Wing,2777,43,-0.7%,50,+0.0%,67,+1.6%,64,+0.9%,68,+1.2%,32,-2.8%,14,-4.3%,11,-3.9%
Isaiah Canaan,24.4,PHI,Combo,1934,16,-2.5%,14,-3.7%,10,-6.4%,10,-5.5%,6,-6.0%,56,+0.4%,65,+1.5%,65,+1.0%
Clint Capela,21.5,HOU,Big,1440,32,-1.4%,21,-2.8%,64,+1.2%,39,-1.1%,57,+0.3%,27,-3.7%,50,-0.0%,36,-1.2%
DeMarre Carroll,29.3,TOR,Forward,786,14,-2.7%,16,-3.4%,17,-5.0%,17,-3.6%,12,-4.3%,83,+5.0%,53,+0.2%,68,+1.5%
Vince Carter,38.8,MEM,Wing,948,47,-0.5%,69,+1.4%,86,+4.2%,12,-4.7%,49,-0.2%,14,-6.2%,11,-5.0%,7,-5.2%
Michael Carter-Williams,24.1,MIL,Point,1637,43,-0.7%,31,-1.7%,60,+0.8%,29,-2.1%,45,-0.5%,72,+2.7%,54,+0.2%,64,+1.0%
Omri Casspi,27.4,SAC,Forward,1861,73,+1.3%,60,+0.6%,72,+2.0%,73,+1.9%,76,+1.9%,13,-6.3%,62,+1.2%,42,-0.8%
Willie Cauley-Stein,22.2,SAC,Big,1378,57,+0.1%,30,-1.8%,78,+2.7%,55,+0.2%,73,+1.5%,86,+6.3%,56,+0.6%,73,+1.9%
Mario Chalmers,29.5,MIA,Combo,117,97,+4.8%,55,+0.3%,4,-9.5%,0,-17.2%,0,-13.9%,63,+1.4%,100,+27.6%,100,+16.8%
Mario Chalmers,29.5,MEM,Combo,1203,29,-1.5%,89,+3.7%,29,-3.1%,12,-4.8%,14,-3.8%,55,+0.3%,6,-6.2%,9,-4.3%
Tyson Chandler,33.1,PHX,Big,1614,15,-2.6%,11,-4.3%,69,+1.7%,40,-1.0%,56,+0.2%,36,-2.1%,36,-1.3%,32,-1.5%
Ian Clark,24.7,GSW,Combo,454,6,-4.1%,8,-4.9%,68,+1.7%,37,-1.2%,56,+0.2%,7,-8.7%,59,+0.8%,30,-1.7%
Jordan Clarkson,23.4,LAL,Wing,2514,30,-1.4%,15,-3.4%,46,-0.4%,49,-0.3%,46,-0.3%,69,+2.4%,42,-0.5%,54,+0.1%
Norris Cole,27.0,NOP,Combo,1176,36,-1.2%,14,-3.5%,88,+4.8%,16,-3.9%,52,-0.1%,58,+0.6%,70,+1.9%,70,+1.6%
Darren Collison,28.2,SAC,Combo,2199,44,-0.7%,70,+1.5%,68,+1.6%,66,+1.0%,70,+1.3%,15,-6.0%,30,-1.9%,16,-3.0%
Nick Collison,35.0,OKC,Big,618,10,-3.3%,10,-4.4%,16,-5.4%,21,-3.1%,13,-4.2%,23,-4.2%,71,+2.0%,53,+0.0%
Mike Conley,28.1,MEM,Point,1750,84,+2.3%,25,-2.5%,93,+6.2%,84,+3.4%,94,+4.8%,59,+0.8%,95,+5.9%,92,+4.3%
Chris Copeland,31.6,MIL,Forward,100,2,-6.1%,1,-9.3%,3,-11.6%,7,-6.5%,2,-9.3%,26,-3.8%,20,-3.2%,13,-3.5%
DeMarcus Cousins,25.2,SAC,Big,2240,88,+2.8%,61,+0.7%,49,-0.2%,51,-0.1%,51,-0.1%,11,-7.1%,68,+1.7%,55,+0.2%
Robert Covington,24.9,PHI,Forward,1864,57,+0.1%,19,-3.0%,88,+4.8%,11,-5.1%,62,+0.7%,57,+0.5%,51,+0.0%,54,+0.1%
Allen Crabbe,23.6,POR,Wing,2061,43,-0.7%,63,+0.8%,76,+2.4%,59,+0.3%,69,+1.3%,35,-2.5%,27,-2.3%,21,-2.4%
Jamal Crawford,35.6,LAC,Wing,2054,18,-2.3%,15,-3.4%,31,-2.7%,34,-1.5%,28,-2.0%,43,-1.1%,21,-3.2%,20,-2.4%
Jae Crowder,25.3,BOS,Forward,2297,64,+0.7%,76,+2.2%,60,+0.8%,90,+5.1%,85,+3.1%,40,-1.6%,25,-2.6%,20,-2.4%
Dante Cunningham,28.5,NOP,Forward,1942,56,+0.0%,79,+2.6%,91,+5.6%,55,+0.2%,82,+2.5%,76,+3.5%,12,-4.8%,18,-2.8%
Jared Cunningham,24.4,CLE,Combo,270,94,+3.6%,96,+6.4%,71,+1.9%,76,+2.2%,78,+2.1%,51,-0.1%,67,+1.6%,68,+1.4%
Seth Curry,25.2,SAC,Combo,651,56,+0.1%,48,-0.1%,27,-3.3%,18,-3.4%,17,-3.4%,98,+14.7%,69,+1.8%,91,+4.0%
Stephen Curry,27.6,GSW,Point,2694,100,+8.8%,95,+5.7%,55,+0.4%,44,-0.7%,48,-0.3%,94,+9.2%,85,+3.3%,94,+4.8%
Troy Daniels,24.3,CHA,Wing,384,13,-2.9%,17,-3.1%,5,-8.6%,27,-2.3%,7,-5.4%,91,+7.8%,28,-2.1%,51,-0.2%
Anthony Davis,22.6,NOP,Big,2156,41,-0.8%,74,+2.0%,87,+4.3%,51,-0.2%,77,+1.9%,9,-7.7%,18,-3.6%,8,-4.6%
Ed Davis,26.4,POR,Big,1661,16,-2.5%,52,+0.1%,76,+2.4%,60,+0.4%,71,+1.4%,18,-5.3%,11,-4.9%,7,-5.0%
DeMar DeRozan,26.2,TOR,Wing,2799,34,-1.3%,59,+0.5%,33,-2.3%,31,-1.8%,27,-2.1%,27,-3.7%,75,+2.4%,62,+0.8%
Dewayne Dedmon,26.2,ORL,Big,617,58,+0.2%,84,+3.3%,58,+0.7%,11,-5.1%,23,-2.4%,84,+5.7%,17,-3.7%,34,-1.3%
Bryce Dejean-Jones,23.2,NOP,Wing,270,7,-3.9%,34,-1.4%,43,-0.7%,13,-4.6%,21,-2.7%,29,-3.1%,15,-4.1%,11,-3.8%
Matthew Dellavedova,25.1,CLE,Point,1806,64,+0.7%,84,+3.2%,32,-2.6%,8,-5.8%,11,-4.3%,58,+0.6%,66,+1.5%,65,+1.1%
Luol Deng,30.5,MIA,Forward,2363,63,+0.6%,67,+1.2%,56,+0.6%,64,+0.8%,63,+0.7%,77,+4.0%,6,-6.2%,25,-2.1%
Boris Diaw,33.5,SAS,Big,1305,75,+1.6%,24,-2.5%,87,+4.5%,44,-0.6%,75,+1.7%,66,+1.7%,53,+0.2%,60,+0.6%
Gorgui Dieng,25.8,MIN,Big,2199,92,+3.4%,92,+4.7%,45,-0.6%,47,-0.4%,45,-0.5%,98,+13.8%,92,+4.6%,98,+6.6%
Spencer Dinwiddie,22.6,DET,Point,138,0,-10.3%,49,-0.1%,51,-0.0%,1,-14.2%,4,-6.8%,1,-15.2%,0,-14.8%,0,-14.8%
Toney Douglas,29.6,NOP,Combo,1195,62,+0.5%,66,+1.1%,36,-1.7%,70,+1.5%,53,-0.0%,88,+6.9%,32,-1.6%,58,+0.5%
Goran Dragic,29.5,MIA,Point,2331,66,+0.9%,88,+3.7%,50,-0.1%,68,+1.1%,60,+0.5%,6,-10.3%,47,-0.2%,10,-4.1%
Andre Drummond,22.2,DET,Big,2661,71,+1.1%,60,+0.6%,66,+1.3%,93,+6.2%,86,+3.3%,12,-6.7%,47,-0.2%,25,-2.1%
Jared Dudley,30.3,WAS,Big,2038,82,+2.1%,80,+2.6%,80,+3.1%,76,+2.2%,81,+2.5%,31,-2.9%,57,+0.7%,52,-0.2%
Tim Duncan,39.5,SAS,Big,1532,17,-2.4%,38,-0.9%,75,+2.2%,26,-2.4%,49,-0.2%,14,-6.2%,29,-1.9%,15,-3.2%
Mike Dunleavy,35.1,CHI,Wing,702,75,+1.5%,33,-1.4%,76,+2.5%,93,+6.3%,93,+4.6%,60,+1.0%,34,-1.4%,46,-0.5%
Kevin Durant,27.1,OKC,Forward,2561,96,+4.5%,91,+4.3%,86,+4.3%,96,+8.3%,99,+6.5%,72,+2.8%,40,-0.8%,56,+0.3%
Cleanthony Early,24.5,NYK,Forward,141,25,-1.8%,2,-9.0%,15,-5.5%,86,+3.8%,51,-0.1%,2,-13.2%,94,+5.6%,62,+0.8%
Jarell Eddie,24.0,WAS,Wing,100,2,-6.2%,2,-8.9%,0,-16.0%,98,+9.7%,16,-3.5%,6,-9.5%,7,-5.8%,3,-6.7%
Wayne Ellington,27.9,BKN,Wing,1590,10,-3.3%,38,-1.0%,31,-2.6%,5,-7.2%,9,-4.9%,44,-0.9%,35,-1.3%,34,-1.3%
Monta Ellis,30.0,IND,Combo,2722,63,+0.7%,51,+0.1%,51,+0.1%,44,-0.7%,43,-0.6%,30,-3.1%,78,+2.7%,67,+1.2%
James Ennis,25.3,NOP,Wing,281,65,+0.8%,98,+7.4%,55,+0.5%,0,-14.7%,8,-5.3%,1,-18.4%,52,+0.1%,14,-3.4%
Tyler Ennis,21.2,MIL,Point,585,26,-1.7%,73,+1.9%,32,-2.5%,17,-3.7%,19,-3.0%,53,+0.1%,2,-9.0%,3,-6.2%
Jeremy Evans,28.0,DAL,Big,182,19,-2.2%,58,+0.4%,61,+0.9%,16,-3.8%,30,-1.7%,3,-12.4%,36,-1.3%,12,-3.6%
Tyreke Evans,26.1,NOP,Combo,764,57,+0.1%,24,-2.5%,14,-5.7%,36,-1.3%,22,-2.7%,28,-3.3%,89,+4.1%,74,+2.0%
Festus Ezeli,26.0,GSW,Big,738,32,-1.4%,26,-2.3%,54,+0.3%,79,+2.5%,66,+0.9%,48,-0.5%,47,-0.3%,51,-0.3%
Kenneth Faried,25.9,DEN,Big,1689,70,+1.0%,38,-0.9%,64,+1.1%,24,-2.7%,40,-0.9%,70,+2.5%,76,+2.4%,79,+2.5%
Jordan Farmar,28.9,MEM,Point,290,33,-1.3%,14,-3.7%,99,+11.1%,3,-8.6%,69,+1.3%,84,+5.7%,35,-1.3%,39,-1.0%
Derrick Favors,24.3,UTA,Big,1976,64,+0.7%,90,+4.2%,82,+3.6%,9,-5.5%,44,-0.5%,64,+1.5%,57,+0.6%,63,+0.9%
Cristiano Felicio,23.3,CHI,Big,285,87,+2.7%,78,+2.6%,82,+3.6%,83,+3.2%,88,+3.5%,18,-5.4%,51,+0.0%,37,-1.2%
Raymond Felton,31.3,DAL,Combo,2158,50,-0.3%,53,+0.1%,54,+0.4%,41,-0.9%,47,-0.3%,73,+2.8%,27,-2.3%,40,-1.0%
Evan Fournier,23.0,ORL,Wing,2560,66,+0.8%,32,-1.5%,47,-0.3%,48,-0.3%,46,-0.4%,5,-11.0%,96,+6.6%,75,+2.1%
Randy Foye,32.1,DEN,Combo,1036,45,-0.6%,92,+4.7%,61,+1.0%,23,-2.7%,38,-1.1%,36,-2.3%,14,-4.4%,11,-3.9%
Randy Foye,32.1,OKC,Combo,519,72,+1.1%,60,+0.6%,17,-5.2%,30,-2.0%,17,-3.4%,42,-1.3%,96,+7.1%,92,+4.3%
Tim Frazier,25.0,POR,Point,219,5,-4.7%,99,+9.7%,46,-0.5%,15,-4.1%,22,-2.6%,4,-11.4%,1,-11.1%,1,-11.3%
Tim Frazier,25.0,NOP,Point,462,94,+3.6%,73,+2.0%,31,-2.8%,88,+4.4%,60,+0.5%,81,+4.6%,48,-0.1%,65,+1.1%
Channing Frye,32.5,ORL,Big,751,93,+3.5%,50,-0.0%,47,-0.4%,99,+10.4%,97,+6.0%,59,+0.9%,62,+1.1%,66,+1.1%
Channing Frye,32.5,CLE,Big,397,65,+0.8%,82,+2.9%,84,+3.8%,22,-2.9%,64,+0.8%,12,-6.6%,74,+2.2%,51,-0.2%
Danilo Gallinari,27.2,DEN,Forward,1834,24,-1.9%,13,-3.8%,58,+0.8%,15,-4.1%,31,-1.7%,49,-0.3%,60,+0.9%,60,+0.6%
Langston Galloway,23.9,NYK,Combo,1966,16,-2.5%,53,+0.2%,36,-1.7%,9,-5.6%,14,-3.9%,86,+6.3%,4,-7.0%,13,-3.6%
Kevin Garnett,39.5,MIN,Big,555,36,-1.1%,11,-4.2%,91,+5.7%,92,+5.7%,96,+5.5%,2,-12.9%,50,-0.0%,18,-2.8%
Marc Gasol,30.8,MEM,Big,1788,59,+0.2%,15,-3.5%,90,+5.4%,69,+1.3%,87,+3.3%,85,+5.8%,92,+4.6%,94,+4.8%
Pau Gasol,35.3,CHI,Big,2288,54,-0.0%,90,+3.9%,65,+1.3%,61,+0.5%,65,+0.9%,47,-0.6%,21,-3.1%,21,-2.4%
Rudy Gay,29.2,SAC,Forward,2371,75,+1.6%,89,+3.8%,78,+2.8%,69,+1.3%,78,+2.1%,21,-4.7%,52,+0.1%,42,-0.8%
Alonzo Gee,28.4,NOP,Wing,1570,19,-2.3%,42,-0.7%,21,-4.2%,42,-0.7%,26,-2.2%,11,-6.7%,35,-1.4%,19,-2.5%
Paul George,25.5,IND,Forward,2810,76,+1.6%,51,+0.1%,75,+2.3%,46,-0.5%,59,+0.4%,55,+0.3%,77,+2.6%,76,+2.2%
Taj Gibson,30.4,CHI,Big,1923,54,-0.0%,55,+0.2%,77,+2.6%,82,+3.2%,84,+2.9%,7,-9.0%,66,+1.5%,42,-0.8%
Manu Ginobili,38.3,SAS,Wing,1118,77,+1.7%,85,+3.4%,62,+1.0%,28,-2.2%,42,-0.6%,80,+4.5%,20,-3.3%,38,-1.1%
Rudy Gobert,23.3,UTA,Big,1925,85,+2.4%,50,+0.0%,84,+3.9%,79,+2.5%,86,+3.3%,67,+1.9%,81,+2.9%,79,+2.5%
Drew Gooden,34.1,WAS,Big,275,12,-3.1%,2,-8.8%,83,+3.7%,46,-0.5%,70,+1.3%,81,+4.7%,25,-2.8%,40,-1.0%
Archie Goodwin,21.2,PHX,Combo,1026,49,-0.3%,23,-2.6%,60,+0.9%,78,+2.4%,75,+1.7%,17,-5.7%,36,-1.3%,22,-2.3%
Aaron Gordon,20.1,ORL,Forward,1803,27,-1.6%,66,+1.0%,12,-5.9%,72,+1.9%,34,-1.5%,78,+4.1%,3,-7.6%,8,-4.6%
Eric Gordon,26.9,NOP,Wing,1473,72,+1.1%,70,+1.6%,66,+1.3%,52,-0.1%,61,+0.6%,37,-2.0%,53,+0.2%,50,-0.4%
Marcin Gortat,31.7,WAS,Big,2248,53,-0.2%,81,+2.9%,51,+0.1%,50,-0.2%,51,-0.1%,47,-0.5%,41,-0.7%,43,-0.7%
Jerami Grant,21.6,PHI,Forward,2020,64,+0.7%,64,+0.9%,9,-6.8%,32,-1.7%,9,-4.7%,60,+0.9%,75,+2.3%,74,+2.1%
Jerian Grant,23.1,NYK,Point,1182,7,-3.7%,7,-5.3%,53,+0.3%,6,-6.7%,16,-3.5%,33,-2.8%,11,-4.9%,8,-4.4%
Danny Green,28.4,SAS,Wing,2015,21,-2.1%,19,-3.1%,37,-1.7%,59,+0.4%,44,-0.6%,75,+3.2%,20,-3.2%,34,-1.3%
Draymond Green,25.7,GSW,Big,2797,100,+9.2%,100,+9.9%,76,+2.4%,26,-2.4%,51,-0.1%,98,+13.2%,65,+1.5%,92,+4.3%
Gerald Green,29.8,MIA,Wing,1490,41,-0.8%,18,-3.1%,72,+2.1%,49,-0.3%,64,+0.8%,39,-1.6%,79,+2.7%,63,+0.9%
JaMychal Green,25.4,MEM,Big,1343,55,-0.0%,60,+0.6%,37,-1.6%,35,-1.4%,34,-1.4%,67,+2.0%,14,-4.2%,22,-2.3%
Jeff Green,29.2,MEM,Forward,1519,64,+0.7%,20,-2.8%,34,-2.1%,45,-0.6%,36,-1.3%,97,+11.5%,91,+4.4%,98,+6.6%
